AGEABC,STATE,PREC,SEQ,CALL,AGE9,SEX,REPVOTE,RELRIGHT,BUSHKNOW,PARTYID,RELIGION,INCOME,IDEOLOGY,PHIL3,OVER65,OVER75,QTYPE,GEOCODE,AGE4,PARTY,AGE65,AGE75,BUSH,MCCAIN,GORE,GORBSH3,HISPANIC,REL5,WEIGHT
18-24,19.0,14.0,1.0,FIRST CALL,18-24,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,18-29,REPUBLICAN,18-24,18-24,FAVORABLE,OMITS,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.311
40-49,19.0,14.0,2.0,FIRST CALL,40-44,FEMALE,KEYES,YES,YES,REPUBLICAN,CATHOLIC,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,30-44,REPUBLICAN,40-49,40-49,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,NEITHER,NO,CATHOLIC,0.325
50-59,19.0,14.0,3.0,FIRST CALL,50-59,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$75,000-$99,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.41000000000000003
18-24,19.0,14.0,4.0,FIRST CALL,18-24,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,18-29,REPUBLICAN,18-24,18-24,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.307
40-49,19.0,14.0,5.0,FIRST CALL,40-44,MALE,BUSH,NO,YES,REPUBLICAN,OTHER CHRISTIAN,"$100,000 OR MORE",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,30-44,REPUBLICAN,40-49,40-49,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.41000000000000003
40-49,19.0,14.0,6.0,FIRST CALL,40-44,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$75,000-$99,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,30-44,REPUBLICAN,40-49,40-49,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.404
18-24,19.0,14.0,7.0,FIRST CALL,18-24,FEMALE,BUSH,YES,YES,REPUBLICAN,CATHOLIC,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,18-29,REPUBLICAN,18-24,18-24,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.307
40-49,19.0,14.0,8.0,FIRST CALL,45-49,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$100,000 OR MORE",MODERATE,MODERATE,18-64,18-74,STATE,CAJUN COUNTRY,45-59,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.404
40-49,19.0,14.0,9.0,FIRST CALL,40-44,MALE,MCCAIN,NO,YES,REPUBLICAN,PROTESTANT,"$75,000-$99,999",MODERATE,MODERATE,18-64,18-74,STATE,CAJUN COUNTRY,30-44,REPUBLICAN,40-49,40-49,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.784
50-59,19.0,14.0,10.0,FIRST CALL,50-59,MALE,BUSH,NO,YES,REPUBLICAN,CATHOLIC,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.41000000000000003
18-24,19.0,14.0,11.0,FIRST CALL,18-24,MALE,BUSH,YES,YES,REPUBLICAN,CATHOLIC,,VERY LIBERAL,LIBERAL,18-64,18-74,STATE,CAJUN COUNTRY,18-29,REPUBLICAN,18-24,18-24,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.311
40-49,19.0,14.0,12.0,FIRST CALL,40-44,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$100,000 OR MORE",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,30-44,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,OMITS,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.41000000000000003
18-24,19.0,14.0,13.0,SECOND CALL,18-24,FEMALE,BUSH,YES,YES,DEMOCRAT,OTHER CHRISTIAN,"$30,000-$49,000",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,CAJUN COUNTRY,18-29,DEMOCRAT,18-24,18-24,FAVORABLE,UNFAVORABLE,FAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.307
30-39,19.0,14.0,14.0,SECOND CALL,30-39,MALE,OTHER,NO,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.487
30-39,19.0,14.0,15.0,SECOND CALL,30-39,FEMALE,BUSH,NO,YES,DEMOCRAT,CATHOLIC,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,CAJUN COUNTRY,30-44,DEMOCRAT,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.404
60+,19.0,14.0,16.0,SECOND CALL,75+,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,CAJUN COUNTRY,60+,REPUBLICAN,65+,75+,FAVORABLE,OMITS,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.388
60+,19.0,14.0,17.0,SECOND CALL,75+,FEMALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,65+,75+,STATE,CAJUN COUNTRY,60+,REPUBLICAN,65+,75+,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.382
25-29,19.0,14.0,18.0,SECOND CALL,25-29,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$75,000-$99,999",MODERATE,MODERATE,18-64,18-74,STATE,CAJUN COUNTRY,18-29,REPUBLICAN,25-29,25-29,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.311
40-49,19.0,14.0,19.0,SECOND CALL,45-49,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,45-59,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.404
18-24,19.0,14.0,20.0,SECOND CALL,18-24,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$30,000-$49,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,18-29,REPUBLICAN,18-24,18-24,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.311
30-39,19.0,14.0,21.0,SECOND CALL,30-39,FEMALE,BUSH,YES,YES,REPUBLICAN,,"$30,000-$49,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,,0.404
30-39,19.0,14.0,22.0,SECOND CALL,30-39,FEMALE,BUSH,YES,YES,REPUBLICAN,CATHOLIC,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.404
18-24,19.0,14.0,23.0,SECOND CALL,18-24,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$100,000 OR MORE",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,18-29,REPUBLICAN,18-24,18-24,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.307
30-39,19.0,14.0,24.0,SECOND CALL,30-39,MALE,BUSH,NO,YES,REPUBLICAN,OTHER CHRISTIAN,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.41000000000000003
60+,19.0,14.0,25.0,SECOND CALL,65-74,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,CAJUN COUNTRY,60+,REPUBLICAN,65+,65-74,FAVORABLE,OMITS,OMITS,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.388
60+,19.0,14.0,26.0,SECOND CALL,65-74,,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$15,000-$29,000",VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,CAJUN COUNTRY,60+,REPUBLICAN,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.382
40-49,19.0,14.0,27.0,SECOND CALL,45-49,FEMALE,BUSH,YES,YES,REPUBLICAN,CATHOLIC,"$30,000-$49,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,45-59,REPUBLICAN,40-49,40-49,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.404
50-59,19.0,14.0,28.0,SECOND CALL,50-59,MALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.41000000000000003
30-39,19.0,14.0,29.0,SECOND CALL,30-39,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$75,000-$99,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.41000000000000003
50-59,19.0,14.0,30.0,SECOND CALL,50-59,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.404
40-49,19.0,14.0,31.0,SECOND CALL,45-49,MALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$100,000 OR MORE",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,45-59,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.41000000000000003
40-49,19.0,14.0,32.0,SECOND CALL,40-44,MALE,KEYES,YES,YES,INDEPENDENT,OTHER CHRISTIAN,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,30-44,INDEPENDENT/OTHER,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.33
30-39,19.0,14.0,33.0,SECOND CALL,30-39,MALE,BUSH,YES,YES,REPUBLICAN,CATHOLIC,,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.41000000000000003
30-39,19.0,14.0,34.0,SECOND CALL,30-39,FEMALE,BUSH,OMITS,YES,REPUBLICAN,PROTESTANT,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,FAVORABLE,FAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.404
50-59,19.0,14.0,35.0,THIRD CALL,50-59,FEMALE,BUSH,NO,YES,REPUBLICAN,CATHOLIC,"$75,000-$99,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.404
50-59,19.0,14.0,36.0,THIRD CALL,50-59,MALE,BUSH,YES,YES,REPUBLICAN,CATHOLIC,"$75,000-$99,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.41000000000000003
25-29,19.0,14.0,37.0,THIRD CALL,25-29,MALE,KEYES,YES,YES,REPUBLICAN,PROTESTANT,"$75,000-$99,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,18-29,REPUBLICAN,25-29,25-29,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,NEITHER,NO,PROTESTANT/OTHER CHRISTIAN,0.248
25-29,19.0,14.0,38.0,THIRD CALL,25-29,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,18-29,REPUBLICAN,25-29,25-29,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.307
50-59,19.0,14.0,39.0,THIRD CALL,50-59,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.41000000000000003
60+,19.0,14.0,40.0,THIRD CALL,60-64,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,,VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,60+,REPUBLICAN,50-64,50-64,FAVORABLE,OMITS,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.382
40-49,19.0,14.0,41.0,THIRD CALL,45-49,MALE,BUSH,YES,YES,REPUBLICAN,OTHER CHRISTIAN,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,CAJUN COUNTRY,45-59,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.41000000000000003
30-39,19.0,14.0,42.0,THIRD CALL,30-39,MALE,KEYES,NO,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.33
40-49,19.0,14.0,43.0,THIRD CALL,45-49,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$100,000 OR MORE",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,45-59,REPUBLICAN,40-49,40-49,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.404
50-59,19.0,14.0,44.0,THIRD CALL,50-59,FEMALE,BUSH,NO,YES,INDEPENDENT,PROTESTANT,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,45-59,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,FAVORABLE,OMITS,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.404
60+,19.0,14.0,45.0,THIRD CALL,65-74,MALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,CAJUN COUNTRY,60+,REPUBLICAN,65+,65-74,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.388
40-49,19.0,14.0,46.0,THIRD CALL,40-44,FEMALE,BUSH,YES,YES,REPUBLICAN,OTHER CHRISTIAN,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,30-44,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.404
18-24,19.0,14.0,47.0,THIRD CALL,18-24,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$75,000-$99,999",MODERATE,MODERATE,18-64,18-74,STATE,CAJUN COUNTRY,18-29,REPUBLICAN,18-24,18-24,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.307
30-39,19.0,14.0,48.0,THIRD CALL,30-39,FEMALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.404
30-39,19.0,14.0,49.0,THIRD CALL,30-39,MALE,KEYES,YES,YES,REPUBLICAN,PROTESTANT,"$15,000-$29,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.33
30-39,19.0,14.0,50.0,THIRD CALL,30-39,MALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.41000000000000003
30-39,19.0,14.0,51.0,THIRD CALL,30-39,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$75,000-$99,999",MODERATE,MODERATE,18-64,18-74,STATE,CAJUN COUNTRY,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.404
25-29,19.0,14.0,52.0,THIRD CALL,25-29,FEMALE,BUSH,NO,YES,REPUBLICAN,CATHOLIC,"$75,000-$99,999",MODERATE,MODERATE,18-64,18-74,STATE,CAJUN COUNTRY,18-29,REPUBLICAN,25-29,25-29,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,YES,CATHOLIC,0.25
40-49,19.0,14.0,53.0,THIRD CALL,45-49,FEMALE,BUSH,NO,YES,REPUBLICAN,CATHOLIC,"$75,000-$99,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,45-59,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.404
40-49,19.0,14.0,54.0,THIRD CALL,40-44,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,30-44,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.41000000000000003
40-49,19.0,14.0,55.0,THIRD CALL,40-44,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$75,000-$99,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,30-44,REPUBLICAN,40-49,40-49,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.41000000000000003
30-39,19.0,14.0,56.0,THIRD CALL,30-39,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$100,000 OR MORE",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.404
30-39,19.0,14.0,57.0,THIRD CALL,30-39,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.404
50-59,19.0,14.0,58.0,THIRD CALL,50-59,MALE,KEYES,NO,YES,SOMETHING ELSE,CATHOLIC,"UNDER $15,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,45-59,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,YES,CATHOLIC,0.269
25-29,19.0,14.0,59.0,THIRD CALL,25-29,MALE,BUSH,YES,NO,SOMETHING ELSE,NONE,,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,18-29,INDEPENDENT/OTHER,25-29,25-29,FAVORABLE,UNFAVORABLE,UNFAVORABLE,GORE,YES,NONE,0.253
30-39,19.0,14.0,60.0,THIRD CALL,30-39,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.404
30-39,19.0,14.0,61.0,THIRD CALL,30-39,MALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.41000000000000003
30-39,19.0,14.0,62.0,THIRD CALL,30-39,FEMALE,BUSH,NO,YES,REPUBLICAN,PROTESTANT,"$100,000 OR MORE",MODERATE,MODERATE,18-64,18-74,STATE,CAJUN COUNTRY,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.404
50-59,19.0,14.0,63.0,THIRD CALL,50-59,,BUSH,NO,YES,REPUBLICAN,CATHOLIC,"$75,000-$99,999",MODERATE,MODERATE,18-64,18-74,STATE,CAJUN COUNTRY,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,FAVORABLE,BUSH,NO,CATHOLIC,0.41000000000000003
30-39,19.0,14.0,64.0,THIRD CALL,30-39,MALE,KEYES,YES,YES,,CATHOLIC,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,30-44,,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.33
30-39,19.0,14.0,65.0,THIRD CALL,30-39,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.404
50-59,19.0,14.0,66.0,THIRD CALL,50-59,FEMALE,KEYES,YES,YES,REPUBLICAN,CATHOLIC,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,45-59,REPUBLICAN,50-64,50-64,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,NEITHER,NO,CATHOLIC,0.325
50-59,19.0,14.0,67.0,THIRD CALL,50-59,MALE,KEYES,YES,YES,REPUBLICAN,CATHOLIC,"$75,000-$99,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,45-59,REPUBLICAN,50-64,50-64,UNFAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.33
50-59,19.0,14.0,68.0,THIRD CALL,50-59,FEMALE,BUSH,YES,YES,REPUBLICAN,PROTESTANT,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.404
30-39,19.0,14.0,69.0,THIRD CALL,30-39,MALE,BUSH,NO,YES,REPUBLICAN,CATHOLIC,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,CAJUN COUNTRY,30-44,REPUBLICAN,30-39,30-39,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,CATHOLIC,0.41000000000000003
30-39,19.0,14.0,70.0,THIRD CALL,30-39,FEMALE,BUSH,NO,YES,DEMOCRAT,OTHER CHRISTIAN,"$50,000-$74,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,CAJUN COUNTRY,30-44,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,UNFAVORABLE,BUSH,NO,PROTESTANT/OTHER CHRISTIAN,0.404
