AGEABC,STATE,PREC,SEQ,CALL,AGE9,RACE,SEX,DEMVOTE,CLINTON,UNION,PARTYID,RELIGION,INCOME,IDEOLOGY,PHIL3,OVER65,OVER75,QTYPE,GEOCODE,AGE4,PARTY,AGE65,AGE75,BUSH,GORE,BCPERSON,GORBSH3,HISPANIC,QRACE,REL5,WEIGHT
50-59,43.0,87.0,38.0,THIRD CALL,50-59,BLACK,,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,STATE,SHELBY COUNTY,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.537
40-49,43.0,87.0,39.0,THIRD CALL,40-44,BLACK,FEMALE,UNCOMMITTED,APPROVE,YES,INDEPENDENT,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,SHELBY COUNTY,30-44,INDEPENDENT/OTHER,40-49,40-49,FAVORABLE,FAVORABLE,FAVORABLE,OMITS,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.133
30-39,43.0,87.0,40.0,THIRD CALL,30-39,BLACK,MALE,GORE,APPROVE,YES,INDEPENDENT,PROTESTANT,"$15,000-$29,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,SHELBY COUNTY,30-44,INDEPENDENT/OTHER,30-39,30-39,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.537
40-49,43.0,87.0,41.0,THIRD CALL,45-49,BLACK,MALE,GORE,APPROVE,YES,DEMOCRAT,OTHER CHRISTIAN,"$30,000-$49,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,SHELBY COUNTY,45-59,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.537
40-49,43.0,87.0,42.0,THIRD CALL,45-49,BLACK,FEMALE,GORE,APPROVE,YES,DEMOCRAT,CATHOLIC,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,SHELBY COUNTY,45-59,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,CATHOLIC,0.5760000000000001
60+,43.0,87.0,43.0,THIRD CALL,65-74,BLACK,MALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"UNDER $15,000",SOMEWHAT LIBERAL,LIBERAL,65+,18-74,STATE,SHELBY COUNTY,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.633
50-59,43.0,87.0,44.0,THIRD CALL,50-59,BLACK,MALE,BRADLEY,APPROVE,YES,DEMOCRAT,NONE,"$30,000-$49,000",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,SHELBY COUNTY,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,NONE,0.376
60+,43.0,87.0,45.0,THIRD CALL,65-74,BLACK,MALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,,,,65+,18-74,STATE,SHELBY COUNTY,60+,DEMOCRAT,65+,65-74,OMITS,FAVORABLE,FAVORABLE,GORE,,BLACK,PROTESTANT/OTHER CHRISTIAN,0.633
60+,43.0,87.0,46.0,THIRD CALL,65-74,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"UNDER $15,000",VERY LIBERAL,LIBERAL,65+,18-74,STATE,SHELBY COUNTY,60+,DEMOCRAT,65+,65-74,FAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.68
60+,43.0,87.0,47.0,THIRD CALL,65-74,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$50,000-$74,999",SOMEWHAT LIBERAL,LIBERAL,65+,18-74,STATE,SHELBY COUNTY,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.68
40-49,43.0,87.0,48.0,THIRD CALL,40-44,BLACK,MALE,GORE,APPROVE,YES,DEMOCRAT,OTHER CHRISTIAN,"$100,000 OR MORE",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,SHELBY COUNTY,30-44,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.537
50-59,43.0,99.0,1.0,FIRST CALL,50-59,WHITE,MALE,BRADLEY,DISAPPROVE,NO,INDEPENDENT,PROTESTANT,"$100,000 OR MORE",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,SHELBY COUNTY,45-59,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.1320000000000001
50-59,43.0,99.0,2.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,APPROVE,YES,DEMOCRAT,CATHOLIC,"$50,000-$74,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,SHELBY COUNTY,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,CATHOLIC,1.731
30-39,43.0,99.0,3.0,SECOND CALL,30-39,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$100,000 OR MORE",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,SHELBY COUNTY,30-44,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.615
50-59,43.0,99.0,4.0,THIRD CALL,50-59,WHITE,FEMALE,GORE,DISAPPROVE,NO,DEMOCRAT,PROTESTANT,"$50,000-$74,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,SHELBY COUNTY,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.731
40-49,43.0,100.0,1.0,FIRST CALL,40-44,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,,"UNDER $15,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,SHELBY COUNTY,30-44,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,,0.47200000000000003
60+,43.0,100.0,2.0,FIRST CALL,75+,WHITE,FEMALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,65+,75+,STATE,SHELBY COUNTY,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.599
60+,43.0,100.0,3.0,FIRST CALL,75+,WHITE,MALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,"$30,000-$49,000",VERY LIBERAL,LIBERAL,65+,75+,STATE,SHELBY COUNTY,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.558
25-29,43.0,100.0,4.0,FIRST CALL,25-29,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$30,000-$49,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,SHELBY COUNTY,18-29,DEMOCRAT,25-29,25-29,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.01
50-59,43.0,100.0,5.0,FIRST CALL,50-59,,MALE,GORE,APPROVE,NO,INDEPENDENT,OTHER CHRISTIAN,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,SHELBY COUNTY,45-59,INDEPENDENT/OTHER,50-64,50-64,OMITS,FAVORABLE,FAVORABLE,GORE,,,PROTESTANT/OTHER CHRISTIAN,0.47200000000000003
30-39,43.0,100.0,6.0,FIRST CALL,30-39,BLACK,MALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,SHELBY COUNTY,30-44,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.595
50-59,43.0,100.0,7.0,FIRST CALL,50-59,BLACK,FEMALE,GORE,APPROVE,YES,DEMOCRAT,OTHER CHRISTIAN,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,SHELBY COUNTY,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.637
50-59,43.0,100.0,8.0,FIRST CALL,50-59,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,SHELBY COUNTY,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.637
60+,43.0,100.0,9.0,SECOND CALL,65-74,BLACK,,GORE,APPROVE,YES,DEMOCRAT,OTHER CHRISTIAN,"UNDER $15,000",MODERATE,MODERATE,65+,18-74,STATE,SHELBY COUNTY,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.754
40-49,43.0,100.0,10.0,SECOND CALL,40-44,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,SHELBY COUNTY,30-44,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.637
40-49,43.0,100.0,11.0,SECOND CALL,45-49,BLACK,FEMALE,GORE,APPROVE,YES,DEMOCRAT,OTHER CHRISTIAN,"$75,000-$99,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,SHELBY COUNTY,45-59,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.637
50-59,43.0,100.0,12.0,SECOND CALL,50-59,BLACK,MALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$50,000-$74,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,SHELBY COUNTY,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.595
18-24,43.0,100.0,13.0,THIRD CALL,18-24,BLACK,FEMALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,SHELBY COUNTY,18-29,DEMOCRAT,18-24,18-24,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.01
40-49,43.0,100.0,14.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,APPROVE,NO,INDEPENDENT,SOMETHING ELSE,"$50,000-$74,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,SHELBY COUNTY,45-59,INDEPENDENT/OTHER,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,SOMETHING ELSE,0.507
40-49,43.0,100.0,15.0,THIRD CALL,40-44,WHITE,MALE,UNCOMMITTED,APPROVE,NO,DEMOCRAT,PROTESTANT,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,SHELBY COUNTY,30-44,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.109
30-39,43.0,100.0,16.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,APPROVE,YES,DEMOCRAT,SOMETHING ELSE,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,SHELBY COUNTY,30-44,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,SOMETHING ELSE,0.637
40-49,43.0,100.0,17.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,SOMETHING ELSE,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,SHELBY COUNTY,30-44,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,SOMETHING ELSE,0.507
60+,43.0,100.0,18.0,THIRD CALL,60-64,WHITE,FEMALE,GORE,OMITS,NO,REPUBLICAN,PROTESTANT,"$75,000-$99,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,SHELBY COUNTY,60+,REPUBLICAN,50-64,50-64,OMITS,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.599
40-49,43.0,100.0,19.0,THIRD CALL,40-44,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$100,000 OR MORE",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,SHELBY COUNTY,30-44,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.637
50-59,43.0,100.0,20.0,THIRD CALL,50-59,BLACK,MALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,SHELBY COUNTY,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.595
30-39,43.0,100.0,21.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$50,000-$74,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,SHELBY COUNTY,30-44,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.637
30-39,43.0,100.0,22.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,STATE,SHELBY COUNTY,30-44,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.637
40-49,43.0,100.0,23.0,THIRD CALL,40-44,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,SHELBY COUNTY,30-44,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.637
30-39,43.0,100.0,24.0,THIRD CALL,30-39,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,SHELBY COUNTY,30-44,DEMOCRAT,30-39,30-39,FAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.637
40-49,43.0,100.0,25.0,THIRD CALL,40-44,BLACK,FEMALE,GORE,APPROVE,YES,INDEPENDENT,SOMETHING ELSE,"$30,000-$49,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,SHELBY COUNTY,30-44,INDEPENDENT/OTHER,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,SOMETHING ELSE,0.637
50-59,43.0,104.0,1.0,FIRST CALL,50-59,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,SHELBY COUNTY,45-59,DEMOCRAT,50-64,50-64,FAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.671
60+,43.0,104.0,2.0,FIRST CALL,75+,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,SHELBY COUNTY,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.567
,43.0,104.0,3.0,FIRST CALL,,BLACK,FEMALE,GORE,APPROVE,,DEMOCRAT,,,MODERATE,MODERATE,,,STATE,SHELBY COUNTY,,DEMOCRAT,,,OMITS,FAVORABLE,FAVORABLE,GORE,,BLACK,,1.671
60+,43.0,104.0,4.0,SECOND CALL,60-64,WHITE,MALE,UNCOMMITTED,DISAPPROVE,YES,INDEPENDENT,,"$15,000-$29,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,SHELBY COUNTY,60+,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,NEITHER,NO,WHITE,,0.337
40-49,43.0,104.0,5.0,THIRD CALL,45-49,WHITE,MALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,,SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,SHELBY COUNTY,45-59,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.238
40-49,43.0,104.0,6.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,DISAPPROVE,,DEMOCRAT,PROTESTANT,"UNDER $15,000",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,SHELBY COUNTY,45-59,DEMOCRAT,40-49,40-49,OMITS,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.328
50-59,43.0,104.0,7.0,THIRD CALL,50-59,BLACK,MALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,SHELBY COUNTY,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.558
50-59,43.0,104.0,8.0,THIRD CALL,50-59,BLACK,MALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$75,000-$99,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,SHELBY COUNTY,45-59,DEMOCRAT,50-64,50-64,FAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.558
60+,43.0,104.0,9.0,THIRD CALL,65-74,HISPANIC/LATINO,FEMALE,GORE,OMITS,NO,,OTHER CHRISTIAN,,,,65+,18-74,STATE,SHELBY COUNTY,60+,,65+,65-74,UNFAVORABLE,FAVORABLE,OMITS,OMITS,YES,BLACK,PROTESTANT/OTHER CHRISTIAN,1.972
60+,43.0,104.0,10.0,THIRD CALL,60-64,BLACK,MALE,GORE,APPROVE,NO,DEMOCRAT,SOMETHING ELSE,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,SHELBY COUNTY,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,BLACK,SOMETHING ELSE,1.839
30-39,43.0,105.0,1.0,FIRST CALL,30-39,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,EAST,30-44,DEMOCRAT,30-39,30-39,OMITS,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.405
60+,43.0,105.0,2.0,FIRST CALL,65-74,WHITE,MALE,GORE,APPROVE,NO,INDEPENDENT,PROTESTANT,,SOMEWHAT LIBERAL,LIBERAL,65+,18-74,STATE,EAST,60+,INDEPENDENT/OTHER,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.498
60+,43.0,105.0,3.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$15,000-$29,000",MODERATE,MODERATE,65+,18-74,STATE,EAST,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.488
60+,43.0,105.0,4.0,FIRST CALL,65-74,WHITE,FEMALE,GORE,APPROVE,NO,INDEPENDENT,PROTESTANT,,MODERATE,MODERATE,65+,18-74,STATE,EAST,60+,INDEPENDENT/OTHER,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.488
50-59,43.0,105.0,5.0,SECOND CALL,50-59,WHITE,MALE,GORE,APPROVE,YES,DEMOCRAT,SOMETHING ELSE,"$50,000-$74,999",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,EAST,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,SOMETHING ELSE,0.41400000000000003
50-59,43.0,105.0,6.0,SECOND CALL,50-59,WHITE,FEMALE,GORE,APPROVE,NO,INDEPENDENT,OTHER CHRISTIAN,"$75,000-$99,999",MODERATE,MODERATE,18-64,18-74,STATE,EAST,45-59,INDEPENDENT/OTHER,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.405
40-49,43.0,105.0,7.0,SECOND CALL,40-44,WHITE,FEMALE,GORE,OMITS,NO,DEMOCRAT,,"$50,000-$74,999",,,18-64,18-74,STATE,EAST,30-44,DEMOCRAT,40-49,40-49,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,,0.405
18-24,43.0,105.0,8.0,SECOND CALL,18-24,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,,MODERATE,MODERATE,18-64,18-74,STATE,EAST,18-29,DEMOCRAT,18-24,18-24,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.432
,43.0,105.0,9.0,SECOND CALL,,WHITE,FEMALE,GORE,DISAPPROVE,NO,DEMOCRAT,PROTESTANT,,SOMEWHAT CONSERVATIVE,CONSERVATIVE,,,STATE,EAST,,DEMOCRAT,,,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.405
60+,43.0,105.0,10.0,SECOND CALL,65-74,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$15,000-$29,000",MODERATE,MODERATE,65+,18-74,STATE,EAST,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.498
30-39,43.0,105.0,11.0,THIRD CALL,30-39,WHITE,FEMALE,GORE,APPROVE,NO,INDEPENDENT,PROTESTANT,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,EAST,30-44,INDEPENDENT/OTHER,30-39,30-39,FAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.405
60+,43.0,105.0,12.0,THIRD CALL,60-64,WHITE,MALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,EAST,60+,DEMOCRAT,50-64,50-64,OMITS,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.498
60+,43.0,105.0,13.0,THIRD CALL,65-74,WHITE,FEMALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,,MODERATE,MODERATE,65+,18-74,STATE,EAST,60+,DEMOCRAT,65+,65-74,OMITS,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.488
18-24,43.0,105.0,14.0,THIRD CALL,18-24,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$50,000-$74,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,EAST,18-29,DEMOCRAT,18-24,18-24,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.423
60+,43.0,105.0,15.0,THIRD CALL,65-74,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$15,000-$29,000",MODERATE,MODERATE,65+,18-74,STATE,EAST,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.498
50-59,43.0,105.0,16.0,THIRD CALL,50-59,WHITE,MALE,GORE,APPROVE,YES,DEMOCRAT,OTHER CHRISTIAN,"$30,000-$49,000",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,EAST,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,,WHITE,PROTESTANT/OTHER CHRISTIAN,0.41400000000000003
40-49,43.0,105.0,17.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,"$50,000-$74,999",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,EAST,45-59,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.405
40-49,43.0,105.0,18.0,THIRD CALL,45-49,,FEMALE,GORE,APPROVE,NO,DEMOCRAT,NONE,"$75,000-$99,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,EAST,45-59,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,,NONE,0.405
60+,43.0,105.0,19.0,THIRD CALL,75+,WHITE,MALE,GORE,APPROVE,,DEMOCRAT,PROTESTANT,"$15,000-$29,000",MODERATE,MODERATE,65+,75+,STATE,EAST,60+,DEMOCRAT,65+,75+,FAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.498
