AGEABC,STATE,PREC,SEQ,CALL,AGE9,RACE,SEX,DEMVOTE,CLINTON,UNION,PARTYID,RELIGION,INCOME,IDEOLOGY,PHIL3,OVER65,OVER75,QTYPE,GEOCODE,AGE4,PARTY,AGE65,AGE75,BUSH,GORE,BCPERSON,GORBSH3,HISPANIC,QRACE,REL5,WEIGHT
60+,37.0,67.0,21.0,THIRD CALL,65-74,WHITE,MALE,BRADLEY,APPROVE,NO,DEMOCRAT,CATHOLIC,"$15,000-$29,000",MODERATE,MODERATE,65+,18-74,STATE,TULSA AREA,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,OMITS,UNFAVORABLE,NEITHER,NO,WHITE,CATHOLIC,0.5680000000000001
60+,37.0,67.0,22.0,THIRD CALL,65-74,WHITE,MALE,BRADLEY,DISAPPROVE,NO,INDEPENDENT,CATHOLIC,"$75,000-$99,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,TULSA AREA,60+,INDEPENDENT/OTHER,65+,65-74,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,CATHOLIC,0.5680000000000001
50-59,37.0,67.0,23.0,THIRD CALL,50-59,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$15,000-$29,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,TULSA AREA,45-59,DEMOCRAT,50-64,50-64,FAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.488
60+,37.0,67.0,24.0,THIRD CALL,75+,WHITE,FEMALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,,MODERATE,MODERATE,65+,75+,STATE,TULSA AREA,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.454
25-29,37.0,67.0,25.0,THIRD CALL,25-29,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,TULSA AREA,18-29,DEMOCRAT,25-29,25-29,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.033
60+,37.0,67.0,26.0,THIRD CALL,65-74,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$15,000-$29,000",MODERATE,MODERATE,65+,18-74,STATE,TULSA AREA,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.454
50-59,37.0,67.0,27.0,THIRD CALL,50-59,WHITE,MALE,BRADLEY,APPROVE,NO,REPUBLICAN,OTHER CHRISTIAN,"$50,000-$74,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,TULSA AREA,45-59,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.7030000000000001
60+,37.0,67.0,28.0,THIRD CALL,60-64,WHITE,FEMALE,GORE,DISAPPROVE,NO,REPUBLICAN,PROTESTANT,"$50,000-$74,999",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,TULSA AREA,60+,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.454
40-49,37.0,67.0,29.0,THIRD CALL,40-44,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,CATHOLIC,"$15,000-$29,000",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,TULSA AREA,30-44,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,CATHOLIC,0.5630000000000001
40-49,37.0,67.0,30.0,THIRD CALL,45-49,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$15,000-$29,000",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,TULSA AREA,45-59,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.8260000000000001
40-49,37.0,67.0,31.0,THIRD CALL,40-44,WHITE,MALE,GORE,DISAPPROVE,YES,DEMOCRAT,CATHOLIC,"$75,000-$99,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,TULSA AREA,30-44,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,CATHOLIC,0.488
40-49,37.0,67.0,32.0,THIRD CALL,40-44,BLACK,FEMALE,BRADLEY,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"UNDER $15,000",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,TULSA AREA,30-44,DEMOCRAT,40-49,40-49,UNFAVORABLE,OMITS,FAVORABLE,OMITS,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.189
50-59,37.0,67.0,33.0,THIRD CALL,50-59,WHITE,MALE,BRADLEY,APPROVE,NO,INDEPENDENT,PROTESTANT,"$75,000-$99,999",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,TULSA AREA,45-59,INDEPENDENT/OTHER,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.7030000000000001
60+,37.0,67.0,34.0,THIRD CALL,65-74,OTHER,FEMALE,GORE,APPROVE,NO,DEMOCRAT,,"$15,000-$29,000",VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,TULSA AREA,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,,OTHER,,0.454
40-49,37.0,67.0,35.0,THIRD CALL,45-49,BLACK,MALE,GORE,APPROVE,NO,REPUBLICAN,JEWISH,"$75,000-$99,999",MODERATE,MODERATE,18-64,18-74,STATE,TULSA AREA,45-59,REPUBLICAN,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,JEWISH,0.715
40-49,37.0,67.0,36.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,"$100,000 OR MORE",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,TULSA AREA,45-59,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.5630000000000001
60+,37.0,67.0,37.0,THIRD CALL,65-74,WHITE,FEMALE,GORE,APPROVE,NO,INDEPENDENT,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,65+,18-74,STATE,TULSA AREA,60+,INDEPENDENT/OTHER,65+,65-74,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.454
40-49,37.0,67.0,38.0,THIRD CALL,45-49,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,STATE,TULSA AREA,45-59,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.8260000000000001
40-49,37.0,67.0,39.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$50,000-$74,999",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,TULSA AREA,45-59,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.5630000000000001
60+,37.0,67.0,40.0,THIRD CALL,65-74,BLACK,MALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$15,000-$29,000",,,65+,18-74,STATE,TULSA AREA,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.577
50-59,37.0,67.0,41.0,THIRD CALL,50-59,WHITE,MALE,BRADLEY,APPROVE,NO,DEMOCRAT,PROTESTANT,"$30,000-$49,000",SOMEWHAT LIBERAL,LIBERAL,18-64,18-74,STATE,TULSA AREA,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.7030000000000001
60+,37.0,67.0,42.0,THIRD CALL,65-74,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,65+,18-74,STATE,TULSA AREA,60+,DEMOCRAT,65+,65-74,FAVORABLE,FAVORABLE,UNFAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.394
40-49,37.0,67.0,43.0,THIRD CALL,45-49,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,STATE,TULSA AREA,45-59,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.5630000000000001
50-59,37.0,67.0,44.0,THIRD CALL,50-59,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,CATHOLIC,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,TULSA AREA,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,CATHOLIC,0.488
60+,37.0,73.0,1.0,FIRST CALL,65-74,BLACK,FEMALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,"UNDER $15,000",VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,TULSA AREA,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,,BLACK,PROTESTANT/OTHER CHRISTIAN,1.109
60+,37.0,73.0,2.0,FIRST CALL,65-74,BLACK,MALE,GORE,APPROVE,YES,DEMOCRAT,OTHER CHRISTIAN,"UNDER $15,000",MODERATE,MODERATE,65+,18-74,STATE,TULSA AREA,60+,DEMOCRAT,65+,65-74,OMITS,FAVORABLE,FAVORABLE,GORE,,BLACK,PROTESTANT/OTHER CHRISTIAN,0.962
60+,37.0,73.0,3.0,FIRST CALL,65-74,BLACK,MALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$15,000-$29,000",MODERATE,MODERATE,65+,18-74,STATE,TULSA AREA,60+,DEMOCRAT,65+,65-74,FAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.962
60+,37.0,73.0,4.0,FIRST CALL,65-74,BLACK,FEMALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,"$15,000-$29,000",MODERATE,MODERATE,65+,18-74,STATE,TULSA AREA,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,,BLACK,PROTESTANT/OTHER CHRISTIAN,1.109
60+,37.0,73.0,5.0,FIRST CALL,75+,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$50,000-$74,999",,,65+,75+,STATE,TULSA AREA,60+,DEMOCRAT,65+,75+,OMITS,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.109
60+,37.0,73.0,6.0,FIRST CALL,75+,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"UNDER $15,000",VERY LIBERAL,LIBERAL,65+,75+,STATE,TULSA AREA,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.109
60+,37.0,73.0,7.0,FIRST CALL,65-74,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"UNDER $15,000",VERY LIBERAL,LIBERAL,65+,18-74,STATE,TULSA AREA,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.109
60+,37.0,73.0,8.0,FIRST CALL,65-74,BLACK,FEMALE,GORE,APPROVE,,DEMOCRAT,SOMETHING ELSE,"$15,000-$29,000",VERY LIBERAL,LIBERAL,65+,18-74,STATE,TULSA AREA,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,SOMETHING ELSE,1.109
60+,37.0,73.0,9.0,FIRST CALL,65-74,BLACK,MALE,GORE,APPROVE,NO,DEMOCRAT,SOMETHING ELSE,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,TULSA AREA,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,SOMETHING ELSE,0.962
30-39,37.0,73.0,10.0,FIRST CALL,30-39,BLACK,MALE,GORE,DISAPPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,TULSA AREA,30-44,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.192
30-39,37.0,73.0,11.0,FIRST CALL,30-39,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,TULSA AREA,30-44,DEMOCRAT,30-39,30-39,FAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.375
40-49,37.0,73.0,12.0,FIRST CALL,40-44,BLACK,MALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,TULSA AREA,30-44,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.192
60+,37.0,73.0,13.0,FIRST CALL,65-74,BLACK,MALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,"UNDER $15,000",VERY LIBERAL,LIBERAL,65+,18-74,STATE,TULSA AREA,60+,DEMOCRAT,65+,65-74,FAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.962
30-39,37.0,73.0,14.0,FIRST CALL,30-39,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,SOMETHING ELSE,"$50,000-$74,999",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,TULSA AREA,30-44,DEMOCRAT,30-39,30-39,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,SOMETHING ELSE,1.375
60+,37.0,73.0,15.0,FIRST CALL,75+,BLACK,,GORE,APPROVE,,DEMOCRAT,,,,,65+,75+,STATE,TULSA AREA,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,,BLACK,,0.962
60+,37.0,73.0,16.0,FIRST CALL,75+,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,CATHOLIC,"UNDER $15,000",VERY CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,TULSA AREA,60+,DEMOCRAT,65+,75+,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,CATHOLIC,1.109
60+,37.0,73.0,17.0,FIRST CALL,65-74,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"UNDER $15,000",VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,TULSA AREA,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.109
60+,37.0,73.0,18.0,FIRST CALL,65-74,BLACK,MALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,"$15,000-$29,000",VERY LIBERAL,LIBERAL,65+,18-74,STATE,TULSA AREA,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.962
60+,37.0,73.0,19.0,FIRST CALL,65-74,OTHER,FEMALE,GORE,APPROVE,YES,DEMOCRAT,CATHOLIC,"$15,000-$29,000",VERY LIBERAL,LIBERAL,65+,18-74,STATE,TULSA AREA,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,OTHER,CATHOLIC,0.757
50-59,37.0,73.0,20.0,FIRST CALL,50-59,BLACK,,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"UNDER $15,000",MODERATE,MODERATE,18-64,18-74,STATE,TULSA AREA,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.375
40-49,37.0,73.0,21.0,FIRST CALL,40-44,WHITE,MALE,BRADLEY,APPROVE,YES,SOMETHING ELSE,PROTESTANT,"$30,000-$49,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,TULSA AREA,30-44,INDEPENDENT/OTHER,40-49,40-49,UNFAVORABLE,UNFAVORABLE,UNFAVORABLE,NEITHER,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,1.171
40-49,37.0,73.0,22.0,SECOND CALL,45-49,BLACK,,BRADLEY,APPROVE,NO,DEMOCRAT,PROTESTANT,"$15,000-$29,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,TULSA AREA,45-59,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.717
60+,37.0,73.0,23.0,SECOND CALL,65-74,BLACK,MALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,65+,18-74,STATE,TULSA AREA,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,0.962
60+,37.0,73.0,24.0,SECOND CALL,65-74,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$30,000-$49,000",MODERATE,MODERATE,65+,18-74,STATE,TULSA AREA,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.109
60+,37.0,73.0,25.0,SECOND CALL,65-74,BLACK,,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"UNDER $15,000",MODERATE,MODERATE,65+,18-74,STATE,TULSA AREA,60+,DEMOCRAT,65+,65-74,FAVORABLE,FAVORABLE,FAVORABLE,BUSH,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.109
60+,37.0,73.0,26.0,SECOND CALL,75+,BLACK,FEMALE,GORE,DISAPPROVE,NO,DEMOCRAT,PROTESTANT,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,75+,STATE,TULSA AREA,60+,DEMOCRAT,65+,75+,OMITS,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.109
30-39,37.0,73.0,27.0,SECOND CALL,30-39,,MALE,GORE,APPROVE,YES,DEMOCRAT,OTHER CHRISTIAN,"$15,000-$29,000",VERY CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,TULSA AREA,30-44,DEMOCRAT,30-39,30-39,FAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,,PROTESTANT/OTHER CHRISTIAN,0.812
40-49,37.0,73.0,28.0,SECOND CALL,45-49,BLACK,,GORE,OMITS,NO,DEMOCRAT,OTHER CHRISTIAN,"UNDER $15,000",,,18-64,18-74,STATE,TULSA AREA,45-59,DEMOCRAT,40-49,40-49,FAVORABLE,FAVORABLE,OMITS,OMITS,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.192
50-59,37.0,73.0,29.0,SECOND CALL,50-59,BLACK,MALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,TULSA AREA,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.192
60+,37.0,73.0,30.0,SECOND CALL,65-74,BLACK,MALE,GORE,APPROVE,NO,DEMOCRAT,NONE,"UNDER $15,000",VERY LIBERAL,LIBERAL,65+,18-74,STATE,TULSA AREA,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,NONE,0.962
60+,37.0,73.0,31.0,SECOND CALL,65-74,WHITE,MALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$15,000-$29,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,TULSA AREA,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.656
60+,37.0,73.0,32.0,SECOND CALL,65-74,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,CATHOLIC,"UNDER $15,000",MODERATE,MODERATE,65+,18-74,STATE,TULSA AREA,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,UNFAVORABLE,FAVORABLE,GORE,NO,BLACK,CATHOLIC,1.109
60+,37.0,73.0,33.0,SECOND CALL,75+,BLACK,FEMALE,GORE,APPROVE,,DEMOCRAT,OTHER CHRISTIAN,,MODERATE,MODERATE,65+,75+,STATE,TULSA AREA,60+,DEMOCRAT,65+,75+,OMITS,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.109
60+,37.0,73.0,34.0,SECOND CALL,65-74,BLACK,MALE,GORE,APPROVE,YES,DEMOCRAT,PROTESTANT,,VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,TULSA AREA,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,,BLACK,PROTESTANT/OTHER CHRISTIAN,0.962
40-49,37.0,73.0,35.0,SECOND CALL,45-49,WHITE,FEMALE,GORE,APPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"UNDER $15,000",SOMEWHAT CONSERVATIVE,CONSERVATIVE,18-64,18-74,STATE,TULSA AREA,45-59,DEMOCRAT,40-49,40-49,FAVORABLE,FAVORABLE,FAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.937
60+,37.0,73.0,36.0,SECOND CALL,65-74,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,,VERY CONSERVATIVE,CONSERVATIVE,65+,18-74,STATE,TULSA AREA,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,,BLACK,PROTESTANT/OTHER CHRISTIAN,1.109
60+,37.0,73.0,37.0,SECOND CALL,65-74,WHITE,FEMALE,GORE,APPROVE,YES,DEMOCRAT,OTHER CHRISTIAN,"$15,000-$29,000",MODERATE,MODERATE,65+,18-74,STATE,TULSA AREA,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.757
60+,37.0,73.0,38.0,SECOND CALL,65-74,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,SOMETHING ELSE,"UNDER $15,000",MODERATE,MODERATE,65+,18-74,STATE,TULSA AREA,60+,DEMOCRAT,65+,65-74,FAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,SOMETHING ELSE,1.109
40-49,37.0,73.0,39.0,SECOND CALL,45-49,BLACK,MALE,GORE,APPROVE,NO,INDEPENDENT,OTHER CHRISTIAN,"$50,000-$74,999",MODERATE,MODERATE,18-64,18-74,STATE,TULSA AREA,45-59,INDEPENDENT/OTHER,40-49,40-49,FAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.192
60+,37.0,73.0,40.0,SECOND CALL,65-74,BLACK,FEMALE,GORE,APPROVE,YES,DEMOCRAT,OTHER CHRISTIAN,"UNDER $15,000",MODERATE,MODERATE,65+,18-74,STATE,TULSA AREA,60+,DEMOCRAT,65+,65-74,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.109
40-49,37.0,73.0,41.0,SECOND CALL,45-49,BLACK,FEMALE,GORE,APPROVE,YES,DEMOCRAT,SOMETHING ELSE,"$50,000-$74,999",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,TULSA AREA,45-59,DEMOCRAT,40-49,40-49,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,SOMETHING ELSE,1.375
50-59,37.0,73.0,42.0,SECOND CALL,50-59,BLACK,FEMALE,GORE,APPROVE,NO,DEMOCRAT,PROTESTANT,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,STATE,TULSA AREA,45-59,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.375
40-49,37.0,73.0,43.0,THIRD CALL,45-49,BLACK,MALE,BRADLEY,DISAPPROVE,NO,DEMOCRAT,OTHER CHRISTIAN,"$15,000-$29,000",VERY LIBERAL,LIBERAL,18-64,18-74,STATE,TULSA AREA,45-59,DEMOCRAT,40-49,40-49,OMITS,OMITS,UNFAVORABLE,NEITHER,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.717
30-39,37.0,73.0,44.0,THIRD CALL,30-39,BLACK,FEMALE,BRADLEY,APPROVE,YES,DEMOCRAT,OTHER CHRISTIAN,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,TULSA AREA,30-44,DEMOCRAT,30-39,30-39,UNFAVORABLE,UNFAVORABLE,FAVORABLE,GORE,NO,BLACK,PROTESTANT/OTHER CHRISTIAN,1.981
60+,37.0,73.0,45.0,THIRD CALL,60-64,WHITE,MALE,BRADLEY,DISAPPROVE,NO,REPUBLICAN,PROTESTANT,"$30,000-$49,000",MODERATE,MODERATE,18-64,18-74,STATE,TULSA AREA,60+,REPUBLICAN,50-64,50-64,FAVORABLE,UNFAVORABLE,UNFAVORABLE,BUSH,NO,WHITE,PROTESTANT/OTHER CHRISTIAN,0.9450000000000001
60+,37.0,73.0,46.0,THIRD CALL,60-64,OTHER,FEMALE,GORE,APPROVE,YES,DEMOCRAT,OTHER CHRISTIAN,"$15,000-$29,000",MODERATE,MODERATE,18-64,18-74,STATE,TULSA AREA,60+,DEMOCRAT,50-64,50-64,UNFAVORABLE,FAVORABLE,FAVORABLE,GORE,NO,OTHER,PROTESTANT/OTHER CHRISTIAN,0.757
