ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,TIMEPRI,ISSUE,QUAL,BREAKPRI,BUSHANGR,BEATBUSH,gaymrrge,SATISNOM,standup,suppdean,TRADE,trustns,FlagVPri,AGE,AGE60,AGE65,BREAK2,COLLEDUC,DEANDFCT,INC50K,OVER65,PARTY,PHIL3,REL5,RELWHITE,satisedw,satisker,SEXRACE,stndedwr,stndkery,TIMEPRI2,trstedwr,trstkery,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1003558.0,Georgia,40.0,Call 3,Backside complete,0.881399750709534,John Edwards,Female,Black,No,50-59,Democrat,Very liberal,High school graduate,"$30,000-$49,999",Better today,No one does,Other Christian,Before that,Economy/Jobs,He has a positive message,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,Today's presidential primary,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,Black,Central,"City: 10,000 to 49,999",Small cities and Rural,2.0,31015.0
1003559.0,Georgia,50.0,Call 3,Backside complete,0.59151965379715,John Kerry,Male,Black,No,30-39,Democrat,Somewhat liberal,Some college or associate degree,"$50,000-$74,999",Better today,No one does,Something else,In the last month,Economy/Jobs,He can defeat George W. Bush,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Omit,Satisfied if either one is the nominee,Only John Kerry,No,Has no effect on jobs in your state,Only John Kerry,Today's presidential primary,30-44,30-44,30-39,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Democrat,Liberal,Something else,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,Black,Atlanta,Suburbs,Suburbs,4.0,30068.0
1003568.0,Georgia,56.0,Call 3,Backside complete,0.764622628688812,John Kerry,Female,Black,No,45-49,Democrat,Moderate,College graduate,"$30,000-$49,999",Worse today,No one does,Other Christian,Before that,Omit,Omit,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Kerry,No,Creates more jobs in your state,Only John Kerry,Today's presidential primary,45-64,45-59,40-49,Very/somewhat important,College degree,No,"Under $50,000",18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,Black,South,"City: 50,000 to 500,000","City over 50,000",2.0,31701.0
1003569.0,Georgia,113.0,Call 3,Backside complete,0.611930429935455,John Kerry,Female,Black,No,50-59,Democrat,Somewhat liberal,Some college or associate degree,"$50,000-$74,999",Worse today,,Other Christian,Today,Taxes,Omit,Omit,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Omit,Satisfied only if Kerry is the nominee,Omit,Omit,Omit,Omit,,45-64,45-59,50-64,Omit,No college degree,Omit,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Omit,Omit,Today/Last 3 days/Last week,Omit,Omit,,,Black,Central,"City: 10,000 to 49,999",Small cities and Rural,3.0,31063.0
1003570.0,Georgia,29.0,Call 3,Backside complete,0.95781946182251,John Kerry,Female,Black,No,40-44,Democrat,Moderate,Postgraduate study,"$30,000-$49,999",Worse today,No one does,Other Christian,In the last month,Economy/Jobs,He cares about people like me,Somewhat important,Angry,He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,Today's presidential primary,30-44,30-44,40-49,Very/somewhat important,College degree,No,"Under $50,000",18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,Black,Atlanta suburbs,Suburbs,Suburbs,6.0,30127.0
1003571.0,Georgia,70.0,Call 3,Backside complete,0.83470892906189,John Kerry,Male,Black,,60-64,Democrat,Very liberal,Did not complete high school,"$15,000-$29,999",Worse today,"Yes, I do",Protestant,Today,Health care/Medicare,He can defeat George W. Bush,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Kerry,No,Creates more jobs in your state,Only John Kerry,Today's presidential primary,45-64,60 or over,50-64,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,Black,Atlanta,"City: 50,000 to 500,000","City over 50,000",5.0,30307.0
1003572.0,Georgia,32.0,Call 3,Backside complete,0.741933107376099,John Edwards,Male,White,No,45-49,Republican,Somewhat conservative,College graduate,"$50,000-$74,999",Better today,No one does,Other Christian,Today,National security/Terrorism,Omit,Not at all important,Enthusaistic,Omit,No legal recognition of gay couples' relationships,Satisfied only if Edwards is the nominee,Neither candidate,No,Has no effect on jobs in your state,Neither candidate,Today's presidential primary,45-64,45-59,40-49,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Republican,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Atlanta suburbs,Suburbs,Suburbs,6.0,30068.0
1003576.0,Georgia,40.0,Call 3,Backside complete,0.859702289104462,John Kerry,Male,Black,No,60-64,Democrat,Very conservative,College graduate,"Under $15,000",Worse today,No one does,Other Christian,Before that,The war in Iraq,He is honest and trustworthy,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,Today's presidential primary,45-64,60 or over,50-64,Very/somewhat important,College degree,No,"Under $50,000",18-64,Democrat,Conservative,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,Black,Central,"City: 10,000 to 49,999",Small cities and Rural,2.0,31015.0
1003577.0,Georgia,50.0,Call 3,Backside complete,0.562146246433258,John Kerry,Female,,,50-59,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",About the same,No one does,Protestant,Before that,The war in Iraq,He can defeat George W. Bush,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,Today's presidential primary,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,,Atlanta,Suburbs,Suburbs,4.0,30068.0
1003580.0,Georgia,113.0,Call 3,Backside not complete,0.580784797668457,John Kerry,Male,Black,No,50-59,,,,,,,,Today,Economy/Jobs,He has a positive message,,Enthusaistic,,,Satisfied only if Kerry is the nominee,Only John Edwards,,,Both candidates,,45-64,45-59,50-64,,,,,18-64,,,,,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,,,Black,Central,"City: 10,000 to 49,999",Small cities and Rural,3.0,31063.0
1003581.0,Georgia,29.0,Call 3,Backside complete,0.718747675418854,John Edwards,Male,White,No,45-49,Republican,Very conservative,Some college or associate degree,"$75,000-$99,999",Better today,No one does,Protestant,Today,The war in Iraq,Omit,Not at all important,Enthusaistic,Omit,Gay couples allowed to legally form civil unions,Satisfied only if Edwards is the nominee,Neither candidate,No,Creates more jobs in your state,Neither candidate,Today's presidential primary,45-64,45-59,40-49,Not too/not at all important,No college degree,No,"$50,000 or more",18-64,Republican,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Atlanta suburbs,Suburbs,Suburbs,6.0,30127.0
1003582.0,Georgia,70.0,Call 3,Backside complete,0.988797008991241,John Kerry,Female,Black,No,25-29,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",About the same,No one does,Other Christian,In the last three days,Economy/Jobs,He can defeat George W. Bush,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Omit,Omit,Takes more jobs from your state,Neither candidate,Today's presidential primary,18-29,18-29,25-29,Not too/not at all important,No college degree,Omit,"Under $50,000",18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Omit,Omit,Today/Last 3 days/Last week,Only Kerry/Neither,Only Edwards/Neither,No,No,Black,Atlanta,"City: 50,000 to 500,000","City over 50,000",5.0,30307.0
1003585.0,Georgia,40.0,Call 3,Backside complete,0.801206648349762,John Edwards,Male,Black,No,30-39,Democrat,Somewhat liberal,College graduate,"$50,000-$74,999",About the same,No one does,Protestant,In the last month,Economy/Jobs,He can defeat George W. Bush,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,Today's presidential primary,30-44,30-44,30-39,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,Black,Central,"City: 10,000 to 49,999",Small cities and Rural,2.0,31015.0
1003586.0,Georgia,40.0,Call 3,Backside complete,0.562146246433258,Al Sharpton,Male,Black,No,65-74,Democrat,Moderate,College graduate,"$30,000-$49,999",About the same,No one does,Catholic,Today,Economy/Jobs,He cares about people like me,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Edwards is the nominee,Only John Edwards,No,Takes more jobs from your state,Only John Edwards,Today's vote on the state flag,65 or over,60 or over,65 or over,Very/somewhat important,College degree,No,"Under $50,000",65 or over,Democrat,Moderate,Catholic,All others/Omits,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,Non-white male,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Edwards/Neither,No,No,Black,Central,"City: 10,000 to 49,999",Small cities and Rural,2.0,31015.0
1003589.0,Georgia,50.0,Call 3,Backside complete,0.650725126266479,John Kerry,Female,Black,No,30-39,Democrat,Very liberal,High school graduate,"$50,000-$74,999",Worse today,No one does,Something else,Before that,Economy/Jobs,He stands up for what he believes,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Kerry,No,Creates more jobs in your state,Only John Kerry,Today's presidential primary,30-44,30-44,30-39,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Democrat,Liberal,Something else,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,Black,Atlanta,Suburbs,Suburbs,4.0,30068.0
1003592.0,Georgia,140.0,Call 3,Backside complete,1.02488338947296,John Edwards,Female,Black,No,50-59,Democrat,Somewhat conservative,High school graduate,"$15,000-$29,999",Worse today,No one does,Other Christian,In the last three days,The war in Iraq,He stands up for what he believes,Very important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,Today's presidential primary,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Conservative,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,Black,Central,Rural,Small cities and Rural,10.0,31082.0
1003596.0,Georgia,29.0,Call 3,Backside complete,0.878034710884094,John Kerry,Female,White,No,65-74,Democrat,Very liberal,College graduate,"Under $15,000",Worse today,No one does,Other Christian,In the last month,Health care/Medicare,He can defeat George W. Bush,Not too important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,Today's presidential primary,65 or over,60 or over,65 or over,Not too/not at all important,College degree,No,"Under $50,000",65 or over,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Atlanta suburbs,Suburbs,Suburbs,6.0,30127.0
1003597.0,Georgia,32.0,Call 3,Backside not complete,0.816193521022797,John Edwards,Female,White,No,45-49,,,,,,,,Today,The war in Iraq,He has a positive message,,"Dissatisfied, but not angry",,,Satisfied if either one is the nominee,Both candidates,,,Both candidates,,45-64,45-59,40-49,,,,,18-64,,,,,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,,,White,Atlanta suburbs,Suburbs,Suburbs,6.0,30068.0
1003598.0,Georgia,32.0,Call 3,Backside not complete,0.741933107376099,John Edwards,Male,White,No,30-39,,,,,,,,Today,National security/Terrorism,He stands up for what he believes,,"Satisfied, but not enthusiastic",,,Dissatisfied if either one is the nominee,Neither candidate,,,Neither candidate,,30-44,30-44,30-39,,,,,18-64,,,,,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White male,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Edwards/Neither,,,White,Atlanta suburbs,Suburbs,Suburbs,6.0,30068.0
1003599.0,Georgia,70.0,Call 3,Backside complete,1.07959997653961,John Edwards,Male,Black,No,30-39,Independent,Somewhat liberal,Postgraduate study,"$100,000 or more",Worse today,No one does,Protestant,Before that,Economy/Jobs,He is honest and trustworthy,Not too important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Neither candidate,No,Takes more jobs from your state,Both candidates,Today's vote on the state flag,30-44,30-44,30-39,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Independent,Liberal,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,Black,Atlanta,"City: 50,000 to 500,000","City over 50,000",5.0,30307.0
1003602.0,Georgia,40.0,Call 3,Backside complete,0.801206648349762,John Edwards,Male,Black,No,40-44,Democrat,Somewhat conservative,Some college or associate degree,"$30,000-$49,999",Better today,No one does,Other Christian,In the last three days,Health care/Medicare,He cares about people like me,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Only John Edwards,Yes,Takes more jobs from your state,Both candidates,Today's vote on the state flag,30-44,30-44,40-49,Very/somewhat important,No college degree,Yes,"Under $50,000",18-64,Democrat,Conservative,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white male,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,Black,Central,"City: 10,000 to 49,999",Small cities and Rural,2.0,31015.0
1003604.0,Georgia,140.0,Call 3,Backside complete,1.02488338947296,John Edwards,Female,Black,No,50-59,Democrat,Somewhat conservative,High school graduate,"$15,000-$29,999",Worse today,No one does,Other Christian,In the last three days,The war in Iraq,He stands up for what he believes,Very important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,Today's presidential primary,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Conservative,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,Black,Central,Rural,Small cities and Rural,10.0,31082.0
1003612.0,Georgia,32.0,Call 3,Backside complete,1.19236981868744,John Kerry,Female,Black,No,18-24,Democrat,Somewhat liberal,College graduate,"$100,000 or more",Better today,No one does,Other Christian,Before that,Economy/Jobs,He is honest and trustworthy,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Only John Kerry,No,Takes more jobs from your state,Both candidates,Today's presidential primary,18-29,18-29,18-24,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,Black,Atlanta suburbs,Suburbs,Suburbs,6.0,30068.0
1003614.0,Georgia,70.0,Call 3,Backside complete,1.07959997653961,John Edwards,Male,Black,No,50-59,Democrat,Moderate,Postgraduate study,"$100,000 or more",About the same,No one does,Protestant,Today,Education,He is honest and trustworthy,Not at all important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Omit,Satisfied if either one is the nominee,Both candidates,No,Creates more jobs in your state,Both candidates,Today's presidential primary,45-64,45-59,50-64,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,Black,Atlanta,"City: 50,000 to 500,000","City over 50,000",5.0,30307.0
1003615.0,Georgia,40.0,Call 3,Backside complete,0.881399750709534,John Edwards,Female,Black,No,50-59,Democrat,Moderate,High school graduate,"Under $15,000",Worse today,"Yes, I do",Other Christian,In the last week,Taxes,He has the right experience,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Edwards is the nominee,Only John Edwards,No,Takes more jobs from your state,Only John Edwards,Today's presidential primary,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,Non-white female,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Edwards/Neither,"Yes, I am or someone in household is",Yes I am,Black,Central,"City: 10,000 to 49,999",Small cities and Rural,2.0,31015.0
1003616.0,Georgia,40.0,Call 3,Backside complete,0.767631411552429,John Kerry,Male,Black,No,50-59,Republican,Somewhat conservative,Did not complete high school,"Under $15,000",About the same,"Yes, someone else does",Something else,In the last week,Economy/Jobs,He cares about people like me,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Kerry,No,Creates more jobs in your state,Only John Kerry,Today's vote on the state flag,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Republican,Conservative,Something else,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",No,Black,Central,"City: 10,000 to 49,999",Small cities and Rural,2.0,31015.0
1003618.0,Georgia,50.0,Call 3,Backside complete,0.575679421424866,Al Sharpton,Male,Black,No,50-59,,Somewhat liberal,College graduate,"$50,000-$74,999",Worse today,No one does,Something else,Before that,Economy/Jobs,He stands up for what he believes,Somewhat important,Omit,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Only John Kerry,Today's presidential primary,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,,Liberal,Something else,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,Black,Atlanta,Suburbs,Suburbs,4.0,30068.0
1003622.0,Georgia,140.0,Call 3,Backside complete,0.919639885425568,John Edwards,Male,White,No,18-24,Republican,Somewhat conservative,College graduate,"$100,000 or more",About the same,No one does,Protestant,In the last month,National security/Terrorism,He stands up for what he believes,Somewhat important,Enthusaistic,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Edwards is the nominee,Only John Edwards,No,Takes more jobs from your state,Only John Edwards,Today's presidential primary,18-29,18-29,18-24,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Republican,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Edwards/Neither,No,No,White,Central,Rural,Small cities and Rural,10.0,31082.0
1003627.0,Georgia,49.0,Call 3,Backside complete,1.17347824573517,John Edwards,Male,Black,No,30-39,Democrat,Somewhat liberal,Postgraduate study,"$50,000-$74,999",Worse today,No one does,Something else,Before that,Economy/Jobs,He is honest and trustworthy,Very important,Angry,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Only John Edwards,No,Takes more jobs from your state,Only John Edwards,,30-44,30-44,30-39,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Something else,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white male,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Edwards/Neither,No,No,Black,Atlanta,Suburbs,Suburbs,4.0,30084.0
1003628.0,Georgia,29.0,Call 3,Backside complete,0.95781946182251,John Kerry,Female,Black,No,30-39,Democrat,Somewhat liberal,Postgraduate study,"$50,000-$74,999",Worse today,No one does,Protestant,In the last three days,Economy/Jobs,He can defeat George W. Bush,Somewhat important,Angry,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Neither candidate,No,Takes more jobs from your state,Both candidates,Today's presidential primary,30-44,30-44,30-39,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,Black,Atlanta suburbs,Suburbs,Suburbs,6.0,30127.0
1003629.0,Georgia,32.0,Call 3,Backside complete,0.984310626983643,John Edwards,Female,White,No,18-24,Democrat,Very liberal,Some college or associate degree,"$100,000 or more",About the same,No one does,None,In the last month,The war in Iraq,He can defeat George W. Bush,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Creates more jobs in your state,Both candidates,Today's presidential primary,18-29,18-29,18-24,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Democrat,Liberal,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Atlanta suburbs,Suburbs,Suburbs,6.0,30068.0
1003631.0,Georgia,70.0,Call 3,Backside complete,0.74531477689743,John Kerry,Male,Hispanic/Latino,Yes,40-44,Democrat,Somewhat liberal,College graduate,"$30,000-$49,999",Worse today,"Yes, I do and someone else does",Other Christian,In the last three days,Education,He is honest and trustworthy,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,Today's vote on the state flag,30-44,30-44,40-49,Very/somewhat important,College degree,No,"Under $50,000",18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,Black,Atlanta,"City: 50,000 to 500,000","City over 50,000",5.0,30307.0
1003632.0,Georgia,40.0,Call 3,Backside complete,0.844464004039764,John Kerry,Female,Black,No,30-39,Democrat,Very liberal,High school graduate,"Under $15,000",Better today,"Yes, someone else does",Something else,Before that,Education,He can defeat George W. Bush,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Dissatisfied if either one is the nominee,Only John Kerry,Yes,Creates more jobs in your state,Only John Kerry,Today's vote on the state flag,30-44,30-44,30-39,Very/somewhat important,No college degree,Yes,"Under $50,000",18-64,Democrat,Liberal,Something else,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,Non-white female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",No,Black,Central,"City: 10,000 to 49,999",Small cities and Rural,2.0,31015.0
1003633.0,Georgia,40.0,Call 3,Backside complete,0.844464004039764,John Kerry,Female,Black,No,50-59,Democrat,Somewhat liberal,College graduate,"Under $15,000",Worse today,"Yes, someone else does",Other Christian,Before that,The war in Iraq,He cares about people like me,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,No,Creates more jobs in your state,Both candidates,Today's presidential primary,45-64,45-59,50-64,Very/somewhat important,College degree,No,"Under $50,000",18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,Black,Central,"City: 10,000 to 49,999",Small cities and Rural,2.0,31015.0
