ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,GAY,TIMEPRI,ISSUE,QUAL,BREAKPRI,BUSHANGR,BEATBUSH,gaymrrge,SATISNOM,standup,suppdean,TRADE,trustns,AGE,AGE60,AGE65,BREAK2,COLLEDUC,DEANDFCT,INC50K,OVER65,PARTY,PHIL3,REL5,RELWHITE,satisedw,satisker,SEXRACE,stndedwr,stndkery,TIMEPRI2,trstedwr,trstkery,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1004865.0,Massachusetts,37.0,Call 3,Backside complete,0.69912326335907,John Kerry,Female,White,No,50-59,Democrat,Somewhat liberal,College graduate,"$30,000-$49,999",Better today,No one does,Jewish,No,In the last week,Economy/Jobs,He has a positive message,Somewhat important,Angry,He can defeat George W. Bush in November,Omit,Satisfied if either one is the nominee,Only John Kerry,Yes,Takes more jobs from your state,Only John Kerry,45-64,45-59,50-64,Very/somewhat important,College degree,Yes,"Under $50,000",18-64,Democrat,Liberal,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,White,North/South Shores and Cape Cod,"City: 10,000 to 49,999",Small cities and Rural,10.0,02639
1004866.0,Massachusetts,92.0,Call 3,Backside complete,0.96805465221405,John Kerry,Male,White,,30-39,Democrat,Somewhat liberal,Some college or associate degree,"$50,000-$74,999",Better today,No one does,Catholic,No,In the last month,Education,He cares about people like me,Omit,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Kerry,No,Creates more jobs in your state,Only John Kerry,30-44,30-44,30-39,Omit,No college degree,No,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Boston area,"City: 10,000 to 49,999",Small cities and Rural,7.0,02151
1004868.0,Massachusetts,69.0,Call 3,Backside complete,0.691467642784119,John Kerry,Male,White,No,50-59,Democrat,Moderate,College graduate,"$30,000-$49,999",Better today,No one does,None,No,Before that,National security/Terrorism,He has the right experience,Not at all important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Has no effect on jobs in your state,Both candidates,45-64,45-59,50-64,Not too/not at all important,College degree,No,"Under $50,000",18-64,Democrat,Moderate,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Boston area,"City: 50,000 to 500,000","City over 50,000",7.0,02155
1004870.0,Massachusetts,10.0,Call 3,Backside complete,0.466027766466141,John Kerry,Male,,No,50-59,Democrat,Moderate,,"$15,000-$29,999",About the same,No one does,Jewish,No,Before that,Omit,Omit,Not at all important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Kerry,No,Has no effect on jobs in your state,Only John Kerry,45-64,45-59,50-64,Not too/not at all important,,No,"Under $50,000",18-64,Democrat,Moderate,Jewish,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,,Boston area,"City over 500,000","City over 50,000",8.0,02115
1004871.0,Massachusetts,10.0,Call 3,Backside complete,0.5514235496521,John Kerry,Male,White,No,30-39,Independent,Very liberal,College graduate,"$50,000-$74,999",Better today,No one does,Catholic,No,Omit,Omit,He can defeat George W. Bush,Not at all important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,Yes,Creates more jobs in your state,Only John Kerry,30-44,30-44,30-39,Not too/not at all important,College degree,Yes,"$50,000 or more",18-64,Independent,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Kerry/Either,Omit,Only Kerry/Neither,Only Kerry/Either,No,No,White,Boston area,"City over 500,000","City over 50,000",8.0,02115
1004872.0,Massachusetts,39.0,Call 3,Backside complete,1.64774036407471,John Edwards,Female,White,No,50-59,Independent,Somewhat conservative,Postgraduate study,"$30,000-$49,999",Better today,No one does,Catholic,No,Before that,Taxes,He has a positive message,Not at all important,"Satisfied, but not enthusiastic",Omit,No legal recognition of gay couples' relationships,Dissatisfied if either one is the nominee,Neither candidate,No,Has no effect on jobs in your state,Neither candidate,45-64,45-59,50-64,Not too/not at all important,College degree,No,"Under $50,000",18-64,Independent,Conservative,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,No,No,White,East,"City: 10,000 to 49,999",Small cities and Rural,5.0,01826
1004888.0,Massachusetts,57.0,Call 3,Backside complete,1.0393875837326,John Kerry,Male,White,No,50-59,Independent,Moderate,Some college or associate degree,,About the same,,Catholic,No,In the last week,Omit,He has the right experience,Omit,Omit,Omit,Omit,Satisfied only if Kerry is the nominee,Both candidates,No,Omit,Only John Kerry,45-64,45-59,50-64,Omit,No college degree,No,,18-64,Independent,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,,,White,West,Rural,Small cities and Rural,1.0,01452
1004890.0,Massachusetts,78.0,Call 3,Backside complete,1.58639848232269,John Edwards,Male,White,No,30-39,Independent,Moderate,Postgraduate study,"$100,000 or more",Better today,No one does,Jewish,No,Today,Economy/Jobs,He stands up for what he believes,Not at all important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Edwards is the nominee,Neither candidate,No,Takes more jobs from your state,Neither candidate,30-44,30-44,30-39,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Independent,Moderate,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Edwards/Neither,No,No,White,North/South Shores and Cape Cod,"City: 10,000 to 49,999",Small cities and Rural,6.0,01845
1004891.0,Massachusetts,78.0,Call 3,Backside complete,1.56908333301544,John Edwards,Female,White,No,30-39,Independent,Somewhat liberal,Some college or associate degree,"$30,000-$49,999",About the same,"Yes, someone else does",Catholic,No,Today,Economy/Jobs,He has a positive message,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Only John Edwards,No,Takes more jobs from your state,Both candidates,30-44,30-44,30-39,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Independent,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,White,North/South Shores and Cape Cod,"City: 10,000 to 49,999",Small cities and Rural,6.0,01845
1004895.0,Massachusetts,100.0,Call 3,Backside complete,0.445446819067001,John Kerry,Male,White,No,45-49,Democrat,Somewhat liberal,College graduate,"$100,000 or more",Worse today,No one does,None,Yes,In the last month,Economy/Jobs,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Only John Kerry,45-64,45-59,40-49,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Other large industrial cities,"City: 50,000 to 500,000","City over 50,000",2.0,01108
1004897.0,Massachusetts,7.0,Call 3,Backside complete,1.17433953285217,John Edwards,Male,White,No,50-59,Independent,Somewhat liberal,Postgraduate study,"$100,000 or more",Better today,"Yes, someone else does",Catholic,No,In the last month,The war in Iraq,He has a positive message,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,No,Has no effect on jobs in your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Independent,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,White,East,Suburbs,Suburbs,5.0,01821
1004898.0,Massachusetts,37.0,Call 3,Backside complete,0.69912326335907,John Kerry,Female,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$75,000-$99,999",About the same,"Yes, I do",Catholic,No,Before that,The war in Iraq,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,North/South Shores and Cape Cod,"City: 10,000 to 49,999",Small cities and Rural,10.0,02639
1004899.0,Massachusetts,37.0,Call 3,Backside not complete,0.850494146347046,John Kerry,Female,White,No,65-74,,,,,,,,,Before that,Education,He is honest and trustworthy,,Angry,,,Satisfied only if Kerry is the nominee,Only John Kerry,,,Only John Kerry,65 or over,60 or over,65 or over,,,,,65 or over,,,,,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,,,White,North/South Shores and Cape Cod,"City: 10,000 to 49,999",Small cities and Rural,10.0,02639
1004900.0,Massachusetts,92.0,Call 3,Backside complete,0.96805465221405,John Kerry,Male,White,No,45-49,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",About the same,"Yes, I do and someone else does",Protestant,No,Before that,Economy/Jobs,He cares about people like me,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Only John Kerry,No,Creates more jobs in your state,Only John Kerry,45-64,45-59,40-49,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Boston area,"City: 10,000 to 49,999",Small cities and Rural,7.0,02151
1004901.0,Massachusetts,92.0,Call 3,Backside complete,0.96805465221405,John Kerry,Male,White,No,40-44,Democrat,Very liberal,Some college or associate degree,"$75,000-$99,999",Better today,No one does,Catholic,Yes,In the last month,Economy/Jobs,He can defeat George W. Bush,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,30-44,30-44,40-49,Very/somewhat important,No college degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Boston area,"City: 10,000 to 49,999",Small cities and Rural,7.0,02151
1004902.0,Massachusetts,96.0,Call 3,Backside complete,0.854023635387421,John Kerry,Female,White,No,25-29,Democrat,Very liberal,Postgraduate study,"$50,000-$74,999",About the same,"Yes, I do",Catholic,No,In the last month,Health care/Medicare,He can defeat George W. Bush,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Has no effect on jobs in your state,Both candidates,18-29,18-29,25-29,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Other large industrial cities,"City: 10,000 to 49,999",Small cities and Rural,3.0,01545
1004903.0,Massachusetts,96.0,Call 3,Backside complete,0.863447964191437,John Kerry,Male,White,No,25-29,Independent,Somewhat conservative,College graduate,"$50,000-$74,999",About the same,"Yes, someone else does",Catholic,No,Today,Economy/Jobs,He cares about people like me,Not too important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Neither candidate,No,Takes more jobs from your state,Only John Kerry,18-29,18-29,25-29,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Independent,Conservative,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Other large industrial cities,"City: 10,000 to 49,999",Small cities and Rural,3.0,01545
1004904.0,Massachusetts,69.0,Call 3,Backside complete,1.70147716999054,Dennis Kucinich,Female,White,No,45-49,Democrat,Somewhat liberal,Postgraduate study,"$50,000-$74,999",Worse today,"Yes, someone else does",Protestant,No,Today,National security/Terrorism,Omit,Somewhat important,Angry,Omit,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Neither candidate,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,40-49,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Boston area,"City: 50,000 to 500,000","City over 50,000",7.0,02155
1004908.0,Massachusetts,10.0,Call 3,Backside complete,0.695081770420074,John Kerry,Female,Black,No,25-29,Democrat,Moderate,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,Other Christian,No,In the last three days,Economy/Jobs,He cares about people like me,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Kerry,No,Creates more jobs in your state,Only John Kerry,18-29,18-29,25-29,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,Black,Boston area,"City over 500,000","City over 50,000",8.0,02115
1004909.0,Massachusetts,10.0,Call 3,Backside complete,0.560742020606995,John Kerry,Female,,,60-64,Democrat,,,"Under $15,000",Worse today,No one does,Something else,No,Before that,Omit,He stands up for what he believes,Omit,Omit,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Kerry,No,Omit,Only John Kerry,45-64,60 or over,50-64,Omit,,No,"Under $50,000",18-64,Democrat,,Something else,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,,Boston area,"City over 500,000","City over 50,000",8.0,02115
1004910.0,Massachusetts,39.0,Call 3,Backside complete,1.59522020816803,John Kerry,Female,White,No,40-44,Independent,Moderate,College graduate,,About the same,No one does,Catholic,No,Before that,Taxes,He can defeat George W. Bush,Omit,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Creates more jobs in your state,Both candidates,30-44,30-44,40-49,Omit,College degree,No,,18-64,Independent,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,East,"City: 10,000 to 49,999",Small cities and Rural,5.0,01826
1004926.0,Massachusetts,57.0,Call 3,Backside complete,1.0393875837326,John Kerry,Male,White,No,45-49,Independent,Somewhat conservative,,"$50,000-$74,999",About the same,No one does,Catholic,No,Before that,Economy/Jobs,He stands up for what he believes,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Only John Kerry,45-64,45-59,40-49,Very/somewhat important,,No,"$50,000 or more",18-64,Independent,Conservative,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,West,Rural,Small cities and Rural,1.0,01452
1004927.0,Massachusetts,57.0,Call 3,Backside complete,0.961633265018463,John Edwards,Female,White,No,40-44,Independent,Somewhat liberal,College graduate,"$50,000-$74,999",About the same,No one does,Catholic,No,In the last three days,Education,He cares about people like me,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,30-44,30-44,40-49,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Independent,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,West,Rural,Small cities and Rural,1.0,01452
1004929.0,Massachusetts,78.0,Call 3,Backside complete,1.73985242843628,John Edwards,Female,White,No,25-29,Democrat,Somewhat liberal,Postgraduate study,"$50,000-$74,999",Better today,"Yes, I do",None,No,In the last week,Education,He can defeat George W. Bush,Not too important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,18-29,18-29,25-29,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,North/South Shores and Cape Cod,"City: 10,000 to 49,999",Small cities and Rural,6.0,01845
1004932.0,Massachusetts,100.0,Call 3,Backside complete,0.445446819067001,John Kerry,Male,White,No,30-39,Democrat,Moderate,Some college or associate degree,,About the same,No one does,None,,Before that,Economy/Jobs,He can defeat George W. Bush,Not too important,Angry,He can defeat George W. Bush in November,Omit,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,30-44,30-44,30-39,Not too/not at all important,No college degree,No,,18-64,Democrat,Moderate,None,White None,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Other large industrial cities,"City: 50,000 to 500,000","City over 50,000",2.0,01108
1004935.0,Massachusetts,7.0,Call 3,Backside complete,1.12449944019318,John Kerry,Female,White,No,40-44,Democrat,Moderate,Some college or associate degree,"$75,000-$99,999",Better today,"Yes, someone else does",Catholic,No,Before that,Economy/Jobs,He cares about people like me,Not at all important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,30-44,30-44,40-49,Not too/not at all important,No college degree,No,"$50,000 or more",18-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,White,East,Suburbs,Suburbs,5.0,01821
1004936.0,Massachusetts,37.0,Call 3,Backside complete,0.706838250160217,John Kerry,Male,White,No,45-49,Independent,Somewhat liberal,High school graduate,"$100,000 or more",Worse today,No one does,Catholic,No,Today,Taxes,He is honest and trustworthy,Not at all important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Only John Edwards,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,40-49,Not too/not at all important,No college degree,Yes,"$50,000 or more",18-64,Independent,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,North/South Shores and Cape Cod,"City: 10,000 to 49,999",Small cities and Rural,10.0,02639
1004937.0,Massachusetts,92.0,Call 3,Backside complete,1.16479957103729,John Kerry,Female,White,No,65-74,Democrat,Moderate,High school graduate,,About the same,No one does,Catholic,No,Today,National security/Terrorism,He has a positive message,Omit,Enthusaistic,Omit,Omit,Satisfied only if Kerry is the nominee,Neither candidate,No,Takes more jobs from your state,Only John Kerry,65 or over,60 or over,65 or over,Omit,No college degree,No,,65 or over,Democrat,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,White,Boston area,"City: 10,000 to 49,999",Small cities and Rural,7.0,02151
1004938.0,Massachusetts,92.0,Call 3,Backside complete,0.96805465221405,John Kerry,Male,White,No,30-39,Democrat,Moderate,Did not complete high school,"Under $15,000",Worse today,No one does,Protestant,No,Before that,Economy/Jobs,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,30-44,30-44,30-39,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Boston area,"City: 10,000 to 49,999",Small cities and Rural,7.0,02151
1004939.0,Massachusetts,96.0,Call 3,Backside complete,0.684079051017761,John Kerry,Male,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",Better today,No one does,Catholic,No,Before that,The war in Iraq,He has the right experience,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,No,Creates more jobs in your state,Both candidates,45-64,45-59,50-64,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Other large industrial cities,"City: 10,000 to 49,999",Small cities and Rural,3.0,01545
1004941.0,Massachusetts,69.0,Call 3,Backside complete,0.840059638023376,John Kerry,Female,Black,No,65-74,Independent,Moderate,Postgraduate study,"$75,000-$99,999",Better today,"Yes, I do",Protestant,No,In the last month,Economy/Jobs,He stands up for what he believes,Not too important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Only John Kerry,65 or over,60 or over,65 or over,Not too/not at all important,College degree,Yes,"$50,000 or more",65 or over,Independent,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,Black,Boston area,"City: 50,000 to 500,000","City over 50,000",7.0,02155
1004942.0,Massachusetts,69.0,Call 3,Backside complete,0.653344035148621,Other,Male,White,No,30-39,Independent,,Postgraduate study,"$100,000 or more",Better today,No one does,Something else,No,Today,Omit,He stands up for what he believes,Omit,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Edwards is the nominee,Neither candidate,Yes,Takes more jobs from your state,Both candidates,30-44,30-44,30-39,Omit,College degree,Yes,"$50,000 or more",18-64,Independent,,Something else,White Something else,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Boston area,"City: 50,000 to 500,000","City over 50,000",7.0,02155
1004945.0,Massachusetts,10.0,Call 3,Backside complete,0.550688505172729,John Kerry,Female,Black,No,50-59,Democrat,Very liberal,Did not complete high school,,About the same,"Yes, I do and someone else does",Catholic,No,Before that,Omit,He stands up for what he believes,Very important,"Satisfied, but not enthusiastic",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Kerry,No,Creates more jobs in your state,Omit,45-64,45-59,50-64,Very/somewhat important,No college degree,No,,18-64,Democrat,Liberal,Catholic,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Omit,Omit,"Yes, I am or someone in household is",Yes I am,Black,Boston area,"City over 500,000","City over 50,000",8.0,02115
1004946.0,Massachusetts,10.0,Call 3,Backside complete,0.54540491104126,John Kerry,Female,Hispanic/Latino,Yes,30-39,Democrat,Very liberal,,"$15,000-$29,999",Worse today,No one does,Catholic,No,Before that,Economy/Jobs,He has the right experience,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Only John Kerry,No,Creates more jobs in your state,Only John Kerry,30-44,30-44,30-39,Very/somewhat important,,No,"Under $50,000",18-64,Democrat,Liberal,Catholic,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,Hispanic/Latino,Boston area,"City over 500,000","City over 50,000",8.0,02115
1004965.0,Massachusetts,57.0,Call 3,Backside complete,1.02804291248322,John Kerry,Female,White,No,30-39,Independent,Somewhat liberal,Some college or associate degree,"$15,000-$29,999",About the same,No one does,Protestant,No,In the last month,Economy/Jobs,He can defeat George W. Bush,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,30-44,30-44,30-39,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,West,Rural,Small cities and Rural,1.0,01452
