ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,MEXICAN,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,ATTEND,nascar,ISSUE,NEC,iraqtrps,gwbangr,gaymrrge,perrangr,KERRYTX,kerryvp,keryvals,nafta,voteconf,AGE,AGE60,AGE65,ATTEND2,ATTREL,COLLEDUC,INC50K,IRAQTRP2,kerrywin,KERYVAL2,NEC2,OVER65,PARTY,PHIL3,REL5,RELWHITE,SEXRACE,UNIONHH,UNIONVOT,votecnf2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1069703.0,Texas,25.0,Call 3,Backside complete,1.57275688648224,John Kerry,Female,Black,No,45-49,Democrat,Somewhat liberal,Postgraduate study,,Worse today,No one does,Protestant,More than once a week,No,Economy/Jobs,Not so good,Withdraw some troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Somewhat likely,Dick Gephardt,Somewhat,Taken more jobs from your state,Somewhat confident,45-64,45-59,40-49,Weekly,Protestant/Attend Weekly,College degree,,Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Non-white female,No,No,Very/somewhat confident,Black,East,"City: 50,000 to 500,000","City over 50,000",3.0,75023.0
1069706.0,Texas,139.0,Call 3,Backside complete,1.54462325572968,Howard Dean,Male,Hispanic/Latino,Yes,45-49,Democrat,Very liberal,High school graduate,"$15,000-$29,999",Worse today,"Yes, I do",None,A few times a year,Yes,Education,Good,Withdraw some troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,Enthusaistic,Not at all likely,Bob Graham,Not much,Had no effect on jobs in your state,Somewhat confident,45-64,45-59,40-49,Occasionally,All others/Omits,No college degree,"Under $50,000",Withdraw some/all troops,Not too/Not at all likely,Not much/Not at all,Excellent/Good,18-64,Democrat,Liberal,None,All others/Omits,Non-white male,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,Hispanic/Latino,West,Rural,Small cities and Rural,19.0,79316.0
1069707.0,Texas,96.0,Call 3,Backside complete,0.419421702623367,Dennis Kucinich,Female,White,No,50-59,Independent,Very liberal,High school graduate,"$75,000-$99,999",Worse today,No one does,Other Christian,Once a week,No,The situation in Iraq,Not so good,Withdraw some troops,Angry,Gay couples allowed to legally marry,Angry,Very likely,Hillary Clinton,Somewhat,Taken more jobs from your state,Not too confident,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White female,No,No,Not too/not at all confident,White,Houston,"City over 500,000","City over 50,000",31.0,77095.0
1069708.0,Texas,96.0,Call 3,Backside complete,0.500447511672974,Dennis Kucinich,Male,White,No,18-24,Independent,Somewhat liberal,Some college or associate degree,"Under $15,000",About the same,No one does,None,Never,No,The situation in Iraq,Not so good,Withdraw some troops,Angry,Gay couples allowed to legally marry,Omit,Not too likely,Omit,Not much,Omit,Not too confident,18-29,18-29,18-24,Never,All others/Omits,No college degree,"Under $50,000",Withdraw some/all troops,Not too/Not at all likely,Not much/Not at all,Not so good/Poor,18-64,Independent,Liberal,None,White None,White male,No,No,Not too/not at all confident,White,Houston,"City over 500,000","City over 50,000",31.0,77095.0
1069711.0,Texas,74.0,Call 3,Backside complete,1.29346477985382,John Kerry,Male,Hispanic/Latino,Yes,18-24,Something Else,Somewhat conservative,High school graduate,"$30,000-$49,999",About the same,"Yes, someone else does",Something else,Never,No,Economy/Jobs,Not so good,Withdraw some troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Satisfied, but not enthusiastic",Somewhat likely,John Edwards,Not at all,Taken more jobs from your state,Not at all confident,18-29,18-29,18-24,Never,All others/Omits,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,Not much/Not at all,Not so good/Poor,18-64,Independent,Conservative,Something else,All others/Omits,Non-white male,"Yes, I am or someone in household is",No,Not too/not at all confident,Hispanic/Latino,Houston,"City over 500,000","City over 50,000",29.0,77049.0
1069717.0,Texas,28.0,Call 3,Backside complete,1.57275688648224,John Kerry,Male,White,No,65-74,Republican,Somewhat liberal,Postgraduate study,"$100,000 or more",Better today,No one does,Protestant,A few times a month,No,Economy/Jobs,Not so good,Send more troops,Angry,Gay couples allowed to legally marry,Omit,Somewhat likely,John Edwards,A lot,Created more jobs in your state,Very confident,65 or over,60 or over,65 or over,Occasionally,Protestant/Do not attend weekly,College degree,"$50,000 or more",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Republican,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White male,No,No,Very/somewhat confident,White,East,"City: 50,000 to 500,000","City over 50,000",3.0,75075.0
1069718.0,Texas,87.0,Call 3,Backside complete,0.731859982013702,John Kerry,Male,Black,No,30-39,Something Else,Moderate,Some college or associate degree,"$50,000-$74,999",About the same,No one does,Catholic,A few times a month,No,Economy/Jobs,Poor,Withdraw all troops,Angry,Gay couples allowed to legally marry,"Dissatisfied, but not angry",Somewhat likely,John Edwards,Somewhat,Taken more jobs from your state,Somewhat confident,30-44,30-44,30-39,Occasionally,Catholic/Do not attend weekly,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Independent,Moderate,Catholic,All others/Omits,Non-white male,No,No,Very/somewhat confident,Black,Houston,"City over 500,000","City over 50,000",18.0,77004.0
1069719.0,Texas,87.0,Call 3,Backside complete,0.690396547317505,John Kerry,Male,Other,Yes,30-39,Independent,Moderate,Some college or associate degree,"$50,000-$74,999",About the same,No one does,Jewish,A few times a month,No,Omit,Not so good,Withdraw all troops,Angry,Gay couples allowed to legally form civil unions,Angry,Very likely,John Edwards,A lot,Taken more jobs from your state,Somewhat confident,30-44,30-44,30-39,Occasionally,All others/Omits,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Independent,Moderate,Jewish,All others/Omits,Non-white male,No,No,Very/somewhat confident,Other,Houston,"City over 500,000","City over 50,000",18.0,77004.0
1069722.0,Texas,120.0,Call 3,Backside complete,1.57275688648224,John Kerry,Male,White,No,60-64,Independent,Somewhat liberal,Some college or associate degree,"$50,000-$74,999",Worse today,No one does,Catholic,Once a week,No,Education,Not so good,Keep the same number of troops,"Satisfied, but not enthusiastic",Gay couples allowed to legally marry,"Dissatisfied, but not angry",Somewhat likely,Wesley Clark,A lot,Taken more jobs from your state,Somewhat confident,45-64,60 or over,50-64,Weekly,Catholic/Attend weekly,No college degree,"$50,000 or more",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Independent,Liberal,Catholic,White Catholic,White male,No,No,Very/somewhat confident,White,East,Suburbs,Suburbs,2.0,77632.0
1069724.0,Texas,25.0,Call 3,Backside complete,1.57275688648224,John Kerry,Male,Black,No,40-44,Independent,Moderate,Some college or associate degree,"$75,000-$99,999",Worse today,No one does,Other Christian,Once a week,Yes,Education,Not so good,Withdraw all troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,Angry,Very likely,John Edwards,Somewhat,Taken more jobs from your state,Somewhat confident,30-44,30-44,40-49,Weekly,Protestant/Attend Weekly,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Independent,Moderate,Protestant/Other Christian,All others/Omits,Non-white male,No,No,Very/somewhat confident,Black,East,"City: 50,000 to 500,000","City over 50,000",3.0,75023.0
1069725.0,Texas,7.0,Call 3,Backside complete,1.41863334178925,John Kerry,Female,Hispanic/Latino,Yes,60-64,Democrat,Moderate,College graduate,"$30,000-$49,999",Worse today,No one does,Catholic,Once a week,No,Economy/Jobs,Poor,Withdraw all troops,Angry,No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Very likely,Hillary Clinton,A lot,Taken more jobs from your state,Somewhat confident,45-64,60 or over,50-64,Weekly,Catholic/Attend weekly,College degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Catholic,All others/Omits,Non-white female,No,No,Very/somewhat confident,Hispanic/Latino,Hispanic/South,"City over 500,000","City over 50,000",28.0,78224.0
1069726.0,Texas,7.0,Call 3,Backside complete,1.57456231117249,John Edwards,Male,Hispanic/Latino,Yes,30-39,Democrat,Somewhat liberal,College graduate,"$30,000-$49,999",Worse today,No one does,Catholic,A few times a year,No,Education,Not so good,Withdraw all troops,Angry,Gay couples allowed to legally marry,Angry,Somewhat likely,Hillary Clinton,Somewhat,Created more jobs in your state,Somewhat confident,30-44,30-44,30-39,Occasionally,Catholic/Do not attend weekly,College degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Catholic,All others/Omits,Non-white male,No,No,Very/somewhat confident,Hispanic/Latino,Hispanic/South,"City over 500,000","City over 50,000",28.0,78224.0
1069728.0,Texas,139.0,Call 3,Backside complete,1.34957540035248,Dennis Kucinich,Female,White,No,45-49,Republican,Moderate,College graduate,"$30,000-$49,999",About the same,No one does,Something else,Once a week,No,The situation in Iraq,Excellent,Withdraw all troops,"Satisfied, but not enthusiastic",Gay couples allowed to legally marry,"Dissatisfied, but not angry",Not too likely,Hillary Clinton,Not at all,Created more jobs in your state,Not too confident,45-64,45-59,40-49,Weekly,All others/Omits,College degree,"Under $50,000",Withdraw some/all troops,Not too/Not at all likely,Not much/Not at all,Excellent/Good,18-64,Republican,Moderate,Something else,White Something else,White female,No,No,Not too/not at all confident,White,West,Rural,Small cities and Rural,19.0,79316.0
1069729.0,Texas,96.0,Call 3,Backside complete,0.460264384746552,John Kerry,Male,White,No,45-49,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",Better today,No one does,Something else,Never,No,Economy/Jobs,Good,Keep the same number of troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Somewhat likely,John Edwards,Somewhat,Had no effect on jobs in your state,Very confident,45-64,45-59,40-49,Never,All others/Omits,College degree,"$50,000 or more",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Excellent/Good,18-64,Democrat,Liberal,Something else,White Something else,White male,No,No,Very/somewhat confident,White,Houston,"City over 500,000","City over 50,000",31.0,77095.0
1069733.0,Texas,74.0,Call 3,Backside not complete,1.40561628341675,Howard Dean,Female,Asian,No,25-29,,,,,,,,,,Education,,Withdraw some troops,Enthusaistic,,"Satisfied, but not enthusiastic",Not at all likely,John Edwards,,Created more jobs in your state,,18-29,18-29,25-29,,,,,Withdraw some/all troops,Not too/Not at all likely,,,18-64,,,,,Non-white female,,,,Asian,Houston,"City over 500,000","City over 50,000",29.0,77049.0
1069739.0,Texas,12.0,Call 3,Backside complete,0.908989608287811,John Kerry,Female,White,No,50-59,Democrat,Somewhat liberal,Some college or associate degree,"$50,000-$74,999",Better today,No one does,Catholic,Once a week,No,Health care/Medicare,Good,Send more troops,"Satisfied, but not enthusiastic",Gay couples allowed to legally form civil unions,"Satisfied, but not enthusiastic",Omit,Omit,Somewhat,Omit,Somewhat confident,45-64,45-59,50-64,Weekly,Catholic/Attend weekly,No college degree,"$50,000 or more",Send more/Keep the same number of troops,Omit,A lot/somewhat,Excellent/Good,18-64,Democrat,Liberal,Catholic,White Catholic,White female,No,No,Very/somewhat confident,White,Hispanic/South,"City over 500,000","City over 50,000",21.0,78232.0
1069741.0,Texas,12.0,Call 3,Backside complete,1.04811084270477,John Kerry,Male,White,No,30-39,Independent,Somewhat liberal,Postgraduate study,"$100,000 or more",Better today,No one does,None,Never,No,Economy/Jobs,Not so good,Keep the same number of troops,Angry,Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Not too likely,John Edwards,A lot,Taken more jobs from your state,Very confident,30-44,30-44,30-39,Never,All others/Omits,College degree,"$50,000 or more",Send more/Keep the same number of troops,Not too/Not at all likely,A lot/somewhat,Not so good/Poor,18-64,Independent,Liberal,None,White None,White male,No,No,Very/somewhat confident,White,Hispanic/South,"City over 500,000","City over 50,000",21.0,78232.0
1069742.0,Texas,12.0,Call 3,Backside complete,1.0589017868042,John Kerry,Female,White,No,65-74,Independent,Moderate,Postgraduate study,"$50,000-$74,999",Worse today,No one does,Catholic,Once a week,No,The situation in Iraq,Not so good,Withdraw all troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Somewhat likely,Dick Gephardt,Somewhat,Taken more jobs from your state,Very confident,65 or over,60 or over,65 or over,Weekly,Catholic/Attend weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Independent,Moderate,Catholic,White Catholic,White female,No,No,Very/somewhat confident,White,Hispanic/South,"City over 500,000","City over 50,000",21.0,78232.0
1069743.0,Texas,12.0,Call 3,Backside complete,1.57456231117249,John Edwards,Female,Hispanic/Latino,Yes,50-59,Independent,Moderate,College graduate,"$100,000 or more",About the same,No one does,Protestant,A few times a year,No,Economy/Jobs,Not so good,Send more troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Very likely,John Edwards,Somewhat,Created more jobs in your state,Very confident,45-64,45-59,50-64,Occasionally,Protestant/Do not attend weekly,College degree,"$50,000 or more",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Independent,Moderate,Protestant/Other Christian,All others/Omits,Non-white female,No,No,Very/somewhat confident,Hispanic/Latino,Hispanic/South,"City over 500,000","City over 50,000",21.0,78232.0
1069744.0,Texas,12.0,Call 3,Backside complete,1.57456231117249,John Edwards,Female,White,No,45-49,Democrat,Very liberal,Postgraduate study,"$100,000 or more",Worse today,No one does,None,Never,No,Economy/Jobs,Not so good,Send more troops,Angry,Gay couples allowed to legally marry,Angry,Somewhat likely,John Edwards,Somewhat,Taken more jobs from your state,Somewhat confident,45-64,45-59,40-49,Never,All others/Omits,College degree,"$50,000 or more",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,None,White None,White female,No,No,Very/somewhat confident,White,Hispanic/South,"City over 500,000","City over 50,000",21.0,78232.0
1069745.0,Texas,28.0,Call 3,Backside complete,1.56229615211487,John Kerry,Female,White,,50-59,Democrat,Moderate,College graduate,"$100,000 or more",Worse today,No one does,Something else,A few times a year,No,Omit,Not so good,Omit,Angry,Gay couples allowed to legally marry,Omit,Somewhat likely,John Edwards,Somewhat,Omit,Not at all confident,45-64,45-59,50-64,Occasionally,All others/Omits,College degree,"$50,000 or more",Omit,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Something else,White Something else,White female,No,No,Not too/not at all confident,White,East,"City: 50,000 to 500,000","City over 50,000",3.0,75075.0
1069746.0,Texas,28.0,Call 3,Backside complete,1.56558036804199,John Kerry,Male,White,No,25-29,Democrat,Somewhat liberal,College graduate,"$30,000-$49,999",Better today,No one does,Protestant,A few times a year,No,Economy/Jobs,Not so good,Withdraw some troops,"Dissatisfied, but not angry",Gay couples allowed to legally marry,Omit,Not too likely,Wesley Clark,Somewhat,Omit,Somewhat confident,18-29,18-29,25-29,Occasionally,Protestant/Do not attend weekly,College degree,"Under $50,000",Withdraw some/all troops,Not too/Not at all likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White male,No,No,Very/somewhat confident,White,East,"City: 50,000 to 500,000","City over 50,000",3.0,75075.0
1069748.0,Texas,87.0,Call 3,Backside complete,0.706306159496307,John Kerry,Female,Black,No,25-29,Democrat,Moderate,Some college or associate degree,"$30,000-$49,999",Better today,No one does,None,More than once a week,No,Economy/Jobs,Not so good,Withdraw all troops,"Dissatisfied, but not angry",Gay couples allowed to legally marry,"Satisfied, but not enthusiastic",Very likely,Hillary Clinton,A lot,Taken more jobs from your state,Very confident,18-29,18-29,25-29,Weekly,All others/Omits,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,None,All others/Omits,Non-white female,No,No,Very/somewhat confident,Black,Houston,"City over 500,000","City over 50,000",18.0,77004.0
1069750.0,Texas,120.0,Call 3,Backside not complete,1.43890750408173,John Kerry,Female,White,No,60-64,,,,,,,,,,Economy/Jobs,,Withdraw all troops,"Dissatisfied, but not angry",,"Dissatisfied, but not angry",Very likely,John Edwards,,Taken more jobs from your state,,45-64,60 or over,50-64,,,,,Withdraw some/all troops,Very/somewhat likely,,,18-64,,,,,White female,,,,White,East,Suburbs,Suburbs,2.0,77632.0
1069751.0,Texas,120.0,Call 3,Backside complete,1.10091543197632,Howard Dean,Male,White,No,40-44,Republican,,Postgraduate study,,Better today,No one does,Catholic,Omit,,Economy/Jobs,Not so good,Keep the same number of troops,"Satisfied, but not enthusiastic",Omit,Omit,Not too likely,Omit,Not much,Omit,Very confident,30-44,30-44,40-49,Omit,All others/Omits,College degree,,Send more/Keep the same number of troops,Not too/Not at all likely,Not much/Not at all,Not so good/Poor,18-64,Republican,,Catholic,White Catholic,White male,No,No,Very/somewhat confident,White,East,Suburbs,Suburbs,2.0,77632.0
1069753.0,Texas,25.0,Call 3,Backside complete,1.54399573802948,John Kerry,Female,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",Worse today,No one does,Catholic,More than once a week,No,Health care/Medicare,Poor,Withdraw all troops,Angry,Gay couples allowed to legally marry,Angry,Somewhat likely,Hillary Clinton,A lot,Taken more jobs from your state,Somewhat confident,45-64,45-59,50-64,Weekly,Catholic/Attend weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Catholic,White Catholic,White female,No,No,Very/somewhat confident,White,East,"City: 50,000 to 500,000","City over 50,000",3.0,75023.0
1069754.0,Texas,7.0,Call 3,Backside complete,1.37732017040253,John Kerry,Female,Hispanic/Latino,No,50-59,Democrat,Moderate,College graduate,"$30,000-$49,999",Better today,No one does,Other Christian,More than once a week,No,Health care/Medicare,Not so good,Withdraw all troops,Angry,Gay couples allowed to legally form civil unions,Enthusaistic,Very likely,Hillary Clinton,A lot,Taken more jobs from your state,Very confident,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,College degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white female,No,No,Very/somewhat confident,Hispanic/Latino,Hispanic/South,"City over 500,000","City over 50,000",28.0,78224.0
1069755.0,Texas,139.0,Call 3,Backside complete,1.57456231117249,Did not vote,Male,Black,Yes,25-29,Something Else,Somewhat liberal,Did not complete high school,"Under $15,000",Omit,No one does,None,More than once a week,No,National security/Terrorism,Good,Withdraw all troops,Angry,No legal recognition of gay couples' relationships,"Satisfied, but not enthusiastic",Very likely,John Edwards,Somewhat,Created more jobs in your state,Not at all confident,18-29,18-29,25-29,Weekly,All others/Omits,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Excellent/Good,18-64,Independent,Liberal,None,All others/Omits,Non-white male,No,No,Not too/not at all confident,Black,West,Rural,Small cities and Rural,19.0,79316.0
1069756.0,Texas,96.0,Call 3,Backside complete,0.423144221305847,John Kerry,Female,Black,No,45-49,Democrat,Moderate,College graduate,"$100,000 or more",About the same,"Yes, I do",Other Christian,A few times a month,No,Education,Not so good,Withdraw some troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Very likely,John Edwards,A lot,Taken more jobs from your state,Very confident,45-64,45-59,40-49,Occasionally,Protestant/Do not attend weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white female,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,Black,Houston,"City over 500,000","City over 50,000",31.0,77095.0
1069758.0,Texas,74.0,Call 3,Backside complete,1.57456231117249,John Edwards,Female,Black,No,25-29,Something Else,Very conservative,Did not complete high school,"$30,000-$49,999",Worse today,No one does,None,Never,No,Health care/Medicare,Not so good,Send more troops,Enthusaistic,Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Somewhat likely,Hillary Clinton,Not at all,Had no effect on jobs in your state,Not at all confident,18-29,18-29,25-29,Never,All others/Omits,No college degree,"Under $50,000",Send more/Keep the same number of troops,Very/somewhat likely,Not much/Not at all,Not so good/Poor,18-64,Independent,Conservative,None,All others/Omits,Non-white female,No,No,Not too/not at all confident,Black,Houston,"City over 500,000","City over 50,000",29.0,77049.0
1069760.0,Texas,40.0,Call 3,Backside complete,0.395093977451324,Al Sharpton,Female,Black,No,30-39,Democrat,Moderate,High school graduate,"$15,000-$29,999",About the same,No one does,Other Christian,Once a week,No,Health care/Medicare,Good,Keep the same number of troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Satisfied, but not enthusiastic",Somewhat likely,Hillary Clinton,Somewhat,Taken more jobs from your state,Somewhat confident,30-44,30-44,30-39,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Excellent/Good,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white female,No,No,Very/somewhat confident,Black,Dallas/Ft. Worth,"City over 500,000","City over 50,000",3.0,75042.0
1069761.0,Texas,125.0,Call 3,Backside complete,1.57456231117249,John Edwards,Female,White,No,50-59,Democrat,Somewhat liberal,College graduate,"$30,000-$49,999",About the same,No one does,Protestant,A few times a year,No,Economy/Jobs,Not so good,Withdraw some troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Not too likely,John Edwards,Somewhat,Taken more jobs from your state,Very confident,45-64,45-59,50-64,Occasionally,Protestant/Do not attend weekly,College degree,"Under $50,000",Withdraw some/all troops,Not too/Not at all likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White female,No,No,Very/somewhat confident,White,West,"City: 10,000 to 49,999",Small cities and Rural,17.0,79549.0
1069766.0,Texas,87.0,Call 3,Backside complete,0.874554812908173,Howard Dean,Female,White,No,18-24,Democrat,Somewhat liberal,Some college or associate degree,"$75,000-$99,999",About the same,No one does,Protestant,A few times a year,No,Education,Not so good,Withdraw all troops,Angry,Gay couples allowed to legally marry,Angry,Somewhat likely,Hillary Clinton,Somewhat,Taken more jobs from your state,Not at all confident,18-29,18-29,18-24,Occasionally,Protestant/Do not attend weekly,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White female,No,No,Not too/not at all confident,White,Houston,"City over 500,000","City over 50,000",18.0,77004.0
1069767.0,Texas,28.0,Call 3,Backside complete,1.55871820449829,John Kerry,Female,White,No,18-24,Democrat,Somewhat liberal,College graduate,"$50,000-$74,999",Worse today,No one does,Protestant,Once a week,No,The situation in Iraq,Poor,Withdraw some troops,Angry,Gay couples allowed to legally marry,Omit,Somewhat likely,John Edwards,A lot,Omit,Somewhat confident,18-29,18-29,18-24,Weekly,Protestant/Attend Weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White female,No,No,Very/somewhat confident,White,East,"City: 50,000 to 500,000","City over 50,000",3.0,75075.0
1069768.0,Texas,87.0,Call 3,Backside complete,0.731859982013702,John Kerry,Male,Black,No,45-49,Independent,Very liberal,Some college or associate degree,"$30,000-$49,999",About the same,No one does,Catholic,Once a week,No,Health care/Medicare,Not so good,Send more troops,Angry,No legal recognition of gay couples' relationships,Angry,Not at all likely,Hillary Clinton,A lot,Taken more jobs from your state,Very confident,45-64,45-59,40-49,Weekly,Catholic/Attend weekly,No college degree,"Under $50,000",Send more/Keep the same number of troops,Not too/Not at all likely,A lot/somewhat,Not so good/Poor,18-64,Independent,Liberal,Catholic,All others/Omits,Non-white male,No,No,Very/somewhat confident,Black,Houston,"City over 500,000","City over 50,000",18.0,77004.0
1069772.0,Texas,120.0,Call 3,Backside complete,1.23519659042358,John Kerry,Female,White,No,45-49,Democrat,Somewhat liberal,Some college or associate degree,"$75,000-$99,999",Better today,"Yes, I do",Catholic,Never,No,Economy/Jobs,Not so good,Withdraw some troops,"Satisfied, but not enthusiastic",Gay couples allowed to legally form civil unions,"Satisfied, but not enthusiastic",Somewhat likely,John Edwards,Somewhat,Taken more jobs from your state,Very confident,45-64,45-59,40-49,Never,Catholic/Do not attend weekly,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Catholic,White Catholic,White female,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,White,East,Suburbs,Suburbs,2.0,77632.0
1069774.0,Texas,25.0,Call 3,Backside complete,1.55871820449829,John Kerry,Female,Other,No,18-24,Democrat,Very liberal,Some college or associate degree,"$30,000-$49,999",About the same,No one does,Something else,Never,No,Health care/Medicare,Not so good,Withdraw all troops,Angry,Gay couples allowed to legally marry,"Dissatisfied, but not angry",Very likely,Hillary Clinton,Somewhat,Taken more jobs from your state,Somewhat confident,18-29,18-29,18-24,Never,All others/Omits,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Something else,All others/Omits,Non-white female,No,No,Very/somewhat confident,Other,East,"City: 50,000 to 500,000","City over 50,000",3.0,75023.0
1069775.0,Texas,7.0,Call 3,Backside complete,1.26889789104462,Dennis Kucinich,Female,Other,Yes,30-39,Democrat,Very liberal,College graduate,"$15,000-$29,999",About the same,"Yes, I do",None,A few times a year,No,Economy/Jobs,Poor,Withdraw all troops,Angry,Gay couples allowed to legally marry,Angry,Somewhat likely,Wesley Clark,A lot,Taken more jobs from your state,Not too confident,30-44,30-44,30-39,Occasionally,All others/Omits,College degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,None,All others/Omits,Non-white female,"Yes, I am or someone in household is",Yes I am,Not too/not at all confident,Other,Hispanic/South,"City over 500,000","City over 50,000",28.0,78224.0
1069777.0,Texas,139.0,Call 3,Backside complete,1.57275688648224,John Kerry,Female,White,No,50-59,Republican,Very liberal,College graduate,"$50,000-$74,999",Better today,No one does,Other Christian,Once a week,Yes,The situation in Iraq,Poor,Send more troops,Enthusaistic,Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Not at all likely,Hillary Clinton,Not much,Had no effect on jobs in your state,Somewhat confident,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,College degree,"$50,000 or more",Send more/Keep the same number of troops,Not too/Not at all likely,Not much/Not at all,Not so good/Poor,18-64,Republican,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White female,No,No,Very/somewhat confident,White,West,Rural,Small cities and Rural,19.0,79316.0
