ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,MARRIED,TIMEPRI,ISSUE,QUAL,BREAKPRI,BUSHANGR,BEATBUSH,gaymrrge,SATISNOM,standup,suppdean,TRADE,trustns,AGE,AGE60,AGE65,BREAK2,COLLEDUC,DEANDFCT,INC50K,OVER65,PARTY,PHIL3,REL5,RELWHITE,satisedw,satisker,SEXRACE,stndedwr,stndkery,TIMEPRI2,trstedwr,trstkery,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1006045.0,Rhode Island,49.0,Call 3,Backside complete,1.86723279953003,John Kerry,Female,White,No,25-29,Democrat,Very liberal,Some college or associate degree,"$75,000-$99,999",About the same,No one does,Catholic,No,In the last month,The war in Iraq,He stands up for what he believes,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Neither candidate,Yes,Takes more jobs from your state,Both candidates,18-29,18-29,25-29,Very/somewhat important,No college degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,2.0,02852
1006046.0,Rhode Island,5.0,Call 3,Backside complete,1.2240309715271,John Kerry,Male,White,No,50-59,Independent,Moderate,High school graduate,"$50,000-$74,999",About the same,No one does,Catholic,Yes,Before that,The war in Iraq,He can defeat George W. Bush,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Independent,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,02830
1006047.0,Rhode Island,5.0,Call 3,Backside complete,1.2240309715271,John Kerry,Male,White,No,50-59,Democrat,Somewhat liberal,Some college or associate degree,"$75,000-$99,999",About the same,"Yes, I do",Protestant,Yes,Before that,The war in Iraq,He can defeat George W. Bush,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,No college degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,02830
1006052.0,Rhode Island,7.0,Call 3,Backside complete,1.63780164718628,John Kerry,Female,White,No,50-59,Democrat,Somewhat liberal,High school graduate,"$50,000-$74,999",About the same,No one does,Something else,Yes,Before that,Economy/Jobs,He is honest and trustworthy,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Democrat,Liberal,Something else,White Something else,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Providence/Industrial cities,"City: 10,000 to 49,999",Small cities and Rural,1.0,02836
1006053.0,Rhode Island,56.0,Call 3,Backside complete,0.830638289451599,John Edwards,Male,White,No,30-39,Independent,Moderate,Postgraduate study,"$75,000-$99,999",Worse today,No one does,Other Christian,No,In the last week,Economy/Jobs,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Edwards is the nominee,Only John Edwards,Yes,Takes more jobs from your state,Both candidates,30-44,30-44,30-39,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Providence/Industrial cities,"City: 50,000 to 500,000","City over 50,000",1.0,02860
1006059.0,Rhode Island,45.0,Call 3,Backside complete,0.796591579914093,John Kerry,Male,White,No,45-49,Independent,Somewhat liberal,Some college or associate degree,"$30,000-$49,999",About the same,No one does,Catholic,Yes,In the last month,The war in Iraq,He has the right experience,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Only John Kerry,45-64,45-59,40-49,Very/somewhat important,No college degree,Yes,"Under $50,000",18-64,Independent,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,02840
1006065.0,Rhode Island,49.0,Call 3,Backside complete,1.46889853477478,Howard Dean,Male,White,No,25-29,Democrat,Very liberal,College graduate,"$50,000-$74,999",About the same,No one does,None,No,In the last three days,The war in Iraq,He stands up for what he believes,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,18-29,18-29,25-29,Very/somewhat important,College degree,Omit,"$50,000 or more",18-64,Democrat,Liberal,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,2.0,02852
1006066.0,Rhode Island,49.0,Call 3,Backside complete,1.83286738395691,John Kerry,Female,White,No,40-44,Independent,Moderate,Postgraduate study,"$50,000-$74,999",Worse today,No one does,Other Christian,Yes,In the last week,Economy/Jobs,He can defeat George W. Bush,Not at all important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Only John Kerry,30-44,30-44,40-49,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,2.0,02852
1006069.0,Rhode Island,7.0,Call 3,Backside complete,1.79376900196075,John Kerry,Male,White,No,40-44,Democrat,Moderate,Did not complete high school,"$50,000-$74,999",Worse today,No one does,Catholic,Yes,Before that,Economy/Jobs,He is honest and trustworthy,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Only John Kerry,No,Creates more jobs in your state,Only John Kerry,30-44,30-44,40-49,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Providence/Industrial cities,"City: 10,000 to 49,999",Small cities and Rural,1.0,02836
1006071.0,Rhode Island,56.0,Call 3,Backside complete,0.758414685726166,John Edwards,Female,White,No,50-59,Democrat,Very liberal,Postgraduate study,"$100,000 or more",Worse today,No one does,None,Yes,Today,The war in Iraq,He is honest and trustworthy,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Providence/Industrial cities,"City: 50,000 to 500,000","City over 50,000",1.0,02860
1006073.0,Rhode Island,51.0,Call 3,Backside complete,0.932807683944702,John Kerry,Male,White,No,30-39,Democrat,Very liberal,Postgraduate study,"$50,000-$74,999",Better today,"Yes, someone else does",Catholic,No,In the last week,The war in Iraq,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,No,Has no effect on jobs in your state,Both candidates,30-44,30-44,30-39,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Warwick/Middle-class suburbs,"City: 10,000 to 49,999",Small cities and Rural,1.0,02911
1006080.0,Rhode Island,45.0,Call 3,Backside complete,0.591231763362885,John Edwards,Female,White,No,45-49,Independent,Moderate,College graduate,"$50,000-$74,999",About the same,No one does,Catholic,No,Today,Health care/Medicare,He cares about people like me,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Edwards is the nominee,Only John Edwards,Yes,Takes more jobs from your state,Only John Edwards,45-64,45-59,40-49,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Independent,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Edwards/Neither,No,No,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,02840
1006081.0,Rhode Island,45.0,Call 3,Backside complete,0.713297426700592,Other,Female,White,No,50-59,Republican,Very conservative,College graduate,"$50,000-$74,999",Better today,No one does,Other Christian,No,Before that,National security/Terrorism,Omit,Very important,Enthusaistic,Omit,No legal recognition of gay couples' relationships,Dissatisfied if either one is the nominee,Neither candidate,No,Has no effect on jobs in your state,Neither candidate,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Republican,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,02840
1006086.0,Rhode Island,49.0,Call 3,Backside complete,1.63178718090057,John Edwards,Male,White,No,30-39,Independent,Somewhat conservative,College graduate,"$75,000-$99,999",Better today,No one does,Catholic,Yes,Today,Economy/Jobs,He has a positive message,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Edwards is the nominee,Neither candidate,Yes,Has no effect on jobs in your state,Neither candidate,30-44,30-44,30-39,Not too/not at all important,College degree,Yes,"$50,000 or more",18-64,Independent,Conservative,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,2.0,02852
1006089.0,Rhode Island,5.0,Call 3,Backside complete,1.17168033123016,Did not vote,Male,Hispanic/Latino,Yes,45-49,Republican,Very conservative,High school graduate,"$100,000 or more",Better today,No one does,Catholic,Yes,Before that,National security/Terrorism,Omit,Not at all important,Enthusaistic,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Dissatisfied if either one is the nominee,Neither candidate,No,Has no effect on jobs in your state,Neither candidate,45-64,45-59,40-49,Not too/not at all important,No college degree,No,"$50,000 or more",18-64,Republican,Conservative,Catholic,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,Non-white male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,02830
1006094.0,Rhode Island,7.0,Call 3,Backside complete,0.791267693042755,Uncommitted,Female,White,No,45-49,Independent,Moderate,College graduate,"$100,000 or more",About the same,"Yes, I do and someone else does",Protestant,Yes,Before that,Health care/Medicare,He is honest and trustworthy,Not at all important,"Dissatisfied, but not angry",Omit,Gay couples allowed to legally form civil unions,Dissatisfied if either one is the nominee,Neither candidate,No,Has no effect on jobs in your state,Neither candidate,45-64,45-59,40-49,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,"Yes, I am or someone in household is",Yes I am,White,Providence/Industrial cities,"City: 10,000 to 49,999",Small cities and Rural,1.0,02836
1006096.0,Rhode Island,56.0,Call 3,Backside complete,0.830638289451599,John Edwards,Male,White,No,40-44,Something Else,Somewhat liberal,Some college or associate degree,"$50,000-$74,999",Worse today,"Yes, I do",Catholic,Yes,In the last month,Omit,He stands up for what he believes,Somewhat important,Omit,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Edwards is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Edwards,30-44,30-44,40-49,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Independent,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Edwards/Neither,"Yes, I am or someone in household is",Yes I am,White,Providence/Industrial cities,"City: 50,000 to 500,000","City over 50,000",1.0,02860
1006097.0,Rhode Island,51.0,Call 3,Backside complete,0.932807683944702,John Kerry,Male,White,,30-39,Democrat,Somewhat conservative,College graduate,,About the same,No one does,Catholic,Yes,In the last three days,Economy/Jobs,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,Omit,Satisfied if either one is the nominee,Both candidates,No,Omit,Both candidates,30-44,30-44,30-39,Very/somewhat important,College degree,No,,18-64,Democrat,Conservative,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Warwick/Middle-class suburbs,"City: 10,000 to 49,999",Small cities and Rural,1.0,02911
1006098.0,Rhode Island,51.0,Call 3,Backside not complete,0.813860952854156,John Edwards,Female,White,,18-24,,,,,,,,,In the last week,Education,He cares about people like me,,"Dissatisfied, but not angry",,,Satisfied only if Edwards is the nominee,Only John Edwards,,,Both candidates,18-29,18-29,18-24,,,,,18-64,,,,,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White female,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,,,White,Warwick/Middle-class suburbs,"City: 10,000 to 49,999",Small cities and Rural,1.0,02911
1006102.0,Rhode Island,80.0,Call 3,Backside complete,1.12298274040222,John Edwards,Male,White,No,60-64,Independent,Somewhat conservative,College graduate,"$75,000-$99,999",Worse today,No one does,Catholic,Yes,Before that,The war in Iraq,He can defeat George W. Bush,Not at all important,"Dissatisfied, but not angry",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Edwards is the nominee,Neither candidate,No,Takes more jobs from your state,Both candidates,45-64,60 or over,50-64,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Independent,Conservative,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,02878
1006105.0,Rhode Island,72.0,Call 3,Backside complete,0.644981503486633,Howard Dean,Male,White,No,60-64,Democrat,Somewhat conservative,College graduate,"$50,000-$74,999",Worse today,"Yes, someone else does",Catholic,Yes,Before that,Health care/Medicare,He cares about people like me,Not at all important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,45-64,60 or over,50-64,Not too/not at all important,College degree,Omit,"$50,000 or more",18-64,Democrat,Conservative,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Rural/Rest of state,Rural,Small cities and Rural,2.0,02898
1006110.0,Rhode Island,45.0,Call 3,Backside not complete,0.807367146015167,Dennis Kucinich,Male,White,,,,,,,,,,,In the last three days,Omit,Omit,,Omit,,,Dissatisfied if either one is the nominee,Omit,,,Omit,,,,,,,,,,,,,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White male,Omit,Omit,Today/Last 3 days/Last week,Omit,Omit,,,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,02840
1006117.0,Rhode Island,49.0,Call 3,Backside complete,1.48990404605865,John Edwards,Female,White,No,45-49,Democrat,Moderate,Postgraduate study,,About the same,No one does,Catholic,Yes,In the last month,Economy/Jobs,He stands up for what he believes,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Only John Edwards,No,Takes more jobs from your state,Both candidates,45-64,45-59,40-49,Very/somewhat important,College degree,No,,18-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,2.0,02852
1006118.0,Rhode Island,49.0,Call 3,Backside complete,1.48990404605865,John Edwards,Female,White,No,45-49,Independent,Moderate,College graduate,"$75,000-$99,999",Better today,No one does,Catholic,Yes,In the last week,Omit,Omit,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Omit,Yes,Has no effect on jobs in your state,Both candidates,45-64,45-59,40-49,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Independent,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Omit,Omit,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,2.0,02852
1006121.0,Rhode Island,7.0,Call 3,Backside complete,1.57227957248688,John Edwards,Male,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$50,000-$74,999",About the same,No one does,Catholic,No,Today,Economy/Jobs,He is honest and trustworthy,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,Yes,Creates more jobs in your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Providence/Industrial cities,"City: 10,000 to 49,999",Small cities and Rural,1.0,02836
1006124.0,Rhode Island,56.0,Call 3,Backside complete,0.772634565830231,John Edwards,Female,Other,No,25-29,Something Else,Very liberal,Some college or associate degree,"$15,000-$29,999",Worse today,"Yes, someone else does",Something else,Yes,Before that,Education,He has a positive message,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,18-29,18-29,25-29,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Independent,Liberal,Something else,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,Other,Providence/Industrial cities,"City: 50,000 to 500,000","City over 50,000",1.0,02860
1006125.0,Rhode Island,56.0,Call 3,Backside complete,0.830638289451599,John Edwards,Male,White,No,30-39,Democrat,Very liberal,Postgraduate study,"$75,000-$99,999",Worse today,"Yes, I do",Catholic,Yes,Today,Economy/Jobs,He can defeat George W. Bush,Not at all important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,30-44,30-44,30-39,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Providence/Industrial cities,"City: 50,000 to 500,000","City over 50,000",1.0,02860
1006127.0,Rhode Island,51.0,Call 3,Backside complete,0.932807683944702,John Kerry,Male,White,,40-44,Democrat,Very liberal,College graduate,,Worse today,No one does,Protestant,Yes,In the last week,Economy/Jobs,He can defeat George W. Bush,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,30-44,30-44,40-49,Very/somewhat important,College degree,No,,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Warwick/Middle-class suburbs,"City: 10,000 to 49,999",Small cities and Rural,1.0,02911
1006129.0,Rhode Island,80.0,Call 3,Backside complete,1.32239902019501,Did not vote,Male,White,No,75 or over,Democrat,Moderate,High school graduate,"Under $15,000",Worse today,No one does,Catholic,Yes,Omit,Health care/Medicare,He can defeat George W. Bush,Not too important,Angry,Omit,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Omit,No,Takes more jobs from your state,Omit,65 or over,60 or over,65 or over,Not too/not at all important,No college degree,No,"Under $50,000",65 or over,Democrat,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Omit,Omit,Omit,Omit,Omit,No,No,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,02878
1006133.0,Rhode Island,72.0,Call 3,Backside complete,0.612041056156158,Howard Dean,Male,White,No,18-24,Democrat,Somewhat liberal,Some college or associate degree,"$75,000-$99,999",About the same,No one does,Other Christian,No,Before that,The war in Iraq,He stands up for what he believes,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Only John Edwards,Yes,Has no effect on jobs in your state,Both candidates,18-29,18-29,18-24,Very/somewhat important,No college degree,Omit,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Rural/Rest of state,Rural,Small cities and Rural,2.0,02898
1006137.0,Rhode Island,45.0,Call 3,Backside complete,0.796591579914093,John Kerry,Male,White,No,45-49,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",Better today,"Yes, someone else does",Catholic,Yes,Before that,Education,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Neither candidate,No,Takes more jobs from your state,Only John Kerry,45-64,45-59,40-49,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,02840
1006138.0,Rhode Island,45.0,Call 3,Backside complete,0.727328300476074,John Kerry,Female,White,No,50-59,Democrat,Very liberal,Postgraduate study,"$100,000 or more",Better today,No one does,Catholic,Yes,Before that,Economy/Jobs,He can defeat George W. Bush,Not too important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Neither candidate,No,Omit,Only John Kerry,45-64,45-59,50-64,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,1.0,02840
1006145.0,Rhode Island,49.0,Call 3,Backside complete,1.48990404605865,John Edwards,Female,White,No,50-59,Independent,Moderate,Postgraduate study,"$100,000 or more",Better today,No one does,None,Yes,Today,Omit,He is honest and trustworthy,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Creates more jobs in your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Independent,Moderate,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Rural/Rest of state,"City: 10,000 to 49,999",Small cities and Rural,2.0,02852
1006150.0,Rhode Island,56.0,Call 3,Backside complete,0.928918480873108,John Kerry,Female,White,No,65-74,Democrat,Moderate,Did not complete high school,,Worse today,No one does,Catholic,No,Before that,Health care/Medicare,He can defeat George W. Bush,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Omit,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,No,,65 or over,Democrat,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Providence/Industrial cities,"City: 50,000 to 500,000","City over 50,000",1.0,02860
1006153.0,Rhode Island,51.0,Call 3,Backside complete,0.874959647655487,John Edwards,Male,White,No,50-59,Democrat,,Some college or associate degree,,Omit,"Yes, I do",,No,Today,Economy/Jobs,He can defeat George W. Bush,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Edwards is the nominee,Only John Edwards,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,No college degree,Yes,,18-64,Democrat,,,All others/Omits,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Warwick/Middle-class suburbs,"City: 10,000 to 49,999",Small cities and Rural,1.0,02911
