ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,veteran,RELIGION,ATTEND,EMPLOY,VISITWEB,TIMEPRI,issue,qual,NEC,IRAQAPP,BREAKPRI,BUSHANGR,BEATBUSH,satkerry,AGE,AGE60,AGE65,ATTEND2,ATTREL,BREAK2,COLLEDUC,EMPWMN,iraq2,MILHH,MILVOTE,NEC2,OVER65,PARTY,PHIL3,REL5,RELWHITE,SATKERR2,SEXRACE,TIMEPRI2,UNIONHH,UNIONVOT,VISWEB2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
673404.0,Missouri,44.0,Call 3,Backside complete,1.18499374389648,John Kerry,Female,Black,No,50-59,Independent,Somewhat conservative,Some college or associate degree,"$30,000-$49,999",About the same,No one does,No one has,Other Christian,More than once a week,Employed full-time,Never,In the last three days,Economy/Jobs,He stands up for what he believes,Not so good,Strongly disapprove,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November, Somewhat satisfied,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Independent,Conservative,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,Non-white female,Today/Last 3 days/Last week,No,No,Rarely/Never,Black,Kansas City area,"City: 50,000 to 500,000","City over 50,000",5.0,64130.0
673409.0,Missouri,98.0,Call 3,Backside complete,1.39427840709686,Howard Dean,Male,White,No,18-24,Independent,Moderate,College graduate,"$15,000-$29,999",Better today,No one does,"Yes, someone else has",None,Never,Employed full-time,Never,Today,Economy/Jobs,He has the right experience,Not so good,Somewhat disapprove,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues, Somewhat satisfied,18-29,18-29,18-24,Never,All others/Omits,Very/somewhat important,College degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Independent,Moderate,None,White None,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,1.0,63043.0
673411.0,Missouri,43.0,Call 3,Backside complete,0.498172074556351,Howard Dean,Male,White,No,45-49,Democrat,Somewhat liberal,Postgraduate study,"$15,000-$29,999",Worse today,No one does,No one has,None,Never,Employed full-time,Never,Today,Economy/Jobs,He stands up for what he believes,Not so good,Strongly disapprove,Not at all important,Angry,He agrees with you on the major issues,Very satisfied,45-64,45-59,40-49,Never,All others/Omits,Not too/Not at all important,College degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,None,White None,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Rarely/Never,White,Kansas City area,"City: 50,000 to 500,000","City over 50,000",5.0,64111.0
673413.0,Missouri,81.0,Call 3,Backside complete,0.610978424549103,John Edwards,Female,White,No,45-49,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,"Yes, someone else has",None,Never,Employed full-time,Never,In the last month,Taxes,He cares about people like me,Not so good,Somewhat disapprove,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues, Somewhat satisfied,45-64,45-59,40-49,Never,All others/Omits,Not too/Not at all important,No college degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Moderate,None,White None,Very/somewhat satisfied,White female,Last month/Before that,No,No,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,1.0,63031.0
673416.0,Missouri,23.0,Call 3,Backside complete,1.72360360622406,John Edwards,Female,White,No,50-59,Republican,Somewhat liberal,High school graduate,"$15,000-$29,999",About the same,No one does,"Yes, someone else has",,Omit,Employed full-time,Never,In the last week,Economy/Jobs,He has a positive message,Not so good,Strongly approve,Not too important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Somewhat dissatisfied,45-64,45-59,50-64,Omit,All others/Omits,Not too/Not at all important,No college degree,Employed women,Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Republican,Liberal,,All others/Omits,Somewhat/very dissatisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,Southwest,Suburbs,Suburbs,7.0,65631.0
673420.0,Missouri,56.0,Call 3,Backside complete,1.69910764694214,Howard Dean,Male,White,No,60-64,Independent,Very liberal,Some college or associate degree,"$30,000-$49,999",Better today,"Yes, I do",No one has,None,Never,Employed full-time,Occasionally,In the last three days,Omit,He stands up for what he believes,Poor,Strongly disapprove,Not at all important,Angry,He agrees with you on the major issues,Somewhat dissatisfied,45-64,60 or over,50-64,Never,All others/Omits,Not too/Not at all important,No college degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Independent,Liberal,None,White None,Somewhat/very dissatisfied,White male,Today/Last 3 days/Last week,"Yes, I am or someone in household is",Yes I am,Frequently/Occasionally,White,North & Southeast,Rural,Small cities and Rural,9.0,63448.0
673423.0,Missouri,14.0,Call 3,Backside complete,1.37803399562836,Howard Dean,Female,Black,No,65-74,Democrat,Somewhat liberal,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,"Yes, someone else has",Protestant,More than once a week,Not working and not looking for work,Never,Today,Health care/Medicare,He stands up for what he believes,Poor,Strongly disapprove,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues, Somewhat satisfied,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,Non-white female,Today/Last 3 days/Last week,No,No,Rarely/Never,Black,North & Southeast,"City: 10,000 to 49,999",Small cities and Rural,8.0,63901.0
673427.0,Missouri,44.0,Call 3,Backside complete,0.749033093452454,Howard Dean,Male,Black,No,30-39,Democrat,Moderate,High school graduate,"$15,000-$29,999",Worse today,"Yes, I do",No one has,Other Christian,A few times a month,Employed full-time,Never,In the last week,Economy/Jobs,He has the right experience,Not so good,Somewhat disapprove,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat dissatisfied,30-44,30-44,30-39,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,No college degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Somewhat/very dissatisfied,Non-white male,Today/Last 3 days/Last week,"Yes, I am or someone in household is",Yes I am,Rarely/Never,Black,Kansas City area,"City: 50,000 to 500,000","City over 50,000",5.0,64130.0
673433.0,Missouri,98.0,Call 3,Backside not complete,0.808339416980743,John Kerry,Male,White,No,75 or over,,,,,,,,,,,Never,In the last week,Health care/Medicare,He can defeat George W. Bush,,,,"Dissatisfied, but not angry",,Very satisfied,65 or over,60 or over,65 or over,,,,,,,,,,65 or over,,,,,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,,,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,1.0,63043.0
673438.0,Missouri,81.0,Call 3,Backside complete,0.62545520067215,John Kerry,Male,White,No,30-39,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",Worse today,"Yes, someone else does","Yes, I have",Catholic,A few times a year,Employed full-time,Never,In the last three days,Economy/Jobs,He has the right experience,Not so good,Strongly approve,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,30-44,30-44,30-39,Occasionally,Catholic/Do not attend weekly,Very/somewhat important,No college degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Moderate,Catholic,White Catholic,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,"Yes, I am or someone in household is",No,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,1.0,63031.0
673440.0,Missouri,23.0,Call 3,Backside complete,1.72360360622406,John Edwards,Female,White,No,30-39,,Somewhat liberal,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,"Yes, someone else has",,Omit,Employed full-time,Occasionally,In the last week,Economy/Jobs,He has a positive message,Not so good,Somewhat disapprove,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,Very dissatisfied,30-44,30-44,30-39,Omit,All others/Omits,Not too/Not at all important,No college degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,,Liberal,,All others/Omits,Somewhat/very dissatisfied,White female,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,Southwest,Suburbs,Suburbs,7.0,65631.0
673445.0,Missouri,56.0,Call 3,Backside complete,1.76266205310822,Howard Dean,Female,White,No,50-59,Independent,Very liberal,Postgraduate study,"$15,000-$29,999",Better today,No one does,No one has,Something else,Never,,Frequently,Today,The war in Iraq,He stands up for what he believes,Poor,Strongly disapprove,Not at all important,Angry,He agrees with you on the major issues,Somewhat dissatisfied,45-64,45-59,50-64,Never,All others/Omits,Not too/Not at all important,College degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Independent,Liberal,Something else,White Something else,Somewhat/very dissatisfied,White female,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,North & Southeast,Rural,Small cities and Rural,9.0,63448.0
673448.0,Missouri,94.0,Call 3,Backside complete,0.642111361026764,John Kerry,Female,White,No,75 or over,Independent,Somewhat liberal,Some college or associate degree,"Under $15,000",Worse today,No one does,"Yes, someone else has",Catholic,A few times a year,Not working and not looking for work,Never,In the last week,Health care/Medicare,Omit,Not so good,Strongly disapprove,Somewhat important,Angry,Omit,Very satisfied,65 or over,60 or over,65 or over,Occasionally,Catholic/Do not attend weekly,Very/somewhat important,No college degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Independent,Liberal,Catholic,White Catholic,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,2.0,63026.0
673451.0,Missouri,44.0,Call 3,Backside complete,1.18499374389648,John Kerry,Female,Black,,50-59,Democrat,Moderate,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,No one has,None,A few times a year,Employed full-time,Occasionally,Before that,Taxes,He can defeat George W. Bush,Poor,Strongly disapprove,Very important,Angry,He agrees with you on the major issues,Very satisfied,45-64,45-59,50-64,Occasionally,All others/Omits,Very/somewhat important,No college degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Moderate,None,All others/Omits,Very/somewhat satisfied,Non-white female,Last month/Before that,No,No,Frequently/Occasionally,Black,Kansas City area,"City: 50,000 to 500,000","City over 50,000",5.0,64130.0
673454.0,Missouri,98.0,Call 3,Backside complete,0.998026490211487,John Kerry,Female,White,No,50-59,Democrat,Moderate,High school graduate,"$50,000-$74,999",Worse today,"Yes, someone else does","Yes, someone else has",Catholic,A few times a month,Employed full-time,Frequently,In the last month,Economy/Jobs,He stands up for what he believes,Poor,Strongly disapprove,Somewhat important,Angry,He agrees with you on the major issues,Very satisfied,45-64,45-59,50-64,Occasionally,Catholic/Do not attend weekly,Very/somewhat important,No college degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Moderate,Catholic,White Catholic,Very/somewhat satisfied,White female,Last month/Before that,"Yes, I am or someone in household is",No,Frequently/Occasionally,White,St. Louis suburbs,Suburbs,Suburbs,1.0,63043.0
673459.0,Missouri,81.0,Call 3,Backside complete,0.7189981341362,Howard Dean,Male,White,No,30-39,Democrat,Somewhat liberal,Some college or associate degree,"$50,000-$74,999",Worse today,"Yes, I do",,Other Christian,A few times a month,Employed full-time,Occasionally,Before that,Economy/Jobs,He stands up for what he believes,Poor,Somewhat disapprove,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Very satisfied,30-44,30-44,30-39,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,No college degree,All others/Omits,Somewhat/Strongly disapprove,,,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White male,Last month/Before that,"Yes, I am or someone in household is",Yes I am,Frequently/Occasionally,White,St. Louis suburbs,Suburbs,Suburbs,1.0,63031.0
673463.0,Missouri,23.0,Call 3,Backside complete,1.72360360622406,John Edwards,Female,White,No,75 or over,Republican,Somewhat conservative,Did not complete high school,"Under $15,000",About the same,No one does,"Yes, someone else has",Other Christian,A few times a month,Not working and not looking for work,Never,In the last week,Health care/Medicare,He has a positive message,Not so good,Somewhat approve,Not too important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Very dissatisfied,65 or over,60 or over,65 or over,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,No college degree,Unemployed women,Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Republican,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Somewhat/very dissatisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,Southwest,Suburbs,Suburbs,7.0,65631.0
673468.0,Missouri,56.0,Call 3,Backside complete,1.72360360622406,John Edwards,Female,White,No,60-64,Democrat,Somewhat liberal,Postgraduate study,"$50,000-$74,999",Better today,No one does,"Yes, someone else has",Protestant,A few times a month,Employed full-time,Never,Today,Education,He has the right temperament,Not so good,Strongly approve,Very important,"Satisfied, but not enthusiastic",He can defeat George W. Bush in November,Very dissatisfied,45-64,60 or over,50-64,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,College degree,Employed women,Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Somewhat/very dissatisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,North & Southeast,Rural,Small cities and Rural,9.0,63448.0
673470.0,Missouri,14.0,Call 3,Backside complete,1.76266205310822,John Kerry,Male,White,,50-59,Democrat,Moderate,Postgraduate study,"$50,000-$74,999",About the same,"Yes, I do","Yes, someone else has",Protestant,More than once a week,Employed full-time,Never,In the last week,Education,He can defeat George W. Bush,Poor,Somewhat approve,Not at all important,Angry,He can defeat George W. Bush in November,Very satisfied,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,Not too/Not at all important,College degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,"Yes, I am or someone in household is",Yes I am,Rarely/Never,White,North & Southeast,"City: 10,000 to 49,999",Small cities and Rural,8.0,63901.0
673472.0,Missouri,94.0,Call 3,Backside complete,0.688000738620758,John Kerry,Male,White,,50-59,Republican,Very liberal,High school graduate,"$50,000-$74,999",Worse today,"Yes, I do","Yes, I have",Something else,Never,Employed part-time,Rarely,In the last week,Economy/Jobs,He can defeat George W. Bush,Not so good,Strongly disapprove,Very important,Angry,He can defeat George W. Bush in November,Very satisfied,45-64,45-59,50-64,Never,All others/Omits,Very/somewhat important,No college degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Republican,Liberal,Something else,White Something else,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,"Yes, I am or someone in household is",Yes I am,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,2.0,63026.0
673475.0,Missouri,44.0,Call 3,Backside complete,1.70033442974091,John Edwards,Female,Black,No,18-24,Democrat,Moderate,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,No one has,Other Christian,More than once a week,Not working and looking for work,Occasionally,In the last three days,Education,He stands up for what he believes,Poor,Somewhat disapprove,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues, Somewhat satisfied,18-29,18-29,18-24,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,Unemployed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,Non-white female,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,Black,Kansas City area,"City: 50,000 to 500,000","City over 50,000",5.0,64130.0
673479.0,Missouri,98.0,Call 3,Backside complete,0.998026490211487,John Kerry,Female,White,No,50-59,Democrat,Somewhat liberal,College graduate,"$15,000-$29,999",Worse today,"Yes, someone else does","Yes, I have",Protestant,A few times a month,Employed full-time,Never,In the last week,Economy/Jobs,He has the right temperament,Not so good,Somewhat approve,Not too important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Very satisfied,45-64,45-59,50-64,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,College degree,Employed women,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,"Yes, I am or someone in household is",No,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,1.0,63043.0
673481.0,Missouri,81.0,Call 3,Backside complete,0.62545520067215,John Kerry,Male,White,,50-59,Independent,Somewhat conservative,College graduate,,About the same,No one does,"Yes, someone else has",Catholic,Never,Employed full-time,Rarely,Omit,The war in Iraq,Omit,Poor,Strongly disapprove,Not too important,Angry,Omit, Somewhat satisfied,45-64,45-59,50-64,Never,Catholic/Do not attend weekly,Not too/Not at all important,College degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Independent,Conservative,Catholic,White Catholic,Very/somewhat satisfied,White male,Omit,No,No,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,1.0,63031.0
673487.0,Missouri,56.0,Call 3,Backside complete,1.72360360622406,John Edwards,Male,White,No,75 or over,Democrat,Somewhat liberal,Some college or associate degree,"$15,000-$29,999",About the same,No one does,"Yes, I have",Protestant,Once a week,Not working and not looking for work,Never,In the last month,Health care/Medicare,He can defeat George W. Bush,Not so good,Somewhat approve,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November, Somewhat satisfied,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White male,Last month/Before that,No,No,Rarely/Never,White,North & Southeast,Rural,Small cities and Rural,9.0,63448.0
673490.0,Missouri,14.0,Call 3,Backside complete,1.68935608863831,Dennis Kucinich,Female,White,No,18-24,Democrat,Very liberal,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,No one has,None,Never,Not working and looking for work,Frequently,Before that,The war in Iraq,He stands up for what he believes,Not so good,Strongly disapprove,Somewhat important,Angry,He agrees with you on the major issues, Somewhat satisfied,18-29,18-29,18-24,Never,All others/Omits,Very/somewhat important,No college degree,Unemployed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,None,White None,Very/somewhat satisfied,White female,Last month/Before that,No,No,Frequently/Occasionally,White,North & Southeast,"City: 10,000 to 49,999",Small cities and Rural,8.0,63901.0
673492.0,Missouri,94.0,Call 3,Backside complete,0.626085519790649,John Edwards,Male,White,,50-59,Independent,Very conservative,Some college or associate degree,"$100,000 or more",Worse today,No one does,"Yes, I have",Protestant,Once a week,Employed full-time,Rarely,Today,The war in Iraq,He has the right experience,Poor,Somewhat approve,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues, Somewhat satisfied,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Independent,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,2.0,63026.0
673493.0,Missouri,94.0,Call 3,Backside complete,0.672076284885406,John Edwards,Female,White,No,50-59,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",Worse today,"Yes, I do","Yes, someone else has",Protestant,Once a week,Employed full-time,Occasionally,In the last month,Health care/Medicare,He stands up for what he believes,Poor,Somewhat disapprove,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November, Somewhat satisfied,45-64,45-59,50-64,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Last month/Before that,"Yes, I am or someone in household is",Yes I am,Frequently/Occasionally,White,St. Louis suburbs,Suburbs,Suburbs,2.0,63026.0
673498.0,Missouri,44.0,Call 3,Backside complete,0.959771275520325,John Kerry,Male,Black,,75 or over,,,,,Worse today,No one does,"Yes, someone else has",,Once a week,,,Today,Health care/Medicare,He understands Missouri,Omit,Omit,Omit,Omit,Omit, Somewhat satisfied,65 or over,60 or over,65 or over,Weekly,All others/Omits,Omit,,All others/Omits,Omit,"Yes, I have or someone in household has",No,Omit,65 or over,,,,All others/Omits,Very/somewhat satisfied,Non-white male,Today/Last 3 days/Last week,No,No,,Black,Kansas City area,"City: 50,000 to 500,000","City over 50,000",5.0,64130.0
673503.0,Missouri,81.0,Call 3,Backside complete,0.915776073932648,Did not vote,Female,White,No,40-44,Independent,Moderate,Some college or associate degree,"$50,000-$74,999",About the same,,No one has,Something else,A few times a year,Employed full-time,Never,Before that,Economy/Jobs,He can defeat George W. Bush,Poor,Somewhat disapprove,Not too important,Angry,He agrees with you on the major issues, Somewhat satisfied,30-44,30-44,40-49,Occasionally,All others/Omits,Not too/Not at all important,No college degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Independent,Moderate,Something else,White Something else,Very/somewhat satisfied,White female,Last month/Before that,,,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,1.0,63031.0
673508.0,Missouri,56.0,Call 3,Backside complete,1.76266205310822,John Kerry,Female,White,No,25-29,Democrat,Somewhat liberal,Postgraduate study,"$50,000-$74,999",Worse today,No one does,"Yes, someone else has",Protestant,A few times a month,Employed full-time,Occasionally,In the last week,Education,He cares about people like me,Good,Strongly disapprove,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,18-29,18-29,25-29,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,College degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Excellent/Good,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,North & Southeast,Rural,Small cities and Rural,9.0,63448.0
673512.0,Missouri,94.0,Call 3,Backside complete,0.672076284885406,John Edwards,Female,White,No,45-49,Democrat,Moderate,College graduate,"$50,000-$74,999",Worse today,"Yes, someone else does","Yes, I have",Catholic,A few times a year,Employed part-time,Rarely,In the last month,Health care/Medicare,He has a positive message,Not so good,Strongly disapprove,Not too important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Very satisfied,45-64,45-59,40-49,Occasionally,Catholic/Do not attend weekly,Not too/Not at all important,College degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Moderate,Catholic,White Catholic,Very/somewhat satisfied,White female,Last month/Before that,"Yes, I am or someone in household is",No,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,2.0,63026.0
673517.0,Missouri,108.0,Call 3,Backside complete,0.461475342512131,Howard Dean,Female,White,No,50-59,Democrat,Very liberal,Postgraduate study,"$75,000-$99,999",Worse today,"Yes, I do","Yes, someone else has",None,Never,Employed full-time,Never,In the last month,The war in Iraq,He stands up for what he believes,Poor,Strongly disapprove,Omit,Angry,He agrees with you on the major issues, Somewhat satisfied,45-64,45-59,50-64,Never,All others/Omits,Omit,College degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Liberal,None,White None,Very/somewhat satisfied,White female,Last month/Before that,"Yes, I am or someone in household is",Yes I am,Rarely/Never,White,St. Louis City,"City: 50,000 to 500,000","City over 50,000",1.0,63112.0
673519.0,Missouri,12.0,Call 3,Backside complete,1.00375878810883,Dick Gephardt,Male,White,No,30-39,Independent,Moderate,College graduate,"$50,000-$74,999",About the same,"Yes, I do",No one has,Other Christian,A few times a year,Employed full-time,Never,Before that,Education,He understands Missouri,Not so good,Somewhat approve,Not at all important,Angry,He can defeat George W. Bush in November,Somewhat dissatisfied,30-44,30-44,30-39,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,College degree,All others/Omits,Strongly/Somewhat approve,No,No,Not so good/Poor,18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Somewhat/very dissatisfied,White male,Last month/Before that,"Yes, I am or someone in household is",Yes I am,Rarely/Never,White,Kansas City area,"City: 50,000 to 500,000","City over 50,000",6.0,64507.0
673521.0,Missouri,44.0,Call 3,Backside complete,1.54588377475739,John Kerry,Female,Black,No,18-24,Democrat,Moderate,High school graduate,"Under $15,000",Worse today,No one does,No one has,Other Christian,A few times a month,Not working and looking for work,Occasionally,Today,Economy/Jobs,He cares about people like me,Poor,Strongly disapprove,Not too important,Angry,He agrees with you on the major issues,Very satisfied,18-29,18-29,18-24,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,No college degree,Unemployed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,Non-white female,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,Black,Kansas City area,"City: 50,000 to 500,000","City over 50,000",5.0,64130.0
673524.0,Missouri,98.0,Call 3,Backside complete,0.867718040943146,John Kerry,Female,White,No,65-74,Democrat,Moderate,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,"Yes, someone else has",Protestant,Once a week,,Never,In the last week,Health care/Medicare,He cares about people like me,Not so good,Somewhat approve,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,Not too/Not at all important,No college degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,St. Louis suburbs,Suburbs,Suburbs,1.0,63043.0
673532.0,Missouri,56.0,Call 3,Backside complete,1.76266205310822,John Kerry,Male,White,No,40-44,Independent,Moderate,College graduate,"$50,000-$74,999",About the same,No one does,No one has,Protestant,A few times a year,Employed full-time,Rarely,In the last three days,Omit,He has a positive message,Good,Strongly approve,Somewhat important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Very satisfied,30-44,30-44,40-49,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,College degree,All others/Omits,Strongly/Somewhat approve,No,No,Excellent/Good,18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Rarely/Never,White,North & Southeast,Rural,Small cities and Rural,9.0,63448.0
