ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WGT,dpres,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,veteran,RELIGION,ATTEND,EMPLOY,VISITWEB,TIMEPRI,issue,qual,NEC,IRAQAPP,BUSHANGR,BEATBUSH,satkerry,TRADE,AGE,AGE60,AGE65,ATTEND2,ATTREL,COLLEDUC,EMPWMN,INC50K,iraq2,MILHH,MILVOTE,NEC2,OVER65,PARTY,PHIL3,REL5,RELWHITE,SATKERR2,SEXRACE,TIMEPRI2,UNIONHH,UNIONVOT,VISWEB2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
799948.0,Tennessee,4.0,Call 2,Backside complete,Election day exit poll,0.864118933677673,,Female,Asian,No,75 or over,Republican,Somewhat conservative,Some college or associate degree,,About the same,No one does,"Yes, someone else has",Protestant,Once a week,,Never,Before that,The war in Iraq,He stands up for what he believes,Not so good,Strongly approve,Enthusaistic,He agrees with you on the major issues,Omit,Takes more jobs from your state,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,All others/Omits,,Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Republican,Conservative,Protestant/Other Christian,All others/Omits,Omit,Non-white female,Last month/Before that,No,No,Rarely/Never,Asian,East,Suburbs,Suburbs,3.0,37830.0
799950.0,Tennessee,24.0,Call 2,Backside complete,Election day exit poll,1.21266961097717,John Kerry,Male,White,No,25-29,Democrat,Somewhat liberal,Postgraduate study,"$30,000-$49,999",About the same,No one does,No one has,Something else,Never,Employed full-time,Frequently,Today,The war in Iraq,He can defeat George W. Bush,Not so good,Strongly disapprove,Angry,He agrees with you on the major issues,Very satisfied,Takes more jobs from your state,18-29,18-29,25-29,Never,All others/Omits,College degree,All others/Omits,"Under $50,000",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,Something else,White Something else,Very/Somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,Nashville area,"City: 10,000 to 49,999",Small cities and Rural,5.0,38118.0
799951.0,Tennessee,45.0,Call 2,Backside complete,Election day exit poll,1.22232496738434,John Edwards,Female,White,No,65-74,Independent,Very conservative,College graduate,"$30,000-$49,999",Better today,No one does,"Yes, someone else has",Protestant,More than once a week,Not working and not looking for work,Never,In the last three days,Omit,He cares about people like me,Good,Strongly approve,Enthusaistic,He agrees with you on the major issues,Very dissatisfied,Has no effect on jobs in your state,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,College degree,Unemployed women,"Under $50,000",Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Excellent/Good,65 or over,Independent,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat dissatisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,Middle west,Rural,Small cities and Rural,8.0,38338.0
799952.0,Tennessee,67.0,Call 2,Backside complete,Election day exit poll,1.22222661972046,John Edwards,Female,White,No,50-59,Democrat,Very liberal,Did not complete high school,"$15,000-$29,999",Worse today,No one does,"Yes, someone else has",Other Christian,Once a week,Not working and not looking for work,Occasionally,Today,Health care/Medicare,He has a positive message,Not so good,Somewhat disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat satisfied,Takes more jobs from your state,45-59,45-59,50-64,Weekly,Protestant/Attend Weekly,No college degree,Unemployed women,"Under $50,000",Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,Middle west,Rural,Small cities and Rural,4.0,37098.0
799953.0,Tennessee,67.0,Call 2,Backside complete,Election day exit poll,1.03218555450439,John Edwards,Female,White,,75 or over,Independent,Moderate,High school graduate,"$30,000-$49,999",About the same,No one does,"Yes, someone else has",Something else,More than once a week,Not working and not looking for work,Never,In the last week,Economy/Jobs,He stands up for what he believes,Not so good,Somewhat approve,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat dissatisfied,Takes more jobs from your state,65 or over,60 or over,65 or over,Weekly,All others/Omits,No college degree,Unemployed women,"Under $50,000",Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,Independent,Moderate,Something else,White Something else,Very/Somewhat dissatisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,Middle west,Rural,Small cities and Rural,4.0,37098.0
799954.0,Tennessee,52.0,Call 2,Backside complete,Election day exit poll,0.964973032474518,John Edwards,Female,White,No,65-74,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",Worse today,No one does,No one has,Protestant,Once a week,Not working and not looking for work,Never,Before that,Health care/Medicare,He has a positive message,Poor,Strongly disapprove,Angry,He agrees with you on the major issues,Very satisfied,Has no effect on jobs in your state,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,Unemployed women,"$50,000 or more",Somewhat/Strongly disapprove,No,No,Not so good/Poor,65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,Last month/Before that,No,No,Rarely/Never,White,East,Suburbs,Suburbs,3.0,37412.0
799955.0,Tennessee,52.0,Call 2,Backside complete,Election day exit poll,1.14263927936554,John Edwards,Female,White,,50-59,Democrat,Somewhat liberal,Some college or associate degree,"$50,000-$74,999",Better today,No one does,No one has,Protestant,A few times a year,Employed full-time,Frequently,In the last three days,Health care/Medicare,He cares about people like me,Poor,Strongly disapprove,Angry,He can defeat George W. Bush in November,Somewhat satisfied,Takes more jobs from your state,45-59,45-59,50-64,Occasionally,Protestant/Do not attend weekly,No college degree,Employed women,"$50,000 or more",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,East,Suburbs,Suburbs,3.0,37412.0
799956.0,Tennessee,19.0,Call 2,Backside complete,Election day exit poll,1.8443763256073,,Male,White,No,65-74,Independent,Moderate,Did not complete high school,"$50,000-$74,999",Omit,,,Protestant,Once a week,Not working and not looking for work,,Omit,Omit,Omit,Good,Strongly approve,Omit,Omit,Omit,Omit,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,All others/Omits,"$50,000 or more",Strongly/Somewhat approve,,,Excellent/Good,65 or over,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Omit,White male,Omit,,,,White,Middle west,Rural,Small cities and Rural,8.0,38001.0
799959.0,Tennessee,4.0,Call 2,Backside complete,Election day exit poll,1.83093011379242,John Kerry,Female,White,No,50-59,Democrat,Somewhat liberal,College graduate,"Under $15,000",About the same,No one does,"Yes, someone else has",Protestant,Once a week,Employed part-time,Never,In the last month,Health care/Medicare,He can defeat George W. Bush,Not so good,Somewhat disapprove,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Very satisfied,Takes more jobs from your state,45-59,45-59,50-64,Weekly,Protestant/Attend Weekly,College degree,Employed women,"Under $50,000",Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,Last month/Before that,No,No,Rarely/Never,White,East,Suburbs,Suburbs,3.0,37830.0
799960.0,Tennessee,45.0,Call 2,Backside complete,Election day exit poll,1.22232496738434,John Edwards,Female,White,No,60-64,Democrat,Moderate,,,About the same,"Yes, I do",No one has,Protestant,More than once a week,Not working and not looking for work,Never,In the last month,Economy/Jobs,He understands Tennessee,Poor,Somewhat approve,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,Takes more jobs from your state,45-59,60 or over,50-64,Weekly,Protestant/Attend Weekly,,Unemployed women,,Strongly/Somewhat approve,No,No,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,Last month/Before that,"Yes, I am or someone in household is",Yes I am,Rarely/Never,White,Middle west,Rural,Small cities and Rural,8.0,38338.0
799961.0,Tennessee,45.0,Call 2,Backside complete,Election day exit poll,1.51855504512787,Wesley Clark,Female,White,No,50-59,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",About the same,"Yes, I do and someone else does","Yes, someone else has",Protestant,More than once a week,Employed part-time,Frequently,Before that,Economy/Jobs,He can defeat George W. Bush,Poor,Strongly disapprove,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Very satisfied,Takes more jobs from your state,45-59,45-59,50-64,Weekly,Protestant/Attend Weekly,No college degree,Employed women,"$50,000 or more",Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,Last month/Before that,"Yes, I am or someone in household is",Yes I am,Frequently/Occasionally,White,Middle west,Rural,Small cities and Rural,8.0,38338.0
799962.0,Tennessee,64.0,Call 2,Backside complete,Election day exit poll,2.15085053443909,John Edwards,Female,White,No,50-59,Democrat,Somewhat liberal,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,"Yes, someone else has",Protestant,More than once a week,Employed full-time,Frequently,In the last week,The war in Iraq,He cares about people like me,Poor,Strongly disapprove,Angry,He agrees with you on the major issues,Very satisfied,Has no effect on jobs in your state,45-59,45-59,50-64,Weekly,Protestant/Attend Weekly,No college degree,Employed women,"Under $50,000",Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,East,Rural,Small cities and Rural,1.0,37873.0
799963.0,Tennessee,24.0,Call 2,Backside complete,Election day exit poll,1.03241467475891,,Male,White,No,45-49,Republican,Somewhat conservative,Postgraduate study,"$50,000-$74,999",Better today,No one does,No one has,Protestant,Once a week,Employed full-time,Never,Before that,Taxes,He stands up for what he believes,Excellent,Strongly approve,Enthusaistic,He agrees with you on the major issues,Very dissatisfied,Creates more jobs in your state,45-59,45-59,40-49,Weekly,Protestant/Attend Weekly,College degree,All others/Omits,"$50,000 or more",Strongly/Somewhat approve,No,No,Excellent/Good,18-64,Republican,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat dissatisfied,White male,Last month/Before that,No,No,Rarely/Never,White,Nashville area,"City: 10,000 to 49,999",Small cities and Rural,5.0,38118.0
799964.0,Tennessee,67.0,Call 2,Backside complete,Election day exit poll,1.23321390151978,John Edwards,Male,White,,50-59,Democrat,Somewhat conservative,Postgraduate study,,About the same,No one does,No one has,Protestant,A few times a year,Employed full-time,Never,Before that,Economy/Jobs,He cares about people like me,Good,Somewhat approve,"Dissatisfied, but not angry",Omit,Somewhat dissatisfied,Takes more jobs from your state,45-59,45-59,50-64,Occasionally,Protestant/Do not attend weekly,College degree,All others/Omits,,Strongly/Somewhat approve,No,No,Excellent/Good,18-64,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat dissatisfied,White male,Last month/Before that,No,No,Rarely/Never,White,Middle west,Rural,Small cities and Rural,4.0,37098.0
799965.0,Tennessee,52.0,Call 2,Backside complete,Election day exit poll,1.05827212333679,John Edwards,Male,White,No,18-24,Republican,Moderate,College graduate,"$30,000-$49,999",About the same,No one does,"Yes, someone else has",Protestant,Once a week,Employed part-time,Rarely,In the last three days,Omit,He has the right temperament,Good,Somewhat approve,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Somewhat dissatisfied,Creates more jobs in your state,18-29,18-29,18-24,Weekly,Protestant/Attend Weekly,College degree,All others/Omits,"Under $50,000",Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Excellent/Good,18-64,Republican,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat dissatisfied,White male,Today/Last 3 days/Last week,No,No,Rarely/Never,White,East,Suburbs,Suburbs,3.0,37412.0
799966.0,Tennessee,19.0,Call 2,Backside complete,Election day exit poll,2.16449618339539,,Female,White,No,30-39,Republican,Very conservative,High school graduate,"$50,000-$74,999",About the same,No one does,No one has,Other Christian,More than once a week,Employed full-time,Never,Omit,Omit,Omit,Good,Strongly approve,Enthusaistic,Omit,Somewhat dissatisfied,Takes more jobs from your state,30-44,30-44,30-39,Weekly,Protestant/Attend Weekly,No college degree,Employed women,"$50,000 or more",Strongly/Somewhat approve,No,No,Excellent/Good,18-64,Republican,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat dissatisfied,White female,Omit,No,No,Rarely/Never,White,Middle west,Rural,Small cities and Rural,8.0,38001.0
799968.0,Tennessee,4.0,Call 2,Backside complete,Election day exit poll,1.83093011379242,John Kerry,Female,White,No,50-59,Democrat,Moderate,College graduate,"$50,000-$74,999",Worse today,No one does,No one has,None,Never,Employed part-time,Occasionally,In the last three days,The war in Iraq,He can defeat George W. Bush,Not so good,Strongly disapprove,Angry,He can defeat George W. Bush in November,Somewhat satisfied,Has no effect on jobs in your state,45-59,45-59,50-64,Never,All others/Omits,College degree,Employed women,"$50,000 or more",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Moderate,None,White None,Very/Somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,East,Suburbs,Suburbs,3.0,37830.0
799969.0,Tennessee,45.0,Call 2,Backside complete,Election day exit poll,1.51855504512787,Wesley Clark,Female,White,No,50-59,Democrat,Somewhat liberal,Some college or associate degree,"$75,000-$99,999",Worse today,No one does,"Yes, someone else has",Catholic,Once a week,Not working and not looking for work,Never,Today,Economy/Jobs,He cares about people like me,Not so good,Strongly approve,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat dissatisfied,Takes more jobs from your state,45-59,45-59,50-64,Weekly,Catholic/Attend weekly,No college degree,Unemployed women,"$50,000 or more",Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Liberal,Catholic,White Catholic,Very/Somewhat dissatisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,Middle west,Rural,Small cities and Rural,8.0,38338.0
799970.0,Tennessee,64.0,Call 2,Backside complete,Election day exit poll,2.17018580436707,John Edwards,Male,White,,50-59,Democrat,Very liberal,,"$15,000-$29,999",Worse today,No one does,"Yes, I have",Protestant,More than once a week,Employed full-time,Never,In the last week,The war in Iraq,He can defeat George W. Bush,Poor,Strongly disapprove,Angry,He agrees with you on the major issues,Very satisfied,Has no effect on jobs in your state,45-59,45-59,50-64,Weekly,Protestant/Attend Weekly,,All others/Omits,"Under $50,000",Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Rarely/Never,White,East,Rural,Small cities and Rural,1.0,37873.0
799971.0,Tennessee,24.0,Call 2,Backside complete,Election day exit poll,0.849029719829559,John Edwards,Female,White,No,60-64,Democrat,Moderate,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,"Yes, someone else has",Protestant,More than once a week,Not working and looking for work,Occasionally,In the last week,Economy/Jobs,He has a positive message,Not so good,Somewhat approve,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat dissatisfied,Takes more jobs from your state,45-59,60 or over,50-64,Weekly,Protestant/Attend Weekly,No college degree,Unemployed women,"Under $50,000",Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat dissatisfied,White female,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,Nashville area,"City: 10,000 to 49,999",Small cities and Rural,5.0,38118.0
799972.0,Tennessee,67.0,Call 2,Backside complete,Election day exit poll,1.03183484077454,John Kerry,,White,,60-64,Democrat,Moderate,Did not complete high school,"Under $15,000",About the same,No one does,"Yes, someone else has",Something else,A few times a month,Not working and not looking for work,Never,In the last month,Health care/Medicare,He stands up for what he believes,Poor,Somewhat disapprove,Angry,He can defeat George W. Bush in November,Very satisfied,Takes more jobs from your state,45-59,60 or over,50-64,Occasionally,All others/Omits,No college degree,All others/Omits,"Under $50,000",Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Moderate,Something else,White Something else,Very/Somewhat satisfied,,Last month/Before that,No,No,Rarely/Never,White,Middle west,Rural,Small cities and Rural,4.0,37098.0
799973.0,Tennessee,52.0,Call 2,Backside complete,Election day exit poll,0.973647713661194,John Edwards,Male,White,,75 or over,Independent,Moderate,Some college or associate degree,"$50,000-$74,999",Better today,No one does,"Yes, I have",Protestant,Once a week,Not working and not looking for work,Occasionally,In the last week,Health care/Medicare,He has a positive message,Good,Strongly approve,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Very dissatisfied,Takes more jobs from your state,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,All others/Omits,"$50,000 or more",Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Excellent/Good,65 or over,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat dissatisfied,White male,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,East,Suburbs,Suburbs,3.0,37412.0
799974.0,Tennessee,19.0,Call 2,Backside complete,Election day exit poll,1.82372581958771,John Kerry,Female,Other,,65-74,Democrat,Very conservative,Did not complete high school,"Under $15,000",Worse today,No one does,"Yes, I have",,Once a week,Employed part-time,Frequently,In the last week,Health care/Medicare,He can defeat George W. Bush,Not so good,Somewhat disapprove,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Very satisfied,Creates more jobs in your state,65 or over,60 or over,65 or over,Weekly,All others/Omits,No college degree,Employed women,"Under $50,000",Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,Democrat,Conservative,,All others/Omits,Very/Somewhat satisfied,Non-white female,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,Other,Middle west,Rural,Small cities and Rural,8.0,38001.0
799975.0,Tennessee,4.0,Call 2,Backside complete,Election day exit poll,1.23144388198853,John Edwards,Male,White,No,18-24,Democrat,Somewhat liberal,College graduate,"Under $15,000",About the same,No one does,No one has,None,Never,Not working and looking for work,Never,In the last week,Economy/Jobs,He cares about people like me,Poor,Somewhat disapprove,Angry,He agrees with you on the major issues,Very satisfied,Creates more jobs in your state,18-29,18-29,18-24,Never,All others/Omits,College degree,All others/Omits,"Under $50,000",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,None,White None,Very/Somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Rarely/Never,White,East,Suburbs,Suburbs,3.0,37830.0
799977.0,Tennessee,24.0,Call 2,Backside complete,Election day exit poll,1.20186531543732,John Kerry,Female,White,No,18-24,Democrat,Very liberal,College graduate,"$30,000-$49,999",About the same,No one does,"Yes, someone else has",None,Never,Employed part-time,Occasionally,In the last three days,The war in Iraq,He has the right experience,Poor,Strongly disapprove,Angry,He agrees with you on the major issues,Very satisfied,Takes more jobs from your state,18-29,18-29,18-24,Never,All others/Omits,College degree,Employed women,"Under $50,000",Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Liberal,None,White None,Very/Somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,Nashville area,"City: 10,000 to 49,999",Small cities and Rural,5.0,38118.0
799979.0,Tennessee,67.0,Call 2,Backside complete,Election day exit poll,1.25892841815948,John Kerry,Male,White,No,40-44,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",Better today,"Yes, I do","Yes, I have",Other Christian,Once a week,Employed full-time,Never,In the last week,Economy/Jobs,He can defeat George W. Bush,Poor,Strongly disapprove,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Very satisfied,Takes more jobs from your state,30-44,30-44,40-49,Weekly,Protestant/Attend Weekly,No college degree,All others/Omits,"$50,000 or more",Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,Today/Last 3 days/Last week,"Yes, I am or someone in household is",Yes I am,Rarely/Never,White,Middle west,Rural,Small cities and Rural,4.0,37098.0
799980.0,Tennessee,45.0,Call 2,Backside complete,Election day exit poll,1.23331308364868,John Edwards,Male,White,No,60-64,Independent,Moderate,High school graduate,"$30,000-$49,999",About the same,No one does,"Yes, someone else has",Protestant,A few times a year,Not working and not looking for work,Never,Before that,Health care/Medicare,He stands up for what he believes,Not so good,Somewhat approve,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat dissatisfied,Creates more jobs in your state,45-59,60 or over,50-64,Occasionally,Protestant/Do not attend weekly,No college degree,All others/Omits,"Under $50,000",Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat dissatisfied,White male,Last month/Before that,No,No,Rarely/Never,White,Middle west,Rural,Small cities and Rural,8.0,38338.0
799981.0,Tennessee,52.0,Call 2,Backside complete,Election day exit poll,1.14263927936554,John Edwards,Female,White,No,45-49,Democrat,Somewhat liberal,Some college or associate degree,"$100,000 or more",Worse today,No one does,No one has,Protestant,A few times a year,Employed full-time,Never,In the last month,Omit,He has a positive message,Not so good,Somewhat approve,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,Takes more jobs from your state,45-59,45-59,40-49,Occasionally,Protestant/Do not attend weekly,No college degree,Employed women,"$50,000 or more",Strongly/Somewhat approve,No,No,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White female,Last month/Before that,No,No,Rarely/Never,White,East,Suburbs,Suburbs,3.0,37412.0
799982.0,Tennessee,19.0,Call 2,Backside complete,Election day exit poll,1.9342976808548,,Male,White,,,Independent,Very conservative,College graduate,,Better today,,"Yes, I have",Protestant,Once a week,Employed full-time,,Omit,Omit,Omit,Good,Strongly approve,Omit,Omit,Omit,Takes more jobs from your state,,,,Weekly,Protestant/Attend Weekly,College degree,All others/Omits,,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Excellent/Good,,Independent,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Omit,White male,Omit,,,,White,Middle west,Rural,Small cities and Rural,8.0,38001.0
799983.0,Tennessee,19.0,Call 2,Backside complete,Election day exit poll,2.28201293945313,John Edwards,Male,Black,,40-44,Democrat,Somewhat liberal,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,"Yes, I have",Protestant,More than once a week,Employed full-time,Rarely,In the last month,Economy/Jobs,He has the right temperament,Not so good,Somewhat approve,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,Takes more jobs from your state,30-44,30-44,40-49,Weekly,Protestant/Attend Weekly,No college degree,All others/Omits,"Under $50,000",Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Very/Somewhat satisfied,Non-white male,Last month/Before that,No,No,Rarely/Never,Black,Middle west,Rural,Small cities and Rural,8.0,38001.0
799984.0,Tennessee,4.0,Call 2,Backside complete,Election day exit poll,1.83093011379242,John Kerry,Female,White,No,40-44,Democrat,Somewhat liberal,Some college or associate degree,"Under $15,000",Worse today,No one does,No one has,Catholic,A few times a year,Not working and looking for work,Occasionally,Before that,Health care/Medicare,He cares about people like me,Not so good,Strongly disapprove,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,Takes more jobs from your state,30-44,30-44,40-49,Occasionally,Catholic/Do not attend weekly,No college degree,Unemployed women,"Under $50,000",Somewhat/Strongly disapprove,No,No,Not so good/Poor,18-64,Democrat,Liberal,Catholic,White Catholic,Very/Somewhat satisfied,White female,Last month/Before that,No,No,Frequently/Occasionally,White,East,Suburbs,Suburbs,3.0,37830.0
799986.0,Tennessee,64.0,Call 2,Backside complete,Election day exit poll,2.34370374679565,John Kerry,Male,White,No,60-64,Democrat,Moderate,College graduate,"$50,000-$74,999",Worse today,No one does,"Yes, I have",Protestant,A few times a month,Employed part-time,Never,In the last month,Economy/Jobs,He cares about people like me,Poor,Strongly disapprove,Angry,He agrees with you on the major issues,Very satisfied,Takes more jobs from your state,45-59,60 or over,50-64,Occasionally,Protestant/Do not attend weekly,College degree,All others/Omits,"$50,000 or more",Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,Last month/Before that,No,No,Rarely/Never,White,East,Rural,Small cities and Rural,1.0,37873.0
799988.0,Tennessee,24.0,Call 2,Backside complete,Election day exit poll,0.849029719829559,John Edwards,Female,Other,No,60-64,Democrat,Somewhat liberal,Some college or associate degree,"$75,000-$99,999",Worse today,"Yes, someone else does","Yes, someone else has",Protestant,More than once a week,Employed full-time,Occasionally,In the last week,Education,He has the right temperament,Not so good,Somewhat approve,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat satisfied,Takes more jobs from your state,45-59,60 or over,50-64,Weekly,Protestant/Attend Weekly,No college degree,Employed women,"$50,000 or more",Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Very/Somewhat satisfied,Non-white female,Today/Last 3 days/Last week,"Yes, I am or someone in household is",No,Frequently/Occasionally,Other,Nashville area,"City: 10,000 to 49,999",Small cities and Rural,5.0,38118.0
799989.0,Tennessee,45.0,Call 2,Backside complete,Election day exit poll,2.06276249885559,John Edwards,Male,Black,No,75 or over,Democrat,Very conservative,High school graduate,,Worse today,No one does,"Yes, I have",Other Christian,Once a week,,Never,Today,Health care/Medicare,He stands up for what he believes,Not so good,Somewhat disapprove,"Dissatisfied, but not angry",Omit,Very dissatisfied,Creates more jobs in your state,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,All others/Omits,,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,65 or over,Democrat,Conservative,Protestant/Other Christian,All others/Omits,Very/Somewhat dissatisfied,Non-white male,Today/Last 3 days/Last week,No,No,Rarely/Never,Black,Middle west,Rural,Small cities and Rural,8.0,38338.0
799990.0,Tennessee,45.0,Call 2,Backside complete,Election day exit poll,1.23331308364868,John Edwards,Male,White,No,60-64,Democrat,Moderate,High school graduate,,About the same,"Yes, I do","Yes, I have",Protestant,More than once a week,Not working and not looking for work,Rarely,In the last week,Economy/Jobs,He can defeat George W. Bush,Poor,Somewhat disapprove,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Somewhat satisfied,Takes more jobs from your state,45-59,60 or over,50-64,Weekly,Protestant/Attend Weekly,No college degree,All others/Omits,,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/Somewhat satisfied,White male,Today/Last 3 days/Last week,"Yes, I am or someone in household is",Yes I am,Rarely/Never,White,Middle west,Rural,Small cities and Rural,8.0,38338.0
