ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,CUBAN3,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,ATTEND,nascar,ISSUE,NEC,iraqtrps,gwbangr,gaymrrge,jebangr,kerryfl,kerryvp,keryvals,nafta,voteconf,AGE,AGE60,AGE65,ATTEND2,ATTREL,COLLEDUC,INC50K,IRAQTRP2,kerrywin,KERYVAL2,NEC2,OVER65,PARTY,PHIL3,REL5,RELWHITE,SEXRACE,UNIONHH,UNIONVOT,votecnf2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1068764.0,Florida,49.0,Call 3,Backside complete,1.47282123565674,John Kerry,Male,Black,No,30-39,Democrat,Somewhat liberal,College graduate,"$30,000-$49,999",About the same,"Yes, I do",Other Christian,A few times a month,Yes,Health care/Medicare,Not so good,Withdraw some troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Very likely,John Edwards,Somewhat,Taken more jobs from your state,Not too confident,30-44,30-44,30-39,Occasionally,Protestant/Do not attend weekly,College degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Non-white male,"Yes, I am or someone in household is",Yes I am,Not too/not at all confident,Black,North,"City: 10,000 to 49,999",Small cities and Rural,7.0,32164.0
1068765.0,Florida,90.0,Call 3,Backside complete,1.18727314472198,John Kerry,Female,White,No,60-64,Independent,Somewhat liberal,Postgraduate study,"$30,000-$49,999",Worse today,,Protestant,A few times a year,No,Economy/Jobs,Not so good,Omit,"Dissatisfied, but not angry",Gay couples allowed to legally marry,"Dissatisfied, but not angry",Very likely,John Edwards,A lot,Omit,Somewhat confident,45-64,60 or over,50-64,Occasionally,Protestant/Do not attend weekly,College degree,"Under $50,000",Omit,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White female,,,Very/somewhat confident,White,Central,"City: 50,000 to 500,000","City over 50,000",8.0,32825.0
1068766.0,Florida,42.0,Call 3,Backside complete,1.7364661693573,Other,Male,White,No,30-39,Republican,Very conservative,Postgraduate study,"$50,000-$74,999",Better today,No one does,Protestant,Once a week,No,The situation in Iraq,Good,Withdraw some troops,"Satisfied, but not enthusiastic",No legal recognition of gay couples' relationships,"Satisfied, but not enthusiastic",Not at all likely,Bill Richardson,Not at all,Taken more jobs from your state,Somewhat confident,30-44,30-44,30-39,Weekly,Protestant/Attend Weekly,College degree,"$50,000 or more",Withdraw some/all troops,Not too/Not at all likely,Not much/Not at all,Excellent/Good,18-64,Republican,Conservative,Protestant/Other Christian,White Protestant/Other Christian,White male,No,No,Very/somewhat confident,White,North,"City over 500,000","City over 50,000",4.0,32217.0
1068767.0,Florida,52.0,Call 3,Backside complete,0.568376004695892,John Kerry,Female,Black,No,50-59,Democrat,Very liberal,Some college or associate degree,"$75,000-$99,999",About the same,No one does,Protestant,A few times a month,No,Health care/Medicare,Good,Keep the same number of troops,"Satisfied, but not enthusiastic",Gay couples allowed to legally marry,"Dissatisfied, but not angry",Somewhat likely,John Edwards,Somewhat,Taken more jobs from your state,Somewhat confident,45-64,45-59,50-64,Occasionally,Protestant/Do not attend weekly,No college degree,"$50,000 or more",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Excellent/Good,18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Non-white female,No,No,Very/somewhat confident,Black,Tampa Bay Area,"City: 50,000 to 500,000","City over 50,000",5.0,34609.0
1068768.0,Florida,52.0,Call 3,Backside complete,0.682390749454498,John Kerry,Male,White,No,65-74,Independent,Moderate,Did not complete high school,"$30,000-$49,999",Worse today,"Yes, I do",Protestant,Once a week,No,Health care/Medicare,Not so good,Withdraw all troops,"Dissatisfied, but not angry",Gay couples allowed to legally marry,"Dissatisfied, but not angry",Very likely,John Edwards,A lot,Taken more jobs from your state,Somewhat confident,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White male,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,White,Tampa Bay Area,"City: 50,000 to 500,000","City over 50,000",5.0,34609.0
1068769.0,Florida,126.0,Call 3,Backside complete,0.506569862365723,John Kerry,Female,White,No,65-74,Democrat,Somewhat liberal,Some college or associate degree,"$75,000-$99,999",Worse today,No one does,Protestant,Once a week,No,Economy/Jobs,Not so good,Withdraw some troops,Angry,Gay couples allowed to legally marry,"Dissatisfied, but not angry",Very likely,Bob Graham,A lot,Taken more jobs from your state,Not too confident,65 or over,60 or over,65 or over,Weekly,Protestant/Attend Weekly,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White female,No,No,Not too/not at all confident,White,Central,"City: 50,000 to 500,000","City over 50,000",24.0,32118.0
1068771.0,Florida,18.0,Call 3,Backside complete,0.87591952085495,John Kerry,Male,White,No,30-39,Democrat,Very liberal,College graduate,"$100,000 or more",Worse today,No one does,Something else,A few times a year,No,Economy/Jobs,Not so good,Withdraw some troops,Angry,Gay couples allowed to legally marry,Angry,Very likely,Wesley Clark,A lot,Had no effect on jobs in your state,Somewhat confident,30-44,30-44,30-39,Occasionally,All others/Omits,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Something else,White Something else,White male,No,No,Very/somewhat confident,White,Miami/Gold coast,"City: 10,000 to 49,999",Small cities and Rural,23.0,33312.0
1068772.0,Florida,83.0,Call 3,Backside not complete,1.7364661693573,John Edwards,Female,Black,No,25-29,,,,,,,,,,Health care/Medicare,,Withdraw all troops,Angry,,Angry,Not too likely,Hillary Clinton,,Taken more jobs from your state,,18-29,18-29,25-29,,,,,Withdraw some/all troops,Not too/Not at all likely,,,18-64,,,,,Non-white female,,,,Black,North,"City: 10,000 to 49,999",Small cities and Rural,8.0,34488.0
1068773.0,Florida,38.0,Call 3,Backside complete,0.927730143070221,John Kerry,Female,Black,No,60-64,Democrat,Moderate,Postgraduate study,"$75,000-$99,999",Worse today,No one does,Protestant,Once a week,,Economy/Jobs,Not so good,Withdraw all troops,Angry,Omit,"Dissatisfied, but not angry",Very likely,John Edwards,A lot,Omit,Somewhat confident,45-64,60 or over,50-64,Weekly,Protestant/Attend Weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white female,No,No,Very/somewhat confident,Black,Miami/Gold coast,"City: 50,000 to 500,000","City over 50,000",17.0,33127.0
1068774.0,Florida,26.0,Call 3,Backside complete,1.19881820678711,John Kerry,Female,Black,,30-39,Democrat,,,"$15,000-$29,999",Better today,No one does,Protestant,More than once a week,No,Education,Poor,Withdraw all troops,Angry,No legal recognition of gay couples' relationships,Angry,Very likely,Bob Graham,A lot,Created more jobs in your state,Very confident,30-44,30-44,30-39,Weekly,Protestant/Attend Weekly,,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,,Protestant/Other Christian,All others/Omits,Non-white female,No,No,Very/somewhat confident,Black,Miami/Gold coast,"City: 50,000 to 500,000","City over 50,000",17.0,33168.0
1068776.0,Florida,10.0,Call 3,Backside complete,0.4617660343647,John Kerry,Female,White,No,45-49,Democrat,Moderate,High school graduate,"$50,000-$74,999",Worse today,"Yes, I do",Catholic,Once a week,Yes,Economy/Jobs,Poor,Withdraw all troops,Angry,Gay couples allowed to legally form civil unions,Angry,Very likely,John Edwards,A lot,Taken more jobs from your state,Not too confident,45-64,45-59,40-49,Weekly,Catholic/Attend weekly,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Catholic,White Catholic,White female,"Yes, I am or someone in household is",Yes I am,Not too/not at all confident,White,Miami/Gold coast,"City: 10,000 to 49,999",Small cities and Rural,20.0,33021.0
1068778.0,Florida,63.0,Call 3,Backside complete,1.19610285758972,John Kerry,Female,Asian,No,40-44,Independent,Moderate,College graduate,"$75,000-$99,999",Better today,No one does,Protestant,A few times a month,No,Economy/Jobs,Good,Withdraw all troops,"Dissatisfied, but not angry",Gay couples allowed to legally marry,"Dissatisfied, but not angry",Very likely,Dick Gephardt,Somewhat,Taken more jobs from your state,Somewhat confident,30-44,30-44,40-49,Occasionally,Protestant/Do not attend weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Excellent/Good,18-64,Independent,Moderate,Protestant/Other Christian,All others/Omits,Non-white female,No,No,Very/somewhat confident,Asian,Tampa Bay Area,"City: 50,000 to 500,000","City over 50,000",11.0,33611.0
1068779.0,Florida,49.0,Call 3,Backside complete,1.30993819236755,John Kerry,Female,White,No,65-74,Democrat,,Postgraduate study,"$50,000-$74,999",Worse today,No one does,Protestant,Never,No,Education,Not so good,Withdraw some troops,Angry,Gay couples allowed to legally marry,"Dissatisfied, but not angry",Very likely,John Edwards,A lot,Taken more jobs from your state,Not too confident,65 or over,60 or over,65 or over,Never,Protestant/Do not attend weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,,Protestant/Other Christian,White Protestant/Other Christian,White female,No,No,Not too/not at all confident,White,North,"City: 10,000 to 49,999",Small cities and Rural,7.0,32164.0
1068780.0,Florida,49.0,Call 3,Backside complete,1.51282060146332,John Kerry,Male,White,No,45-49,Democrat,Moderate,College graduate,"$30,000-$49,999",About the same,No one does,Catholic,A few times a year,No,Economy/Jobs,Poor,Send more troops,"Dissatisfied, but not angry",Gay couples allowed to legally marry,"Satisfied, but not enthusiastic",Somewhat likely,John Edwards,Somewhat,Taken more jobs from your state,Somewhat confident,45-64,45-59,40-49,Occasionally,Catholic/Do not attend weekly,College degree,"Under $50,000",Send more/Keep the same number of troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Catholic,White Catholic,White male,No,No,Very/somewhat confident,White,North,"City: 10,000 to 49,999",Small cities and Rural,7.0,32164.0
1068781.0,Florida,90.0,Call 3,Backside not complete,1.18015468120575,John Kerry,Female,Hispanic/Latino,"Yes, other Hispanic",50-59,,,,,,,,,,Health care/Medicare,,Withdraw some troops,Angry,,Angry,Very likely,Hillary Clinton,,Taken more jobs from your state,,45-64,45-59,50-64,,,,,Withdraw some/all troops,Very/somewhat likely,,,18-64,,,,,Non-white female,,,,Hispanic/Latino,Central,"City: 50,000 to 500,000","City over 50,000",8.0,32825.0
1068784.0,Florida,126.0,Call 3,Backside complete,0.585027098655701,John Kerry,Male,White,No,30-39,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",Worse today,"Yes, I do",Catholic,A few times a year,Yes,Economy/Jobs,Not so good,Withdraw some troops,Angry,Gay couples allowed to legally form civil unions,Angry,Somewhat likely,John Edwards,Somewhat,Taken more jobs from your state,Not too confident,30-44,30-44,30-39,Occasionally,Catholic/Do not attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Catholic,White Catholic,White male,"Yes, I am or someone in household is",Yes I am,Not too/not at all confident,White,Central,"City: 50,000 to 500,000","City over 50,000",24.0,32118.0
1068786.0,Florida,18.0,Call 3,Backside complete,0.87591952085495,John Kerry,Male,White,No,50-59,Independent,Moderate,Postgraduate study,"$100,000 or more",About the same,No one does,Jewish,A few times a year,No,Economy/Jobs,Poor,Withdraw all troops,Angry,Gay couples allowed to legally marry,Angry,Somewhat likely,Bill Richardson,Somewhat,Taken more jobs from your state,Somewhat confident,45-64,45-59,50-64,Occasionally,All others/Omits,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Independent,Moderate,Jewish,White Jewish,White male,No,No,Very/somewhat confident,White,Miami/Gold coast,"City: 10,000 to 49,999",Small cities and Rural,23.0,33312.0
1068787.0,Florida,83.0,Call 3,Backside complete,1.7364661693573,John Edwards,Female,White,No,40-44,Democrat,Moderate,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,Other Christian,Once a week,No,Education,Not so good,Withdraw all troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Not too likely,Dick Gephardt,Somewhat,Had no effect on jobs in your state,Not too confident,30-44,30-44,40-49,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Withdraw some/all troops,Not too/Not at all likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White female,No,No,Not too/not at all confident,White,North,"City: 10,000 to 49,999",Small cities and Rural,8.0,34488.0
1068789.0,Florida,107.0,Call 3,Backside complete,1.7364661693573,Other,Male,White,No,30-39,Democrat,,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,Other Christian,Once a week,No,Economy/Jobs,Not so good,Keep the same number of troops,"Satisfied, but not enthusiastic",No legal recognition of gay couples' relationships,"Satisfied, but not enthusiastic",Not too likely,Omit,Not much,Taken more jobs from your state,Somewhat confident,30-44,30-44,30-39,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Send more/Keep the same number of troops,Not too/Not at all likely,Not much/Not at all,Not so good/Poor,18-64,Democrat,,Protestant/Other Christian,White Protestant/Other Christian,White male,No,No,Very/somewhat confident,White,Central,"City: 10,000 to 49,999",Small cities and Rural,12.0,33838.0
1068790.0,Florida,38.0,Call 3,Backside complete,1.07787895202637,John Kerry,Male,Black,No,75 or over,Democrat,Moderate,High school graduate,"$15,000-$29,999",Worse today,No one does,Something else,Once a week,,Health care/Medicare,Not so good,Withdraw all troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Very likely,Bob Graham,A lot,Taken more jobs from your state,Not too confident,65 or over,60 or over,65 or over,Weekly,All others/Omits,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Moderate,Something else,All others/Omits,Non-white male,No,No,Not too/not at all confident,Black,Miami/Gold coast,"City: 50,000 to 500,000","City over 50,000",17.0,33127.0
1068791.0,Florida,81.0,Call 3,Backside complete,0.890681803226471,John Kerry,Male,White,No,50-59,Democrat,Moderate,Some college or associate degree,"$30,000-$49,999",Omit,No one does,Catholic,A few times a year,No,Economy/Jobs,Not so good,Withdraw some troops,Angry,Gay couples allowed to legally form civil unions,Angry,Very likely,Bob Graham,Somewhat,Had no effect on jobs in your state,Somewhat confident,45-64,45-59,50-64,Occasionally,Catholic/Do not attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Catholic,White Catholic,White male,No,No,Very/somewhat confident,White,South,"City: 10,000 to 49,999",Small cities and Rural,13.0,34207.0
1068792.0,Florida,26.0,Call 3,Backside complete,1.39284133911133,John Kerry,Male,Black,No,50-59,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",Worse today,No one does,Other Christian,Omit,No,Economy/Jobs,Poor,Omit,Angry,No legal recognition of gay couples' relationships,Angry,Not too likely,Hillary Clinton,Not much,Taken more jobs from your state,Omit,45-64,45-59,50-64,Omit,All others/Omits,No college degree,"$50,000 or more",Omit,Not too/Not at all likely,Not much/Not at all,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white male,No,No,Omit,Black,Miami/Gold coast,"City: 50,000 to 500,000","City over 50,000",17.0,33168.0
1068794.0,Florida,10.0,Call 3,Backside complete,0.525465965270996,John Kerry,Male,Black,No,60-64,Democrat,Very conservative,Some college or associate degree,"$50,000-$74,999",About the same,No one does,Protestant,A few times a year,,Omit,Good,Omit,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Very likely,Hillary Clinton,Somewhat,Had no effect on jobs in your state,Very confident,45-64,60 or over,50-64,Occasionally,Protestant/Do not attend weekly,No college degree,"$50,000 or more",Omit,Very/somewhat likely,A lot/somewhat,Excellent/Good,18-64,Democrat,Conservative,Protestant/Other Christian,All others/Omits,Non-white male,No,No,Very/somewhat confident,Black,Miami/Gold coast,"City: 10,000 to 49,999",Small cities and Rural,20.0,33021.0
1068795.0,Florida,10.0,Call 3,Backside complete,0.551838517189026,Dennis Kucinich,Male,Hispanic/Latino,"Yes, Cuban",40-44,Democrat,Somewhat liberal,College graduate,"$50,000-$74,999",About the same,No one does,None,Never,Yes,Education,Not so good,Withdraw all troops,Angry,Gay couples allowed to legally marry,Angry,Very likely,Bob Graham,Somewhat,Taken more jobs from your state,Not at all confident,30-44,30-44,40-49,Never,All others/Omits,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,None,All others/Omits,Non-white male,No,No,Not too/not at all confident,White,Miami/Gold coast,"City: 10,000 to 49,999",Small cities and Rural,20.0,33021.0
1068797.0,Florida,49.0,Call 3,Backside complete,1.52194559574127,John Kerry,Male,White,No,65-74,Democrat,Somewhat liberal,Postgraduate study,"$30,000-$49,999",About the same,No one does,Protestant,Never,No,Economy/Jobs,Poor,Withdraw all troops,Angry,Gay couples allowed to legally form civil unions,Angry,Very likely,Bob Graham,A lot,Taken more jobs from your state,Somewhat confident,65 or over,60 or over,65 or over,Never,Protestant/Do not attend weekly,College degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White male,No,No,Very/somewhat confident,White,North,"City: 10,000 to 49,999",Small cities and Rural,7.0,32164.0
1068798.0,Florida,90.0,Call 3,Backside complete,1.67877995967865,John Edwards,Male,White,No,50-59,Independent,Somewhat liberal,College graduate,"$15,000-$29,999",Worse today,No one does,Catholic,A few times a year,No,Economy/Jobs,Poor,Withdraw all troops,Angry,Gay couples allowed to legally form civil unions,Angry,Very likely,Dick Gephardt,Somewhat,Taken more jobs from your state,Somewhat confident,45-64,45-59,50-64,Occasionally,Catholic/Do not attend weekly,College degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Independent,Liberal,Catholic,White Catholic,White male,No,No,Very/somewhat confident,White,Central,"City: 50,000 to 500,000","City over 50,000",8.0,32825.0
1068799.0,Florida,42.0,Call 3,Backside complete,1.20012819766998,Dennis Kucinich,Female,Other,No,18-24,Independent,Very liberal,High school graduate,,About the same,No one does,None,Never,No,Health care/Medicare,Not so good,Withdraw all troops,Angry,Gay couples allowed to legally marry,Angry,Somewhat likely,John Edwards,Not much,Omit,Somewhat confident,18-29,18-29,18-24,Never,All others/Omits,No college degree,,Withdraw some/all troops,Very/somewhat likely,Not much/Not at all,Not so good/Poor,18-64,Independent,Liberal,None,All others/Omits,Non-white female,No,No,Very/somewhat confident,Other,North,"City over 500,000","City over 50,000",4.0,32217.0
1068803.0,Florida,126.0,Call 3,Backside complete,0.506569862365723,John Kerry,Female,White,No,65-74,Democrat,,Some college or associate degree,,Worse today,No one does,,Omit,No,Health care/Medicare,Poor,Withdraw all troops,Angry,Omit,Angry,Very likely,Wesley Clark,Somewhat,Taken more jobs from your state,Not at all confident,65 or over,60 or over,65 or over,Omit,All others/Omits,No college degree,,Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,65 or over,Democrat,,,All others/Omits,White female,No,No,Not too/not at all confident,White,Central,"City: 50,000 to 500,000","City over 50,000",24.0,32118.0
1068804.0,Florida,18.0,Call 3,Backside complete,0.87591952085495,John Kerry,Male,Other,No,40-44,Democrat,Very liberal,College graduate,"$100,000 or more",Worse today,No one does,None,Never,No,Health care/Medicare,Poor,Withdraw all troops,Angry,Gay couples allowed to legally marry,Angry,Very likely,Wesley Clark,Somewhat,Taken more jobs from your state,Not too confident,30-44,30-44,40-49,Never,All others/Omits,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,None,All others/Omits,Non-white male,No,No,Not too/not at all confident,Other,Miami/Gold coast,"City: 10,000 to 49,999",Small cities and Rural,23.0,33312.0
1068805.0,Florida,83.0,Call 3,Backside complete,1.7364661693573,John Edwards,Female,White,No,40-44,Democrat,Moderate,High school graduate,"$15,000-$29,999",About the same,No one does,Catholic,A few times a month,Yes,Economy/Jobs,Not so good,Withdraw some troops,"Dissatisfied, but not angry",Gay couples allowed to legally marry,"Dissatisfied, but not angry",Somewhat likely,John Edwards,Somewhat,Taken more jobs from your state,Not too confident,30-44,30-44,40-49,Occasionally,Catholic/Do not attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Catholic,White Catholic,White female,No,No,Not too/not at all confident,White,North,"City: 10,000 to 49,999",Small cities and Rural,8.0,34488.0
1068806.0,Florida,38.0,Call 3,Backside complete,1.10715234279633,John Kerry,Male,Other,No,60-64,Democrat,Moderate,High school graduate,"$30,000-$49,999",Worse today,No one does,Other Christian,A few times a year,No,Health care/Medicare,Poor,Withdraw all troops,Angry,No legal recognition of gay couples' relationships,Angry,Very likely,Bob Graham,Somewhat,Taken more jobs from your state,Not too confident,45-64,60 or over,50-64,Occasionally,Protestant/Do not attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white male,No,No,Not too/not at all confident,Other,Miami/Gold coast,"City: 50,000 to 500,000","City over 50,000",17.0,33127.0
1068807.0,Florida,81.0,Call 3,Backside complete,0.766609609127045,John Kerry,Female,White,No,45-49,Democrat,Moderate,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,Protestant,A few times a year,No,The situation in Iraq,Not so good,Withdraw some troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,"Dissatisfied, but not angry",Not too likely,Wesley Clark,A lot,Had no effect on jobs in your state,Very confident,45-64,45-59,40-49,Occasionally,Protestant/Do not attend weekly,No college degree,"Under $50,000",Withdraw some/all troops,Not too/Not at all likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White female,No,No,Very/somewhat confident,White,South,"City: 10,000 to 49,999",Small cities and Rural,13.0,34207.0
1068809.0,Florida,26.0,Call 3,Backside complete,1.534552693367,John Kerry,Male,Black,No,18-24,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",About the same,No one does,Other Christian,A few times a month,No,Education,Not so good,Withdraw all troops,"Dissatisfied, but not angry",Gay couples allowed to legally marry,Angry,Very likely,Hillary Clinton,A lot,Taken more jobs from your state,Somewhat confident,18-29,18-29,18-24,Occasionally,Protestant/Do not attend weekly,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Non-white male,No,No,Very/somewhat confident,Black,Miami/Gold coast,"City: 50,000 to 500,000","City over 50,000",17.0,33168.0
1068810.0,Florida,107.0,Call 3,Backside complete,0.446476340293884,John Kerry,Female,White,No,30-39,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",Worse today,"Yes, I do",Protestant,More than once a week,Yes,The situation in Iraq,Good,Withdraw some troops,"Dissatisfied, but not angry",No legal recognition of gay couples' relationships,"Dissatisfied, but not angry",Very likely,Wesley Clark,A lot,Taken more jobs from your state,Somewhat confident,30-44,30-44,30-39,Weekly,Protestant/Attend Weekly,No college degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Excellent/Good,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White female,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,White,Central,"City: 10,000 to 49,999",Small cities and Rural,12.0,33838.0
1068812.0,Florida,10.0,Call 3,Backside complete,0.548909664154053,John Edwards,Female,White,No,50-59,Democrat,Somewhat liberal,Some college or associate degree,"$75,000-$99,999",Better today,"Yes, someone else does",Other Christian,A few times a year,No,Health care/Medicare,Not so good,Withdraw some troops,"Dissatisfied, but not angry",Gay couples allowed to legally marry,"Dissatisfied, but not angry",Very likely,John Edwards,Somewhat,Taken more jobs from your state,Very confident,45-64,45-59,50-64,Occasionally,Protestant/Do not attend weekly,No college degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,White female,"Yes, I am or someone in household is",No,Very/somewhat confident,White,Miami/Gold coast,"City: 10,000 to 49,999",Small cities and Rural,20.0,33021.0
1068815.0,Florida,49.0,Call 3,Backside complete,1.51282060146332,John Kerry,Male,White,No,30-39,Democrat,Moderate,Postgraduate study,"$50,000-$74,999",About the same,No one does,Protestant,A few times a year,No,Economy/Jobs,Not so good,Withdraw some troops,Angry,Gay couples allowed to legally marry,Angry,Very likely,John Edwards,A lot,Had no effect on jobs in your state,Somewhat confident,30-44,30-44,30-39,Occasionally,Protestant/Do not attend weekly,College degree,"$50,000 or more",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Not so good/Poor,18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,White male,No,No,Very/somewhat confident,White,North,"City: 10,000 to 49,999",Small cities and Rural,7.0,32164.0
1068816.0,Florida,49.0,Call 3,Backside not complete,1.52194559574127,John Kerry,Male,White,,75 or over,,,,,,,,,,Health care/Medicare,,Omit,"Dissatisfied, but not angry",,Omit,Very likely,Omit,,Omit,,65 or over,60 or over,65 or over,,,,,Omit,Very/somewhat likely,,,65 or over,,,,,White male,,,,White,North,"City: 10,000 to 49,999",Small cities and Rural,7.0,32164.0
1068817.0,Florida,90.0,Call 3,Backside complete,1.18015468120575,John Kerry,Female,White,No,45-49,Democrat,Somewhat liberal,College graduate,"$30,000-$49,999",About the same,No one does,Catholic,Never,No,Health care/Medicare,Good,Withdraw all troops,"Dissatisfied, but not angry",Gay couples allowed to legally form civil unions,"Satisfied, but not enthusiastic",Very likely,John Edwards,A lot,Had no effect on jobs in your state,Very confident,45-64,45-59,40-49,Never,Catholic/Do not attend weekly,College degree,"Under $50,000",Withdraw some/all troops,Very/somewhat likely,A lot/somewhat,Excellent/Good,18-64,Democrat,Liberal,Catholic,White Catholic,White female,No,No,Very/somewhat confident,White,Central,"City: 50,000 to 500,000","City over 50,000",8.0,32825.0
1068818.0,Florida,42.0,Call 3,Backside complete,1.7364661693573,Al Sharpton,Male,White,No,45-49,Democrat,Very conservative,Some college or associate degree,"$50,000-$74,999",Better today,"Yes, I do",Protestant,Once a week,No,National security/Terrorism,Good,Keep the same number of troops,Enthusaistic,No legal recognition of gay couples' relationships,Enthusaistic,Not at all likely,Bob Graham,Not at all,Omit,Very confident,45-64,45-59,40-49,Weekly,Protestant/Attend Weekly,No college degree,"$50,000 or more",Send more/Keep the same number of troops,Not too/Not at all likely,Not much/Not at all,Excellent/Good,18-64,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,White male,"Yes, I am or someone in household is",Yes I am,Very/somewhat confident,White,North,"City over 500,000","City over 50,000",4.0,32217.0
