ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,GAY,TIMEPRI,ISSUE,QUAL,BREAKPRI,BUSHANGR,BEATBUSH,gaymrrge,SATISNOM,standup,suppdean,TRADE,trustns,AGE,AGE60,AGE65,BREAK2,COLLEDUC,DEANDFCT,INC50K,OVER65,PARTY,PHIL3,REL5,RELWHITE,satisedw,satisker,SEXRACE,stndedwr,stndkery,TIMEPRI2,trstedwr,trstkery,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM
1003379.0,Vermont,14.0,Call 3,Backside complete,1.14275896549225,Howard Dean,Male,White,No,25-29,Independent,Moderate,Postgraduate study,"$15,000-$29,999",Omit,"Yes, I do",,,Before that,Health care/Medicare,Omit,Omit,Angry,He agrees with you on the major issues,Omit,Dissatisfied if either one is the nominee,Neither candidate,Yes,Omit,Both candidates,18-29,18-29,25-29,Omit,College degree,Omit,"Under $50,000",18-64,Independent,Moderate,,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0
1003389.0,Vermont,72.0,Call 3,Backside complete,0.50043123960495,Other,Female,White,No,45-49,Independent,Somewhat liberal,Some college or associate degree,"$50,000-$74,999",About the same,No one does,Protestant,No,Today,Economy/Jobs,He has the right experience,Not too important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Neither candidate,45-64,45-59,40-49,Not too/not at all important,No college degree,Yes,"$50,000 or more",18-64,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0
1003390.0,Vermont,72.0,Call 3,Backside complete,0.700649082660675,John Kerry,Female,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$50,000-$74,999",Better today,"Yes, I do",Protestant,No,Before that,The war in Iraq,He can defeat George W. Bush,Not too important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,Yes,Takes more jobs from your state,Only John Kerry,45-64,45-59,50-64,Not too/not at all important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0
1003391.0,Vermont,49.0,Call 3,Backside complete,1.48245251178741,Howard Dean,Male,White,No,25-29,Democrat,Moderate,High school graduate,"$15,000-$29,999",About the same,No one does,Catholic,,Before that,The war in Iraq,He stands up for what he believes,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Dissatisfied if either one is the nominee,Neither candidate,Yes,Creates more jobs in your state,Neither candidate,18-29,18-29,25-29,Very/somewhat important,No college degree,Omit,"Under $50,000",18-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Green Mountains,Rural,Small cities and Rural,1.0
1003395.0,Vermont,13.0,Call 3,Backside complete,0.977717280387878,Howard Dean,Female,White,No,60-64,Democrat,Very liberal,College graduate,"$30,000-$49,999",About the same,No one does,Protestant,No,Before that,Health care/Medicare,He is honest and trustworthy,Not too important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Omit,Yes,Creates more jobs in your state,Both candidates,45-64,60 or over,50-64,Not too/not at all important,College degree,Omit,"Under $50,000",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Omit,Omit,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Green Mountains,Rural,Small cities and Rural,1.0
1003399.0,Vermont,42.0,Call 3,Backside complete,0.50043123960495,Other,Female,White,No,60-64,Republican,Moderate,High school graduate,"$15,000-$29,999",Worse today,No one does,Protestant,No,Before that,Economy/Jobs,He stands up for what he believes,Not at all important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Omits,Neither candidate,No,Takes more jobs from your state,Neither candidate,45-64,60 or over,50-64,Not too/not at all important,No college degree,No,"Under $50,000",18-64,Republican,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Omit,Omit,White female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Green Mountains,Suburbs,Suburbs,1.0
1003400.0,Vermont,42.0,Call 3,Backside complete,0.50043123960495,Other,Male,White,No,65-74,Republican,Somewhat conservative,Some college or associate degree,"$50,000-$74,999",Better today,No one does,Protestant,No,Before that,National security/Terrorism,He stands up for what he believes,Not at all important,Enthusaistic,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Dissatisfied if either one is the nominee,Neither candidate,No,Creates more jobs in your state,Neither candidate,65 or over,60 or over,65 or over,Not too/not at all important,No college degree,No,"$50,000 or more",65 or over,Republican,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Green Mountains,Suburbs,Suburbs,1.0
1003406.0,Vermont,73.0,Call 3,Backside complete,0.931159317493439,Howard Dean,Female,White,No,75 or over,Democrat,Somewhat liberal,,"$30,000-$49,999",About the same,No one does,Catholic,No,In the last month,The war in Iraq,He has a positive message,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Omits,Both candidates,Yes,Omit,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,,Omit,"Under $50,000",65 or over,Democrat,Liberal,Catholic,White Catholic,Omit,Omit,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Green Mountains,Rural,Small cities and Rural,1.0
1003407.0,Vermont,14.0,Call 3,Backside complete,1.02094209194183,Howard Dean,Male,White,No,50-59,Independent,Moderate,Postgraduate study,"$75,000-$99,999",About the same,"Yes, I do and someone else does",Something else,No,Before that,The war in Iraq,He stands up for what he believes,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Only John Edwards,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,Omit,"$50,000 or more",18-64,Independent,Moderate,Something else,White Something else,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0
1003416.0,Vermont,72.0,Call 3,Backside complete,0.709233999252319,Howard Dean,Female,White,No,40-44,Independent,Somewhat liberal,Postgraduate study,"$50,000-$74,999",About the same,No one does,None,No,In the last week,The war in Iraq,He stands up for what he believes,Not at all important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Neither candidate,30-44,30-44,40-49,Not too/not at all important,College degree,Omit,"$50,000 or more",18-64,Independent,Liberal,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0
1003417.0,Vermont,49.0,Call 3,Backside complete,1.48471224308014,John Kerry,Female,White,No,60-64,Democrat,Somewhat liberal,High school graduate,"$75,000-$99,999",Better today,No one does,Catholic,No,Before that,Health care/Medicare,He has the right experience,Very important,"Satisfied, but not enthusiastic",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,45-64,60 or over,50-64,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Green Mountains,Rural,Small cities and Rural,1.0
1003422.0,Vermont,13.0,Call 3,Backside complete,0.816953778266907,John Kerry,Female,White,No,30-39,Democrat,Somewhat liberal,College graduate,"$50,000-$74,999",Worse today,No one does,Protestant,No,Today,Economy/Jobs,He has the right experience,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Neither candidate,Yes,Takes more jobs from your state,Both candidates,30-44,30-44,30-39,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Green Mountains,Rural,Small cities and Rural,1.0
1003426.0,Vermont,42.0,Call 3,Backside complete,0.893675088882446,Howard Dean,Male,White,,65-74,Democrat,Moderate,,"$15,000-$29,999",Worse today,"Yes, I do",Protestant,No,In the last week,Health care/Medicare,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Dissatisfied if either one is the nominee,Only John Edwards,Yes,Creates more jobs in your state,Only John Edwards,65 or over,60 or over,65 or over,Very/somewhat important,,Omit,"Under $50,000",65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White male,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Edwards/Neither,"Yes, I am or someone in household is",Yes I am,White,Green Mountains,Suburbs,Suburbs,1.0
1003430.0,Vermont,73.0,Call 3,Backside complete,0.714927434921265,Howard Dean,Female,White,No,40-44,Independent,Somewhat liberal,Postgraduate study,"$100,000 or more",About the same,No one does,Protestant,No,In the last month,The war in Iraq,He has a positive message,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,Yes,Has no effect on jobs in your state,Both candidates,30-44,30-44,40-49,Not too/not at all important,College degree,Omit,"$50,000 or more",18-64,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Green Mountains,Rural,Small cities and Rural,1.0
1003431.0,Vermont,14.0,Call 3,Backside not complete,0.828917860984802,Howard Dean,,,,50-59,,,,,,,,,Before that,The war in Iraq,He stands up for what he believes,,Angry,,,Omits,Both candidates,,,Both candidates,45-64,45-59,50-64,,,,,18-64,,,,,Omit,Omit,,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,,,,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0
1003439.0,Vermont,72.0,Call 3,Backside complete,0.896773517131805,Howard Dean,Male,White,No,40-44,Independent,,College graduate,"$15,000-$29,999",Worse today,"Yes, someone else does",,,Today,The war in Iraq,He stands up for what he believes,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Omit,Yes,Omit,Both candidates,30-44,30-44,40-49,Very/somewhat important,College degree,Omit,"Under $50,000",18-64,Independent,,,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Omit,Omit,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0
1003440.0,Vermont,72.0,Call 3,Backside complete,0.50043123960495,Other,Female,Hispanic/Latino,Yes,50-59,Democrat,Moderate,High school graduate,"$30,000-$49,999",Better today,No one does,Catholic,No,Today,Education,He has a positive message,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Edwards is the nominee,Only John Edwards,No,Has no effect on jobs in your state,Neither candidate,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Moderate,Catholic,All others/Omits,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,Non-white female,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0
1003441.0,Vermont,49.0,Call 3,Backside complete,1.04745185375214,Howard Dean,Female,White,No,50-59,Independent,Somewhat liberal,Postgraduate study,"$75,000-$99,999",Better today,No one does,Other Christian,No,Before that,The war in Iraq,He stands up for what he believes,Not too important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Dissatisfied if either one is the nominee,Omit,Yes,Takes more jobs from your state,Omit,45-64,45-59,50-64,Not too/not at all important,College degree,Omit,"$50,000 or more",18-64,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White female,Omit,Omit,Last month/Before that,Omit,Omit,No,No,White,Green Mountains,Rural,Small cities and Rural,1.0
1003448.0,Vermont,13.0,Call 3,Backside complete,1.06404376029968,John Kerry,Female,White,No,75 or over,Democrat,Somewhat conservative,High school graduate,"$15,000-$29,999",Worse today,No one does,Catholic,No,Today,Health care/Medicare,He cares about people like me,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,Yes,"Under $50,000",65 or over,Democrat,Conservative,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Green Mountains,Rural,Small cities and Rural,1.0
1003453.0,Vermont,42.0,Call 3,Backside complete,0.50043123960495,Other,Male,White,No,50-59,,Very liberal,High school graduate,"Under $15,000",Worse today,No one does,Protestant,Yes,In the last three days,Health care/Medicare,He stands up for what he believes,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Edwards is the nominee,Only John Edwards,No,Takes more jobs from your state,Omit,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"Under $50,000",18-64,,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Omit,Omit,No,No,White,Green Mountains,Suburbs,Suburbs,1.0
1003455.0,Vermont,73.0,Call 3,Backside complete,1.17738139629364,Howard Dean,Male,White,No,60-64,Independent,Somewhat liberal,Postgraduate study,"$100,000 or more",Worse today,No one does,Catholic,No,Today,Economy/Jobs,He can defeat George W. Bush,Not at all important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Creates more jobs in your state,Only John Kerry,45-64,60 or over,50-64,Not too/not at all important,College degree,Omit,"$50,000 or more",18-64,Independent,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,White,Green Mountains,Rural,Small cities and Rural,1.0
1003456.0,Vermont,14.0,Call 3,Backside complete,0.807435631752014,Howard Dean,Female,White,No,50-59,Independent,Moderate,Some college or associate degree,,Worse today,No one does,Catholic,No,Before that,Taxes,He stands up for what he believes,Somewhat important,Omit,He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Omits,Omit,Yes,Takes more jobs from your state,Neither candidate,45-64,45-59,50-64,Very/somewhat important,No college degree,Omit,,18-64,Independent,Moderate,Catholic,White Catholic,Omit,Omit,White female,Omit,Omit,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0
1003457.0,Vermont,14.0,Call 3,Backside complete,1.05164682865143,Howard Dean,Female,White,No,60-64,Democrat,Somewhat liberal,Postgraduate study,"$75,000-$99,999",About the same,"Yes, I do",Catholic,No,Before that,Education,He stands up for what he believes,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,45-64,60 or over,50-64,Very/somewhat important,College degree,Omit,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0
1003464.0,Vermont,72.0,Call 3,Backside complete,0.709233999252319,Howard Dean,Female,White,No,45-49,Democrat,,Postgraduate study,,Worse today,No one does,Something else,No,In the last month,The war in Iraq,He stands up for what he believes,Not too important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Omit,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,40-49,Not too/not at all important,College degree,Omit,,18-64,Democrat,,Something else,White Something else,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Omit,Omit,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0
1003466.0,Vermont,49.0,Call 3,Backside complete,1.04745185375214,Howard Dean,Female,White,,30-39,Democrat,Somewhat liberal,High school graduate,"$30,000-$49,999",Worse today,No one does,Catholic,No,In the last month,Education,He stands up for what he believes,Somewhat important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,30-44,30-44,30-39,Very/somewhat important,No college degree,Omit,"Under $50,000",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Green Mountains,Rural,Small cities and Rural,1.0
1003467.0,Vermont,49.0,Call 3,Backside complete,1.7250007390976,Howard Dean,Male,White,No,65-74,Democrat,Somewhat conservative,Postgraduate study,"$75,000-$99,999",About the same,No one does,Catholic,No,Before that,Economy/Jobs,He stands up for what he believes,Not too important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Dissatisfied if either one is the nominee,Only John Edwards,Yes,Takes more jobs from your state,Both candidates,65 or over,60 or over,65 or over,Not too/not at all important,College degree,Omit,"$50,000 or more",65 or over,Democrat,Conservative,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White male,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Green Mountains,Rural,Small cities and Rural,1.0
1003472.0,Vermont,13.0,Call 3,Backside complete,0.816953778266907,John Kerry,Female,White,No,40-44,Democrat,Moderate,High school graduate,"$30,000-$49,999",Worse today,No one does,Catholic,No,Before that,Economy/Jobs,He can defeat George W. Bush,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,30-44,30-44,40-49,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Green Mountains,Rural,Small cities and Rural,1.0
1003477.0,Vermont,42.0,Call 3,Backside complete,0.583005785942078,Dennis Kucinich,Female,White,No,30-39,Independent,Moderate,Postgraduate study,"$50,000-$74,999",Worse today,No one does,Protestant,No,Today,Health care/Medicare,He stands up for what he believes,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Neither candidate,Yes,Takes more jobs from your state,Both candidates,30-44,30-44,30-39,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Green Mountains,Suburbs,Suburbs,1.0
1003478.0,Vermont,42.0,Call 3,Backside complete,0.661034524440765,John Kerry,Female,White,No,25-29,Democrat,Moderate,Postgraduate study,"$50,000-$74,999",Better today,No one does,Something else,No,In the last three days,Economy/Jobs,He has a positive message,Not at all important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,18-29,18-29,25-29,Not too/not at all important,College degree,Yes,"$50,000 or more",18-64,Democrat,Moderate,Something else,White Something else,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Green Mountains,Suburbs,Suburbs,1.0
1003479.0,Vermont,73.0,Call 3,Backside complete,0.714927434921265,Howard Dean,Female,White,No,50-59,Democrat,Moderate,Postgraduate study,"$75,000-$99,999",Better today,No one does,Protestant,No,Before that,The war in Iraq,He is honest and trustworthy,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,Omit,"$50,000 or more",18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Green Mountains,Rural,Small cities and Rural,1.0
1003483.0,Vermont,14.0,Call 3,Backside complete,1.02094209194183,Howard Dean,Male,White,No,30-39,Independent,Somewhat conservative,College graduate,"$15,000-$29,999",About the same,No one does,Catholic,No,Today,The war in Iraq,He stands up for what he believes,Not at all important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Dissatisfied if either one is the nominee,Neither candidate,Yes,Takes more jobs from your state,Neither candidate,30-44,30-44,30-39,Not too/not at all important,College degree,Omit,"Under $50,000",18-64,Independent,Conservative,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,White male,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Edwards/Neither,No,No,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0
1003490.0,Vermont,72.0,Call 3,Backside complete,0.896773517131805,Howard Dean,Male,White,No,50-59,Democrat,Moderate,Postgraduate study,"$75,000-$99,999",About the same,No one does,Catholic,No,Before that,Health care/Medicare,He stands up for what he believes,Not too important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Has no effect on jobs in your state,Both candidates,45-64,45-59,50-64,Not too/not at all important,College degree,Omit,"$50,000 or more",18-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0
1003491.0,Vermont,72.0,Call 3,Backside complete,0.700649082660675,John Kerry,Female,White,No,50-59,Democrat,Very liberal,Postgraduate study,"$50,000-$74,999",About the same,No one does,Protestant,No,Before that,Economy/Jobs,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Rutland/CT Riv. Val.,Rural,Small cities and Rural,1.0
1003492.0,Vermont,49.0,Call 3,Backside complete,1.48471224308014,John Kerry,Female,White,No,60-64,Democrat,Moderate,High school graduate,"$30,000-$49,999",Worse today,No one does,Catholic,No,In the last month,Economy/Jobs,He has the right experience,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,60 or over,50-64,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Green Mountains,Rural,Small cities and Rural,1.0
1003497.0,Vermont,13.0,Call 3,Backside complete,0.50043123960495,Other,Female,White,No,50-59,Independent,Moderate,College graduate,"$50,000-$74,999",Worse today,No one does,Protestant,No,In the last three days,Economy/Jobs,He is honest and trustworthy,Somewhat important,Angry,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Green Mountains,Rural,Small cities and Rural,1.0
1003501.0,Vermont,42.0,Call 3,Backside complete,0.50043123960495,Other,Female,Black,,60-64,Independent,Moderate,Some college or associate degree,"$30,000-$49,999",About the same,"Yes, someone else does",Catholic,,Before that,Taxes,He has a positive message,Very important,"Dissatisfied, but not angry",Omit,No legal recognition of gay couples' relationships,Dissatisfied if either one is the nominee,Neither candidate,No,Has no effect on jobs in your state,Neither candidate,45-64,60 or over,50-64,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Independent,Moderate,Catholic,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Edwards/Neither,Non-white female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Edwards/Neither,"Yes, I am or someone in household is",No,Black,Green Mountains,Suburbs,Suburbs,1.0
