ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9P,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,veteran,RELIGION,ATTEND,EMPLOY,VISITWEB,TIMEPRI,ISSUE,QUAL,NEC,IRAQAPP,BREAKPRI,BUSHANGR,BEATBUSH,satkerry,AGE60P,AGE65P,AGEP,ATTEND2,ATTREL,BREAK2,COLLEDUC,EMPWMN,iraq2,MILHH,MILVOTE,NEC2,OVER65P,PARTY,PHIL3,REL5,RELWHITE,SATKERR2,SEXRACE,TIMEPRI2,UNIONHH,UNIONVOT,VISWEB2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
673128.0,Delaware,43.0,Call 3,Backside complete,1.13414919376373,John Edwards,Female,White,No,50-59,Democrat,Moderate,Postgraduate study,"$100,000 or more",Worse today,No one does,"Yes, someone else has",Something else,Never,Employed part-time,Never,Today,Education,He has a positive message,Poor,Somewhat disapprove,Somewhat important,Angry,He agrees with you on the major issues,Very satisfied,45-59,50-64,45-64,Never,All others/Omits,Very/somewhat important,College degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,17-64,Democrat,Moderate,Something else,White Something else,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19803.0
673139.0,Delaware,39.0,Call 3,Backside complete,0.770612895488739,Joe Lieberman,Male,White,No,45-49,Independent,Moderate,College graduate,"$100,000 or more",About the same,No one does,No one has,Protestant,A few times a month,Employed full-time,Occasionally,Before that,National security/Terrorism,He can defeat George W. Bush,Good,Strongly approve,Not at all important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Very satisfied,45-59,40-49,45-64,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,College degree,All others/Omits,Strongly/Somewhat approve,No,No,Excellent/Good,17-64,Independent,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White male,Last month/Before that,No,No,Frequently/Occasionally,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19807.0
673146.0,Delaware,32.0,Call 3,Backside complete,0.937825679779053,Howard Dean,Female,Black,No,30-39,Democrat,Very liberal,Postgraduate study,"$50,000-$74,999",About the same,No one does,"Yes, I have",Other Christian,A few times a month,Employed full-time,Rarely,In the last month,Omit,He cares about people like me,Poor,Strongly disapprove,Very important,Angry,He can defeat George W. Bush in November,Somewhat dissatisfied,30-44,30-39,30-44,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,College degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,17-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Somewhat/very dissatisfied,Non-white female,Last month/Before that,No,No,Rarely/Never,Black,New Castle County,"City: 10,000 to 49,999",Small cities and Rural,1.0,19713.0
673152.0,Delaware,39.0,Call 3,Backside complete,0.93897420167923,John Kerry,Female,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,,Better today,No one does,No one has,Other Christian,A few times a year,Employed part-time,Occasionally,In the last month,Health care/Medicare,He can defeat George W. Bush,Not so good,Strongly disapprove,Not too important,Angry,He can defeat George W. Bush in November,Very satisfied,45-59,50-64,45-64,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,College degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,17-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Last month/Before that,No,No,Frequently/Occasionally,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19807.0
673160.0,Delaware,32.0,Call 3,Backside complete,1.24455499649048,John Kerry,Female,White,No,17-24,Democrat,Moderate,Postgraduate study,"$50,000-$74,999",Better today,"Yes, I do",No one has,Protestant,A few times a month,Employed full-time,Occasionally,In the last week,Education,He cares about people like me,Good,Somewhat disapprove,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,17-29,17-24,17-29,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,College degree,Employed women,Somewhat/Strongly disapprove,No,No,Excellent/Good,17-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,"Yes, I am or someone in household is",Yes I am,Frequently/Occasionally,White,New Castle County,"City: 10,000 to 49,999",Small cities and Rural,1.0,19713.0
673166.0,Delaware,39.0,Call 3,Backside complete,0.879492878913879,John Edwards,Male,White,No,40-44,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",About the same,No one does,No one has,Protestant,A few times a year,Employed full-time,Never,In the last week,Education,He can defeat George W. Bush,Not so good,Strongly disapprove,Not too important,Angry,He can defeat George W. Bush in November,Somewhat satisfied,30-44,40-49,30-44,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,College degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,17-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Rarely/Never,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19807.0
673179.0,Delaware,39.0,Call 3,Backside complete,0.93897420167923,John Kerry,Female,White,No,50-59,Democrat,Very liberal,Postgraduate study,"$100,000 or more",Worse today,No one does,No one has,Something else,A few times a year,Employed full-time,Occasionally,In the last month,The war in Iraq,He can defeat George W. Bush,Poor,Strongly disapprove,Not too important,Angry,He can defeat George W. Bush in November,Very satisfied,45-59,50-64,45-64,Occasionally,All others/Omits,Not too/Not at all important,College degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,17-64,Democrat,Liberal,Something else,White Something else,Very/somewhat satisfied,White female,Last month/Before that,No,No,Frequently/Occasionally,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19807.0
673180.0,Delaware,39.0,Call 3,Backside complete,0.93897420167923,John Kerry,Female,White,No,45-49,Republican,Somewhat liberal,College graduate,"$50,000-$74,999",About the same,No one does,No one has,Protestant,A few times a year,Employed part-time,Never,In the last week,The war in Iraq,He has a positive message,Not so good,Somewhat approve,Somewhat important,Enthusaistic,He agrees with you on the major issues,Very satisfied,45-59,40-49,45-64,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,College degree,Employed women,Strongly/Somewhat approve,No,No,Not so good/Poor,17-64,Republican,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19807.0
673185.0,Delaware,4.0,Call 3,Backside complete,1.57539808750153,,Male,Black,No,45-49,Democrat,Somewhat liberal,College graduate,,About the same,"Yes, I do","Yes, I have",,Omit,Employed full-time,Never,Before that,Economy/Jobs,He stands up for what he believes,Not so good,Somewhat approve,Not at all important,"Dissatisfied, but not angry",He agrees with you on the major issues,Very dissatisfied,45-59,40-49,45-64,Omit,All others/Omits,Not too/Not at all important,College degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,17-64,Democrat,Liberal,,All others/Omits,Somewhat/very dissatisfied,Non-white male,Last month/Before that,"Yes, I am or someone in household is",Yes I am,Rarely/Never,Black,Kent and Sussex Counties,Suburbs,Suburbs,1.0,19977.0
673186.0,Delaware,24.0,Call 3,Backside complete,0.535169959068298,Joe Lieberman,Female,White,No,45-49,Independent,Somewhat liberal,Postgraduate study,"$75,000-$99,999",Better today,No one does,No one has,Something else,Never,Employed part-time,Never,In the last week,National security/Terrorism,He stands up for what he believes,Poor,Strongly disapprove,Not at all important,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat satisfied,45-59,40-49,45-64,Never,All others/Omits,Not too/Not at all important,College degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,17-64,Independent,Liberal,Something else,White Something else,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,New Castle County,"City: 10,000 to 49,999",Small cities and Rural,1.0,19711.0
673193.0,Delaware,32.0,Call 3,Backside complete,0.996194303035736,Howard Dean,Female,White,No,25-29,Democrat,Very liberal,Postgraduate study,"$75,000-$99,999",Worse today,No one does,No one has,Other Christian,A few times a year,Employed full-time,Frequently,In the last three days,Economy/Jobs,He has the right experience,Good,Strongly approve,Somewhat important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Somewhat dissatisfied,17-29,25-29,17-29,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,College degree,Employed women,Strongly/Somewhat approve,No,No,Excellent/Good,17-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Somewhat/very dissatisfied,White female,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,New Castle County,"City: 10,000 to 49,999",Small cities and Rural,1.0,19713.0
673200.0,Delaware,39.0,Call 3,Backside complete,0.854619085788727,Joe Lieberman,Female,White,No,30-39,Democrat,Somewhat liberal,College graduate,"$100,000 or more",About the same,No one does,No one has,Protestant,A few times a month,Employed part-time,Rarely,In the last three days,Omit,He understands Delaware,Good,Strongly disapprove,Not too important,Angry,He can defeat George W. Bush in November,Somewhat dissatisfied,30-44,30-39,30-44,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,College degree,Employed women,Somewhat/Strongly disapprove,No,No,Excellent/Good,17-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Somewhat/very dissatisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19807.0
673207.0,Delaware,4.0,Call 3,Backside complete,1.86223983764648,Joe Lieberman,Male,White,No,45-49,Democrat,Somewhat conservative,Some college or associate degree,"$50,000-$74,999",Worse today,No one does,"Yes, I have",Catholic,A few times a year,Employed full-time,Rarely,Before that,Economy/Jobs,He stands up for what he believes,Not so good,Somewhat disapprove,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Very dissatisfied,45-59,40-49,45-64,Occasionally,Catholic/Do not attend weekly,Very/somewhat important,No college degree,All others/Omits,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,17-64,Democrat,Conservative,Catholic,White Catholic,Somewhat/very dissatisfied,White male,Last month/Before that,No,No,Rarely/Never,White,Kent and Sussex Counties,Suburbs,Suburbs,1.0,19977.0
673208.0,Delaware,24.0,Call 3,Backside complete,0.517091631889343,John Kerry,Male,White,No,65-74,Democrat,Very liberal,College graduate,"$50,000-$74,999",About the same,No one does,No one has,None,Never,Not working and not looking for work,Never,In the last week,The war in Iraq,He can defeat George W. Bush,Poor,Somewhat disapprove,Not too important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Very satisfied,60 or over,65 or over,65 or over,Never,All others/Omits,Not too/Not at all important,College degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,65 or over,Democrat,Liberal,None,White None,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Rarely/Never,White,New Castle County,"City: 10,000 to 49,999",Small cities and Rural,1.0,19711.0
673218.0,Delaware,39.0,Call 3,Backside complete,0.846676170825958,John Kerry,Male,White,,45-49,Democrat,Moderate,Postgraduate study,"$100,000 or more",About the same,No one does,No one has,Protestant,Once a week,Employed full-time,Never,In the last month,Economy/Jobs,He has the right experience,Not so good,Strongly disapprove,Not too important,Angry,He agrees with you on the major issues,Very satisfied,45-59,40-49,45-64,Weekly,Protestant/Attend Weekly,Not too/Not at all important,College degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,17-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White male,Last month/Before that,No,No,Rarely/Never,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19807.0
673222.0,Delaware,4.0,Call 3,Backside complete,1.92558395862579,Howard Dean,Male,White,No,50-59,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",Worse today,No one does,"Yes, I have",Catholic,Never,Employed full-time,Never,Before that,Education,He cares about people like me,Not so good,Somewhat approve,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Somewhat satisfied,45-59,50-64,45-64,Never,Catholic/Do not attend weekly,Very/somewhat important,No college degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,17-64,Democrat,Moderate,Catholic,White Catholic,Very/somewhat satisfied,White male,Last month/Before that,No,No,Rarely/Never,White,Kent and Sussex Counties,Suburbs,Suburbs,1.0,19977.0
673223.0,Delaware,24.0,Call 3,Backside complete,0.519801318645477,Wesley Clark,Male,White,No,17-24,Democrat,Somewhat liberal,High school graduate,"$75,000-$99,999",Worse today,No one does,No one has,None,A few times a year,Employed full-time,Frequently,In the last week,National security/Terrorism,He has the right experience,Poor,Strongly disapprove,Somewhat important,Angry,He can defeat George W. Bush in November,Very satisfied,17-29,17-24,17-29,Occasionally,All others/Omits,Very/somewhat important,No college degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,17-64,Democrat,Liberal,None,White None,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,New Castle County,"City: 10,000 to 49,999",Small cities and Rural,1.0,19711.0
673236.0,Delaware,32.0,Call 3,Backside complete,1.45424091815948,Wesley Clark,Female,White,No,30-39,Democrat,Moderate,Postgraduate study,"$15,000-$29,999",About the same,No one does,"Yes, someone else has",Protestant,Once a week,Employed full-time,Rarely,Today,The war in Iraq,He has the right temperament,Not so good,Strongly disapprove,Not at all important,Angry,He agrees with you on the major issues,Somewhat dissatisfied,30-44,30-39,30-44,Weekly,Protestant/Attend Weekly,Not too/Not at all important,College degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,17-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Somewhat/very dissatisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,New Castle County,"City: 10,000 to 49,999",Small cities and Rural,1.0,19713.0
673242.0,Delaware,39.0,Call 3,Backside complete,0.871188461780548,John Kerry,Female,White,No,25-29,Independent,Moderate,College graduate,"$30,000-$49,999",About the same,"Yes, someone else does",No one has,Catholic,A few times a month,Employed full-time,Never,Today,Economy/Jobs,He has a positive message,Not so good,Somewhat approve,Somewhat important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Very satisfied,17-29,25-29,17-29,Occasionally,Catholic/Do not attend weekly,Very/somewhat important,College degree,Employed women,Strongly/Somewhat approve,No,No,Not so good/Poor,17-64,Independent,Moderate,Catholic,White Catholic,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,"Yes, I am or someone in household is",No,Rarely/Never,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19807.0
673249.0,Delaware,4.0,Call 3,Backside complete,1.96596550941467,John Kerry,Female,Black,No,30-39,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",Worse today,No one does,No one has,Other Christian,More than once a week,Employed full-time,Never,Today,Omit,He stands up for what he believes,Not so good,Strongly disapprove,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Very satisfied,30-44,30-39,30-44,Weekly,Protestant/Attend Weekly,Very/somewhat important,No college degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,17-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,Non-white female,Today/Last 3 days/Last week,No,No,Rarely/Never,Black,Kent and Sussex Counties,Suburbs,Suburbs,1.0,19977.0
673250.0,Delaware,24.0,Call 3,Backside complete,0.591842234134674,Wesley Clark,Female,White,No,45-49,Democrat,Very liberal,College graduate,"$75,000-$99,999",Worse today,No one does,"Yes, someone else has",Protestant,Once a week,Employed full-time,Occasionally,In the last week,Omit,He can defeat George W. Bush,Poor,Strongly disapprove,Omit,Angry,He can defeat George W. Bush in November,Somewhat satisfied,45-59,40-49,45-64,Weekly,Protestant/Attend Weekly,Omit,College degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,17-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,New Castle County,"City: 10,000 to 49,999",Small cities and Rural,1.0,19711.0
673259.0,Delaware,32.0,Call 3,Backside complete,0.975148260593414,John Kerry,Male,White,No,60-64,Democrat,Moderate,College graduate,"$75,000-$99,999",Worse today,"Yes, I do","Yes, I have",Protestant,A few times a year,Employed full-time,Never,In the last month,Economy/Jobs,He can defeat George W. Bush,Not so good,Somewhat approve,Not too important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Very satisfied,60 or over,50-64,45-64,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,College degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,17-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White male,Last month/Before that,"Yes, I am or someone in household is",Yes I am,Rarely/Never,White,New Castle County,"City: 10,000 to 49,999",Small cities and Rural,1.0,19713.0
673264.0,Delaware,39.0,Call 3,Backside complete,0.838625133037567,,Female,Black,,50-59,Democrat,Moderate,Postgraduate study,"$30,000-$49,999",Omit,No one does,"Yes, I have",Other Christian,Once a week,Employed full-time,Never,In the last month,Omit,Omit,Poor,Somewhat disapprove,Omit,"Dissatisfied, but not angry",Omit,Omit,45-59,50-64,45-64,Weekly,Protestant/Attend Weekly,Omit,College degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has","Yes, I have",Not so good/Poor,17-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Omit,Non-white female,Last month/Before that,No,No,Rarely/Never,Black,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19807.0
673271.0,Delaware,4.0,Call 3,Backside complete,1.66503477096558,Joe Lieberman,Female,White,,75 or over,,Moderate,Did not complete high school,"Under $15,000",About the same,,"Yes, someone else has",Protestant,A few times a month,Not working and not looking for work,Never,Today,Health care/Medicare,He has the right experience,Not so good,Somewhat approve,Not too important,Angry,He agrees with you on the major issues,Very satisfied,60 or over,65 or over,65 or over,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,No college degree,Unemployed women,Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,65 or over,,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,,,Rarely/Never,White,Kent and Sussex Counties,Suburbs,Suburbs,1.0,19977.0
673272.0,Delaware,24.0,Call 3,Backside complete,0.534002780914307,Howard Dean,Female,White,No,45-49,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",About the same,No one does,No one has,Protestant,Once a week,Employed full-time,Rarely,Today,Taxes,He stands up for what he believes,Not so good,Strongly disapprove,Very important,Angry,He agrees with you on the major issues,Somewhat satisfied,45-59,40-49,45-64,Weekly,Protestant/Attend Weekly,Very/somewhat important,College degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,17-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,New Castle County,"City: 10,000 to 49,999",Small cities and Rural,1.0,19711.0
673290.0,Delaware,39.0,Call 3,Backside complete,0.846676170825958,John Kerry,Male,White,No,50-59,Democrat,Moderate,Postgraduate study,"$100,000 or more",Better today,No one does,No one has,Protestant,Never,Employed full-time,Never,In the last week,Economy/Jobs,He can defeat George W. Bush,Good,Somewhat approve,Not at all important,Angry,He can defeat George W. Bush in November,Very satisfied,45-59,50-64,45-64,Never,Protestant/Do not attend weekly,Not too/Not at all important,College degree,All others/Omits,Strongly/Somewhat approve,No,No,Excellent/Good,17-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Rarely/Never,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19807.0
673296.0,Delaware,4.0,Call 3,Backside complete,1.71023654937744,John Kerry,Male,White,No,75 or over,Democrat,Somewhat liberal,High school graduate,"$30,000-$49,999",About the same,"Yes, I do","Yes, I have",Catholic,A few times a year,Not working and not looking for work,Never,In the last week,Health care/Medicare,He stands up for what he believes,Good,Strongly approve,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Very satisfied,60 or over,65 or over,65 or over,Occasionally,Catholic/Do not attend weekly,Very/somewhat important,No college degree,All others/Omits,Strongly/Somewhat approve,"Yes, I have or someone in household has","Yes, I have",Excellent/Good,65 or over,Democrat,Liberal,Catholic,White Catholic,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,"Yes, I am or someone in household is",Yes I am,Rarely/Never,White,Kent and Sussex Counties,Suburbs,Suburbs,1.0,19977.0
673297.0,Delaware,24.0,Call 3,Backside complete,0.591842234134674,Wesley Clark,Female,White,No,30-39,Democrat,Very liberal,College graduate,"$50,000-$74,999",About the same,"Yes, someone else does",No one has,Something else,A few times a month,Employed full-time,Occasionally,Today,Economy/Jobs,He stands up for what he believes,Poor,Strongly disapprove,Not too important,Angry,He can defeat George W. Bush in November,Somewhat satisfied,30-44,30-39,30-44,Occasionally,All others/Omits,Not too/Not at all important,College degree,Employed women,Somewhat/Strongly disapprove,No,No,Not so good/Poor,17-64,Democrat,Liberal,Something else,White Something else,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,"Yes, I am or someone in household is",No,Frequently/Occasionally,White,New Castle County,"City: 10,000 to 49,999",Small cities and Rural,1.0,19711.0
673307.0,Delaware,32.0,Call 3,Backside complete,1.0737065076828,Howard Dean,Female,White,No,40-44,Democrat,Somewhat conservative,High school graduate,"$30,000-$49,999",Better today,No one does,No one has,Protestant,Once a week,Employed full-time,Never,In the last week,Health care/Medicare,He stands up for what he believes,Good,Somewhat approve,Not too important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Somewhat dissatisfied,30-44,40-49,30-44,Weekly,Protestant/Attend Weekly,Not too/Not at all important,No college degree,Employed women,Strongly/Somewhat approve,No,No,Excellent/Good,17-64,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Somewhat/very dissatisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,New Castle County,"City: 10,000 to 49,999",Small cities and Rural,1.0,19713.0
673311.0,Delaware,39.0,Call 3,Backside complete,0.93897420167923,John Kerry,Female,White,,50-59,Democrat,Moderate,College graduate,"$100,000 or more",About the same,"Yes, someone else does","Yes, someone else has",Catholic,A few times a year,Employed full-time,Occasionally,In the last month,Economy/Jobs,He cares about people like me,Not so good,Strongly disapprove,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Very satisfied,45-59,50-64,45-64,Occasionally,Catholic/Do not attend weekly,Very/somewhat important,College degree,Employed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Not so good/Poor,17-64,Democrat,Moderate,Catholic,White Catholic,Very/somewhat satisfied,White female,Last month/Before that,"Yes, I am or someone in household is",No,Frequently/Occasionally,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19807.0
673318.0,Delaware,4.0,Call 3,Backside complete,2.06524682044983,Joe Lieberman,Female,White,No,45-49,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",Better today,No one does,"Yes, someone else has",Protestant,A few times a year,Employed full-time,Never,In the last week,Economy/Jobs,He stands up for what he believes,Not so good,Strongly approve,Not too important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Somewhat dissatisfied,45-59,40-49,45-64,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,No college degree,Employed women,Strongly/Somewhat approve,"Yes, I have or someone in household has",No,Not so good/Poor,17-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Somewhat/very dissatisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,Kent and Sussex Counties,Suburbs,Suburbs,1.0,19977.0
673319.0,Delaware,24.0,Call 3,Backside complete,0.533666133880615,Wesley Clark,Male,White,No,40-44,Democrat,Very liberal,Postgraduate study,"$75,000-$99,999",About the same,No one does,No one has,Protestant,Once a week,Employed full-time,Never,In the last week,Health care/Medicare,He stands up for what he believes,Not so good,Strongly disapprove,Not too important,Angry,He agrees with you on the major issues,Somewhat satisfied,30-44,40-49,30-44,Weekly,Protestant/Attend Weekly,Not too/Not at all important,College degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,17-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Rarely/Never,White,New Castle County,"City: 10,000 to 49,999",Small cities and Rural,1.0,19711.0
673331.0,Delaware,32.0,Call 3,Backside complete,1.05646681785583,John Kerry,Male,Black,No,45-49,Democrat,Moderate,Postgraduate study,"$30,000-$49,999",Worse today,"Yes, someone else does",No one has,Protestant,A few times a year,Employed full-time,Never,In the last week,Economy/Jobs,He can defeat George W. Bush,Not so good,Strongly disapprove,Somewhat important,Angry,He can defeat George W. Bush in November,Very satisfied,45-59,40-49,45-64,Occasionally,Protestant/Do not attend weekly,Very/somewhat important,College degree,All others/Omits,Somewhat/Strongly disapprove,No,No,Not so good/Poor,17-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Very/somewhat satisfied,Non-white male,Today/Last 3 days/Last week,"Yes, I am or someone in household is",No,Rarely/Never,Black,New Castle County,"City: 10,000 to 49,999",Small cities and Rural,1.0,19713.0
673335.0,Delaware,39.0,Call 3,Backside complete,0.93897420167923,John Kerry,Female,White,No,50-59,Democrat,Very liberal,Postgraduate study,"$100,000 or more",Better today,No one does,"Yes, someone else has",Protestant,More than once a week,Not working and not looking for work,Rarely,In the last three days,The war in Iraq,He has the right experience,Good,Somewhat disapprove,Not at all important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Very satisfied,45-59,50-64,45-64,Weekly,Protestant/Attend Weekly,Not too/Not at all important,College degree,Unemployed women,Somewhat/Strongly disapprove,"Yes, I have or someone in household has",No,Excellent/Good,17-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White female,Today/Last 3 days/Last week,No,No,Rarely/Never,White,New Castle County,"City: 50,000 to 500,000","City over 50,000",1.0,19807.0
673342.0,Delaware,4.0,Call 3,Backside complete,1.86223983764648,Joe Lieberman,Male,White,No,45-49,Democrat,Moderate,High school graduate,"$30,000-$49,999",Better today,No one does,No one has,Protestant,A few times a year,Employed full-time,Occasionally,Today,Health care/Medicare,He stands up for what he believes,Good,Strongly approve,Not at all important,"Dissatisfied, but not angry",He agrees with you on the major issues,Somewhat satisfied,45-59,40-49,45-64,Occasionally,Protestant/Do not attend weekly,Not too/Not at all important,No college degree,All others/Omits,Strongly/Somewhat approve,No,No,Excellent/Good,17-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Very/somewhat satisfied,White male,Today/Last 3 days/Last week,No,No,Frequently/Occasionally,White,Kent and Sussex Counties,Suburbs,Suburbs,1.0,19977.0
