ID,STANUM,PRECINCT,CALL,WGT,DPRES,SEX,AGE9,DPARTYID,PHIL4,COLLDEG,INCSHORT,UNION2,FTCAUCUS,NETPOLI2,TIMEDC,ISSUE,QUAL,IRAQAPPR,DEM2ND,AGE60,AGE65,AGE,COLLEDUC,DPARTY,IRAQ2PT,NETUSAGE,OVER65,PHIL3,TIMEDC2,qdem2nd,GEOCODE
559151.0,Iowa,5.0,Call 3,1.92078924179077,John Edwards,Female,50-59,Not strong Democrat,Moderate,No college degree,"Under $50,000",Yes,Yes,Not at all,In the last week,Economy/Jobs,Can beat George W. Bush,Somewhat approve,Dean,45-59,50-64,45-59,No college degree,Democrat,Strongly/Somewhat approve,Not much/Not at all,17-64,Moderate,In the last 3 days/week,Dean,East
559152.0,Iowa,74.0,Call 3,0.715217232704163,John Edwards,Male,30-39,Not strong Democrat,Somewhat liberal,No college degree,"$50,000 or more",No,No,A great deal,In the last 3 days,Economy/Jobs,Cares about people like me,Strongly disapprove,Kerry,30-44,30-39,30-44,No college degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last 3 days/week,Kerry,West
559153.0,Iowa,74.0,Call 3,0.831351697444916,Howard Dean,Female,75 or over,Strong Democrat,Somewhat liberal,Postgraduate study,"$50,000 or more",No,Yes,Somewhat,In the last week,Health care/Medicare,Can beat George W. Bush,Strongly disapprove,Kerry,60 or over,65 or over,65 or over,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,65 or over,Liberal,In the last 3 days/week,Kerry,West
559154.0,Iowa,74.0,Call 3,0.498990476131439,Dennis Kucinich,Female,50-59,Republican,Somewhat liberal,No college degree,"Under $50,000",No,No,Somewhat,Before that,The war in Iraq,Takes strong stands on the issues,Strongly disapprove,Uncommitted,45-59,50-64,45-59,No college degree,Independent,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Uncommitted,West
559155.0,Iowa,117.0,Call 3,1.11373996734619,John Kerry,Male,17-24,Independent,Moderate,No college degree,"$50,000 or more",No,No,Not much,In the last 3 days,The war in Iraq,Takes strong stands on the issues,Somewhat disapprove,Uncommitted,17-29,17-24,17-29,No college degree,Republican,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Moderate,In the last 3 days/week,Uncommitted,Central
559156.0,Iowa,82.0,Call 3,0.585034489631653,John Edwards,Female,50-59,Independent,Somewhat liberal,Postgraduate study,"$50,000 or more",No,Yes,A great deal,In the last 3 days,Education,Can beat George W. Bush,Strongly disapprove,Kerry,45-59,50-64,45-59,College degree,Republican,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last 3 days/week,Kerry,Central
559157.0,Iowa,49.0,Call 3,0.503135621547699,Howard Dean,Female,60-64,Strong Democrat,Somewhat liberal,Postgraduate study,"$50,000 or more",No,No,Somewhat,In the last week,The war in Iraq,Takes strong stands on the issues,Strongly disapprove,Edwards,60 or over,50-64,45-59,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last 3 days/week,Edwards,East
559158.0,Iowa,49.0,Call 3,0.503135621547699,Howard Dean,Male,30-39,Not strong Democrat,Moderate,College degree,"Under $50,000",Yes,Yes,Not at all,Before that,Economy/Jobs,Takes strong stands on the issues,Strongly disapprove,Kerry,30-44,30-39,30-44,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Moderate,In the last month/Before that,Kerry,East
559159.0,Iowa,49.0,Call 3,0.505092144012451,Dennis Kucinich,Female,30-39,Independent,Very liberal,No college degree,"Under $50,000",No,No,A great deal,Before that,Health care/Medicare,Cares about people like me,Strongly disapprove,Edwards,30-44,30-39,30-44,No college degree,Republican,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Edwards,East
559160.0,Iowa,116.0,Call 3,0.652234613895416,Dennis Kucinich,Male,30-39,Independent,Very liberal,Postgraduate study,"$50,000 or more",No,Yes,A great deal,Before that,The war in Iraq,Can beat George W. Bush,Strongly disapprove,Edwards,30-44,30-39,30-44,College degree,Republican,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Edwards,Central
559161.0,Iowa,116.0,Call 3,0.705693423748016,John Kerry,Female,50-59,,,,,,Yes,,Before that,Omit,Takes strong stands on the issues,Somewhat approve,No second choice,45-59,50-64,45-59,,,Strongly/Somewhat approve,,17-64,,In the last month/Before that,No second choice,Central
559162.0,Iowa,40.0,Call 2,1.72871029376984,John Edwards,Female,50-59,Strong Democrat,Somewhat liberal,No college degree,"Under $50,000",No,Yes,Not at all,In the last month,Health care/Medicare,Takes strong stands on the issues,Strongly disapprove,Kerry,45-59,50-64,45-59,No college degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Liberal,In the last month/Before that,Kerry,East
559163.0,Iowa,129.0,Call 3,1.08366250991821,John Edwards,Female,50-59,Independent,Moderate,Postgraduate study,"Under $50,000",No,Yes,Somewhat,In the last week,Health care/Medicare,Takes strong stands on the issues,Somewhat disapprove,Kerry,45-59,50-64,45-59,College degree,Republican,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Moderate,In the last 3 days/week,Kerry,West
559164.0,Iowa,97.0,Call 3,0.594370245933533,Howard Dean,Female,40-44,Independent,Moderate,College degree,"$50,000 or more",No,No,Not at all,In the last 3 days,Economy/Jobs,Omit,Somewhat disapprove,Edwards,30-44,40-49,30-44,College degree,Republican,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Moderate,In the last 3 days/week,Edwards,Central
559165.0,Iowa,91.0,Call 3,0.967867016792297,Dick Gephardt,Female,45-49,Strong Democrat,Moderate,No college degree,"$50,000 or more",Yes,Yes,A great deal,Before that,Economy/Jobs,Can beat George W. Bush,Somewhat approve,Edwards,45-59,40-49,45-59,No college degree,Democrat,Strongly/Somewhat approve,A great deal/Somewhat,17-64,Moderate,In the last month/Before that,Edwards,Central
559166.0,Iowa,91.0,Call 3,0.967867016792297,Dick Gephardt,Male,50-59,Not strong Democrat,Moderate,No college degree,"$50,000 or more",Yes,Yes,A great deal,Before that,Economy/Jobs,Can beat George W. Bush,Somewhat disapprove,Edwards,45-59,50-64,45-59,No college degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Moderate,In the last month/Before that,Edwards,Central
559167.0,Iowa,91.0,Call 3,0.967867016792297,Dick Gephardt,Male,40-44,Independent,Moderate,No college degree,"$50,000 or more",Yes,No,Somewhat,Before that,U.S. trade policy,Takes strong stands on the issues,Somewhat approve,Edwards,30-44,40-49,30-44,No college degree,Republican,Strongly/Somewhat approve,A great deal/Somewhat,17-64,Moderate,In the last month/Before that,Edwards,Central
559168.0,Iowa,41.0,Call 2,1.69079625606537,John Kerry,Male,40-44,Strong Democrat,Moderate,No college degree,"Under $50,000",No,Yes,Not much,In the last month,Economy/Jobs,Can beat George W. Bush,Strongly disapprove,Edwards,30-44,40-49,30-44,No college degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Moderate,In the last month/Before that,Edwards,West
559169.0,Iowa,124.0,Call 1,0.975057482719421,John Edwards,Female,75 or over,Strong Democrat,Moderate,College degree,"Under $50,000",No,Yes,Not at all,In the last week,Health care/Medicare,Takes strong stands on the issues,Somewhat disapprove,Kerry,60 or over,65 or over,65 or over,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,65 or over,Moderate,In the last 3 days/week,Kerry,Central
559170.0,Iowa,124.0,Call 1,0.975057482719421,John Edwards,Female,40-44,Not strong Democrat,Moderate,College degree,"Under $50,000",No,Yes,Not at all,Before that,Economy/Jobs,Takes strong stands on the issues,Somewhat disapprove,Kerry,30-44,40-49,30-44,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Moderate,In the last month/Before that,Kerry,Central
559171.0,Iowa,47.0,Call 3,1.99466574192047,John Edwards,Female,45-49,Strong Democrat,Very liberal,College degree,"$50,000 or more",No,No,Not at all,In the last week,The war in Iraq,Omit,Strongly disapprove,Kerry,45-59,40-49,45-59,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Liberal,In the last 3 days/week,Kerry,East
559172.0,Iowa,47.0,Call 3,1.96991360187531,John Kerry,Female,30-39,Strong Democrat,Very liberal,Postgraduate study,"Under $50,000",Yes,No,Somewhat,In the last 3 days,Economy/Jobs,Takes strong stands on the issues,Strongly disapprove,Dean,30-44,30-39,30-44,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last 3 days/week,Dean,East
559173.0,Iowa,121.0,Call 3,1.07256317138672,John Edwards,Female,50-59,Strong Democrat,Somewhat liberal,No college degree,"Under $50,000",No,No,Not at all,In the last 3 days,Health care/Medicare,Cares about people like me,Somewhat approve,Kerry,45-59,50-64,45-59,No college degree,Democrat,Strongly/Somewhat approve,Not much/Not at all,17-64,Liberal,In the last 3 days/week,Kerry,Central
559174.0,Iowa,121.0,Call 3,1.08781743049622,John Kerry,Male,40-44,Strong Democrat,Moderate,No college degree,"Under $50,000",No,No,Somewhat,In the last 3 days,Economy/Jobs,Has the right experience,Somewhat disapprove,Edwards,30-44,40-49,30-44,No college degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Moderate,In the last 3 days/week,Edwards,Central
559175.0,Iowa,117.0,Call 2,1.11373996734619,John Kerry,Male,17-24,Strong Democrat,Conservative,College degree,"Under $50,000",No,No,Not at all,Before that,Economy/Jobs,Can beat George W. Bush,Strongly disapprove,Dean,17-29,17-24,17-29,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Conservative,In the last month/Before that,Dean,Central
559176.0,Iowa,45.0,Call 3,0.664518713951111,Howard Dean,Female,60-64,Independent,Somewhat liberal,Postgraduate study,"$50,000 or more",No,Yes,Somewhat,In the last month,Omit,Omit,Strongly disapprove,Uncommitted,60 or over,50-64,45-59,College degree,Republican,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Uncommitted,East
559177.0,Iowa,45.0,Call 3,0.664518713951111,Howard Dean,Female,45-49,Strong Democrat,Somewhat liberal,Postgraduate study,"$50,000 or more",No,No,Not much,In the last month,The war in Iraq,Takes strong stands on the issues,Strongly disapprove,Uncommitted,45-59,40-49,45-59,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Liberal,In the last month/Before that,Uncommitted,East
559178.0,Iowa,28.0,Call 3,1.42654454708099,John Kerry,Male,45-49,Independent,Moderate,Postgraduate study,"$50,000 or more",Yes,No,Not at all,In the last 3 days,Education,Takes strong stands on the issues,Somewhat approve,Dean,45-59,40-49,45-59,College degree,Republican,Strongly/Somewhat approve,Not much/Not at all,17-64,Moderate,In the last 3 days/week,Dean,East
559179.0,Iowa,62.0,Call 3,0.863878071308136,Dick Gephardt,Male,50-59,Not strong Democrat,Somewhat liberal,Postgraduate study,"$50,000 or more",Yes,No,Somewhat,Before that,Economy/Jobs,Omit,Somewhat disapprove,Dean,45-59,50-64,45-59,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Dean,East
559180.0,Iowa,62.0,Call 3,0.862561821937561,John Kerry,Male,65-74,Independent,Somewhat liberal,College degree,"Under $50,000",Yes,Yes,Not at all,In the last month,Health care/Medicare,Takes strong stands on the issues,Strongly disapprove,Dean,60 or over,65 or over,65 or over,College degree,Republican,Strongly/Somewhat disapprove,Not much/Not at all,65 or over,Liberal,In the last month/Before that,Dean,East
559181.0,Iowa,58.0,Call 3,0.836472749710083,John Edwards,Female,45-49,Independent,Moderate,Postgraduate study,"$50,000 or more",No,Yes,A great deal,In the last 3 days,Education,Can beat George W. Bush,Somewhat disapprove,Dean,45-59,40-49,45-59,College degree,Republican,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Moderate,In the last 3 days/week,Dean,East
559182.0,Iowa,58.0,Call 3,0.599141240119934,Dick Gephardt,,25-29,Strong Democrat,Somewhat liberal,College degree,"Under $50,000",Yes,No,Not at all,Before that,Health care/Medicare,Has the right experience,Somewhat disapprove,Omit,17-29,25-29,17-29,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Liberal,In the last month/Before that,Omit,East
559183.0,Iowa,5.0,Call 3,1.92078924179077,John Edwards,Female,50-59,Strong Democrat,Somewhat liberal,Postgraduate study,"$50,000 or more",No,Yes,Somewhat,In the last 3 days,Economy/Jobs,Can beat George W. Bush,Somewhat disapprove,Kerry,45-59,50-64,45-59,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last 3 days/week,Kerry,East
559184.0,Iowa,5.0,Call 3,1.37580585479736,Dick Gephardt,Female,50-59,Strong Democrat,Moderate,Postgraduate study,"$50,000 or more",No,Yes,Not much,In the last month,Health care/Medicare,Cares about people like me,Strongly disapprove,Kerry,45-59,50-64,45-59,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Moderate,In the last month/Before that,Kerry,East
559185.0,Iowa,74.0,Call 3,0.710134446620941,John Kerry,Male,40-44,Strong Democrat,Moderate,Postgraduate study,"$50,000 or more",Yes,No,Not at all,In the last week,Health care/Medicare,Takes strong stands on the issues,Somewhat approve,Gephardt,30-44,40-49,30-44,College degree,Democrat,Strongly/Somewhat approve,Not much/Not at all,17-64,Moderate,In the last 3 days/week,Gephardt,West
559186.0,Iowa,74.0,Call 3,0.831351697444916,Howard Dean,,65-74,Strong Democrat,Moderate,No college degree,"Under $50,000",No,No,Not at all,Before that,Health care/Medicare,Cares about people like me,Strongly disapprove,Gephardt,60 or over,65 or over,65 or over,No college degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,65 or over,Moderate,In the last month/Before that,Gephardt,West
559187.0,Iowa,117.0,Call 3,1.11373996734619,John Kerry,Female,45-49,Not strong Democrat,Very liberal,No college degree,"Under $50,000",No,Yes,A great deal,Before that,Education,Takes strong stands on the issues,Strongly disapprove,Edwards,45-59,40-49,45-59,No college degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Edwards,Central
559188.0,Iowa,117.0,Call 3,1.11373996734619,John Kerry,Female,75 or over,Not strong Democrat,Somewhat liberal,No college degree,"Under $50,000",No,Yes,Not at all,In the last 3 days,Health care/Medicare,Has the right experience,Strongly disapprove,Gephardt,60 or over,65 or over,65 or over,No college degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,65 or over,Liberal,In the last 3 days/week,Gephardt,Central
559189.0,Iowa,82.0,Call 3,0.593354940414429,John Kerry,Female,50-59,Strong Democrat,Moderate,College degree,"$50,000 or more",No,No,Somewhat,Before that,Economy/Jobs,Can beat George W. Bush,Strongly disapprove,Dean,45-59,50-64,45-59,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Moderate,In the last month/Before that,Dean,Central
559190.0,Iowa,82.0,Call 3,0.593354940414429,John Kerry,Male,50-59,Strong Democrat,Moderate,College degree,"$50,000 or more",No,Yes,Somewhat,In the last month,Economy/Jobs,Can beat George W. Bush,Strongly disapprove,Edwards,45-59,50-64,45-59,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Moderate,In the last month/Before that,Edwards,Central
559191.0,Iowa,82.0,Call 3,0.585034489631653,John Edwards,Male,50-59,Independent,Somewhat liberal,Postgraduate study,"$50,000 or more",No,Yes,Somewhat,In the last 3 days,Economy/Jobs,Can beat George W. Bush,Strongly disapprove,Kerry,45-59,50-64,45-59,College degree,Republican,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last 3 days/week,Kerry,Central
559192.0,Iowa,36.0,Call 3,1.17398309707642,Howard Dean,Female,17-24,Independent,Moderate,No college degree,"Under $50,000",No,No,Somewhat,In the last week,Economy/Jobs,Takes strong stands on the issues,Somewhat approve,Edwards,17-29,17-24,17-29,No college degree,Republican,Strongly/Somewhat approve,A great deal/Somewhat,17-64,Moderate,In the last 3 days/week,Edwards,East
559193.0,Iowa,36.0,Call 3,1.17398309707642,Howard Dean,Female,17-24,Strong Democrat,Somewhat liberal,No college degree,"Under $50,000",No,No,Not at all,Before that,Health care/Medicare,Cares about people like me,Strongly approve,Edwards,17-29,17-24,17-29,No college degree,Democrat,Strongly/Somewhat approve,Not much/Not at all,17-64,Liberal,In the last month/Before that,Edwards,East
559194.0,Iowa,49.0,Call 3,0.503135621547699,Howard Dean,Male,30-39,Independent,Somewhat liberal,College degree,"Under $50,000",No,No,A great deal,In the last month,Education,Can beat George W. Bush,Somewhat disapprove,Kerry,30-44,30-39,30-44,College degree,Republican,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Kerry,East
559195.0,Iowa,49.0,Call 3,0.503135621547699,Howard Dean,Male,30-39,Not strong Democrat,Moderate,Postgraduate study,"$50,000 or more",No,Yes,Somewhat,In the last month,Health care/Medicare,Takes strong stands on the issues,Somewhat disapprove,Edwards,30-44,30-39,30-44,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Moderate,In the last month/Before that,Edwards,East
559196.0,Iowa,116.0,Call 3,0.719753623008728,Howard Dean,Male,45-49,Strong Democrat,Very liberal,Postgraduate study,"$50,000 or more",No,No,Somewhat,Before that,Economy/Jobs,Takes strong stands on the issues,Strongly disapprove,No second choice,45-59,40-49,45-59,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,No second choice,Central
559197.0,Iowa,116.0,Call 3,0.705693423748016,John Kerry,Female,30-39,Strong Democrat,Somewhat liberal,College degree,"$50,000 or more",No,No,Not much,In the last month,Economy/Jobs,Takes strong stands on the issues,Somewhat disapprove,Gephardt,30-44,30-39,30-44,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Liberal,In the last month/Before that,Gephardt,Central
559198.0,Iowa,129.0,Call 3,1.08366250991821,John Edwards,Female,60-64,Strong Democrat,Somewhat liberal,No college degree,"Under $50,000",Yes,Yes,Not at all,In the last month,Economy/Jobs,Cares about people like me,Strongly disapprove,Gephardt,60 or over,50-64,45-59,No college degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Liberal,In the last month/Before that,Gephardt,West
559199.0,Iowa,129.0,Call 3,1.07596123218536,John Kerry,Male,50-59,Strong Democrat,Moderate,No college degree,"$50,000 or more",Yes,No,Not at all,In the last month,Economy/Jobs,Takes strong stands on the issues,Somewhat approve,Edwards,45-59,50-64,45-59,No college degree,Democrat,Strongly/Somewhat approve,Not much/Not at all,17-64,Moderate,In the last month/Before that,Edwards,West
559200.0,Iowa,97.0,Call 3,0.574587464332581,John Edwards,Female,45-49,Not strong Democrat,Somewhat liberal,College degree,"Under $50,000",No,No,Not much,In the last 3 days,National security,Cares about people like me,Somewhat approve,Kerry,45-59,40-49,45-59,College degree,Democrat,Strongly/Somewhat approve,Not much/Not at all,17-64,Liberal,In the last 3 days/week,Kerry,Central
559201.0,Iowa,97.0,Call 3,0.594370245933533,Howard Dean,Male,45-49,Not strong Democrat,Somewhat liberal,College degree,"$50,000 or more",Yes,Yes,A great deal,In the last month,Education,Takes strong stands on the issues,Somewhat approve,Omit,45-59,40-49,45-59,College degree,Democrat,Strongly/Somewhat approve,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Dean,Central
559202.0,Iowa,91.0,Call 3,0.967867016792297,Dick Gephardt,Male,40-44,Independent,Conservative,No college degree,"Under $50,000",Yes,No,Not at all,Before that,Economy/Jobs,Takes strong stands on the issues,Somewhat approve,Edwards,30-44,40-49,30-44,No college degree,Republican,Strongly/Somewhat approve,Not much/Not at all,17-64,Conservative,In the last month/Before that,Edwards,Central
559203.0,Iowa,124.0,Call 1,0.988924920558929,John Kerry,Female,75 or over,Independent,Somewhat liberal,Postgraduate study,"Under $50,000",No,Yes,Not at all,In the last month,Health care/Medicare,Has the right experience,Somewhat disapprove,Gephardt,60 or over,65 or over,65 or over,College degree,Republican,Strongly/Somewhat disapprove,Not much/Not at all,65 or over,Liberal,In the last month/Before that,Gephardt,Central
559204.0,Iowa,124.0,Call 1,0.988924920558929,John Kerry,Female,65-74,Strong Democrat,Very liberal,No college degree,"Under $50,000",No,No,Not at all,In the last month,National security,Has the right experience,Strongly disapprove,No second choice,60 or over,65 or over,65 or over,No college degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,65 or over,Liberal,In the last month/Before that,No second choice,Central
559205.0,Iowa,47.0,Call 3,1.8705598115921,Howard Dean,Male,25-29,Strong Democrat,Somewhat liberal,Postgraduate study,"Under $50,000",No,No,Somewhat,In the last week,The war in Iraq,Takes strong stands on the issues,Strongly disapprove,Edwards,17-29,25-29,17-29,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last 3 days/week,Edwards,East
559206.0,Iowa,121.0,Call 3,1.07256317138672,John Edwards,Male,65-74,Strong Democrat,Moderate,No college degree,"Under $50,000",Yes,Yes,Not much,In the last week,U.S. trade policy,Can beat George W. Bush,Strongly disapprove,Gephardt,60 or over,65 or over,65 or over,No college degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,65 or over,Moderate,In the last 3 days/week,Gephardt,Central
559207.0,Iowa,117.0,Call 2,1.13593006134033,Howard Dean,Male,17-24,Independent,Somewhat liberal,No college degree,"$50,000 or more",No,No,A great deal,In the last 3 days,Economy/Jobs,Takes strong stands on the issues,Strongly disapprove,Kerry,17-29,17-24,17-29,No college degree,Republican,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last 3 days/week,Kerry,Central
559208.0,Iowa,117.0,Call 2,1.11373996734619,John Kerry,Female,17-24,Independent,Moderate,No college degree,"$50,000 or more",No,No,A great deal,Before that,The war in Iraq,Has the right experience,Strongly disapprove,Gephardt,17-29,17-24,17-29,No college degree,Republican,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Moderate,In the last month/Before that,Gephardt,Central
559209.0,Iowa,45.0,Call 3,0.664518713951111,Howard Dean,Male,50-59,Independent,Moderate,Postgraduate study,"$50,000 or more",No,Yes,Somewhat,Before that,Economy/Jobs,Takes strong stands on the issues,Strongly disapprove,No second choice,45-59,50-64,45-59,College degree,Republican,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Moderate,In the last month/Before that,No second choice,East
559210.0,Iowa,28.0,Call 3,0.498990476131439,Uncommitted,Male,65-74,Strong Democrat,Very liberal,No college degree,"$50,000 or more",No,Yes,Not at all,Before that,Omit,Omit,Strongly disapprove,Omit,60 or over,65 or over,65 or over,No college degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,65 or over,Liberal,In the last month/Before that,Omit,East
559211.0,Iowa,62.0,Call 3,0.862561821937561,John Kerry,Male,30-39,Not strong Democrat,Conservative,College degree,"Under $50,000",No,No,Not at all,In the last 3 days,Economy/Jobs,Cares about people like me,Somewhat approve,Dean,30-44,30-39,30-44,College degree,Democrat,Strongly/Somewhat approve,Not much/Not at all,17-64,Conservative,In the last 3 days/week,Dean,East
559212.0,Iowa,62.0,Call 3,0.863878071308136,Dick Gephardt,Male,30-39,Strong Democrat,Conservative,No college degree,"Under $50,000",Yes,Yes,Not at all,Before that,Economy/Jobs,Cares about people like me,Somewhat approve,Kerry,30-44,30-39,30-44,No college degree,Democrat,Strongly/Somewhat approve,Not much/Not at all,17-64,Conservative,In the last month/Before that,Kerry,East
559213.0,Iowa,58.0,Call 3,0.598228394985199,John Kerry,Male,50-59,Strong Democrat,Somewhat liberal,College degree,"Under $50,000",No,Yes,Not much,In the last 3 days,Economy/Jobs,Can beat George W. Bush,Somewhat approve,Gephardt,45-59,50-64,45-59,College degree,Democrat,Strongly/Somewhat approve,Not much/Not at all,17-64,Liberal,In the last 3 days/week,Gephardt,East
559214.0,Iowa,5.0,Call 3,1.30442571640015,Howard Dean,Female,30-39,Strong Democrat,Somewhat liberal,College degree,"$50,000 or more",No,No,A great deal,In the last month,Health care/Medicare,Has the right experience,Somewhat approve,Kerry,30-44,30-39,30-44,College degree,Democrat,Strongly/Somewhat approve,A great deal/Somewhat,17-64,Liberal,In the last month/Before that,Kerry,East
559215.0,Iowa,74.0,Call 3,0.831351697444916,Howard Dean,Female,30-39,Strong Democrat,Very liberal,Postgraduate study,"Under $50,000",No,No,Not at all,In the last week,The war in Iraq,Takes strong stands on the issues,Strongly disapprove,Uncommitted,30-44,30-39,30-44,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Liberal,In the last 3 days/week,Uncommitted,West
559216.0,Iowa,74.0,Call 3,0.710134446620941,John Kerry,Male,50-59,Strong Democrat,Moderate,College degree,"$50,000 or more",No,Yes,Somewhat,In the last week,Economy/Jobs,Can beat George W. Bush,Somewhat approve,Other,45-59,50-64,45-59,College degree,Democrat,Strongly/Somewhat approve,A great deal/Somewhat,17-64,Moderate,In the last 3 days/week,Other,West
559217.0,Iowa,117.0,Call 3,1.11373996734619,John Kerry,Male,17-24,Not strong Democrat,Moderate,College degree,"$50,000 or more",No,No,Somewhat,Before that,National security,Takes strong stands on the issues,Somewhat approve,Edwards,17-29,17-24,17-29,College degree,Democrat,Strongly/Somewhat approve,A great deal/Somewhat,17-64,Moderate,In the last month/Before that,Edwards,Central
559218.0,Iowa,117.0,Call 3,1.11373996734619,John Kerry,Male,17-24,Not strong Democrat,Somewhat liberal,College degree,"$50,000 or more",No,No,Not much,In the last month,U.S. trade policy,Omit,Somewhat disapprove,Omit,17-29,17-24,17-29,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,17-64,Liberal,In the last month/Before that,Omit,Central
559219.0,Iowa,82.0,Call 3,0.593354940414429,John Kerry,Female,25-29,Independent,Somewhat liberal,College degree,"$50,000 or more",Yes,No,Somewhat,In the last week,Education,Can beat George W. Bush,Somewhat approve,Edwards,17-29,25-29,17-29,College degree,Republican,Strongly/Somewhat approve,A great deal/Somewhat,17-64,Liberal,In the last 3 days/week,Edwards,Central
559220.0,Iowa,82.0,Call 3,0.585034489631653,John Edwards,Female,65-74,Strong Democrat,Moderate,College degree,"Under $50,000",No,No,Not at all,In the last 3 days,Economy/Jobs,Can beat George W. Bush,Somewhat disapprove,Kerry,60 or over,65 or over,65 or over,College degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,65 or over,Moderate,In the last 3 days/week,Kerry,Central
559221.0,Iowa,36.0,Call 3,1.72871029376984,John Edwards,Female,40-44,Strong Democrat,Moderate,No college degree,"$50,000 or more",No,No,Not much,In the last 3 days,Omit,Cares about people like me,Strongly approve,Kerry,30-44,40-49,30-44,No college degree,Democrat,Strongly/Somewhat approve,Not much/Not at all,17-64,Moderate,In the last 3 days/week,Kerry,East
559222.0,Iowa,36.0,Call 3,1.72871029376984,John Edwards,Female,75 or over,Strong Democrat,Moderate,No college degree,,No,Yes,Not at all,Before that,Economy/Jobs,Takes strong stands on the issues,Strongly disapprove,Kerry,60 or over,65 or over,65 or over,No college degree,Democrat,Strongly/Somewhat disapprove,Not much/Not at all,65 or over,Moderate,In the last month/Before that,Kerry,East
559223.0,Iowa,36.0,Call 3,1.72871029376984,John Edwards,Female,25-29,Strong Democrat,Very liberal,Postgraduate study,"$50,000 or more",No,No,A great deal,In the last week,Education,Can beat George W. Bush,Strongly disapprove,No second choice,17-29,25-29,17-29,College degree,Democrat,Strongly/Somewhat disapprove,A great deal/Somewhat,17-64,Liberal,In the last 3 days/week,No second choice,East
