ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WGT,dpres,SEX,RACE,MEXICAN,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,GAY,TIMEPRI,issue,qual,BREAKPRI,BUSHANGR,BEATBUSH,gaymrrge,SATISNOM,standup,suppdean,TRADE,trustns,AGE,AGE60,AGE65,BREAK2,COLLEDUC,DEANDFCT,INC50K,OVER65,PARTY,PHIL3,REL5,RELWHITE,satisedw,satisker,SEXRACE,stndedwr,stndkery,TIMEPRI2,trstedwr,trstkery,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1006697.0,California,30.0,Call 3,Backside complete,Election day exit poll,1.51816308498383,John Kerry,Male,Hispanic/Latino,Yes,75 or over,Democrat,Moderate,High school graduate,"$15,000-$29,999",Worse today,No one does,Catholic,No,In the last month,Economy/Jobs,He has the right experience,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,No,"Under $50,000",65 or over,Democrat,Moderate,Catholic,,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,Hispanic/Latino,L.A. County,Suburbs,Suburbs,38.0,90660.0
1006701.0,California,46.0,Call 3,Backside complete,Election day exit poll,1.50219416618347,John Kerry,Male,White,No,75 or over,Democrat,Moderate,Postgraduate study,"$50,000-$74,999",About the same,"Yes, I do",Protestant,No,Before that,Economy/Jobs,He can defeat George W. Bush,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,College degree,No,"$50,000 or more",65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Bay Area,"City: 50,000 to 500,000","City over 50,000",6.0,94901.0
1006708.0,California,6.0,Call 3,Backside complete,Election day exit poll,0.447733491659164,John Kerry,Male,White,No,30-39,Independent,Moderate,College graduate,"$30,000-$49,999",About the same,No one does,Catholic,No,In the last month,The war in Iraq,He has the right experience,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,30-44,30-44,30-39,Very/somewhat important,College degree,No,"Under $50,000",18-64,Independent,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Inland/Valley,"City: 50,000 to 500,000","City over 50,000",2.0,95926.0
1006711.0,California,89.0,Call 3,Backside complete,Election day exit poll,1.10763680934906,John Kerry,Female,White,No,25-29,Democrat,Somewhat liberal,High school graduate,"$30,000-$49,999",Worse today,No one does,Something else,No,Before that,Education,He is honest and trustworthy,Somewhat important,Angry,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Kerry,Yes,Takes more jobs from your state,Only John Kerry,18-29,18-29,25-29,Very/somewhat important,No college degree,Yes,"Under $50,000",18-64,Democrat,Liberal,Something else,White Something else,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Bay Area,"City over 500,000","City over 50,000",12.0,94122.0
1006714.0,California,95.0,Call 3,Backside complete,Election day exit poll,1.06197655200958,John Kerry,Male,Hispanic/Latino,Yes,30-39,Independent,Moderate,College graduate,,About the same,"Yes, I do",Catholic,Yes,Today,Economy/Jobs,He has a positive message,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Only John Kerry,Yes,Takes more jobs from your state,Only John Edwards,30-44,30-44,30-39,Very/somewhat important,College degree,Yes,,18-64,Independent,Moderate,Catholic,,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Edwards/Neither,"Yes, I am or someone in household is",Yes I am,Hispanic/Latino,Bay Area,"City over 500,000","City over 50,000",8.0,94110.0
1006715.0,California,60.0,Call 3,Backside complete,Election day exit poll,1.39899969100952,John Kerry,Male,White,No,50-59,Democrat,Moderate,College graduate,"$100,000 or more",About the same,No one does,Protestant,No,Before that,Economy/Jobs,He can defeat George W. Bush,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Southern California,Suburbs,Suburbs,49.0,92592.0
1006717.0,California,46.0,Call 3,Backside complete,Election day exit poll,0.975284576416016,John Kerry,Male,White,No,30-39,Democrat,Moderate,College graduate,"$75,000-$99,999",Better today,No one does,Something else,No,In the last month,Education,He is honest and trustworthy,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Has no effect on jobs in your state,Both candidates,30-44,30-44,30-39,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Moderate,Something else,White Something else,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Bay Area,"City: 50,000 to 500,000","City over 50,000",6.0,94901.0
1006722.0,California,119.0,Call 3,Backside complete,Election day exit poll,0.8648362159729,John Kerry,Male,White,No,45-49,Democrat,Moderate,Postgraduate study,"$100,000 or more",Worse today,"Yes, I do",Protestant,No,Today,Taxes,He cares about people like me,Somewhat important,Enthusaistic,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,45-64,45-59,40-49,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Southern California,Suburbs,Suburbs,24.0,93023.0
1006723.0,California,114.0,Call 3,Backside complete,Election day exit poll,1.04193866252899,John Kerry,Male,White,No,45-49,Democrat,Somewhat liberal,Some college or associate degree,"$75,000-$99,999",About the same,No one does,Catholic,No,In the last month,Omit,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,40-49,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Coastal,"City: 50,000 to 500,000","City over 50,000",6.0,95405.0
1006726.0,California,24.0,Call 3,Backside complete,Election day exit poll,1.51816308498383,John Kerry,Male,Hispanic/Latino,No,30-39,Democrat,Somewhat liberal,High school graduate,"$30,000-$49,999",Worse today,No one does,Other Christian,No,Before that,Omit,He can defeat George W. Bush,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Only John Kerry,Yes,Has no effect on jobs in your state,Both candidates,30-44,30-44,30-39,Very/somewhat important,No college degree,Yes,"Under $50,000",18-64,Democrat,Liberal,Protestant/Other Christian,,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,Hispanic/Latino,L.A. County,Suburbs,Suburbs,36.0,90304.0
1006727.0,California,89.0,Call 3,Backside complete,Election day exit poll,0.919018149375916,John Kerry,Male,Hispanic/Latino,Yes,40-44,Democrat,,,,About the same,"Yes, someone else does",,No,In the last month,Economy/Jobs,He can defeat George W. Bush,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Creates more jobs in your state,Both candidates,30-44,30-44,40-49,Very/somewhat important,,No,,18-64,Democrat,,,,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,Hispanic/Latino,Bay Area,"City over 500,000","City over 50,000",12.0,94122.0
1006730.0,California,95.0,Call 3,Backside complete,Election day exit poll,1.51816308498383,John Kerry,Male,Hispanic/Latino,Yes,75 or over,Republican,Very conservative,Did not complete high school,"Under $15,000",About the same,"Yes, I do and someone else does",Catholic,No,Today,Education,He is honest and trustworthy,Not at all important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Edwards is the nominee,Both candidates,No,Takes more jobs from your state,Only John Edwards,65 or over,60 or over,65 or over,Not too/not at all important,No college degree,No,"Under $50,000",65 or over,Republican,Conservative,Catholic,,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,Non-white male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Edwards/Neither,"Yes, I am or someone in household is",Yes I am,Hispanic/Latino,Bay Area,"City over 500,000","City over 50,000",8.0,94110.0
1006732.0,California,30.0,Call 3,Backside not complete,Election day exit poll,1.25557708740234,John Kerry,Male,Hispanic/Latino,Yes,50-59,,,,,,,,,Before that,Health care/Medicare,He is honest and trustworthy,,"Dissatisfied, but not angry",,,Satisfied only if Kerry is the nominee,Only John Kerry,,,Only John Kerry,45-64,45-59,50-64,,,,,18-64,,,,,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,,,Hispanic/Latino,L.A. County,Suburbs,Suburbs,38.0,90660.0
1006733.0,California,30.0,Call 3,Backside not complete,Election day exit poll,1.51816308498383,John Kerry,Male,Other,No,65-74,,,,,,,,,Today,Education,He cares about people like me,,"Dissatisfied, but not angry",,,Satisfied only if Kerry is the nominee,Only John Kerry,,,Only John Kerry,65 or over,60 or over,65 or over,,,,,65 or over,,,,,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,,,Other,L.A. County,Suburbs,Suburbs,38.0,90660.0
1006734.0,California,60.0,Call 3,Backside complete,Election day exit poll,1.35621011257172,John Kerry,Female,White,No,50-59,Independent,Somewhat liberal,College graduate,"$100,000 or more",Better today,No one does,Catholic,No,Before that,Education,He can defeat George W. Bush,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,No,Creates more jobs in your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Independent,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Southern California,Suburbs,Suburbs,49.0,92592.0
1006738.0,California,92.0,Call 3,Backside complete,Election day exit poll,1.51816308498383,John Kerry,Male,Black,No,25-29,Democrat,Somewhat liberal,Postgraduate study,"$30,000-$49,999",About the same,No one does,Other Christian,No,In the last month,Economy/Jobs,He can defeat George W. Bush,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Neither candidate,Yes,Omit,Only John Kerry,18-29,18-29,25-29,Very/somewhat important,College degree,Yes,"Under $50,000",18-64,Democrat,Liberal,Protestant/Other Christian,,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,Black,Bay Area,"City over 500,000","City over 50,000",8.0,94112.0
1006739.0,California,119.0,Call 3,Backside complete,Election day exit poll,1.29133200645447,John Kerry,Female,White,No,65-74,Democrat,Moderate,Postgraduate study,"$75,000-$99,999",Worse today,No one does,Protestant,No,In the last month,The war in Iraq,He can defeat George W. Bush,Not too important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,Omit,Omit,Both candidates,65 or over,60 or over,65 or over,Not too/not at all important,College degree,Omit,"$50,000 or more",65 or over,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Southern California,Suburbs,Suburbs,24.0,93023.0
1006740.0,California,119.0,Call 3,Backside complete,Election day exit poll,1.3320746421814,John Kerry,Male,White,No,65-74,Independent,Somewhat liberal,Postgraduate study,"$75,000-$99,999",Worse today,No one does,Protestant,No,Before that,Economy/Jobs,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,College degree,No,"$50,000 or more",65 or over,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Southern California,Suburbs,Suburbs,24.0,93023.0
1006742.0,California,114.0,Call 3,Backside complete,Election day exit poll,1.04193866252899,John Kerry,Male,White,No,45-49,Independent,Somewhat liberal,Postgraduate study,"$100,000 or more",Better today,No one does,Something else,No,In the last month,Economy/Jobs,He is honest and trustworthy,Omit,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,Yes,Creates more jobs in your state,Only John Kerry,45-64,45-59,40-49,Omit,College degree,Yes,"$50,000 or more",18-64,Independent,Liberal,Something else,White Something else,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Coastal,"City: 50,000 to 500,000","City over 50,000",6.0,95405.0
1006743.0,California,114.0,Call 3,Backside complete,Election day exit poll,1.04193866252899,John Kerry,Male,White,No,50-59,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",About the same,"Yes, I do",None,No,Before that,Taxes,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,Yes,Creates more jobs in your state,Only John Kerry,45-64,45-59,50-64,Very/somewhat important,No college degree,Yes,"$50,000 or more",18-64,Democrat,Moderate,None,White None,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Coastal,"City: 50,000 to 500,000","City over 50,000",6.0,95405.0
1006745.0,California,24.0,Call 3,Backside complete,Election day exit poll,1.51816308498383,John Kerry,Female,Hispanic/Latino,Yes,25-29,Democrat,Somewhat liberal,Some college or associate degree,"$50,000-$74,999",Better today,No one does,Catholic,No,In the last week,Education,He stands up for what he believes,Somewhat important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Has no effect on jobs in your state,Only John Kerry,18-29,18-29,25-29,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Democrat,Liberal,Catholic,,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,Hispanic/Latino,L.A. County,Suburbs,Suburbs,36.0,90304.0
1006748.0,California,13.0,Call 3,Backside complete,Election day exit poll,0.981235682964325,John Kerry,Female,White,Yes,65-74,Independent,Somewhat liberal,Did not complete high school,"$50,000-$74,999",Better today,No one does,Protestant,No,Today,Economy/Jobs,He can defeat George W. Bush,Omit,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,65 or over,60 or over,65 or over,Omit,No college degree,No,"$50,000 or more",65 or over,Independent,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,White,Inland/Valley,"City: 50,000 to 500,000","City over 50,000",20.0,93706.0
1006749.0,California,13.0,Call 3,Backside not complete,Election day exit poll,0.657157182693481,John Kerry,Male,Hispanic/Latino,Yes,50-59,,,,,,,,,Today,Education,He cares about people like me,,Angry,,,Satisfied only if Kerry is the nominee,Only John Kerry,,,Only John Kerry,45-64,45-59,50-64,,,,,18-64,,,,,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,,,Hispanic/Latino,Inland/Valley,"City: 50,000 to 500,000","City over 50,000",20.0,93706.0
1006754.0,California,95.0,Call 3,Backside complete,Election day exit poll,1.06197655200958,John Kerry,Male,White,No,50-59,Democrat,Very liberal,Postgraduate study,"$100,000 or more",About the same,"Yes, someone else does",None,Yes,In the last month,The war in Iraq,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Creates more jobs in your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Bay Area,"City over 500,000","City over 50,000",8.0,94110.0
1006755.0,California,60.0,Call 3,Backside complete,Election day exit poll,1.35621011257172,John Kerry,Female,White,No,30-39,Democrat,Somewhat liberal,Some college or associate degree,"$100,000 or more",About the same,"Yes, someone else does",Something else,No,Before that,Education,He stands up for what he believes,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Only John Kerry,30-44,30-44,30-39,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Democrat,Liberal,Something else,White Something else,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Southern California,Suburbs,Suburbs,49.0,92592.0
1006756.0,California,30.0,Call 3,Backside complete,Election day exit poll,1.21717405319214,John Kerry,Female,Hispanic/Latino,Yes,30-39,Democrat,Moderate,Postgraduate study,"$50,000-$74,999",About the same,No one does,Catholic,No,Today,Education,He stands up for what he believes,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Creates more jobs in your state,Both candidates,30-44,30-44,30-39,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Moderate,Catholic,,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,Hispanic/Latino,L.A. County,Suburbs,Suburbs,38.0,90660.0
1006758.0,California,46.0,Call 3,Backside complete,Election day exit poll,0.945454657077789,John Kerry,Female,White,No,30-39,Democrat,Somewhat liberal,College graduate,"$30,000-$49,999",Worse today,No one does,Jewish,No,Before that,The war in Iraq,He can defeat George W. Bush,Very important,Angry,He agrees with you on the major issues,Omit,Satisfied if either one is the nominee,Both candidates,No,Omit,Both candidates,30-44,30-44,30-39,Very/somewhat important,College degree,No,"Under $50,000",18-64,Democrat,Liberal,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Bay Area,"City: 50,000 to 500,000","City over 50,000",6.0,94901.0
1006762.0,California,119.0,Call 3,Backside complete,Election day exit poll,0.8648362159729,John Kerry,Male,White,,50-59,Democrat,Very liberal,College graduate,"$100,000 or more",About the same,"Yes, I do",Jewish,No,In the last month,National security/Terrorism,He is honest and trustworthy,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Only John Kerry,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Jewish,White Jewish,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Southern California,Suburbs,Suburbs,24.0,93023.0
1006765.0,California,114.0,Call 3,Backside complete,Election day exit poll,1.04193866252899,John Kerry,Male,White,No,40-44,Independent,Very liberal,Some college or associate degree,"$50,000-$74,999",Worse today,"Yes, I do",Something else,No,In the last month,Taxes,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Neither candidate,Yes,Takes more jobs from your state,Both candidates,30-44,30-44,40-49,Very/somewhat important,No college degree,Yes,"$50,000 or more",18-64,Independent,Liberal,Something else,White Something else,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Coastal,"City: 50,000 to 500,000","City over 50,000",6.0,95405.0
1006768.0,California,24.0,Call 3,Backside complete,Election day exit poll,1.51816308498383,John Kerry,Male,Hispanic/Latino,Yes,18-24,Independent,Somewhat conservative,Postgraduate study,"$75,000-$99,999",Better today,No one does,Catholic,No,In the last week,Education,He has the right experience,Very important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Kerry,No,Creates more jobs in your state,Only John Kerry,18-29,18-29,18-24,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Independent,Conservative,Catholic,,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,Hispanic/Latino,L.A. County,Suburbs,Suburbs,36.0,90304.0
1006770.0,California,13.0,Call 3,Backside complete,Election day exit poll,0.981235682964325,John Kerry,Female,White,No,65-74,Democrat,Somewhat liberal,Some college or associate degree,"$15,000-$29,999",Worse today,No one does,Other Christian,No,Before that,Omit,He can defeat George W. Bush,Not at all important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,65 or over,60 or over,65 or over,Not too/not at all important,No college degree,No,"Under $50,000",65 or over,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Inland/Valley,"City: 50,000 to 500,000","City over 50,000",20.0,93706.0
1006771.0,California,95.0,Call 3,Backside complete,Election day exit poll,1.32031893730164,John Kerry,Male,Hispanic/Latino,Yes,18-24,Democrat,Very liberal,Some college or associate degree,"$75,000-$99,999",About the same,"Yes, someone else does",Catholic,No,In the last month,Economy/Jobs,He stands up for what he believes,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,18-29,18-29,18-24,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Democrat,Liberal,Catholic,,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,Hispanic/Latino,Bay Area,"City over 500,000","City over 50,000",8.0,94110.0
1006773.0,California,60.0,Call 3,Backside complete,Election day exit poll,1.39899969100952,John Kerry,Male,Hispanic/Latino,Yes,45-49,Independent,Moderate,Some college or associate degree,"$50,000-$74,999",Better today,No one does,Other Christian,No,In the last three days,Economy/Jobs,He can defeat George W. Bush,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Only John Kerry,45-64,45-59,40-49,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Independent,Moderate,Protestant/Other Christian,,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,Hispanic/Latino,Southern California,Suburbs,Suburbs,49.0,92592.0
1006776.0,California,92.0,Call 3,Backside complete,Election day exit poll,1.51816308498383,John Kerry,Male,White,No,30-39,Democrat,Somewhat liberal,Postgraduate study,"$75,000-$99,999",About the same,"Yes, someone else does",None,No,In the last month,National security/Terrorism,He can defeat George W. Bush,Not at all important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Neither candidate,Yes,Creates more jobs in your state,Both candidates,30-44,30-44,30-39,Not too/not at all important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,None,White None,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Bay Area,"City over 500,000","City over 50,000",8.0,94112.0
