ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,GAY,TIMEPRI,ISSUE,QUAL,BREAKPRI,BUSHANGR,BEATBUSH,gaymrrge,SATISNOM,standup,suppdean,TRADE,trustns,AGE,AGE60,AGE65,BREAK2,COLLEDUC,DEANDFCT,INC50K,OVER65,PARTY,PHIL3,REL5,RELWHITE,satisedw,satisker,SEXRACE,stndedwr,stndkery,TIMEPRI2,trstedwr,trstkery,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1005882.0,New York,6.0,Call 3,Backside complete,1.21699321269989,Dennis Kucinich,Male,White,No,50-59,Democrat,Very liberal,Postgraduate study,"$30,000-$49,999",Worse today,No one does,Protestant,No,Before that,Economy/Jobs,He stands up for what he believes,Not at all important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Omit,Both candidates,45-64,45-59,50-64,Not too/not at all important,College degree,No,"Under $50,000",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,New York City,"City over 500,000","City over 50,000",16.0,10470.0
1005883.0,New York,114.0,Call 3,Backside complete,1.74805319309235,John Kerry,Male,Hispanic/Latino,Yes,45-49,Democrat,Somewhat conservative,Did not complete high school,"$30,000-$49,999",Worse today,"Yes, I do",Catholic,No,Before that,Taxes,He stands up for what he believes,Very important,"Satisfied, but not enthusiastic",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Kerry,No,Has no effect on jobs in your state,Both candidates,45-64,45-59,40-49,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Conservative,Catholic,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,Hispanic/Latino,Lower Hudson Valley,"City: 50,000 to 500,000","City over 50,000",17.0,10550.0
1005885.0,New York,67.0,Call 3,Backside complete,1.71599781513214,John Kerry,Female,White,No,75 or over,Democrat,Moderate,High school graduate,"$15,000-$29,999",Worse today,No one does,Catholic,No,In the last month,Omit,He can defeat George W. Bush,Very important,Angry,He agrees with you on the major issues,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,Yes,"Under $50,000",65 or over,Democrat,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Upstate urban,"City: 10,000 to 49,999",Small cities and Rural,24.0,13440.0
1005888.0,New York,52.0,Call 3,Backside complete,0.533750355243683,John Kerry,Female,Black,No,40-44,Democrat,Moderate,Postgraduate study,"$100,000 or more",About the same,"Yes, I do and someone else does",Something else,No,Today,Economy/Jobs,He has a positive message,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,30-44,30-44,40-49,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Moderate,Something else,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,Black,Long Island,Suburbs,Suburbs,4.0,11510.0
1005889.0,New York,52.0,Call 3,Backside complete,0.501538217067719,John Kerry,Male,Hispanic/Latino,Yes,18-24,Democrat,Somewhat liberal,High school graduate,,About the same,"Yes, someone else does",Catholic,No,In the last week,The war in Iraq,He has a positive message,Very important,"Satisfied, but not enthusiastic",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,18-29,18-29,18-24,Very/somewhat important,No college degree,Yes,,18-64,Democrat,Liberal,Catholic,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,Hispanic/Latino,Long Island,Suburbs,Suburbs,4.0,11510.0
1005890.0,New York,8.0,Call 3,Backside complete,0.695490539073944,Al Sharpton,Female,Black,No,45-49,Democrat,Very liberal,Postgraduate study,"$100,000 or more",About the same,No one does,Something else,No,Before that,Education,He stands up for what he believes,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Neither candidate,Yes,Creates more jobs in your state,Both candidates,45-64,45-59,40-49,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Something else,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,Black,New York City,"City over 500,000","City over 50,000",17.0,10471.0
1005892.0,New York,39.0,Call 3,Backside complete,0.936498939990997,John Kerry,Female,White,No,40-44,Democrat,Moderate,College graduate,"$50,000-$74,999",Worse today,"Yes, someone else does",Catholic,No,In the last week,The war in Iraq,He cares about people like me,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Neither candidate,Yes,Takes more jobs from your state,Both candidates,30-44,30-44,40-49,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,White,New York City,"City over 500,000","City over 50,000",8.0,11204.0
1005900.0,New York,52.0,Call 3,Backside complete,0.501538217067719,John Kerry,Female,White,No,50-59,Democrat,Moderate,Postgraduate study,"$100,000 or more",About the same,"Yes, I do",Catholic,No,In the last month,Omit,He can defeat George W. Bush,Omit,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Omit,College degree,Yes,"$50,000 or more",18-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Long Island,Suburbs,Suburbs,4.0,11510.0
1005901.0,New York,8.0,Call 3,Backside complete,0.904641151428223,Dennis Kucinich,Female,White,No,40-44,Independent,Very liberal,College graduate,"$100,000 or more",Worse today,No one does,None,No,Before that,The war in Iraq,He stands up for what he believes,Not at all important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Neither candidate,No,Takes more jobs from your state,Both candidates,30-44,30-44,40-49,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Independent,Liberal,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,New York City,"City over 500,000","City over 50,000",17.0,10471.0
1005902.0,New York,8.0,Call 3,Backside complete,0.501538217067719,Howard Dean,Male,White,No,40-44,Democrat,Very liberal,College graduate,"$30,000-$49,999",About the same,No one does,Catholic,No,Before that,The war in Iraq,He stands up for what he believes,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,Yes,Has no effect on jobs in your state,Both candidates,30-44,30-44,40-49,Very/somewhat important,College degree,Omit,"Under $50,000",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,New York City,"City over 500,000","City over 50,000",17.0,10471.0
1005905.0,New York,39.0,Call 3,Backside complete,0.936498939990997,John Kerry,Female,White,No,45-49,Democrat,Moderate,College graduate,"$50,000-$74,999",About the same,No one does,Catholic,No,In the last week,Economy/Jobs,He can defeat George W. Bush,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Both candidates,45-64,45-59,40-49,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,New York City,"City over 500,000","City over 50,000",8.0,11204.0
1005909.0,New York,52.0,Call 3,Backside complete,0.501538217067719,John Kerry,Male,Asian,No,30-39,Democrat,Somewhat liberal,College graduate,"$100,000 or more",About the same,No one does,Something else,No,Today,Economy/Jobs,He stands up for what he believes,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,30-44,30-44,30-39,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Something else,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,Asian,Long Island,Suburbs,Suburbs,4.0,11510.0
1005910.0,New York,52.0,Call 3,Backside complete,0.535317540168762,John Kerry,Male,Black,No,65-74,Democrat,Moderate,Postgraduate study,"$100,000 or more",Worse today,"Yes, I do",Protestant,No,Before that,Health care/Medicare,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,65 or over,60 or over,65 or over,Very/somewhat important,College degree,No,"$50,000 or more",65 or over,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,Black,Long Island,Suburbs,Suburbs,4.0,11510.0
1005912.0,New York,114.0,Call 3,Backside complete,1.93259012699127,John Kerry,Female,Black,No,50-59,Democrat,Moderate,College graduate,"$50,000-$74,999",Worse today,"Yes, someone else does",Something else,No,Before that,Health care/Medicare,He has a positive message,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Moderate,Something else,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,Black,Lower Hudson Valley,"City: 50,000 to 500,000","City over 50,000",17.0,10550.0
1005915.0,New York,39.0,Call 3,Backside complete,0.903946161270142,John Edwards,Female,White,No,40-44,Democrat,Somewhat liberal,High school graduate,"$50,000-$74,999",Worse today,"Yes, I do",Catholic,No,In the last week,Economy/Jobs,He is honest and trustworthy,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Only John Edwards,No,Takes more jobs from your state,Both candidates,30-44,30-44,40-49,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,New York City,"City over 500,000","City over 50,000",8.0,11204.0
1005921.0,New York,39.0,Call 3,Backside complete,0.902893006801605,John Kerry,Male,White,No,45-49,Democrat,Somewhat liberal,College graduate,"$50,000-$74,999",Worse today,No one does,Catholic,No,Before that,The war in Iraq,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,Yes,Has no effect on jobs in your state,Only John Kerry,45-64,45-59,40-49,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,New York City,"City over 500,000","City over 50,000",8.0,11204.0
1005922.0,New York,52.0,Call 3,Backside complete,0.501538217067719,John Kerry,Female,,,50-59,Democrat,,Postgraduate study,"$50,000-$74,999",About the same,"Yes, I do",,No,In the last month,Omit,Omit,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Omit,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,,,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,,Omit,Omit,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,,Long Island,Suburbs,Suburbs,4.0,11510.0
1005924.0,New York,65.0,Call 3,Backside complete,0.692218005657196,John Kerry,Male,White,No,50-59,Democrat,Very liberal,Some college or associate degree,"$30,000-$49,999",Worse today,"Yes, I do",None,Yes,In the last month,The war in Iraq,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,No college degree,Yes,"Under $50,000",18-64,Democrat,Liberal,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,New York City,"City over 500,000","City over 50,000",8.0,10024.0
1005928.0,New York,52.0,Call 3,Backside complete,0.511736750602722,Howard Dean,Male,White,No,50-59,Democrat,Somewhat liberal,College graduate,"$75,000-$99,999",About the same,No one does,None,No,Before that,The war in Iraq,He stands up for what he believes,Not at all important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Not too/not at all important,College degree,Omit,"$50,000 or more",18-64,Democrat,Liberal,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Long Island,Suburbs,Suburbs,4.0,11510.0
1005929.0,New York,39.0,Call 3,Backside complete,1.01668107509613,John Kerry,Female,White,No,60-64,Democrat,Somewhat liberal,College graduate,"$50,000-$74,999",Worse today,No one does,Catholic,No,In the last month,Health care/Medicare,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Neither candidate,No,Takes more jobs from your state,Both candidates,45-64,60 or over,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,New York City,"City over 500,000","City over 50,000",8.0,11204.0
1005930.0,New York,39.0,Call 3,Backside complete,0.902893006801605,John Kerry,Male,White,No,50-59,Democrat,Moderate,College graduate,"$75,000-$99,999",About the same,No one does,Catholic,No,In the last week,Economy/Jobs,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Neither candidate,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,New York City,"City over 500,000","City over 50,000",8.0,11204.0
1005932.0,New York,65.0,Call 3,Backside complete,0.727837800979614,John Kerry,Male,White,No,25-29,Democrat,Moderate,College graduate,"$15,000-$29,999",About the same,No one does,Protestant,No,Before that,National security/Terrorism,He has the right experience,Not too important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Only John Edwards,No,Has no effect on jobs in your state,Only John Kerry,18-29,18-29,25-29,Not too/not at all important,College degree,No,"Under $50,000",18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,New York City,"City over 500,000","City over 50,000",8.0,10024.0
1005933.0,New York,112.0,Call 3,Backside complete,0.679918587207794,John Kerry,Female,Other,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",Better today,No one does,Protestant,No,Before that,The war in Iraq,He has the right experience,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Omit,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,Other,Lower Hudson Valley,"City: 50,000 to 500,000","City over 50,000",19.0,10560.0
1005934.0,New York,112.0,Call 3,Backside complete,0.662451446056366,John Edwards,Male,White,No,50-59,Democrat,Moderate,Postgraduate study,"$100,000 or more",Better today,No one does,Protestant,No,In the last month,Taxes,He has a positive message,Not at all important,"Satisfied, but not enthusiastic",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Edwards is the nominee,Neither candidate,No,Creates more jobs in your state,Both candidates,45-64,45-59,50-64,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Lower Hudson Valley,"City: 50,000 to 500,000","City over 50,000",19.0,10560.0
1005939.0,New York,52.0,Call 3,Backside complete,0.535317540168762,John Kerry,Male,Black,No,50-59,Democrat,Moderate,Some college or associate degree,"$75,000-$99,999",About the same,No one does,Catholic,No,Before that,The war in Iraq,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied if either one is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Democrat,Moderate,Catholic,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,Black,Long Island,Suburbs,Suburbs,4.0,11510.0
1005941.0,New York,65.0,Call 3,Backside complete,0.572123050689697,Al Sharpton,Female,White,No,75 or over,Democrat,Somewhat liberal,Postgraduate study,"$50,000-$74,999",Worse today,No one does,Protestant,No,Today,Economy/Jobs,He is honest and trustworthy,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,Yes,Takes more jobs from your state,Only John Kerry,65 or over,60 or over,65 or over,Very/somewhat important,College degree,Yes,"$50,000 or more",65 or over,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,White,New York City,"City over 500,000","City over 50,000",8.0,10024.0
1005942.0,New York,102.0,Call 3,Backside complete,1.73919141292572,John Edwards,Female,White,No,25-29,Democrat,Moderate,Postgraduate study,"$30,000-$49,999",About the same,No one does,,No,Today,Omit,He has the right experience,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,18-29,18-29,25-29,Very/somewhat important,College degree,No,"Under $50,000",18-64,Democrat,Moderate,,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Rural upstate,Rural,Small cities and Rural,22.0,13760.0
1005943.0,New York,112.0,Call 3,Backside complete,0.687108099460602,John Edwards,Female,White,No,50-59,Democrat,Somewhat conservative,College graduate,"$75,000-$99,999",Better today,No one does,Catholic,No,In the last week,Economy/Jobs,He has a positive message,Not too important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Neither candidate,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Democrat,Conservative,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Lower Hudson Valley,"City: 50,000 to 500,000","City over 50,000",19.0,10560.0
1005945.0,New York,10.0,Call 3,Backside complete,1.23590910434723,John Kerry,Female,Black,No,50-59,Democrat,Moderate,Some college or associate degree,"$15,000-$29,999",About the same,No one does,Other Christian,No,Today,Education,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"Under $50,000",18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,Black,New York City,"City over 500,000","City over 50,000",7.0,10473.0
1005946.0,New York,27.0,Call 3,Backside complete,0.532278299331665,Howard Dean,Female,White,No,40-44,Democrat,Somewhat conservative,High school graduate,"$50,000-$74,999",About the same,"Yes, I do and someone else does",Protestant,No,In the last week,Economy/Jobs,He cares about people like me,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,30-44,30-44,40-49,Very/somewhat important,No college degree,Omit,"$50,000 or more",18-64,Democrat,Conservative,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Upstate urban,Suburbs,Suburbs,26.0,14085.0
1005949.0,New York,52.0,Call 3,Backside complete,0.501538217067719,John Kerry,Male,White,No,50-59,Democrat,Moderate,Some college or associate degree,"$100,000 or more",About the same,"Yes, someone else does",Protestant,No,In the last three days,Omit,He has the right experience,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Only John Edwards,No,Takes more jobs from your state,Only John Kerry,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Long Island,Suburbs,Suburbs,4.0,11510.0
1005951.0,New York,52.0,Call 3,Backside complete,0.501538217067719,John Kerry,Female,White,,50-59,Independent,Somewhat liberal,Postgraduate study,"$50,000-$74,999",About the same,No one does,None,No,Before that,Economy/Jobs,He can defeat George W. Bush,Not too important,Angry,He can defeat George W. Bush in November,Omit,Satisfied if either one is the nominee,Omit,No,Has no effect on jobs in your state,Only John Kerry,45-64,45-59,50-64,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Independent,Liberal,None,White None,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Omit,Omit,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Long Island,Suburbs,Suburbs,4.0,11510.0
1005952.0,New York,65.0,Call 3,Backside complete,0.693025410175323,John Edwards,Female,Asian,No,30-39,Democrat,Somewhat liberal,Postgraduate study,"$30,000-$49,999",Worse today,No one does,None,No,Today,The war in Iraq,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Only John Edwards,No,Creates more jobs in your state,Both candidates,30-44,30-44,30-39,Very/somewhat important,College degree,No,"Under $50,000",18-64,Democrat,Liberal,None,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,Asian,New York City,"City over 500,000","City over 50,000",8.0,10024.0
1005953.0,New York,112.0,Call 3,Backside complete,0.655519962310791,John Kerry,Male,White,No,40-44,Democrat,Moderate,College graduate,"$100,000 or more",Better today,No one does,Other Christian,Yes,In the last three days,Economy/Jobs,He can defeat George W. Bush,Not too important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,Yes,Takes more jobs from your state,Only John Kerry,30-44,30-44,40-49,Not too/not at all important,College degree,Yes,"$50,000 or more",18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,White,Lower Hudson Valley,"City: 50,000 to 500,000","City over 50,000",19.0,10560.0
1005954.0,New York,112.0,Call 3,Backside complete,0.679918587207794,John Kerry,Female,White,No,45-49,Democrat,Moderate,College graduate,"$100,000 or more",Worse today,No one does,Protestant,,Before that,The war in Iraq,He has the right experience,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Creates more jobs in your state,Only John Kerry,45-64,45-59,40-49,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Lower Hudson Valley,"City: 50,000 to 500,000","City over 50,000",19.0,10560.0
