ID,STANUM,PRECINCT,CALL,BACKSIDE,WGT,DPRES,SEX,RACE,LATINO,AGE9,PARTYID,PHIL5,EDUC,INCOME03,FINSIT,UNION4,RELIGION,MARRIED,TIMEPRI,ISSUE,QUAL,BREAKPRI,BUSHANGR,BEATBUSH,gaymrrge,SATISNOM,standup,suppdean,TRADE,trustns,AGE,AGE60,AGE65,BREAK2,COLLEDUC,DEANDFCT,INC50K,OVER65,PARTY,PHIL3,REL5,RELWHITE,satisedw,satisker,SEXRACE,stndedwr,stndkery,TIMEPRI2,trstedwr,trstkery,UNIONHH,UNIONVOT,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1003922.0,Connecticut,12.0,Call 3,Backside complete,0.710137546062469,John Kerry,Female,White,No,40-44,Democrat,Somewhat liberal,Postgraduate study,"$50,000-$74,999",Worse today,No one does,Protestant,Yes,In the last month,The war in Iraq,He can defeat George W. Bush,Not too important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Only John Kerry,30-44,30-44,40-49,Not too/not at all important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,Connecticut Valley,"City: 10,000 to 49,999",Small cities and Rural,5.0,06410
1003928.0,Connecticut,67.0,Call 3,Backside complete,0.578684866428375,John Kerry,Female,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$30,000-$49,999",Better today,No one does,Protestant,Yes,In the last month,The war in Iraq,He stands up for what he believes,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,Yes,"Under $50,000",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,East/West rural,Rural,Small cities and Rural,5.0,06068
1003940.0,Connecticut,70.0,Call 3,Backside complete,0.669168055057526,John Kerry,Female,White,No,40-44,Democrat,Moderate,College graduate,"$75,000-$99,999",About the same,"Yes, someone else does",Catholic,Yes,In the last week,Economy/Jobs,He has the right experience,Not too important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,30-44,30-44,40-49,Not too/not at all important,College degree,Yes,"$50,000 or more",18-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Connecticut Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,06074
1003942.0,Connecticut,94.0,Call 3,Backside complete,1.04228723049164,John Kerry,Female,White,No,45-49,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",Worse today,"Yes, I do",Catholic,Yes,In the last month,Omit,He stands up for what he believes,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Neither candidate,Yes,Takes more jobs from your state,Only John Kerry,45-64,45-59,40-49,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,"Coast, including NYC suburbs","City: 10,000 to 49,999",Small cities and Rural,4.0,06880
1003950.0,Connecticut,45.0,Call 3,Backside complete,0.836896479129791,John Kerry,Male,White,No,50-59,Democrat,Moderate,Postgraduate study,"$100,000 or more",About the same,No one does,Other Christian,No,In the last month,Economy/Jobs,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,No,Has no effect on jobs in your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Connecticut Valley,"City: 10,000 to 49,999",Small cities and Rural,3.0,06457
1003951.0,Connecticut,45.0,Call 3,Backside complete,0.836896479129791,John Kerry,Male,White,No,40-44,Democrat,Moderate,Postgraduate study,"$100,000 or more",About the same,No one does,Catholic,Yes,In the last week,Economy/Jobs,He has the right experience,Somewhat important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,30-44,30-44,40-49,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Connecticut Valley,"City: 10,000 to 49,999",Small cities and Rural,3.0,06457
1003953.0,Connecticut,5.0,Call 3,Backside complete,0.621370375156403,John Kerry,Female,White,No,45-49,Democrat,Moderate,College graduate,"$50,000-$74,999",Better today,No one does,Catholic,Yes,Before that,Omit,He can defeat George W. Bush,Omit,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Omit,No,Takes more jobs from your state,Omit,45-64,45-59,40-49,Omit,College degree,No,"$50,000 or more",18-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Omit,Omit,Last month/Before that,Omit,Omit,No,No,White,Connecticut Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,06002
1003970.0,Connecticut,12.0,Call 3,Backside complete,0.710137546062469,John Kerry,Female,White,No,45-49,Democrat,Moderate,College graduate,"$30,000-$49,999",Worse today,"Yes, I do",Protestant,No,Today,Economy/Jobs,He is honest and trustworthy,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Creates more jobs in your state,Both candidates,45-64,45-59,40-49,Very/somewhat important,College degree,No,"Under $50,000",18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Connecticut Valley,"City: 10,000 to 49,999",Small cities and Rural,5.0,06410
1003973.0,Connecticut,67.0,Call 3,Backside complete,0.578684866428375,John Kerry,Female,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$50,000-$74,999",About the same,No one does,Catholic,Yes,Before that,Taxes,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Only John Kerry,No,Has no effect on jobs in your state,Only John Edwards,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Edwards/Neither,No,No,White,East/West rural,Rural,Small cities and Rural,5.0,06068
1003998.0,Connecticut,45.0,Call 3,Backside complete,0.830780684947968,John Kerry,Male,White,No,60-64,Democrat,Moderate,Postgraduate study,"$30,000-$49,999",Worse today,No one does,Protestant,No,In the last week,Economy/Jobs,He can defeat George W. Bush,Not too important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,No,Has no effect on jobs in your state,Both candidates,45-64,60 or over,50-64,Not too/not at all important,College degree,No,"Under $50,000",18-64,Democrat,Moderate,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,Connecticut Valley,"City: 10,000 to 49,999",Small cities and Rural,3.0,06457
1004000.0,Connecticut,5.0,Call 3,Backside complete,0.536534428596497,John Kerry,Female,,,30-39,Democrat,Moderate,Some college or associate degree,,About the same,No one does,,Yes,In the last month,Taxes,He cares about people like me,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Omits,Omit,Omit,Takes more jobs from your state,Omit,30-44,30-44,30-39,Very/somewhat important,No college degree,Omit,,18-64,Democrat,Moderate,,All others/Omits,Omit,Omit,,Omit,Omit,Last month/Before that,Omit,Omit,No,No,,Connecticut Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,06002
1004020.0,Connecticut,12.0,Call 3,Backside complete,0.710137546062469,John Kerry,Female,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",About the same,"Yes, someone else does",Protestant,Yes,Before that,The war in Iraq,He has a positive message,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Neither candidate,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,White,Connecticut Valley,"City: 10,000 to 49,999",Small cities and Rural,5.0,06410
1004029.0,Connecticut,52.0,Call 3,Backside complete,1.10042810440063,John Kerry,Female,White,No,30-39,Democrat,Very liberal,Some college or associate degree,"$30,000-$49,999",Worse today,No one does,Other Christian,No,In the last three days,Omit,He can defeat George W. Bush,Not too important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,30-44,30-44,30-39,Not too/not at all important,No college degree,Yes,"Under $50,000",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,"Large Cities/Not Stamford, Norwalk","City: 50,000 to 500,000","City over 50,000",5.0,06051
1004038.0,Connecticut,94.0,Call 3,Backside complete,1.04228723049164,John Kerry,Female,White,No,30-39,Democrat,Very liberal,College graduate,"$100,000 or more",About the same,No one does,,Yes,In the last week,The war in Iraq,He stands up for what he believes,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Neither candidate,No,Takes more jobs from your state,Only John Kerry,30-44,30-44,30-39,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,White,"Coast, including NYC suburbs","City: 10,000 to 49,999",Small cities and Rural,4.0,06880
1004047.0,Connecticut,45.0,Call 3,Backside complete,0.869918465614319,John Kerry,Female,White,No,30-39,Democrat,Very liberal,Postgraduate study,"$50,000-$74,999",Worse today,No one does,Catholic,No,Before that,Economy/Jobs,He stands up for what he believes,Somewhat important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,30-44,30-44,30-39,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Connecticut Valley,"City: 10,000 to 49,999",Small cities and Rural,3.0,06457
1004048.0,Connecticut,45.0,Call 3,Backside complete,0.869918465614319,John Kerry,Female,White,No,50-59,Democrat,Somewhat liberal,High school graduate,"$75,000-$99,999",Worse today,"Yes, I do",Catholic,Yes,Before that,Health care/Medicare,He has a positive message,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,No college degree,No,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Connecticut Valley,"City: 10,000 to 49,999",Small cities and Rural,3.0,06457
1004049.0,Connecticut,5.0,Call 3,Backside complete,0.734779000282288,John Kerry,Female,Black,No,45-49,Democrat,Somewhat conservative,College graduate,"$100,000 or more",Better today,No one does,Other Christian,Yes,In the last week,The war in Iraq,He is honest and trustworthy,Somewhat important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,45-64,45-59,40-49,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Conservative,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white female,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,No,No,Black,Connecticut Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,06002
1004065.0,Connecticut,9.0,Call 3,Backside complete,1.17414569854736,John Kerry,Male,White,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",Worse today,No one does,Protestant,Yes,In the last week,The war in Iraq,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,No,Omit,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,"Large Cities/Not Stamford, Norwalk","City: 50,000 to 500,000","City over 50,000",1.0,06010
1004069.0,Connecticut,67.0,Call 3,Backside complete,0.578684866428375,John Kerry,Female,White,No,50-59,Democrat,Very liberal,Postgraduate study,"$50,000-$74,999",About the same,No one does,Protestant,Yes,Today,The war in Iraq,He can defeat George W. Bush,Not at all important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Not too/not at all important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,East/West rural,Rural,Small cities and Rural,5.0,06068
1004070.0,Connecticut,67.0,Call 3,Backside complete,0.578684866428375,John Kerry,Female,White,No,50-59,Democrat,Very liberal,Postgraduate study,"$75,000-$99,999",About the same,No one does,Protestant,Yes,In the last three days,Omit,Omit,Somewhat important,Angry,Omit,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Both candidates,Yes,Omit,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,No,No,White,East/West rural,Rural,Small cities and Rural,5.0,06068
1004084.0,Connecticut,94.0,Call 3,Backside complete,1.03467047214508,John Kerry,Female,White,No,60-64,Democrat,Very liberal,College graduate,"$100,000 or more",Worse today,No one does,Jewish,Yes,In the last month,Economy/Jobs,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Omit,No,Takes more jobs from your state,Omit,45-64,60 or over,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Jewish,White Jewish,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Omit,Omit,Last month/Before that,Omit,Omit,No,No,White,"Coast, including NYC suburbs","City: 10,000 to 49,999",Small cities and Rural,4.0,06880
1004085.0,Connecticut,94.0,Call 3,Backside complete,0.99539452791214,John Kerry,Male,White,No,65-74,Democrat,Very liberal,Postgraduate study,"$100,000 or more",About the same,No one does,Protestant,Yes,Before that,National security/Terrorism,He has the right experience,Very important,"Dissatisfied, but not angry",He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Both candidates,No,Creates more jobs in your state,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,College degree,No,"$50,000 or more",65 or over,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,"Coast, including NYC suburbs","City: 10,000 to 49,999",Small cities and Rural,4.0,06880
1004086.0,Connecticut,70.0,Call 3,Backside complete,0.791300475597382,John Kerry,Female,Black,No,50-59,Democrat,Somewhat liberal,Postgraduate study,"$100,000 or more",Better today,"Yes, I do",Something else,Yes,Before that,Health care/Medicare,He has the right experience,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied only if Kerry is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Liberal,Something else,All others/Omits,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,Non-white female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,Black,Connecticut Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,06074
1004095.0,Connecticut,45.0,Call 3,Backside complete,0.836896479129791,John Kerry,Male,White,No,40-44,Democrat,Somewhat liberal,High school graduate,"$75,000-$99,999",Worse today,"Yes, I do",Catholic,Yes,In the last month,Economy/Jobs,He can defeat George W. Bush,Very important,Angry,He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Edwards is the nominee,Only John Kerry,Yes,Takes more jobs from your state,Only John Kerry,30-44,30-44,40-49,Very/somewhat important,No college degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Edwards/Neither,White male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,Connecticut Valley,"City: 10,000 to 49,999",Small cities and Rural,3.0,06457
1004096.0,Connecticut,45.0,Call 3,Backside not complete,0.8635613322258,John Kerry,Female,White,No,75 or over,,,,,,,,,Before that,Health care/Medicare,He cares about people like me,,"Dissatisfied, but not angry",,,Omits,Only John Kerry,,,Only John Kerry,65 or over,60 or over,65 or over,,,,,65 or over,,,,,Omit,Omit,White female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,,,White,Connecticut Valley,"City: 10,000 to 49,999",Small cities and Rural,3.0,06457
1004099.0,Connecticut,5.0,Call 3,Backside complete,0.621370375156403,John Kerry,Female,White,No,50-59,Democrat,Moderate,Postgraduate study,"$50,000-$74,999",Worse today,No one does,Catholic,Yes,Before that,Economy/Jobs,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Both candidates,No,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Very/somewhat important,College degree,No,"$50,000 or more",18-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Kerry/Either,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,Connecticut Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,06002
1004114.0,Connecticut,9.0,Call 3,Backside complete,1.17414569854736,John Kerry,Male,White,No,50-59,Democrat,Very liberal,Postgraduate study,"$100,000 or more",Better today,"Yes, I do",Catholic,Yes,In the last week,Taxes,He can defeat George W. Bush,Not too important,Angry,He agrees with you on the major issues,Gay couples allowed to legally form civil unions,Satisfied if either one is the nominee,Neither candidate,Yes,Takes more jobs from your state,Both candidates,45-64,45-59,50-64,Not too/not at all important,College degree,Yes,"$50,000 or more",18-64,Democrat,Liberal,Catholic,White Catholic,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Edwards/Neither,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,"Large Cities/Not Stamford, Norwalk","City: 50,000 to 500,000","City over 50,000",1.0,06010
1004115.0,Connecticut,9.0,Call 3,Backside complete,1.38844347000122,John Kerry,Male,Black,No,30-39,Democrat,Somewhat liberal,High school graduate,"$30,000-$49,999",Worse today,"Yes, someone else does",Other Christian,No,In the last three days,Economy/Jobs,He cares about people like me,Somewhat important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Only John Kerry,Yes,Takes more jobs from your state,Both candidates,30-44,30-44,30-39,Very/somewhat important,No college degree,Yes,"Under $50,000",18-64,Democrat,Liberal,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white male,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Edwards/Either,Only Kerry/Either,"Yes, I am or someone in household is",No,Black,"Large Cities/Not Stamford, Norwalk","City: 50,000 to 500,000","City over 50,000",1.0,06010
1004120.0,Connecticut,67.0,Call 3,Backside complete,0.578684866428375,John Kerry,Female,White,No,50-59,Democrat,Very liberal,Postgraduate study,"$30,000-$49,999",Worse today,No one does,Protestant,No,Before that,The war in Iraq,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,45-64,45-59,50-64,Very/somewhat important,College degree,No,"Under $50,000",18-64,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,No,No,White,East/West rural,Rural,Small cities and Rural,5.0,06068
1004124.0,Connecticut,52.0,Call 3,Backside complete,1.10042810440063,John Kerry,Female,White,No,50-59,Democrat,Moderate,Some college or associate degree,"$50,000-$74,999",Worse today,"Yes, I do",Catholic,Yes,Today,Health care/Medicare,He can defeat George W. Bush,Somewhat important,Angry,He can defeat George W. Bush in November,No legal recognition of gay couples' relationships,Satisfied only if Kerry is the nominee,Only John Kerry,Yes,Takes more jobs from your state,Only John Kerry,45-64,45-59,50-64,Very/somewhat important,No college degree,Yes,"$50,000 or more",18-64,Democrat,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White female,Only Kerry/Neither,Only Kerry/Either,Today/Last 3 days/Last week,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",Yes I am,White,"Large Cities/Not Stamford, Norwalk","City: 50,000 to 500,000","City over 50,000",5.0,06051
1004125.0,Connecticut,52.0,Call 3,Backside complete,1.05091965198517,John Kerry,Male,White,No,75 or over,Democrat,Moderate,High school graduate,"$15,000-$29,999",Worse today,"Yes, someone else does",Catholic,Yes,Before that,Economy/Jobs,He cares about people like me,Very important,"Dissatisfied, but not angry",He agrees with you on the major issues,Gay couples allowed to legally marry,Satisfied only if Kerry is the nominee,Only John Kerry,No,Takes more jobs from your state,Only John Kerry,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,No,"Under $50,000",65 or over,Democrat,Moderate,Catholic,White Catholic,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Kerry/Either,Last month/Before that,Only Kerry/Neither,Only Kerry/Either,"Yes, I am or someone in household is",No,White,"Large Cities/Not Stamford, Norwalk","City: 50,000 to 500,000","City over 50,000",5.0,06051
1004126.0,Connecticut,52.0,Call 3,Backside not complete,1.05865597724915,John Kerry,Male,White,No,50-59,,,,,,,,,Before that,The war in Iraq,He can defeat George W. Bush,,"Dissatisfied, but not angry",,,Satisfied only if Kerry is the nominee,Neither candidate,,,Both candidates,45-64,45-59,50-64,,,,,18-64,,,,,Satisfied with Kerry/Neither,Satisfied with Kerry/Either,White male,Only Kerry/Neither,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,,,White,"Large Cities/Not Stamford, Norwalk","City: 50,000 to 500,000","City over 50,000",5.0,06051
1004131.0,Connecticut,94.0,Call 3,Backside complete,1.03467047214508,John Kerry,Female,White,No,65-74,Democrat,Somewhat liberal,Some college or associate degree,"$100,000 or more",About the same,No one does,Protestant,Yes,In the last month,Economy/Jobs,He can defeat George W. Bush,Very important,Angry,He can defeat George W. Bush in November,Gay couples allowed to legally marry,Satisfied if either one is the nominee,Only John Edwards,Yes,Has no effect on jobs in your state,Both candidates,65 or over,60 or over,65 or over,Very/somewhat important,No college degree,Yes,"$50,000 or more",65 or over,Democrat,Liberal,Protestant/Other Christian,White Protestant/Other Christian,Satisfied with Edwards/Either,Satisfied with Kerry/Either,White female,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,White,"Coast, including NYC suburbs","City: 10,000 to 49,999",Small cities and Rural,4.0,06880
1004133.0,Connecticut,70.0,Call 3,Backside complete,0.761262774467468,John Kerry,Male,Black,No,40-44,Democrat,Moderate,College graduate,,About the same,No one does,Protestant,Yes,In the last month,Economy/Jobs,He can defeat George W. Bush,Not too important,Angry,He can defeat George W. Bush in November,Omit,Satisfied if either one is the nominee,Only John Edwards,Omit,Takes more jobs from your state,Both candidates,30-44,30-44,40-49,Not too/not at all important,College degree,Omit,,18-64,Democrat,Moderate,Protestant/Other Christian,All others/Omits,Satisfied with Edwards/Either,Satisfied with Kerry/Either,Non-white male,Only Edwards/Either,Only Edwards/Neither,Last month/Before that,Only Edwards/Either,Only Kerry/Either,No,No,Black,Connecticut Valley,"City: 10,000 to 49,999",Small cities and Rural,1.0,06074
