ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,ALRPRS12,SEX,QRACE3,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,ABORTION,BEATOBAMAFL,BREAK12PRI,BRNAGAIN,DESCRIBS12R,GINGCONSRV,PAULCONSRV,ROMNCONSRV,SANTCONSRV,ISSREP12SC,MARRIED,QLTREP12,SHAREREL,TEAPARTY,TIMEST12,UNDERREP12,VOTENOV12,WORK,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BRNSHARE,BREAKFACT,BREAKIMP,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,WRKWOMEN,XQLTREP12,ECONWORR,INTERNATIONAL12R,ECOWORR2,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
268352.0,Alabama,78.0,Call 1,Complete,Election day exit poll,0.707719385623932,Rick Santorum,Male,White,65 or over,65 or over,Somewhat conservative,Independent,"$50,000-$99,999",College graduate,,Romney,One of several important factors,No,,,,,,The economy,Yes,Has the right experience,,Neutral,Just today,,,,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,A factor,Important,,Neutral,Neither,Last few days,Since January 1st,No,All others,,Has the right experience,Not too worried,Santorum,Not worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale
268349.0,Alabama,103.0,Call 1,Not complete,Election day exit poll,1.40154874324799,Rick Santorum,Male,White,25-29,25-29,,,,Some college/assoc. degree,,,,,I dislike the other candidates,,,,,,,,,,,Santorum,Definitely vote for the Republican nominee,Yes,,18-29,18-29,18-44,18-29,25-29,18-44,18-64,17-29,17-29,17-44,17-29,25-29,,,,,,,,No college degree,More than High school graduate,,,,,,,,,,,,All others,,,,,State questionnaire,Rural,Small Cities/Rural,2.0,South,Version 2,Low Density Rural,Rural,Rural,Downscale
268342.0,Alabama,78.0,Call 1,Complete,Election day exit poll,0.73259961605072,Rick Santorum,Female,White,50-59,50-59,Somewhat conservative,Republican,"$50,000-$99,999",College graduate,,Romney,One of several important factors,Yes,,,,,,Abortion,Yes,Has strong moral character,,Neutral,In the last few days,,,,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,A factor,Important,,Neutral,Born-again but not Tea Party supporter,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,Has strong moral character,Very worried,Santorum,Worried,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale
268341.0,Alabama,62.0,Call 1,Complete,Election day exit poll,1.29926514625549,Rick Santorum,Female,White,40-44,40-44,Very conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,,Santorum,One of several important factors,Yes,,,,,,Abortion,Yes,Has strong moral character,,Strongly support,In the last few weeks,,,,Married women,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,Has strong moral character,Very worried,Gingrich,Worried,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale
268336.0,Alabama,78.0,Call 1,Complete,Election day exit poll,0.73259961605072,Rick Santorum,Female,White,50-59,50-59,Very conservative,Republican,"Under $30,000",Some college/assoc. degree,Illegal in all cases,,,Yes,I strongly favor my candidate,About right,Not conservative enough,Not conservative enough,Too conservative,,,,A great deal,Strongly support,,Santorum,Definitely vote for the Republican nominee,Yes,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,Working women,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 2,Suburb,Urban,Urban Core,Very upscale
268333.0,Alabama,27.0,Call 1,Complete,Election day exit poll,0.620208561420441,Rick Santorum,Male,White,40-44,40-44,Very conservative,Republican,"$50,000-$99,999",College graduate,,Santorum,One of several important factors,Yes,,,,,,Abortion,Yes,Has strong moral character,,Somewhat support,In the last few weeks,,,,Married men,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,Has strong moral character,Not too worried,Santorum,Not worried,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale
268332.0,Alabama,27.0,Call 1,Complete,Election day exit poll,0.620208561420441,Rick Santorum,Male,White,40-44,40-44,Very conservative,Republican,"$50,000-$99,999",College graduate,,Santorum,One of several important factors,Yes,,,,,,Abortion,Yes,Has strong moral character,,Somewhat support,In the last few weeks,,,,Married men,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,Has strong moral character,Not too worried,Santorum,Not worried,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale
268329.0,Alabama,21.0,Call 1,Complete,Election day exit poll,0.959181189537048,Rick Santorum,Male,White,65 or over,65 or over,Very conservative,Republican,"$30,000-$49,999",Postgraduate study,Legal in most cases,,,Yes,I strongly favor my candidate,About right,Omit,Not conservative enough,About right,,,,Not much,Strongly support,,Santorum,Definitely vote for the Republican nominee,Yes,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Legal,Born again/Think religious values of candidate did not matter a great deal,,,Not much or not at all,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,All others,,,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,Version 2,Suburb,Rural,Rural,Upscale
268328.0,Alabama,27.0,Call 1,Complete,Election day exit poll,0.625572144985199,Rick Santorum,Female,White,30-39,30-39,Very conservative,Republican,,College graduate,,Gingrich,One of several important factors,Yes,,,,,,Federal budget deficit,Yes,Is a true conservative,,Strongly support,In the last few weeks,,,,Married women,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Very conservative,Very conservative,,,,College graduate,More than High school graduate,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,Is a true conservative,Very worried,Gingrich,Worried,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale
268327.0,Alabama,21.0,Call 1,Not complete,Election day exit poll,0.992901682853699,Rick Santorum,Female,White,40-44,40-44,,,,College graduate,,Romney,The most important factor,,,,,,,,No,,,,Before that,,,,Non married women,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,,,,,,,,College graduate,More than High school graduate,,,A factor,Important,,,,Earlier than that,Before January 1st,,,,,,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,Version 1,Suburb,Rural,Rural,Upscale
268326.0,Alabama,103.0,Call 1,Complete,Election day exit poll,1.05705678462982,Rick Santorum,Male,White,60-64,60-64,Very conservative,Independent,"$50,000-$99,999",High school or less,,Santorum,The most important factor,Yes,,,,,,Abortion,Yes,Has strong moral character,,Strongly support,Earlier this year,,,,Married men,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Independent/Something else,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,Has strong moral character,Very worried,Santorum,Worried,State questionnaire,Rural,Small Cities/Rural,2.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale
268325.0,Alabama,27.0,Call 1,Complete,Election day exit poll,0.604326725006104,Rick Santorum,Male,White,65 or over,65 or over,Somewhat liberal,Republican,"Under $30,000",College graduate,,Santorum,A minor factor,Yes,,,,,,The economy,No,Can defeat Barack Obama,,Strongly support,In the last few days,,,,Non married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,,,A factor,Not important,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,Can defeat Barack Obama,Very worried,Santorum,Worried,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale
268324.0,Alabama,21.0,Call 1,Not complete,Election day exit poll,0.992901682853699,Rick Santorum,Female,White,50-59,50-59,,,,Postgraduate study,,Santorum,One of several important factors,,,,,,,,Yes,,,,In the last few days,,,,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,,,,,,,,College graduate,More than High school graduate,,,A factor,Important,,,,Last few days,Since January 1st,,,,,,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,Version 1,Suburb,Rural,Rural,Upscale
268323.0,Alabama,27.0,Call 1,Complete,Election day exit poll,0.620208561420441,Rick Santorum,Male,White,30-39,30-39,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,,Santorum,One of several important factors,Yes,,,,,,Federal budget deficit,Yes,Is a true conservative,,Strongly support,In the last few days,,,,Married men,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,Yes,White Born-again/Evangelical Christians,,Is a true conservative,Very worried,Gingrich,Worried,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale
268320.0,Alabama,21.0,Call 1,Complete,Election day exit poll,0.992901682853699,Rick Santorum,Female,White,45-49,45-49,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,,Santorum,A minor factor,Yes,,,,,,Abortion,Yes,Is a true conservative,,Somewhat oppose,In the last few days,,,,Married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,A factor,Not important,,Oppose,Born-again but not Tea Party supporter,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,Is a true conservative,Somewhat worried,Santorum,Worried,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,Version 1,Suburb,Rural,Rural,Upscale
268319.0,Alabama,27.0,Call 1,Complete,Election day exit poll,0.625572144985199,Rick Santorum,Female,White,40-44,40-44,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,,Santorum,A minor factor,Yes,,,,,,The economy,Yes,Has strong moral character,,Neutral,Before that,,,,Married women,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,A factor,Not important,,Neutral,Born-again but not Tea Party supporter,Earlier than that,Before January 1st,No,White Born-again/Evangelical Christians,,Has strong moral character,Very worried,Santorum,Worried,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale
268317.0,Alabama,21.0,Call 1,Not complete,Election day exit poll,0.992901682853699,Rick Santorum,Female,White,50-59,50-59,,,,Postgraduate study,,,,,I strongly favor my candidate,,,,,,,,,,,Santorum,Definitely vote for the Republican nominee,Yes,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,,,,,,,,College graduate,More than High school graduate,,,,,,,,,,,,Working women,,,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,Version 2,Suburb,Rural,Rural,Upscale
268315.0,Alabama,75.0,Call 1,Complete,Election day exit poll,2.29981207847595,Rick Santorum,Male,White,65 or over,65 or over,Very conservative,Something else,"Under $30,000",College graduate,Illegal in all cases,,,Yes,I dislike the other candidates,About right,Not conservative enough,Not conservative enough,About right,,,,A great deal,Strongly support,,Santorum,Definitely vote for the Republican nominee,No,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,All others,,,,,State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 2,Low Density Rural,Rural,Rural,Downscale
268314.0,Alabama,27.0,Call 1,Complete,Election day exit poll,0.620208561420441,Rick Santorum,Male,White,40-44,40-44,Somewhat conservative,Republican,"$100,000-$199,999",College graduate,Illegal in most cases,,,Yes,I like my candidate but with reservations,About right,About right,Not conservative enough,About right,,,,A great deal,Somewhat support,,Santorum,Definitely vote for the Republican nominee,Yes,,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,All others,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 2,Low Density Rural,Rural,Rural,Very downscale
268313.0,Alabama,21.0,Call 1,Complete,Election day exit poll,0.984388709068298,Rick Santorum,Male,White,40-44,40-44,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,Illegal in most cases,,,Yes,I strongly favor my candidate,About right,About right,Not conservative enough,About right,,,,A great deal,Strongly support,,Santorum,Definitely vote for the Republican nominee,Yes,,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,All others,,,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,Version 2,Suburb,Rural,Rural,Upscale
268310.0,Alabama,27.0,Call 1,Complete,Election day exit poll,0.625572144985199,Rick Santorum,Female,White,30-39,30-39,Very conservative,Republican,"$50,000-$99,999",Postgraduate study,Illegal in most cases,,,Yes,I strongly favor my candidate,About right,Not conservative enough,Not conservative enough,About right,,,,A great deal,Somewhat support,,Santorum,Definitely vote for the Republican nominee,Yes,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Working women,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 2,Low Density Rural,Rural,Rural,Very downscale
268308.0,Alabama,75.0,Call 1,Complete,Election day exit poll,3.07568502426147,Rick Santorum,Female,White,18-24,17-24,Very conservative,Republican,"Under $30,000",College graduate,,Santorum,One of several important factors,Yes,,,,,,The economy,No,Has strong moral character,,Somewhat support,In the last few weeks,,,,Non married women,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,Has strong moral character,Very worried,Santorum,Worried,State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale
268307.0,Alabama,103.0,Call 1,Complete,Election day exit poll,1.05705678462982,Rick Santorum,Male,White,65 or over,65 or over,Very conservative,Something else,"Under $30,000",Some college/assoc. degree,Illegal in most cases,,,Yes,I strongly favor my candidate,About right,Too conservative,Not conservative enough,About right,,,,Not at all,Strongly support,,Gingrich,Definitely vote for the Republican nominee,No,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,Not much or not at all,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,All others,,,,,State questionnaire,Rural,Small Cities/Rural,2.0,South,Version 2,Low Density Rural,Rural,Rural,Downscale
268305.0,Alabama,27.0,Call 1,Complete,Election day exit poll,0.625572144985199,Rick Santorum,Female,White,45-49,45-49,Very conservative,Republican,"$100,000-$199,999",College graduate,Illegal in all cases,,,Yes,I like my candidate but with reservations,About right,Not conservative enough,Not conservative enough,About right,,,,A great deal,Somewhat support,,Santorum,Definitely vote for the Republican nominee,Yes,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Working women,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 2,Low Density Rural,Rural,Rural,Very downscale
268303.0,Alabama,27.0,Call 1,Complete,Election day exit poll,0.609552919864655,Rick Santorum,Female,White,65 or over,65 or over,Very conservative,Republican,"Under $30,000",High school or less,Illegal in most cases,,,Yes,I strongly favor my candidate,Omit,Too conservative,Too conservative,About right,,,,A great deal,Strongly support,,Santorum,Definitely vote for the Republican nominee,No,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,All others,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 2,Low Density Rural,Rural,Rural,Very downscale
268299.0,Alabama,57.0,Call 1,Complete,Election day exit poll,0.697734653949738,Rick Santorum,Male,White,50-59,50-59,Very conservative,Republican,"$100,000-$199,999",College graduate,,Santorum,One of several important factors,Yes,,,,,,The economy,Yes,Is a true conservative,,Strongly support,Earlier this year,,,,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,Is a true conservative,Very worried,Santorum,Worried,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Low Density Rural,70s Suburbs,Urban Perimeter,Upscale
268298.0,Alabama,57.0,Call 1,Complete,Election day exit poll,0.697734653949738,Rick Santorum,Male,White,50-59,50-59,Very conservative,Republican,"$100,000-$199,999",College graduate,,Santorum,One of several important factors,Yes,,,,,,The economy,Yes,Is a true conservative,,Strongly support,Earlier this year,,,,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,Is a true conservative,Very worried,Santorum,Worried,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,Low Density Rural,70s Suburbs,Urban Perimeter,Upscale
268289.0,Alabama,57.0,Call 1,Complete,Election day exit poll,0.685747027397156,Rick Santorum,Female,White,65 or over,65 or over,Very conservative,Republican,"$50,000-$99,999",High school or less,Illegal in all cases,,,Yes,I strongly favor my candidate,Omit,Omit,Not conservative enough,About right,,,,A great deal,Somewhat support,,Santorum,Definitely vote for the Republican nominee,No,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,All others,,,,,State questionnaire,Suburbs,Suburbs,1.0,South,Version 2,Low Density Rural,70s Suburbs,Urban Perimeter,Upscale
268278.0,Alabama,57.0,Call 1,Complete,Election day exit poll,0.679867565631866,Rick Santorum,Male,White,60-64,60-64,Somewhat conservative,Democrat,"$50,000-$99,999",College graduate,Illegal in most cases,,,Yes,I dislike the other candidates,Too conservative,Too conservative,Too conservative,About right,,,,Somewhat,Neutral,,Santorum,Only vote for the Republican nominee if your candidate wins,No,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Democrat,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,A great deal or somewhat,Neutral,Born-again but not Tea Party supporter,,,No,White Born-again/Evangelical Christians,All others,,,,,State questionnaire,Suburbs,Suburbs,1.0,South,Version 2,Low Density Rural,70s Suburbs,Urban Perimeter,Upscale
268275.0,Alabama,84.0,Call 1,Complete,Election day exit poll,0.800711691379547,Rick Santorum,Male,White,65 or over,65 or over,Somewhat liberal,Democrat,"Under $30,000",High school or less,Illegal in most cases,,,Yes,I strongly favor my candidate,Not conservative enough,About right,Not conservative enough,About right,,,,Somewhat,Somewhat support,,Santorum,Only vote for the Republican nominee if your candidate wins,No,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Democrat,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,All others,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 2,Suburb,Urban,Urban Core,Upscale
268272.0,Alabama,37.0,Call 1,Complete,Election day exit poll,0.653569877147675,Rick Santorum,Male,White,30-39,30-39,Very liberal,Republican,"$50,000-$99,999",High school or less,,Santorum,The most important factor,Yes,,,,,,Federal budget deficit,Yes,Has strong moral character,,Strongly support,Before that,,,,Married men,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Earlier than that,Before January 1st,No,White Born-again/Evangelical Christians,,Has strong moral character,Very worried,Santorum,Worried,State questionnaire,Suburbs,Suburbs,3.0,South,Version 1,Suburb,60s Suburbs,Urban Perimeter,Upscale
268271.0,Alabama,37.0,Call 1,Complete,Election day exit poll,0.653569877147675,Rick Santorum,Male,White,30-39,30-39,Very liberal,Republican,"$50,000-$99,999",High school or less,,Santorum,The most important factor,Yes,,,,,,Federal budget deficit,Yes,Has strong moral character,,Strongly support,Before that,,,,Married men,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Earlier than that,Before January 1st,No,White Born-again/Evangelical Christians,,Has strong moral character,Very worried,Santorum,Worried,State questionnaire,Suburbs,Suburbs,3.0,South,Version 1,Suburb,60s Suburbs,Urban Perimeter,Upscale
268269.0,Alabama,11.0,Call 1,Complete,Election day exit poll,0.871426045894623,Rick Santorum,Male,White,30-39,30-39,Moderate,Republican,"Under $30,000",High school or less,Illegal in all cases,,,Yes,I strongly favor my candidate,Not conservative enough,Not conservative enough,Too conservative,About right,,,,A great deal,Neutral,,Santorum,Probably vote for the Republican nominee,Yes,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Neutral,Born-again but not Tea Party supporter,,,Yes,White Born-again/Evangelical Christians,All others,,,,,State questionnaire,Rural,Small Cities/Rural,2.0,South,Version 2,Low Density Rural,Rural,Rural,Downscale
268265.0,Alabama,37.0,Call 1,Complete,Election day exit poll,0.653569877147675,Rick Santorum,Male,White,45-49,45-49,Very conservative,Republican,"$50,000-$99,999",Postgraduate study,Illegal in all cases,,,Yes,I strongly favor my candidate,About right,About right,Not conservative enough,About right,,,,A great deal,Strongly support,,Gingrich,Definitely vote for the Republican nominee,Yes,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,All others,,,,,State questionnaire,Suburbs,Suburbs,3.0,South,Version 2,Suburb,60s Suburbs,Urban Perimeter,Upscale
