ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,LARPRS12,SEX,QRACE3,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,BEATOBAMAFL,BREAK12PRI,BRNAGAIN,DESCRIBS12R,ISSREP12SC,MARRIED,QLTREP12,RELIGN10,SATGING,SATROMN,SATSANT,SHAREREL,TEAPARTY,TIMEIL12,UNDERREP12,WORK,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,BRNSHARE,BREAKFACT,BREAKIMP,REL5,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,XQLTREP12,ATTEND,ENDPRIM12R,GUNOWNER,RECOVER,TWOCANDS12R,ATTEND2,ATTREL,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
292317.0, Louisiana,60.0,Call 3,Complete,Election day exit poll,1.53799915313721,Mitt Romney,Female,White,60-64,60-64,Very conservative,Republican,"$100,000-$199,999",College graduate,Romney,Omit,Yes,,The economy,Yes,Can defeat Barack Obama,,,,,,Strongly support,Just today,,,Married women,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Omit,Omit,,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Downscale,70529.0
292310.0, Louisiana,52.0,Call 3,Complete,Election day exit poll,1.32623863220215,Mitt Romney,Male,White,50-59,50-59,Somewhat conservative,Independent,"$50,000-$99,999",College graduate,Romney,A minor factor,Yes,,The economy,Yes,Can defeat Barack Obama,,,,,,Strongly support,Earlier this month,,,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,A factor,Not important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,"The race ends as soon as possible, even if your candidate loses the nomination",,,Mitt Romney,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 1,High Density Urban,Urban,Urban Core,Very upscale,70065.0
292294.0, Louisiana,47.0,Call 3,Complete,Election day exit poll,0.638565599918365,Mitt Romney,,,65 or over,65 or over,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,Romney,The most important factor,,,The economy,No,Can defeat Barack Obama,,,,,,Strongly support,Earlier this year,,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,A factor,Important,,,Support,,Earlier than that,Since January 1st,,,,,,Can defeat Barack Obama,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 1,High Density Urban,Urban,Urban Core,Very upscale,70001.0
292282.0, Louisiana,47.0,Call 3,Complete,Election day exit poll,0.707861542701721,Mitt Romney,Female,White,65 or over,65 or over,Very conservative,Republican,"Under $30,000",Some college/assoc. degree,Romney,A minor factor,Yes,,The economy,No,Can defeat Barack Obama,,,,,,Somewhat support,In the last few days,,,Non married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,A factor,Not important,,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,Yes,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 1,High Density Urban,Urban,Urban Core,Very upscale,70001.0
292225.0, Louisiana,36.0,Call 3,Complete,Election day exit poll,0.581679165363312,Mitt Romney,Female,White,50-59,50-59,Somewhat conservative,Republican,"$200,000 or more",Some college/assoc. degree,Romney,One of several important factors,Yes,,The economy,Yes,Can defeat Barack Obama,,,,,,Strongly support,Earlier this month,,,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale,70748.0
292224.0, Louisiana,36.0,Call 3,Complete,Election day exit poll,0.58884608745575,Mitt Romney,Male,White,65 or over,65 or over,Somewhat conservative,Republican,"$30,000-$49,999",High school or less,Romney,The most important factor,No,,Federal budget deficit,Yes,Has the right experience,,,,,,Strongly support,Earlier this month,,,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,A factor,Important,,,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,Yes,All others,,,,Has the right experience,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale,70748.0
292218.0, Louisiana,51.0,Call 2,Complete,Election day exit poll,0.558416247367859,Mitt Romney,Male,White,40-44,40-44,Very conservative,Republican,"$100,000-$199,999",College graduate,Romney,Not a factor at all,No,,The economy,Yes,Can defeat Barack Obama,,,,,,Strongly support,Earlier this year,,,Married men,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Not a factor,Not important,,,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,,,,Can defeat Barack Obama,,"The race ends as soon as possible, even if your candidate loses the nomination",,,Mitt Romney,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 1,High Density Urban,Urban,Urban Core,Very upscale,70065.0
292215.0, Louisiana,51.0,Call 2,Complete,Election day exit poll,0.705983877182007,Mitt Romney,Female,White,60-64,60-64,Somewhat conservative,Republican,"$50,000-$99,999",College graduate,Romney,Not a factor at all,No,,Federal budget deficit,Yes,Can defeat Barack Obama,,,,,,Somewhat support,Earlier this month,,,Married women,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,Not a factor,Not important,,,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,,,,Can defeat Barack Obama,,"The race ends as soon as possible, even if your candidate loses the nomination",,,Mitt Romney,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 1,High Density Urban,Urban,Urban Core,Very upscale,70065.0
292194.0, Louisiana,51.0,Call 2,Complete,Election day exit poll,0.568984389305115,Mitt Romney,Female,White,50-59,50-59,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,Romney,Not a factor at all,No,,The economy,Yes,Can defeat Barack Obama,,,,,,Neutral,Just today,,,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Not a factor,Not important,,,Neutral,Neither,Last few days,Since January 1st,No,All others,,,,Can defeat Barack Obama,,"The race ends as soon as possible, even if your candidate loses the nomination",,,Mitt Romney,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 1,High Density Urban,Urban,Urban Core,Very upscale,70065.0
292184.0, Louisiana,51.0,Call 2,Complete,Election day exit poll,0.705983877182007,Mitt Romney,Female,White,60-64,60-64,Somewhat conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,Romney,Omit,No,,Federal budget deficit,Yes,Can defeat Barack Obama,,,,,,Somewhat support,Just today,,,Married women,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,,Omit,Omit,,,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,No,All others,,,,Can defeat Barack Obama,,"Your candidate wins the nomination, even if the race continues for month",,,Rick Santorum,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 1,High Density Urban,Urban,Urban Core,Very upscale,70065.0
292172.0, Louisiana,51.0,Call 2,Complete,Election day exit poll,0.705983877182007,Mitt Romney,Female,White,65 or over,65 or over,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Romney,Not a factor at all,Yes,,The economy,Yes,Can defeat Barack Obama,,,,,,Somewhat support,Earlier this year,,,Married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,Not a factor,Not important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,South,Version 1,High Density Urban,Urban,Urban Core,Very upscale,70065.0
292166.0, Louisiana,24.0,Call 2,Complete,Election day exit poll,0.48561879992485,Mitt Romney,Male,White,60-64,60-64,Very conservative,Republican,"$50,000-$99,999",College graduate,Romney,Not a factor at all,Yes,,The economy,Yes,Has the right experience,,,,,,Strongly support,Before that,,,Married men,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,Not a factor,Not important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Before January 1st,No,White Born-again/Evangelical Christians,,,,Has the right experience,,"The race ends as soon as possible, even if your candidate loses the nomination",,,Mitt Romney,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale,70808.0
292156.0, Louisiana,36.0,Call 2,Not complete,Election day exit poll,0.581679165363312,Mitt Romney,Female,White,50-59,50-59,,,,College graduate,Romney,One of several important factors,,,,No,,,,,,,,In the last few days,,,Non married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,,,,,,,,College graduate,More than High school graduate,,A factor,Important,,,,,Last few days,Since January 1st,,,,,,,,,,,,,,State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale,70748.0
292152.0, Louisiana,24.0,Call 2,Complete,Election day exit poll,0.479708284139633,Mitt Romney,Male,White,45-49,45-49,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Romney,A minor factor,Yes,,The economy,Yes,Has the right experience,,,,,,Neutral,In the last few days,,,Married men,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,A factor,Not important,,,Neutral,Born-again but not Tea Party supporter,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,,,Has the right experience,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale,70808.0
292149.0, Louisiana,32.0,Call 2,Complete,Election day exit poll,0.403390944004059,Mitt Romney,Female,White,50-59,50-59,Very conservative,Independent,"$100,000-$199,999",College graduate,Romney,Not a factor at all,Yes,,The economy,Yes,Can defeat Barack Obama,,,,,,Strongly support,In the last few days,,,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Not a factor,Not important,,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,Suburbs,Suburbs,3.0,South,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,70791.0
292146.0, Louisiana,24.0,Call 2,Complete,Election day exit poll,0.479708284139633,Mitt Romney,Female,White,50-59,50-59,Somewhat conservative,Republican,"$100,000-$199,999",Postgraduate study,Romney,Not a factor at all,Yes,,The economy,Yes,Has strong moral character,,,,,,Somewhat support,In the last few days,,,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Not a factor,Not important,,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,,,Has strong moral character,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale,70808.0
292133.0, Louisiana,32.0,Call 2,Complete,Election day exit poll,0.408361166715622,Mitt Romney,Male,White,60-64,60-64,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Romney,A minor factor,No,,Federal budget deficit,Yes,Can defeat Barack Obama,,,,,,Strongly support,Earlier this month,,,Married men,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,A factor,Not important,,,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,,,,Can defeat Barack Obama,,"The race ends as soon as possible, even if your candidate loses the nomination",,,Mitt Romney,,,State questionnaire,Suburbs,Suburbs,3.0,South,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,70791.0
292129.0, Louisiana,24.0,Call 2,Complete,Election day exit poll,0.48561879992485,Mitt Romney,Female,White,60-64,60-64,Moderate,Independent,"$100,000-$199,999",Postgraduate study,Romney,Not a factor at all,No,,The economy,Yes,Has the right experience,,,,,,Strongly oppose,Earlier this year,,,Married women,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Not a factor,Not important,,,Oppose,Neither,Earlier than that,Since January 1st,No,All others,,,,Has the right experience,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale,70808.0
292128.0, Louisiana,58.0,Call 2,Complete,Election day exit poll,1.17846691608429,Mitt Romney,Male,White,65 or over,65 or over,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Romney,Not a factor at all,No,,The economy,Yes,Can defeat Barack Obama,,,,,,Strongly support,Before that,,,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,Not a factor,Not important,,,Support,Tea Party supporter and not born-again,Earlier than that,Before January 1st,No,All others,,,,Can defeat Barack Obama,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,South,Version 1,Suburb,Urban,Urban Core,Very upscale,70508.0
292106.0, Louisiana,111.0,Call 2,Complete,Election day exit poll,1.17409110069275,Mitt Romney,Female,White,65 or over,65 or over,Very conservative,Republican,"Under $30,000",High school or less,Romney,One of several important factors,Yes,,Federal budget deficit,No,Can defeat Barack Obama,,,,,,Strongly support,Before that,,,Non married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Before January 1st,Yes,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,71439.0
292105.0, Louisiana,34.0,Call 2,Complete,Election day exit poll,0.456231892108917,Mitt Romney,Male,White,65 or over,65 or over,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Romney,Not a factor at all,No,,Federal budget deficit,Yes,Can defeat Barack Obama,,,,,,Strongly support,Earlier this year,,,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,Not a factor,Not important,,,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,,,,Can defeat Barack Obama,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,Suburbs,Suburbs,3.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,70817.0
292097.0, Louisiana,32.0,Call 2,Complete,Election day exit poll,0.408361166715622,Mitt Romney,Female,White,60-64,60-64,Somewhat conservative,Republican,"$50,000-$99,999",College graduate,Romney,Not a factor at all,Yes,,The economy,Yes,Can defeat Barack Obama,,,,,,Strongly support,Earlier this year,,,Married women,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,Not a factor,Not important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,Suburbs,Suburbs,3.0,South,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,70791.0
292091.0, Louisiana,50.0,Call 2,Complete,Election day exit poll,0.772193074226379,Mitt Romney,Female,White,50-59,50-59,Moderate,Republican,,High school or less,Romney,Not a factor at all,No,,Omit,No,Omit,,,,,,Neutral,Before that,,,Non married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,,,,No college degree,High school graduate or less,,Not a factor,Not important,,,Neutral,Neither,Earlier than that,Before January 1st,,All others,,,,Omit,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale,70123.0
292090.0, Louisiana,34.0,Call 2,Complete,Election day exit poll,0.450679063796997,Mitt Romney,Female,White,50-59,50-59,Somewhat conservative,Republican,"$200,000 or more",Some college/assoc. degree,Romney,A minor factor,No,,The economy,Yes,Can defeat Barack Obama,,,,,,Somewhat support,Just today,,,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,,A factor,Not important,,,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,No,All others,,,,Can defeat Barack Obama,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,Suburbs,Suburbs,3.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,70817.0
292083.0, Louisiana,34.0,Call 2,Complete,Election day exit poll,0.450679063796997,Mitt Romney,Female,White,50-59,50-59,Somewhat conservative,Republican,"$100,000-$199,999",Postgraduate study,Romney,Not a factor at all,Yes,,The economy,Yes,Can defeat Barack Obama,,,,,,Somewhat support,Just today,,,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Not a factor,Not important,,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,"The race ends as soon as possible, even if your candidate loses the nomination",,,Mitt Romney,,,State questionnaire,Suburbs,Suburbs,3.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,70817.0
292081.0, Louisiana,50.0,Call 2,Complete,Election day exit poll,0.757850646972656,Mitt Romney,Male,White,30-39,30-39,Moderate,Republican,"$50,000-$99,999",Postgraduate study,Romney,Not a factor at all,No,,The economy,Yes,Can defeat Barack Obama,,,,,,Somewhat oppose,Earlier this year,,,Married men,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,Not a factor,Not important,,,Oppose,Neither,Earlier than that,Since January 1st,No,All others,,,,Can defeat Barack Obama,,"The race ends as soon as possible, even if your candidate loses the nomination",,,Mitt Romney,,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale,70123.0
292066.0, Louisiana,50.0,Call 2,Complete,Election day exit poll,0.772193074226379,Mitt Romney,Female,White,50-59,50-59,Somewhat conservative,Independent,"$100,000-$199,999",Some college/assoc. degree,Romney,Not a factor at all,Yes,,The economy,Yes,Can defeat Barack Obama,,,,,,Strongly support,Before that,,,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,,Not a factor,Not important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Before January 1st,No,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,"The race ends as soon as possible, even if your candidate loses the nomination",,,Mitt Romney,,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale,70123.0
292058.0, Louisiana,50.0,Call 2,Complete,Election day exit poll,0.757850646972656,Mitt Romney,Male,White,50-59,50-59,Very conservative,Republican,"$100,000-$199,999",College graduate,Romney,A minor factor,Yes,,Abortion,,Can defeat Barack Obama,,,,,,Somewhat support,Earlier this month,,,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,A factor,Not important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,"The race ends as soon as possible, even if your candidate loses the nomination",,,Mitt Romney,,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale,70123.0
292045.0, Louisiana,84.0,Call 2,Complete,Election day exit poll,3.24078392982483,Mitt Romney,Male,White,50-59,50-59,Somewhat conservative,Republican,"$100,000-$199,999",College graduate,Romney,A minor factor,Yes,,The economy,Yes,Has the right experience,,,,,,Somewhat support,Earlier this year,,,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,A factor,Not important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,,,Has the right experience,,"Your candidate wins the nomination, even if the race continues for month",,,Mitt Romney,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,Version 1,Town,Rural,Rural,Downscale,71301.0
292039.0, Louisiana,102.0,Call 2,Complete,Election day exit poll,0.741664946079254,Mitt Romney,Male,White,65 or over,65 or over,Very conservative,Republican,"$30,000-$49,999",Postgraduate study,Romney,Not a factor at all,Yes,,Federal budget deficit,Yes,Can defeat Barack Obama,,,,,,Strongly support,Before that,,,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,,Not a factor,Not important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Before January 1st,No,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,"The race ends as soon as possible, even if your candidate loses the nomination",,,Mitt Romney,,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,70461.0
292037.0, Louisiana,102.0,Call 2,Complete,Election day exit poll,0.755701065063477,Mitt Romney,Female,White,60-64,60-64,Moderate,Independent,"$100,000-$199,999",Postgraduate study,Romney,Not a factor at all,Yes,,Omit,Yes,Omit,,,,,,Neutral,Just today,,,Married women,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Not a factor,Not important,,,Neutral,Born-again but not Tea Party supporter,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,,,Omit,,Omit,,,Mitt Romney,,,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,70461.0
292035.0, Louisiana,111.0,Call 2,Complete,Election day exit poll,1.17409110069275,Mitt Romney,Male,White,25-29,25-29,Very conservative,Republican,"$50,000-$99,999",High school or less,Gingrich,The most important factor,No,,Federal budget deficit,Yes,Can defeat Barack Obama,,,,,,Strongly support,In the last few days,,,Married men,18-29,18-29,18-44,18-29,25-29,18-44,18-64,17-29,17-29,17-44,17-29,25-29,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,,A factor,Important,,,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,No,All others,,,,Can defeat Barack Obama,,"The race ends as soon as possible, even if your candidate loses the nomination",,,Mitt Romney,,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,71439.0
