ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,VARPRS12,SEX,QRACE3,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,ABORTION,BREAK12PRI,BRNAGAIN,DESCRIBS12R,ISSREP12SC,MARRIED,QLTREP12,SHAREREL,TEAPARTY,TIMEST12,SEXWED,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BRNSHARE,BREAKFACT,BREAKIMP,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,XQLTREP12,VAALLCAND,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
235109.0, Virginia,21.0,Call 2,Complete,Election day exit poll,1.19175124168396,Mitt Romney,Male,White,65 or over,Somewhat conservative,Independent,"$200,000 or more",College graduate,Illegal in most cases,Not a factor at all,No,I like my candidate but with reservations,Federal budget deficit,Yes,Can defeat Barack Obama,Not at all,Strongly support,In the last few weeks,Married men,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Not born again,Not a factor,Not important,Not much or not at all,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,Can defeat Barack Obama,Mitt Romney,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,High Density Urban,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,22015.0
231236.0, Virginia,78.0,Call 1,Complete,Election day exit poll,0.471304327249527,Mitt Romney,Male,Other,65 or over,Somewhat conservative,Independent,"$50,000-$99,999",Postgraduate study,Illegal in most cases,One of several important factors,Yes,I like my candidate but with reservations,The economy,Yes,Can defeat Barack Obama,Somewhat,Somewhat support,Earlier this year,Married men,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,A factor,Important,A great deal or somewhat,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,All others,Can defeat Barack Obama,Mitt Romney,State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale,24609.0
231224.0, Virginia,87.0,Call 1,Complete,Election day exit poll,0.53433632850647,Mitt Romney,Male,White,65 or over,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Omit,One of several important factors,No,I like my candidate but with reservations,The economy,No,Can defeat Barack Obama,Not much,Strongly support,In the last few days,Non married men,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Omit,Not born again,A factor,Important,Not much or not at all,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,No,All others,Can defeat Barack Obama,Newt Gingrich,State questionnaire,Suburbs,Suburbs,5.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,23322.0
235082.0, Virginia,21.0,Call 2,Complete,Election day exit poll,1.19175124168396,Mitt Romney,Male,White,65 or over,Moderate,Independent,"$100,000-$199,999",Postgraduate study,Legal in most cases,A minor factor,No,I strongly favor my candidate,The economy,Yes,Can defeat Barack Obama,Not at all,Strongly oppose,Earlier this year,Married men,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,Not born again,A factor,Not important,Not much or not at all,Oppose,Neither,Earlier than that,Since January 1st,No,All others,Can defeat Barack Obama,Mitt Romney,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,High Density Urban,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,22015.0
231218.0, Virginia,21.0,Call 1,Complete,Election day exit poll,1.19175124168396,Mitt Romney,Male,White,65 or over,Moderate,Republican,"$50,000-$99,999",Some college/assoc. degree,Legal in most cases,One of several important factors,No,I strongly favor my candidate,Federal budget deficit,Yes,Can defeat Barack Obama,Somewhat,Somewhat support,In the last few days,Married men,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Legal,Not born again,A factor,Important,A great deal or somewhat,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,No,All others,Can defeat Barack Obama,Mitt Romney,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,High Density Urban,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,22015.0
235031.0, Virginia,21.0,Call 2,Complete,Election day exit poll,0.810946404933929,Mitt Romney,Female,Other,65 or over,Moderate,Republican,"$200,000 or more",Postgraduate study,Illegal in most cases,A minor factor,No,I dislike the other candidates,Abortion,Yes,Omit,Not at all,Somewhat support,Just today,Married women,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Not born again,A factor,Not important,Not much or not at all,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,No,All others,Omit,Rick Santorum,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,High Density Urban,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,22015.0
235017.0, Virginia,21.0,Call 2,Complete,Election day exit poll,1.19175124168396,Mitt Romney,Male,White,65 or over,Very conservative,Republican,"$200,000 or more",Postgraduate study,Legal in all cases,One of several important factors,No,I dislike the other candidates,Abortion,Yes,Is a true conservative,Not at all,Somewhat oppose,Earlier this year,Married men,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,Not born again,A factor,Important,Not much or not at all,Oppose,Neither,Earlier than that,Since January 1st,No,All others,Is a true conservative,Mitt Romney,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,High Density Urban,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,22015.0
231143.0, Virginia,78.0,Call 1,Complete,Election day exit poll,0.810961127281189,Mitt Romney,Female,White,65 or over,Moderate,Republican,"$50,000-$99,999",Postgraduate study,Illegal in most cases,One of several important factors,No,I strongly favor my candidate,The economy,Yes,Has the right experience,Somewhat,Neutral,Earlier this year,Married women,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,Not born again,A factor,Important,A great deal or somewhat,Neutral,Neither,Earlier than that,Since January 1st,No,All others,Has the right experience,Mitt Romney,State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 1,Low Density Rural,Rural,Rural,Very downscale,24609.0
234989.0, Virginia,21.0,Call 2,Complete,Election day exit poll,1.28954994678497,Mitt Romney,Female,White,65 or over,Very conservative,Republican,"$100,000-$199,999",College graduate,Illegal in most cases,One of several important factors,No,I strongly favor my candidate,The economy,Yes,Can defeat Barack Obama,Not at all,Strongly support,Before that,Married women,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Not born again,A factor,Important,Not much or not at all,Support,Tea Party supporter and not born-again,Earlier than that,Before January 1st,No,All others,Can defeat Barack Obama,Mitt Romney,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,High Density Urban,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,22015.0
231121.0, Virginia,36.0,Call 1,Complete,Election day exit poll,1.0504367351532,Mitt Romney,Male,White,65 or over,Somewhat conservative,Independent,"$30,000-$49,999",Postgraduate study,Illegal in all cases,A minor factor,No,I like my candidate but with reservations,Abortion,Yes,Can defeat Barack Obama,Somewhat,Neutral,Before that,Married men,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Illegal,Not born again,A factor,Not important,A great deal or somewhat,Neutral,Neither,Earlier than that,Before January 1st,No,All others,Can defeat Barack Obama,Rick Santorum,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,22963.0
234980.0, Virginia,59.0,Call 2,Complete,Election day exit poll,0.810961127281189,Mitt Romney,Female,White,65 or over,Somewhat conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,Legal in most cases,One of several important factors,No,I like my candidate but with reservations,Federal budget deficit,Yes,Has the right experience,Not at all,Strongly support,In the last few weeks,Married women,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,Legal,Not born again,A factor,Important,Not much or not at all,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,Has the right experience,Mitt Romney,State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,22967.0
234935.0, Virginia,65.0,Call 2,Complete,Election day exit poll,0.794871270656586,Mitt Romney,Male,White,65 or over,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Illegal in most cases,One of several important factors,No,I strongly favor my candidate,The economy,Yes,Can defeat Barack Obama,Not at all,Strongly support,In the last few weeks,Married men,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Illegal,Not born again,A factor,Important,Not much or not at all,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,Can defeat Barack Obama,Mitt Romney,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,20169.0
234900.0, Virginia,65.0,Call 2,Complete,Election day exit poll,0.860100865364075,Mitt Romney,Female,White,65 or over,Moderate,Republican,"$100,000-$199,999",College graduate,Legal in most cases,The most important factor,No,I like my candidate but with reservations,The economy,Yes,Can defeat Barack Obama,Somewhat,Strongly support,In the last few weeks,Married women,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,Not born again,A factor,Important,A great deal or somewhat,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,Can defeat Barack Obama,Newt Gingrich,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,20169.0
231026.0, Virginia,36.0,Call 1,Complete,Election day exit poll,1.0504367351532,Mitt Romney,Male,White,65 or over,Moderate,Independent,"$100,000-$199,999",Postgraduate study,Legal in all cases,A minor factor,No,I like my candidate but with reservations,Federal budget deficit,Yes,Has the right experience,Not at all,Neutral,Earlier this year,Married men,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,Not born again,A factor,Not important,Not much or not at all,Neutral,Neither,Earlier than that,Since January 1st,No,All others,Has the right experience,Mitt Romney,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,22963.0
234863.0, Virginia,36.0,Call 2,Complete,Election day exit poll,1.136638879776,Mitt Romney,Female,White,65 or over,Very conservative,Republican,"$50,000-$99,999",College graduate,Illegal in most cases,One of several important factors,No,I like my candidate but with reservations,The economy,Yes,Can defeat Barack Obama,Not much,Strongly support,Earlier this year,Married women,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Illegal,Not born again,A factor,Important,Not much or not at all,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,Can defeat Barack Obama,Mitt Romney,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,22963.0
230997.0, Virginia,59.0,Call 1,Complete,Election day exit poll,0.810961127281189,Mitt Romney,Female,White,65 or over,Moderate,Democrat,"Under $30,000",College graduate,Legal in most cases,One of several important factors,No,I like my candidate but with reservations,The economy,No,Has the right experience,Not much,Somewhat oppose,Before that,Non married women,65+,60+,45+,60+,65+,Democrat,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Legal,Not born again,A factor,Important,Not much or not at all,Oppose,Neither,Earlier than that,Before January 1st,No,All others,Has the right experience,Mitt Romney,State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,22967.0
230990.0, Virginia,87.0,Call 1,Complete,Election day exit poll,0.53433632850647,Mitt Romney,Male,White,65 or over,Moderate,Independent,"$100,000-$199,999",Postgraduate study,Legal in most cases,One of several important factors,No,I strongly favor my candidate,The economy,Yes,Can defeat Barack Obama,Not much,Neutral,Earlier this year,Married men,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,Not born again,A factor,Important,Not much or not at all,Neutral,Neither,Earlier than that,Since January 1st,No,All others,Can defeat Barack Obama,Mitt Romney,State questionnaire,Suburbs,Suburbs,5.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,23322.0
230973.0, Virginia,59.0,Call 1,Complete,Election day exit poll,0.810961127281189,Mitt Romney,Female,White,65 or over,Moderate,Republican,"Under $30,000",Some college/assoc. degree,Legal in most cases,One of several important factors,No,I strongly favor my candidate,The economy,No,Has the right experience,Somewhat,Neutral,Earlier this year,Non married women,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Legal,Not born again,A factor,Important,A great deal or somewhat,Neutral,Neither,Earlier than that,Since January 1st,Yes,All others,Has the right experience,Mitt Romney,State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,22967.0
234818.0, Virginia,59.0,Call 2,Complete,Election day exit poll,0.749458253383636,Mitt Romney,Male,White,65 or over,Somewhat conservative,Republican,"$100,000-$199,999",Postgraduate study,Illegal in most cases,One of several important factors,No,I like my candidate but with reservations,The economy,No,Can defeat Barack Obama,Not at all,Somewhat support,Earlier this year,Non married men,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Not born again,A factor,Important,Not much or not at all,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,Can defeat Barack Obama,Mitt Romney,State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,22967.0
234817.0, Virginia,115.0,Call 2,Complete,Election day exit poll,0.878686428070068,Mitt Romney,Male,White,65 or over,Very conservative,Independent,"$50,000-$99,999",High school or less,Legal in most cases,One of several important factors,No,I like my candidate but with reservations,Federal budget deficit,Yes,Can defeat Barack Obama,Not at all,Neutral,Earlier this year,Married men,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Legal,Not born again,A factor,Important,Not much or not at all,Neutral,Neither,Earlier than that,Since January 1st,No,All others,Can defeat Barack Obama,Newt Gingrich,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,South,Version 1,High Density Urban,Urban,Urban Core,Upscale,23452.0
230941.0, Virginia,36.0,Call 1,Complete,Election day exit poll,1.0504367351532,Mitt Romney,Male,White,65 or over,Somewhat conservative,Independent,"$50,000-$99,999",Postgraduate study,Legal in most cases,One of several important factors,No,I strongly favor my candidate,The economy,Yes,Can defeat Barack Obama,Not much,Neutral,Earlier this year,Married men,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Legal,Not born again,A factor,Important,Not much or not at all,Neutral,Neither,Earlier than that,Since January 1st,No,All others,Can defeat Barack Obama,Mitt Romney,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,22963.0
230923.0, Virginia,21.0,Call 1,Complete,Election day exit poll,1.19175124168396,Mitt Romney,Male,White,65 or over,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,Legal in all cases,One of several important factors,No,I like my candidate but with reservations,Federal budget deficit,Yes,Can defeat Barack Obama,Not at all,Strongly support,Earlier this year,Married men,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,Not born again,A factor,Important,Not much or not at all,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,Can defeat Barack Obama,Newt Gingrich,State questionnaire,Suburbs,Suburbs,1.0,South,Version 1,High Density Urban,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,22015.0
230890.0, Virginia,104.0,Call 1,Complete,Election day exit poll,0.891369521617889,Mitt Romney,Female,White,65 or over,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Illegal in all cases,One of several important factors,No,I strongly favor my candidate,The economy,Yes,Has the right experience,Somewhat,Somewhat support,In the last few weeks,Married women,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Illegal,Not born again,A factor,Important,A great deal or somewhat,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,Has the right experience,Mitt Romney,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,South,Version 1,Suburb,Urban,Urban Core,Downscale,23601.0
230888.0, Virginia,65.0,Call 1,Complete,Election day exit poll,0.794871270656586,Mitt Romney,Male,White,65 or over,Very conservative,Independent,"$200,000 or more",High school or less,Legal in most cases,One of several important factors,No,I like my candidate but with reservations,Federal budget deficit,Yes,Can defeat Barack Obama,Not at all,Strongly support,Before that,Married men,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,No college degree,High school graduate or less,Legal,Not born again,A factor,Important,Not much or not at all,Support,Tea Party supporter and not born-again,Earlier than that,Before January 1st,No,All others,Can defeat Barack Obama,Mitt Romney,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,20169.0
230887.0, Virginia,65.0,Call 1,Complete,Election day exit poll,0.794871270656586,Mitt Romney,Male,White,65 or over,Very conservative,Independent,"$200,000 or more",High school or less,Legal in most cases,One of several important factors,No,I like my candidate but with reservations,Federal budget deficit,Yes,Can defeat Barack Obama,Not at all,Strongly support,Before that,Married men,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,No college degree,High school graduate or less,Legal,Not born again,A factor,Important,Not much or not at all,Support,Tea Party supporter and not born-again,Earlier than that,Before January 1st,No,All others,Can defeat Barack Obama,Mitt Romney,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,20169.0
230885.0, Virginia,97.0,Call 1,Complete,Election day exit poll,0.501886069774628,Mitt Romney,Female,Other,65 or over,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Illegal in most cases,One of several important factors,Yes,I like my candidate but with reservations,Omit,Yes,Can defeat Barack Obama,Somewhat,Somewhat support,Before that,Married women,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,A factor,Important,A great deal or somewhat,Support,Both Tea Party supporter and born-again,Earlier than that,Before January 1st,No,All others,Can defeat Barack Obama,Newt Gingrich,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,South,Version 1,Suburb,Urban,Urban Core,Downscale,24502.0
230871.0, Virginia,65.0,Call 1,Complete,Election day exit poll,0.794871270656586,Mitt Romney,Male,White,65 or over,Somewhat conservative,Republican,"$200,000 or more",Postgraduate study,Legal in most cases,One of several important factors,No,I strongly favor my candidate,Federal budget deficit,No,Can defeat Barack Obama,Not much,Somewhat support,Before that,Non married men,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,Not born again,A factor,Important,Not much or not at all,Support,Tea Party supporter and not born-again,Earlier than that,Before January 1st,No,All others,Can defeat Barack Obama,Mitt Romney,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,20169.0
230865.0, Virginia,87.0,Call 1,Complete,Election day exit poll,0.578185617923737,Mitt Romney,Female,White,65 or over,Moderate,Independent,"$50,000-$99,999",High school or less,Illegal in most cases,One of several important factors,No,I strongly favor my candidate,The economy,,Can defeat Barack Obama,Not at all,Strongly support,In the last few weeks,,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Illegal,Not born again,A factor,Important,Not much or not at all,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,Can defeat Barack Obama,Newt Gingrich,State questionnaire,Suburbs,Suburbs,5.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,23322.0
230861.0, Virginia,65.0,Call 1,Complete,Election day exit poll,0.860100865364075,Mitt Romney,Female,White,65 or over,Very conservative,Republican,"$30,000-$49,999",High school or less,Legal in most cases,One of several important factors,No,I strongly favor my candidate,Federal budget deficit,Yes,Can defeat Barack Obama,Somewhat,Strongly support,Earlier this year,Married women,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Legal,Not born again,A factor,Important,A great deal or somewhat,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,Yes,All others,Can defeat Barack Obama,Mitt Romney,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,20169.0
234719.0, Virginia,87.0,Call 2,Complete,Election day exit poll,0.578185617923737,Mitt Romney,Female,White,65 or over,Very conservative,Republican,"Under $30,000",College graduate,Illegal in most cases,One of several important factors,No,I strongly favor my candidate,The economy,No,Has strong moral character,Not much,Neutral,Earlier this year,Non married women,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Illegal,Not born again,A factor,Important,Not much or not at all,Neutral,Neither,Earlier than that,Since January 1st,No,All others,Has strong moral character,Mitt Romney,State questionnaire,Suburbs,Suburbs,5.0,South,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,23322.0
230849.0, Virginia,104.0,Call 1,Complete,Election day exit poll,0.560546636581421,Mitt Romney,Female,Black,65 or over,Moderate,Republican,"$30,000-$49,999",Some college/assoc. degree,Omit,Omit,Yes,I strongly favor my candidate,The economy,,Has strong moral character,Not at all,Strongly support,Earlier this year,,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Omit,Born again/Think religious values of candidate did not matter a great deal,Omit,Omit,Not much or not at all,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,All others,Has strong moral character,Mitt Romney,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,South,Version 1,Suburb,Urban,Urban Core,Downscale,23601.0
230838.0, Virginia,65.0,Call 1,Complete,Election day exit poll,0.794871270656586,Mitt Romney,Male,White,65 or over,Somewhat conservative,Republican,,High school or less,Legal in most cases,The most important factor,No,I like my candidate but with reservations,Federal budget deficit,Yes,Can defeat Barack Obama,Not at all,Strongly support,In the last few weeks,Married men,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,,,,No college degree,High school graduate or less,Legal,Not born again,A factor,Important,Not much or not at all,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,,All others,Can defeat Barack Obama,Mitt Romney,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,20169.0
230829.0, Virginia,65.0,Call 1,Complete,Election day exit poll,0.860100865364075,Mitt Romney,Female,White,65 or over,Very conservative,Republican,,Some college/assoc. degree,Illegal in most cases,One of several important factors,No,I strongly favor my candidate,The economy,,Can defeat Barack Obama,Not at all,Strongly support,In the last few weeks,,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,,,,No college degree,More than High school graduate,Illegal,Not born again,A factor,Important,Not much or not at all,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,,All others,Can defeat Barack Obama,Newt Gingrich,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,20169.0
238551.0, Virginia,36.0,Call 3,Complete,Election day exit poll,1.136638879776,Mitt Romney,Female,White,65 or over,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Illegal in most cases,One of several important factors,No,I like my candidate but with reservations,The economy,Yes,Can defeat Barack Obama,Not much,Somewhat support,Just today,Married women,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Illegal,Not born again,A factor,Important,Not much or not at all,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,No,All others,Can defeat Barack Obama,Newt Gingrich,State questionnaire,Suburbs,Suburbs,4.0,South,Version 1,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,22963.0
230819.0, Virginia,104.0,Call 1,Complete,Election day exit poll,0.823768556118011,Mitt Romney,Male,White,65 or over,Somewhat conservative,Republican,"$50,000-$99,999",Postgraduate study,Legal in most cases,One of several important factors,No,I strongly favor my candidate,Federal budget deficit,Yes,Can defeat Barack Obama,Not much,Somewhat support,In the last few weeks,Married men,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Legal,Not born again,A factor,Important,Not much or not at all,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,Can defeat Barack Obama,Mitt Romney,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",5.0,South,Version 1,Suburb,Urban,Urban Core,Downscale,23601.0
