ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,VTRPRS12,SEX,QRACE3,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,ABORTION,BREAK12PRI,BRNAGAIN,DESCRIBS12R,ISSREP12SC,MARRIED,QLTREP12,TEAPARTY,TIMEST12,UNDERREP12,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BREAKFACT,BREAKIMP,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,XQLTREP12,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
239389.0, Vermont,62.0,Call 3,Complete,Election day exit poll,1.01518642902374,Rick Santorum,Male,White,45-49,45-49,Very conservative,Republican,"$30,000-$49,999",High school or less,Illegal in all cases,One of several important factors,Yes,I strongly favor my candidate,Abortion,Yes,Has strong moral character,Somewhat support,Earlier this year,Santorum,Married men,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Illegal,A factor,Important,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,Has strong moral character,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Low Density Rural,Rural,Rural,Downscale
239610.0, Vermont,13.0,Call 3,Complete,Election day exit poll,1.19105136394501,Rick Santorum,Female,White,50-59,50-59,Moderate,Democrat,"$30,000-$49,999",Some college/assoc. degree,Illegal in most cases,One of several important factors,Yes,I dislike the other candidates,The economy,Yes,Has strong moral character,Omit,In the last few weeks,Santorum,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Democrat,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Illegal,A factor,Important,Omit,,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,Has strong moral character,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale
235475.0, Vermont,28.0,Call 2,Complete,Election day exit poll,0.952979803085327,Rick Santorum,Female,White,65 or over,65 or over,Somewhat conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,Illegal in all cases,Not a factor at all,Yes,I like my candidate but with reservations,Federal budget deficit,Yes,Has strong moral character,Neutral,Earlier this year,Santorum,Married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,Illegal,Not a factor,Not important,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,Has strong moral character,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Town,70s Suburbs,Urban Perimeter,Very upscale
239330.0, Vermont,62.0,Call 3,Complete,Election day exit poll,1.01518642902374,Rick Santorum,Male,White,45-49,45-49,Very conservative,Republican,"$30,000-$49,999",Postgraduate study,Illegal in all cases,One of several important factors,Yes,I strongly favor my candidate,The economy,Yes,Can defeat Barack Obama,Strongly support,In the last few weeks,Santorum,Married men,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Illegal,A factor,Important,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,Can defeat Barack Obama,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Low Density Rural,Rural,Rural,Downscale
232041.0, Vermont,45.0,Call 1,Complete,Election day exit poll,0.820709586143494,Rick Santorum,Female,White,60-64,60-64,Very conservative,Republican,"Under $30,000",Some college/assoc. degree,Illegal in most cases,One of several important factors,Yes,I strongly favor my candidate,The economy,No,Is a true conservative,Strongly support,Earlier this year,Santorum,Non married women,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Illegal,A factor,Important,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,Is a true conservative,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale
239273.0, Vermont,62.0,Call 3,Complete,Election day exit poll,0.979882419109344,Rick Santorum,Male,White,65 or over,65 or over,Moderate,Republican,"Under $30,000",High school or less,Legal in most cases,One of several important factors,No,I like my candidate but with reservations,Federal budget deficit,Yes,Is a true conservative,Somewhat oppose,In the last few weeks,Santorum,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Legal,A factor,Important,Oppose,Neither,Earlier than that,Since January 1st,Yes,All others,Is a true conservative,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Low Density Rural,Rural,Rural,Downscale
235378.0, Vermont,28.0,Call 2,Complete,Election day exit poll,0.987314522266388,Rick Santorum,Female,White,50-59,50-59,Very conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,Illegal in most cases,A minor factor,Yes,I strongly favor my candidate,The economy,Yes,Has strong moral character,Somewhat support,Earlier this year,Santorum,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,Illegal,A factor,Not important,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,Has strong moral character,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Town,70s Suburbs,Urban Perimeter,Very upscale
233432.0, Vermont,28.0,Call 1,Complete,Election day exit poll,0.726765513420105,Rick Santorum,Male,White,60-64,60-64,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,Illegal in all cases,One of several important factors,No,I strongly favor my candidate,Abortion,Yes,Has strong moral character,Strongly support,Just today,Santorum,Married men,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,A factor,Important,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,No,All others,Has strong moral character,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Town,70s Suburbs,Urban Perimeter,Very upscale
239193.0, Vermont,11.0,Call 3,Complete,Election day exit poll,1.43002772331238,Rick Santorum,Female,White,50-59,50-59,Somewhat liberal,Independent,"Under $30,000",High school or less,Legal in all cases,One of several important factors,No,I like my candidate but with reservations,The economy,No,Has strong moral character,Neutral,In the last few days,Santorum,Non married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Legal,A factor,Important,Neutral,Neither,Last few days,Since January 1st,Yes,All others,Has strong moral character,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale
235329.0, Vermont,28.0,Call 2,Complete,Election day exit poll,0.987314522266388,Rick Santorum,Female,White,50-59,50-59,Moderate,Independent,"$100,000-$199,999",Postgraduate study,Legal in most cases,A minor factor,No,I dislike the other candidates,Illegal immigration,Yes,Has strong moral character,Somewhat oppose,Just today,Santorum,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,A factor,Not important,Oppose,Neither,Last few days,Since January 1st,No,All others,Has strong moral character,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Town,70s Suburbs,Urban Perimeter,Very upscale
239184.0, Vermont,13.0,Call 3,Complete,Election day exit poll,2.01448535919189,Rick Santorum,Female,White,25-29,25-29,Very conservative,Republican,"$50,000-$99,999",,Illegal in all cases,Omit,Yes,I like my candidate but with reservations,Abortion,Yes,Has strong moral character,Neutral,Just today,Santorum,Married women,18-29,18-29,18-44,18-29,25-29,18-44,18-64,17-29,17-29,17-44,17-29,25-29,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,,,Illegal,Omit,Omit,Neutral,Born-again but not Tea Party supporter,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,Has strong moral character,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale
233383.0, Vermont,61.0,Call 1,Complete,Election day exit poll,0.64030796289444,Rick Santorum,Male,White,60-64,60-64,Moderate,Republican,"$100,000-$199,999",Postgraduate study,Legal in all cases,A minor factor,No,I like my candidate but with reservations,Federal budget deficit,Yes,Is a true conservative,Neutral,In the last few weeks,Santorum,Married men,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,A factor,Not important,Neutral,Neither,Earlier than that,Since January 1st,No,All others,Is a true conservative,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale
235311.0, Vermont,13.0,Call 2,Complete,Election day exit poll,1.19105136394501,Rick Santorum,Female,White,50-59,50-59,Moderate,Republican,,High school or less,Legal in most cases,One of several important factors,No,I like my candidate but with reservations,The economy,Yes,Has strong moral character,Somewhat support,In the last few weeks,Paul,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,,,,No college degree,High school graduate or less,Legal,A factor,Important,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,,All others,Has strong moral character,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale
241099.0, Vermont,61.0,Call 3,Complete,Election day exit poll,0.663377523422241,Rick Santorum,Male,White,30-39,30-39,Moderate,Independent,"$30,000-$49,999",College graduate,Legal in all cases,Not a factor at all,No,I dislike the other candidates,The economy,No,Is a true conservative,Strongly oppose,Just today,Paul,Non married men,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Legal,Not a factor,Not important,Oppose,Neither,Last few days,Since January 1st,No,All others,Is a true conservative,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale
233369.0, Vermont,61.0,Call 1,Complete,Election day exit poll,0.663377523422241,Rick Santorum,Male,White,50-59,50-59,Moderate,Independent,"$50,000-$99,999",High school or less,Legal in all cases,One of several important factors,No,I dislike the other candidates,The economy,Yes,Has strong moral character,Strongly oppose,In the last few days,Santorum,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Legal,A factor,Important,Oppose,Neither,Last few days,Since January 1st,No,All others,Has strong moral character,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale
235293.0, Vermont,13.0,Call 2,Not complete,Election day exit poll,0.908324658870697,Rick Santorum,Male,White,50-59,50-59,,,,College graduate,,One of several important factors,,I like my candidate but with reservations,,No,,,Earlier this year,,Non married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,,,,,,,,College graduate,More than High school graduate,,A factor,Important,,,Earlier than that,Since January 1st,,,,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale
239152.0, Vermont,11.0,Call 3,Complete,Election day exit poll,1.0905739068985,Rick Santorum,Male,White,50-59,50-59,Moderate,Independent,"$50,000-$99,999",College graduate,Legal in all cases,The most important factor,No,I dislike the other candidates,The economy,Yes,Has strong moral character,Strongly oppose,Just today,Santorum,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Legal,A factor,Important,Oppose,Neither,Last few days,Since January 1st,No,All others,Has strong moral character,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale
235279.0, Vermont,13.0,Call 2,Complete,Election day exit poll,0.8767369389534,Rick Santorum,Male,White,65 or over,65 or over,Moderate,Independent,"Under $30,000",High school or less,Legal in all cases,The most important factor,No,I like my candidate but with reservations,Federal budget deficit,Yes,Has strong moral character,Neutral,Just today,Santorum,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Legal,A factor,Important,Neutral,Neither,Last few days,Since January 1st,Yes,All others,Has strong moral character,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale
233347.0, Vermont,61.0,Call 1,Complete,Election day exit poll,0.839611351490021,Rick Santorum,Female,White,65 or over,65 or over,Moderate,Independent,"Under $30,000",High school or less,Legal in most cases,One of several important factors,No,I like my candidate but with reservations,The economy,No,Has strong moral character,Neutral,Earlier this year,Paul,Non married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Legal,A factor,Important,Neutral,Neither,Earlier than that,Since January 1st,Yes,All others,Has strong moral character,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale
239134.0, Vermont,11.0,Call 3,Complete,Election day exit poll,2.41867828369141,Rick Santorum,Female,White,18-24,17-24,Very liberal,Independent,"$30,000-$49,999",High school or less,Legal in all cases,A minor factor,No,I dislike the other candidates,Omit,No,Omit,Strongly oppose,In the last few days,Omit,Non married women,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Legal,A factor,Not important,Oppose,Neither,Last few days,Since January 1st,Yes,All others,Omit,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale
239133.0, Vermont,13.0,Call 3,Complete,Election day exit poll,1.19105136394501,Rick Santorum,Female,White,50-59,50-59,Very liberal,Republican,"$30,000-$49,999",High school or less,Illegal in most cases,The most important factor,No,I dislike the other candidates,The economy,,Has strong moral character,Somewhat support,Just today,Paul,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Illegal,A factor,Important,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,Yes,All others,Has strong moral character,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale
239130.0, Vermont,37.0,Call 3,Complete,Election day exit poll,0.630320608615875,Rick Santorum,Male,White,45-49,45-49,Somewhat liberal,Independent,"$30,000-$49,999",Some college/assoc. degree,Legal in most cases,One of several important factors,Yes,I like my candidate but with reservations,The economy,,Has the right experience,Neutral,In the last few weeks,Paul,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Legal,A factor,Important,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,Has the right experience,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale
239129.0, Vermont,37.0,Call 3,Complete,Election day exit poll,0.630320608615875,Rick Santorum,Male,White,45-49,45-49,Somewhat liberal,Independent,"$30,000-$49,999",Some college/assoc. degree,Legal in most cases,One of several important factors,Yes,I like my candidate but with reservations,The economy,,Has the right experience,Neutral,In the last few weeks,Paul,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Legal,A factor,Important,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,Has the right experience,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale
241053.0, Vermont,61.0,Call 3,Complete,Election day exit poll,0.64030796289444,Rick Santorum,Male,White,60-64,60-64,Moderate,Democrat,"$50,000-$99,999",Some college/assoc. degree,Legal in most cases,One of several important factors,No,I dislike the other candidates,Federal budget deficit,Yes,Is a true conservative,Strongly oppose,Just today,Paul,Married men,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Democrat,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Legal,A factor,Important,Oppose,Neither,Last few days,Since January 1st,No,All others,Is a true conservative,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale
238517.0, Vermont,37.0,Call 3,Complete,Election day exit poll,0.630320608615875,Rick Santorum,Male,White,50-59,50-59,Very conservative,Republican,"$100,000-$199,999",College graduate,Illegal in most cases,A minor factor,No,I like my candidate but with reservations,The economy,Yes,Is a true conservative,Somewhat support,In the last few weeks,Gingrich,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,A factor,Not important,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,Is a true conservative,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale
239114.0, Vermont,11.0,Call 3,Complete,Election day exit poll,1.0905739068985,Rick Santorum,Male,White,50-59,50-59,Very liberal,Independent,"$50,000-$99,999",College graduate,Legal in all cases,One of several important factors,No,I dislike the other candidates,The economy,Yes,Omit,Strongly oppose,In the last few days,Omit,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Legal,A factor,Important,Oppose,Neither,Last few days,Since January 1st,No,All others,Omit,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale
235251.0, Vermont,13.0,Call 2,Complete,Election day exit poll,0.908324658870697,Rick Santorum,Male,White,40-44,40-44,Somewhat conservative,Independent,"$50,000-$99,999",Some college/assoc. degree,Illegal in most cases,The most important factor,Yes,I like my candidate but with reservations,The economy,,Can defeat Barack Obama,Somewhat support,In the last few days,Gingrich,,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Illegal,A factor,Important,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,Can defeat Barack Obama,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale
239109.0, Vermont,22.0,Call 3,Complete,Election day exit poll,0.870383679866791,Rick Santorum,Female,White,50-59,50-59,Very liberal,,"$50,000-$99,999",Some college/assoc. degree,Legal in all cases,One of several important factors,No,I dislike the other candidates,The economy,Yes,Omit,Strongly oppose,In the last few weeks,Omit,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Legal,A factor,Important,Oppose,Neither,Earlier than that,Since January 1st,No,All others,Omit,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Low Density Rural,Rural,Rural,Downscale
239108.0, Vermont,22.0,Call 3,Complete,Election day exit poll,0.870383679866791,Rick Santorum,Female,White,50-59,50-59,Very liberal,,"$50,000-$99,999",Some college/assoc. degree,Legal in all cases,One of several important factors,No,I dislike the other candidates,The economy,Yes,Omit,Strongly oppose,In the last few weeks,Omit,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Legal,A factor,Important,Oppose,Neither,Earlier than that,Since January 1st,No,All others,Omit,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Low Density Rural,Rural,Rural,Downscale
239097.0, Vermont,37.0,Call 3,Complete,Election day exit poll,0.630320608615875,Rick Santorum,Male,White,40-44,40-44,Somewhat conservative,Independent,"$100,000-$199,999",Postgraduate study,Legal in most cases,Not a factor at all,No,I dislike the other candidates,The economy,Yes,Is a true conservative,Strongly oppose,Just today,Santorum,Married men,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,Not a factor,Not important,Oppose,Neither,Last few days,Since January 1st,No,All others,Is a true conservative,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Low Density Rural,Rural,Rural,Upscale
239094.0, Vermont,13.0,Call 3,Complete,Election day exit poll,1.19105136394501,Rick Santorum,Female,White,45-49,45-49,,Republican,,High school or less,Illegal in all cases,One of several important factors,Yes,Omit,Omit,Yes,Can defeat Barack Obama,Omit,Just today,Santorum,Married women,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,,,,,,,No college degree,High school graduate or less,Illegal,A factor,Important,Omit,,Last few days,Since January 1st,,White Born-again/Evangelical Christians,Can defeat Barack Obama,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale
239091.0, Vermont,76.0,Call 3,Complete,Election day exit poll,1.23153376579285,Rick Santorum,Male,White,18-24,17-24,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Illegal in all cases,Not a factor at all,Yes,I like my candidate but with reservations,The economy,No,Can defeat Barack Obama,Neutral,Just today,Santorum,Non married men,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Illegal,Not a factor,Not important,Neutral,Born-again but not Tea Party supporter,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,Can defeat Barack Obama,State questionnaire,Suburbs,Suburbs,1.0,East,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale
239090.0, Vermont,22.0,Call 3,Complete,Election day exit poll,0.663775742053986,Rick Santorum,Male,White,50-59,50-59,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,Illegal in all cases,One of several important factors,Yes,I like my candidate but with reservations,Illegal immigration,Yes,Can defeat Barack Obama,Somewhat support,Before that,Paul,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Illegal,A factor,Important,Support,Both Tea Party supporter and born-again,Earlier than that,Before January 1st,Yes,White Born-again/Evangelical Christians,Can defeat Barack Obama,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Low Density Rural,Rural,Rural,Downscale
239087.0, Vermont,52.0,Call 3,Complete,Election day exit poll,0.525532841682434,Rick Santorum,Male,White,50-59,50-59,Very conservative,Republican,"$100,000-$199,999",College graduate,Legal in most cases,One of several important factors,Yes,I strongly favor my candidate,The economy,Yes,Has strong moral character,Strongly support,In the last few days,Santorum,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,A factor,Important,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,Has strong moral character,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very upscale
239086.0, Vermont,52.0,Call 3,Complete,Election day exit poll,0.525532841682434,Rick Santorum,Male,White,50-59,50-59,Very conservative,Republican,"$100,000-$199,999",College graduate,Legal in most cases,One of several important factors,Yes,I strongly favor my candidate,The economy,Yes,Has strong moral character,Strongly support,In the last few days,Santorum,Married men,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Legal,A factor,Important,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,Has strong moral character,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very upscale
241013.0, Vermont,61.0,Call 3,Complete,Election day exit poll,0.839611351490021,Rick Santorum,Female,White,65 or over,65 or over,Very liberal,Something else,"$50,000-$99,999",College graduate,Legal in all cases,Not a factor at all,No,Omit,Abortion,No,Omit,Strongly oppose,Just today,Omit,Non married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Legal,Not a factor,Not important,Oppose,Neither,Last few days,Since January 1st,No,All others,Omit,State questionnaire,Rural,Small Cities/Rural,3.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale
