ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,IARPRS12,SEX,QRACE3,XAGE8,PARTYIA,INCOME12RIA,EDUC12R,BIZVPOL,BREAK12CAU,BRNAGAIN,DESCRIBS12RIA,ISSREP12CAU,QLTIA12R,TEAPARTY,TIMEIA12,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,BREAKFACT,BREAKIMP,TEAPARTY3,TIMEPRIFEWDAYS,TIMEPRIMTH,WHTEVANG,XQLTREP12,PREVCAU12R,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
19663.0, Iowa,95.0,Call 1,Complete,Election day exit poll,2.14554047584534,Rick Santorum,Male,White,30-39,Republican,,College graduate,Working in business,Not a factor at all,No,I strongly favor my candidate,The economy,Is a true conservative,Strongly support,In December,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Very conservative,Very conservative,,,,College graduate,More than High school graduate,Not a factor,Not important,Support,Earlier than that,In the last month,All others,Is a true conservative,Yes,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
19661.0, Iowa,20.0,Call 2,Complete,Election day exit poll,0.443448305130005,Rick Santorum,,White,60-64,Republican,"$50,000-$99,999",Some college/assoc. degree,Working in business,A minor factor,Yes,I like my candidate but with reservations,Federal budget deficit,Can defeat Barack Obama,Strongly support,In the last few days,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Support,Last few days,In the last month,White Born-again/Evangelical Christians,Can defeat Barack Obama,No,State questionnaire,Rural,Small Cities/Rural,3.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale
19655.0, Iowa,78.0,Call 2,Complete,Election day exit poll,0.581539630889893,Rick Santorum,Female,White,25-29,Republican,"$50,000-$99,999",College graduate,Working in government,A minor factor,Yes,I strongly favor my candidate,The economy,Is a true conservative,Somewhat support,In December,17-29,17-29,17-44,17-29,25-29,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Not important,Support,Earlier than that,In the last month,White Born-again/Evangelical Christians,Is a true conservative,Yes,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very upscale
19651.0, Iowa,61.0,Call 1,Complete,Election day exit poll,0.463871240615845,Rick Santorum,,White,65 or over,Republican,"$30,000-$49,999",College graduate,Omit,One of several important factors,Yes,I strongly favor my candidate,Abortion,Has strong moral character,Somewhat support,Before that,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,A factor,Important,Support,Earlier than that,Earlier than that,White Born-again/Evangelical Christians,Has strong moral character,No,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
19647.0, Iowa,94.0,Call 1,Complete,Election day exit poll,0.313092648983002,Rick Santorum,,White,60-64,Republican,"$50,000-$99,999",Some college/assoc. degree,Working in business,One of several important factors,No,I dislike the other candidates,Federal budget deficit,Is a true conservative,Somewhat support,Just today,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Important,Support,Last few days,In the last month,All others,Is a true conservative,Yes,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,Midwest,Version 1,High Density Urban,Urban,Urban Core,Upscale
19640.0, Iowa,29.0,Call 1,Complete,Election day exit poll,0.801746249198914,Rick Santorum,Female,White,60-64,Republican,"$50,000-$99,999",College graduate,Working in business,A minor factor,Yes,I like my candidate but with reservations,Federal budget deficit,Can defeat Barack Obama,Somewhat support,In December,45-65,60+,45+,60+,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Not important,Support,Earlier than that,In the last month,White Born-again/Evangelical Christians,Can defeat Barack Obama,Yes,State questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale
19639.0, Iowa,95.0,Call 1,Complete,Election day exit poll,2.20183944702148,Rick Santorum,Female,White,60-64,Republican,"$50,000-$99,999",Some college/assoc. degree,Working in business,A minor factor,Yes,I strongly favor my candidate,The economy,Can defeat Barack Obama,Somewhat support,Just today,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Support,Last few days,In the last month,White Born-again/Evangelical Christians,Can defeat Barack Obama,No,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
19634.0, Iowa,107.0,Call 3,Complete,Election day exit poll,1.08561432361603,Rick Santorum,Male,White,50-59,Republican,"$100,000 or more",Postgraduate study,Working in government,One of several important factors,Yes,I strongly favor my candidate,Federal budget deficit,Can defeat Barack Obama,Strongly support,In the last few days,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Important,Support,Last few days,In the last month,White Born-again/Evangelical Christians,Can defeat Barack Obama,No,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Downscale
19628.0, Iowa,29.0,Call 1,Complete,Election day exit poll,0.856072843074799,Rick Santorum,Male,White,60-64,Independent,"$50,000-$99,999",Some college/assoc. degree,Working in government,A minor factor,Yes,I like my candidate but with reservations,The economy,Is a true conservative,Somewhat support,In the last few days,45-65,60+,45+,60+,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Support,Last few days,In the last month,White Born-again/Evangelical Christians,Is a true conservative,No,State questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale
19625.0, Iowa,95.0,Call 1,Complete,Election day exit poll,2.13176369667053,Rick Santorum,Female,White,17-24,Republican,"$50,000-$99,999",High school or less,Working in government,A minor factor,No,I strongly favor my candidate,The economy,Has strong moral character,Neutral,Just today,17-29,17-29,17-44,17-29,17-24,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,A factor,Not important,Neutral,Last few days,In the last month,All others,Has strong moral character,No,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
19623.0, Iowa,94.0,Call 1,Complete,Election day exit poll,0.858344197273254,Rick Santorum,Male,White,65 or over,Independent,"$50,000-$99,999",Postgraduate study,Working in business,A minor factor,Yes,I like my candidate but with reservations,Abortion,Can defeat Barack Obama,Somewhat support,In the last few days,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Not important,Support,Last few days,In the last month,White Born-again/Evangelical Christians,Can defeat Barack Obama,Yes,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,Midwest,Version 1,High Density Urban,Urban,Urban Core,Upscale
19621.0, Iowa,61.0,Call 1,Complete,Election day exit poll,1.18502128124237,Rick Santorum,Female,White,50-59,Republican,"$50,000-$99,999",Some college/assoc. degree,Working in government,One of several important factors,Yes,I dislike the other candidates,The economy,Has strong moral character,Somewhat oppose,In the last few days,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Important,Oppose,Last few days,In the last month,White Born-again/Evangelical Christians,Has strong moral character,No,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
19609.0, Iowa,61.0,Call 1,Complete,Election day exit poll,1.29852080345154,Rick Santorum,Female,White,65 or over,Republican,"Under $30,000",Postgraduate study,Working in government,The most important factor,Yes,I like my candidate but with reservations,Abortion,Is a true conservative,Somewhat support,In December,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,A factor,Important,Support,Earlier than that,In the last month,White Born-again/Evangelical Christians,Is a true conservative,No,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
19607.0, Iowa,29.0,Call 1,Complete,Election day exit poll,0.856072843074799,Rick Santorum,Male,White,60-64,Republican,"$50,000-$99,999",Some college/assoc. degree,Working in government,A minor factor,Yes,I strongly favor my candidate,The economy,Is a true conservative,Neutral,In the last few days,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Neutral,Last few days,In the last month,White Born-again/Evangelical Christians,Is a true conservative,Yes,State questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale
19604.0, Iowa,95.0,Call 1,Complete,Election day exit poll,2.00938391685486,Rick Santorum,Female,White,45-49,Republican,"$100,000 or more",Some college/assoc. degree,Working in business,Not a factor at all,No,I strongly favor my candidate,The economy,Can defeat Barack Obama,Strongly support,In the last few days,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,Not a factor,Not important,Support,Last few days,In the last month,All others,Can defeat Barack Obama,Yes,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
19603.0, Iowa,20.0,Call 2,Complete,Election day exit poll,1.1496479511261,Rick Santorum,Female,White,60-64,Republican,"$100,000 or more",Some college/assoc. degree,Omit,Not a factor at all,Yes,I strongly favor my candidate,Federal budget deficit,Is a true conservative,Neutral,Before that,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,Not a factor,Not important,Neutral,Earlier than that,Earlier than that,White Born-again/Evangelical Christians,Is a true conservative,No,State questionnaire,Rural,Small Cities/Rural,3.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale
19595.0, Iowa,107.0,Call 3,Complete,Election day exit poll,1.01672101020813,Rick Santorum,Female,White,50-59,Republican,"$50,000-$99,999",College graduate,Working in business,A minor factor,Yes,I strongly favor my candidate,Abortion,Has strong moral character,Somewhat support,Before that,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Not important,Support,Earlier than that,Earlier than that,White Born-again/Evangelical Christians,Has strong moral character,Yes,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Downscale
19580.0, Iowa,21.0,Call 2,Complete,Election day exit poll,1.84643602371216,Rick Santorum,Male,White,30-39,Republican,"$100,000 or more",College graduate,Working in government,Not a factor at all,No,I like my candidate but with reservations,Federal budget deficit,Has strong moral character,Somewhat support,In the last few days,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not a factor,Not important,Support,Last few days,In the last month,All others,Has strong moral character,Yes,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
19573.0, Iowa,49.0,Call 1,Complete,Election day exit poll,3.32069253921509,Rick Santorum,Male,White,60-64,Republican,"$50,000-$99,999",Postgraduate study,Working in government,A minor factor,No,I strongly favor my candidate,Federal budget deficit,Has strong moral character,Strongly support,Before that,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Not important,Support,Earlier than that,Earlier than that,All others,Has strong moral character,Yes,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale
19572.0, Iowa,107.0,Call 3,Complete,Election day exit poll,1.07864344120026,Rick Santorum,Female,White,17-24,Republican,"Under $30,000",College graduate,Working in business,Not a factor at all,Yes,I strongly favor my candidate,Abortion,Has strong moral character,Somewhat support,Before that,17-29,17-29,17-44,17-29,17-24,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Not a factor,Not important,Support,Earlier than that,Earlier than that,White Born-again/Evangelical Christians,Has strong moral character,Yes,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Downscale
19558.0, Iowa,49.0,Call 1,Complete,Election day exit poll,3.32069253921509,Rick Santorum,Female,White,60-64,Republican,"$50,000-$99,999",Some college/assoc. degree,Working in business,A minor factor,Yes,I strongly favor my candidate,The economy,Has the right experience,Strongly support,Before that,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Support,Earlier than that,Earlier than that,White Born-again/Evangelical Christians,Has the right experience,Yes,State questionnaire,Suburbs,Suburbs,1.0,Midwest,Version 1,Suburb,70s Suburbs,Urban Perimeter,Very upscale
19549.0, Iowa,29.0,Call 1,Complete,Election day exit poll,0.282203018665314,Rick Santorum,,White,60-64,Republican,"$50,000-$99,999",High school or less,Working in government,One of several important factors,Yes,I strongly favor my candidate,The economy,Is a true conservative,Neutral,In December,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,A factor,Important,Neutral,Earlier than that,In the last month,White Born-again/Evangelical Christians,Is a true conservative,Yes,State questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale
19538.0, Iowa,21.0,Call 2,Complete,Election day exit poll,1.92312300205231,Rick Santorum,Female,White,65 or over,Republican,"Under $30,000",High school or less,Omit,The most important factor,Yes,I strongly favor my candidate,Abortion,Has strong moral character,Somewhat support,Just today,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,A factor,Important,Support,Last few days,In the last month,White Born-again/Evangelical Christians,Has strong moral character,Yes,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
19523.0, Iowa,46.0,Call 1,Complete,Election day exit poll,0.604036390781403,Rick Santorum,,,65 or over,Republican,"$30,000-$49,999",High school or less,Working in government,One of several important factors,Yes,I strongly favor my candidate,The economy,Has strong moral character,Neutral,In the last few days,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,A factor,Important,Neutral,Last few days,In the last month,,Has strong moral character,Yes,State questionnaire,Rural,Small Cities/Rural,1.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Upscale
19521.0, Iowa,94.0,Call 1,Complete,Election day exit poll,0.313092648983002,Rick Santorum,,White,65 or over,Republican,"$50,000-$99,999",College graduate,Working in business,One of several important factors,,I strongly favor my candidate,Health care,Is a true conservative,Somewhat support,In the last few days,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Important,Support,Last few days,In the last month,,Is a true conservative,No,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,Midwest,Version 1,High Density Urban,Urban,Urban Core,Upscale
19510.0, Iowa,108.0,Call 1,Complete,Election day exit poll,4.78870725631714,Rick Santorum,Male,White,50-59,Republican,"$30,000-$49,999",College graduate,Working in business,Not a factor at all,Yes,I strongly favor my candidate,Abortion,Is a true conservative,Strongly support,In the last few days,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Not a factor,Not important,Support,Last few days,In the last month,White Born-again/Evangelical Christians,Is a true conservative,Yes,State questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale
19506.0, Iowa,43.0,Call 2,Complete,Election day exit poll,1.2978618144989,Rick Santorum,Male,White,30-39,Independent,"$50,000-$99,999",Some college/assoc. degree,Omit,A minor factor,No,I like my candidate but with reservations,Federal budget deficit,Has strong moral character,Strongly support,In the last few days,30-44,30-59,17-44,30-44,30-39,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Support,Last few days,In the last month,All others,Has strong moral character,Yes,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Upscale
19496.0, Iowa,108.0,Call 1,Complete,Election day exit poll,4.98759412765503,Rick Santorum,Female,White,60-64,Republican,"$100,000 or more",Postgraduate study,Working in government,Not a factor at all,No,I dislike the other candidates,Omit,Has strong moral character,Strongly oppose,Just today,45-65,60+,45+,60+,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not a factor,Not important,Oppose,Last few days,In the last month,All others,Has strong moral character,Yes,State questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Upscale
19494.0, Iowa,105.0,Call 1,Complete,Election day exit poll,1.47084772586823,Rick Santorum,Male,White,17-24,Republican,"Under $30,000",Some college/assoc. degree,Working in government,A minor factor,Yes,I like my candidate but with reservations,Abortion,Has strong moral character,Neutral,In the last few days,17-29,17-29,17-44,17-29,17-24,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Neutral,Last few days,In the last month,White Born-again/Evangelical Christians,Has strong moral character,No,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Low Density Rural,70s Suburbs,Urban Perimeter,Very upscale
19493.0, Iowa,43.0,Call 2,Complete,Election day exit poll,0.521410048007965,Rick Santorum,,White,65 or over,Republican,,High school or less,Working in government,Omit,Yes,I like my candidate but with reservations,Federal budget deficit,Can defeat Barack Obama,Strongly support,Just today,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,,,,No college degree,High school graduate or less,Omit,Omit,Support,Last few days,In the last month,White Born-again/Evangelical Christians,Can defeat Barack Obama,Yes,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Upscale
19491.0, Iowa,51.0,Call 1,Complete,Election day exit poll,1.39966750144959,Rick Santorum,Male,White,30-39,Republican,"$50,000-$99,999",High school or less,Working in government,A minor factor,Yes,I strongly favor my candidate,Abortion,Has strong moral character,Neutral,In the last few days,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,A factor,Not important,Neutral,Last few days,In the last month,White Born-again/Evangelical Christians,Has strong moral character,Yes,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very upscale
19489.0, Iowa,97.0,Call 1,Complete,Election day exit poll,1.76222848892212,Rick Santorum,Female,White,65 or over,Republican,"$50,000-$99,999",Some college/assoc. degree,Working in government,One of several important factors,Yes,I strongly favor my candidate,The economy,Is a true conservative,Somewhat support,Before that,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Important,Support,Earlier than that,Earlier than that,White Born-again/Evangelical Christians,Is a true conservative,Yes,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",3.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very upscale
19482.0, Iowa,105.0,Call 1,Complete,Election day exit poll,1.38640964031219,Rick Santorum,Male,White,40-44,Republican,"$100,000 or more",High school or less,Working in government,Not a factor at all,Yes,I strongly favor my candidate,The economy,Has strong moral character,Somewhat support,In December,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,No college degree,High school graduate or less,Not a factor,Not important,Support,Earlier than that,In the last month,White Born-again/Evangelical Christians,Has strong moral character,Yes,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Low Density Rural,70s Suburbs,Urban Perimeter,Very upscale
19481.0, Iowa,51.0,Call 1,Complete,Election day exit poll,0.513124048709869,Rick Santorum,,White,65 or over,Independent,"Under $30,000",College graduate,Working in business,Omit,,I like my candidate but with reservations,The economy,Omit,Neutral,In the last few days,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Omit,Omit,Neutral,Last few days,In the last month,,Omit,No,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very upscale
19473.0, Iowa,43.0,Call 2,Complete,Election day exit poll,1.35176515579224,Rick Santorum,Female,White,65 or over,Republican,"$30,000-$49,999",Some college/assoc. degree,Working in government,One of several important factors,Yes,I like my candidate but with reservations,The economy,Has strong moral character,Somewhat oppose,In the last few days,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Important,Oppose,Last few days,In the last month,White Born-again/Evangelical Christians,Has strong moral character,Yes,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Upscale
19470.0, Iowa,51.0,Call 1,Complete,Election day exit poll,1.14647424221039,Rick Santorum,Female,,65 or over,Republican,"$30,000-$49,999",Some college/assoc. degree,Working in government,A minor factor,Yes,I strongly favor my candidate,Abortion,Is a true conservative,Strongly support,Before that,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Support,Earlier than that,Earlier than that,,Is a true conservative,Yes,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very upscale
19469.0, Iowa,105.0,Call 1,Complete,Election day exit poll,1.44399058818817,Rick Santorum,Female,White,65 or over,Republican,"Under $30,000",High school or less,Working in business,One of several important factors,Yes,I strongly favor my candidate,Abortion,Can defeat Barack Obama,Strongly support,Just today,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,A factor,Important,Support,Last few days,In the last month,White Born-again/Evangelical Christians,Can defeat Barack Obama,Yes,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Low Density Rural,70s Suburbs,Urban Perimeter,Very upscale
19460.0, Iowa,11.0,Call 1,Complete,Election day exit poll,0.97451263666153,Rick Santorum,Female,White,60-64,Republican,"$50,000-$99,999",College graduate,Working in business,One of several important factors,Yes,I like my candidate but with reservations,The economy,Is a true conservative,Strongly support,In the last few days,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Important,Support,Last few days,In the last month,White Born-again/Evangelical Christians,Is a true conservative,Yes,State questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
19459.0, Iowa,51.0,Call 1,Complete,Election day exit poll,1.40673077106476,Rick Santorum,Male,White,65 or over,Republican,"$30,000-$49,999",Postgraduate study,Working in government,Not a factor at all,Yes,I strongly favor my candidate,The economy,Has strong moral character,Strongly support,Before that,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Not a factor,Not important,Support,Earlier than that,Earlier than that,White Born-again/Evangelical Christians,Has strong moral character,Yes,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",1.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very upscale
19451.0, Iowa,11.0,Call 1,Complete,Election day exit poll,0.288993209600449,Rick Santorum,,,60-64,Republican,"$50,000-$99,999",Postgraduate study,Working in business,One of several important factors,Yes,I strongly favor my candidate,Abortion,Is a true conservative,Strongly support,In the last few days,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Important,Support,Last few days,In the last month,,Is a true conservative,Yes,State questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
19450.0, Iowa,43.0,Call 2,Complete,Election day exit poll,1.21549916267395,Rick Santorum,Female,White,30-39,Republican,"$100,000 or more",College graduate,Working in business,A minor factor,Yes,I strongly favor my candidate,Abortion,Is a true conservative,Strongly support,In December,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Support,Earlier than that,In the last month,White Born-again/Evangelical Christians,Is a true conservative,Yes,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Upscale
19444.0, Iowa,38.0,Call 1,Complete,Election day exit poll,0.301442325115204,Rick Santorum,,,65 or over,Republican,"$30,000-$49,999",College graduate,Omit,A minor factor,No,I strongly favor my candidate,Omit,Is a true conservative,Strongly support,Just today,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,A factor,Not important,Support,Last few days,In the last month,All others,Is a true conservative,Yes,State questionnaire,Rural,Small Cities/Rural,2.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
19432.0, Iowa,83.0,Call 2,Complete,Election day exit poll,0.754934549331665,Rick Santorum,Female,White,30-39,Republican,"$100,000 or more",Postgraduate study,Working in government,A minor factor,Yes,I like my candidate but with reservations,The economy,Has strong moral character,Somewhat support,Just today,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Support,Last few days,In the last month,White Born-again/Evangelical Christians,Has strong moral character,No,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Low Density Rural,80s Suburbs,Urban Perimeter,Very upscale
