ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,MDRPRS12,SEX,QRACE3,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,BREAK12PRI,BRNAGAIN,ROMNCONSRV,SANTCONSRV,ISSREP12SC,MARRIED,QLTREP12,TEAPARTY,TIMEMD12,VOTENOV12,WORK,SEXWED,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,BREAKFACT,BREAKIMP,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,WRKWOMEN,XQLTREP12,RECOVER,WORKSEX,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
309013.0, Maryland,104.0,Call 2,Complete,Election day exit poll,0.656308472156525,Mitt Romney,Female,White,65 or over,Somewhat conservative,Republican,"$100,000-$199,999",College graduate,A minor factor,Yes,About right,About right,The economy,Yes,Can defeat Barack Obama,Somewhat support,In the last few days,Definitely vote for the Republican nominee,No,Married women,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,All others,Can defeat Barack Obama,Staying the same,Non-working women,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,21617.0
309010.0, Maryland,104.0,Call 2,Complete,Election day exit poll,0.649425566196442,Mitt Romney,Male,White,65 or over,Somewhat conservative,Republican,"Under $30,000",Postgraduate study,One of several important factors,No,About right,Not conservative enough,The economy,Yes,Can defeat Barack Obama,Somewhat support,Earlier this year,Definitely vote for the Republican nominee,No,Married men,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,A factor,Important,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,All others,Can defeat Barack Obama,Getting worse,Non-working men,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,21617.0
308993.0, Maryland,104.0,Call 2,Complete,Election day exit poll,0.649425566196442,Mitt Romney,Male,White,65 or over,Moderate,Republican,"$200,000 or more",College graduate,A minor factor,No,Not conservative enough,Too conservative,Federal budget deficit,No,Can defeat Barack Obama,Strongly support,In March,Definitely vote for the Republican nominee,No,Non married men,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,All others,Can defeat Barack Obama,Starting to recover,Non-working men,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,21617.0
308815.0, Maryland,56.0,Call 2,Complete,Election day exit poll,0.769808053970337,Rick Santorum,Male,White,60-64,Somewhat conservative,Independent,"$100,000-$199,999",College graduate,Omit,No,About right,About right,Federal budget deficit,Yes,Can defeat Barack Obama,Somewhat support,In March,Definitely vote for the Republican nominee,No,Married men,45-65,60+,45+,60+,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Omit,Omit,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,All others,Can defeat Barack Obama,Staying the same,Non-working men,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,21774.0
308803.0, Maryland,56.0,Call 2,Complete,Election day exit poll,0.769808053970337,Rick Santorum,Male,White,65 or over,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Not a factor at all,Yes,Not conservative enough,Not conservative enough,Federal budget deficit,Yes,Can defeat Barack Obama,Somewhat support,Earlier this year,Definitely vote for the Republican nominee,No,Married men,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Not a factor,Not important,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,All others,Can defeat Barack Obama,Getting worse,Non-working men,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,21774.0
308690.0, Maryland,25.0,Call 2,Complete,Election day exit poll,0.969902098178864,Rick Santorum,Male,White,65 or over,Moderate,Republican,"$100,000-$199,999",College graduate,A minor factor,No,About right,Not conservative enough,The economy,Yes,Can defeat Barack Obama,Neutral,Before that,Definitely vote for the Republican nominee,No,Married men,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Neutral,Neither,Earlier than that,Before January 1st,No,All others,All others,Can defeat Barack Obama,Getting worse,Non-working men,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale,21204.0
308671.0, Maryland,55.0,Call 2,Complete,Election day exit poll,0.788203239440918,Rick Santorum,Female,White,65 or over,Moderate,Republican,"$50,000-$99,999",High school or less,Omit,Yes,Not conservative enough,About right,The economy,Yes,Can defeat Barack Obama,Omit,Earlier this year,Definitely vote for the Republican nominee,No,Married women,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Omit,Omit,Omit,,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,All others,Can defeat Barack Obama,Getting worse,Non-working women,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,21770.0
308642.0, Maryland,23.0,Call 2,Complete,Election day exit poll,0.799513876438141,Rick Santorum,Male,White,65 or over,Very conservative,Republican,"$50,000-$99,999",High school or less,Not a factor at all,No,Not conservative enough,About right,Abortion,Yes,Can defeat Barack Obama,Strongly support,Before that,Definitely vote for the Republican nominee,No,Married men,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Not a factor,Not important,Support,Tea Party supporter and not born-again,Earlier than that,Before January 1st,No,All others,All others,Can defeat Barack Obama,Getting worse,Non-working men,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,21136.0
308565.0, Maryland,26.0,Call 2,Complete,Election day exit poll,0.830431580543518,Rick Santorum,Female,White,65 or over,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Omit,No,Not conservative enough,About right,Omit,Yes,Can defeat Barack Obama,Strongly oppose,Earlier this year,Definitely vote for the Republican nominee,No,Married women,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Omit,Omit,Oppose,Neither,Earlier than that,Since January 1st,No,All others,All others,Can defeat Barack Obama,Getting worse,Non-working women,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,21234.0
308518.0, Maryland,48.0,Call 2,Complete,Election day exit poll,1.81525599956512,Rick Santorum,Female,White,65 or over,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,One of several important factors,Yes,Not conservative enough,About right,Federal budget deficit,Yes,Can defeat Barack Obama,Strongly support,Earlier this year,Definitely vote for the Republican nominee,No,Married women,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Important,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,All others,Can defeat Barack Obama,Getting worse,Non-working women,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,20603.0
308503.0, Maryland,26.0,Call 2,Complete,Election day exit poll,0.867915451526642,Rick Santorum,Female,White,50-59,Moderate,Independent,"Under $30,000",High school or less,Not a factor at all,No,Too conservative,About right,The economy,No,Can defeat Barack Obama,Somewhat oppose,Earlier this year,Definitely vote for the Republican nominee,No,Non married women,45-65,30-59,45+,45-59,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Not a factor,Not important,Oppose,Neither,Earlier than that,Since January 1st,Yes,All others,All others,Can defeat Barack Obama,Staying the same,Non-working women,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,21234.0
308502.0, Maryland,57.0,Call 2,Complete,Election day exit poll,0.788203239440918,Rick Santorum,Female,White,65 or over,Very conservative,Republican,,Some college/assoc. degree,A minor factor,Yes,Not conservative enough,About right,The economy,Yes,Can defeat Barack Obama,Strongly support,Earlier this year,Definitely vote for the Republican nominee,No,Married women,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,,,,No college degree,More than High school graduate,A factor,Not important,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,,White Born-again/Evangelical Christians,All others,Can defeat Barack Obama,Staying the same,Non-working women,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale,21550.0
308499.0, Maryland,40.0,Call 2,Complete,Election day exit poll,2.25173115730286,Rick Santorum,Male,White,25-29,Moderate,Republican,"$50,000-$99,999",College graduate,The most important factor,No,Too conservative,Too conservative,Federal budget deficit,Yes,Can defeat Barack Obama,Neutral,In the last few days,Probably vote for the Republican nominee,No,Married men,17-29,17-29,17-44,17-29,25-29,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Important,Neutral,Neither,Last few days,Since January 1st,No,All others,All others,Can defeat Barack Obama,Getting worse,Non-working men,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,20736.0
308494.0, Maryland,57.0,Call 2,Complete,Election day exit poll,0.788203239440918,Rick Santorum,Female,White,60-64,Somewhat conservative,Republican,"$50,000-$99,999",High school or less,Not a factor at all,No,Not conservative enough,About right,The economy,Yes,Can defeat Barack Obama,Somewhat support,Just today,Only vote for the Republican nominee if your candidate wins,No,Married women,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Not a factor,Not important,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,No,All others,All others,Can defeat Barack Obama,Getting worse,Non-working women,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Low Density Rural,Rural,Rural,Very downscale,21550.0
310167.0, Maryland,79.0,Call 3,Complete,Election day exit poll,1.08611238002777,Rick Santorum,Female,White,50-59,Very conservative,Republican,"$50,000-$99,999",High school or less,Not a factor at all,Yes,Not conservative enough,About right,The economy,Yes,Can defeat Barack Obama,Strongly support,Earlier this year,Only vote for the Republican nominee if your candidate wins,No,Married women,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Not a factor,Not important,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,All others,Can defeat Barack Obama,Getting worse,Non-working women,State questionnaire,Suburbs,Suburbs,3.0,East,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,20850.0
310029.0, Maryland,107.0,Call 3,Complete,Election day exit poll,1.39127469062805,Rick Santorum,Female,White,30-39,Somewhat conservative,Republican,"$50,000-$99,999",Postgraduate study,One of several important factors,Yes,Not conservative enough,About right,The economy,Yes,Can defeat Barack Obama,Somewhat support,Earlier this year,Definitely vote for the Republican nominee,No,Married women,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Important,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,All others,Can defeat Barack Obama,Staying the same,Non-working women,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,East,Version 1,Town,Rural,Rural,Downscale,20667.0
310028.0, Maryland,51.0,Call 3,Complete,Election day exit poll,0.998390793800354,Rick Santorum,Female,White,65 or over,Moderate,Republican,,Some college/assoc. degree,Omit,,Too conservative,About right,Omit,Yes,Can defeat Barack Obama,Strongly oppose,Earlier this year,Only vote for the Republican nominee if your candidate wins,No,Married women,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,,,,No college degree,More than High school graduate,Omit,Omit,Oppose,,Earlier than that,Since January 1st,,,All others,Can defeat Barack Obama,Staying the same,Non-working women,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,21780.0
310025.0, Maryland,109.0,Call 3,Complete,Election day exit poll,0.777966856956482,Rick Santorum,Female,White,60-64,Somewhat conservative,Independent,,College graduate,Not a factor at all,No,Not conservative enough,About right,Federal budget deficit,Yes,Can defeat Barack Obama,Strongly support,Earlier this year,Definitely vote for the Republican nominee,No,Married women,45-65,60+,45+,60+,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,,,,College graduate,More than High school graduate,Not a factor,Not important,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,All others,Can defeat Barack Obama,Getting worse,Non-working women,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Low Density Rural,Rural,Rural,Downscale,21676.0
309946.0, Maryland,51.0,Call 3,Complete,Election day exit poll,0.998390793800354,Rick Santorum,Female,White,65 or over,Very conservative,Republican,"Under $30,000",High school or less,Not a factor at all,Yes,Not conservative enough,About right,Abortion,Yes,Can defeat Barack Obama,Neutral,In the last few days,Definitely vote for the Republican nominee,No,Married women,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Not a factor,Not important,Neutral,Born-again but not Tea Party supporter,Last few days,Since January 1st,Yes,White Born-again/Evangelical Christians,All others,Can defeat Barack Obama,Getting worse,Non-working women,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,21780.0
309798.0, Maryland,55.0,Call 3,Complete,Election day exit poll,0.788203239440918,Rick Santorum,Female,White,65 or over,Moderate,Republican,"$100,000-$199,999",Some college/assoc. degree,A minor factor,No,Not conservative enough,About right,The economy,Yes,Can defeat Barack Obama,Somewhat support,Earlier this year,Definitely vote for the Republican nominee,No,Married women,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,A factor,Not important,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,All others,Can defeat Barack Obama,Starting to recover,Non-working women,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,21770.0
309707.0, Maryland,97.0,Call 3,Complete,Election day exit poll,0.925475776195526,Rick Santorum,Male,White,65 or over,Very conservative,Republican,"$50,000-$99,999",College graduate,Not a factor at all,No,About right,About right,The economy,Yes,Can defeat Barack Obama,Neutral,Earlier this year,Definitely vote for the Republican nominee,No,Married men,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Not a factor,Not important,Neutral,Neither,Earlier than that,Since January 1st,No,All others,All others,Can defeat Barack Obama,Staying the same,Non-working men,State questionnaire,Suburbs,Suburbs,3.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,20715.0
309677.0, Maryland,65.0,Call 3,Complete,Election day exit poll,1.05650043487549,Rick Santorum,Male,White,65 or over,Somewhat conservative,,,Postgraduate study,Not a factor at all,No,Omit,Omit,Federal budget deficit,No,Can defeat Barack Obama,Omit,In the last few days,Definitely vote for the Republican nominee,No,Non married men,65+,60+,45+,60+,65+,,Conservative,Somewhat conservative,Somewhat conservative,,,,College graduate,More than High school graduate,Not a factor,Not important,Omit,,Last few days,Since January 1st,No,All others,All others,Can defeat Barack Obama,Staying the same,Non-working men,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,21042.0
307590.0, Maryland,104.0,Call 1,Complete,Election day exit poll,0.661658525466919,Rick Santorum,Male,White,65 or over,Moderate,Independent,"$50,000-$99,999",Postgraduate study,Not a factor at all,No,Too conservative,Not conservative enough,The economy,Yes,Can defeat Barack Obama,Strongly oppose,Earlier this year,Definitely vote for the Republican nominee,No,Married men,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Not a factor,Not important,Oppose,Neither,Earlier than that,Since January 1st,No,All others,All others,Can defeat Barack Obama,Getting worse,Non-working men,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,21617.0
307418.0, Maryland,112.0,Call 1,Complete,Election day exit poll,0.809506058692932,Rick Santorum,Female,White,65 or over,Somewhat conservative,Republican,"Under $30,000",Some college/assoc. degree,The most important factor,Yes,Not conservative enough,About right,The economy,Yes,Can defeat Barack Obama,Strongly support,Earlier this year,Definitely vote for the Republican nominee,No,Married women,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Important,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,All others,Can defeat Barack Obama,Getting worse,Non-working women,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,4.0,East,Version 1,Suburb,Rural,Rural,Very downscale,21740.0
307351.0, Maryland,65.0,Call 1,Complete,Election day exit poll,0.937663435935974,Rick Santorum,Female,White,17-24,Moderate,Republican,"$50,000-$99,999",Some college/assoc. degree,One of several important factors,No,Too conservative,About right,The economy,No,Can defeat Barack Obama,Neutral,In the last few days,Definitely vote for the Republican nominee,No,Non married women,17-29,17-29,17-44,17-29,17-24,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Important,Neutral,Neither,Last few days,Since January 1st,No,All others,All others,Can defeat Barack Obama,Staying the same,Non-working women,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,21042.0
307489.0, Maryland,109.0,Call 1,Complete,Election day exit poll,0.552825689315796,Did not vote,Male,White,65 or over,Somewhat conservative,Democrat,"$50,000-$99,999",High school or less,One of several important factors,Yes,About right,Not conservative enough,Illegal immigration,Yes,Is a true conservative,Strongly support,Earlier this year,Probably vote for the Republican nominee,No,Married men,65+,60+,45+,60+,65+,Democrat,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,A factor,Important,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,All others,Is a true conservative,Getting worse,Non-working men,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Low Density Rural,Rural,Rural,Downscale,21676.0
308956.0, Maryland,12.0,Call 2,Complete,Election day exit poll,1.08361482620239,Newt Gingrich,Female,White,50-59,Very conservative,Republican,"$50,000-$99,999",Postgraduate study,Not a factor at all,Yes,Not conservative enough,About right,The economy,Yes,Is a true conservative,Strongly support,Earlier this year,Definitely vote for the Republican nominee,No,Married women,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Not a factor,Not important,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,All others,Is a true conservative,Getting worse,Non-working women,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,21057.0
308720.0, Maryland,25.0,Call 2,Complete,Election day exit poll,0.807298481464386,Newt Gingrich,Male,White,65 or over,Very conservative,Republican,,Postgraduate study,A minor factor,No,Not conservative enough,Not conservative enough,The economy,Yes,Is a true conservative,Strongly support,Before that,Definitely vote for the Republican nominee,No,Married men,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,,,,College graduate,More than High school graduate,A factor,Not important,Support,Tea Party supporter and not born-again,Earlier than that,Before January 1st,No,All others,All others,Is a true conservative,Staying the same,Non-working men,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale,21204.0
308704.0, Maryland,8.0,Call 2,Complete,Election day exit poll,1.12293791770935,Newt Gingrich,Male,White,65 or over,Somewhat conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,One of several important factors,Yes,Not conservative enough,About right,The economy,No,Is a true conservative,Neutral,Earlier this year,Probably vote for the Republican nominee,No,Non married men,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,A factor,Important,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,All others,Is a true conservative,Getting worse,Non-working men,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,21401.0
308703.0, Maryland,8.0,Call 2,Complete,Election day exit poll,1.12293791770935,Newt Gingrich,Male,White,65 or over,Somewhat conservative,Republican,"$100,000-$199,999",Some college/assoc. degree,One of several important factors,Yes,Not conservative enough,About right,The economy,No,Is a true conservative,Neutral,Earlier this year,Probably vote for the Republican nominee,No,Non married men,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,A factor,Important,Neutral,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,All others,Is a true conservative,Getting worse,Non-working men,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,21401.0
308698.0, Maryland,25.0,Call 2,Complete,Election day exit poll,0.807298481464386,Newt Gingrich,Male,White,65 or over,Very conservative,Republican,"$200,000 or more",College graduate,Not a factor at all,No,Not conservative enough,About right,Federal budget deficit,Yes,Is a true conservative,Strongly support,In March,Definitely vote for the Republican nominee,No,Married men,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not a factor,Not important,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,All others,Is a true conservative,Getting worse,Non-working men,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale,21204.0
308474.0, Maryland,26.0,Call 2,Complete,Election day exit poll,0.691210150718689,Newt Gingrich,Female,White,65 or over,Somewhat conservative,,,Postgraduate study,Not a factor at all,No,Not conservative enough,Not conservative enough,The economy,No,Is a true conservative,Somewhat support,Earlier this year,Definitely vote for the Republican nominee,No,Non married women,65+,60+,45+,60+,65+,,Conservative,Somewhat conservative,Somewhat conservative,,,,College graduate,More than High school graduate,Not a factor,Not important,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,All others,Is a true conservative,Staying the same,Non-working women,State questionnaire,Suburbs,Suburbs,2.0,East,Version 1,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,21234.0
310010.0, Maryland,109.0,Call 3,Complete,Election day exit poll,0.966838419437408,Newt Gingrich,Male,White,65 or over,Somewhat conservative,Independent,"$100,000-$199,999",Postgraduate study,A minor factor,No,Not conservative enough,About right,Federal budget deficit,Yes,Is a true conservative,Strongly support,Earlier this year,Definitely vote for the Republican nominee,No,Married men,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,All others,Is a true conservative,Getting worse,Non-working men,State questionnaire,Rural,Small Cities/Rural,4.0,East,Version 1,Low Density Rural,Rural,Rural,Downscale,21676.0
307690.0, Maryland,104.0,Call 1,Complete,Election day exit poll,0.839815676212311,Newt Gingrich,Female,White,65 or over,Somewhat conservative,Independent,"$100,000-$199,999",High school or less,Not a factor at all,No,About right,About right,Federal budget deficit,Yes,Is a true conservative,Strongly support,Earlier this year,Definitely vote for the Republican nominee,No,Married women,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,High school graduate or less,Not a factor,Not important,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,All others,Is a true conservative,Getting worse,Non-working women,State questionnaire,Suburbs,Suburbs,4.0,East,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,21617.0
307681.0, Maryland,25.0,Call 1,Complete,Election day exit poll,0.807298481464386,Newt Gingrich,Male,White,65 or over,Very conservative,Republican,"$50,000-$99,999",College graduate,One of several important factors,,Not conservative enough,Not conservative enough,Illegal immigration,No,Is a true conservative,Strongly support,In March,Definitely vote for the Republican nominee,No,Non married men,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Important,Support,,Earlier than that,Since January 1st,No,,All others,Is a true conservative,Getting worse,Non-working men,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale,21204.0
307675.0, Maryland,25.0,Call 1,Complete,Election day exit poll,0.807298481464386,Newt Gingrich,Male,White,65 or over,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Not a factor at all,No,About right,Not conservative enough,The economy,,Is a true conservative,Strongly support,Earlier this year,Definitely vote for the Republican nominee,No,,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Not a factor,Not important,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,All others,Is a true conservative,Staying the same,Non-working men,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,East,Version 1,Suburb,Urban,Urban Core,Very upscale,21204.0
