ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,MSRPRS12,SEX,QRACE3,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,ABORTION,BEATOBAMAFL,BREAK12PRI,BRNAGAIN,DESCRIBS12R,GINGCONSRV,PAULCONSRV,ROMNCONSRV,SANTCONSRV,ISSREP12SC,MARRIED,QLTREP12,SATGING,SATPAUL,SATROMN,SATSANT,SHAREREL,TEAPARTY,TIMEST12,UNDERREP12,WORK,SEXWED,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,ABORT2,BRNSHARE,BREAKFACT,BREAKIMP,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,WRKWOMEN,XQLTREP12,GOVTANGR,GOVTANG2,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
270749.0, Mississippi,16.0,Call 3,Complete,Election day exit poll,0.866081237792969,Newt Gingrich,Male,White,60-64,Somewhat liberal,Democrat,"$50,000-$99,999",College graduate,Legal in all cases,,,No,I dislike the other candidates,Not conservative enough,Not conservative enough,Not conservative enough,Not conservative enough,,,,,,,,Not much,Strongly oppose,,Gingrich,Yes,,45-65,60+,45+,60+,50-64,Democrat,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Legal,Not born again,,,Not much or not at all,Oppose,Neither,,,No,All others,All others,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",State questionnaire,Suburbs,Suburbs,3.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Upscale
270753.0, Mississippi,61.0,Call 3,Complete,Election day exit poll,0.892242550849915,Ron Paul,Female,White,50-59,Somewhat liberal,Democrat,"$100,000-$199,999",College graduate,Illegal in most cases,,,No,I strongly favor my candidate,Too conservative,About right,About right,Too conservative,,,,,,,,Somewhat,Strongly oppose,,Paul,No,,45-65,30-59,45+,45-59,50-64,Democrat,Moderate/Liberal,Moderate/Liberal,Liberal,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Not born again,,,A great deal or somewhat,Oppose,Neither,,,No,All others,All others,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,South,Version 2,Low Density Rural,Rural,Rural,Downscale
270754.0, Mississippi,43.0,Call 3,Complete,Election day exit poll,0.542704284191132,Mitt Romney,Female,White,50-59,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,,Romney,Not a factor at all,Yes,,,,,,The economy,Yes,Has the right experience,Dissatisfied,Dissatisfied,Satisfied,Satisfied,,Somewhat support,In the last few weeks,,,Married women,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,Not a factor,Not important,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,Has the right experience,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,60s Suburbs,Urban Perimeter,Upscale
270755.0, Mississippi,114.0,Call 3,Complete,Election day exit poll,1.29396331310272,Newt Gingrich,Male,White,45-49,Very conservative,Republican,"$30,000-$49,999",College graduate,,Romney,One of several important factors,No,,,,,,The economy,No,Is a true conservative,Satisfied,Dissatisfied,Satisfied,Satisfied,,Strongly support,In the last few days,,,Non married men,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,,,A factor,Important,,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,No,All others,,Is a true conservative,,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
270759.0, Mississippi,64.0,Call 3,Complete,Election day exit poll,1.22417414188385,Rick Santorum,Male,White,65 or over,Very conservative,Republican,"$200,000 or more",College graduate,Illegal in all cases,,,Yes,I like my candidate but with reservations,About right,Not conservative enough,Not conservative enough,About right,,,,,,,,A great deal,Strongly support,,Santorum,No,,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,All others,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
270766.0, Mississippi,16.0,Call 3,Complete,Election day exit poll,0.845891237258911,Newt Gingrich,Male,White,40-44,Very conservative,Republican,"$50,000-$99,999",High school or less,Illegal in all cases,,,Yes,I strongly favor my candidate,About right,Not conservative enough,Not conservative enough,Not conservative enough,,,,,,,,A great deal,Neutral,,Gingrich,Yes,,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Neutral,Born-again but not Tea Party supporter,,,No,White Born-again/Evangelical Christians,All others,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",State questionnaire,Suburbs,Suburbs,3.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Upscale
270767.0, Mississippi,6.0,Call 3,Complete,Election day exit poll,1.74977350234985,Rick Santorum,Female,White,65 or over,Somewhat conservative,Republican,"$30,000-$49,999",High school or less,,Santorum,One of several important factors,Yes,,,,,,Abortion,,Can defeat Barack Obama,Satisfied,Dissatisfied,Satisfied,Satisfied,,Omit,In the last few weeks,,,,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,A factor,Important,,Omit,,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,,Can defeat Barack Obama,,,State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
270768.0, Mississippi,77.0,Call 3,Complete,Election day exit poll,2.24113655090332,Newt Gingrich,Female,White,65 or over,Somewhat conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,,Gingrich,The most important factor,Yes,,,,,,Abortion,No,Has the right experience,Satisfied,Dissatisfied,Satisfied,Satisfied,,Strongly support,In the last few weeks,,,Non married women,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,,Has the right experience,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,South,Version 1,Low Density Rural,Rural,Rural,Very upscale
270771.0, Mississippi,52.0,Call 3,Complete,Election day exit poll,0.969011843204498,Mitt Romney,Male,White,60-64,Very conservative,Republican,"$200,000 or more",Postgraduate study,,Romney,Not a factor at all,Yes,,,,,,The economy,Yes,Can defeat Barack Obama,Dissatisfied,Dissatisfied,Satisfied,Satisfied,,Strongly support,Just today,,,Married men,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,Not a factor,Not important,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,Can defeat Barack Obama,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,Version 1,Low Density Rural,Rural,Rural,Very upscale
270775.0, Mississippi,61.0,Call 3,Complete,Election day exit poll,0.881330490112305,Ron Paul,Male,White,45-49,Moderate,Independent,"$100,000-$199,999",Postgraduate study,,Romney,One of several important factors,Yes,,,,,,The economy,Yes,Has the right experience,Dissatisfied,Satisfied,Satisfied,Dissatisfied,,Strongly oppose,Earlier this year,,,Married men,45-65,30-59,45+,45-59,40-49,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,A factor,Important,,Oppose,Born-again but not Tea Party supporter,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,Has the right experience,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,South,Version 1,Low Density Rural,Rural,Rural,Downscale
270777.0, Mississippi,114.0,Call 3,Complete,Election day exit poll,1.32484805583954,Newt Gingrich,Male,White,65 or over,Very conservative,Republican,"$200,000 or more",Postgraduate study,,Gingrich,A minor factor,No,,,,,,Federal budget deficit,Yes,Can defeat Barack Obama,Satisfied,Satisfied,Dissatisfied,Satisfied,,Somewhat support,Earlier this year,,,Married men,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,A factor,Not important,,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,,Can defeat Barack Obama,,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
270778.0, Mississippi,64.0,Call 3,Complete,Election day exit poll,1.0867805480957,Ron Paul,Male,White,40-44,Very conservative,Republican,"$30,000-$49,999",College graduate,,Paul,A minor factor,No,,,,,,The economy,Yes,Is a true conservative,Satisfied,Satisfied,Satisfied,Dissatisfied,,Strongly support,Earlier this year,,,Married men,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,,,A factor,Not important,,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,,Is a true conservative,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
270782.0, Mississippi,43.0,Call 3,Complete,Election day exit poll,0.548862040042877,Mitt Romney,Male,White,60-64,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Illegal in most cases,,,Yes,I like my candidate but with reservations,About right,Too conservative,Not conservative enough,About right,,,,,,,,A great deal,Strongly support,,Santorum,Yes,,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,All others,,Angry,"Dissatisifed, but not angry or angry",State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,60s Suburbs,Urban Perimeter,Upscale
270784.0, Mississippi,16.0,Call 3,Complete,Election day exit poll,0.845891237258911,Newt Gingrich,Male,White,50-59,Somewhat conservative,Independent,"Under $30,000",Some college/assoc. degree,Illegal in all cases,,,Yes,I dislike the other candidates,Not conservative enough,Not conservative enough,Not conservative enough,Not conservative enough,,,,,,,,Somewhat,Strongly support,,Gingrich,Yes,,45-65,30-59,45+,45-59,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,All others,,Angry,"Dissatisifed, but not angry or angry",State questionnaire,Suburbs,Suburbs,3.0,South,Version 2,Suburb,80s Suburbs,Urban Perimeter,Upscale
270785.0, Mississippi,77.0,Call 3,Complete,Election day exit poll,2.21372747421265,Newt Gingrich,Male,White,65 or over,Very conservative,Republican,"Under $30,000",High school or less,,Gingrich,The most important factor,Yes,,,,,,The economy,Yes,Is a true conservative,Satisfied,Dissatisfied,Dissatisfied,Satisfied,,Somewhat support,Before that,,,Married men,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Earlier than that,Before January 1st,Yes,White Born-again/Evangelical Christians,,Is a true conservative,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,South,Version 1,Low Density Rural,Rural,Rural,Very upscale
270786.0, Mississippi,6.0,Call 3,Complete,Election day exit poll,1.72837388515472,Rick Santorum,Male,White,65 or over,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,Illegal in most cases,,,Yes,I strongly favor my candidate,About right,Not conservative enough,Not conservative enough,About right,,,,,,,,Not much,Strongly support,,Gingrich,Yes,,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,Not much or not at all,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,All others,,Angry,"Dissatisifed, but not angry or angry",State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale
270788.0, Mississippi,114.0,Call 3,Complete,Election day exit poll,1.04301059246063,Rick Santorum,Male,White,60-64,Somewhat conservative,Independent,"$200,000 or more",College graduate,,Santorum,One of several important factors,No,,,,,,Abortion,No,Is a true conservative,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,,Somewhat support,Earlier this year,,,Non married men,45-65,60+,45+,60+,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,A factor,Important,,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,,Is a true conservative,,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
270790.0, Mississippi,61.0,Call 3,Complete,Election day exit poll,1.02235972881317,Rick Santorum,Male,White,50-59,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,Illegal in all cases,,,Yes,I strongly favor my candidate,Not conservative enough,About right,Not conservative enough,About right,,,,,,,,Somewhat,Strongly support,,Santorum,Yes,,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,All others,,Angry,"Dissatisifed, but not angry or angry",State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,South,Version 2,Low Density Rural,Rural,Rural,Downscale
270793.0, Mississippi,52.0,Call 3,Complete,Election day exit poll,0.946422338485718,Mitt Romney,Male,White,45-49,Moderate,Republican,"$100,000-$199,999",Some college/assoc. degree,Illegal in most cases,,,Yes,I strongly favor my candidate,Not conservative enough,Not conservative enough,About right,Too conservative,,,,,,,,Somewhat,Strongly support,,Gingrich,Yes,,45-65,30-59,45+,45-59,40-49,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,All others,,"Dissatisifed, but not angry","Dissatisifed, but not angry or angry",State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,Version 2,Low Density Rural,Rural,Rural,Very upscale
270795.0, Mississippi,64.0,Call 3,Complete,Election day exit poll,1.36433327198029,Newt Gingrich,Female,White,65 or over,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,,Omit,One of several important factors,Yes,,,,,,The economy,Yes,Has the right experience,Satisfied,Dissatisfied,Satisfied,Dissatisfied,,Somewhat support,Just today,,,Married women,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,Has the right experience,,,State questionnaire,Suburbs,Suburbs,2.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale
270798.0, Mississippi,77.0,Call 3,Complete,Election day exit poll,2.93488955497742,Rick Santorum,Female,White,30-39,Very conservative,Republican,"$30,000-$49,999",College graduate,Illegal in all cases,,,Yes,I dislike the other candidates,Not conservative enough,Not conservative enough,Not conservative enough,About right,,,,,,,,A great deal,Somewhat support,,Santorum,Yes,,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Working women,,Angry,"Dissatisifed, but not angry or angry",State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,South,Version 2,Low Density Rural,Rural,Rural,Very upscale
270799.0, Mississippi,6.0,Call 3,Complete,Election day exit poll,1.74977350234985,Rick Santorum,Female,White,60-64,Somewhat conservative,Republican,"$30,000-$49,999",High school or less,Illegal in all cases,,,Yes,I dislike the other candidates,About right,Not conservative enough,Too conservative,About right,,,,,,,,A great deal,Neutral,,Santorum,Yes,,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Neutral,Born-again but not Tea Party supporter,,,Yes,White Born-again/Evangelical Christians,Working women,,"Dissatisifed, but not angry","Dissatisifed, but not angry or angry",State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale
270800.0, Mississippi,16.0,Call 3,Complete,Election day exit poll,0.856364488601685,Newt Gingrich,Female,White,30-39,Very conservative,,"$50,000-$99,999",College graduate,,Gingrich,Omit,Yes,,,,,,Federal budget deficit,Yes,Can defeat Barack Obama,Omit,Dissatisfied,Omit,Omit,,Somewhat support,Just today,,,Married women,30-44,30-59,17-44,30-44,30-39,,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,,Omit,Omit,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,Can defeat Barack Obama,,,State questionnaire,Suburbs,Suburbs,3.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Upscale
270802.0, Mississippi,114.0,Call 3,Not complete,Election day exit poll,1.17896962165833,Mitt Romney,Female,White,65 or over,,,,High school or less,,Romney,One of several important factors,,,,,,,,No,,,,,,,,In the last few days,,,Non married women,65+,60+,45+,60+,65+,,,,,,,,No college degree,High school graduate or less,,,A factor,Important,,,,Last few days,Since January 1st,,,,,,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
270804.0, Mississippi,61.0,Call 3,Complete,Election day exit poll,0.709233343601227,Mitt Romney,Female,White,65 or over,Somewhat conservative,Republican,"$50,000-$99,999",College graduate,Legal in most cases,,,Yes,I dislike the other candidates,About right,Too conservative,Too conservative,Too conservative,,,,,,,,Somewhat,Strongly support,,Gingrich,No,,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Legal,Born again/Think religious values of candidate did not matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,All others,,Angry,"Dissatisifed, but not angry or angry",State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,South,Version 2,Low Density Rural,Rural,Rural,Downscale
270807.0, Mississippi,1.0,Call 3,Complete,Election day exit poll,1.00553905963898,Rick Santorum,Female,White,65 or over,Moderate,Republican,"Under $30,000",High school or less,Illegal in most cases,,,Yes,I like my candidate but with reservations,Omit,Omit,Omit,About right,,,,,,,,Somewhat,Neutral,,Santorum,No,,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,A great deal or somewhat,Neutral,Born-again but not Tea Party supporter,,,Yes,White Born-again/Evangelical Christians,All others,,"Dissatisifed, but not angry","Dissatisifed, but not angry or angry",State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,Version 2,Low Density Rural,Rural,Rural,Upscale
270808.0, Mississippi,52.0,Call 3,Complete,Election day exit poll,0.981009542942047,Mitt Romney,Female,White,60-64,Somewhat conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,Illegal in most cases,,,Yes,I strongly favor my candidate,Too conservative,Too conservative,About right,Not conservative enough,,,,,,,,A great deal,Neutral,,Romney,No,,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Neutral,Born-again but not Tea Party supporter,,,Yes,White Born-again/Evangelical Christians,All others,,Angry,"Dissatisifed, but not angry or angry",State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,Version 2,Low Density Rural,Rural,Rural,Very upscale
270810.0, Mississippi,16.0,Call 3,Complete,Election day exit poll,0.856364488601685,Newt Gingrich,Female,White,50-59,Very liberal,Republican,"$30,000-$49,999",Some college/assoc. degree,,Romney,The most important factor,Yes,,,,,,The economy,Yes,Can defeat Barack Obama,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,,Strongly support,Before that,,,Married women,45-65,30-59,45+,45-59,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,,,A factor,Important,,Support,Both Tea Party supporter and born-again,Earlier than that,Before January 1st,Yes,White Born-again/Evangelical Christians,,Can defeat Barack Obama,,,State questionnaire,Suburbs,Suburbs,3.0,South,Version 1,Suburb,80s Suburbs,Urban Perimeter,Upscale
270812.0, Mississippi,17.0,Call 3,Complete,Election day exit poll,2.03978753089905,Other,Female,White,40-44,Somewhat conservative,Democrat,"$50,000-$99,999",Some college/assoc. degree,Legal in all cases,,,Yes,I like my candidate but with reservations,About right,About right,About right,About right,,,,,,,,Not at all,Neutral,,Paul,No,,30-44,30-59,17-44,30-44,40-49,Democrat,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Legal,Born again/Think religious values of candidate did not matter a great deal,,,Not much or not at all,Neutral,Born-again but not Tea Party supporter,,,No,White Born-again/Evangelical Christians,All others,,"Dissatisifed, but not angry","Dissatisifed, but not angry or angry",State questionnaire,Suburbs,Suburbs,3.0,South,Version 2,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
270817.0, Mississippi,114.0,Call 3,Complete,Election day exit poll,1.16455090045929,Mitt Romney,Male,White,65 or over,Somewhat conservative,Republican,"$100,000-$199,999",Postgraduate study,,Romney,A minor factor,No,,,,,,The economy,,Can defeat Barack Obama,Satisfied,Dissatisfied,Satisfied,Satisfied,,Somewhat support,Just today,,,,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,,A factor,Not important,,Support,Tea Party supporter and not born-again,Last few days,Since January 1st,No,All others,,Can defeat Barack Obama,,,State questionnaire,Rural,Small Cities/Rural,1.0,South,Version 1,Extremely Low Density Rural,Rural,Rural,Very downscale
270818.0, Mississippi,43.0,Call 3,Complete,Election day exit poll,0.555657744407654,Mitt Romney,Female,White,65 or over,Somewhat conservative,Republican,"$30,000-$49,999",High school or less,Illegal in most cases,,,Yes,I strongly favor my candidate,Not conservative enough,About right,About right,Not conservative enough,,,,,,,,A great deal,Strongly support,,Omit,No,,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,All others,,"Dissatisifed, but not angry","Dissatisifed, but not angry or angry",State questionnaire,Suburbs,Suburbs,2.0,South,Version 2,Suburb,60s Suburbs,Urban Perimeter,Upscale
270819.0, Mississippi,6.0,Call 3,Complete,Election day exit poll,1.70898294448853,Rick Santorum,Female,White,40-44,Very conservative,Republican,"Under $30,000",High school or less,Illegal in all cases,,,Yes,I dislike the other candidates,About right,Not conservative enough,Not conservative enough,About right,,,,,,,,Somewhat,Strongly support,,Santorum,No,,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,Illegal,Born again/Think religious values of candidate did not matter a great deal,,,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,Yes,White Born-again/Evangelical Christians,All others,,Angry,"Dissatisifed, but not angry or angry",State questionnaire,Rural,Small Cities/Rural,3.0,South,Version 2,Extremely Low Density Rural,Rural,Rural,Downscale
270820.0, Mississippi,77.0,Call 3,Not complete,Election day exit poll,1.98650169372559,Mitt Romney,Male,White,65 or over,,,,Some college/assoc. degree,,,,,I dislike the other candidates,,,,,,,,,,,,,,,Romney,Yes,,65+,60+,45+,60+,65+,,,,,,,,No college degree,More than High school graduate,,,,,,,,,,,,All others,,Angry,"Dissatisifed, but not angry or angry",State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,South,Version 2,Low Density Rural,Rural,Rural,Very upscale
270822.0, Mississippi,61.0,Call 3,Complete,Election day exit poll,0.77193421125412,Newt Gingrich,Female,White,50-59,Somewhat conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,Illegal in all cases,,,Yes,I strongly favor my candidate,About right,Not conservative enough,Too conservative,About right,,,,,,,,A great deal,Neutral,,Gingrich,Yes,,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Illegal,Born again/Think religious values of candidate matter a great deal,,,A great deal or somewhat,Neutral,Born-again but not Tea Party supporter,,,Yes,White Born-again/Evangelical Christians,Working women,,"Dissatisifed, but not angry","Dissatisifed, but not angry or angry",State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,South,Version 2,Low Density Rural,Rural,Rural,Downscale
270826.0, Mississippi,1.0,Call 3,Complete,Election day exit poll,1.00553905963898,Rick Santorum,Female,White,60-64,Moderate,Republican,"$50,000-$99,999",Some college/assoc. degree,,Romney,One of several important factors,No,,,,,,Abortion,Yes,Can defeat Barack Obama,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,,Somewhat support,In the last few weeks,,,Married women,45-65,60+,45+,60+,50-64,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,,A factor,Important,,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,,Can defeat Barack Obama,,,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,Version 1,Low Density Rural,Rural,Rural,Upscale
