ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,NVRPRS12,SEX,QRACEAI,XAGE8,PHIL5,PARTYIA,INCOME12RNH,EDUC12R,LATINO,BREAK12CAUNV,BRNAGAIN,ISSREP12NV,QLTIA12R,RELIGN10,TEAPARTY,TIMENV12,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,BREAKFACT,BREAKIMP,REL5,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIMTH,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,XQLTREP12,QRACE3,RACE,SPANISHQ,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
112421.0,Nevada,76.0,Call 1,Complete,Election day exit poll,0.740693986415863,Rick Santorum,Female,White,65 or over,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,No,Not a factor at all,Yes,Abortion,Has strong moral character,Protestant,Strongly support,In January,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Not a factor,Not important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,In the last month,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Has strong moral character,White,White,English,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,West,Version 1,High Density Urban,Urban,Urban Core,Downscale
112388.0,Nevada,76.0,Call 1,Complete,Election day exit poll,0.740693986415863,Rick Santorum,Female,White,60-64,Somewhat conservative,Independent,"$50,000-$99,999",Some college/assoc. degree,No,A minor factor,No,Illegal immigration,Has strong moral character,,Somewhat oppose,Before that,45-65,60+,45+,60+,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Not important,,Oppose,Neither,Earlier than that,Earlier than that,No,All others,,,Has strong moral character,White,White,English,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,West,Version 1,High Density Urban,Urban,Urban Core,Downscale
112863.0,Nevada,76.0,Call 2,Complete,Election day exit poll,0.754045724868774,Rick Santorum,Male,White,50-59,Very conservative,Republican,"$30,000-$49,999",College graduate,No,One of several important factors,Yes,Federal budget deficit,Is a true conservative,Catholic,Somewhat support,In the last few days,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,A factor,Important,Catholic,Support,Both Tea Party supporter and born-again,Last few days,In the last month,No,White Born-again/Evangelical Christians,No,All others,Is a true conservative,White,White,English,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,West,Version 1,High Density Urban,Urban,Urban Core,Downscale
112427.0,Nevada,76.0,Call 1,Complete,Election day exit poll,0.754045724868774,Rick Santorum,Male,White,50-59,Very conservative,Republican,"$30,000-$49,999",College graduate,No,Omit,Yes,Federal budget deficit,Is a true conservative,Protestant,Strongly support,In January,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,Omit,Omit,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,In the last month,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Is a true conservative,White,White,English,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,West,Version 1,High Density Urban,Urban,Urban Core,Downscale
112155.0,Nevada,76.0,Call 1,Complete,Election day exit poll,0.754045724868774,Rick Santorum,Male,White,50-59,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,No,Not a factor at all,No,Federal budget deficit,Is a true conservative,Protestant,Strongly support,Before that,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Not a factor,Not important,Protestant/Other Non-Catholic Christian,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,No,All others,No,White Protestant non-evangelical,Is a true conservative,White,White,English,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,West,Version 1,High Density Urban,Urban,Urban Core,Downscale
112877.0,Nevada,10.0,Call 2,Complete,Election day exit poll,0.7559854388237,Rick Santorum,Female,White,65 or over,Very conservative,Republican,"$50,000-$99,999",College graduate,No,The most important factor,No,Federal budget deficit,Can defeat Barack Obama,Mormon,Strongly support,In the last few days,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Tea Party supporter and not born-again,Last few days,In the last month,No,All others,No,White Protestant non-evangelical,Can defeat Barack Obama,White,White,English,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
112943.0,Nevada,10.0,Call 2,Complete,Election day exit poll,0.7559854388237,Rick Santorum,Female,White,60-64,Somewhat conservative,Republican,"$50,000-$99,999",College graduate,No,Not a factor at all,Yes,The economy,Is a true conservative,Protestant,Strongly support,Just today,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Not a factor,Not important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Last few days,In the last month,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Is a true conservative,White,White,English,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
112181.0,Nevada,10.0,Call 1,Complete,Election day exit poll,0.7559854388237,Rick Santorum,Female,White,65 or over,Very conservative,Republican,"$50,000-$99,999",College graduate,No,A minor factor,Yes,Federal budget deficit,Is a true conservative,Protestant,Strongly support,In January,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Not important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,In the last month,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Is a true conservative,White,White,English,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
112865.0,Nevada,10.0,Call 2,Complete,Election day exit poll,0.7559854388237,Rick Santorum,Female,White,60-64,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,No,The most important factor,Yes,The economy,Is a true conservative,Other christian,Somewhat support,In the last few days,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Last few days,In the last month,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Is a true conservative,White,White,English,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
112816.0,Nevada,10.0,Call 2,Complete,Election day exit poll,0.7559854388237,Rick Santorum,Female,White,65 or over,Very conservative,Republican,"$30,000-$49,999",High school or less,No,One of several important factors,Yes,The economy,Is a true conservative,Protestant,Strongly support,In January,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,In the last month,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Is a true conservative,White,White,English,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
112855.0,Nevada,10.0,Call 2,Complete,Election day exit poll,0.769612848758698,Rick Santorum,Male,White,50-59,Somewhat conservative,,"$100,000-$199,999",College graduate,No,A minor factor,No,The economy,Can defeat Barack Obama,Catholic,Strongly support,In the last few days,45-65,30-59,45+,45-59,50-64,,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Catholic,Support,Tea Party supporter and not born-again,Last few days,In the last month,No,All others,No,All others,Can defeat Barack Obama,White,White,English,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
112978.0,Nevada,10.0,Call 2,Complete,Election day exit poll,0.769612848758698,Rick Santorum,Male,White,45-49,Very conservative,Republican,"Under $30,000",High school or less,No,A minor factor,Yes,The economy,Can defeat Barack Obama,Other christian,Strongly support,In January,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,A factor,Not important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,In the last month,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Can defeat Barack Obama,White,White,English,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
112910.0,Nevada,10.0,Call 2,Complete,Election day exit poll,0.769612848758698,Rick Santorum,Male,White,45-49,Somewhat conservative,Republican,"$50,000-$99,999",College graduate,No,The most important factor,No,Federal budget deficit,Is a true conservative,Other christian,Strongly support,Before that,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,No,All others,No,White Protestant non-evangelical,Is a true conservative,White,White,English,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
112202.0,Nevada,10.0,Call 1,Complete,Election day exit poll,0.769612848758698,Rick Santorum,Male,White,40-44,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,No,Not a factor at all,No,Omit,Is a true conservative,Other christian,Strongly support,In January,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Not a factor,Not important,Protestant/Other Non-Catholic Christian,Support,Tea Party supporter and not born-again,Earlier than that,In the last month,Yes,All others,No,White Protestant non-evangelical,Is a true conservative,White,White,English,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
112894.0,Nevada,10.0,Call 2,Complete,Election day exit poll,0.769612848758698,Rick Santorum,Male,Asian,30-39,Very conservative,Republican,"$50,000-$99,999",College graduate,No,The most important factor,No,The economy,Has strong moral character,Catholic,Neutral,Before that,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Important,Catholic,Neutral,Neither,Earlier than that,Earlier than that,No,All others,No,All others,Has strong moral character,Other,Asian,English,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
112228.0,Nevada,10.0,Call 1,Complete,Election day exit poll,0.769612848758698,Rick Santorum,Male,White,40-44,Moderate,Republican,"$50,000-$99,999",Postgraduate study,No,Not a factor at all,No,The economy,Has the right experience,Other christian,Somewhat support,Just today,30-44,30-59,17-44,30-44,40-49,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Not a factor,Not important,Protestant/Other Non-Catholic Christian,Support,Tea Party supporter and not born-again,Last few days,In the last month,No,All others,No,White Protestant non-evangelical,Has the right experience,White,White,English,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
113134.0,Nevada,76.0,Call 3,Complete,Election day exit poll,0.777375757694244,Rick Santorum,Male,Asian,65 or over,Very conservative,Republican,"$50,000-$99,999",Postgraduate study,No,Not a factor at all,No,Omit,Is a true conservative,Catholic,Neutral,In the last few days,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Not a factor,Not important,Catholic,Neutral,Neither,Last few days,In the last month,No,All others,No,All others,Is a true conservative,Other,Asian,English,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,West,Version 1,High Density Urban,Urban,Urban Core,Downscale
113279.0,Nevada,51.0,Call 3,Complete,Election day exit poll,0.777632474899292,Rick Santorum,Female,White,50-59,Very conservative,Republican,,Postgraduate study,,Not a factor at all,Yes,Federal budget deficit,Is a true conservative,Other christian,Strongly support,In January,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,,,,College graduate,More than High school graduate,Not a factor,Not important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,In the last month,,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Is a true conservative,White,White,,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
111900.0,Nevada,51.0,Call 1,Complete,Election day exit poll,0.777632474899292,Rick Santorum,Female,White,50-59,Very conservative,Republican,"$50,000-$99,999",Postgraduate study,No,Not a factor at all,Yes,Omit,Is a true conservative,Other christian,Somewhat support,In January,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Not a factor,Not important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,In the last month,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Is a true conservative,White,White,English,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
113276.0,Nevada,51.0,Call 3,Complete,Election day exit poll,0.777632474899292,Rick Santorum,Female,Hispanic/Latino,30-39,Somewhat conservative,Republican,"$100,000-$199,999",College graduate,Yes,A minor factor,Yes,Federal budget deficit,Is a true conservative,Protestant,Strongly support,In January,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,In the last month,No,All others,No,All others,Is a true conservative,Other,Hispanic/Latino,English,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
111894.0,Nevada,51.0,Call 1,Complete,Election day exit poll,0.777632474899292,Rick Santorum,Female,White,50-59,Very conservative,Republican,"$200,000 or more",Postgraduate study,No,Not a factor at all,Yes,The economy,Has strong moral character,Other christian,Strongly support,In January,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not a factor,Not important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,In the last month,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Has strong moral character,White,White,English,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
112777.0,Nevada,51.0,Call 2,Complete,Election day exit poll,0.777632474899292,Rick Santorum,Female,White,50-59,Very conservative,Republican,"Under $30,000",Some college/assoc. degree,No,A minor factor,Yes,Federal budget deficit,Has strong moral character,Catholic,Strongly support,In January,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Catholic,Support,Both Tea Party supporter and born-again,Earlier than that,In the last month,Yes,White Born-again/Evangelical Christians,No,All others,Has strong moral character,White,White,English,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
111918.0,Nevada,51.0,Call 1,Complete,Election day exit poll,0.777632474899292,Rick Santorum,Female,White,40-44,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,No,A minor factor,Yes,Abortion,Has strong moral character,Other christian,Somewhat support,Before that,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,Earlier than that,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Has strong moral character,White,White,English,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
111880.0,Nevada,51.0,Call 1,Complete,Election day exit poll,0.777632474899292,Rick Santorum,Female,White,40-44,Somewhat liberal,Republican,"$50,000-$99,999",Postgraduate study,No,The most important factor,No,The economy,Has the right experience,Catholic,Neutral,Before that,30-44,30-59,17-44,30-44,40-49,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Important,Catholic,Neutral,Neither,Earlier than that,Earlier than that,No,All others,No,All others,Has the right experience,White,White,English,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
112190.0,Nevada,10.0,Call 1,Complete,Election day exit poll,0.793424487113953,Rick Santorum,Male,White,65 or over,Very conservative,Republican,"$50,000-$99,999",College graduate,No,A minor factor,Yes,Federal budget deficit,Is a true conservative,Protestant,Strongly support,In the last few days,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Not important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Last few days,In the last month,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Is a true conservative,White,White,English,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
112900.0,Nevada,10.0,Call 2,Complete,Election day exit poll,0.793424487113953,Rick Santorum,Male,White,60-64,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,No,Omit,Yes,Abortion,Is a true conservative,Protestant,Somewhat support,In January,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Omit,Omit,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,In the last month,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Is a true conservative,White,White,English,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
112831.0,Nevada,10.0,Call 2,Complete,Election day exit poll,0.793424487113953,Rick Santorum,Male,White,60-64,Very conservative,Something else,"$50,000-$99,999",Some college/assoc. degree,No,Not a factor at all,No,The economy,Is a true conservative,Mormon,Strongly support,In the last few days,45-65,60+,45+,60+,50-64,Independent/Something else,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Not a factor,Not important,Protestant/Other Non-Catholic Christian,Support,Tea Party supporter and not born-again,Last few days,In the last month,No,All others,No,White Protestant non-evangelical,Is a true conservative,White,White,English,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
112776.0,Nevada,10.0,Call 2,Complete,Election day exit poll,0.793424487113953,Rick Santorum,Male,White,65 or over,Very conservative,Republican,"$100,000-$199,999",College graduate,Yes,A minor factor,Yes,Abortion,Is a true conservative,Protestant,Strongly support,Before that,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,Earlier than that,No,All others,No,All others,Is a true conservative,Other,Hispanic/Latino,English,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
112918.0,Nevada,10.0,Call 2,Complete,Election day exit poll,0.793424487113953,Rick Santorum,Male,White,65 or over,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,No,Omit,No,Federal budget deficit,Has strong moral character,Catholic,Somewhat support,In the last few days,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Omit,Omit,Catholic,Support,Tea Party supporter and not born-again,Last few days,In the last month,No,All others,No,All others,Has strong moral character,White,White,English,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
112187.0,Nevada,10.0,Call 1,Complete,Election day exit poll,0.793424487113953,Rick Santorum,Male,White,65 or over,Very conservative,Republican,"$50,000-$99,999",College graduate,No,A minor factor,Yes,Federal budget deficit,Has strong moral character,Protestant,Strongly support,In January,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Not important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,In the last month,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Has strong moral character,White,White,English,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
112935.0,Nevada,10.0,Call 2,Complete,Election day exit poll,0.793424487113953,Rick Santorum,Male,White,65 or over,Very conservative,Republican,"$100,000-$199,999",College graduate,No,Not a factor at all,Yes,Federal budget deficit,Has the right experience,Protestant,Strongly support,Before that,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not a factor,Not important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Earlier than that,Earlier than that,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Has the right experience,White,White,English,State questionnaire,"Cities 10,000-50,000",Small Cities/Rural,3.0,West,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale
111913.0,Nevada,51.0,Call 1,Complete,Election day exit poll,0.801692306995392,Rick Santorum,Female,White,60-64,Very conservative,Republican,"$50,000-$99,999",College graduate,No,Not a factor at all,No,Federal budget deficit,Can defeat Barack Obama,None,Strongly support,In January,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Not a factor,Not important,None,Support,Tea Party supporter and not born-again,Earlier than that,In the last month,No,All others,No,All others,Can defeat Barack Obama,White,White,English,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
113028.0,Nevada,25.0,Call 2,Complete,Election day exit poll,0.8140589594841,Rick Santorum,Female,White,25-29,Moderate,Independent,"$30,000-$49,999",Some college/assoc. degree,No,A minor factor,No,The economy,Has strong moral character,None,Strongly support,In the last few days,17-29,17-29,17-44,17-29,25-29,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Not important,None,Support,Tea Party supporter and not born-again,Last few days,In the last month,Yes,All others,No,All others,Has strong moral character,White,White,English,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",2.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
111926.0,Nevada,51.0,Call 1,Complete,Election day exit poll,0.816143572330475,Rick Santorum,Male,White,40-44,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,No,A minor factor,No,Federal budget deficit,Is a true conservative,Catholic,Strongly support,Before that,30-44,30-59,17-44,30-44,40-49,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,A factor,Not important,Catholic,Support,Tea Party supporter and not born-again,Earlier than that,Earlier than that,No,All others,No,All others,Is a true conservative,White,White,English,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
111906.0,Nevada,51.0,Call 1,Complete,Election day exit poll,0.816143572330475,Rick Santorum,Male,White,50-59,Very conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,No,Not a factor at all,Yes,The economy,Is a true conservative,Catholic,Strongly support,In the last few days,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,Not a factor,Not important,Catholic,Support,Both Tea Party supporter and born-again,Last few days,In the last month,No,White Born-again/Evangelical Christians,No,All others,Is a true conservative,White,White,English,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
112173.0,Nevada,38.0,Call 1,Complete,Election day exit poll,0.836693167686462,Rick Santorum,Female,American Indian,50-59,Very conservative,Republican,"$50,000-$99,999",Postgraduate study,,One of several important factors,Yes,Illegal immigration,Has strong moral character,Other christian,Strongly support,In the last few days,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Important,Protestant/Other Non-Catholic Christian,Support,Both Tea Party supporter and born-again,Last few days,In the last month,No,All others,No,All others,Has strong moral character,Other,Other,,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale
112036.0,Nevada,37.0,Call 1,Complete,Election day exit poll,0.859284460544586,Rick Santorum,Female,White,25-29,Somewhat conservative,Republican,"$50,000-$99,999",Postgraduate study,No,A minor factor,No,The economy,Has strong moral character,Catholic,Somewhat oppose,In January,17-29,17-29,17-44,17-29,25-29,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,A factor,Not important,Catholic,Oppose,Neither,Earlier than that,In the last month,No,All others,No,All others,Has strong moral character,White,White,English,State questionnaire,"Cities over 500,000","Cities over 50,000",2.0,West,Version 1,Suburb,Urban,Urban Core,Very upscale
112249.0,Nevada,38.0,Call 1,Complete,Election day exit poll,0.862580299377441,Rick Santorum,Female,White,65 or over,Very conservative,Republican,"$30,000-$49,999",Some college/assoc. degree,No,A minor factor,No,Omit,Omit,Mormon,Strongly support,In January,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,A factor,Not important,Protestant/Other Non-Catholic Christian,Support,Tea Party supporter and not born-again,Earlier than that,In the last month,Yes,All others,No,White Protestant non-evangelical,Omit,White,White,English,State questionnaire,Suburbs,Suburbs,2.0,West,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale
