ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,ETHBERK,ETHHELLER,ETHNV12,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,IMMDEPORT,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LANDPHONE,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSNV12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SENNV12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TAXINC12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,UNIONHH12,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,ZCODE1,ZCODE2,ZCODE3,ZCODE4,WEIGHT
55946.0,Illegal,Illegal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Yes,Call 2,2.0,Yes,Both regular land-line and cell phone service,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Only Dean Heller does or neither does,Only Dean Heller does or both do,Only Dean Heller does,,,,3.0,,,Mitt Romney,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,Yes,No,,Yes,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,2.0,Mitt Romney,,White,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other christian,The middle class,Dean Heller,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Not increase for anyone,Election day exit poll,,,,,Version 3,White Protestants,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Suburb,Urban,Urban Core,Upscale,0.208621114492416
55476.0,Illegal,Illegal in all cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Yes,Call 2,4.0,Yes,Both regular land-line and cell phone service,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Only Dean Heller does or neither does,Only Shelley Berkley does or neither does,Neither does,,,,2.0,,,Mitt Romney,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,Yes,No,,Yes,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,47.0,Mitt Romney,,White,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other christian,The middle class,Dean Heller,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",English,Nevada,Not increase for anyone,Election day exit poll,,,,,Version 3,White Protestants,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,High Density Urban,Urban,Urban Core,Very upscale,0.636192619800568
55475.0,Illegal,Illegal in all cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Yes,Call 2,4.0,Yes,Both regular land-line and cell phone service,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Only Dean Heller does or neither does,Only Shelley Berkley does or neither does,Neither does,,,,2.0,,,Mitt Romney,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,Yes,No,,Yes,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,47.0,Mitt Romney,,White,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other christian,The middle class,Dean Heller,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",English,Nevada,Not increase for anyone,Election day exit poll,,,,,Version 3,White Protestants,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,High Density Urban,Urban,Urban Core,Very upscale,0.636192619800568
5672.0,Illegal,Illegal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Yes,,3.0,Yes,Both regular land-line and cell phone service,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Only Dean Heller does or neither does,Only Shelley Berkley does or neither does,Neither does,,,,2.0,,,Mitt Romney,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,Yes,No,,Yes,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50007.0,Mitt Romney,,White,White,State questionnaire,White,West,Catholic,Catholic,The middle class,Dean Heller,Male,White men,Married men,"Cities over 500,000","Cities over 50,000",English,Nevada,Not increase for anyone,Telephone survey,,,,,Version 3,White Catholics,No,White Born-again/Evangelical Christians,No,All others,High Density Urban,Urban,Urban Core,Very upscale,2.21659111976624
5399.0,Illegal,Illegal in all cases,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,Yes,,1.0,Yes,Both regular land-line and cell phone service,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Only Dean Heller does or neither does,Only Dean Heller does or both do,Only Dean Heller does,,,,2.0,,,Mitt Romney,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,Yes,No,,Yes,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50001.0,Mitt Romney,,White,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,The middle class,Dean Heller,Male,White men,Married men,"Cities over 500,000","Cities over 50,000",English,Nevada,Not increase for anyone,Telephone survey,,,,,Version 3,White Protestants,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Extremely High Density Urban,Urban,Urban Core,Upscale,2.67042016983032
77010.0,Illegal,Illegal in most cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,Latino 18-29,Latino 18-29,Complete,No,Call 3,2.0,Yes,Both regular land-line and cell phone service,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Only Dean Heller does or neither does,Only Dean Heller does or both do,Only Dean Heller does,,,,1.0,,,Mitt Romney,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,Yes,Yes,,No,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,18-44,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Something else,All others,Moderate,98.0,Mitt Romney,,Other,White,State questionnaire,Hispanic/Latino,West,None,None,The middle class,Dean Heller,Male,Latino men,Non married men,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Not increase for anyone,Election day exit poll,,,,,Version 3,Non-white,No,All others,No,,Suburb,Urban,Urban Core,Very upscale,0.556318581104279
36215.0,Illegal,Illegal in all cases,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 1,2.0,Yes,Both regular land-line and cell phone service,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Only Dean Heller does or neither does,Only Dean Heller does or both do,Only Dean Heller does,,,,1.0,,,Mitt Romney,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,Yes,No,,No,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,114.0,Mitt Romney,,White,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other christian,The middle class,Dean Heller,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Not increase for anyone,Election day exit poll,,,,,Version 3,White Protestants,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Suburb,Urban,Urban Core,Very upscale,0.440310537815094
34519.0,Illegal,Illegal in all cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Yes,Call 1,1.0,Yes,Both regular land-line and cell phone service,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Only Dean Heller does or neither does,Only Dean Heller does or both do,Only Dean Heller does,,,,2.0,,,Mitt Romney,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,Yes,No,,Yes,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,74.0,Mitt Romney,,White,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,The middle class,Dean Heller,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",English,Nevada,Not increase for anyone,Election day exit poll,,,,,Version 3,White Protestants,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,High Density Urban,Urban,Urban Core,Downscale,0.647161424160004
5448.0,Legal,Legal in all cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Complete,No,,2.0,Yes,Only cell phone service,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Only Dean Heller does or neither does,Only Shelley Berkley does or neither does,Neither does,,,,1.0,,,Mitt Romney,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,No,,No,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50003.0,Mitt Romney,,White,White,State questionnaire,White,West,None,None,The middle class,Dean Heller,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Not increase for anyone,Telephone survey,,,,,Version 3,White none,Yes,All others,No,All others,High Density Urban,Urban,Urban Core,Upscale,5.10645294189453
5380.0,Legal,Legal in most cases,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,No,,1.0,Yes,Only cell phone service,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Only Dean Heller does or neither does,Only Dean Heller does or both do,Only Dean Heller does,,,,2.0,,,Mitt Romney,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,No,,Yes,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,50001.0,Mitt Romney,,White,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other christian,The middle class,Dean Heller,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Not increase for anyone,Telephone survey,,,,,Version 3,White Protestants,Yes,All others,No,White Protestant non-evangelical,Suburb,Urban,Urban Core,Very upscale,3.53354692459106
77895.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,No,Call 3,4.0,Yes,Only cell phone service,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Only Dean Heller does or neither does,Only Shelley Berkley does or neither does,Neither does,,,,2.0,,,Mitt Romney,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,No,,Yes,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,47.0,Mitt Romney,,White,White,State questionnaire,White,West,None,None,The middle class,Dean Heller,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",English,Nevada,Not increase for anyone,Election day exit poll,,,,,Version 3,White none,No,All others,No,All others,High Density Urban,Urban,Urban Core,Very upscale,0.636192619800568
76748.0,Legal,Legal in most cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Complete,No,Call 3,2.0,Yes,Only cell phone service,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Only Dean Heller does or neither does,Only Dean Heller does or both do,Only Dean Heller does,,,,1.0,,,Mitt Romney,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,No,,No,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,97.0,Mitt Romney,,White,White,State questionnaire,White,West,None,None,The middle class,Dean Heller,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Not increase for anyone,Election day exit poll,,,,,Version 3,White none,No,All others,No,All others,Suburb,Urban,Urban Core,Very upscale,0.606881618499756
34010.0,Illegal,Illegal in most cases,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 1,4.0,Yes,Only cell phone service,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Only Shelley Berkley does or both do,Only Dean Heller does or both do,Both do,,,,2.0,,,Mitt Romney,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,No,,No,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,31.0,Mitt Romney,,White,White,State questionnaire,White,West,None,None,The middle class,Dean Heller,Male,White men,Non married men,"Cities over 500,000","Cities over 50,000",English,Nevada,Not increase for anyone,Election day exit poll,,,,,Version 3,White none,No,White Born-again/Evangelical Christians,No,All others,Extremely High Density Urban,Urban,Urban Core,Very upscale,0.555358171463013
76428.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,Complete,No,Call 3,3.0,Yes,Only cell phone service,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Only Dean Heller does or neither does,Only Shelley Berkley does or neither does,Neither does,,,,2.0,,,Omit,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,No,Yes,,No,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,18-44,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Moderate,17.0,None of these candidates,,Other,White,State questionnaire,Hispanic/Latino,West,Catholic,Catholic,The middle class,Dean Heller,Male,Latino men,Non married men,"Cities over 500,000","Cities over 50,000",English,Nevada,Not increase for anyone,Election day exit poll,,,,,Version 3,Non-white,No,All others,No,,High Density Urban,Urban,Urban Core,Downscale,0.0670820400118828
76335.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,30-39,30-39,,,,Complete,No,Call 3,2.0,Yes,Only cell phone service,,,,,,,High school graduate,No college degree,High school graduate or less,,Omit,Omit,Omit,,,,1.0,,,Omit,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,,,,No,No,,No,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,18-44,18-64,,Independent/Something else,,,Independent,,Liberal,98.0,Other,,,,State questionnaire,,West,None,None,The middle class,Shelley Berkley,Female,,Non married women,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Not increase for anyone,Election day exit poll,,,,,Version 3,,,All others,No,,Suburb,Urban,Urban Core,Very upscale,0.187866225838661
5510.0,Illegal,Illegal in all cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,All others,All others,Complete,Yes,,2.0,Yes,Both regular land-line and cell phone service,,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Omit,Omit,Omit,,,,1.0,,,Barack Obama,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,,Yes,No,,Yes,,,Angry,"Dissatisfied, but not angry or angry",The poor,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Conservative,50003.0,Mitt Romney,,Other,American Indian,State questionnaire,Other,West,Protestant/Other Non-Catholic Christian,Protestant,The middle class,Dean Heller,Female,All other races,Married women,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Not increase for anyone,Telephone survey,,,,,Version 3,Non-white,No,All others,No,,Suburb,Urban,Urban Core,Very upscale,1.06410562992096
77792.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Complete,No,Call 3,4.0,Yes,Both regular land-line and cell phone service,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Only Dean Heller does or neither does,Only Dean Heller does or both do,Only Dean Heller does,,,,2.0,,,Mitt Romney,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,Yes,No,,Yes,,,Angry,"Dissatisfied, but not angry or angry",The poor,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,47.0,Mitt Romney,,White,White,State questionnaire,White,West,Catholic,Catholic,The middle class,Dean Heller,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",English,Nevada,Not increase for anyone,Election day exit poll,,,,,Version 3,White Catholics,No,All others,No,All others,High Density Urban,Urban,Urban Core,Very upscale,0.636192619800568
55505.0,Legal,Legal in all cases,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,No,Call 2,2.0,Yes,Both regular land-line and cell phone service,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Only Dean Heller does or neither does,Only Shelley Berkley does or neither does,Neither does,,,,1.0,,,Mitt Romney,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,Yes,No,,Yes,,,Angry,"Dissatisfied, but not angry or angry",The poor,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,111.0,Mitt Romney,,White,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other christian,The middle class,Dean Heller,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Not increase for anyone,Election day exit poll,,,,,Version 3,White Protestants,No,All others,No,White Protestant non-evangelical,Low Density Rural,Urban,Urban Core,Very upscale,0.587846040725708
55504.0,Legal,Legal in all cases,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,No,Call 2,2.0,Yes,Both regular land-line and cell phone service,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Only Dean Heller does or neither does,Only Shelley Berkley does or neither does,Neither does,,,,1.0,,,Mitt Romney,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,Yes,No,,Yes,,,Angry,"Dissatisfied, but not angry or angry",The poor,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,111.0,Mitt Romney,,White,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other christian,The middle class,Dean Heller,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Not increase for anyone,Election day exit poll,,,,,Version 3,White Protestants,No,All others,No,White Protestant non-evangelical,Low Density Rural,Urban,Urban Core,Very upscale,0.587846040725708
5616.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,No,,3.0,Yes,Both regular land-line and cell phone service,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Only Dean Heller does or neither does,Only Dean Heller does or both do,Only Dean Heller does,,,,2.0,,,Mitt Romney,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,Yes,No,,No,,,Angry,"Dissatisfied, but not angry or angry",The poor,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,50007.0,Mitt Romney,,White,White,State questionnaire,White,West,Catholic,Catholic,The middle class,Dean Heller,Female,White women,Non married women,"Cities over 500,000","Cities over 50,000",English,Nevada,Not increase for anyone,Telephone survey,,,,,Version 3,White Catholics,Yes,All others,No,All others,Extremely High Density Urban,Urban,Urban Core,Upscale,3.96933817863464
5396.0,Legal,Legal in all cases,45-65,30-59,45+,45-59,40-49,45-49,Black 45-59,Black 45-59,Black 45-64,Complete,No,,1.0,Yes,Both regular land-line and cell phone service,,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Only Dean Heller does or neither does,Only Dean Heller does or both do,Only Dean Heller does,,,,2.0,,,Mitt Romney,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,Yes,No,,Yes,,,Angry,"Dissatisfied, but not angry or angry",The poor,45+,18-64,,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Moderate,50001.0,Mitt Romney,,Black,Black,State questionnaire,Black,West,None,None,The middle class,Dean Heller,Male,Black men,Married men,"Cities over 500,000","Cities over 50,000",English,Nevada,Not increase for anyone,Telephone survey,,,,,Version 3,Non-white,No,All others,No,,High Density Urban,Urban,Urban Core,Downscale,2.38170981407166
34114.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,All others,All others,Complete,No,Call 1,2.0,Yes,Both regular land-line and cell phone service,,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Only Dean Heller does or neither does,Only Dean Heller does or both do,Only Dean Heller does,,,,1.0,,,Mitt Romney,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,Yes,No,,No,,,Angry,"Dissatisfied, but not angry or angry",The poor,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Conservative,98.0,Mitt Romney,,Other,American Indian,State questionnaire,Other,West,Something else,Other,The middle class,Dean Heller,Male,All other races,Non married men,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Not increase for anyone,Election day exit poll,,,,,Version 3,Non-white,No,All others,No,,Suburb,Urban,Urban Core,Very upscale,0.545248508453369
78303.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,Latino 30-44,Latino 30-44,Complete,No,Call 3,4.0,Yes,Both regular land-line and cell phone service,,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Only Dean Heller does or neither does,Only Dean Heller does or both do,Only Dean Heller does,,,,2.0,,,Mitt Romney,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,,Yes,Yes,,Yes,,,Angry,"Dissatisfied, but not angry or angry",The poor,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,All others,,47.0,Mitt Romney,,Other,Other,State questionnaire,Hispanic/Latino,West,Something else,Other,The middle class,Dean Heller,Male,Latino men,Married men,"Cities over 500,000","Cities over 50,000",English,Nevada,Not increase for anyone,Election day exit poll,,,,,Version 3,Non-white,No,All others,No,,High Density Urban,Urban,Urban Core,Very upscale,0.705963790416718
33666.0,Illegal,Illegal in most cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Yes,Call 1,2.0,Yes,Both regular land-line and cell phone service,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Only Dean Heller does or neither does,Only Dean Heller does or both do,Only Dean Heller does,,,,1.0,,,Mitt Romney,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,Yes,No,,Yes,,,Angry,"Dissatisfied, but not angry or angry",The poor,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,111.0,Mitt Romney,,White,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,The middle class,Dean Heller,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Not increase for anyone,Election day exit poll,,,,,Version 3,White Protestants,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Low Density Rural,Urban,Urban Core,Very upscale,0.719385862350464
56917.0,Illegal,Illegal in most cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Yes,Call 2,4.0,Yes,Both regular land-line and cell phone service,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Only Shelley Berkley does or both do,Only Dean Heller does or both do,Both do,,,,2.0,,,Mitt Romney,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,Yes,No,,Yes,,,Angry,"Dissatisfied, but not angry or angry",The poor,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,40.0,Mitt Romney,,White,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,The middle class,Dean Heller,Male,White men,Married men,"Cities over 500,000","Cities over 50,000",English,Nevada,Not increase for anyone,Election day exit poll,,,,,Version 3,White Protestants,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,High Density Urban,Urban,Urban Core,Very upscale,0.717917203903198
56760.0,Illegal,Illegal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 2,4.0,Yes,Both regular land-line and cell phone service,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Only Dean Heller does or neither does,Only Dean Heller does or both do,Only Dean Heller does,,,,2.0,,,Mitt Romney,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,Yes,No,,Yes,,,Angry,"Dissatisfied, but not angry or angry",The poor,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,51.0,Mitt Romney,,White,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other christian,The middle class,Dean Heller,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",English,Nevada,Not increase for anyone,Election day exit poll,,,,,Version 3,White Protestants,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Suburb,Urban,Urban Core,Very upscale,0.493886381387711
