ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,AMND1MN,ATTEND,ATTEND2,BACKSIDE,BRNAGAIN,CALL,CDNUM,DESCRIBP12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,ISSUE12,LATINO,MARRIED,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSMN12,QRACE3,QRACEAI,QTYPE,RACE,REGION,SENMN12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHNCLINC,WHTEVANG,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
34309.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,No,Never,Never,Complete,No,Call 1,4.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,About the same,1.0,Government should do more to solve problems,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",The economy,No,Yes,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,82.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,High Density Urban,Urban,Urban Core,Very upscale,55105.0,0.840590834617615
70514.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,No,Never,Never,Complete,No,Call 3,2.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,About the same,2.0,Government should do more to solve problems,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",The economy,No,No,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,20.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,Urban,Urban Core,Very upscale,55122.0,0.934489727020264
74521.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,All others,All others,No,Never,Never,Complete,No,Call 3,4.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,About the same,1.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",The economy,No,No,18-44,18-64,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Moderate,72.0,Barack Obama,Other,Asian,State questionnaire,Asian,Midwest,Amy Klobuchar,Female,All other races,Non married women,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,High Density Urban,Urban,Urban Core,Downscale,55117.0,0.840590834617615
74244.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,No,Never,Never,Complete,No,Call 3,7.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,About the same,5.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",The economy,No,No,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,90.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Female,White women,Non married women,Rural,Small Cities/Rural,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,All others,Extremely Low Density Rural,Rural,Rural,Very downscale,56673.0,0.700832426548004
73638.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,No,Never,Never,Complete,No,Call 3,4.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,About the same,1.0,Government should do more to solve problems,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",The economy,No,No,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,78.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Male,White men,Non married men,Suburbs,Suburbs,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,55127.0,1.20529210567474
51532.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,No,Never,Never,Complete,No,Call 2,1.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,About the same,4.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,No,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,8.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Male,White men,Non married men,"Cities 10,000-50,000",Small Cities/Rural,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Town,Rural,Rural,Downscale,56001.0,1.1911381483078
52868.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,No,Never,Never,Complete,No,Call 2,4.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,About the same,1.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",The economy,No,No,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,82.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,High Density Urban,Urban,Urban Core,Very upscale,55105.0,0.905309915542603
31546.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,No,Omit,Omit,Complete,No,Call 1,8.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,About the same,5.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,91.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Female,White women,,Suburbs,Suburbs,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,55779.0,0.86003589630127
32487.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,No,Omit,Omit,Complete,,Call 1,2.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,About the same,2.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",The economy,,No,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,17.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Female,White women,Non married women,Suburbs,Suburbs,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,55124.0,0.940994739532471
30527.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,No,Once a week,Weekly,Complete,No,Call 1,1.0,I like my candidate but with reservations,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,About the same,4.0,Government should do more to solve problems,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",The economy,No,No,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,8.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,All others,Town,Rural,Rural,Downscale,56001.0,1.10598564147949
31986.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,No,A few times a year,Occasionally,Complete,No,Call 1,2.0,I like my candidate but with reservations,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,About the same,2.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,No,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,17.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Female,White women,Non married women,Suburbs,Suburbs,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,55124.0,0.756846308708191
33937.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,No,A few times a year,Occasionally,Complete,No,Call 1,4.0,I like my candidate but with reservations,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,About the same,1.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,Yes,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,82.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,High Density Urban,Urban,Urban Core,Very upscale,55105.0,0.983264565467834
73696.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,No,A few times a year,Occasionally,Complete,No,Call 3,6.0,I like my candidate but with reservations,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,About the same,2.0,Government should do more to solve problems,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",The economy,No,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,2.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Female,White women,Married women,Suburbs,Suburbs,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,55449.0,0.73743999004364
32422.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,No,A few times a year,Occasionally,Complete,No,Call 1,8.0,I like my candidate but with reservations,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,About the same,5.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,No,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,11.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Male,White men,Non married men,Rural,Small Cities/Rural,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Low Density Rural,Rural,Rural,Upscale,55733.0,0.950952112674713
31653.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,No,Never,Never,Complete,No,Call 1,8.0,I like my candidate but with reservations,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,About the same,5.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,Yes,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,91.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Male,White men,Married men,Suburbs,Suburbs,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,55779.0,0.744988679885864
51578.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,No,Never,Never,Complete,No,Call 2,4.0,I like my candidate but with reservations,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,About the same,1.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",The economy,No,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,72.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,High Density Urban,Urban,Urban Core,Downscale,55117.0,0.905309915542603
31046.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,No,Never,Never,Complete,No,Call 1,2.0,I like my candidate but with reservations,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,About the same,2.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",The economy,No,No,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,20.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,All others,Suburb,Urban,Urban Core,Very upscale,55122.0,0.867684662342072
30601.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,No,Never,Never,Complete,No,Call 1,7.0,I like my candidate but with reservations,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,About the same,5.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",The economy,No,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,90.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Female,White women,Married women,Rural,Small Cities/Rural,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,All others,Extremely Low Density Rural,Rural,Rural,Very downscale,56673.0,0.871352136135101
49838.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,No,Never,Never,Complete,No,Call 2,6.0,I like my candidate but with reservations,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,About the same,3.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,Yes,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,101.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Female,White women,Married women,Suburbs,Suburbs,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,56320.0,0.7954962849617
52103.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,No,A few times a year,Occasionally,Complete,No,Call 2,1.0,I dislike the other candidates,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,About the same,4.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,33.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Male,White men,Married men,Rural,Small Cities/Rural,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Extremely Low Density Rural,Rural,Rural,Very downscale,56098.0,1.37610638141632
31472.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,No,A few times a year,Occasionally,Complete,No,Call 1,8.0,I dislike the other candidates,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,About the same,5.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,91.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Female,White women,Married women,Suburbs,Suburbs,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,55779.0,0.691730737686157
72803.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,No,A few times a month,Occasionally,Complete,No,Call 3,6.0,Omit,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,About the same,3.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,Yes,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,102.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Male,White men,Married men,Suburbs,Suburbs,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,80s Suburbs,Urban Perimeter,Upscale,56377.0,0.851276218891144
33906.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,No,Never,Never,Complete,No,Call 1,4.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,About the same,1.0,Government should do more to solve problems,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",The economy,No,Yes,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,82.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,High Density Urban,Urban,Urban Core,Very upscale,55105.0,0.840590834617615
32134.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,All others,All others,No,A few times a year,Occasionally,Complete,No,Call 1,6.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Favorable,Omit,About the same,2.0,Government should do more to solve problems,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and non white",The economy,No,Yes,18-44,18-64,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Liberal,2.0,Barack Obama,Other,Asian,State questionnaire,Asian,Midwest,Amy Klobuchar,Female,All other races,Married women,Suburbs,Suburbs,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,55449.0,0.73743999004364
31713.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,No,A few times a year,Occasionally,Complete,No,Call 1,8.0,I strongly favor my candidate,No high school diploma,No college degree,High school graduate or less,White no college degree,Favorable,Omit,About the same,5.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,No,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,91.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Male,White men,Non married men,Suburbs,Suburbs,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,55779.0,0.809138417243958
31441.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,No,A few times a month,Occasionally,Complete,,Call 1,6.0,I like my candidate but with reservations,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Omit,About the same,3.0,Government should do more to solve problems,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,No,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,102.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Female,White women,Non married women,Suburbs,Suburbs,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,80s Suburbs,Urban Perimeter,Upscale,56377.0,0.790419936180115
32368.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,No,A few times a year,Occasionally,Complete,No,Call 1,8.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,Omit,5.0,Government should do more to solve problems,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",The economy,No,No,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,11.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Male,White men,Non married men,Rural,Small Cities/Rural,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,All others,Low Density Rural,Rural,Rural,Upscale,55733.0,0.764855086803436
74102.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,No,Once a week,Weekly,Complete,Yes,Call 3,6.0,I like my candidate but with reservations,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Favorable,Better today,2.0,Government is doing too many things better left to businesses and individuals,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",The economy,No,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,2.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Male,White men,Married men,Suburbs,Suburbs,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,55449.0,0.794217228889465
72562.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,No,A few times a month,Occasionally,Complete,No,Call 3,8.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,Better today,5.0,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",The economy,No,Yes,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,91.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Female,White women,Married women,Suburbs,Suburbs,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,All others,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,55779.0,0.691730737686157
31727.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,No,A few times a month,Occasionally,Complete,No,Call 1,6.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,Better today,2.0,Government is doing too many things better left to businesses and individuals,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",The economy,No,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,2.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Male,White men,Married men,Suburbs,Suburbs,Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,55449.0,0.794217228889465
70580.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,No,A few times a month,Occasionally,Complete,Yes,Call 3,4.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,Better today,1.0,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,Yes,18-44,18-64,,,,,,Moderate,85.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Suburb,Urban,Urban Core,Upscale,55119.0,1.08415508270264
51727.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,No,A few times a year,Occasionally,Complete,Yes,Call 2,5.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,Better today,1.0,Government is doing too many things better left to businesses and individuals,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",The economy,No,No,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,47.0,Barack Obama,White,White,State questionnaire,White,Midwest,Amy Klobuchar,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Extremely High Density Urban,Urban,Urban Core,Very downscale,55411.0,1.23903429508209
30501.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,Latino 18-29,Latino 18-29,No,A few times a year,Occasionally,Complete,No,Call 1,2.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,Better today,2.0,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",The economy,Yes,No,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Moderate,20.0,Barack Obama,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Midwest,Amy Klobuchar,Female,Latino women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,Urban,Urban Core,Very upscale,55122.0,0.867684662342072
