ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,AUTOBAIL12,AUTOHH,BACKSIDE,BRNAGAIN,CALL,CDNUM,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LAIDOFF4,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSMI12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SENMI12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TAXINC12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,UNIONHH12,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKPARENT,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
21296.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,No,Complete,,Call 1,10.0,Yes,I like my candidate but with reservations,Staying about the same,George W. Bush,Poor and staying the same,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,3.0,,Barack Obama,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,The economy,,No,Married with children,Yes,Not so good,Not so good or poor,,,,18-44,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,97.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,Midwest,,,,Debbie Stabenow,Female,White women,Married women,Suburbs,Suburbs, Michigan,,Election day exit poll,,,,No,Version 2,,Yes,,No,Mothers with no full time job,Non-working women,,,All others,Low Density Rural,60s Suburbs,High-Growth Suburban Perimeter,Downscale,48014.0,1.19990813732147
22407.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,No,Complete,,Call 1,5.0,Yes,I like my candidate but with reservations,Staying about the same,George W. Bush,Poor and staying the same,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,5.0,,Barack Obama,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,The economy,,No,Married with children,Yes,Not so good,Not so good or poor,,,,45+,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,5.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,Midwest,,,,Debbie Stabenow,Female,White women,Married women,Suburbs,Suburbs, Michigan,,Election day exit poll,,,,Yes,Version 2,,No,,Yes,Working mom,Working women,,,Working women,Suburb,60s Suburbs,Urban Perimeter,Upscale,48706.0,0.709568679332733
64912.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,Yes,Complete,,Call 3,13.0,No,I strongly favor my candidate,Getting worse,Barack Obama,Worse,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,1.0,,Barack Obama,,,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",Barack Obama,The economy,,No,All others,No,Not so good,Not so good or poor,,,,18-44,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,127.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,Midwest,,,,Did not vote,Male,White men,Non married men,Suburbs,Suburbs, Michigan,,Election day exit poll,,,,No,Version 2,,No,,Yes,All men,Working men,,,All others,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,48239.0,0.647711396217346
21256.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,No,Complete,,Call 1,14.0,No,I like my candidate but with reservations,Staying about the same,George W. Bush,Poor and staying the same,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,1.0,,Omit,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,The economy,,No,All others,No,Not so good,Not so good or poor,,,,45+,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,123.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,Midwest,,,,Debbie Stabenow,Female,White women,Non married women,Suburbs,Suburbs, Michigan,,Election day exit poll,,,,No,Version 2,,Yes,,No,"Women, no kids",Non-working women,,,All others,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,48212.0,0.698488652706146
49045.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,No,Complete,,Call 2,9.0,No,I strongly favor my candidate,Getting better,George W. Bush,Getting better,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,2.0,,Barack Obama,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,,No,All others,Yes,Not so good,Not so good or poor,,,,45+,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,86.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,Midwest,,,,Debbie Stabenow,Female,White women,Married women,Suburbs,Suburbs, Michigan,,Election day exit poll,,,,No,Version 2,,No,,No,"Women, no kids",Non-working women,,,All others,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,48069.0,1.26751363277435
47667.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,No,Complete,,Call 2,2.0,Yes,I strongly favor my candidate,Staying about the same,George W. Bush,Poor and staying the same,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,5.0,,Mitt Romney,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,The economy,,No,Married with children,Yes,Not so good,Not so good or poor,,,,18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,76.0,Mitt Romney,Cares about people like me,White,White,State questionnaire,White,Midwest,,,,Pete Hoekstra,Female,White women,Married women,Suburbs,Suburbs, Michigan,,Election day exit poll,,,,No,Version 2,,No,,No,Mothers with no full time job,Non-working women,,,All others,Suburb,60s Suburbs,Urban Perimeter,Upscale,49445.0,0.726383447647095
47188.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,No,Complete,,Call 2,2.0,No,I like my candidate but with reservations,Staying about the same,Omit,Poor and staying the same,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,5.0,,Mitt Romney,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,,No,All others,Yes,Not so good,Not so good or poor,,,,45+,65+,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,76.0,Mitt Romney,Cares about people like me,White,White,State questionnaire,White,Midwest,,,,Debbie Stabenow,Male,White men,Married men,Suburbs,Suburbs, Michigan,,Election day exit poll,,,,Yes,Version 2,,No,,Yes,All men,Working men,,,All others,Suburb,60s Suburbs,Urban Perimeter,Upscale,49445.0,1.0485383272171
3858.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,No,Complete,,,7.0,Yes,I like my candidate but with reservations,Staying about the same,George W. Bush,Poor and staying the same,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,3.0,,Omit,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Omit,The economy,,No,Married with children,Yes,Not so good,Not so good or poor,,,,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,50032.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,Midwest,,,,Debbie Stabenow,Female,White women,Married women,Suburbs,Suburbs, Michigan,,Telephone survey,,,,No,Version 2,,Yes,,No,Mothers with no full time job,Non-working women,,,All others,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,49096.0,1.17914283275604
50168.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,Yes,Complete,,Call 2,14.0,No,I strongly favor my candidate,Getting better,George W. Bush,Getting better,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,1.0,,Barack Obama,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,,No,All others,No,Not so good,Not so good or poor,,,,18-44,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,123.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,Midwest,,,,Debbie Stabenow,Male,White men,Non married men,Suburbs,Suburbs, Michigan,,Election day exit poll,,,,No,Version 2,,Yes,,Yes,All men,Working men,,,All others,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,48212.0,0.624871253967285
49075.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,Yes,Complete,,Call 2,9.0,No,I strongly favor my candidate,Getting better,George W. Bush,Getting better,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,Barack Obama,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,,No,All others,No,Not so good,Not so good or poor,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,78.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,Midwest,,,,Debbie Stabenow,Female,White women,Non married women,Suburbs,Suburbs, Michigan,,Election day exit poll,,,,Yes,Version 2,,Yes,,,,,,,,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,48072.0,1.87464559078217
47578.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,No,Complete,,Call 2,13.0,No,I strongly favor my candidate,Getting better,George W. Bush,Getting better,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,1.0,,Barack Obama,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,,No,All others,No,Not so good,Not so good or poor,,,,45+,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,127.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,Midwest,,,,Debbie Stabenow,Male,White men,Non married men,Suburbs,Suburbs, Michigan,,Election day exit poll,,,,No,Version 2,,Yes,,No,All men,Non-working men,,,All others,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,48239.0,0.571360766887665
47861.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,No,Complete,,Call 2,5.0,Yes,I strongly favor my candidate,Getting better,George W. Bush,Getting better,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,5.0,,Barack Obama,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,,No,Married with children,Yes,Not so good,Not so good or poor,,,,18-44,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,5.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,Midwest,,,,Debbie Stabenow,Female,White women,Married women,Suburbs,Suburbs, Michigan,,Election day exit poll,,,,No,Version 2,,Yes,,Yes,Working mom,Working women,,,Working women,Suburb,60s Suburbs,Urban Perimeter,Upscale,48706.0,0.709568679332733
22556.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,All others,All others,,No,Complete,,Call 1,9.0,No,I like my candidate but with reservations,Getting better,George W. Bush,Getting better,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,,2.0,,Barack Obama,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,Health care,,No,All others,No,Not so good,Not so good or poor,,,,18-44,18-64,Women without children,Independent/Something else,Non-black non-Democrat,All Other,Independent,All others,Moderate,78.0,Barack Obama,Cares about people like me,Other,Other,State questionnaire,Other,Midwest,,,,Pete Hoekstra,Female,All other races,Non married women,Suburbs,Suburbs, Michigan,,Election day exit poll,,,,No,Version 2,,No,,Yes,"Women, no kids",Working women,,,Working women,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,48072.0,0.847766876220703
49300.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,All others,All others,,No,Complete,,Call 2,14.0,Yes,I strongly favor my candidate,Staying about the same,George W. Bush,Poor and staying the same,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,1.0,,Barack Obama,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,Health care,,No,All others,No,Not so good,Not so good or poor,,,,18-44,18-64,Men with children,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Conservative,123.0,Barack Obama,Cares about people like me,Other,Other,State questionnaire,Other,Midwest,,,,Debbie Stabenow,Male,All other races,Non married men,Suburbs,Suburbs, Michigan,,Election day exit poll,,,,Yes,Version 2,,No,,Yes,All men,Working men,,,All others,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,48212.0,0.543988347053528
64862.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,No,Complete,,Call 3,9.0,No,I strongly favor my candidate,Getting worse,George W. Bush,Worse,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,Barack Obama,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,The economy,,No,All others,No,Poor,Not so good or poor,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,78.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,Midwest,,,,Debbie Stabenow,Female,White women,Non married women,Suburbs,Suburbs, Michigan,,Election day exit poll,,,,No,Version 2,,Yes,,Yes,"Women, no kids",Working women,,,Working women,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,48072.0,1.39651584625244
3916.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,No,Complete,,,12.0,No,I like my candidate but with reservations,Getting better,George W. Bush,Getting better,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,1.0,,Omit,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,The economy,,No,All others,Yes,Poor,Not so good or poor,,,,45+,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,50055.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,Midwest,,,,Debbie Stabenow,Female,White women,Married women,Suburbs,Suburbs, Michigan,,Telephone survey,,,,No,Version 2,,Yes,,No,"Women, no kids",Non-working women,,,All others,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,48195.0,1.37198770046234
66730.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Black 30-44,Black 30-44,Black 30-44,,No,Complete,,Call 3,14.0,Yes,I strongly favor my candidate,Getting better,George W. Bush,Getting better,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,2.0,,Barack Obama,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,Health care,,No,All others,No,Poor,Not so good or poor,,,,18-44,18-64,Women with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,83.0,Barack Obama,Cares about people like me,Black,Black,State questionnaire,Black,Midwest,,,,Debbie Stabenow,Female,Black women,Non married women,Suburbs,Suburbs, Michigan,,Election day exit poll,,,,No,Version 2,,No,,Yes,Working mom,Working women,,,Working women,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Upscale,48237.0,0.822054266929626
50447.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,Yes,Complete,,Call 2,14.0,Yes,I strongly favor my candidate,Getting better,George W. Bush,Getting better,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,1.0,,Barack Obama,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,,No,Married with children,Yes,Excellent,Excellent or good,,,,45+,18-64,Men with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,123.0,Barack Obama,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,Debbie Stabenow,Male,White men,Married men,Suburbs,Suburbs, Michigan,,Election day exit poll,,,,Yes,Version 2,,Yes,,No,All men,Non-working men,,,All others,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,48212.0,0.730235397815704
65664.0,,,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,,Yes,Complete,,Call 3,14.0,No,I strongly favor my candidate,Staying about the same,George W. Bush,Good and staying the same,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,2.0,,Barack Obama,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,Health care,,No,All others,Yes,Excellent,Excellent or good,,,,45+,18-64,Men without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,83.0,Barack Obama,Has a vision for the future,Black,Black,State questionnaire,Black,Midwest,,,,Debbie Stabenow,Male,Black men,Married men,Suburbs,Suburbs, Michigan,,Election day exit poll,,,,Yes,Version 2,,No,,Yes,All men,Working men,,,All others,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Upscale,48237.0,0.859417200088501
47546.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,No,Complete,,Call 2,5.0,Yes,I strongly favor my candidate,Getting worse,Barack Obama,Worse,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,5.0,,Mitt Romney,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,Health care,,No,All others,No,Excellent,Excellent or good,,,,18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,5.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,Pete Hoekstra,Female,White women,Non married women,Suburbs,Suburbs, Michigan,,Election day exit poll,,,,No,Version 2,,Yes,,Yes,Working mom,Working women,,,Working women,Suburb,60s Suburbs,Urban Perimeter,Upscale,48706.0,0.878689646720886
67934.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,No,Complete,,Call 3,5.0,No,I like my candidate but with reservations,Staying about the same,George W. Bush,Good and staying the same,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,5.0,,Mitt Romney,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Omit,Federal budget deficit,,No,All others,No,Good,Excellent or good,,,,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,5.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,Pete Hoekstra,Male,White men,Non married men,Suburbs,Suburbs, Michigan,,Election day exit poll,,,,No,Version 2,,No,,No,All men,Non-working men,,,All others,Suburb,60s Suburbs,Urban Perimeter,Upscale,48706.0,0.918626666069031
3839.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,Yes,Complete,,,5.0,No,I strongly favor my candidate,Getting better,George W. Bush,Getting better,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,3.0,,Barack Obama,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Barack Obama,The economy,,No,All others,No,Good,Excellent or good,,,,45+,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50022.0,Barack Obama,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,Debbie Stabenow,Female,White women,Non married women,Suburbs,Suburbs, Michigan,,Telephone survey,,,,Yes,Version 2,,Yes,,No,"Women, no kids",Non-working women,,,All others,Suburb,60s Suburbs,Urban Perimeter,Very downscale,48458.0,0.764453768730164
23894.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,No,Complete,,Call 1,9.0,Yes,I strongly favor my candidate,Getting better,George W. Bush,Getting better,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,Barack Obama,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,The economy,,No,All others,No,Good,Excellent or good,,,,18-44,18-64,Men with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,86.0,Barack Obama,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,Debbie Stabenow,Male,White men,Non married men,Suburbs,Suburbs, Michigan,,Election day exit poll,,,,No,Version 2,,No,,Yes,All men,Working men,,,All others,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,48069.0,0.98714941740036
24537.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,No,Complete,,Call 1,9.0,Yes,I strongly favor my candidate,Getting better,George W. Bush,Getting better,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,2.0,,Barack Obama,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Barack Obama,The economy,,No,All others,No,Good,Excellent or good,,,,18-44,18-64,Men with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,78.0,Barack Obama,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,Debbie Stabenow,Male,White men,Non married men,Suburbs,Suburbs, Michigan,,Election day exit poll,,,,Yes,Version 2,,No,,Yes,All men,Working men,,,All others,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,48072.0,1.4599883556366
48766.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,No,Complete,,Call 2,14.0,No,I strongly favor my candidate,Getting better,George W. Bush,Getting better,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,1.0,,Barack Obama,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,The economy,,No,All others,No,Good,Excellent or good,,,,18-44,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,123.0,Barack Obama,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,Debbie Stabenow,Female,White women,Non married women,Suburbs,Suburbs, Michigan,,Election day exit poll,,,,Yes,Version 2,,No,,Yes,"Women, no kids",Working women,,,Working women,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,48212.0,0.597705185413361
22797.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,No,Complete,,Call 1,2.0,No,I strongly favor my candidate,Getting better,George W. Bush,Getting better,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,5.0,,Barack Obama,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Barack Obama,The economy,,No,All others,Yes,Good,Excellent or good,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,76.0,Barack Obama,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,Debbie Stabenow,Female,White women,Married women,Suburbs,Suburbs, Michigan,,Election day exit poll,,,,No,Version 2,,No,,Yes,"Women, no kids",Working women,,,Working women,Suburb,60s Suburbs,Urban Perimeter,Upscale,49445.0,0.586576759815216
47387.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,No,Complete,,Call 2,9.0,No,I strongly favor my candidate,Getting better,George W. Bush,Getting better,,College graduate,College graduate,More than High school graduate,White college degree,,,,2.0,,Barack Obama,,,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",Barack Obama,The economy,,No,All others,Yes,Good,Excellent or good,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,86.0,Barack Obama,Has a vision for the future,White,White,State questionnaire,White,Midwest,,,,Debbie Stabenow,Female,White women,Married women,Suburbs,Suburbs, Michigan,,Election day exit poll,,,,No,Version 2,,No,,No,"Women, no kids",Non-working women,,,All others,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,48069.0,0.944233357906342
67668.0,,,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,,No,Complete,,Call 3,14.0,No,I strongly favor my candidate,Getting better,George W. Bush,Getting better,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,2.0,,Barack Obama,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Barack Obama,The economy,,No,All others,Yes,Good,Excellent or good,,,,45+,18-64,Women without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,83.0,Barack Obama,Has a vision for the future,Black,Black,State questionnaire,Black,Midwest,,,,Debbie Stabenow,Female,Black women,Married women,Suburbs,Suburbs, Michigan,,Election day exit poll,,,,,Version 2,,No,,Yes,"Women, no kids",Working women,,,Working women,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Upscale,48237.0,0.822054266929626
46952.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,All others,All others,,Yes,Complete,,Call 2,10.0,No,I strongly favor my candidate,Staying about the same,George W. Bush,Good and staying the same,,No high school diploma,No college degree,High school graduate or less,Non white no college degree,,,,3.0,,Barack Obama,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,The economy,,No,All others,No,Good,Excellent or good,,,,45+,65+,Men without children,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Moderate,97.0,Barack Obama,Has a vision for the future,Other,Other,State questionnaire,Other,Midwest,,,,Debbie Stabenow,Male,All other races,Non married men,Suburbs,Suburbs, Michigan,,Election day exit poll,,,,Yes,Version 2,,No,,,,,,,All others,Low Density Rural,60s Suburbs,High-Growth Suburban Perimeter,Downscale,48014.0,1.68393313884735
