ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,AUTOBAIL12,BACKSIDE,BRNAGAIN,CALL,CDNUM,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FAVRYAN2,FINSIT,GEOCODE,GOVTDO10,GUNOWNER12,HANDLEDEF12,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSWI12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SENWI12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TAXINC12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,UNIONHH12,VERSION,WALKER2,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
29434.0,Illegal,Illegal in most cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Approve,Complete,Yes,Call 1,3.0,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,5.0,,,Mitt Romney,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,Married with children,Yes,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,42.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other christian,The rich,Tommy Thompson,Male,White men,Married men,Suburbs,Suburbs,Wisconsin,Not increase for anyone,Election day exit poll,,,,No,Version 3,Approve,White Protestants,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,54669.0,0.884966433048248
27575.0,Illegal,Illegal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Disapprove,Complete,Yes,Call 1,6.0,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,2.0,,,Mitt Romney,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,Married with children,Yes,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The poor,18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,34.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The rich,Tommy Thompson,Female,White women,Married women,Rural,Small Cities/Rural,Wisconsin,Not increase for anyone,Election day exit poll,,,,No,Version 3,Approve,White Protestants,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Low Density Rural,Rural,Rural,Very downscale,54923.0,0.806290864944458
9820.0,Illegal,Illegal in most cases,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Disapprove,Complete,No,,4.0,No,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,1.0,,,Mitt Romney,,,,,,,,,,,,,No,All others,No,,,Angry,"Dissatisfied, but not angry or angry",The poor,45+,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50015.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Catholic,Catholic,The rich,Tommy Thompson,Male,White men,Non married men,"Cities over 500,000","Cities over 50,000",Wisconsin,Not increase for anyone,Telephone survey,,,,No,Version 3,Approve,White Catholics,,All others,No,All others,High Density Urban,Urban,Urban Core,Upscale,53207.0,0.784678220748901
71444.0,Illegal,Illegal in all cases,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Disapprove,Complete,No,Call 3,5.0,No,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,2.0,,,Mitt Romney,,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,All others,No,,,Angry,"Dissatisfied, but not angry or angry",The poor,45+,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,36.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Catholic,Catholic,The rich,Tommy Thompson,Male,White men,Non married men,Rural,Small Cities/Rural,Wisconsin,Not increase for anyone,Election day exit poll,,,,No,Version 3,Approve,White Catholics,No,All others,No,All others,Low Density Rural,Rural,Rural,Downscale,53156.0,0.993967711925507
52602.0,Illegal,Illegal in most cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Disapprove,Complete,No,Call 2,7.0,No,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,5.0,,,Mitt Romney,,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,All others,Yes,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The rich,45+,65+,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,49.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The middle class,Tommy Thompson,Male,White men,Married men,Suburbs,Suburbs,Wisconsin,Not increase for anyone,Election day exit poll,,,,No,Version 3,Approve,White Protestants,Yes,All others,No,White Protestant non-evangelical,Town,70s Suburbs,Urban Perimeter,Upscale,54476.0,1.10859632492065
74008.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Approve,Complete,No,Call 3,8.0,Yes,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,4.0,,,Mitt Romney,,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,Married with children,Yes,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The rich,18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Conservative,2.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Catholic,Catholic,The middle class,Tommy Thompson,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Not increase for anyone,Election day exit poll,,,,No,Version 3,Approve,White Catholics,Yes,All others,No,All others,Suburb,Urban,Urban Core,Downscale,54302.0,0.925783634185791
72457.0,Legal,Legal in all cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Approve,Complete,Yes,Call 3,6.0,Yes,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,4.0,,,Mitt Romney,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,All others,No,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The rich,18-44,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,112.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other christian,The middle class,Tommy Thompson,Male,White men,Non married men,Suburbs,Suburbs,Wisconsin,Not increase for anyone,Election day exit poll,,,,No,Version 3,Approve,White Protestants,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Suburb,60s Suburbs,Urban Perimeter,Upscale,54952.0,0.937806785106659
9748.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Disapprove,Complete,No,,1.0,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,1.0,,,Mitt Romney,,,,,,,,,,,,,No,Married with children,Yes,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The rich,18-44,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50000.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The middle class,Tommy Thompson,Male,White men,Married men,Suburbs,Suburbs,Wisconsin,Not increase for anyone,Telephone survey,,,,No,Version 3,Approve,White Protestants,No,All others,No,White Protestant non-evangelical,Suburb,80s Suburbs,Urban Perimeter,Very upscale,53154.0,3.03182578086853
71528.0,Illegal,Illegal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Disapprove,Complete,No,Call 3,5.0,No,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,2.0,,,Mitt Romney,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,All others,No,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The rich,45+,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,36.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Catholic,Catholic,The middle class,Tommy Thompson,Male,White men,Non married men,Rural,Small Cities/Rural,Wisconsin,Not increase for anyone,Election day exit poll,,,,No,Version 3,Approve,White Catholics,No,All others,No,All others,Low Density Rural,Rural,Rural,Downscale,53156.0,0.993967711925507
71502.0,Illegal,Illegal in all cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Disapprove,Complete,Yes,Call 3,1.0,Yes,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,1.0,,,Mitt Romney,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,Married with children,Yes,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The rich,18-44,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,54.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The middle class,Tommy Thompson,Male,White men,Married men,Suburbs,Suburbs,Wisconsin,Not increase for anyone,Election day exit poll,,,,No,Version 3,Approve,White Protestants,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Suburb,80s Suburbs,Urban Perimeter,Very upscale,53132.0,1.21477150917053
73079.0,Illegal,Illegal in all cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,Latino 60+,Latino 65+,Disapprove,Complete,Yes,Call 3,6.0,No,,,,,,,,,,,,,,2.0,,,Mitt Romney,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,Yes,All others,Yes,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The rich,45+,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Conservative,34.0,Mitt Romney,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Midwest,Protestant/Other Non-Catholic Christian,Other christian,The middle class,Tommy Thompson,Female,Latino women,Married women,Rural,Small Cities/Rural,Wisconsin,Not increase for anyone,Election day exit poll,,,,No,Version 3,Approve,Non-white,,All others,No,,Low Density Rural,Rural,Rural,Very downscale,54923.0,0.997090399265289
29484.0,Illegal,Illegal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Disapprove,Complete,No,Call 1,1.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,2.0,,,Mitt Romney,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,All others,No,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The rich,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,96.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Something else,Other,The middle class,Tommy Thompson,Male,White men,Non married men,Rural,Small Cities/Rural,Wisconsin,Not increase for anyone,Election day exit poll,,,,No,Version 3,Approve,White something else,Yes,All others,No,All others,Suburb,Rural,Rural,Very downscale,53157.0,0.499054253101349
29168.0,Illegal,Illegal in all cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Disapprove,Complete,Yes,Call 1,7.0,No,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,5.0,,,Mitt Romney,,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,All others,Yes,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The rich,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,73.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other christian,The middle class,Tommy Thompson,Male,White men,Married men,Rural,Small Cities/Rural,Wisconsin,Not increase for anyone,Election day exit poll,,,,No,Version 3,Approve,White Protestants,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Extremely Low Density Rural,Rural,Rural,Very downscale,54826.0,1.30240333080292
27736.0,Illegal,Illegal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Approve,Complete,No,Call 1,2.0,Yes,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,3.0,,,Mitt Romney,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,Married with children,Yes,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The rich,45+,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Conservative,8.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Something else,Other,The middle class,Tommy Thompson,Male,White men,Married men,Suburbs,Suburbs,Wisconsin,Not increase for anyone,Election day exit poll,,,,No,Version 3,Approve,White something else,No,All others,No,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,53532.0,1.06212317943573
9898.0,Illegal,Illegal in most cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Approve,Complete,No,,8.0,No,,,,,,No high school diploma,No college degree,High school graduate or less,White no college degree,,,,,4.0,,,Mitt Romney,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,All others,No,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The rich,45+,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,50038.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Catholic,Catholic,The middle class,Tommy Thompson,Female,White women,Non married women,Suburbs,Suburbs,Wisconsin,Not increase for anyone,Telephone survey,,,,No,Version 3,Approve,White Catholics,Yes,All others,No,All others,Suburb,80s Suburbs,Urban Perimeter,Very upscale,54942.0,0.669872581958771
9766.0,Illegal,Illegal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Disapprove,Complete,No,,2.0,No,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,3.0,,,Mitt Romney,,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,All others,Yes,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The rich,18-44,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50007.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Catholic,Catholic,The middle class,Tommy Thompson,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Not increase for anyone,Telephone survey,,,,No,Version 3,Approve,White Catholics,No,All others,No,All others,Extremely High Density Urban,Urban,Urban Core,Very downscale,53703.0,3.21120429039001
51417.0,Illegal,Illegal in all cases,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Approve,Complete,No,Call 2,8.0,No,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,4.0,,,Mitt Romney,,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,All others,Yes,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The rich,45+,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,2.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Catholic,Catholic,The middle class,Tommy Thompson,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Not increase for anyone,Election day exit poll,,,,No,Version 3,Approve,White Catholics,Yes,All others,No,All others,Suburb,Urban,Urban Core,Downscale,54302.0,0.925783634185791
29803.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Disapprove,Complete,No,Call 1,3.0,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,5.0,,,Mitt Romney,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,Married with children,Yes,,,Angry,"Dissatisfied, but not angry or angry",The rich,18-44,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,74.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Catholic,Catholic,The middle class,Tommy Thompson,Male,White men,Married men,Rural,Small Cities/Rural,Wisconsin,Not increase for anyone,Election day exit poll,,,,No,Version 3,Approve,White Catholics,No,All others,No,All others,Low Density Rural,Rural,Rural,Very upscale,54467.0,0.884966433048248
49745.0,Illegal,Illegal in most cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Disapprove,Complete,No,Call 2,3.0,No,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,5.0,,,Mitt Romney,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,All others,No,,,Angry,"Dissatisfied, but not angry or angry",The rich,45+,65+,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,75.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Catholic,Catholic,The middle class,Tommy Thompson,Male,White men,Non married men,"Cities 10,000-50,000",Small Cities/Rural,Wisconsin,Not increase for anyone,Election day exit poll,,,,No,Version 3,Approve,White Catholics,Yes,All others,No,All others,Town,Rural,Rural,Upscale,54481.0,1.18558216094971
29474.0,Illegal,Illegal in most cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Disapprove,Complete,Yes,Call 1,3.0,No,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,5.0,,,Mitt Romney,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,All others,Yes,,,Angry,"Dissatisfied, but not angry or angry",The rich,45+,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,75.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The middle class,Tommy Thompson,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Wisconsin,Not increase for anyone,Election day exit poll,,,,No,Version 3,Approve,White Protestants,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Town,Rural,Rural,Upscale,54481.0,1.10315573215485
28885.0,Illegal,Illegal in most cases,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Disapprove,Complete,No,Call 1,6.0,Yes,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,2.0,,,Mitt Romney,,,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,Married with children,Yes,,,Angry,"Dissatisfied, but not angry or angry",The rich,45+,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,30.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Catholic,Catholic,The middle class,Tommy Thompson,Female,White women,Married women,Rural,Small Cities/Rural,Wisconsin,Not increase for anyone,Election day exit poll,,,,No,Version 3,Approve,White Catholics,Yes,All others,No,All others,Extremely Low Density Rural,Rural,Rural,Upscale,54932.0,0.816762208938599
28461.0,Illegal,Illegal in most cases,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Disapprove,Complete,Yes,Call 1,3.0,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,5.0,,,Mitt Romney,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,All others,Yes,,,Angry,"Dissatisfied, but not angry or angry",The rich,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,42.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,The middle class,Tommy Thompson,Female,White women,Married women,Suburbs,Suburbs,Wisconsin,Not increase for anyone,Election day exit poll,,,,No,Version 3,Approve,White Protestants,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,54669.0,1.01829755306244
9861.0,Illegal,Illegal in most cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Disapprove,Complete,No,,6.0,Yes,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,2.0,,,Mitt Romney,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,Married with children,Yes,,,Angry,"Dissatisfied, but not angry or angry",The rich,18-44,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50026.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Catholic,Catholic,The middle class,Tommy Thompson,Male,White men,Married men,Rural,Small Cities/Rural,Wisconsin,Not increase for anyone,Telephone survey,,,,No,Version 3,Approve,White Catholics,No,All others,No,All others,Low Density Rural,Rural,Rural,Very downscale,53963.0,1.51591289043427
27176.0,Illegal,Illegal in most cases,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Omit,Complete,Yes,Call 1,1.0,Yes,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,2.0,,,Mitt Romney,,,,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",,,No,Married with children,Yes,,,Angry,"Dissatisfied, but not angry or angry",The rich,18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,97.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other christian,The middle class,Tommy Thompson,Male,White men,Married men,Rural,Small Cities/Rural,Wisconsin,Not increase for anyone,Election day exit poll,,,,No,Version 3,Approve,White Protestants,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Suburb,Rural,Rural,Upscale,53147.0,2.93868708610535
52003.0,Omit,Omit,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Disapprove,Complete,No,Call 2,8.0,No,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,4.0,,,Mitt Romney,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,All others,No,,,Angry,"Dissatisfied, but not angry or angry",The rich,18-44,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Liberal,25.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Catholic,Catholic,The middle class,Tommy Thompson,Male,White men,Non married men,Rural,Small Cities/Rural,Wisconsin,Not increase for anyone,Election day exit poll,,,,No,Version 3,Approve,White Catholics,Yes,All others,No,All others,Low Density Rural,Rural,Rural,Downscale,54235.0,0.96281498670578
9842.0,Legal,Legal in most cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,Omit,Complete,No,,5.0,Yes,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,,2.0,,,Mitt Romney,,,,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and non white",,,Yes,Married with children,Yes,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Moderate,50021.0,Mitt Romney,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Midwest,Catholic,Catholic,The middle class,Tommy Thompson,Female,Latino women,Married women,Suburbs,Suburbs,Wisconsin,Not increase for anyone,Telephone survey,,,,No,Version 3,Approve,Non-white,No,All others,No,,Suburb,70s Suburbs,Urban Perimeter,Very upscale,53151.0,2.57174897193909
51470.0,Legal,Legal in most cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Approve,Complete,No,Call 2,8.0,Yes,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,4.0,,,Mitt Romney,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,All others,No,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,24.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,Catholic,Catholic,The middle class,Tommy Thompson,Male,White men,Non married men,Rural,Small Cities/Rural,Wisconsin,Not increase for anyone,Election day exit poll,,,,No,Version 3,Approve,White Catholics,No,All others,No,All others,Low Density Rural,Rural,Rural,Downscale,54235.0,1.278205037117
29978.0,Legal,Legal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Approve,Complete,,Call 1,8.0,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,4.0,,,Mitt Romney,,,,,,,,,,,,,No,Married with children,Yes,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",The middle class,45+,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,25.0,Mitt Romney,,White,White,State questionnaire,White,Midwest,,,The middle class,Tommy Thompson,Female,White women,Married women,Rural,Small Cities/Rural,Wisconsin,Not increase for anyone,Election day exit poll,,,,No,Version 3,Approve,,No,All others,,,Low Density Rural,Rural,Rural,Downscale,54235.0,0.895876169204712
