ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BRNAGAIN,CALL,CDNUM,DESCRIBP12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARRIED,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSMS12,QRACE3,QRACEAI,QTYPE,RACE,REGION,SENMS12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHNCLINC,WHTEVANG,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
43883.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,Complete,Yes,Call 2,1.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,About the same,3.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,102.0,Mitt Romney,White,White,State questionnaire,White,South,Roger Wicker,Female,White women,Married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Extremely Low Density Rural,Rural,Rural,Very downscale,38683.0,0.898044288158417
66217.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,Complete,Yes,Call 3,1.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,About the same,3.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,No,Yes,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,102.0,Mitt Romney,White,White,State questionnaire,White,South,Roger Wicker,Female,White women,Married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Extremely Low Density Rural,Rural,Rural,Very downscale,38683.0,0.898044288158417
67791.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,Complete,Yes,Call 3,4.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,About the same,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,111.0,Mitt Romney,White,White,State questionnaire,White,South,Roger Wicker,Female,White women,Married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Extremely Low Density Rural,Rural,Rural,Very downscale,39367.0,0.872636556625366
44929.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Once a week,Weekly,Complete,Yes,Call 2,1.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,About the same,3.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,102.0,Mitt Romney,White,White,State questionnaire,White,South,Roger Wicker,Male,White men,Married men,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Extremely Low Density Rural,Rural,Rural,Very downscale,38683.0,0.954611122608185
44333.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Once a week,Weekly,Complete,Yes,Call 2,4.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,About the same,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,No,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,111.0,Mitt Romney,White,White,State questionnaire,White,South,Roger Wicker,Female,White women,Non married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Extremely Low Density Rural,Rural,Rural,Very downscale,39367.0,0.954220771789551
32372.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,Yes,Call 1,3.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,About the same,1.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,,Yes,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,26.0,Mitt Romney,White,White,State questionnaire,White,South,Roger Wicker,Male,White men,Married men,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,White Born-again/Evangelical Christians,Extremely Low Density Rural,Rural,Rural,Very downscale,39647.0,1.32371032238007
30321.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,Yes,Call 1,1.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,About the same,3.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,102.0,Mitt Romney,White,White,State questionnaire,White,South,Roger Wicker,Female,White women,Married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Extremely Low Density Rural,Rural,Rural,Very downscale,38683.0,0.898044288158417
29219.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,Yes,Call 1,1.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,About the same,3.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,102.0,Mitt Romney,White,White,State questionnaire,White,South,Roger Wicker,Male,White men,Married men,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Extremely Low Density Rural,Rural,Rural,Very downscale,38683.0,0.954611122608185
31799.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,No,Call 1,3.0,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,About the same,3.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,No,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,75.0,Mitt Romney,White,White,State questionnaire,White,South,Roger Wicker,Female,White women,Non married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Extremely Low Density Rural,Rural,Rural,Very downscale,39341.0,1.213907122612
71801.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,A few times a month,Occasionally,Complete,Yes,Call 3,3.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,About the same,1.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,26.0,Mitt Romney,White,White,State questionnaire,White,South,Roger Wicker,Male,White men,Married men,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Extremely Low Density Rural,Rural,Rural,Very downscale,39647.0,1.10168588161469
45502.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,A few times a month,Occasionally,Complete,Yes,Call 2,4.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,About the same,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,111.0,Mitt Romney,White,White,State questionnaire,White,South,Roger Wicker,Male,White men,Married men,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Extremely Low Density Rural,Rural,Rural,Very downscale,39367.0,0.927603006362915
44773.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,A few times a year,Occasionally,Complete,Yes,Call 2,1.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,About the same,3.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,No,Yes,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,,102.0,Mitt Romney,White,White,State questionnaire,White,South,Roger Wicker,Female,White women,Married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,White Born-again/Evangelical Christians,Extremely Low Density Rural,Rural,Rural,Very downscale,38683.0,0.98200386762619
32286.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,A few times a year,Occasionally,Complete,,Call 1,3.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,About the same,1.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,,Yes,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,26.0,Mitt Romney,White,White,State questionnaire,White,South,Roger Wicker,Male,White men,Married men,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,All others,Extremely Low Density Rural,Rural,Rural,Very downscale,39647.0,1.32371032238007
44307.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Never,Never,Complete,Yes,Call 2,1.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,About the same,3.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,102.0,Mitt Romney,White,White,State questionnaire,White,South,Roger Wicker,Male,White men,Married men,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Extremely Low Density Rural,Rural,Rural,Very downscale,38683.0,0.954611122608185
44136.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,More than once a week,Weekly,Complete,Yes,Call 2,1.0,I like my candidate but with reservations,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,About the same,3.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,,,,,,,Mitt Romney,The economy,No,Yes,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,102.0,Mitt Romney,White,White,State questionnaire,White,South,Roger Wicker,Female,White women,Married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Extremely Low Density Rural,Rural,Rural,Very downscale,38683.0,0.898044288158417
44585.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,More than once a week,Weekly,Complete,Yes,Call 2,1.0,I like my candidate but with reservations,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,About the same,3.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,No,No,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,102.0,Mitt Romney,White,White,State questionnaire,White,South,Roger Wicker,Female,White women,Non married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Extremely Low Density Rural,Rural,Rural,Very downscale,38683.0,0.898044288158417
46428.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Once a week,Weekly,Complete,Yes,Call 2,3.0,I like my candidate but with reservations,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,About the same,3.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,75.0,Mitt Romney,White,White,State questionnaire,White,South,Roger Wicker,Female,White women,Married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Extremely Low Density Rural,Rural,Rural,Very downscale,39341.0,1.01029980182648
44438.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Once a week,Weekly,Complete,Yes,Call 2,4.0,I like my candidate but with reservations,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,About the same,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,111.0,Mitt Romney,White,White,State questionnaire,White,South,Roger Wicker,Female,White women,Married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Extremely Low Density Rural,Rural,Rural,Very downscale,39367.0,0.954220771789551
64396.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,A few times a month,Occasionally,Complete,Yes,Call 3,1.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,Worse today,3.0,Omit,Mitt Romney,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,18-44,18-64,,,,,,,102.0,Mitt Romney,White,White,State questionnaire,White,South,Roger Wicker,Male,White men,Married men,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Extremely Low Density Rural,Rural,Rural,Very downscale,38683.0,0.954611122608185
71641.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,A few times a month,Occasionally,Complete,Yes,Call 3,3.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,Worse today,1.0,Omit,Mitt Romney,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,The economy,No,No,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,26.0,Mitt Romney,White,White,State questionnaire,White,South,Roger Wicker,Male,White men,Non married men,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Extremely Low Density Rural,Rural,Rural,Very downscale,39647.0,1.20468425750732
65909.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,More than once a week,Weekly,Complete,Yes,Call 3,3.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,Omit,3.0,Omit,Mitt Romney,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,No,Yes,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,,75.0,Mitt Romney,White,White,State questionnaire,White,South,Roger Wicker,Female,White women,Married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,White Born-again/Evangelical Christians,Extremely Low Density Rural,Rural,Rural,Very downscale,39341.0,1.10475432872772
32725.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Omit,Omit,Complete,,Call 1,3.0,I like my candidate but with reservations,College graduate,College graduate,More than High school graduate,White college degree,Omit,Omit,Worse today,1.0,Government should do more to solve problems,Omit,,,,,,,Omit,The economy,No,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Moderate,26.0,,White,White,State questionnaire,White,South,Roger Wicker,Female,White women,Married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Extremely Low Density Rural,Rural,Rural,Very downscale,39647.0,0.830779671669006
33420.0,18-29,18-29,18-44,18-29,25-29,25-29,Black 18-29,Black 18-29,Black 18-29,Once a week,Weekly,Complete,Yes,Call 1,3.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,Better today,1.0,Government should do more to solve problems,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,Health care,No,Yes,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,26.0,Barack Obama,Black,Black,State questionnaire,Black,South,Albert Gore,Female,Black women,Married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Extremely Low Density Rural,Rural,Rural,Very downscale,39647.0,0.762688219547272
33419.0,18-29,18-29,18-44,18-29,25-29,25-29,Black 18-29,Black 18-29,Black 18-29,Once a week,Weekly,Complete,Yes,Call 1,3.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,Better today,1.0,Government should do more to solve problems,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,Health care,No,Yes,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,26.0,Barack Obama,Black,Black,State questionnaire,Black,South,Albert Gore,Female,Black women,Married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Extremely Low Density Rural,Rural,Rural,Very downscale,39647.0,0.762688219547272
46736.0,45-65,30-59,45+,45-59,40-49,45-49,Black 45-59,Black 45-59,Black 45-64,A few times a year,Occasionally,Complete,Yes,Call 2,3.0,I strongly favor my candidate,No high school diploma,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,Better today,3.0,Government should do more to solve problems,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,Health care,No,No,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,75.0,Barack Obama,Black,Black,State questionnaire,Black,South,Did not vote,Male,Black men,Non married men,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Extremely Low Density Rural,Rural,Rural,Very downscale,39341.0,1.02515149116516
47382.0,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,Never,Never,Complete,No,Call 2,3.0,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,Better today,3.0,Government should do more to solve problems,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,Health care,No,No,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,75.0,Barack Obama,Black,Black,State questionnaire,Black,South,Albert Gore,Female,Black women,Non married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Extremely Low Density Rural,Rural,Rural,Very downscale,39341.0,1.11703765392303
45193.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,A few times a month,Occasionally,Complete,Yes,Call 2,3.0,Omit,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,Better today,1.0,Government should do more to solve problems,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,Yes,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,26.0,Barack Obama,White,White,State questionnaire,White,South,Albert Gore,Female,White women,Married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,White Born-again/Evangelical Christians,Extremely Low Density Rural,Rural,Rural,Very downscale,39647.0,0.793079853057861
66817.0,30-44,30-59,18-44,30-44,30-39,30-39,Black 30-44,Black 30-44,Black 30-44,Never,Never,Complete,No,Call 3,1.0,I strongly favor my candidate,No high school diploma,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,Worse today,3.0,Government should do more to solve problems,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,Health care,No,Yes,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,102.0,Barack Obama,Black,Black,State questionnaire,Black,South,Albert Gore,Male,Black men,Married men,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Extremely Low Density Rural,Rural,Rural,Very downscale,38683.0,1.05546545982361
44228.0,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,A few times a year,Occasionally,Complete,Yes,Call 2,1.0,I like my candidate but with reservations,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,Worse today,3.0,Government should do more to solve problems,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,Health care,No,No,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,102.0,Barack Obama,Black,Black,State questionnaire,Black,South,Roger Wicker,Female,Black women,Non married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Extremely Low Density Rural,Rural,Rural,Very downscale,38683.0,1.45359933376312
46108.0,30-44,30-59,18-44,30-44,30-39,30-39,Black 30-44,Black 30-44,Black 30-44,Once a week,Weekly,Complete,Yes,Call 2,3.0,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,About the same,3.0,Government should do more to solve problems,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,Health care,No,Yes,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,75.0,Barack Obama,Black,Black,State questionnaire,Black,South,Albert Gore,Female,Black women,Married women,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Extremely Low Density Rural,Rural,Rural,Very downscale,39341.0,1.11703765392303
45089.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Never,Never,Complete,Yes,Call 2,1.0,I like my candidate but with reservations,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,About the same,3.0,Government should do more to solve problems,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Barack Obama,Health care,No,No,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,102.0,Barack Obama,White,White,State questionnaire,White,South,Albert Gore,Male,White men,Non married men,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,White Born-again/Evangelical Christians,Extremely Low Density Rural,Rural,Rural,Very downscale,38683.0,0.998835980892181
46327.0,18-29,18-29,18-44,18-29,18-24,18-24,Black 18-29,Black 18-29,Black 18-29,A few times a month,Occasionally,Complete,,Call 2,3.0,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,Worse today,3.0,Government is doing too many things better left to businesses and individuals,Barack Obama,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Barack Obama,Health care,No,No,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,75.0,Barack Obama,Black,Black,State questionnaire,Black,South,Albert Gore,Male,Black men,Non married men,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Extremely Low Density Rural,Rural,Rural,Very downscale,39341.0,1.2984105348587
