ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CHILD12,DESCRIBP12,DESCRIBS10,ECONBETT,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,ETHCT12,ETHMCMA,ETHMURPHY,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARCHILD,MARRIED,MCMAWREST,NEC,NEC2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSCT12,PTYIMPT,PTYIMPT2,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,SENCT12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHITEREL,WHNCLINC,WORK,WORKPARENT,WORKSEX,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
37212.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Complete,Call 2,5.0,,,I strongly favor my candidate,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,Unfavorable,Favorable,Worse today,4.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,The economy,No,,Yes,Did not affect your vote,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,96.0,Mitt Romney,,,Has a vision for the future,White,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other christian,Linda McMahon,Male,White men,Married men,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,White Protestants,No,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,6708.0,1.39611518383026
37010.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 2,5.0,,,I strongly favor my candidate,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,Unfavorable,Favorable,Worse today,4.0,Government is doing too many things better left to businesses and individuals,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,The economy,No,,Yes,Did not affect your vote,,,45+,18-64,,,,,,,,96.0,Mitt Romney,,,Has a vision for the future,White,White,State questionnaire,White,East,Catholic,Catholic,Linda McMahon,Female,White women,Married women,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,White Catholics,No,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,6708.0,0.868710517883301
35706.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,Call 2,1.0,,,I strongly favor my candidate,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,Unfavorable,Favorable,Worse today,4.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,The economy,No,,No,Did not affect your vote,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,89.0,Mitt Romney,,,Has a vision for the future,White,White,State questionnaire,White,East,Catholic,Catholic,Linda McMahon,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,White Catholics,Yes,,,,,Suburb,Rural,Rural,Very downscale,6790.0,0.918351113796234
65124.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,Call 3,2.0,,,I strongly favor my candidate,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,Unfavorable,Favorable,Worse today,3.0,Government is doing too many things better left to businesses and individuals,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",,The economy,No,,Yes,Did not affect your vote,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,101.0,Mitt Romney,,,Has a vision for the future,White,White,State questionnaire,White,East,Catholic,Catholic,Linda McMahon,Female,White women,Married women,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,White Catholics,No,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,6385.0,0.938234388828278
37731.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 2,3.0,,,I like my candidate but with reservations,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Unfavorable,Unfavorable,Worse today,1.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,The economy,No,,No,Did not affect your vote,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,107.0,Mitt Romney,,,Has a vision for the future,White,White,State questionnaire,White,East,Catholic,Catholic,Linda McMahon,Male,White men,Non married men,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,White Catholics,No,,,,,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,6516.0,1.10373890399933
37730.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 2,3.0,,,I like my candidate but with reservations,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Unfavorable,Unfavorable,Worse today,1.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,The economy,No,,No,Did not affect your vote,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,107.0,Mitt Romney,,,Has a vision for the future,White,White,State questionnaire,White,East,Catholic,Catholic,Linda McMahon,Male,White men,Non married men,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,White Catholics,No,,,,,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,6516.0,1.10373890399933
68738.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Complete,Call 3,4.0,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,About the same,1.0,Government is doing too many things better left to businesses and individuals,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",,The economy,No,All others,No,,,,18-44,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,18.0,Mitt Romney,,,Has a vision for the future,White,White,National questionnaire,White,East,,,Linda McMahon,Female,White women,Non married women,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,No,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6820.0,1.54491698741913
36832.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,Call 2,4.0,,,I dislike the other candidates,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Favorable,Favorable,About the same,1.0,Government is doing too many things better left to businesses and individuals,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",,The economy,No,,Yes,Less likely to vote for her,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,109.0,Barack Obama,,,Has a vision for the future,White,White,State questionnaire,White,East,Jewish,Jewish,Chris Murphy,Male,White men,Married men,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,White Jewish,No,,,,,Suburb,60s Suburbs,Urban Perimeter,Very upscale,6880.0,1.00928235054016
65491.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Complete,Call 3,3.0,,,I dislike the other candidates,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Unfavorable,Favorable,About the same,4.0,Government is doing too many things better left to businesses and individuals,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",,The economy,No,,Yes,Did not affect your vote,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,78.0,Mitt Romney,,,Has a vision for the future,White,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other christian,Linda McMahon,Female,White women,Married women,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,White Protestants,No,,,,,Suburb,60s Suburbs,Urban Perimeter,Downscale,6483.0,1.73601388931274
17942.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 1,3.0,,,I like my candidate but with reservations,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Unfavorable,Favorable,About the same,2.0,Government is doing too many things better left to businesses and individuals,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,The economy,No,,Yes,Did not affect your vote,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,95.0,Mitt Romney,,,Has a vision for the future,White,White,State questionnaire,White,East,Catholic,Catholic,Linda McMahon,Female,White women,Married women,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,White Catholics,No,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,6492.0,1.00357937812805
37973.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Complete,Call 2,5.0,,,I like my candidate but with reservations,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,Unfavorable,Favorable,About the same,2.0,Government is doing too many things better left to businesses and individuals,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,The economy,No,,Yes,Did not affect your vote,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,10.0,Mitt Romney,,,Has a vision for the future,White,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other christian,Linda McMahon,Female,White women,Married women,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,White Protestants,No,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6019.0,0.895769953727722
66302.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 3,3.0,,,I like my candidate but with reservations,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,Unfavorable,Favorable,About the same,4.0,Government is doing too many things better left to businesses and individuals,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,The economy,No,,Yes,Did not affect your vote,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,78.0,Mitt Romney,,,Has a vision for the future,White,White,State questionnaire,White,East,Catholic,Catholic,Linda McMahon,Male,White men,Married men,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,White Catholics,No,,,,,Suburb,60s Suburbs,Urban Perimeter,Downscale,6483.0,1.53026485443115
66149.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 3,5.0,,,I like my candidate but with reservations,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,Unfavorable,Favorable,About the same,4.0,Government is doing too many things better left to businesses and individuals,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",,The economy,,,No,Did not affect your vote,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,11.0,Mitt Romney,,,Has a vision for the future,White,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,Linda McMahon,Female,White women,Non married women,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,White Protestants,No,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6410.0,1.02968430519104
37386.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Complete,Call 2,3.0,,,I like my candidate but with reservations,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Unfavorable,Favorable,About the same,3.0,Government is doing too many things better left to businesses and individuals,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",,The economy,No,,No,Did not affect your vote,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,69.0,Mitt Romney,,,Has a vision for the future,White,White,State questionnaire,White,East,None,None,Linda McMahon,Male,White men,Non married men,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,White none,No,,,,,Suburb,60s Suburbs,Urban Perimeter,Upscale,6472.0,1.64089322090149
15440.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 1,1.0,,,I strongly favor my candidate,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,Unfavorable,Favorable,About the same,4.0,Government is doing too many things better left to businesses and individuals,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,The economy,No,,Yes,Did not affect your vote,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,89.0,Mitt Romney,,,Has a vision for the future,White,White,State questionnaire,White,East,Catholic,Catholic,Linda McMahon,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,White Catholics,No,,,,,Suburb,Rural,Rural,Very downscale,6790.0,1.20805013179779
15301.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Complete,Call 1,5.0,,,I strongly favor my candidate,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,Unfavorable,Favorable,About the same,4.0,Government is doing too many things better left to businesses and individuals,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",,The economy,No,,Yes,Did not affect your vote,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,67.0,Mitt Romney,,,Has a vision for the future,White,White,State questionnaire,White,East,Catholic,Catholic,Linda McMahon,Female,White women,Married women,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,White Catholics,No,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6470.0,0.857127726078033
17652.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 1,3.0,,,I strongly favor my candidate,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Unfavorable,Favorable,About the same,2.0,Government is doing too many things better left to businesses and individuals,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,The economy,No,,Yes,More likely to vote for her,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,95.0,Mitt Romney,,,Has a vision for the future,White,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other christian,Linda McMahon,Male,White men,Married men,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,White Protestants,No,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,6492.0,1.08077454566956
60842.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 3,4.0,,,I strongly favor my candidate,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,Unfavorable,Favorable,About the same,1.0,Government is doing too many things better left to businesses and individuals,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,The economy,No,,No,More likely to vote for her,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,109.0,Mitt Romney,,,Has a vision for the future,White,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,Linda McMahon,Female,White women,Non married women,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,White Protestants,No,,,,,Suburb,60s Suburbs,Urban Perimeter,Very upscale,6880.0,0.939866364002228
35767.0,45-65,30-59,45+,45-59,50-64,50-59,,,,Complete,Call 2,5.0,,,I like my candidate but with reservations,,,,No high school diploma,No college degree,High school graduate or less,,,,,Favorable,Unfavorable,Omit,4.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,,,The economy,No,,No,Did not affect your vote,,,45+,18-64,,Independent/Something else,,,Independent,,Liberal,96.0,Barack Obama,,,Has a vision for the future,,,State questionnaire,,East,Protestant/Other Non-Catholic Christian,Protestant,Linda McMahon,Male,,Non married men,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,6708.0,0.959829926490784
15060.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Complete,Call 1,2.0,,,I like my candidate but with reservations,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,Favorable,Favorable,About the same,3.0,Omit,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,The economy,No,,Yes,Did not affect your vote,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,101.0,Barack Obama,,,Has a vision for the future,White,White,State questionnaire,White,East,Catholic,Catholic,Linda McMahon,Female,White women,Married women,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,White Catholics,No,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,6385.0,0.783401012420654
36345.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 2,1.0,,,I strongly favor my candidate,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Favorable,Favorable,About the same,2.0,Omit,,,,,,,,,The economy,No,,Yes,Less likely to vote for her,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,104.0,Barack Obama,,,Has a vision for the future,White,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,Chris Murphy,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,White Protestants,No,,,,,Suburb,Urban,Urban Core,Very upscale,6117.0,1.05444169044495
36486.0,45-65,30-59,45+,45-59,50-64,50-59,Black 45-59,Black 45-59,Black 45-64,Complete,Call 2,1.0,,,Omit,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,Favorable,Unfavorable,Better today,2.0,Government should do more to solve problems,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,Health care,No,,Yes,Less likely to vote for her,,,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,112.0,Barack Obama,,,Has a vision for the future,Black,Black,State questionnaire,Black,East,Protestant/Other Non-Catholic Christian,Protestant,Did not vote,Female,Black women,Married women,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Non-white,No,,,,,Suburb,60s Suburbs,Urban Perimeter,Upscale,6095.0,0.849567234516144
15362.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 1,2.0,,,I dislike the other candidates,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Favorable,Unfavorable,Better today,3.0,Government should do more to solve problems,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,Health care,No,,Yes,Did not affect your vote,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,101.0,Barack Obama,,,Has a vision for the future,White,White,State questionnaire,White,East,None,None,Chris Murphy,Female,White women,Married women,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,White none,No,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,6385.0,0.769218623638153
37679.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 2,2.0,,,I strongly favor my candidate,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Favorable,Unfavorable,Better today,3.0,Government should do more to solve problems,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,Health care,No,,Yes,Less likely to vote for her,,,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,22.0,Barack Obama,,,Has a vision for the future,White,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,Chris Murphy,Male,White men,Married men,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,White Protestants,No,,,,,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,6333.0,0.928086459636688
66145.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 3,3.0,,,I like my candidate but with reservations,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Unfavorable,Favorable,Worse today,1.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Health care,No,,Yes,Did not affect your vote,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,107.0,Mitt Romney,,,Has a vision for the future,White,White,State questionnaire,White,East,Catholic,Catholic,Linda McMahon,Female,White women,Married women,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,White Catholics,No,,,,,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,6516.0,0.839054524898529
62199.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 3,4.0,,,I dislike the other candidates,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Favorable,Unfavorable,About the same,1.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Health care,No,,No,Less likely to vote for her,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,111.0,Barack Obama,,,Has a vision for the future,White,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,Chris Murphy,Male,White men,Non married men,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,White Protestants,No,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6897.0,1.20462727546692
37192.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Complete,Call 2,3.0,,,I dislike the other candidates,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Favorable,Unfavorable,About the same,3.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Health care,No,,Yes,Did not affect your vote,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,69.0,Barack Obama,,,Has a vision for the future,White,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other christian,Other,Male,White men,Married men,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,White Protestants,No,,,,,Suburb,60s Suburbs,Urban Perimeter,Upscale,6472.0,0.524026036262512
36964.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 2,5.0,,,I strongly favor my candidate,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Favorable,Unfavorable,About the same,2.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Health care,No,,No,Less likely to vote for her,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,10.0,Barack Obama,,,Has a vision for the future,White,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,Chris Murphy,Female,White women,Non married women,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,White Protestants,No,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6019.0,0.846812844276428
14592.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Complete,Call 1,2.0,,,I strongly favor my candidate,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Favorable,Unfavorable,About the same,3.0,Government should do more to solve problems,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",,Health care,No,,Yes,Less likely to vote for her,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,23.0,Barack Obama,,,Has a vision for the future,White,White,State questionnaire,White,East,Catholic,Catholic,Chris Murphy,Female,White women,Married women,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,White Catholics,No,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,6029.0,0.69599062204361
37191.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 2,2.0,,,I strongly favor my candidate,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Favorable,Unfavorable,About the same,3.0,Government should do more to solve problems,,,,,,,,,Health care,No,,Yes,Did not affect your vote,,,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,22.0,Barack Obama,,,Has a vision for the future,White,White,State questionnaire,White,East,Jewish,Jewish,Chris Murphy,Female,White women,Married women,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,White Jewish,No,,,,,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,6333.0,0.779755830764771
