ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,AMD64CO,BACKSIDE,BRNAGAIN,CALL,CDNUM,COGUNLAW,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,HEALTHCARE12,HEALTHCARE12B,IMMDEPORT,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARRIED,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSCO12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHNCLINC,WHTEVANG,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
13274.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,No,Complete,,,2.0,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,1.0,,,,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,Yes,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,50004.0,Mitt Romney,,White,White,National questionnaire,White,West,Male,White men,Married men,Suburbs,Suburbs,English,Colorado,Telephone survey,,,,Version 5,No,,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,80516.0,2.41627383232117
13272.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,No,Complete,,,1.0,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,2.0,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,No,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50001.0,Mitt Romney,,White,White,National questionnaire,White,West,Male,White men,Non married men,Suburbs,Suburbs,English,Colorado,Telephone survey,,,,Version 5,Yes,,Suburb,80s Suburbs,Urban Perimeter,Very upscale,80113.0,0.404577940702438
13271.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,No,Complete,,,1.0,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Favorable,,3.0,,,,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,Yes,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50002.0,Mitt Romney,,White,White,National questionnaire,White,West,Female,White women,Married women,Suburbs,Suburbs,English,Colorado,Telephone survey,,,,Version 5,Yes,,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,80134.0,0.462599813938141
11074.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,No,Complete,,,6.0,,,Staying about the same,Omit,Poor and staying the same,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,The economy,No,Yes,Not so good,Not so good or poor,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,50022.0,Mitt Romney,Shares my values,White,White,National questionnaire,White,West,Female,White women,Married women,Suburbs,Suburbs,English,Colorado,Telephone survey,,,,Version 2,No,,High Density Urban,80s Suburbs,Urban Perimeter,Very upscale,80126.0,2.02350997924805
11069.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,No,Complete,,,4.0,,,Staying about the same,Omit,Poor and staying the same,Rising prices,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,3.0,,,,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,The economy,No,Yes,Not so good,Not so good or poor,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50014.0,Mitt Romney,Is a strong leader,White,White,National questionnaire,White,West,Female,White women,Married women,Suburbs,Suburbs,English,Colorado,Telephone survey,,,,Version 2,No,,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,80104.0,0.998897671699524
11068.0,45-65,60+,45+,60+,50-64,60-64,,,,No,Complete,,,4.0,,,Getting worse,Barack Obama,Worse,Rising prices,,,,,,,,3.0,,,,,,,,,,,,,The economy,No,Yes,Poor,Not so good or poor,45+,18-64,Independent/Something else,,,Independent,,Conservative,50014.0,Mitt Romney,Has a vision for the future,,,National questionnaire,,West,Female,,Married women,Suburbs,Suburbs,English,Colorado,Telephone survey,,,,Version 2,,,Suburb,80s Suburbs,Urban Perimeter,Very upscale,80124.0,0.385507524013519
11806.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,No,Complete,No,,5.0,,I strongly favor my candidate,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,,,,,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,Yes,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50018.0,Mitt Romney,,White,White,National questionnaire,White,West,Female,White women,Married women,Suburbs,Suburbs,English,Colorado,Telephone survey,,,,Version 3,No,All others,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,80132.0,0.754181206226349
11790.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,No,Complete,Yes,,1.0,,I like my candidate but with reservations,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,2.0,,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,No,Yes,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,50001.0,Mitt Romney,,White,White,National questionnaire,White,West,Male,White men,Married men,Suburbs,Suburbs,English,Colorado,Telephone survey,,,,Version 3,No,White Born-again/Evangelical Christians,Suburb,80s Suburbs,Urban Perimeter,Very upscale,80127.0,0.492600113153458
12547.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,No,Complete,,,2.0,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,1.0,,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,,No,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50004.0,Mitt Romney,,White,White,National questionnaire,White,West,Female,White women,,Suburbs,Suburbs,English,Colorado,Telephone survey,,,,Version 4,No,,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,80020.0,3.19466590881348
12545.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,No,Complete,,,2.0,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,1.0,,Mitt Romney,Repeal some of it,Repeal some of it or repeal all of it,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",Mitt Romney,,No,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,50004.0,Mitt Romney,,White,White,National questionnaire,White,West,Female,White women,,Suburbs,Suburbs,English,Colorado,Telephone survey,,,,Version 4,No,,Suburb,80s Suburbs,Urban Perimeter,Very upscale,80027.0,1.07029235363007
11808.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,No,Complete,No,,6.0,,I strongly favor my candidate,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,2.0,,,,,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,Yes,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,50021.0,Mitt Romney,,White,White,National questionnaire,White,West,Female,White women,Married women,Suburbs,Suburbs,English,Colorado,Telephone survey,,,,Version 3,No,All others,Suburb,80s Suburbs,Urban Perimeter,Very upscale,80111.0,0.530834376811981
11793.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,No,Complete,No,,2.0,,I strongly favor my candidate,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,1.0,,,,,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,Yes,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50004.0,Mitt Romney,,White,White,National questionnaire,White,West,Female,White women,Married women,Suburbs,Suburbs,English,Colorado,Telephone survey,,,,Version 3,No,All others,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,80503.0,1.06166875362396
907.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,No,Complete,No,,7.0,About right,I strongly favor my candidate,Getting worse,Barack Obama,Worse,Rising prices,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,About the same,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Omit,Omit,Offered a chance to apply for legal status,,,,,,,Mitt Romney,The economy,No,Yes,Poor,Not so good or poor,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,50025.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,West,Male,White men,Married men,Suburbs,Suburbs,English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,,All others,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,80004.0,1.19765901565552
888.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,No,Complete,No,,7.0,About right,I strongly favor my candidate,Staying about the same,Barack Obama,Poor and staying the same,Rising prices,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,About the same,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Repeal some of it,Repeal some of it or repeal all of it,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,No,Yes,Not so good,Not so good or poor,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50025.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,West,Female,White women,Married women,Suburbs,Suburbs,English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,All others,Suburb,70s Suburbs,Urban Perimeter,Very upscale,80228.0,0.758546590805054
909.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,Latino 45-59,Latino 45-64,No,Complete,No,,7.0,About right,I strongly favor my candidate,Staying about the same,Omit,Poor and staying the same,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Unfavorable,Favorable,About the same,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Mitt Romney,The economy,Yes,Yes,Not so good,Not so good or poor,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Conservative,50025.0,Mitt Romney,Is a strong leader,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,Female,Latino women,Married women,Suburbs,Suburbs,English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,70s Suburbs,Urban Perimeter,Very upscale,80228.0,1.60886299610138
905.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,No,Complete,Yes,,7.0,Too strong,I strongly favor my candidate,Getting worse,Barack Obama,Worse,Taxes,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,Worse today,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,Federal budget deficit,No,Yes,Poor,Not so good or poor,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50025.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,West,Male,White men,Married men,Suburbs,Suburbs,English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,80004.0,0.828395307064056
875.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,No,Complete,No,,7.0,About right,I dislike the other candidates,Getting worse,Barack Obama,Worse,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,Worse today,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Repeal some of it,Repeal some of it or repeal all of it,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Omit,The economy,No,No,Poor,Not so good or poor,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,50025.0,Mitt Romney,Is a strong leader,White,White,State questionnaire,White,West,Female,White women,Non married women,Suburbs,Suburbs,English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,80004.0,1.57401180267334
919.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,No,Complete,Yes,,7.0,Too strong,I like my candidate but with reservations,Getting worse,George W. Bush,Worse,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,About the same,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Leave it as is,Expand it or leave it as is,Offered a chance to apply for legal status,,,,,,,Mitt Romney,The economy,No,No,Poor,Not so good or poor,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50025.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,West,Female,White women,Non married women,Suburbs,Suburbs,English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,,White Born-again/Evangelical Christians,Suburb,70s Suburbs,Urban Perimeter,Very upscale,80228.0,0.446873754262924
845.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,No,Complete,No,,7.0,Too strong,I like my candidate but with reservations,Staying about the same,Barack Obama,Poor and staying the same,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,About the same,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,Poor,Not so good or poor,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,50025.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,West,Female,White women,Married women,Suburbs,Suburbs,English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,80004.0,0.758546590805054
899.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,No,Complete,Yes,,7.0,About right,I strongly favor my candidate,Getting worse,Barack Obama,Worse,Unemployment,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,Better today,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,No,Yes,Poor,Not so good or poor,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50025.0,Mitt Romney,Is a strong leader,White,White,State questionnaire,White,West,Female,White women,Married women,Suburbs,Suburbs,English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,White Born-again/Evangelical Christians,Suburb,70s Suburbs,Urban Perimeter,Very upscale,80228.0,0.968720316886902
863.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,No,Complete,No,,7.0,About right,I strongly favor my candidate,Staying about the same,Barack Obama,Poor and staying the same,Unemployment,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Worse today,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,Poor,Not so good or poor,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50025.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,West,Female,White women,Married women,Suburbs,Suburbs,English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,High Density Urban,70s Suburbs,High-Growth Suburban Perimeter,Downscale,80233.0,0.758546590805054
851.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,No,Complete,Yes,,7.0,Omit,I dislike the other candidates,Staying about the same,Barack Obama,Poor and staying the same,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Unfavorable,Worse today,2.0,Government should do more to solve problems,Omit,Repeal all of it,Repeal some of it or repeal all of it,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Omit,The economy,No,Yes,Poor,Not so good or poor,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,50025.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,West,Female,White women,Married women,Suburbs,Suburbs,English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,80004.0,2.36101770401001
846.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,No,Complete,Yes,,7.0,Too weak,I strongly favor my candidate,Getting worse,Barack Obama,Worse,Rising prices,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,About the same,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,Deported to the country they came from,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,Poor,Not so good or poor,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50025.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,West,Female,White women,Married women,Suburbs,Suburbs,English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,No,White Born-again/Evangelical Christians,Suburb,70s Suburbs,Urban Perimeter,Very upscale,80228.0,0.446873754262924
871.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,No,Complete,No,,7.0,About right,I strongly favor my candidate,Staying about the same,Barack Obama,Poor and staying the same,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,About the same,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,Omit,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,Poor,Not so good or poor,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50025.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,West,Male,White men,Married men,Suburbs,Suburbs,English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,80004.0,0.79843932390213
840.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,No,Complete,Yes,,7.0,About right,I strongly favor my candidate,Getting worse,Barack Obama,Worse,Rising prices,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,Worse today,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,No,No,Poor,Not so good or poor,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,50025.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,West,Female,White women,Non married women,Suburbs,Suburbs,English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,White Born-again/Evangelical Christians,Suburb,70s Suburbs,Urban Perimeter,Very downscale,80229.0,0.745997905731201
836.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,No,Complete,Yes,,7.0,About right,I strongly favor my candidate,Getting worse,Barack Obama,Worse,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,Worse today,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,No,Yes,Poor,Not so good or poor,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,50025.0,Mitt Romney,Omit,White,White,State questionnaire,White,West,Female,White women,Married women,Suburbs,Suburbs,English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,White Born-again/Evangelical Christians,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,80004.0,0.446873754262924
828.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,No,Complete,No,,7.0,Too strong,I strongly favor my candidate,Getting worse,Barack Obama,Worse,Taxes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,Worse today,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,No,Poor,Not so good or poor,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,50025.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,West,Male,White men,Non married men,Suburbs,Suburbs,English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,80003.0,0.414197653532028
854.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,No,Complete,No,,7.0,About right,I strongly favor my candidate,Getting worse,Barack Obama,Worse,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,Worse today,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Repeal some of it,Repeal some of it or repeal all of it,Deported to the country they came from,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,The economy,No,Yes,Poor,Not so good or poor,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,50025.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,West,Female,White women,Married women,Suburbs,Suburbs,English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,All others,High Density Urban,70s Suburbs,High-Growth Suburban Perimeter,Downscale,80233.0,1.13781988620758
853.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,No,Complete,Yes,,7.0,About right,I like my candidate but with reservations,Staying about the same,Omit,Poor and staying the same,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,About the same,2.0,Government is doing too many things better left to businesses and individuals,Omit,Repeal some of it,Repeal some of it or repeal all of it,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Mitt Romney,Health care,No,Yes,Not so good,Not so good or poor,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,50025.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,West,Male,White men,Married men,Suburbs,Suburbs,English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,White Born-again/Evangelical Christians,Suburb,70s Suburbs,Urban Perimeter,Very upscale,80228.0,0.79843932390213
763.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,No,Complete,No,,6.0,About right,I strongly favor my candidate,Omit,Barack Obama,Omit,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,Worse today,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,No,Poor,Not so good or poor,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50021.0,Mitt Romney,Has a vision for the future,White,White,State questionnaire,White,West,Female,White women,Non married women,Suburbs,Suburbs,English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,Suburb,70s Suburbs,Urban Perimeter,Upscale,80120.0,0.379273295402527
837.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,No,Complete,No,,7.0,About right,I strongly favor my candidate,Staying about the same,Barack Obama,Poor and staying the same,Taxes,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Worse today,2.0,Government is doing too many things better left to businesses and individuals,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Mitt Romney,The economy,No,Yes,Poor,Not so good or poor,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Conservative,50025.0,Mitt Romney,Is a strong leader,White,White,State questionnaire,White,West,Female,White women,Married women,Suburbs,Suburbs,English,Colorado,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,No,All others,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,80004.0,1.01692676544189
