ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,CALL,CDNUM,CHILD12,CONTROLSEN,DESCRIBP12,ECONBETT,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVTDO10,HANDLEECON12,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARCHILD,MARRIED,NEC,NEC2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSME12,QLT12,QRACE3,QRACEAI,QTYPE,QUES1ME,RACE,REGION,REL5,RELIGN10,SENME12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHITEREL,WHNCLINC,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
28390.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,Call 1,2.0,,The Republican Party,,Getting worse,Worse,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,2.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,The economy,No,,No,Poor,Not so good or poor,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,37.0,Mitt Romney,Shares my values,White,White,State questionnaire,No,White,East,,,Charles Summers,Male,White men,Non married men,Rural,Small Cities/Rural,Maine,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,No,Extremely Low Density Rural,Rural,Rural,Very downscale,4958.0,1.06695735454559
69068.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,Call 3,2.0,,The Republican Party,,Getting worse,Worse,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,2.0,Government is doing too many things better left to businesses and individuals,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,The economy,No,,Yes,Poor,Not so good or poor,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,32.0,Mitt Romney,Shares my values,White,White,State questionnaire,No,White,East,,,Charles Summers,Male,White men,Married men,Suburbs,Suburbs,Maine,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,No,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4429.0,0.763038456439972
30568.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,Call 1,2.0,,The Republican Party,,Getting worse,Worse,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,2.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,The economy,No,,Yes,Poor,Not so good or poor,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,40.0,Mitt Romney,Shares my values,White,White,State questionnaire,No,White,East,,,Charles Summers,Male,White men,Married men,Rural,Small Cities/Rural,Maine,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,Yes,Extremely Low Density Rural,Rural,Rural,Downscale,4349.0,1.40389132499695
28668.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,Call 1,2.0,,The Republican Party,,Getting worse,Worse,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,2.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,The economy,No,,No,Poor,Not so good or poor,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,110.0,Mitt Romney,Shares my values,White,White,State questionnaire,No,White,East,,,Charles Summers,Male,White men,Non married men,Rural,Small Cities/Rural,Maine,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,Yes,Low Density Rural,Rural,Rural,Upscale,4294.0,1.79941976070404
29960.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,Call 1,2.0,,The Republican Party,,Getting worse,Worse,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,2.0,Government is doing too many things better left to businesses and individuals,,,,,,,,,The economy,No,,Yes,Poor,Not so good or poor,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,37.0,Mitt Romney,Shares my values,White,White,State questionnaire,No,White,East,,,Charles Summers,Female,White women,Married women,Rural,Small Cities/Rural,Maine,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,,Extremely Low Density Rural,Rural,Rural,Very downscale,4958.0,0.928248047828674
29831.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,Call 1,1.0,,The Republican Party,,Getting worse,Worse,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,1.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,The economy,No,,Yes,Poor,Not so good or poor,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,26.0,Mitt Romney,Shares my values,White,White,State questionnaire,No,White,East,,,Charles Summers,Male,White men,Married men,Rural,Small Cities/Rural,Maine,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,Yes,Low Density Rural,Rural,Rural,Upscale,4093.0,1.33201539516449
29538.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,Call 1,1.0,,The Republican Party,,Getting worse,Worse,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,1.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,The economy,No,,Yes,Poor,Not so good or poor,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,30.0,Mitt Romney,Shares my values,White,White,State questionnaire,No,White,East,,,Charles Summers,Male,White men,Married men,Suburbs,Suburbs,Maine,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,No,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,4021.0,1.33201539516449
44030.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,Call 2,2.0,,The Republican Party,,Getting worse,Worse,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,2.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,The economy,No,,Yes,Poor,Not so good or poor,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,24.0,Mitt Romney,Shares my values,White,White,State questionnaire,No,White,East,,,Charles Summers,Male,White men,Married men,Rural,Small Cities/Rural,Maine,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,Yes,Extremely Low Density Rural,Rural,Rural,Downscale,4617.0,0.918493568897247
28867.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,Call 1,1.0,,The Republican Party,,Getting worse,Worse,,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,1.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,The economy,No,,Yes,Poor,Not so good or poor,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,30.0,Mitt Romney,Shares my values,White,White,State questionnaire,No,White,East,,,Charles Summers,Male,White men,Married men,Suburbs,Suburbs,Maine,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,No,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,4021.0,1.39149844646454
69327.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,Call 3,2.0,,The Republican Party,,Getting worse,Worse,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,2.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,The economy,No,,Yes,Poor,Not so good or poor,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,52.0,Mitt Romney,Shares my values,White,White,State questionnaire,No,White,East,,,Charles Summers,Female,White women,Married women,Suburbs,Suburbs,Maine,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,No,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,4263.0,1.00973606109619
73305.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,Call 3,1.0,,The Republican Party,,Getting worse,Worse,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,2.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,The economy,No,,No,Poor,Not so good or poor,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,112.0,Mitt Romney,Shares my values,White,White,State questionnaire,No,White,East,,,Charles Summers,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,Maine,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,Yes,Town,Rural,Rural,Downscale,4901.0,0.95203685760498
44749.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,Call 2,1.0,,The Republican Party,,Getting worse,Worse,,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,1.0,Government is doing too many things better left to businesses and individuals,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,The economy,No,,Yes,Poor,Not so good or poor,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,26.0,Mitt Romney,Shares my values,White,White,State questionnaire,No,White,East,,,Charles Summers,Male,White men,Married men,Rural,Small Cities/Rural,Maine,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,No,Low Density Rural,Rural,Rural,Upscale,4093.0,1.39149844646454
44748.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,Call 2,1.0,,The Republican Party,,Getting worse,Worse,,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,1.0,Government is doing too many things better left to businesses and individuals,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,The economy,No,,Yes,Poor,Not so good or poor,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,26.0,Mitt Romney,Shares my values,White,White,State questionnaire,No,White,East,,,Charles Summers,Male,White men,Married men,Rural,Small Cities/Rural,Maine,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,No,Low Density Rural,Rural,Rural,Upscale,4093.0,1.39149844646454
45080.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,,Complete,Call 2,2.0,,The Republican Party,,Getting worse,Worse,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,2.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,The economy,No,,No,Poor,Not so good or poor,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,37.0,Mitt Romney,Shares my values,White,White,State questionnaire,No,White,East,,,Angus King,Male,White men,Non married men,Rural,Small Cities/Rural,Maine,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,Yes,Extremely Low Density Rural,Rural,Rural,Very downscale,4958.0,1.03212225437164
71426.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,Call 3,2.0,,The Republican Party,,Staying about the same,Poor and staying the same,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,2.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,The economy,No,,Yes,Poor,Not so good or poor,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,77.0,Mitt Romney,Shares my values,White,White,State questionnaire,No,White,East,,,Charles Summers,Male,White men,Married men,Rural,Small Cities/Rural,Maine,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,Yes,Low Density Rural,Rural,Rural,Upscale,4970.0,0.994819104671478
71022.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,Call 3,1.0,,The Democratic Party,,Getting worse,Worse,,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,,1.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,The economy,No,,Yes,Poor,Not so good or poor,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Liberal,91.0,Barack Obama,Shares my values,White,White,State questionnaire,Yes,White,East,,,Cynthia Dill,Female,White women,Married women,Suburbs,Suburbs,Maine,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,Yes,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,4029.0,0.780282139778137
69196.0,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,Call 3,2.0,,Omit,,Getting worse,Worse,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,,2.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,The economy,No,,No,Poor,Not so good or poor,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,39.0,Other,Shares my values,White,White,State questionnaire,Yes,White,East,,,Angus King,Female,White women,Non married women,Rural,Small Cities/Rural,Maine,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,Yes,Low Density Rural,Rural,Rural,Downscale,4938.0,0.835245072841644
69012.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,Call 3,1.0,,The Republican Party,,Getting worse,Worse,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Unfavorable,,1.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,The economy,No,,Yes,Poor,Not so good or poor,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,46.0,Mitt Romney,Shares my values,White,White,State questionnaire,No,White,East,,,Charles Summers,Male,White men,Married men,Suburbs,Suburbs,Maine,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,No,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,4040.0,1.15201330184937
45039.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,All others,All others,,,,Complete,Call 2,2.0,,The Democratic Party,,Getting better,Getting better,,College graduate,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,,2.0,Omit,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,The economy,No,,Yes,Poor,Not so good or poor,18-44,18-64,,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Liberal,69.0,Barack Obama,Shares my values,Other,American Indian,State questionnaire,Yes,Other,East,,,Cynthia Dill,Female,All other races,Married women,Rural,Small Cities/Rural,Maine,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,No,Low Density Rural,Rural,Rural,Downscale,4281.0,0.696285545825958
73199.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,Call 3,1.0,,The Democratic Party,,Getting better,Getting better,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,1.0,Government should do more to solve problems,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,Health care,No,,No,Poor,Not so good or poor,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,42.0,Barack Obama,Shares my values,White,White,State questionnaire,Yes,White,East,,,Cynthia Dill,Female,White women,Non married women,Suburbs,Suburbs,Maine,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,No,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,4032.0,0.804665982723236
46256.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,Call 2,2.0,,The Democratic Party,,Getting worse,Worse,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,2.0,Government should do more to solve problems,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,Health care,No,,No,Poor,Not so good or poor,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,110.0,Barack Obama,Shares my values,White,White,State questionnaire,Yes,White,East,,,Cynthia Dill,Female,White women,Non married women,Rural,Small Cities/Rural,Maine,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,No,Low Density Rural,Rural,Rural,Upscale,4294.0,1.20175683498383
69389.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,Call 3,1.0,,The Democratic Party,,Staying about the same,Poor and staying the same,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,1.0,Government should do more to solve problems,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,Health care,No,,Yes,Poor,Not so good or poor,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,74.0,Barack Obama,Shares my values,White,White,State questionnaire,Yes,White,East,,,Angus King,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Maine,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,No,Suburb,Urban,Urban Core,Very upscale,4103.0,0.779531955718994
45518.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,Call 2,1.0,,The Republican Party,,Getting worse,Worse,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,1.0,Government is doing too many things better left to businesses and individuals,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,Health care,No,,Yes,Poor,Not so good or poor,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,102.0,Mitt Romney,Shares my values,White,White,State questionnaire,No,White,East,,,Charles Summers,Female,White women,Married women,Rural,Small Cities/Rural,Maine,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,No,Low Density Rural,Rural,Rural,Upscale,4862.0,0.993310570716858
70379.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,Call 3,2.0,,The Republican Party,,Staying about the same,Poor and staying the same,,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,2.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,Health care,No,,Yes,Poor,Not so good or poor,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,54.0,Mitt Romney,Shares my values,White,White,State questionnaire,No,White,East,,,Angus King,Female,White women,Married women,Rural,Small Cities/Rural,Maine,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,No,Low Density Rural,Rural,Rural,Very downscale,4730.0,0.730474174022675
28594.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,Call 1,2.0,,The Democratic Party,,Getting better,Getting better,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,2.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,The economy,No,,Yes,Omit,Omit,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,110.0,Barack Obama,Shares my values,White,White,State questionnaire,Yes,White,East,,,Cynthia Dill,Female,White women,Married women,Rural,Small Cities/Rural,Maine,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,No,Low Density Rural,Rural,Rural,Upscale,4294.0,1.20175683498383
45814.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,Call 2,1.0,,The Democratic Party,,Getting better,Getting better,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,1.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,The economy,No,,No,Omit,Omit,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,,15.0,Barack Obama,Shares my values,White,White,State questionnaire,Yes,White,East,,,Angus King,Female,White women,Non married women,Rural,Small Cities/Rural,Maine,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,No,Suburb,Rural,Rural,Upscale,4530.0,0.833666145801544
69594.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,,Complete,Call 3,1.0,,The Democratic Party,,Getting better,Getting better,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,1.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Health care,No,,Yes,Omit,Omit,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,30.0,Barack Obama,Shares my values,White,White,State questionnaire,Yes,White,East,,,Angus King,Male,White men,Married men,Suburbs,Suburbs,Maine,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,No,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,4021.0,1.07802224159241
70013.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,Call 3,2.0,,The Democratic Party,,Getting better,Getting better,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,,2.0,Omit,,,,,,,,,Omit,No,,No,Omit,Omit,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,52.0,Barack Obama,Shares my values,White,White,State questionnaire,Yes,White,East,,,Angus King,Male,White men,Non married men,Suburbs,Suburbs,Maine,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,No,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,4263.0,1.16509556770325
45837.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,Call 2,2.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Worse today,2.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Federal budget deficit,,All others,Yes,,,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,13.0,Mitt Romney,Is a strong leader,White,White,National questionnaire,No,White,East,,,Charles Summers,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Maine,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,No,Town,Rural,Rural,Upscale,4401.0,0.95203685760498
68929.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,Call 3,1.0,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,Worse today,1.0,Government is doing too many things better left to businesses and individuals,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,The economy,No,All others,Yes,,,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,89.0,Mitt Romney,Is a strong leader,White,White,National questionnaire,No,White,East,,,Charles Summers,Female,White women,Married women,Suburbs,Suburbs,Maine,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,No,Suburb,70s Suburbs,Urban Perimeter,Very upscale,4074.0,1.63715147972107
47161.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,Call 2,1.0,No,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,Worse today,1.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,The economy,No,All others,Yes,,,45+,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,89.0,Mitt Romney,Is a strong leader,White,White,National questionnaire,No,White,East,,,Charles Summers,Female,White women,Married women,Suburbs,Suburbs,Maine,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,Yes,Suburb,70s Suburbs,Urban Perimeter,Very upscale,4074.0,1.71026086807251
68800.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,Call 3,1.0,No,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Better today,1.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Health care,No,All others,Yes,,,45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,89.0,Barack Obama,Is a strong leader,White,White,National questionnaire,Yes,White,East,,,Angus King,Female,White women,Married women,Suburbs,Suburbs,Maine,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,No,Suburb,70s Suburbs,Urban Perimeter,Very upscale,4074.0,1.32497406005859
