ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVNH12,GOVTDO10,GUNOWNER12,HANDLEDEF12,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LANDPHONE,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSNH12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TAXINC12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKPARENT,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
47451.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 2,1.0,,,Yes,,,,,Unemployment,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Worse today,4.0,Ovide Lamontagne,Government is doing too many things better left to businesses and individuals,,,,,Repeal all of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Federal budget deficit,,No,Married with children,Yes,,,,,,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,22.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,East,,,,,Female,White women,Married women,Suburbs,Suburbs,New Hampshire,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,,No,,,,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3038.0,2.2455677986145
21177.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,Call 1,1.0,,,No,,,,,Unemployment,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,Better today,2.0,Maggie Hassan,Government should do more to solve problems,,,,,Expand it,Expand it or leave it as is,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,The economy,,No,All others,Yes,,,,,,45+,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,60.0,Barack Obama,Shares my values,White,White,State questionnaire,White,East,,,,,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,,Yes,,,,,,,,High Density Urban,Urban,Urban Core,Upscale,3104.0,0.913813829421997
59850.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 3,1.0,,,Yes,,,,,Unemployment,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Omit,5.0,Ovide Lamontagne,Government should do more to solve problems,,,,,Expand it,Expand it or leave it as is,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,The economy,,No,Married with children,Yes,,,,,,18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,85.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,East,,,,,Female,White women,Married women,Suburbs,Suburbs,New Hampshire,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,,No,,,,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3862.0,0.792638123035431
27508.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 1,1.0,,,No,,,,,The housing market,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Unfavorable,Worse today,2.0,Maggie Hassan,Government is doing too many things better left to businesses and individuals,,,,,Expand it,Expand it or leave it as is,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,The economy,,No,All others,No,,,,,,18-44,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,68.0,Other,Shares my values,White,White,State questionnaire,White,East,,,,,Female,White women,Non married women,Suburbs,Suburbs,New Hampshire,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,,Yes,,,,,,,,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3054.0,0.909454703330994
23336.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 1,2.0,,,Yes,,,,,Unemployment,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Favorable,Worse today,4.0,Ovide Lamontagne,Government is doing too many things better left to businesses and individuals,,,,,Repeal some of it,Repeal some of it or repeal all of it,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,The economy,,No,Married with children,Yes,,,,,,18-44,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Liberal,87.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,East,,,,,Male,White men,Married men,Suburbs,Suburbs,New Hampshire,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,,No,,,,,,,,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3076.0,1.24575579166412
45539.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,Call 2,2.0,,,No,,,,,The housing market,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,About the same,3.0,Maggie Hassan,Government is doing too many things better left to businesses and individuals,,,,,Repeal some of it,Repeal some of it or repeal all of it,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",,The economy,,No,All others,Yes,,,,,,45+,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,113.0,Barack Obama,Shares my values,White,White,State questionnaire,White,East,,,,,Female,White women,Married women,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,,No,,,,,,,,Low Density Rural,Rural,Rural,Very downscale,3470.0,0.900406837463379
48584.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,Call 2,1.0,,,Yes,,,,,Taxes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,About the same,2.0,Ovide Lamontagne,Government is doing too many things better left to businesses and individuals,,,,,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,The economy,,No,All others,No,,,,,,18-44,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,55.0,Barack Obama,Shares my values,White,White,State questionnaire,White,East,,,,,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,,Yes,,,,,,,,High Density Urban,Urban,Urban Core,Upscale,3104.0,0.393505930900574
48583.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,Call 2,1.0,,,Yes,,,,,Taxes,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,About the same,2.0,Ovide Lamontagne,Government is doing too many things better left to businesses and individuals,,,,,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,The economy,,No,All others,No,,,,,,18-44,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,55.0,Barack Obama,Shares my values,White,White,State questionnaire,White,East,,,,,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,,Yes,,,,,,,,High Density Urban,Urban,Urban Core,Upscale,3104.0,0.393505930900574
46234.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,Call 2,1.0,,,No,,,,,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,Worse today,2.0,Ovide Lamontagne,Government is doing too many things better left to businesses and individuals,,,,,Repeal all of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,The economy,,No,All others,Yes,,,,,,45+,65+,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,61.0,Mitt Romney,Shares my values,White,White,State questionnaire,White,East,,,,,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,,Yes,,,,,,,,Suburb,Urban,Urban Core,Downscale,3109.0,1.00107574462891
47129.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,Call 2,1.0,,,No,,,,,Rising prices,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,Worse today,5.0,Ovide Lamontagne,Government is doing too many things better left to businesses and individuals,,,,,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Foreign policy,,No,All others,Yes,,,,,,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,106.0,Mitt Romney,Is a strong leader,White,White,State questionnaire,White,East,,,,,Male,White men,Married men,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,,No,,,,,,,,Extremely Low Density Rural,Rural,Rural,Very downscale,3886.0,0.975022077560425
47130.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,Call 2,1.0,,,No,,,,,Rising prices,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,Worse today,5.0,Ovide Lamontagne,Government is doing too many things better left to businesses and individuals,,,,,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Foreign policy,,No,All others,Yes,,,,,,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,106.0,Mitt Romney,Is a strong leader,White,White,State questionnaire,White,East,,,,,Male,White men,Married men,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,,No,,,,,,,,Extremely Low Density Rural,Rural,Rural,Very downscale,3886.0,0.975022077560425
60993.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 3,1.0,,,Yes,,,,,Taxes,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,Better today,4.0,Maggie Hassan,Government should do more to solve problems,,,,,Leave it as is,Expand it or leave it as is,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,Federal budget deficit,,No,Married with children,Yes,,,,,,18-44,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,13.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,East,,,,,Female,White women,Married women,Suburbs,Suburbs,New Hampshire,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,,Yes,,,,,,,,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,3036.0,1.46731054782867
21973.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,Call 1,2.0,,,No,,,,,Rising prices,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,About the same,2.0,Ovide Lamontagne,Government is doing too many things better left to businesses and individuals,,,,,Leave it as is,Expand it or leave it as is,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Federal budget deficit,,No,All others,Yes,,,,,,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,78.0,Mitt Romney,Is a strong leader,White,White,State questionnaire,White,East,,,,,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,,No,,,,,,,,Suburb,Urban,Urban Core,Very upscale,3062.0,0.835379242897034
45856.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 2,1.0,,,Yes,,,,,Taxes,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,Better today,5.0,Maggie Hassan,Government is doing too many things better left to businesses and individuals,,,,,Repeal some of it,Repeal some of it or repeal all of it,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",,Federal budget deficit,,No,Married with children,Yes,,,,,,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,85.0,Mitt Romney,Is a strong leader,White,White,State questionnaire,White,East,,,,,Female,White women,Married women,Suburbs,Suburbs,New Hampshire,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,,No,,,,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3862.0,0.739644110202789
62378.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,Call 3,2.0,,,Yes,,,,,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,Worse today,4.0,Maggie Hassan,Government is doing too many things better left to businesses and individuals,,,,,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Federal budget deficit,,No,All others,No,,,,,,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,87.0,Mitt Romney,Is a strong leader,White,White,State questionnaire,White,East,,,,,Female,White women,Non married women,Suburbs,Suburbs,New Hampshire,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,,No,,,,,,,,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3076.0,1.16606187820435
57813.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,All others,All others,,,,Complete,,Call 3,1.0,,,No,,,,,Unemployment,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,Worse today,1.0,Did not vote,Government is doing too many things better left to businesses and individuals,,,,,Expand it,Expand it or leave it as is,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,The economy,,No,All others,No,,,,,,18-44,18-64,Men without children,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Liberal,29.0,Barack Obama,Is a strong leader,Other,American Indian,State questionnaire,Other,East,,,,,Male,All other races,Non married men,Suburbs,Suburbs,New Hampshire,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,,No,,,,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3824.0,0.846261024475098
65652.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,Call 3,1.0,,,No,,,,,Unemployment,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,Worse today,4.0,Maggie Hassan,Government is doing too many things better left to businesses and individuals,,,,,Leave it as is,Expand it or leave it as is,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,The economy,,No,All others,No,,,,,,18-44,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,22.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,East,,,,,Female,White women,Non married women,Suburbs,Suburbs,New Hampshire,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,,No,,,,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3038.0,1.84283518791199
57523.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,Call 3,2.0,,,Yes,,,,,The housing market,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,About the same,3.0,Maggie Hassan,Government is doing too many things better left to businesses and individuals,,,,,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,The economy,,No,Married with children,Yes,,,,,,45+,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,94.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,East,,,,,Male,White men,Married men,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,,No,,,,,,,,Low Density Rural,Rural,Rural,Downscale,3461.0,0.867700219154358
21774.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 1,2.0,,,Yes,,,,,Unemployment,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,Worse today,3.0,Ovide Lamontagne,Government is doing too many things better left to businesses and individuals,,,,,Repeal all of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,The economy,,No,Married with children,Yes,,,,,,18-44,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,10.0,Mitt Romney,Is a strong leader,White,White,State questionnaire,White,East,,,,,Male,White men,Married men,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,,No,,,,,,,,Suburb,Rural,Rural,Very upscale,3304.0,1.22561490535736
21564.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,Call 1,2.0,,,No,,,,,Taxes,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Favorable,Better today,3.0,,Government should do more to solve problems,,,,,Expand it,Expand it or leave it as is,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,Health care,,No,All others,No,,,,,,18-44,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,East,,,,,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,New Hampshire,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,,No,,,,,,,,Town,Rural,Rural,Upscale,3784.0,0.681420087814331
21994.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,Call 1,1.0,,,No,,,,,The housing market,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,About the same,2.0,Maggie Hassan,Government should do more to solve problems,,,,,Leave it as is,Expand it or leave it as is,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Health care,,No,All others,No,,,,,,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,61.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,East,,,,,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,,No,,,,,,,,Suburb,Urban,Urban Core,Downscale,3109.0,0.817447602748871
60171.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 3,1.0,,,Yes,,,,,Taxes,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,About the same,4.0,Maggie Hassan,Government should do more to solve problems,,,,,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Federal budget deficit,,No,Married with children,Yes,,,,,,18-44,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,13.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,East,,,,,Female,White women,Married women,Suburbs,Suburbs,New Hampshire,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,,No,,,,,,,,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,3036.0,1.46731054782867
45515.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,Call 2,1.0,,,Yes,,,,,Rising prices,No high school diploma,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,Better today,5.0,Maggie Hassan,Government is doing too many things better left to businesses and individuals,,,,,Repeal some of it,Repeal some of it or repeal all of it,,,,,,,,Federal budget deficit,,No,All others,No,,,,,,18-44,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,99.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,East,,,,,Female,White women,Non married women,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,,,,,,,,,,Low Density Rural,Rural,Rural,Downscale,3269.0,0.698222994804382
44466.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,Call 2,2.0,,,Yes,,,,,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,Better today,3.0,Maggie Hassan,Government should do more to solve problems,,,,,Expand it,Expand it or leave it as is,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,The economy,,No,All others,No,,,,,,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,113.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,East,,,,,Female,White women,Non married women,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,,Yes,,,,,,,,Low Density Rural,Rural,Rural,Very downscale,3470.0,0.843193233013153
28877.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,Call 1,1.0,,,Yes,,,,,Unemployment,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,About the same,1.0,Maggie Hassan,Government should do more to solve problems,,,,,Expand it,Expand it or leave it as is,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,The economy,,No,All others,No,,,,,,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,32.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,East,,,,,Female,White women,Non married women,Suburbs,Suburbs,New Hampshire,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,,No,,,,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3833.0,1.11483335494995
46934.0,,,45-65,30-59,45+,45-59,50-64,50-59,,,,,,,Complete,,Call 2,1.0,,,Yes,,,,,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,,Favorable,Unfavorable,About the same,4.0,Ovide Lamontagne,Government should do more to solve problems,,,,,Expand it,Expand it or leave it as is,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,,,The economy,,No,,,,,,,,45+,18-64,Women with children,Republican,,,Republican,,Moderate,22.0,Barack Obama,Cares about people like me,,,State questionnaire,,East,,,,,Female,,,Suburbs,Suburbs,New Hampshire,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,,No,,,,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3038.0,1.61326122283936
41546.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,Call 2,2.0,,,No,,,,,Unemployment,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,About the same,3.0,Maggie Hassan,Government should do more to solve problems,,,,,Leave it as is,Expand it or leave it as is,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,The economy,,No,All others,No,,,,,,45+,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,94.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,East,,,,,Female,White women,Non married women,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,,No,,,,,,,,Low Density Rural,Rural,Rural,Downscale,3461.0,0.87731945514679
46258.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,Call 2,2.0,,,Yes,,,,,Rising prices,No high school diploma,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,About the same,5.0,Did not vote,Government should do more to solve problems,,,,,Leave it as is,Expand it or leave it as is,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,The economy,,No,All others,No,,,,,,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,,90.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,East,,,,,Female,White women,Non married women,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,,Yes,,,,,,,,Low Density Rural,Rural,Rural,Very downscale,3264.0,0.639780342578888
59049.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 3,1.0,,,Yes,,,,,Taxes,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Unfavorable,About the same,5.0,Maggie Hassan,Government should do more to solve problems,,,,,Repeal some of it,Repeal some of it or repeal all of it,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,The economy,,No,All others,No,,,,,,18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,99.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,East,,,,,Female,White women,Non married women,Rural,Small Cities/Rural,New Hampshire,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,,Yes,,,,,,,,Low Density Rural,Rural,Rural,Downscale,3269.0,0.673004865646362
