ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,DESCRIBP12,ECONBETT,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOVMT12,GOVTDO10,GUNOWNER12,HANDLEECON12,HOUMT12,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LATINO,MARRIED,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSMT12,PTYIMPT,PTYIMPT2,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,SENMT12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHNCLINC,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
77139.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 3,1.0,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Worse today,2.0,Rick Hill,Government is doing too many things better left to businesses and individuals,Yes,,Steve Daines,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,Federal budget deficit,No,Yes,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,58.0,Mitt Romney,,,Is a strong leader,White,White,State questionnaire,White,West,Denny Rehberg,Female,White women,Married women,Rural,Small Cities/Rural,Montana,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,Extremely Low Density Rural,Rural,Rural,Very downscale,59486.0,0.584159016609192
76931.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 2,1.0,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,Worse today,3.0,Rick Hill,Government is doing too many things better left to businesses and individuals,Yes,,Steve Daines,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Federal budget deficit,No,Yes,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,63.0,Mitt Romney,,,Is a strong leader,White,White,State questionnaire,White,West,Denny Rehberg,Female,White women,Married women,Rural,Small Cities/Rural,Montana,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,Low Density Rural,Rural,Rural,Downscale,59270.0,0.845980525016785
76774.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 3,1.0,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,About the same,2.0,Rick Hill,Government is doing too many things better left to businesses and individuals,Yes,,Steve Daines,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Federal budget deficit,No,Yes,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Moderate,70.0,Mitt Romney,,,Is a strong leader,White,White,State questionnaire,White,West,Denny Rehberg,Male,White men,Married men,Rural,Small Cities/Rural,Montana,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,Extremely Low Density Rural,Rural,Rural,Downscale,59422.0,0.501527369022369
76664.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 3,1.0,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,About the same,2.0,Rick Hill,Government is doing too many things better left to businesses and individuals,Yes,,Steve Daines,,,,,,,,Federal budget deficit,No,No,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,65.0,Mitt Romney,,,Is a strong leader,White,White,State questionnaire,White,West,Denny Rehberg,Male,White men,Non married men,Rural,Small Cities/Rural,Montana,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,Extremely Low Density Rural,Rural,Rural,Very downscale,59874.0,0.976643562316895
77018.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 2,1.0,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,About the same,3.0,Rick Hill,Government is doing too many things better left to businesses and individuals,Yes,,Steve Daines,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,Federal budget deficit,No,No,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,63.0,Mitt Romney,,,Is a strong leader,White,White,State questionnaire,White,West,Denny Rehberg,Female,White women,Non married women,Rural,Small Cities/Rural,Montana,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,Low Density Rural,Rural,Rural,Downscale,59270.0,0.947825253009796
54973.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 2,1.0,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,About the same,3.0,Rick Hill,Government is doing too many things better left to businesses and individuals,Yes,,Steve Daines,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Federal budget deficit,No,Yes,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,17.0,Mitt Romney,,,Is a strong leader,White,White,State questionnaire,White,West,Denny Rehberg,Male,White men,Married men,Rural,Small Cities/Rural,Montana,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,Extremely Low Density Rural,Rural,Rural,Downscale,59457.0,0.534245133399963
54048.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 2,1.0,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,About the same,2.0,Rick Hill,Government is doing too many things better left to businesses and individuals,Yes,,Steve Daines,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,Federal budget deficit,No,Yes,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,38.0,Mitt Romney,,,Is a strong leader,White,White,State questionnaire,White,West,Denny Rehberg,Male,White men,Married men,Rural,Small Cities/Rural,Montana,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,Extremely Low Density Rural,Rural,Rural,Downscale,59821.0,0.523021399974823
77019.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 2,1.0,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,About the same,3.0,Rick Hill,Government is doing too many things better left to businesses and individuals,Yes,,Steve Daines,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,Federal budget deficit,No,No,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,63.0,Mitt Romney,,,Is a strong leader,White,White,State questionnaire,White,West,Denny Rehberg,Female,White women,Non married women,Rural,Small Cities/Rural,Montana,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,Low Density Rural,Rural,Rural,Downscale,59270.0,0.947825253009796
76800.0,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Complete,Call 3,1.0,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,Better today,1.0,Steve Bullock,Omit,Yes,,Kim Gillan,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,Federal budget deficit,No,No,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,39.0,Barack Obama,,,Is a strong leader,White,White,State questionnaire,White,West,Jon Tester,Female,White women,Non married women,Rural,Small Cities/Rural,Montana,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,Extremely Low Density Rural,Rural,Rural,Upscale,59635.0,0.836591422557831
76912.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,All others,All others,Complete,Call 3,1.0,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,Better today,2.0,Steve Bullock,Government should do more to solve problems,Yes,,Kim Gillan,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,The economy,No,Yes,,,45+,18-64,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Moderate,58.0,Barack Obama,,,Is a strong leader,Other,American Indian,State questionnaire,Other,West,Jon Tester,Male,All other races,Married men,Rural,Small Cities/Rural,Montana,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,Extremely Low Density Rural,Rural,Rural,Very downscale,59486.0,0.757473111152649
76764.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 3,1.0,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,Better today,1.0,Steve Bullock,Government should do more to solve problems,Yes,,Kim Gillan,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,The economy,No,No,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,39.0,Barack Obama,,,Is a strong leader,White,White,State questionnaire,White,West,Jon Tester,Male,White men,Non married men,Rural,Small Cities/Rural,Montana,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,Extremely Low Density Rural,Rural,Rural,Upscale,59635.0,0.904007017612457
76103.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,Call 3,1.0,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,Better today,2.0,Steve Bullock,Government should do more to solve problems,Yes,,Kim Gillan,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,The economy,No,Yes,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,58.0,Barack Obama,,,Is a strong leader,White,White,State questionnaire,White,West,Jon Tester,Male,White men,Married men,Rural,Small Cities/Rural,Montana,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,Extremely Low Density Rural,Rural,Rural,Very downscale,59486.0,0.848662734031677
76532.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,All others,All others,Complete,Call 3,1.0,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,Better today,2.0,Steve Bullock,Government should do more to solve problems,Yes,,Kim Gillan,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,The economy,No,No,,,18-44,18-64,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Moderate,58.0,Barack Obama,,,Is a strong leader,Other,American Indian,State questionnaire,Other,West,Jon Tester,Male,All other races,Non married men,Rural,Small Cities/Rural,Montana,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,Extremely Low Density Rural,Rural,Rural,Very downscale,59486.0,0.757473111152649
4326.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Complete,,1.0,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,Better today,1.0,Steve Bullock,Government should do more to solve problems,Yes,,Kim Gillan,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,The economy,No,No,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50000.0,Barack Obama,,,Is a strong leader,White,White,State questionnaire,White,West,Jon Tester,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Montana,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,Low Density Rural,Urban,Urban Core,Upscale,59404.0,1.26160073280334
76197.0,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,Complete,Call 3,1.0,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,Better today,3.0,Rick Hill,Government should do more to solve problems,Yes,,Kim Gillan,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,The economy,No,No,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,2.0,Barack Obama,,,Is a strong leader,White,White,State questionnaire,White,West,Jon Tester,Female,White women,Non married women,Rural,Small Cities/Rural,Montana,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,Extremely Low Density Rural,Rural,Rural,Very downscale,59526.0,0.538940608501434
75923.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Complete,Call 3,1.0,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,Worse today,1.0,Rick Hill,Government should do more to solve problems,Yes,,Steve Daines,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,The economy,No,Yes,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,43.0,Mitt Romney,,,Is a strong leader,White,White,State questionnaire,White,West,Denny Rehberg,Male,White men,Married men,Rural,Small Cities/Rural,Montana,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,Extremely Low Density Rural,Rural,Rural,Very upscale,59602.0,0.721565186977386
54268.0,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,Complete,Call 2,1.0,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Worse today,2.0,Rick Hill,Government should do more to solve problems,Yes,,Steve Daines,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,The economy,No,No,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,18.0,Mitt Romney,,,Is a strong leader,White,White,State questionnaire,White,West,Denny Rehberg,Male,White men,Non married men,"Cities 10,000-50,000",Small Cities/Rural,Montana,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,Low Density Rural,Rural,Rural,Upscale,59901.0,0.494749933481216
54817.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 2,1.0,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,Worse today,3.0,Steve Bullock,Government should do more to solve problems,Yes,,Kim Gillan,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,The economy,No,No,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,17.0,Barack Obama,,,Is a strong leader,White,White,State questionnaire,White,West,Jon Tester,Female,White women,Non married women,Rural,Small Cities/Rural,Montana,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,Extremely Low Density Rural,Rural,Rural,Downscale,59457.0,0.51860249042511
34656.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 1,1.0,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,About the same,3.0,Steve Bullock,Government should do more to solve problems,No,,Kim Gillan,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,The economy,No,No,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,17.0,Barack Obama,,,Is a strong leader,White,White,State questionnaire,White,West,Jon Tester,Female,White women,Non married women,Rural,Small Cities/Rural,Montana,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,Extremely Low Density Rural,Rural,Rural,Downscale,59457.0,0.581035256385803
54063.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,All others,All others,Complete,Call 2,1.0,,,,,No high school diploma,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,About the same,2.0,Steve Bullock,Government should do more to solve problems,Yes,,Kim Gillan,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,The economy,No,Yes,,,45+,18-64,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Conservative,35.0,Barack Obama,,,Is a strong leader,Other,American Indian,State questionnaire,Other,West,Jon Tester,Male,All other races,Married men,Rural,Small Cities/Rural,Montana,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,Extremely Low Density Rural,Rural,Rural,Downscale,59860.0,0.563249230384827
4303.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,,1.0,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,About the same,1.0,Steve Bullock,Government should do more to solve problems,No,,Kim Gillan,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,The economy,No,No,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50000.0,Barack Obama,,,Is a strong leader,White,White,State questionnaire,White,West,Jon Tester,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Montana,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,No,Low Density Rural,Urban,Urban Core,Upscale,59405.0,1.00076687335968
4256.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,Latino 60+,Latino 65+,Complete,,1.0,,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Favorable,Unfavorable,About the same,1.0,Steve Bullock,Government should do more to solve problems,No,,Kim Gillan,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,The economy,Yes,No,,,45+,65+,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Liberal,50000.0,Barack Obama,,,Is a strong leader,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,Jon Tester,Female,Latino women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Montana,Telephone survey,Before that,"In October, in September, or before that",In September or before that,Version 1,No,Low Density Rural,Urban,Urban Core,Very upscale,59803.0,2.40907883644104
53070.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 2,1.0,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,Better today,1.0,Rick Hill,Government is doing too many things better left to businesses and individuals,Yes,,Steve Daines,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,The economy,No,Yes,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,39.0,Mitt Romney,,,Is a strong leader,White,White,State questionnaire,White,West,Denny Rehberg,Male,White men,Married men,Rural,Small Cities/Rural,Montana,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,Extremely Low Density Rural,Rural,Rural,Upscale,59635.0,0.788687527179718
33691.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 1,1.0,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,Better today,2.0,Rick Hill,Government is doing too many things better left to businesses and individuals,Yes,,Steve Daines,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,The economy,No,Yes,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,27.0,Mitt Romney,,,Is a strong leader,White,White,State questionnaire,White,West,Denny Rehberg,Female,White women,Married women,Rural,Small Cities/Rural,Montana,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,Extremely Low Density Rural,Rural,Rural,Upscale,59714.0,0.564687073230743
77481.0,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,Latino 60+,Latino 45-64,Complete,Call 3,1.0,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Unfavorable,Favorable,Better today,2.0,Rick Hill,Government is doing too many things better left to businesses and individuals,Yes,,Steve Daines,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,The economy,Yes,Yes,,,45+,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Conservative,18.0,Mitt Romney,,,Is a strong leader,Other,Other,State questionnaire,Hispanic/Latino,West,Denny Rehberg,Male,Latino men,Married men,"Cities 10,000-50,000",Small Cities/Rural,Montana,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,Low Density Rural,Rural,Rural,Upscale,59901.0,0.554311215877533
77361.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,All others,All others,Complete,Call 3,1.0,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Unfavorable,Favorable,Better today,3.0,Rick Hill,Government is doing too many things better left to businesses and individuals,Yes,,Steve Daines,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,The economy,No,Yes,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Conservative,63.0,Mitt Romney,,,Is a strong leader,Other,American Indian,State questionnaire,Other,West,Denny Rehberg,Female,All other races,Married women,Rural,Small Cities/Rural,Montana,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,Low Density Rural,Rural,Rural,Downscale,59270.0,0.845980525016785
33934.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 1,1.0,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Unfavorable,Better today,1.0,Steve Bullock,Government is doing too many things better left to businesses and individuals,Yes,,Kim Gillan,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,The economy,No,Yes,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Moderate,54.0,Barack Obama,,,Is a strong leader,White,White,State questionnaire,White,West,Jon Tester,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,High Density Urban,Urban,Urban Core,Downscale,59801.0,0.456461608409882
33786.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,All others,All others,Complete,Call 1,1.0,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,Better today,1.0,Steve Bullock,Government is doing too many things better left to businesses and individuals,No,,Kim Gillan,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,The economy,No,No,,,45+,18-64,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Moderate,54.0,Barack Obama,,,Is a strong leader,Other,American Indian,State questionnaire,Other,West,Jon Tester,Female,All other races,Non married women,"Cities 50,000-500,000","Cities over 50,000",Montana,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,High Density Urban,Urban,Urban Core,Downscale,59801.0,0.456461608409882
32623.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 1,1.0,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,Better today,3.0,Steve Bullock,Government is doing too many things better left to businesses and individuals,Yes,,Kim Gillan,,,,,,,,The economy,No,Yes,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,9.0,Barack Obama,,,Is a strong leader,White,White,State questionnaire,White,West,Jon Tester,Female,White women,Married women,Rural,Small Cities/Rural,Montana,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,,Extremely Low Density Rural,Rural,Rural,Downscale,59301.0,0.667756974697113
53883.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 2,1.0,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,Worse today,2.0,,Government is doing too many things better left to businesses and individuals,Yes,,Steve Daines,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,The economy,No,No,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,18.0,Mitt Romney,,,Is a strong leader,White,White,State questionnaire,White,West,Did not vote,Male,White men,Non married men,"Cities 10,000-50,000",Small Cities/Rural,Montana,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,Low Density Rural,Rural,Rural,Upscale,59901.0,1.1869752407074
33245.0,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Complete,Call 1,1.0,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,Worse today,1.0,Rick Hill,Government is doing too many things better left to businesses and individuals,Yes,,Kim Gillan,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,The economy,,No,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,49.0,Mitt Romney,,,Is a strong leader,White,White,State questionnaire,White,West,Jon Tester,Male,White men,Non married men,Suburbs,Suburbs,Montana,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,59823.0,1.1925733089447
76928.0,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Complete,Call 3,1.0,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,Worse today,2.0,Rick Hill,Government is doing too many things better left to businesses and individuals,Yes,,Steve Daines,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,The economy,No,Yes,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,27.0,Mitt Romney,,,Is a strong leader,White,White,State questionnaire,White,West,Denny Rehberg,Male,White men,Married men,Rural,Small Cities/Rural,Montana,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,Extremely Low Density Rural,Rural,Rural,Upscale,59714.0,0.610191583633423
32320.0,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Complete,Call 1,1.0,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,Worse today,2.0,Rick Hill,Government is doing too many things better left to businesses and individuals,Yes,,Steve Daines,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,The economy,No,Yes,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,18.0,Mitt Romney,,,Is a strong leader,White,White,State questionnaire,White,West,Denny Rehberg,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Montana,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,Yes,Low Density Rural,Rural,Rural,Upscale,59901.0,0.457854360342026
