ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAK12,BREAK12A,BREAK12B,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONFAIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GAY,GEOCODE,GOVTDO10,HANDLEDEF12,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,HOUAZ12,IMMDEPORT,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTL12,INTLOBAMA,INTLROMNEY,INTOUCH12,ISSUE12,LANDPHONE,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMA2,OBAMA4,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSAZ12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SAMESEXM12,SENAZ12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TAXDEF,TAXINC12,TEAPARTY12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,TRACK,UNIONHH12,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKPARENT,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
52523.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,,,,Call 2,5.0,,,,,,,,Favors the wealthy,,College graduate,College graduate,More than High school graduate,White college degree,,,,No,1.0,,Mitt Romney,Mitt Romney,Barack Obama,Leave it as is,Expand it or leave it as is,The Republican candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Both of them,Yes,Yes,Barack Obama,,,No,,,,,Disapprove,Somewhat disapprove,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,54.0,Other,,White,White,National questionnaire,White,West,,,,,Jeff Flake,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,,Not increase for anyone,,Election day exit poll,,,,,,Version 4,,No,,,,,,,,High Density Urban,Urban,Urban Core,Upscale,85204.0,0.241316288709641
52771.0,Legal,Legal in most cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,A few times a year,Occasionally,All others,Complete,,,,No,Call 2,5.0,,,No,I strongly favor my candidate,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,1.0,,,,,,,The Republican candidate,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,,,No,All others,No,,,,,,,,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Moderate,54.0,Other,,White,White,National questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other christian,,Yes,Jeff Flake,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,,,Neutral,Election day exit poll,,,,,,Version 3,White Protestants,No,All others,,,,No,White Protestant non-evangelical,,High Density Urban,Urban,Urban Core,Upscale,85204.0,0.241316288709641
32465.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Not complete,,,,,Call 1,9.0,,,,,,,,,,,,,,,,,,1.0,,Omit,,,,,The Democratic candidate,,,,,,,,,,,,,,No,,,,,,,,,,18-44,18-64,,,,,,,,53.0,,,White,White,National questionnaire,White,West,,,,,Other,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,,Not increase for anyone,,Election day exit poll,,,,,,Version 4,,,,,,,,,,High Density Urban,Urban,Urban Core,Upscale,85210.0,3.78088569641113
74280.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,Latino 60+,Latino 45-64,,,,Not complete,The most important factor,Important,Factor,,Call 3,5.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,The Democratic candidate,,,,,,,,,,,,,,,,No,,,,,,,,45+,18-64,,,,,,,,54.0,Barack Obama,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,West,,,,,Other,Female,Latino women,Non married women,"Cities 50,000-500,000","Cities over 50,000",,Arizona,,,,Election day exit poll,,,,,,Version 1,,,,,,,,,,High Density Urban,Urban,Urban Core,Upscale,85204.0,0.915059387683868
75914.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,Not a factor at all,Not important,Not a factor,,Call 3,9.0,,,No,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,Better today,,1.0,Government should do more to solve problems,,,,,,Other,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,Foreign policy,,No,All others,Yes,,,,,,,,18-44,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,53.0,Barack Obama,Shares my values,White,White,National questionnaire,White,West,,,,,Other,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,,,,Election day exit poll,In October,"In October, in September, or before that",Just today or in the last few days or in October,,,Version 1,,No,,,,,,,,High Density Urban,Urban,Urban Core,Upscale,85210.0,0.921412169933319
52722.0,Illegal,Illegal in all cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,Never,Never,All others,Complete,,,,No,Call 2,5.0,,,No,I strongly favor my candidate,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,1.0,,,,,,,The Republican candidate,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,,,No,All others,No,,,,,,,,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,54.0,Mitt Romney,,White,White,National questionnaire,White,West,None,None,,Yes,Other,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,,,Neutral,Election day exit poll,,,,,,Version 3,White none,No,All others,,,,No,All others,,High Density Urban,Urban,Urban Core,Upscale,85204.0,2.02273392677307
73621.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,A minor factor,Not important,Factor,,Call 3,5.0,,,No,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,About the same,,1.0,Government is doing too many things better left to businesses and individuals,,,,,,The Republican candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,Federal budget deficit,,No,All others,Yes,,,,,,,,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,54.0,Mitt Romney,Has a vision for the future,White,White,National questionnaire,White,West,,,,,Other,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,,,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,High Density Urban,Urban,Urban Core,Upscale,85204.0,2.02923464775085
53064.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,Call 2,5.0,Yes,Both regular land-line and cell phone service,Yes,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Favorable,Favorable,,No,1.0,,,,,,,The Republican candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,,Yes,No,Married with children,Yes,,,,,,,The poor,45+,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,54.0,Mitt Romney,,White,White,National questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,The rich,,Other,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,,,,Election day exit poll,,,,Generally going in the right direction,No,Version 5,White Protestants,No,,Yes,All men,Working men,,,All others,High Density Urban,Urban,Urban Core,Upscale,85204.0,2.02923464775085
25916.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,Call 1,5.0,,,,,Omit,Omit,Omit,,Omit,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,1.0,,,,,,,Did not vote,,,,,,,,,,,,Foreign policy,,,,No,Poor,Not so good or poor,,,Omit,Omit,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,,54.0,Other,Shares my values,White,White,National questionnaire,White,West,,,,,Other,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",,Arizona,No,,,Election day exit poll,,,,,,Version 2,,,,,,,,,,High Density Urban,Urban,Urban Core,Upscale,85204.0,0.508520424365997
52345.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,,,,Call 2,5.0,,,,,,,,Favors the wealthy,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,No,1.0,,Barack Obama,Barack Obama,Omit,Repeal some of it,Repeal some of it or repeal all of it,The Republican candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Both of them,Yes,Yes,Barack Obama,,,No,,,,,Disapprove,Somewhat disapprove,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,,54.0,Other,,White,White,National questionnaire,White,West,,,,,Other,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,,Not increase for anyone,,Election day exit poll,,,,,,Version 4,,Yes,,,,,,,,High Density Urban,Urban,Urban Core,Upscale,85204.0,0.508520424365997
11555.0,Legal,Legal in all cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Protestant/Do not attend weekly,Complete,,,,Yes,,7.0,,,No,I strongly favor my candidate,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,1.0,,,,,,,The Democratic candidate,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,,,No,All others,Yes,,,,,,,,45+,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50018.0,Barack Obama,,White,White,National questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,,Yes,Richard Carmona,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",English,Arizona,,,Oppose,Telephone survey,,,,,,Version 3,White Protestants,No,White Born-again/Evangelical Christians,,,,Yes,White Protestant evangelical,,Extremely High Density Urban,Urban,Urban Core,Upscale,85051.0,0.363964349031448
11550.0,Legal,Legal in all cases,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,Never,Never,All others,Complete,,,,No,,7.0,,,No,I dislike the other candidates,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,1.0,,,,,,,The Democratic candidate,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,,,No,All others,No,,,,,,,,18-44,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,,50018.0,Barack Obama,,White,White,National questionnaire,White,West,None,None,,Yes,Richard Carmona,Male,White men,Non married men,"Cities over 500,000","Cities over 50,000",English,Arizona,,,Omit,Telephone survey,,,,,,Version 3,White none,Yes,All others,,,,No,All others,,Extremely High Density Urban,Urban,Urban Core,Upscale,85051.0,8.49659538269043
13023.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,,6.0,No,Only regular land-line phone service,No,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Unfavorable,,No,1.0,,,,,,,The Democratic candidate,,,,,,,,,,,,,Yes,No,All others,No,,,,,,,The rich,45+,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,50015.0,Mitt Romney,,White,White,National questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other christian,The rich,,Richard Carmona,Female,White women,Non married women,"Cities over 500,000","Cities over 50,000",English,Arizona,,,,Telephone survey,,,,Seriously off on the wrong track,No,Version 5,White Protestants,,,No,"Women, no kids",Non-working women,,,All others,Extremely High Density Urban,Urban,Urban Core,Upscale,85051.0,0.290646016597748
10068.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,,7.0,,,No,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,Worse today,,1.0,Government should do more to solve problems,,,,,,The Republican candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,Foreign policy,,No,All others,No,,,,,,,,45+,65+,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,50018.0,Mitt Romney,Has a vision for the future,White,White,National questionnaire,White,West,,,,,Jeff Flake,Female,White women,Non married women,"Cities over 500,000","Cities over 50,000",English,Arizona,,,,Telephone survey,In October,"In October, in September, or before that",Just today or in the last few days or in October,,,Version 1,,No,,,,,,,,Extremely High Density Urban,Urban,Urban Core,Upscale,85051.0,0.0836561396718025
10718.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,Latino 45-59,Latino 45-64,,,,Complete,,,,,,3.0,,,,,Getting worse,George W. Bush,Worse,,Rising prices,College graduate,College graduate,More than High school graduate,Non white college degree,,,,,3.0,,,,,,,The Republican candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,,,,Federal budget deficit,,Yes,,No,Poor,Not so good or poor,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",,45+,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Conservative,50008.0,Mitt Romney,Shares my values,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,West,,,,,Jeff Flake,Female,Latino women,Non married women,Rural,Small Cities/Rural,English,Arizona,No,,,Telephone survey,,,,,,Version 2,,No,,,,,,,,Extremely Low Density Rural,Rural,Rural,Very upscale,85637.0,0.215074092149735
11454.0,Illegal,Illegal in most cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,More than once a week,Weekly,Protestant/Attend weekly,Complete,,,,Yes,,2.0,,,No,I strongly favor my candidate,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,3.0,,,,,,,The Republican candidate,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,,,No,All others,Yes,,,,,,,,45+,65+,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,50005.0,Mitt Romney,,White,White,National questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,,No,Jeff Flake,Male,White men,Married men,Rural,Small Cities/Rural,English,Arizona,,,Omit,Telephone survey,,,,,,Version 3,White Protestants,No,White Born-again/Evangelical Christians,,,,Yes,White Protestant evangelical,,Extremely Low Density Rural,Rural,Rural,Very upscale,85646.0,0.475559592247009
12207.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,,2.0,,,,,,,,Is fair to most Americans,,College graduate,College graduate,More than High school graduate,White college degree,,,,No,3.0,,Mitt Romney,Mitt Romney,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,The Republican candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Only Mitt Romney,No,Yes,Mitt Romney,,,No,,,,,Disapprove,Strongly disapprove,,,,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50005.0,Mitt Romney,,White,White,National questionnaire,White,West,,,,,Jeff Flake,Male,White men,,Rural,Small Cities/Rural,English,Arizona,,Increase for all,,Telephone survey,,,,,,Version 4,,No,,,,,,,,Extremely Low Density Rural,Rural,Rural,Very upscale,85646.0,0.479817152023315
10719.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,All others,All others,,,,Complete,,,,,,3.0,,,,,Staying about the same,Omit,Poor and staying the same,,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,3.0,,,,,,,Other,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,,,The economy,,No,,Yes,Not so good,Not so good or poor,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Moderate,50008.0,Mitt Romney,Shares my values,Other,American Indian,National questionnaire,Other,West,,,,,Other,Female,All other races,Married women,Rural,Small Cities/Rural,English,Arizona,No,,,Telephone survey,,,,,,Version 2,,No,,,,,,,,Extremely Low Density Rural,Rural,Rural,Very upscale,85637.0,5.4015097618103
10653.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,,2.0,,,,,Getting better,George W. Bush,Getting better,,Taxes,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,3.0,,,,,,,The Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",,,,,Health care,,No,,Yes,Not so good,Not so good or poor,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,50005.0,Barack Obama,Cares about people like me,White,White,National questionnaire,White,West,,,,,Richard Carmona,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,English,Arizona,Omit,,,Telephone survey,,,,,,Version 2,,No,,,,,,,,Town,Rural,Rural,Very upscale,85650.0,0.174723193049431
10698.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,,,,,2.0,,,,,Getting better,George W. Bush,Getting better,,Rising prices,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,3.0,,,,,,,The Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,Health care,,No,,Yes,Good,Excellent or good,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50005.0,Barack Obama,Is a strong leader,White,White,National questionnaire,White,West,,,,,Richard Carmona,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,English,Arizona,No,,,Telephone survey,,,,,,Version 2,,No,,,,,,,,Town,Rural,Rural,Very upscale,85650.0,0.20818729698658
9949.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,Latino 45-59,Latino 45-64,,,,Complete,,,,,,2.0,,,No,,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,Better today,,3.0,Government should do more to solve problems,,,,,,The Democratic candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,,,,Federal budget deficit,,Yes,All others,Yes,,,,,,,,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Moderate,50005.0,Barack Obama,Cares about people like me,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,West,,,,,Richard Carmona,Male,Latino men,Married men,"Cities 10,000-50,000",Small Cities/Rural,English,Arizona,,,,Telephone survey,In October,"In October, in September, or before that",Just today or in the last few days or in October,,,Version 1,,No,,,,,,,,Town,Rural,Rural,Very upscale,85650.0,0.559723794460297
11401.0,Illegal,Illegal in all cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,Catholic/Attend weekly,Complete,,,,No,,2.0,,,No,I strongly favor my candidate,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,3.0,,,,,,,The Republican candidate,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",,,,,,,No,All others,Yes,,,,,,,,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Conservative,50005.0,Mitt Romney,,White,White,National questionnaire,White,West,Catholic,Catholic,,Yes,Richard Carmona,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural,English,Arizona,,,Support,Telephone survey,,,,,,Version 3,White Catholics,No,All others,,,,No,All others,,Town,Rural,Rural,Very upscale,85650.0,2.57267665863037
12882.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,,2.0,Yes,Both regular land-line and cell phone service,Yes,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,No,3.0,,,,,,,The Republican candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,,Yes,No,All others,No,,,,,,,The poor,45+,18-64,Men with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,50005.0,Mitt Romney,,White,White,National questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,The middle class,,Jeff Flake,Male,White men,Non married men,"Cities 10,000-50,000",Small Cities/Rural,English,Arizona,,,,Telephone survey,,,,Seriously off on the wrong track,No,Version 5,White Protestants,No,,Yes,All men,Working men,,,All others,Town,Rural,Rural,Very upscale,85650.0,0.325683444738388
12214.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,,,,,2.0,,,,,,,,Is fair to most Americans,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,No,3.0,,Mitt Romney,Mitt Romney,Mitt Romney,Repeal some of it,Repeal some of it or repeal all of it,The Republican candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Both of them,Yes,Yes,Mitt Romney,,,No,,,,,Disapprove,Somewhat disapprove,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Moderate,50005.0,Mitt Romney,,White,White,National questionnaire,White,West,,,,,Jeff Flake,Male,White men,,"Cities 10,000-50,000",Small Cities/Rural,English,Arizona,,"Increase only on income over $250,000",,Telephone survey,,,,,,Version 4,,No,,,,,,,,Town,Rural,Rural,Very upscale,85650.0,0.571675837039948
13019.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,,6.0,Yes,Both regular land-line and cell phone service,No,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Unfavorable,,No,1.0,,,,,,,The Democratic candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,,Yes,No,All others,Yes,,,,,,,The poor,45+,65+,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50015.0,Barack Obama,,White,White,National questionnaire,White,West,Catholic,Catholic,The rich,,Richard Carmona,Male,White men,Married men,Suburbs,Suburbs,English,Arizona,,,,Telephone survey,,,,Generally going in the right direction,No,Version 5,White Catholics,No,,No,All men,Non-working men,,,All others,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,85263.0,0.315732777118683
13020.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,,6.0,Yes,Both regular land-line and cell phone service,No,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,No,1.0,,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,,Yes,No,All others,No,,,,,,,The poor,45+,65+,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50015.0,Mitt Romney,,White,White,National questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,The middle class,,Jeff Flake,Male,White men,Non married men,Suburbs,Suburbs,English,Arizona,,,,Telephone survey,,,,Seriously off on the wrong track,No,Version 5,White Protestants,No,,No,All men,Non-working men,,,All others,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,85263.0,0.143274709582329
10789.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,,6.0,,,,,Getting worse,Barack Obama,Worse,,Rising prices,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,1.0,,,,,,,The Republican candidate,,,,,,,,,,,,The economy,,No,,No,Poor,Not so good or poor,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50015.0,Mitt Romney,Shares my values,White,White,National questionnaire,White,West,,,,,Jeff Flake,Male,White men,Non married men,Suburbs,Suburbs,English,Arizona,Yes,,,Telephone survey,,,,,,Version 2,,No,,,,,,,,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,85263.0,0.197201743721962
13021.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,,6.0,Yes,Both regular land-line and cell phone service,No,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,No,1.0,,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,,,Yes,No,All others,Yes,,,,,,,The rich,45+,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,50015.0,Mitt Romney,,White,White,National questionnaire,White,West,Catholic,Catholic,The middle class,,Other,Female,White women,Married women,Suburbs,Suburbs,English,Arizona,,,,Telephone survey,,,,Seriously off on the wrong track,No,Version 5,White Catholics,No,,No,"Women, no kids",Non-working women,,,All others,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,85263.0,1.60368192195892
53432.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,Call 2,3.0,,,,,Staying about the same,Omit,Poor and staying the same,,Rising prices,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,2.0,,,,,,,The Republican candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,,,Health care,,No,,No,Poor,Not so good or poor,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,102.0,,Is a strong leader,White,White,National questionnaire,White,West,,,,,,Female,White women,Non married women,Suburbs,Suburbs,English,Arizona,No,,,Election day exit poll,,,,,,Version 2,,Yes,,,,,,,,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,85743.0,1.88714098930359
