ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAK12,BREAK12A,BREAK12B,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONFAIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GAY,GEOCODE,GOVTDO10,HANDLEDEF12,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,HOUCA12,IMMDEPORT,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTL12,INTLOBAMA,INTLROMNEY,INTOUCH12,ISSUE12,LANDPHONE,LATINO,MARCHILD,MARRIED,NEC,NEC2,OBAMA2,OBAMA4,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PROP30CA,PRSCA12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SAMESEXM12,SENCA12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TAXDEF,TAXINC12,TEAPARTY12,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,TRACK,UNIONHH12,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKPARENT,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
57328.0,Illegal,Illegal in most cases,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,A few times a year,Occasionally,Catholic/Do not attend weekly,Complete,,,,No,Call 2,51.0,,,No,I strongly favor my candidate,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,5.0,,,,,,,A Republican candidate,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,,,No,All others,No,,,,,,,,45+,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,89.0,No,Mitt Romney,,White,White,National questionnaire,White,West,Catholic,Catholic,,Omit,Elizabeth Emken,Male,White men,Non married men,Suburbs,Suburbs,English,California,,,Support,Election day exit poll,,,,,,Version 3,White Catholics,No,All others,,,,No,All others,,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,91910.0,0.776917040348053
55331.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,Not a factor at all,Not important,Not a factor,,Call 2,45.0,,,Yes,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Worse today,,5.0,Government is doing too many things better left to businesses and individuals,,,,,,A Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,The economy,,No,Married with children,Yes,,,,,,,,45+,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Liberal,61.0,No,Mitt Romney,Is a strong leader,White,White,National questionnaire,White,West,,,,,Elizabeth Emken,Male,White men,Married men,Suburbs,Suburbs,English,California,,,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,92691.0,0.933075308799744
57040.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,Call 2,51.0,,,,,Staying about the same,Barack Obama,Poor and staying the same,,Rising prices,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,5.0,,,,,,,A Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,Federal budget deficit,,No,,Yes,Poor,Not so good or poor,,,Angry,"Dissatisfied, but not angry or angry",,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,89.0,No,Mitt Romney,Is a strong leader,White,White,National questionnaire,White,West,,,,,Elizabeth Emken,Male,White men,Married men,Suburbs,Suburbs,English,California,No,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,91910.0,0.740971565246582
56950.0,Illegal,Illegal in all cases,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,More than once a week,Weekly,Protestant/Attend weekly,Complete,,,,Yes,Call 2,51.0,,,Yes,I like my candidate but with reservations,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,5.0,,,,,,,A Republican candidate,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,,,,,Yes,Married with children,Yes,,,,,,,,18-44,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Conservative,89.0,No,Mitt Romney,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,West,Protestant/Other Non-Catholic Christian,Protestant,,No,Elizabeth Emken,Male,Latino men,Married men,Suburbs,Suburbs,English,California,,,Neutral,Election day exit poll,,,,,,Version 3,Non-white,No,All others,,,,No,,,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,91910.0,0.740971565246582
55220.0,Illegal,Illegal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,All others,Complete,,,,Yes,Call 2,25.0,,,Yes,I strongly favor my candidate,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,4.0,,,,,,,A Republican candidate,Deported to the country they came from,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,,,No,Married with children,Yes,,,,,,,,45+,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,15.0,No,Mitt Romney,,White,White,National questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other christian,,No,Elizabeth Emken,Male,White men,Married men,Suburbs,Suburbs,English,California,,,Support,Election day exit poll,,,,,,Version 3,White Protestants,No,White Born-again/Evangelical Christians,,,,Yes,White Protestant evangelical,,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,93553.0,0.664274156093597
56677.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,Latino 18-29,Latino 18-29,,,,Complete,,,,,Call 2,10.0,,Omit,No,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Unfavorable,Favorable,,No,2.0,,,,,,,A Republican candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,,,,Yes,Yes,All others,No,,,,,,,The poor,18-44,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Conservative,110.0,No,Mitt Romney,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,West,Protestant/Other Non-Catholic Christian,Other christian,The middle class,,Elizabeth Emken,Female,Latino women,Non married women,Suburbs,Suburbs,English,California,,,,Election day exit poll,,,,Seriously off on the wrong track,No,Version 5,Non-white,No,,Yes,"Women, no kids",Working women,,,Working women,Suburb,70s Suburbs,Urban Perimeter,Very downscale,95307.0,0.823538422584534
56625.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,Call 2,48.0,Yes,Both regular land-line and cell phone service,No,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,No,5.0,,,,,,,A Republican candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,,Yes,No,All others,No,,,,,,,The poor,45+,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,58.0,No,Mitt Romney,,White,White,National questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other christian,The middle class,,Elizabeth Emken,Female,White women,Non married women,Suburbs,Suburbs,English,California,,,,Election day exit poll,,,,Seriously off on the wrong track,No,Version 5,White Protestants,Yes,,No,"Women, no kids",Non-working women,,,All others,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,92649.0,0.691848814487457
56618.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,Latino 45-59,Latino 45-64,,,,Complete,,,,,Call 2,10.0,,,,,,,,Favors the wealthy,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,No,2.0,,Mitt Romney,Mitt Romney,Mitt Romney,Omit,Omit,A Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Only Mitt Romney,No,Yes,Mitt Romney,,,Yes,,,,,Disapprove,Strongly disapprove,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,All others,,110.0,No,Mitt Romney,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,West,,,,,Elizabeth Emken,Female,Latino women,,Suburbs,Suburbs,English,California,,"Increase only on income over $250,000",,Election day exit poll,,,,,,Version 4,,No,,,,,,,,Suburb,70s Suburbs,Urban Perimeter,Very downscale,95307.0,0.734454691410065
56592.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,Call 2,48.0,,,,,,,,Favors the wealthy,,College graduate,College graduate,More than High school graduate,White college degree,,,,No,5.0,,Mitt Romney,Mitt Romney,Mitt Romney,Repeal some of it,Repeal some of it or repeal all of it,A Republican candidate,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",Both of them,Yes,Yes,Mitt Romney,,,No,,,,,Disapprove,Somewhat disapprove,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,58.0,No,Mitt Romney,,White,White,National questionnaire,White,West,,,,,Elizabeth Emken,Female,White women,,Suburbs,Suburbs,English,California,,Increase for all,,Election day exit poll,,,,,,Version 4,,No,,,,,,,,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,92649.0,0.65983921289444
56574.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,Latino 18-29,Latino 18-29,,,,Complete,The most important factor,Important,Factor,,Call 2,10.0,,,Yes,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,Worse today,,2.0,Government should do more to solve problems,,,,,,A Republican candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,,,The economy,,Yes,All others,No,,,,,,,,18-44,18-64,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Conservative,110.0,No,Mitt Romney,Has a vision for the future,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,West,,,,,Elizabeth Emken,Male,Latino men,Non married men,Suburbs,Suburbs,English,California,,,,Election day exit poll,In September,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,Suburb,70s Suburbs,Urban Perimeter,Very downscale,95307.0,0.898376107215881
56538.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,Call 2,50.0,,,,,,,,Is fair to most Americans,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,5.0,,Mitt Romney,Mitt Romney,Mitt Romney,Repeal some of it,Repeal some of it or repeal all of it,A Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Only Mitt Romney,No,Yes,Mitt Romney,,,No,,,,,Disapprove,Strongly disapprove,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,85.0,No,Mitt Romney,,White,White,National questionnaire,White,West,,,,,Elizabeth Emken,Female,White women,,Suburbs,Suburbs,English,California,,Not increase for anyone,,Election day exit poll,,,,,,Version 4,,No,,,,,,,,Suburb,70s Suburbs,Urban Perimeter,Downscale,92021.0,0.607746601104736
56529.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,Latino 45-59,Latino 45-64,,,,Complete,,,,,Call 2,10.0,Yes,Only cell phone service,Yes,,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Unfavorable,Favorable,,,2.0,,,,,,,A Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,,,,No,Yes,Married with children,Yes,,,,,,,The rich,45+,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Conservative,110.0,No,Mitt Romney,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,West,Jewish,Jewish,The middle class,,Elizabeth Emken,Female,Latino women,Married women,Suburbs,Suburbs,English,California,,,,Election day exit poll,,,,Seriously off on the wrong track,No,Version 5,Non-white,No,,Yes,Working mom,Working women,,,Working women,Suburb,70s Suburbs,Urban Perimeter,Very downscale,95307.0,0.734454691410065
56514.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,Call 2,48.0,,,,,,,,Favors the wealthy,,College graduate,College graduate,More than High school graduate,White college degree,,,,No,5.0,,Mitt Romney,Mitt Romney,Mitt Romney,Expand it,Expand it or leave it as is,A Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Only Mitt Romney,No,Yes,Mitt Romney,,,No,,,,,Disapprove,Somewhat disapprove,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,58.0,No,Mitt Romney,,White,White,National questionnaire,White,West,,,,,Elizabeth Emken,Male,White men,,Suburbs,Suburbs,English,California,,"Increase only on income over $250,000",,Election day exit poll,,,,,,Version 4,,No,,,,,,,,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,92649.0,0.71980094909668
56481.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,Call 2,48.0,,,,,,,,Is fair to most Americans,,College graduate,College graduate,More than High school graduate,White college degree,,,,No,5.0,,Mitt Romney,Mitt Romney,Mitt Romney,Omit,Omit,A Republican candidate,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Only Mitt Romney,No,Yes,Mitt Romney,,,No,,,,,Disapprove,Strongly disapprove,,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,58.0,No,Mitt Romney,,White,White,National questionnaire,White,West,,,,,Elizabeth Emken,Male,White men,,Suburbs,Suburbs,English,California,,"Increase only on income over $250,000",,Election day exit poll,,,,,,Version 4,,No,,,,,,,,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,92649.0,0.754719436168671
56473.0,Illegal,Illegal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,Protestant/Attend weekly,Complete,,,,Yes,Call 2,10.0,,,No,I like my candidate but with reservations,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,2.0,,,,,,,A Republican candidate,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,,,No,All others,Yes,,,,,,,,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,110.0,No,Mitt Romney,,White,White,National questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,,No,Elizabeth Emken,Male,White men,Married men,Suburbs,Suburbs,English,California,,,Neutral,Election day exit poll,,,,,,Version 3,White Protestants,No,White Born-again/Evangelical Christians,,,,Yes,White Protestant evangelical,,Suburb,70s Suburbs,Urban Perimeter,Very downscale,95307.0,0.801196992397308
56422.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,Latino 45-59,Latino 45-64,,,,Complete,,,,,Call 2,10.0,,,,,Getting worse,Barack Obama,Worse,,Unemployment,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,,,2.0,,,,,,,A Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,,,Health care,,Yes,,Yes,Poor,Not so good or poor,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,All others,Moderate,110.0,No,Mitt Romney,Shares my values,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,West,,,,,Elizabeth Emken,Female,Latino women,Married women,Suburbs,Suburbs,English,California,No,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,Suburb,70s Suburbs,Urban Perimeter,Very downscale,95307.0,0.734454691410065
56418.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,Call 2,50.0,,,,,,,,Is fair to most Americans,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,5.0,,Omit,Mitt Romney,Mitt Romney,Repeal all of it,Repeal some of it or repeal all of it,A Republican candidate,,,,,,,,Only Mitt Romney,No,Yes,Mitt Romney,,,No,,,,,Disapprove,Strongly disapprove,,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,85.0,No,Mitt Romney,,White,White,National questionnaire,White,West,,,,,Elizabeth Emken,Male,White men,,Suburbs,Suburbs,English,California,,Not increase for anyone,,Election day exit poll,,,,,,Version 4,,,,,,,,,,Suburb,70s Suburbs,Urban Perimeter,Downscale,92021.0,0.695136308670044
56412.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,,,,Call 2,48.0,,,,,,,,Is fair to most Americans,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,No,5.0,,Mitt Romney,Mitt Romney,Mitt Romney,Expand it,Expand it or leave it as is,A Republican candidate,,100k or more,"$30,000 or more",50k or more,"$250,000 or more",100 thousand or more,"Over $50,000 and white",Only Mitt Romney,No,Yes,Mitt Romney,,,No,,,,,Disapprove,Strongly disapprove,,,,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,58.0,No,Mitt Romney,,White,White,National questionnaire,White,West,,,,,Elizabeth Emken,Female,White women,,Suburbs,Suburbs,English,California,,"Increase only on income over $250,000",,Election day exit poll,,,,,,Version 4,,No,,,,,,,,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,92649.0,0.691848814487457
56264.0,Illegal,Illegal in most cases,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,Latino 60+,Latino 45-64,Once a week,Weekly,All others,Complete,,,,Yes,Call 2,48.0,,,Yes,I like my candidate but with reservations,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,5.0,,,,,,,A Republican candidate,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and non white",,,,,,,Yes,Married with children,Yes,,,,,,,,45+,18-64,Men with children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Moderate,58.0,No,Mitt Romney,,Other,White,National questionnaire,Hispanic/Latino,West,Protestant/Other Non-Catholic Christian,Other christian,,No,Elizabeth Emken,Male,Latino men,Married men,Suburbs,Suburbs,English,California,,,Support,Election day exit poll,,,,,,Version 3,Non-white,No,All others,,,,No,,,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,92649.0,0.754719436168671
54529.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,An important factor,Important,Factor,,Call 2,39.0,,,No,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Worse today,,4.0,Government should do more to solve problems,,,,,,A Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,,,Federal budget deficit,,No,All others,No,,,,,,,,18-44,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,27.0,No,Mitt Romney,Shares my values,White,White,National questionnaire,White,West,,,,,Elizabeth Emken,Female,White women,Non married women,Suburbs,Suburbs,English,California,,,,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,,,Version 1,,No,,,,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,91748.0,0.979105770587921
56214.0,Legal,Legal in most cases,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Protestant/Do not attend weekly,Complete,,,,No,Call 2,50.0,,,No,I strongly favor my candidate,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,5.0,,,,,,,A Republican candidate,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,,,No,All others,Yes,,,,,,,,45+,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,85.0,No,Mitt Romney,,White,White,National questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,,No,Elizabeth Emken,Female,White women,Married women,Suburbs,Suburbs,English,California,,,Support,Election day exit poll,,,,,,Version 3,White Protestants,No,All others,,,,No,White Protestant non-evangelical,,Suburb,70s Suburbs,Urban Perimeter,Downscale,92021.0,0.607746601104736
54479.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,An important factor,Important,Factor,,Call 2,25.0,,,,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,Worse today,,4.0,Government should do more to solve problems,,,,,,A Republican candidate,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,,,The economy,,No,,Yes,,,,,,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,15.0,No,Mitt Romney,Cares about people like me,White,White,National questionnaire,White,West,,,,,Elizabeth Emken,Male,White men,Married men,Suburbs,Suburbs,English,California,,,,Election day exit poll,Just today,Just today or in the last few days,Just today or in the last few days or in October,,,Version 1,,No,,,,,,,,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,93553.0,0.696498930454254
56095.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,Call 2,48.0,,,,,Getting worse,Barack Obama,Worse,,Unemployment,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,5.0,,,,,,,A Republican candidate,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,,,The economy,,No,,Yes,Poor,Not so good or poor,,,Angry,"Dissatisfied, but not angry or angry",,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,58.0,No,Mitt Romney,Shares my values,White,White,National questionnaire,White,West,,,,,Elizabeth Emken,Female,White women,Married women,Suburbs,Suburbs,English,California,No,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,92649.0,0.65983921289444
56089.0,Illegal,Illegal in most cases,65+,60+,45+,60+,65+,65 or over,,,,Once a week,Weekly,Catholic/Attend weekly,Complete,,,,,Call 2,50.0,,,No,I strongly favor my candidate,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,,,,,,5.0,,,,,,,A Republican candidate,Omit,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,,,,,,,,No,All others,Yes,,,,,,,,45+,65+,Women without children,Republican,,,Republican,,Conservative,85.0,No,Mitt Romney,,,,National questionnaire,,West,Catholic,Catholic,,No,Elizabeth Emken,Female,,Married women,Suburbs,Suburbs,English,California,,,Support,Election day exit poll,,,,,,Version 3,,No,,,,,,,,Suburb,70s Suburbs,Urban Perimeter,Downscale,92021.0,0.483614444732666
56026.0,Illegal,Illegal in most cases,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,A few times a year,Occasionally,All others,Complete,,,,Yes,Call 2,50.0,,,No,I strongly favor my candidate,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,5.0,,,,,,,A Republican candidate,Deported to the country they came from,,,,,,,,,,,,,No,All others,Yes,,,,,,,,45+,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,85.0,No,Mitt Romney,,White,White,National questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other christian,,No,Elizabeth Emken,Female,White women,Married women,Suburbs,Suburbs,English,California,,,Support,Election day exit poll,,,,,,Version 3,White Protestants,,White Born-again/Evangelical Christians,,,,Yes,White Protestant evangelical,,Suburb,70s Suburbs,Urban Perimeter,Downscale,92021.0,0.637229204177856
55817.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,Latino 45-59,Latino 45-64,,,,Complete,,,,,Call 2,25.0,,,,,Getting better,Barack Obama,Getting better,,Taxes,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,,1.0,,,,,,,A Republican candidate,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,,,The economy,,Yes,,No,Poor,Not so good or poor,,,Angry,"Dissatisfied, but not angry or angry",,45+,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Something else,All others,Conservative,114.0,No,Mitt Romney,Shares my values,Other,White,National questionnaire,Hispanic/Latino,West,,,,,Elizabeth Emken,Female,Latino women,Non married women,Suburbs,Suburbs,English,California,No,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,Suburb,70s Suburbs,Urban Perimeter,Upscale,93063.0,1.24851286411285
55687.0,,,65+,60+,45+,60+,65+,65 or over,,,,,,,Complete,,,,,Call 2,2.0,,,,,Getting worse,Barack Obama,Worse,,Omit,College graduate,College graduate,More than High school graduate,,,,,,3.0,,,,,,,A Republican candidate,,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,,,,,,The economy,,,,Yes,Poor,Not so good or poor,,,Angry,"Dissatisfied, but not angry or angry",,45+,65+,,Independent/Something else,,,Independent,,Conservative,47.0,No,Mitt Romney,Shares my values,,,National questionnaire,,West,,,,,Elizabeth Emken,Male,,Married men,Suburbs,Suburbs,,California,No,,,Election day exit poll,,,,,,Version 2,,No,,,,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,94945.0,1.20648801326752
