ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,AKINCOMMENT,AKINCOMMENTIMP,AKINLIB,BACKSIDE,BRNAGAIN,CALL,CDNUM,CHILD12,DESCRIBP12,DESCRIBS10B,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,ETHAKIN,ETHMCCAS,ETHMO12,FAVOBAMA2,FAVROMN2,GEOCODE,GOVMO12,GOVTDO10,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,ISSUE12,LATINO,MARCHILD,MARRIED,MCCASLIB,NEC,NEC2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSMO12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,SENMO12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHNCLINC,WHTEVANG,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
25022.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,Call 1,8.0,No,,I like my candidate but with reservations,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Unfavorable,Unfavorable,5.0,Jay Nixon,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,All others,Yes,,Poor,Not so good or poor,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,65.0,Other,Cares about people like me,White,White,State questionnaire,White,Midwest,Todd Akin,Male,White men,Married men,Rural,Small Cities/Rural,Missouri,Election day exit poll,In October,"In October, in September, or before that",Just today or in the last few days or in October,Version 1,No,,Extremely Low Density Rural,Rural,Rural,Downscale,63775.0,0.321807205677032
66713.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 3,3.0,No,,I like my candidate but with reservations,College graduate,College graduate,More than High school graduate,White college degree,,,,Favorable,Unfavorable,2.0,Jay Nixon,Government should do more to solve problems,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",The economy,No,All others,Yes,,Good,Excellent or good,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,75.0,Barack Obama,Has a vision for the future,White,White,State questionnaire,White,Midwest,Claire McCaskill,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,In October,"In October, in September, or before that",Just today or in the last few days or in October,Version 1,No,,Suburb,Urban,Urban Core,Very upscale,63303.0,0.799403309822083
67261.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,Call 3,3.0,No,,I like my candidate but with reservations,High school graduate,No college degree,High school graduate or less,White no college degree,,,,Favorable,Unfavorable,2.0,Jay Nixon,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,All others,No,,Good,Excellent or good,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Moderate,75.0,Barack Obama,Has a vision for the future,White,White,State questionnaire,White,Midwest,Claire McCaskill,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,In October,"In October, in September, or before that",Just today or in the last few days or in October,Version 1,No,,Suburb,Urban,Urban Core,Very upscale,63303.0,0.90749716758728
67271.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,Call 3,3.0,No,,I like my candidate but with reservations,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Favorable,Unfavorable,1.0,Jay Nixon,Government should do more to solve problems,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",Foreign policy,No,All others,No,,Not so good,Not so good or poor,18-44,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,106.0,Barack Obama,Has a vision for the future,White,White,State questionnaire,White,Midwest,Claire McCaskill,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,In October,"In October, in September, or before that",Just today or in the last few days or in October,Version 1,Yes,,Extremely High Density Urban,Urban,Urban Core,Downscale,63116.0,0.738698303699493
23653.0,,,45-65,30-59,45+,45-59,40-49,45-49,Black 45-59,Black 45-59,Black 45-64,,,,Complete,,Call 1,5.0,Yes,,I dislike the other candidates,College graduate,College graduate,More than High school graduate,Non white college degree,,,,Favorable,Unfavorable,3.0,Jay Nixon,Government should do more to solve problems,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",The economy,No,Married with children,Yes,,Not so good,Not so good or poor,45+,18-64,Women with children,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Moderate,45.0,Barack Obama,Has a vision for the future,Black,Black,State questionnaire,Black,Midwest,Claire McCaskill,Female,Black women,Married women,Suburbs,Suburbs,Missouri,Election day exit poll,In October,"In October, in September, or before that",Just today or in the last few days or in October,Version 1,No,,Suburb,60s Suburbs,Urban Perimeter,Upscale,64133.0,2.36421275138855
23652.0,,,45-65,30-59,45+,45-59,40-49,45-49,Black 45-59,Black 45-59,Black 45-64,,,,Complete,,Call 1,5.0,Yes,,I dislike the other candidates,College graduate,College graduate,More than High school graduate,Non white college degree,,,,Favorable,Unfavorable,3.0,Jay Nixon,Government should do more to solve problems,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",The economy,No,Married with children,Yes,,Not so good,Not so good or poor,45+,18-64,Women with children,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Moderate,45.0,Barack Obama,Has a vision for the future,Black,Black,State questionnaire,Black,Midwest,Claire McCaskill,Female,Black women,Married women,Suburbs,Suburbs,Missouri,Election day exit poll,In October,"In October, in September, or before that",Just today or in the last few days or in October,Version 1,No,,Suburb,60s Suburbs,Urban Perimeter,Upscale,64133.0,2.36421275138855
67794.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Black 18-29,Black 18-29,Black 18-29,,,,Complete,,Call 3,8.0,Yes,,I strongly favor my candidate,,,,,,,,Favorable,Unfavorable,5.0,Jay Nixon,Government should do more to solve problems,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",The economy,No,All others,No,,Not so good,Not so good or poor,18-44,18-64,Women with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,8.0,Barack Obama,Has a vision for the future,Black,Black,State questionnaire,Black,Midwest,Claire McCaskill,Female,Black women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,Missouri,Election day exit poll,In October,"In October, in September, or before that",Just today or in the last few days or in October,Version 1,,,Town,Rural,Rural,Very downscale,63703.0,0.508601307868958
67525.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,Call 3,3.0,No,,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,White college degree,,,,Favorable,Unfavorable,2.0,Jay Nixon,Government should do more to solve problems,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",The economy,No,All others,No,,Not so good,Not so good or poor,18-44,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,78.0,Barack Obama,Has a vision for the future,White,White,State questionnaire,White,Midwest,Claire McCaskill,Female,White women,Non married women,Suburbs,Suburbs,Missouri,Election day exit poll,In October,"In October, in September, or before that",Just today or in the last few days or in October,Version 1,No,,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,63367.0,1.1268116235733
29933.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,Call 1,2.0,No,,I like my candidate but with reservations,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Unfavorable,Unfavorable,2.0,Dave Spence,Government is doing too many things better left to businesses and individuals,,,,,,,The economy,No,All others,No,,Not so good,Not so good or poor,45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,79.0,Other,Has a vision for the future,White,White,State questionnaire,White,Midwest,Claire McCaskill,Female,White women,Non married women,Suburbs,Suburbs,Missouri,Election day exit poll,In October,"In October, in September, or before that",Just today or in the last few days or in October,Version 1,,,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,63304.0,0.617220461368561
29931.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,Call 1,2.0,No,,I like my candidate but with reservations,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Unfavorable,Unfavorable,2.0,Dave Spence,Government is doing too many things better left to businesses and individuals,,,,,,,The economy,No,All others,No,,Not so good,Not so good or poor,45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,79.0,Other,Has a vision for the future,White,White,State questionnaire,White,Midwest,Claire McCaskill,Female,White women,Non married women,Suburbs,Suburbs,Missouri,Election day exit poll,In October,"In October, in September, or before that",Just today or in the last few days or in October,Version 1,,,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,63304.0,0.617220461368561
26782.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,,,,Complete,,Call 1,3.0,No,,I dislike the other candidates,College graduate,College graduate,More than High school graduate,White college degree,,,,Favorable,Unfavorable,1.0,Jay Nixon,Government should do more to solve problems,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",The economy,No,All others,No,,Not so good,Not so good or poor,18-44,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,106.0,Barack Obama,Shares my values,White,White,State questionnaire,White,Midwest,Claire McCaskill,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,No,,Extremely High Density Urban,Urban,Urban Core,Downscale,63116.0,0.71489143371582
64588.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,Call 3,3.0,No,,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Favorable,Unfavorable,2.0,Jay Nixon,Government should do more to solve problems,100k or more,"$30,000 or more",50k or more,"$200,000 - $249,999",100 thousand or more,"Over $50,000 and white",Health care,No,All others,Yes,,Not so good,Not so good or poor,45+,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,51.0,Barack Obama,Shares my values,White,White,State questionnaire,White,Midwest,Claire McCaskill,Male,White men,Married men,Suburbs,Suburbs,Missouri,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,No,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,63070.0,0.744649648666382
70109.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Black 30-44,Black 30-44,Black 30-44,,,,Complete,,Call 3,7.0,Yes,,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,Non white college degree,,,,Favorable,Unfavorable,5.0,Jay Nixon,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",Federal budget deficit,,All others,No,,Good,Excellent or good,18-44,18-64,Women with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,33.0,Barack Obama,Is a strong leader,Black,Black,State questionnaire,Black,Midwest,Claire McCaskill,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,No,,Suburb,Urban,Urban Core,Upscale,65807.0,0.779343903064728
53917.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 2,6.0,Yes,,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Favorable,Unfavorable,3.0,Jay Nixon,Government should do more to solve problems,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",The economy,No,Married with children,Yes,,Not so good,Not so good or poor,18-44,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,38.0,Barack Obama,Is a strong leader,White,White,State questionnaire,White,Midwest,Claire McCaskill,Female,White women,Married women,Suburbs,Suburbs,Missouri,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,No,,Suburb,70s Suburbs,Urban Perimeter,Very upscale,64063.0,0.562768876552582
64449.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,Call 3,2.0,No,,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Favorable,Unfavorable,1.0,Dave Spence,Government should do more to solve problems,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Health care,No,All others,No,,Good,Excellent or good,45+,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,95.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,Midwest,Claire McCaskill,Female,White women,Non married women,Suburbs,Suburbs,Missouri,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,No,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,63011.0,0.702505826950073
46904.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,All others,All others,,,,Complete,,Call 2,5.0,No,,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,Favorable,Unfavorable,3.0,Jay Nixon,Government should do more to solve problems,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Federal budget deficit,No,All others,Yes,,Not so good,Not so good or poor,45+,18-64,Men without children,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Liberal,45.0,Barack Obama,Cares about people like me,Other,Asian,State questionnaire,Asian,Midwest,Claire McCaskill,Male,All other races,Married men,Suburbs,Suburbs,Missouri,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,No,,Suburb,60s Suburbs,Urban Perimeter,Upscale,64133.0,2.19677495956421
23591.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,All others,All others,,,,Complete,,Call 1,3.0,Yes,,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,Favorable,Unfavorable,2.0,Jay Nixon,Government should do more to solve problems,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",The economy,No,All others,No,,Not so good,Not so good or poor,18-44,18-64,Men with children,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Moderate,51.0,Barack Obama,Cares about people like me,Other,Other,State questionnaire,Other,Midwest,Claire McCaskill,Male,All other races,Non married men,Suburbs,Suburbs,Missouri,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,No,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,63070.0,0.845339834690094
47107.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,Call 2,2.0,Yes,,I like my candidate but with reservations,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Favorable,Unfavorable,1.0,Jay Nixon,Government should do more to solve problems,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",The economy,No,Married with children,Yes,,Not so good,Not so good or poor,45+,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,94.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,Midwest,Claire McCaskill,Female,White women,Married women,Suburbs,Suburbs,Missouri,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,No,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,63043.0,0.889509499073029
22685.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,,,,Complete,,Call 1,3.0,Yes,,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,White no college degree,,,,Favorable,Unfavorable,2.0,Jay Nixon,Government should do more to solve problems,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",The economy,No,Married with children,Yes,,Not so good,Not so good or poor,45+,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,51.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,Midwest,Claire McCaskill,Female,White women,Married women,Suburbs,Suburbs,Missouri,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,No,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,63070.0,0.895698606967926
49237.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,,,,Complete,,Call 2,8.0,No,,I strongly favor my candidate,No high school diploma,No college degree,High school graduate or less,White no college degree,,,,Favorable,Unfavorable,5.0,Jay Nixon,Government should do more to solve problems,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",The economy,No,All others,Yes,,Not so good,Not so good or poor,45+,65+,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,8.0,Barack Obama,Cares about people like me,White,White,State questionnaire,White,Midwest,Claire McCaskill,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural,Missouri,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,Yes,,Town,Rural,Rural,Very downscale,63703.0,0.517409086227417
24556.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,Latino 30-44,Latino 30-44,,,,Complete,,Call 1,6.0,Yes,,I dislike the other candidates,College graduate,College graduate,More than High school graduate,Non white college degree,,,,Favorable,Unfavorable,3.0,Jay Nixon,Government should do more to solve problems,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",The economy,Yes,Married with children,Yes,,Not so good,Not so good or poor,18-44,18-64,Women with children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Moderate,38.0,Barack Obama,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Midwest,Claire McCaskill,Female,Latino women,Married women,Suburbs,Suburbs,Missouri,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,No,,Suburb,70s Suburbs,Urban Perimeter,Very upscale,64063.0,0.562768876552582
49323.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,All others,All others,,,,Complete,,Call 2,3.0,No,,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,Favorable,Unfavorable,2.0,Jay Nixon,Omit,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Health care,No,All others,Yes,,Not so good,Not so good or poor,45+,65+,Men without children,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Moderate,78.0,Barack Obama,Cares about people like me,Other,Asian,State questionnaire,Asian,Midwest,Claire McCaskill,Male,All other races,Married men,Suburbs,Suburbs,Missouri,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,No,,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,63367.0,1.27478182315826
49941.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Black 18-29,Black 18-29,Black 18-29,,,,Complete,,Call 2,1.0,Yes,,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,Favorable,Unfavorable,1.0,Jay Nixon,Government should do more to solve problems,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Foreign policy,No,All others,No,,Not so good,Not so good or poor,18-44,18-64,Men with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,101.0,Barack Obama,Has a vision for the future,Black,Black,State questionnaire,Black,Midwest,Claire McCaskill,Male,Black men,Non married men,Suburbs,Suburbs,Missouri,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,No,,Suburb,60s Suburbs,Urban Perimeter,Very downscale,63133.0,0.984530210494995
68935.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Black 18-29,Black 18-29,Black 18-29,,,,Complete,,Call 3,1.0,Yes,,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,Favorable,Unfavorable,1.0,Jay Nixon,Government should do more to solve problems,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Foreign policy,No,All others,No,,Not so good,Not so good or poor,18-44,18-64,Men with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,101.0,Barack Obama,Has a vision for the future,Black,Black,State questionnaire,Black,Midwest,Claire McCaskill,Male,Black men,Non married men,Suburbs,Suburbs,Missouri,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,No,,Suburb,60s Suburbs,Urban Perimeter,Very downscale,63133.0,0.984530210494995
66127.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,Call 3,7.0,No,,I strongly favor my candidate,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Favorable,Unfavorable,5.0,Jay Nixon,Government is doing too many things better left to businesses and individuals,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",The economy,No,All others,No,,Not so good,Not so good or poor,45+,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,113.0,Barack Obama,Has a vision for the future,White,White,State questionnaire,White,Midwest,Claire McCaskill,Male,White men,Non married men,Rural,Small Cities/Rural,Missouri,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,Yes,,Low Density Rural,Rural,Rural,Downscale,65653.0,0.797613739967346
47970.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,,,,Complete,,Call 2,2.0,No,,I dislike the other candidates,College graduate,College graduate,More than High school graduate,White college degree,,,,Unfavorable,Unfavorable,1.0,Dave Spence,Government is doing too many things better left to businesses and individuals,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",The economy,No,All others,Yes,,Poor,Not so good or poor,45+,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,94.0,Other,Has a vision for the future,White,White,State questionnaire,White,Midwest,Jonathan Dine,Male,White men,Married men,Suburbs,Suburbs,Missouri,Election day exit poll,In September,"In October, in September, or before that",In September or before that,Version 1,No,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,63043.0,0.151045978069305
68175.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Black 30-44,Black 30-44,Black 30-44,,,,Complete,,Call 3,1.0,No,,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,Non white college degree,,,,Favorable,Unfavorable,1.0,Dave Spence,Government should do more to solve problems,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Health care,No,All others,No,,Excellent,Excellent or good,18-44,18-64,Women without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,101.0,Barack Obama,Shares my values,Black,Black,State questionnaire,Black,Midwest,Claire McCaskill,Female,Black women,Non married women,Suburbs,Suburbs,Missouri,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,,Suburb,60s Suburbs,Urban Perimeter,Very downscale,63133.0,0.745717883110046
22808.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Black 30-44,Black 30-44,Black 30-44,,,,Complete,,Call 1,1.0,No,,I strongly favor my candidate,College graduate,College graduate,More than High school graduate,Non white college degree,,,,Favorable,Unfavorable,1.0,Dave Spence,Government should do more to solve problems,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",Health care,No,All others,,,Excellent,Excellent or good,18-44,18-64,Women without children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,101.0,Barack Obama,Shares my values,Black,Black,State questionnaire,Black,Midwest,Claire McCaskill,Female,Black women,,Suburbs,Suburbs,Missouri,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,,Suburb,60s Suburbs,Urban Perimeter,Very downscale,63133.0,0.745717883110046
66187.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Black 30-44,Black 30-44,Black 30-44,,,,Complete,,Call 3,1.0,Yes,,I strongly favor my candidate,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,Favorable,Unfavorable,1.0,,Government should do more to solve problems,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",Omit,No,Married with children,Yes,,Excellent,Excellent or good,18-44,18-64,Women with children,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,80.0,Barack Obama,Shares my values,Black,Black,State questionnaire,Black,Midwest,Claire McCaskill,Female,Black women,Married women,Suburbs,Suburbs,Missouri,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,63074.0,0.494013339281082
48251.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 2,2.0,Yes,,Omit,College graduate,College graduate,More than High school graduate,White college degree,,,,Favorable,Unfavorable,2.0,Jay Nixon,Government is doing too many things better left to businesses and individuals,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",Foreign policy,No,All others,No,,Good,Excellent or good,18-44,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,79.0,Barack Obama,Shares my values,White,White,State questionnaire,White,Midwest,Claire McCaskill,Female,White women,Non married women,Suburbs,Suburbs,Missouri,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,63304.0,0.674455404281616
24616.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,,,,Complete,,Call 1,5.0,Yes,,I strongly favor my candidate,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Favorable,Unfavorable,3.0,Jay Nixon,Government should do more to solve problems,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",Federal budget deficit,No,Married with children,Yes,,Good,Excellent or good,18-44,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,42.0,Barack Obama,Shares my values,White,White,State questionnaire,White,Midwest,Claire McCaskill,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,Before that,"In October, in September, or before that",In September or before that,Version 1,No,,Suburb,Urban,Urban Core,Very upscale,64114.0,1.15542232990265
