ID,SENNH14,GOVNH14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BROWNCARPET,CALL,CDNUM,CONTACTBROWN,CONTACTNH14,CONTACTSHAHEEN,DEMPRIM2016,DEMPRIM2016DEMSONLY,ECONBETT,ECONDIR,ECONFAIR,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FOLLOW14,FOLLOW14B,FOROBAMAS,GEOCODE,GOPPRIM2016,GOPPRIM2016REPSONLY,GOVTDO10,HEALTHCARE14,IMMDEPORT,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,LATINO,MARIJUANALAW,MARRIED,MATONH,NEC,NEC2,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,PTYIMPT14,PTYIMPT14B,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,REL5,RELIGN10,RELWHITE,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SHAHEENTOOCLOSE,SIZEPLAC,SIZEPLC3,STANUM,TEAPARTY,TEAPARTY3,TELEPOLL,TERRWORR,TERWORR2,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,UNFAIRBROWN14,UNFAIRNH14,UNFAIRSHAHEEN,VERSION,WHNCLINC,ZIPCODE,WEIGHT
93365.0,Scott Brown,Walt Havenstein,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Yes,Call 3,1.0,,,,Someone else,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,,,4.0,Someone else,,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,Illegal,Yes,,,,,,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,Conservative,49.0,Moderate/Liberal Republicans,Conservative Independents,Very important,Important,White,White,State questionnaire,White,White,,,East,None,None,None,Yes,Male,White men,Married men,Too often,Suburbs,Suburbs,New Hampshire,Strongly support,Support,Election day exit poll,,,,,,,,,,,Version 3,No,3848.0,1.05465471744537
74903.0,Scott Brown,Walt Havenstein,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 2,1.0,,,,,,Getting worse,Worse,Is fair to most Americans,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,2.0,,,Government is doing too many things better left to businesses and individuals,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Approve,,No,,,I moved to New Hampshire from Massachusetts,Not so good,Not so good or poor,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,2.0,Independent/Something else,Conservative Republicans,,,White,White,State questionnaire,White,White,,,East,,,,,Female,White women,,,Suburbs,Suburbs,New Hampshire,,,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,In the last month,Before that,In the last month,Seriously off on the wrong track,,,,Version 1,No,3031.0,0.742043375968933
74901.0,Scott Brown,Walt Havenstein,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,Call 2,2.0,,,,Someone else,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,,,3.0,Jeb Bush,,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,No,Illegal,Yes,,,,,,,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,98.0,Moderate/Liberal Republicans,Moderate Independents,Somewhat important,Important,White,White,State questionnaire,White,White,,,East,Catholic,Catholic,Catholic,Yes,Male,White men,Married men,Too often,Rural,Small Cities/Rural,New Hampshire,Neutral,Neutral,Election day exit poll,,,,,,,,,,,Version 3,No,3461.0,1.04185509681702
80478.0,Scott Brown,Walt Havenstein,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 2,1.0,,,,,,Getting worse,Worse,Favors the wealthy,College graduate,College graduate,More than High school graduate,White college degree,,,,,,5.0,,,Government is doing too many things better left to businesses and individuals,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Disapprove,,No,,,I was born in New Hampshire,Poor,Not so good or poor,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,31.0,Moderate/Liberal Republicans,Conservative Independents,,,White,White,State questionnaire,White,White,,,East,,,,,Male,White men,,,Rural,Small Cities/Rural,New Hampshire,,,Election day exit poll,Very worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,,,Version 1,No,3882.0,1.45334947109222
88328.0,Scott Brown,Walt Havenstein,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,2.0,No,Neither of them,No,,,,,,No high school diploma,No college degree,High school graduate or less,White no college degree,,,Extremely closely,Extremely or very closely,To express opposition to Barack Obama,3.0,,,,Did not go far enough,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,,Yes,,,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Conservative,94.0,Moderate/Liberal Republicans,Conservative Independents,,,White,White,State questionnaire,White,White,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",East,,,,,Female,White women,Married women,,Rural,Small Cities/Rural,New Hampshire,,,Election day exit poll,,,,,,,,Scott Brown did not,Only Jeanne Shaheen,Jeanne Shaheen did,Version 2,No,3770.0,0.72846132516861
80472.0,Scott Brown,Walt Havenstein,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Yes,Call 2,1.0,,,,Someone else,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,,,4.0,Rand Paul,Rand Paul,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,Illegal,Yes,,,,,,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,26.0,Independent/Something else,Conservative Republicans,Very important,Important,White,White,State questionnaire,White,White,,,East,Catholic,Catholic,Catholic,No,Male,White men,Married men,Too often,Suburbs,Suburbs,New Hampshire,Strongly support,Support,Election day exit poll,,,,,,,,,,,Version 3,No,3038.0,1.4165825843811
58693.0,Scott Brown,Walt Havenstein,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Yes,Call 1,1.0,,,,Someone else,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,,,5.0,Chris Christie,,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,Legal,No,,,,,,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Conservative,50.0,Moderate/Liberal Republicans,Conservative Independents,Very important,Important,White,White,State questionnaire,White,White,,,East,Catholic,Catholic,Catholic,No,Female,White women,Non married women,Too often,Rural,Small Cities/Rural,New Hampshire,Somewhat support,Support,Election day exit poll,,,,,,,,,,,Version 3,No,3246.0,1.45957350730896
88009.0,Scott Brown,Walt Havenstein,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Not complete,,Call 3,1.0,Yes,Both of them,Yes,,,,,,,,,,,,,,To express opposition to Barack Obama,1.0,,,,,,,,,,,,,,,No,,,,,,,,,,,,18-44,18-64,,,,,,,,30.0,,,,,White,White,State questionnaire,White,White,,,East,,,,,Female,White women,,,Suburbs,Suburbs,New Hampshire,,,Election day exit poll,,,,,,,,Scott Brown did,Both of them,Jeanne Shaheen did,Version 2,,3824.0,0.85093766450882
74873.0,Scott Brown,Walt Havenstein,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Yes,Call 2,1.0,,,,Someone else,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,,,4.0,Chris Christie,Chris Christie,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,Illegal,Yes,,,,,,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,5.0,Conservative Republicans,Mod./Liberal Republicans,Very important,Important,White,White,State questionnaire,White,White,,,East,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Yes,Male,White men,Married men,Too often,Suburbs,Suburbs,New Hampshire,Neutral,Neutral,Election day exit poll,,,,,,,,,,,Version 3,No,3032.0,0.982418119907379
78921.0,Scott Brown,Walt Havenstein,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 2,1.0,,,,Hillary Clinton,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,,,,1.0,Someone else,,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,No,Legal,Yes,,,,,,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,40.0,Moderate/Liberal Republicans,Moderate Independents,Very important,Important,White,White,State questionnaire,White,White,,,East,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Yes,Male,White men,Married men,Too often,Suburbs,Suburbs,New Hampshire,Somewhat support,Support,Election day exit poll,,,,,,,,,,,Version 3,No,3842.0,1.13549077510834
89512.0,Scott Brown,Walt Havenstein,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,1.0,,,,,,Staying about the same,Poor and staying the same,Is fair to most Americans,College graduate,College graduate,More than High school graduate,White college degree,,,,,,4.0,,,Government is doing too many things better left to businesses and individuals,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,,I was born in New Hampshire,Not so good,Not so good or poor,Worried,Very worried,Disapprove,Strongly disapprove,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Conservative,97.0,Moderate/Liberal Republicans,Conservative Independents,,,White,White,State questionnaire,White,White,,,East,,,,,Female,White women,,,Suburbs,Suburbs,New Hampshire,,,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,In the last month,In the last week,In the last week,Seriously off on the wrong track,,,,Version 1,No,3077.0,0.870840728282928
58668.0,Scott Brown,Walt Havenstein,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 1,2.0,,,,,,Getting worse,Worse,Is fair to most Americans,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,4.0,,,Government is doing too many things better left to businesses and individuals,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,No,,,I moved to New Hampshire from another state,Poor,Not so good or poor,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,71.0,Independent/Something else,Conservative Republicans,,,White,White,State questionnaire,White,White,,,East,,,,,Male,White men,,,Suburbs,Suburbs,New Hampshire,,,Election day exit poll,Not too worried,Not too or not at all worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,,,Version 1,No,3055.0,0.691992461681366
74855.0,Scott Brown,Walt Havenstein,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 2,2.0,,,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,4.0,,,,,,,,,,,,,,,No,,,,,,,,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,,103.0,,,,,White,White,National questionnaire,White,White,,,East,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,,Female,White women,,,Suburbs,Suburbs,New Hampshire,,,Election day exit poll,,,,,,,,,,,Version 3,,3079.0,1.2378853559494
89502.0,Scott Brown,Walt Havenstein,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 3,1.0,,,,Someone else,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,,,5.0,Chris Christie,Chris Christie,,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,No,Illegal,No,,,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,50.0,Independent/Something else,Conservative Republicans,Very important,Important,White,White,State questionnaire,White,White,,,East,Catholic,Catholic,Catholic,No,Female,White women,Non married women,Too often,Rural,Small Cities/Rural,New Hampshire,Strongly support,Support,Election day exit poll,,,,,,,,,,,Version 3,Yes,3246.0,1.61514139175415
74851.0,Scott Brown,Walt Havenstein,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 2,1.0,,,,,,Getting worse,Worse,Is fair to most Americans,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,2.0,,,Government is doing too many things better left to businesses and individuals,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,,I moved to New Hampshire from another state,Not so good,Not so good or poor,Worried,Somewhat worried,Disapprove,Somewhat disapprove,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,2.0,Independent/Something else,Conservative Republicans,,,White,White,State questionnaire,White,White,,,East,,,,,Female,White women,,,Suburbs,Suburbs,New Hampshire,,,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,,,Version 1,No,3031.0,0.82113379240036
60801.0,Scott Brown,Walt Havenstein,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 1,1.0,No,Neither of them,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Very closely,Extremely or very closely,To express opposition to Barack Obama,5.0,,,,Went too far,Deported to the country they came from,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,The economy,No,,Yes,,,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,89.0,Independent/Something else,Conservative Republicans,,,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",East,,,,,Male,White men,Married men,,Rural,Small Cities/Rural,New Hampshire,,,Election day exit poll,,,,,,,,Scott Brown did,Both of them,Jeanne Shaheen did,Version 2,Yes,3814.0,1.33614385128021
62698.0,Scott Brown,Walt Havenstein,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,1.0,,,,,,Getting worse,Worse,Is fair to most Americans,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,2.0,,,Government is doing too many things better left to businesses and individuals,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,,No,,,I moved to New Hampshire from another state,Poor,Not so good or poor,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,70.0,Moderate/Liberal Republicans,Moderate Independents,,,White,White,State questionnaire,White,White,,,East,,,,,Male,White men,,,Suburbs,Suburbs,New Hampshire,,,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,,,Version 1,No,3054.0,1.6284214258194
58647.0,Scott Brown,Walt Havenstein,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,2.0,,,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,2.0,,,,,,,,,,,,,,,No,,Yes,,,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,74.0,Conservative Republicans,Mod./Liberal Republicans,,,White,White,National questionnaire,White,White,,,East,Something else,Other,Something else,,Male,White men,Married men,,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,,,Election day exit poll,,,,,,,,,,,Version 3,No,3064.0,1.20810663700104
58645.0,Scott Brown,Walt Havenstein,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,2.0,,,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,2.0,,,,,,,,,,,,,,,No,,Yes,,,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,74.0,Conservative Republicans,Mod./Liberal Republicans,,,White,White,National questionnaire,White,White,,,East,Something else,Other,Something else,,Male,White men,Married men,,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,,,Election day exit poll,,,,,,,,,,,Version 3,No,3064.0,1.20810663700104
58640.0,Scott Brown,Walt Havenstein,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 1,1.0,Omit,Omit,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Very closely,Extremely or very closely,To express opposition to Barack Obama,4.0,,,,Went too far,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Foreign policy,No,,,,,,,,,,Angry,"Dissatisfied, but not angry or angry",45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,26.0,Moderate/Liberal Republicans,Moderate Independents,,,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",East,,,,,Female,White women,,,Suburbs,Suburbs,New Hampshire,,,Election day exit poll,,,,,,,,Scott Brown did not,Neither of them,Jeanne Shaheen did not,Version 2,No,3038.0,1.15029311180115
95080.0,Scott Brown,Walt Havenstein,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,1.0,,,,,,Getting worse,Worse,Is fair to most Americans,High school graduate,No college degree,High school graduate or less,White no college degree,,,,,,2.0,,,Government is doing too many things better left to businesses and individuals,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Disapprove,,No,,,I moved to New Hampshire from Massachusetts,Poor,Not so good or poor,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,2.0,Conservative Republicans,Mod./Liberal Republicans,,,White,White,State questionnaire,White,White,,,East,,,,,Male,White men,,,Suburbs,Suburbs,New Hampshire,,,Election day exit poll,Very worried,Very or somewhat worried,Before that,In the last month,In the last week,In the last week,Seriously off on the wrong track,,,,Version 1,No,3031.0,0.913824260234833
93289.0,Scott Brown,Walt Havenstein,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,1.0,,,,,,Getting worse,Worse,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,4.0,,,Omit,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,,No,,,I moved to New Hampshire from another state,Good,Excellent or good,Worried,Somewhat worried,Disapprove,Somewhat disapprove,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Conservative,86.0,Moderate/Liberal Republicans,Conservative Independents,,,White,White,State questionnaire,White,White,,,East,,,,,Female,White women,,,Suburbs,Suburbs,New Hampshire,,,Election day exit poll,Somewhat worried,Very or somewhat worried,In the last three days,In the last month,In the last week,In the last three days,Seriously off on the wrong track,,,,Version 1,No,3858.0,0.826182246208191
62673.0,Scott Brown,Walt Havenstein,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Yes,Call 1,1.0,,,,Someone else,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,,,4.0,Someone else,,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,Illegal,No,,,,,,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,24.0,Moderate/Liberal Republicans,Moderate Independents,Somewhat important,Important,White,White,State questionnaire,White,White,,,East,Protestant/Other Non-Catholic Christian,Other christian,Protestant/Other Non-Catholic Christian,No,Female,White women,Non married women,Too often,Suburbs,Suburbs,New Hampshire,Neutral,Neutral,Election day exit poll,,,,,,,,,,,Version 3,No,3819.0,1.50007462501526
74814.0,Scott Brown,Walt Havenstein,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 2,1.0,,,,Joe Biden,,,,,No high school diploma,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,,,2.0,Mike Huckabee,Mike Huckabee,,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,No,Legal,Yes,,,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Liberal,62.0,Conservative Republicans,Mod./Liberal Republicans,Very important,Important,White,White,State questionnaire,White,White,,,East,Catholic,Catholic,Catholic,Yes,Female,White women,Married women,Too often,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,Omit,Omit,Election day exit poll,,,,,,,,,,,Version 3,Yes,3102.0,0.590700328350067
62659.0,Scott Brown,Walt Havenstein,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Yes,Call 1,1.0,,,,Someone else,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,,,4.0,Chris Christie,,,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,No,Illegal,Yes,,,,,,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,105.0,Moderate/Liberal Republicans,Moderate Independents,Very important,Important,White,White,State questionnaire,White,White,,,East,Catholic,Catholic,Catholic,No,Male,White men,Married men,Too often,Suburbs,Suburbs,New Hampshire,Somewhat support,Support,Election day exit poll,,,,,,,,,,,Version 3,Yes,3873.0,0.85274863243103
74804.0,Scott Brown,Walt Havenstein,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 2,2.0,Yes,Both of them,Yes,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Very closely,Extremely or very closely,To express opposition to Barack Obama,3.0,,,,Went too far,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Illegal immigration,No,,Yes,,,,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,20.0,Moderate/Liberal Republicans,Moderate Independents,,,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",East,,,,,Male,White men,Married men,,Rural,Small Cities/Rural,New Hampshire,,,Election day exit poll,,,,,,,,Scott Brown did,Both of them,Jeanne Shaheen did,Version 2,No,3301.0,0.990312218666077
86949.0,Scott Brown,Walt Havenstein,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,1.0,,,,,,Getting worse,Worse,Is fair to most Americans,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,5.0,,,Government is doing too many things better left to businesses and individuals,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,,I was born in New Hampshire,Poor,Not so good or poor,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,111.0,Moderate/Liberal Republicans,Conservative Independents,,,White,White,State questionnaire,White,White,,,East,,,,,Male,White men,,,Rural,Small Cities/Rural,New Hampshire,,,Election day exit poll,Very worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,,,Version 1,No,3816.0,1.25575995445251
86946.0,Scott Brown,Walt Havenstein,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,1.0,No,Neither of them,No,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Extremely closely,Extremely or very closely,To express opposition to Barack Obama,5.0,,,,Went too far,Deported to the country they came from,,,,,,,,,The economy,No,,Yes,,,,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,89.0,Conservative Republicans,Mod./Liberal Republicans,,,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",East,,,,,Female,White women,Married women,,Rural,Small Cities/Rural,New Hampshire,,,Election day exit poll,,,,,,,,Scott Brown did not,Only Jeanne Shaheen,Jeanne Shaheen did,Version 2,No,3814.0,1.32858407497406
74798.0,Scott Brown,Walt Havenstein,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 2,1.0,,,,Someone else,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,,,,1.0,Mike Huckabee,,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,No,Illegal,Yes,,,,,,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,33.0,Moderate/Liberal Republicans,Conservative Independents,Very important,Important,White,White,State questionnaire,White,White,,,East,Catholic,Catholic,Catholic,Yes,Male,White men,Married men,Too often,Suburbs,Suburbs,New Hampshire,Strongly support,Support,Election day exit poll,,,,,,,,,,,Version 3,No,3833.0,0.961165249347687
