ID,SENGA14,GOVGA14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BORNINGA14,BRNAGAIN,CALL,CDNUM,CONTACTGA14,CONTACTNUNN,CONTACTPERDUE,ECONBETT,ECONDIR,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FOROBAMAS,GEOCODE,GOVTDO10,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,JOBSIT,LATINO,MARIJUANALAW,MARRIED,MINWAGE14,MOVETOGA14,MOVETOGA10YR,NEC,NEC2,NECWORR2,NECWORRY,NUNNLIB,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PERDUECONSRV,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,PTYIMPT14,PTYIMPT14B,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,RUNOFFGA14,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TEABRN,TEAPARTY,TEAPARTY3,TELEPOLL,TERRWORR,TERWORR2,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,VERSION,WHNCLINC,WHTEVANG,ZIPCODE,WEIGHT
85272.0,David Perdue,Nathan Deal,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Not complete,,,Call 3,11.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,No,,,,,,,,,,,,,,,45+,65+,,,,,,,,,41.0,,,,,White,White,National questionnaire,White,White,,,South,,,Male,White men,,Suburbs,Suburbs, Georgia,,,,Election day exit poll,,,,,,,,Version 1,,,30127.0,1.10520696640015
9500.0,David Perdue,Nathan Deal,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,,3.0,,,,Staying about the same,Poor and staying the same,No high school diploma,No college degree,High school graduate or less,White no college degree,,,,2.0,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Illegal immigration,,No,,No,,,,Poor,Not so good or poor,,,,,,Angry,"Dissatisfied, but not angry or angry",45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,,Conservative,,Independent/Something else,Conservative Republicans,,,White,White,National questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,,,Male,White men,Non married men,Suburbs,Suburbs, Georgia,,,,Telephone survey,,,,,,,,Version 2,No,,30215.0,2.81555080413818
85269.0,David Perdue,Nathan Deal,30-44,30-59,30-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,,,Complete,Moved to Georgia,,Call 3,8.0,,,,Staying about the same,Good and staying the same,College graduate,College graduate,More than High school graduate,Non white college degree,,,,4.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Disapprove,,,No,,,Oppose,10+ years but not born here,More than 10 years,Excellent,Excellent or good,Worried,Somewhat worried,,Approve,Strongly approve,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,,Moderate,117.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Black,Black,State questionnaire,Black,Black,,,South,David Perdue,,Female,Black women,,Suburbs,Suburbs, Georgia,,,,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,Generally going in the right direction,Version 1,No,,31047.0,1.32742619514465
9497.0,David Perdue,Nathan Deal,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,,11.0,,,,Getting worse,Worse,High school graduate,No college degree,High school graduate or less,White no college degree,,,,1.0,,Went too far,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,Foreign policy,,No,,No,,,,Poor,Not so good or poor,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,,Conservative,,Independent/Something else,Conservative Republicans,,,White,White,National questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,,,Male,White men,Non married men,Suburbs,Suburbs, Georgia,,,,Telephone survey,,,,,,,,Version 2,Yes,,30157.0,0.578381657600403
9493.0,David Perdue,Nathan Deal,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,,13.0,,,,Staying about the same,Poor and staying the same,College graduate,College graduate,More than High school graduate,White college degree,,,,2.0,,Omit,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,,No,,Yes,,,,Not so good,Not so good or poor,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,,Moderate,,Conservative Republicans,Mod./Liberal Republicans,,,White,White,National questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,,,Male,White men,Married men,Suburbs,Suburbs, Georgia,,,,Telephone survey,,,,,,,,Version 2,No,,30082.0,0.95636773109436
9490.0,David Perdue,Nathan Deal,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,,6.0,,,,Staying about the same,Poor and staying the same,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,3.0,,Went too far,,,,,,,,,Foreign policy,,No,,Yes,,,,Not so good,Not so good or poor,,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,,Conservative,,Independent/Something else,Conservative Republicans,,,White,White,National questionnaire,White,White,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",South,,,Female,White women,Married women,Suburbs,Suburbs, Georgia,,,,Telephone survey,,,,,,,,Version 2,No,,30022.0,2.35444903373718
68421.0,David Perdue,Nathan Deal,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,A few times a month,Occasionally,Complete,,Yes,Call 2,13.0,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,3.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,Better today,No,Illegal,,,,,,,,,Too liberal,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,About right,Moderate,26.0,Conservative Republicans,Mod./Liberal Republicans,Very important,Important,White,White,State questionnaire,White,White,,,South,David Perdue,Yes,Male,White men,,Suburbs,Suburbs, Georgia,Born-again but not Tea Party supporter,Somewhat oppose,Oppose,Election day exit poll,,,,,,,,Version 3,No,White Born-again/Evangelical Christians,30236.0,0.814676523208618
68417.0,David Perdue,Nathan Deal,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 2,12.0,,,,Getting worse,Worse,College graduate,College graduate,More than High school graduate,White college degree,,,,4.0,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,,No,,Yes,,,,Poor,Not so good or poor,,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,,Conservative,45.0,Moderate/Liberal Republicans,Conservative Independents,,,White,White,National questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,,,Female,White women,Married women,Suburbs,Suburbs, Georgia,,,,Election day exit poll,,,,,,,,Version 2,No,,30809.0,1.22865104675293
85236.0,David Perdue,Nathan Deal,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,Complete,Born in Georgia,,Call 3,12.0,,,,Staying about the same,Poor and staying the same,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,5.0,Omit,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,,No,,,Oppose,I was born in Georgia,More than 10 years,Not so good,Not so good or poor,Worried,Somewhat worried,,Disapprove,Somewhat disapprove,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,,Moderate,151.0,Conservative Republicans,Mod./Liberal Republicans,,,White,White,State questionnaire,White,White,,,South,David Perdue,,Male,White men,,Rural,Small Cities/Rural, Georgia,,,,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,Seriously off on the wrong track,Version 1,No,,30446.0,0.681674540042877
1001.0,David Perdue,Nathan Deal,45-65,30-59,45-49,45+,45-59,40-49,,,,Omit,Omit,Complete,,,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,,Unfavorable,Unfavorable,,5.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999",,,,About the same,,Omit,,,,,,,,,Too liberal,,,,,45+,18-64,Independent/Something else,,,Independent,Independent Women,,About right,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Very important,Important,,,State questionnaire,,,,,South,David Perdue,Omit,Female,,,Rural,Small Cities/Rural, Georgia,,Neutral,Neutral,Telephone survey,,,,,,,,Version 3,,,31510.0,3.72792553901672
999.0,David Perdue,Nathan Deal,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,,No,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,2.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,About the same,No,Illegal,,,,,,,,,Too liberal,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,About right,Moderate,,Conservative Republicans,Mod./Liberal Republicans,Very important,Important,White,White,State questionnaire,White,White,,,South,David Perdue,No,Male,White men,,Suburbs,Suburbs, Georgia,Tea Party supporter and not born-again,Somewhat support,Support,Telephone survey,,,,,,,,Version 3,No,All others,30281.0,1.16964030265808
998.0,David Perdue,Nathan Deal,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Once a week,Weekly,Complete,,No,,,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Unfavorable,Favorable,,2.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,About the same,Yes,Illegal,,,,,,,,,Too liberal,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,All others,Not liberal enough,,,,,Very important,Important,Other,White,State questionnaire,Hispanic/Latino,Hispanic/Latino,,,South,David Perdue,No,Male,Latino men,,Suburbs,Suburbs, Georgia,Neither,Somewhat oppose,Oppose,Telephone survey,,,,,,,,Version 3,No,All others,30047.0,0.461816906929016
68382.0,David Perdue,Nathan Deal,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,Complete,,Yes,Call 2,5.0,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,3.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,,Worse today,No,Illegal,,,,,,,,,Too liberal,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,About right,Conservative,81.0,Independent/Something else,Conservative Republicans,Very important,Important,White,White,State questionnaire,White,White,,,South,David Perdue,Omit,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Georgia,Both Tea Party supporter and born-again,Somewhat support,Support,Election day exit poll,,,,,,,,Version 3,No,White Born-again/Evangelical Christians,30327.0,0.879995346069336
909.0,David Perdue,Nathan Deal,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,,Yes,,6.0,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,3.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,Better today,No,Omit,,,,,,,,,About right,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Too liberal,Moderate,,Conservative Republicans,Mod./Liberal Republicans,Very important,Important,White,White,State questionnaire,White,White,,,South,David Perdue,No,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Georgia,Both Tea Party supporter and born-again,Somewhat support,Support,Telephone survey,,,,,,,,Version 3,No,White Born-again/Evangelical Christians,30338.0,1.26826775074005
995.0,David Perdue,Nathan Deal,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,,No,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,2.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,About the same,No,Illegal,,,,,,,,,Not liberal enough,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,About right,Moderate,,Conservative Republicans,Mod./Liberal Republicans,Somewhat important,Important,White,White,State questionnaire,White,White,,,South,David Perdue,No,Female,White women,,Suburbs,Suburbs, Georgia,Tea Party supporter and not born-again,Somewhat support,Support,Telephone survey,,,,,,,,Version 3,No,All others,30188.0,2.17034578323364
68379.0,David Perdue,Nathan Deal,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,Call 2,3.0,Both of them,Yes,Yes,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,To express opposition to Barack Obama,4.0,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,,No,,Yes,,,,,,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,,Conservative,159.0,Independent/Something else,Conservative Republicans,,,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,David Perdue,,Female,White women,Married women,Rural,Small Cities/Rural, Georgia,,,,Election day exit poll,,,Before that,Before that,Before that,Before that,,Version 2,No,,30286.0,1.55174052715302
85215.0,David Perdue,Nathan Deal,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,Complete,,Yes,Call 3,8.0,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Unfavorable,,4.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,About the same,No,Illegal,,,,,,,,,Omit,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Not liberal enough,Conservative,117.0,Independent/Something else,Conservative Republicans,Very important,Important,White,White,State questionnaire,White,White,,,South,David Perdue,No,Female,White women,,Suburbs,Suburbs, Georgia,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,,,,,,,,Version 3,No,White Born-again/Evangelical Christians,31047.0,1.26326096057892
85214.0,David Perdue,Nathan Deal,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 3,11.0,Neither of them,No,No,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,To express opposition to Barack Obama,3.0,,Was about right,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,The economy,,No,,Yes,,,,,,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,,Moderate,80.0,Conservative Republicans,Mod./Liberal Republicans,,,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,David Perdue,,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000", Georgia,,,,Election day exit poll,,,Before that,Before that,Before that,Before that,,Version 2,No,,30342.0,0.852495491504669
68374.0,David Perdue,Nathan Deal,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,Call 2,12.0,Both of them,Yes,Yes,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,To express opposition to Barack Obama,5.0,,Did not go far enough,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,Health care,,No,,No,,,,,,,,,,,Angry,"Dissatisfied, but not angry or angry",45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,,Moderate,151.0,Conservative Republicans,Mod./Liberal Republicans,,,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,David Perdue,,Female,White women,Non married women,Rural,Small Cities/Rural, Georgia,,,,Election day exit poll,,,Before that,Before that,Before that,Before that,,Version 2,Yes,,30446.0,0.762065052986145
85211.0,David Perdue,Nathan Deal,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,,No,Call 3,11.0,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,2.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,No,,Yes,,,,,,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,,Conservative,27.0,Independent/Something else,Conservative Republicans,,,White,White,National questionnaire,White,White,,,South,,,Female,White women,Married women,Suburbs,Suburbs, Georgia,,,,Election day exit poll,,,,,,,,Version 3,No,All others,30101.0,0.955577433109283
68362.0,David Perdue,Nathan Deal,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Not complete,,,Call 2,12.0,Only David Perdue,No,Yes,,,,,,,,,To express opposition to Barack Obama,5.0,,,,,,,,,,,,,No,,,,,,,,,,,,,,,45+,65+,,,,,,,,,120.0,,,,,White,White,State questionnaire,White,White,,,South,,,Female,White women,,Rural,Small Cities/Rural, Georgia,,,,Election day exit poll,,,Before that,In the last month,Before that,In the last month,,Version 2,,,31021.0,0.471474140882492
68361.0,David Perdue,Nathan Deal,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 2,11.0,Only Michelle Nunn,Yes,No,,,College graduate,College graduate,More than High school graduate,White college degree,,,To express opposition to Barack Obama,2.0,,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,The economy,,No,,Yes,,,,,,,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,,Conservative,20.0,Moderate/Liberal Republicans,Conservative Independents,,,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,David Perdue,,Male,White men,Married men,Suburbs,Suburbs, Georgia,,,,Election day exit poll,,,Before that,Before that,Before that,Before that,,Version 2,No,,30188.0,0.924762487411499
1003.0,David Perdue,Nathan Deal,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,A few times a month,Occasionally,Complete,,Yes,,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,2.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,,Worse today,No,Illegal,,,,,,,,,Too liberal,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,About right,Conservative,,Independent/Something else,Conservative Republicans,Very important,Important,White,White,State questionnaire,White,White,,,South,David Perdue,No,Male,White men,,Suburbs,Suburbs, Georgia,Born-again but not Tea Party supporter,Neutral,Neutral,Telephone survey,,,,,,,,Version 3,No,White Born-again/Evangelical Christians,30101.0,4.05176973342896
968.0,David Perdue,Nathan Deal,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,More than once a week,Weekly,Complete,,Yes,,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,2.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,Better today,No,Legal,,,,,,,,,Too liberal,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,About right,Conservative,,Moderate/Liberal Republicans,Conservative Independents,Very important,Important,White,White,State questionnaire,White,White,,,South,David Perdue,No,Male,White men,,Suburbs,Suburbs, Georgia,Both Tea Party supporter and born-again,Strongly support,Support,Telephone survey,,,,,,,,Version 3,No,White Born-again/Evangelical Christians,30215.0,2.7742555141449
967.0,David Perdue,Nathan Deal,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,More than once a week,Weekly,Complete,,Yes,,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Omit,,5.0,,,,,,,,,,,,About the same,No,Illegal,,,,,,,,,Too liberal,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,About right,Moderate,,Conservative Republicans,Mod./Liberal Republicans,Somewhat important,Important,White,White,State questionnaire,White,White,,,South,David Perdue,No,Female,White women,,Rural,Small Cities/Rural, Georgia,,Omit,Omit,Telephone survey,,,,,,,,Version 3,,White Born-again/Evangelical Christians,31014.0,1.04214000701904
936.0,David Perdue,Nathan Deal,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Once a week,Weekly,Complete,,Yes,,2.0,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Omit,,5.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,Worse today,No,Illegal,,,,,,,,,Too liberal,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,About right,Conservative,,Moderate/Liberal Republicans,Conservative Independents,Very important,Important,White,White,State questionnaire,White,White,,,South,David Perdue,No,Male,White men,,Rural,Small Cities/Rural, Georgia,Both Tea Party supporter and born-again,Strongly support,Support,Telephone survey,,,,,,,,Version 3,No,White Born-again/Evangelical Christians,39828.0,1.85631263256073
996.0,David Perdue,Nathan Deal,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Complete,,Yes,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,4.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,About the same,No,Illegal,,,,,,,,,Too liberal,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,About right,Moderate,,Conservative Republicans,Mod./Liberal Republicans,Very important,Important,White,White,State questionnaire,White,White,,,South,David Perdue,No,Male,White men,,Suburbs,Suburbs, Georgia,Both Tea Party supporter and born-again,Somewhat support,Support,Telephone survey,,,,,,,,Version 3,No,White Born-again/Evangelical Christians,31047.0,4.64092397689819
963.0,David Perdue,Nathan Deal,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,All others,All others,Once a week,Weekly,Complete,,Yes,,,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,Unfavorable,Favorable,,3.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,,Better today,No,Legal,,,,,,,,,Too liberal,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent,Independent Men,All others,About right,Conservative,,Moderate/Liberal Republicans,Conservative Independents,Not too important,Not important,Other,Asian,State questionnaire,Asian,Asian,,,South,David Perdue,No,Male,All other races,,Suburbs,Suburbs, Georgia,Both Tea Party supporter and born-again,Somewhat support,Support,Telephone survey,,,,,,,,Version 3,No,All others,30004.0,0.57382607460022
994.0,David Perdue,Nathan Deal,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Once a week,Weekly,Complete,,Yes,,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,2.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,About the same,No,Illegal,,,,,,,,,Too liberal,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,About right,Conservative,,Independent/Something else,Conservative Republicans,Very important,Important,White,White,State questionnaire,White,White,,,South,David Perdue,No,Male,White men,,Suburbs,Suburbs, Georgia,Both Tea Party supporter and born-again,Somewhat support,Support,Telephone survey,,,,,,,,Version 3,No,White Born-again/Evangelical Christians,30062.0,2.23198628425598
960.0,David Perdue,Nathan Deal,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,More than once a week,Weekly,Complete,,Yes,,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,1.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,Better today,No,Legal,,,,,,,,,Too liberal,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,About right,Moderate,,Conservative Republicans,Mod./Liberal Republicans,Very important,Important,White,White,State questionnaire,White,White,,,South,David Perdue,No,Male,White men,,Rural,Small Cities/Rural, Georgia,Both Tea Party supporter and born-again,Somewhat support,Support,Telephone survey,,,,,,,,Version 3,No,White Born-again/Evangelical Christians,30533.0,1.87997174263
990.0,David Perdue,Nathan Deal,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Complete,,Yes,,,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,2.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,About the same,No,Illegal,,,,,,,,,Too liberal,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,About right,Conservative,,Independent/Something else,Conservative Republicans,Very important,Important,White,White,State questionnaire,White,White,,,South,David Perdue,No,Female,White women,,Suburbs,Suburbs, Georgia,Both Tea Party supporter and born-again,Somewhat support,Support,Telephone survey,,,,,,,,Version 3,No,White Born-again/Evangelical Christians,30252.0,2.17034578323364
