ID,SENIA14,GOVIA14,ABORT2,ABORTION,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BRALEYLIB,BRNAGAIN,CALL,CDNUM,CONTACTBRALEY,CONTACTERNST,CONTACTIA14,DEMPRIM2016,DEMPRIM2016DEMSONLY,ECONBETT,ECONDIR,ECONFAIR,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,ERNSTCONSRV,FAVDEM2,FAVREP2,FOLLOW14,FOLLOW14B,FOROBAMAS,GEOCODE,GOPPRIM2016,GOPPRIM2016REPSONLY,GOVTDO10,HEALTHCARE14,IMMDEPORT,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,LATINO,MARIJUANALAW,MARRIED,MINWAGE14,NEC,NEC2,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TEABRN,TEAPARTY,TEAPARTY3,TELEPOLL,TERRWORR,TERWORR2,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,UNFAIRBRALEY,UNFAIRERNST,UNFAIRIA14,VERSION,WHNCLINC,WHTEVANG,ZIPCODE,WEIGHT
100442.0,Bruce Braley,Other,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Never,Never,Complete,About right,No,Call 3,1.0,,,,Hillary Clinton,,,,Favors the wealthy,College graduate,College graduate,More than High school graduate,White college degree,Too liberal,Favorable,Unfavorable,,,,1.0,Someone else,,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,Legal,,,,,,,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,52.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,,,Midwest,Yes,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Iowa,Neither,Strongly oppose,Oppose,Election day exit poll,,,,,,,,,,,Version 3,No,All others,52402.0,1.30649781227112
100432.0,Bruce Braley,Other,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 3,1.0,,,,,,Getting worse,Worse,,College graduate,College graduate,More than High school graduate,White college degree,,,,Somewhat closely,Somewhat or not too closely,,4.0,,,Government should do more to solve problems,,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,,,Not so good,Not so good or poor,Worried,Very worried,Disapprove,Somewhat disapprove,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,61.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,,,Midwest,,Female,White women,,Rural,Small Cities/Rural, Iowa,,,,Election day exit poll,Not too worried,Not too or not at all worried,In the last three days,In the last month,In the last week,In the last three days,Generally going in the right direction,,,,Version 1,No,,50158.0,0.769977450370789
100429.0,Bruce Braley,Other,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,All others,All others,,,Complete,,,Call 3,3.0,,,,,,Getting better,Getting better,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,Somewhat closely,Somewhat or not too closely,,3.0,,,Government should do more to solve problems,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Approve,,No,,,,Good,Excellent or good,Worried,Somewhat worried,Approve,Somewhat approve,,,18-44,18-64,Democrat,Non-black Democrat,All Other,Democrat,Democratic Men,Non-White Democrats,Liberal,81.0,Liberal Democrats,Liberal Democrats,Other,Asian,State questionnaire,Asian,Asian,,,Midwest,,Male,All other races,,"Cities 50,000-500,000","Cities over 50,000", Iowa,,,,Election day exit poll,Not too worried,Not too or not at all worried,Before that,Before that,Before that,Before that,Generally going in the right direction,,,,Version 1,No,,50314.0,0.290995746850967
100392.0,Bruce Braley,Other,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,A few times a month,Occasionally,Complete,Not liberal enough,Yes,Call 3,3.0,,,,Hillary Clinton,,,,Favors the wealthy,High school graduate,No college degree,High school graduate or less,Non white no college degree,Not liberal enough,Favorable,Unfavorable,,,,3.0,Chris Christie,Chris Christie,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,Yes,Legal,,,,,,,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,All others,Moderate,80.0,Conservative Republicans,Mod./Liberal Republicans,Other,White,State questionnaire,Hispanic/Latino,Hispanic/Latino,,,Midwest,Yes,Female,Latino women,,"Cities 50,000-500,000","Cities over 50,000", Iowa,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,,,,,,,,,,,Version 3,No,All others,50317.0,0.360929071903229
100391.0,Bruce Braley,Other,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,A few times a month,Occasionally,Complete,Not liberal enough,Yes,Call 3,3.0,,,,Hillary Clinton,,,,Favors the wealthy,High school graduate,No college degree,High school graduate or less,Non white no college degree,Not liberal enough,Favorable,Unfavorable,,,,3.0,Chris Christie,Chris Christie,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,Yes,Legal,,,,,,,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,All others,Moderate,80.0,Conservative Republicans,Mod./Liberal Republicans,Other,White,State questionnaire,Hispanic/Latino,Hispanic/Latino,,,Midwest,Yes,Female,Latino women,,"Cities 50,000-500,000","Cities over 50,000", Iowa,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,,,,,,,,,,,Version 3,No,All others,50317.0,0.360929071903229
100383.0,Bruce Braley,Other,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Never,Never,Complete,About right,No,Call 3,1.0,,,,Hillary Clinton,,,,Favors the wealthy,College graduate,College graduate,More than High school graduate,White college degree,Too liberal,Favorable,Unfavorable,,,,2.0,Chris Christie,,,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,No,Illegal,,,,,,,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,20.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,,,Midwest,Yes,Female,White women,,Rural,Small Cities/Rural, Iowa,Neither,Strongly oppose,Oppose,Election day exit poll,,,,,,,,,,,Version 3,No,All others,52052.0,1.24517703056335
100069.0,Bruce Braley,Other,Legal,Legal in most cases,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Never,Never,Complete,,No,Call 3,3.0,,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,3.0,,,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,No,,Yes,,,,,,,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,109.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,,,Midwest,,Male,White men,Married men,Suburbs,Suburbs, Iowa,,,,Election day exit poll,,,,,,,,,,,Version 3,No,All others,50125.0,0.5051229596138
99970.0,Bruce Braley,Other,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,Complete,,,Call 3,2.0,,,,,,Staying about the same,Poor and staying the same,,College graduate,College graduate,More than High school graduate,White college degree,,,,Not too closely,Somewhat or not too closely,,4.0,,,Government is doing too many things better left to businesses and individuals,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,,,Not so good,Not so good or poor,Worried,Somewhat worried,Disapprove,Somewhat disapprove,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,Moderate,42.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,,,Midwest,,Male,White men,,Rural,Small Cities/Rural, Iowa,,,,Election day exit poll,Not too worried,Not too or not at all worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,,,Version 1,No,,50228.0,0.962526798248291
99958.0,Bruce Braley,Other,Illegal,Illegal in all cases,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,,,Complete,,,Call 3,3.0,Yes,No,Only Bruce Braley,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,,,To express support for Barack Obama,3.0,,,,Did not go far enough,,,,,,,,,,The economy,No,,No,Favor,,,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Moderate,81.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Black,Angry,"Dissatisfied, but not angry or angry",Midwest,,Male,Black men,Non married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,,,,Election day exit poll,,,,,,,,Bruce Braley did,Joni Ernst did,Both of them,Version 2,No,,50314.0,0.248186498880386
82472.0,Bruce Braley,Other,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,Complete,,,Call 2,3.0,,,,,,Staying about the same,Good and staying the same,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Not too closely,Somewhat or not too closely,,3.0,,,Government is doing too many things better left to businesses and individuals,,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Disapprove,,No,,,,Good,Excellent or good,Worried,Somewhat worried,Disapprove,Somewhat disapprove,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,76.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,,,Midwest,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000", Iowa,,,,Election day exit poll,Not at all worried,Not too or not at all worried,Before that,In the last month,Before that,In the last month,Seriously off on the wrong track,,,,Version 1,No,,50310.0,0.451847314834595
99154.0,Bruce Braley,Other,,,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 3,3.0,,,,,,Getting worse,Worse,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Very closely,Extremely or very closely,,3.0,,,Government is doing too many things better left to businesses and individuals,,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Disapprove,,No,,,,Not so good,Not so good or poor,Worried,Somewhat worried,Approve,Somewhat approve,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,88.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,,,Midwest,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Iowa,,,,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Omit,,,,Version 1,No,,50265.0,0.52695643901825
82313.0,Bruce Braley,Other,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 2,3.0,,,,,,Getting better,Getting better,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Extremely closely,Extremely or very closely,,3.0,,,Government should do more to solve problems,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,,,Not so good,Not so good or poor,Worried,Somewhat worried,Approve,Somewhat approve,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,81.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,,,Midwest,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Iowa,,,,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Generally going in the right direction,,,,Version 1,No,,50314.0,0.274933874607086
82038.0,Bruce Braley,Other,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 2,3.0,,,,,,Getting worse,Worse,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Somewhat closely,Somewhat or not too closely,,3.0,,,Government should do more to solve problems,,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,,,Not so good,Not so good or poor,Not worried,Not too worried,Disapprove,Somewhat disapprove,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,Moderate,88.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,,,Midwest,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000", Iowa,,,,Election day exit poll,Not at all worried,Not too or not at all worried,Before that,In the last month,Before that,In the last month,Seriously off on the wrong track,,,,Version 1,No,,50265.0,0.557741641998291
82036.0,Bruce Braley,Other,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 2,3.0,,,,,,Getting worse,Worse,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,Somewhat closely,Somewhat or not too closely,,3.0,,,Government should do more to solve problems,,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,,,Not so good,Not so good or poor,Not worried,Not too worried,Disapprove,Somewhat disapprove,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,Moderate,88.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,,,Midwest,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000", Iowa,,,,Election day exit poll,Not at all worried,Not too or not at all worried,Before that,In the last month,Before that,In the last month,Seriously off on the wrong track,,,,Version 1,No,,50265.0,0.557741641998291
81172.0,Bruce Braley,Other,,,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 2,2.0,,,,,,Getting better,Getting better,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Somewhat closely,Somewhat or not too closely,,4.0,,,Government should do more to solve problems,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,No,,,,Not so good,Not so good or poor,Worried,Very worried,Disapprove,Strongly disapprove,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,42.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,,,Midwest,,Female,White women,,Rural,Small Cities/Rural, Iowa,,,,Election day exit poll,Very worried,Very or somewhat worried,In the last three days,In the last month,In the last week,In the last three days,Seriously off on the wrong track,,,,Version 1,No,,50228.0,0.790510177612305
81088.0,Bruce Braley,Other,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,No,Call 2,2.0,,,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,Not too closely,Somewhat or not too closely,,1.0,,,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,No,,,,,,,,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Women,White Independent,Liberal,45.0,Moderate/Liberal Republicans,Liberal Independents,White,White,National questionnaire,White,White,,,Midwest,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Iowa,Neither,Strongly oppose,Oppose,Election day exit poll,,,,,,,,,,,Version 5,No,All others,52240.0,1.55298113822937
81061.0,Bruce Braley,Other,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,No,Call 2,2.0,,,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,Not too closely,Somewhat or not too closely,,1.0,,,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,No,,,,,,,,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Women,White Independent,Liberal,45.0,Moderate/Liberal Republicans,Liberal Independents,White,White,National questionnaire,White,White,,,Midwest,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Iowa,Neither,Strongly oppose,Oppose,Election day exit poll,,,,,,,,,,,Version 5,No,All others,52240.0,1.55298113822937
81052.0,Bruce Braley,Other,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,No,Call 2,2.0,,,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,Not too closely,Somewhat or not too closely,,1.0,,,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,No,,,,,,,,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Women,White Independent,Liberal,45.0,Moderate/Liberal Republicans,Liberal Independents,White,White,National questionnaire,White,White,,,Midwest,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Iowa,Neither,Strongly oppose,Oppose,Election day exit poll,,,,,,,,,,,Version 5,No,All others,52240.0,1.55298113822937
81038.0,Bruce Braley,Other,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,No,Call 2,2.0,,,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,Not too closely,Somewhat or not too closely,,1.0,,,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,No,,,,,,,,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Women,White Independent,Liberal,45.0,Moderate/Liberal Republicans,Liberal Independents,White,White,National questionnaire,White,White,,,Midwest,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Iowa,Neither,Strongly oppose,Oppose,Election day exit poll,,,,,,,,,,,Version 5,No,All others,52240.0,1.55298113822937
63563.0,Bruce Braley,Other,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,A few times a year,Occasionally,Complete,Omit,Yes,Call 1,2.0,,,,Someone else,Someone else,,,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Too liberal,Unfavorable,Unfavorable,,,,2.0,Rick Perry,,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,No,Legal,,,,,,,,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,50.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,,,Midwest,Yes,Female,White women,,Rural,Small Cities/Rural, Iowa,Born-again but not Tea Party supporter,Somewhat oppose,Oppose,Election day exit poll,,,,,,,,,,,Version 3,Yes,White Born-again/Evangelical Christians,52627.0,1.29634869098663
62299.0,Bruce Braley,Other,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 1,4.0,,,,,,Getting better,Getting better,,College graduate,College graduate,More than High school graduate,White college degree,,,,Not too closely,Somewhat or not too closely,,5.0,,,Government is doing too many things better left to businesses and individuals,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,,,Good,Excellent or good,Worried,Very worried,Approve,Somewhat approve,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,101.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,,,Midwest,,Male,White men,,Rural,Small Cities/Rural, Iowa,,,,Election day exit poll,Not too worried,Not too or not at all worried,In the last three days,In the last month,In the last week,In the last three days,Seriously off on the wrong track,,,,Version 1,No,,51023.0,0.665328502655029
61825.0,Bruce Braley,Other,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 1,3.0,,,,,,Getting better,Getting better,,College graduate,College graduate,More than High school graduate,White college degree,,,,Somewhat closely,Somewhat or not too closely,,3.0,,,Government is doing too many things better left to businesses and individuals,,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,,No,,,,Excellent,Excellent or good,Not worried,Not too worried,Approve,Somewhat approve,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,72.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,,,Midwest,,Male,White men,,Suburbs,Suburbs, Iowa,,,,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,In the last month,In the last week,In the last week,Generally going in the right direction,,,,Version 1,No,,50023.0,0.357526689767838
2596.0,Bruce Braley,Other,Legal,Legal in most cases,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Complete,,,,,No,No,Neither of them,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,Barack Obama was not a factor,1.0,,,,Was about right,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,The economy,No,,Yes,Oppose,,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,,Female,White women,Married women,Suburbs,Suburbs, Iowa,,,,Telephone survey,,,,,,,,Bruce Braley did,Joni Ernst did,Both of them,Version 2,No,,52722.0,2.11660599708557
2491.0,Bruce Braley,Other,Legal,Legal in all cases,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,,2.0,Yes,Yes,Both of them,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,To express support for Barack Obama,1.0,,,,Was about right,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Foreign policy,No,,No,Favor,,,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",Midwest,,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,,,,Telephone survey,,,,,,,,Omit,Omit,Omit,Version 2,No,,52803.0,3.35310816764832
99756.0,Bruce Braley,Other,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Never,Never,Complete,About right,No,Call 3,3.0,,,,Hillary Clinton,Hillary Clinton,,,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Too liberal,Favorable,Unfavorable,,,,3.0,Jeb Bush,,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,No,Legal,,,,,,,,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,76.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,,,Midwest,Yes,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Iowa,Neither,Strongly oppose,Oppose,Election day exit poll,,,,,,,,,,,Version 3,Yes,All others,50310.0,0.42690709233284
94136.0,Bruce Braley,Other,Legal,Legal in all cases,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44,,,Complete,,,Call 3,4.0,Yes,No,Only Bruce Braley,,,,,,,,,,,,,,,To express support for Barack Obama,5.0,,,,Did not go far enough,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,Omit,Yes,,No,Favor,,,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democrat,Democratic Women,Non-White Democrats,Conservative,101.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Hispanic/Latino,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,,Female,Latino women,Non married women,Rural,Small Cities/Rural, Iowa,,,,Election day exit poll,,,,,,,,Bruce Braley did,Joni Ernst did,Both of them,Version 2,,,51023.0,0.62860494852066
85087.0,Bruce Braley,Other,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,About right,No,Call 2,1.0,,,,Elizabeth Warren,Elizabeth Warren,,,Favors the wealthy,Postgraduate study,College graduate,More than High school graduate,White college degree,Not liberal enough,Unfavorable,Unfavorable,,,,1.0,Chris Christie,,,,,,,,,,,,,,No,Illegal,,,,,,,,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,52.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,,,Midwest,No,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Iowa,Neither,Neutral,Neutral,Election day exit poll,,,,,,,,,,,Version 3,No,All others,52402.0,1.31625437736511
