ID,SENMI14,GOVMI14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,AUTOHH,BACKSIDE,CALL,CDNUM,DETROITBAIL,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FOROBAMAS,GEOCODE,GOVTDO10,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,LATINO,MARRIED,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RACEREL14,RCONGANG,RCONGANG2,REGION,REL5,RELIGN10,RELWHITE,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,STECMI,STECMI2,STECONBET,STECONDIR,TELEPOLL,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,UNIONHH12,VERSION,WEIGHT,WHITEREL,WHNCLINC,WORK,WORKSEX,WRKWOMEN,WRKWOMEN4
78413.0,Terri Lynn Land,Rick Snyder,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,No,Complete,Call 2,2.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,To express opposition to Barack Obama,5.0,,Went too far,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,Health care,No,No,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,90.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,Gotten worse,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Midwest,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,No,Female,White women,Non married women,Suburbs,Suburbs, Michigan,,,,,Election day exit poll,,,,,,No,Version 2,0.647039651870728,White Protestants,Yes,,,,
90551.0,Terri Lynn Land,Rick Snyder,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,Complete,Call 3,4.0,Bad for Michigan,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,,5.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,Worried,Somewhat worried,Disapprove,Strongly disapprove,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,160.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,,Midwest,,,,,Female,White women,,Rural,Small Cities/Rural, Michigan,Not so good,Not so good or poor,Staying about the same,Poor and staying the same,Election day exit poll,In the last three days,In the last month,In the last week,In the last three days,Seriously off on the wrong track,,Version 1,0.808799505233765,,No,Yes,Working women,Working women,Working women
58138.0,Terri Lynn Land,Rick Snyder,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,Complete,Call 1,2.0,Bad for Michigan,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,5.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,No,,Worried,Somewhat worried,Disapprove,Strongly disapprove,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,90.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,,,,Midwest,,,,,Male,White men,,Suburbs,Suburbs, Michigan,Not so good,Not so good or poor,Staying about the same,Poor and staying the same,Election day exit poll,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,Version 1,0.647398591041565,,No,Yes,Working men,All others,Working men
9545.0,Terri Lynn Land,Rick Snyder,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,Complete,,2.0,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Unfavorable,,4.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,No,,,,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,Gotten worse,,,Midwest,,,,No,Female,White women,,Suburbs,Suburbs, Michigan,,,,,Telephone survey,,,,,Seriously off on the wrong track,,Version 4,1.517657995224,,Yes,,,,
9543.0,Terri Lynn Land,Rick Snyder,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,Complete,,4.0,,No high school diploma,No college degree,High school graduate or less,White no college degree,Favorable,Unfavorable,,5.0,Government should do more to solve problems,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,No,,,,,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,Gotten worse,,,Midwest,,,,No,Female,White women,,Rural,Small Cities/Rural, Michigan,,,,,Telephone survey,,,,,Seriously off on the wrong track,,Version 4,2.62669801712036,,Yes,,,,
9541.0,Terri Lynn Land,Rick Snyder,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,All others,All others,,Complete,,6.0,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Unfavorable,Favorable,,4.0,Government is doing too many things better left to businesses and individuals,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and non white",,,No,,,,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent,Independent Women,All others,Conservative,,Moderate/Liberal Republicans,Conservative Independents,Other,American Indian,National questionnaire,Other,American Indian,Stayed about the same,,,Midwest,,,,Yes,Female,All other races,,"Cities 50,000-500,000","Cities over 50,000", Michigan,,,,,Telephone survey,,,,,Generally going in the right direction,,Version 4,2.93588757514954,,No,,,,
9539.0,Terri Lynn Land,Rick Snyder,65+,60+,65 or over,45+,60+,65+,,,,,Complete,,12.0,,College graduate,College graduate,More than High school graduate,,Unfavorable,Favorable,,2.0,Government is doing too many things better left to businesses and individuals,,,,,,,,,,,No,,,,,,,,45+,65+,Independent/Something else,,,Independent,Independent Men,,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,,National questionnaire,,,Stayed about the same,,,Midwest,,,,No,Male,,,"Cities 50,000-500,000","Cities over 50,000", Michigan,,,,,Telephone survey,,,,,Seriously off on the wrong track,,Version 4,0.33674168586731,,,,,,
9538.0,Terri Lynn Land,Rick Snyder,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,Complete,,5.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,3.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,,,,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,Gotten worse,,,Midwest,,,,No,Male,White men,,"Cities 50,000-500,000","Cities over 50,000", Michigan,,,,,Telephone survey,,,,,Seriously off on the wrong track,,Version 4,0.753632843494415,,No,,,,
91134.0,Terri Lynn Land,Rick Snyder,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Yes,Complete,Call 3,4.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,To express opposition to Barack Obama,5.0,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,Yes,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,160.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,Stayed about the same,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",Midwest,Catholic,Catholic,Catholic,No,Male,White men,Married men,Rural,Small Cities/Rural, Michigan,,,,,Election day exit poll,,,,,,No,Version 2,0.809248268604279,White Catholics,No,,,,
9534.0,Terri Lynn Land,Rick Snyder,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,Complete,,10.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,2.0,Government is doing too many things better left to businesses and individuals,,,,,,,,,,,No,,,,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,Gotten worse,,,Midwest,,,,No,Male,White men,,Suburbs,Suburbs, Michigan,,,,,Telephone survey,,,,,Seriously off on the wrong track,,Version 4,0.753632843494415,,,,,,
9532.0,Terri Lynn Land,Rick Snyder,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,Complete,,9.0,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,2.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,No,,,,,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,White,White,Gotten worse,,,Midwest,,,,Yes,Male,White men,,Suburbs,Suburbs, Michigan,,,,,Telephone survey,,,,,Seriously off on the wrong track,,Version 4,0.638303399085999,,Yes,,,,
9531.0,Terri Lynn Land,Rick Snyder,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,Complete,,9.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,,2.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,,,,,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,Omit,,,Midwest,,,,No,Male,White men,,Suburbs,Suburbs, Michigan,,,,,Telephone survey,,,,,Seriously off on the wrong track,,Version 4,0.753632843494415,,No,,,,
9528.0,Terri Lynn Land,Rick Snyder,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,Complete,,15.0,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,3.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,No,,,,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,Gotten worse,,,Midwest,,,,No,Male,White men,,Suburbs,Suburbs, Michigan,,,,,Telephone survey,,,,,Seriously off on the wrong track,,Version 4,3.01453137397766,,Yes,,,,
58113.0,Terri Lynn Land,Rick Snyder,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,No,Complete,Call 1,3.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,To express opposition to Barack Obama,4.0,,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,The economy,No,Yes,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,38.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,Gotten worse,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",Midwest,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,No,Male,White men,Married men,Suburbs,Suburbs, Michigan,,,,,Election day exit poll,,,,,,No,Version 2,0.74163144826889,White Protestants,No,,,,
58112.0,Terri Lynn Land,Rick Snyder,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,Complete,Call 1,2.0,Good for Michigan,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,4.0,Government should do more to solve problems,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Women,White Independent,Moderate,46.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,,,,Midwest,,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Michigan,Good,Excellent or good,Getting better,Getting better,Election day exit poll,Before that,In the last month,Before that,In the last month,Seriously off on the wrong track,,Version 1,0.952997386455536,,No,Yes,Working women,Working women,Working women
78352.0,Terri Lynn Land,Rick Snyder,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,No,Complete,Call 2,10.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Barack Obama was not a factor,2.0,,Was about right,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,The economy,No,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,77.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,Stayed about the same,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Midwest,Protestant/Other Non-Catholic Christian,Other christian,Protestant/Other Non-Catholic Christian,Yes,Female,White women,Married women,Suburbs,Suburbs, Michigan,,,,,Election day exit poll,,,,,,Yes,Version 2,0.887252748012543,White Protestants,No,,,,
90495.0,Terri Lynn Land,Rick Snyder,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,No,Complete,Call 3,6.0,,College graduate,College graduate,More than High school graduate,White college degree,,,To express opposition to Barack Obama,4.0,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Health care,No,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,7.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,Stayed about the same,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Midwest,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,No,Female,White women,Married women,Suburbs,Suburbs, Michigan,,,,,Election day exit poll,,,,,,No,Version 2,1.27066314220428,White Protestants,No,,,,
58035.0,Terri Lynn Land,Rick Snyder,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,Complete,Call 1,5.0,,College graduate,College graduate,More than High school graduate,White college degree,,,,3.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,No,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,17.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,,,,Midwest,Catholic,Catholic,Catholic,,Male,White men,,Suburbs,Suburbs, Michigan,,,,,Election day exit poll,,,,,,,Version 5,0.981616973876953,White Catholics,No,,,,
1125.0,Terri Lynn Land,Rick Snyder,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,No,Complete,,7.0,,High school graduate,No college degree,High school graduate or less,White no college degree,,,Barack Obama was not a factor,3.0,,Omit,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,Foreign policy,No,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,Stayed about the same,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Yes,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural, Michigan,,,,,Telephone survey,,,,,,No,Version 2,3.34302186965942,White Protestants,Yes,,,,
90475.0,Terri Lynn Land,Rick Snyder,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,Complete,Call 3,2.0,Good for Michigan,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,4.0,Government is doing too many things better left to businesses and individuals,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Disapprove,,,,Not worried,Not too worried,Disapprove,Somewhat disapprove,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,46.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,,,,Midwest,,,,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000", Michigan,Good,Excellent or good,Getting better,Getting better,Election day exit poll,In the last three days,In the last month,In the last week,In the last three days,Generally going in the right direction,,Version 1,0.953526139259338,,No,Yes,Working men,All others,Working men
78317.0,Terri Lynn Land,Rick Snyder,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,Complete,Call 2,11.0,,College graduate,College graduate,More than High school graduate,White college degree,,,,2.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,,,,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,95.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,,,Midwest,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,,Male,White men,,Suburbs,Suburbs, Michigan,,,,,Election day exit poll,,,,,,,Version 5,1.60779500007629,White Protestants,No,,,,
90453.0,Terri Lynn Land,Rick Snyder,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,Not complete,Call 3,4.0,Good for Michigan,,,,,,,,5.0,Government is doing too many things better left to businesses and individuals,,,,,,,,,,,No,,,,,,,,45+,65+,,,,,,,,160.0,,,White,White,State questionnaire,White,White,,,,Midwest,,,,,Male,White men,,Rural,Small Cities/Rural, Michigan,,,,,Election day exit poll,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,Version 1,0.893118023872375,,,,,,
58055.0,Terri Lynn Land,Rick Snyder,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,No,Complete,Call 1,2.0,,High school graduate,No college degree,High school graduate or less,White no college degree,,,To express opposition to Barack Obama,5.0,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Health care,No,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,90.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,Gotten better,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Midwest,Protestant/Other Non-Catholic Christian,Other christian,Protestant/Other Non-Catholic Christian,No,Female,White women,Married women,Suburbs,Suburbs, Michigan,,,,,Election day exit poll,,,,,,No,Version 2,0.647039651870728,White Protestants,No,,,,
78299.0,Terri Lynn Land,Rick Snyder,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,Complete,Call 2,2.0,Bad for Michigan,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,,4.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Disapprove,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,46.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,,Midwest,,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Michigan,Poor,Not so good or poor,Getting worse,Worse,Election day exit poll,Before that,In the last month,Before that,In the last month,Seriously off on the wrong track,,Version 1,0.952997386455536,,No,No,Non-working women,All others,Non-working women
54004.0,Terri Lynn Land,Rick Snyder,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,Complete,Call 1,8.0,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,3.0,,Went too far,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,The economy,No,No,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,24.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Midwest,,,,,Male,White men,Non married men,Suburbs,Suburbs, Michigan,,,,,Election day exit poll,,,,,,,Version 2,1.51510453224182,,Yes,No,Non-working men,All others,Non-working men
94487.0,Terri Lynn Land,Rick Snyder,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,No,Complete,Call 3,3.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,Barack Obama was not a factor,4.0,,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,The economy,No,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,38.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,Stayed about the same,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Yes,Male,White men,Married men,Suburbs,Suburbs, Michigan,,,,,Election day exit poll,,,,,,No,Version 2,0.8184934258461,White Protestants,No,,,,
97602.0,Terri Lynn Land,Rick Snyder,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,Complete,Call 3,2.0,Bad for Michigan,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Unfavorable,,4.0,Government is doing too many things better left to businesses and individuals,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Approve,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,113.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,,Midwest,,,,,Female,White women,,Suburbs,Suburbs, Michigan,Good,Excellent or good,Getting better,Getting better,Election day exit poll,Before that,Before that,Before that,Before that,Seriously off on the wrong track,,Version 1,2.05260968208313,,Yes,Yes,Working women,Working women,Working women
90412.0,Terri Lynn Land,Rick Snyder,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,No,Complete,Call 3,10.0,,College graduate,College graduate,More than High school graduate,White college degree,,,To express opposition to Barack Obama,2.0,,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,The economy,No,Yes,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,Conservative,77.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,Gotten worse,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,None,None,None,Yes,Male,White men,Married men,Suburbs,Suburbs, Michigan,,,,,Election day exit poll,,,,,,No,Version 2,0.887745022773743,White none,No,,,,
90410.0,Terri Lynn Land,Rick Snyder,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,No,Complete,Call 3,2.0,,College graduate,College graduate,More than High school graduate,White college degree,,,Barack Obama was not a factor,4.0,,Was about right,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,The economy,No,No,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,115.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,Stayed about the same,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Midwest,Protestant/Other Non-Catholic Christian,Other christian,Protestant/Other Non-Catholic Christian,No,Male,White men,Non married men,Suburbs,Suburbs, Michigan,,,,,Election day exit poll,,,,,,No,Version 2,0.964345037937164,White Protestants,No,,,,
78252.0,Terri Lynn Land,Rick Snyder,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,No,Complete,Call 2,6.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,To express opposition to Barack Obama,4.0,,Went too far,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,The economy,No,No,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,1.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,Gotten worse,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",Midwest,Catholic,Catholic,Catholic,No,Male,White men,Non married men,Rural,Small Cities/Rural, Michigan,,,,,Election day exit poll,,,,,,No,Version 2,0.702598214149475,White Catholics,Yes,,,,
78251.0,Terri Lynn Land,Rick Snyder,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,Complete,Call 2,8.0,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,3.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,No,Yes,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,24.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,,,Midwest,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,,Male,White men,Married men,Suburbs,Suburbs, Michigan,,,,,Election day exit poll,,,,,,No,Version 3,1.67212843894959,White Protestants,Yes,,,,
