ID,SENLA14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,CALL,CASSIDYCNSRV,CDNUM,CONTACTCASSIDY,CONTACTLA14,CONTACTLANDRIEU,ECONBETT,ECONDIR,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FOROBAMAS,GEOCODE,GOVTDO10,GUNOWNER12,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,JINDALPRES,LANDRIEUTOOCLOSE,LATINO,MARIJUANALAW,MARRIED,MINWAGE14,NEC,NEC2,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,PTYIMPT14,PTYIMPT14B,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,REL5,RELIGN10,RELWHITE,RUNOFFLA14,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TEAPARTY,TEAPARTY3,TELEPOLL,TERRWORR,TERWORR2,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,VERSION,WEIGHT,WHNCLINC
57345.0,Mary Landrieu,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,,,,Complete,Call 1,,4.0,,,,Getting better,Getting better,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,1.0,Government should do more to solve problems,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Approve,,,,No,,Yes,,Not so good,Not so good or poor,Worried,Very worried,Disapprove,Somewhat disapprove,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Conservative,11.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Black,Black,State questionnaire,Black,Black,,,South,,,,Mary Landrieu,,Male,Black men,Married men,"Cities 50,000-500,000","Cities over 50,000", Louisiana,,,Election day exit poll,Very worried,Very or somewhat worried,Before that,In the last month,Before that,In the last month,Generally going in the right direction,Version 1,0.87763386964798,No
97831.0,Mary Landrieu,30-44,30-59,30-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,,,,Complete,Call 3,,2.0,No,Neither of them,No,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,Barack Obama was not a factor,3.0,,No,Did not go far enough,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,Health care,,,No,,Yes,,,,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Liberal,26.0,Liberal Democrats,Liberal Democrats,Very important,Important,Black,Black,State questionnaire,Black,Black,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,,,,Mary Landrieu,,Female,Black women,Married women,Suburbs,Suburbs, Louisiana,,,Election day exit poll,,,,,,,,Version 2,0.750189125537872,No
73532.0,Mary Landrieu,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Once a week,Weekly,All others,Complete,Call 2,Not conservative enough,4.0,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,,1.0,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,No,About the right amount,No,Illegal,,Favor,,,,,,,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Conservative,110.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Black,Black,State questionnaire,Black,Black,,,South,Something else,Other,,Mary Landrieu,Yes,Female,Black women,,Suburbs,Suburbs, Louisiana,Somewhat support,Support,Election day exit poll,,,,,,,,Version 3,3.58039331436157,No
73531.0,Mary Landrieu,30-44,30-59,30-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,,,,Complete,Call 2,,2.0,No,Neither of them,No,,,No high school diploma,No college degree,High school graduate or less,Non white no college degree,,,Barack Obama was not a factor,3.0,,Yes,Went too far,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,Health care,,,No,,No,,,,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,22.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Very important,Important,Black,Black,State questionnaire,Black,Black,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,,,,Would not vote in the U.S. Senate runoff,,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000", Louisiana,,,Election day exit poll,,,,,,,,Version 2,1.1742091178894,No
100016.0,Mary Landrieu,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Catholic/Do not attend weekly,Complete,Call 3,Omit,1.0,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,4.0,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,Yes,Omit,No,Omit,,Favor,,,,,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,,99.0,,,,,White,White,State questionnaire,White,White,,,South,Catholic,Catholic,Catholic,Mary Landrieu,Yes,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Neutral,Neutral,Election day exit poll,,,,,,,,Version 3,0.806141972541809,No
97823.0,Mary Landrieu,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,,,,Complete,Call 3,,4.0,No,Neither of them,No,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,Barack Obama was not a factor,1.0,,Yes,Did not go far enough,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,The economy,,,No,,No,,,,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Conservative,11.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Very important,Important,Black,Black,State questionnaire,Black,Black,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,,,,Mary Landrieu,,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000", Louisiana,,,Election day exit poll,,,,,,,,Version 2,0.795642971992493,No
97814.0,Mary Landrieu,30-44,30-59,30-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,,,,Not complete,Call 3,,2.0,,,,,,,,,,,,,2.0,Government should do more to solve problems,,,,,,,,,,Approve,,,,No,,,,,,,,,,,,18-44,18-64,,,,,,,,85.0,,,,,Black,Black,State questionnaire,Black,Black,,,South,,,,,,Female,Black women,,Suburbs,Suburbs, Louisiana,,,Election day exit poll,,,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Version 1,0.868380963802338,
77568.0,Mary Landrieu,30-44,30-59,30-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,A few times a month,Occasionally,All others,Complete,Call 2,,2.0,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,5.0,,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,,,,No,,No,,,,,,,,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Liberal,70.0,Liberal Democrats,Liberal Democrats,,,Black,Black,National questionnaire,Black,Black,,,South,Protestant/Other Non-Catholic Christian,Other christian,,,,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000", Louisiana,,,Election day exit poll,,,,,,,,Version 3,0.589651644229889,No
73266.0,Mary Landrieu,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,,,,Complete,Call 2,,3.0,,,,Getting better,Getting better,No high school diploma,No college degree,High school graduate or less,Non white no college degree,,,,2.0,Government should do more to solve problems,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Disapprove,,,,No,,Yes,,Not so good,Not so good or poor,Not worried,Not too worried,Approve,Somewhat approve,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Moderate,53.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Black,Black,State questionnaire,Black,Black,,,South,,,,Mary Landrieu,,Male,Black men,Married men,Rural,Small Cities/Rural, Louisiana,,,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,In the last month,Before that,In the last month,Seriously off on the wrong track,Version 1,0.825691699981689,No
78228.0,Mary Landrieu,45-65,60+,60-64,45+,60+,50-64,Black 60+,Black 60+,Black 45-64,A few times a year,Occasionally,Catholic/Do not attend weekly,Complete,Call 2,,2.0,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,5.0,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,,,No,,No,,,,,,,,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Moderate,70.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Black,Black,National questionnaire,Black,Black,,,South,Catholic,Catholic,,,,Male,Black men,Non married men,"Cities 50,000-500,000","Cities over 50,000", Louisiana,,,Election day exit poll,,,,,,,,Version 3,0.705328524112701,No
57314.0,Mary Landrieu,45-65,30-59,45-49,45+,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,More than once a week,Weekly,All others,Complete,Call 1,Too conservative,2.0,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Favorable,Unfavorable,,3.0,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,No,Not often enough,No,Illegal,,Favor,,,,,,,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,23.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Black,Black,State questionnaire,Black,Black,,,South,Protestant/Other Non-Catholic Christian,Other christian,,Mary Landrieu,No,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Somewhat support,Support,Election day exit poll,,,,,,,,Version 3,0.750189125537872,No
77558.0,Mary Landrieu,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,Complete,Call 2,,1.0,,,,Staying about the same,Good and staying the same,College graduate,College graduate,More than High school graduate,White college degree,,,,4.0,Government is doing too many things better left to businesses and individuals,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,,,No,,Yes,,Good,Excellent or good,Worried,Somewhat worried,Approve,Strongly approve,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,42.0,Moderate/Liberal Republicans,Moderate Independents,,,White,White,State questionnaire,White,White,,,South,,,,Mary Landrieu,,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural, Louisiana,,,Election day exit poll,Very worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Generally going in the right direction,Version 1,0.824248611927032,No
97796.0,Mary Landrieu,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Once a week,Weekly,Catholic/Attend weekly,Complete,Call 3,Too conservative,2.0,,,,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,Favorable,Unfavorable,,4.0,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",,,No,About the right amount,No,Legal,,Favor,,,,,,,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,45.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Black,Black,State questionnaire,Black,Black,,,South,Catholic,Catholic,,Mary Landrieu,Yes,Female,Black women,,Suburbs,Suburbs, Louisiana,Strongly oppose,Oppose,Election day exit poll,,,,,,,,Version 3,0.986203193664551,No
57296.0,Mary Landrieu,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Not complete,Call 1,,5.0,,,,,,,,,,Unfavorable,Favorable,,1.0,,,,,,,,,,,,,,,No,,,Favor,,,,,,,,,45+,18-64,,,,,,,,114.0,,,,,White,White,State questionnaire,White,White,,,South,Protestant/Other Non-Catholic Christian,Other christian,Protestant/Other Non-Catholic Christian,,No,Female,White women,,Rural,Small Cities/Rural, Louisiana,,,Election day exit poll,,,,,,,,Version 3,0.888863563537598,
97785.0,Mary Landrieu,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,,,,Complete,Call 3,,2.0,,,,Getting better,Getting better,No high school diploma,No college degree,High school graduate or less,Non white no college degree,,,,5.0,Government should do more to solve problems,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Omit,,,,No,,No,,Not so good,Not so good or poor,Worried,Very worried,Approve,Strongly approve,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,,69.0,,,,,Black,Black,State questionnaire,Black,Black,,,South,,,,Mary Landrieu,,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000", Louisiana,,,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Version 1,0.636203110218048,No
57293.0,Mary Landrieu,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,Call 1,,2.0,,,,Getting worse,Worse,College graduate,College graduate,More than High school graduate,White college degree,,,,2.0,Government is doing too many things better left to businesses and individuals,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Disapprove,,,,No,,No,,Not so good,Not so good or poor,Worried,Very worried,Disapprove,Somewhat disapprove,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,85.0,Conservative Republicans,Mod./Liberal Republicans,,,White,White,State questionnaire,White,White,,,South,,,,Mary Landrieu,,Female,White women,Non married women,Suburbs,Suburbs, Louisiana,,,Election day exit poll,Very worried,Very or somewhat worried,Before that,In the last month,In the last week,In the last week,Seriously off on the wrong track,Version 1,0.768014669418335,No
61340.0,Mary Landrieu,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,,,,Complete,Call 1,Omit,3.0,,,,,,,,,,Favorable,Unfavorable,,2.0,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,,Yes,Too often,No,Illegal,,Favor,,,,,,,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,,16.0,,,,,Black,Black,State questionnaire,Black,Black,,,South,,,,Mary Landrieu,No,Male,Black men,,Suburbs,Suburbs, Louisiana,Omit,Omit,Election day exit poll,,,,,,,,Version 3,0.944923341274261,
97674.0,Mary Landrieu,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,Complete,Call 3,,4.0,No,Neither of them,No,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,Barack Obama was not a factor,1.0,,Yes,Went too far,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,Health care,,,No,,Yes,,,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,19.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Somewhat important,Important,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,,,,Mary Landrieu,,Female,White women,Married women,Rural,Small Cities/Rural, Louisiana,,,Election day exit poll,,,,,,,,Version 2,0.998959898948669,Yes
97765.0,Mary Landrieu,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,,,,Complete,Call 3,,2.0,No,Neither of them,No,,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,To express support for Barack Obama,3.0,,No,Did not go far enough,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,Health care,,,No,,No,,,,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Liberal,23.0,Liberal Democrats,Liberal Democrats,Very important,Important,Black,Black,State questionnaire,Black,Black,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,,,,Mary Landrieu,,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000", Louisiana,,,Election day exit poll,,,,,,,,Version 2,0.750189125537872,No
57270.0,Mary Landrieu,65+,60+,65 or over,45+,60+,65+,Black 60+,Black 60+,Black 65+,Once a week,Weekly,All others,Complete,Call 1,Too conservative,4.0,,,,,,,,,,Favorable,Unfavorable,,1.0,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,,No,Not often enough,No,Legal,,Favor,,,,,,,,,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,11.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Black,Black,State questionnaire,Black,Black,,,South,Something else,Other,,Mary Landrieu,No,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Strongly oppose,Oppose,Election day exit poll,,,,,,,,Version 3,0.862817645072937,
76521.0,Mary Landrieu,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,All others,Complete,Call 2,Not conservative enough,4.0,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,1.0,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,Yes,About the right amount,No,Legal,,Favor,,,,,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,103.0,Conservative Republicans,Mod./Liberal Republicans,,,White,White,State questionnaire,White,White,,,South,Something else,Other,Something else,Mary Landrieu,No,Male,White men,,Suburbs,Suburbs, Louisiana,Neutral,Neutral,Election day exit poll,,,,,,,,Version 3,0.390159636735916,Yes
73461.0,Mary Landrieu,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,Call 2,,3.0,Yes,Both of them,Yes,,,College graduate,College graduate,More than High school graduate,White college degree,,,Barack Obama was not a factor,2.0,,Yes,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,Health care,,,No,,Yes,,,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Moderate,104.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Not at all important,Not important,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,,,,Mary Landrieu,,Female,White women,Married women,Suburbs,Suburbs, Louisiana,,,Election day exit poll,,,,,,,,Version 2,0.747534275054932,No
73459.0,Mary Landrieu,18-29,18-29,18-24,18-44,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,,,,Complete,Call 2,,3.0,,,,Getting worse,Worse,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,2.0,Government should do more to solve problems,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Approve,,,,No,,No,,Good,Excellent or good,Worried,Very worried,Approve,Somewhat approve,,,18-44,18-64,,,,,,,,13.0,,,,,Black,Black,State questionnaire,Black,Black,,,South,,,,Mary Landrieu,,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000", Louisiana,,,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,In the last month,Before that,In the last month,Generally going in the right direction,Version 1,1.083167552948,No
57261.0,Mary Landrieu,65+,60+,65 or over,45+,60+,65+,Black 60+,Black 60+,Black 65+,,,,Complete,Call 1,,4.0,,,,Staying about the same,Good and staying the same,College graduate,College graduate,More than High school graduate,Non white college degree,,,,1.0,Omit,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Omit,,,,,,No,,Good,Excellent or good,Omit,Omit,Disapprove,Strongly disapprove,,,45+,65+,Independent/Something else,Black non-Democrat,Black Independent,Something else,Independent Women,All others,,103.0,,,,,Black,Black,State questionnaire,Black,Black,,,South,,,,Mary Landrieu,,Female,Black women,Non married women,Suburbs,Suburbs, Louisiana,,,Election day exit poll,Omit,Omit,Before that,Before that,Before that,Before that,Omit,Version 1,0.43369933962822,No
57257.0,Mary Landrieu,45-65,60+,60-64,45+,60+,50-64,Black 60+,Black 60+,Black 45-64,,,,Complete,Call 1,,2.0,,,,Getting better,Getting better,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,,,4.0,Government should do more to solve problems,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Approve,,,,No,,Yes,,Good,Excellent or good,Not worried,Not at all worried,Approve,Strongly approve,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,45.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Black,Black,State questionnaire,Black,Black,,,South,,,,Mary Landrieu,,Female,Black women,Married women,Suburbs,Suburbs, Louisiana,,,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Generally going in the right direction,Version 1,1.06946647167206,No
77394.0,Mary Landrieu,45-65,30-59,45-49,45+,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,,,,Complete,Call 2,,2.0,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,5.0,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Approve,The economy,,,No,,,,,,Worried,Very worried,Approve,Strongly approve,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Men,Non-White Democrats,Moderate,70.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Black,Black,National questionnaire,Black,Black,,,South,,,,,,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000", Louisiana,,,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,,Version 1,0.650415182113647,No
97743.0,Mary Landrieu,30-44,30-59,30-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,,,,Complete,Call 3,,5.0,,,,Getting better,Getting better,College graduate,College graduate,More than High school graduate,Non white college degree,,,,1.0,,,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,The economy,,,No,,Yes,,Not so good,Not so good or poor,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Democratic Women,Non-White Democrats,Moderate,75.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,Black,Black,National questionnaire,Black,Black,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,,,,,,Female,Black women,Married women,"Cities 10,000-50,000",Small Cities/Rural, Louisiana,,,Election day exit poll,,,,,,,,Version 2,0.753767013549805,No
57251.0,Mary Landrieu,65+,60+,65 or over,45+,60+,65+,Black 60+,Black 60+,Black 65+,,,,Complete,Call 1,,2.0,No,Only Mary Landrieu,Yes,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,To express support for Barack Obama,5.0,,,Was about right,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,Foreign policy,,,No,,Yes,,,,,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",45+,65+,Independent/Something else,Black non-Democrat,Black Independent,Independent,Independent Men,All others,Moderate,69.0,Moderate/Liberal Republicans,Moderate Independents,Very important,Important,Black,Black,State questionnaire,Black,Black,Angry,"Dissatisfied, but not angry or angry",South,,,,Mary Landrieu,,Male,Black men,Married men,"Cities 50,000-500,000","Cities over 50,000", Louisiana,,,Election day exit poll,,,,,,,,Version 2,0.761012315750122,No
57249.0,Mary Landrieu,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,Call 1,,2.0,No,Neither of them,No,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Barack Obama was not a factor,3.0,,Yes,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Health care,,,No,,Yes,,,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,Moderate,29.0,Moderate/Liberal Republicans,Moderate Independents,Not too important,Not important,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,,,,Mary Landrieu,,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000", Louisiana,,,Election day exit poll,,,,,,,,Version 2,0.684332072734833,No
97738.0,Mary Landrieu,18-29,18-29,18-24,18-44,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,,,,Not complete,Call 3,,4.0,,,,,,,,,,,,,1.0,Government is doing too many things better left to businesses and individuals,,,,,,,,,,Disapprove,,,,No,,,,,,,,,,,,18-44,18-64,,,,,,,,11.0,,,,,Black,Black,State questionnaire,Black,Black,,,South,,,,,,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000", Louisiana,,,Election day exit poll,,,Before that,In the last month,In the last week,In the last week,Generally going in the right direction,Version 1,1.00603342056274,
