ID,SENOR14,GOVOR14,MEAS91OR14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,CALL,CDNUM,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FOROBAMAS,GEOCODE,GOVTDO10,HEALTHCARE14,HONEST14OR,HONESTMERKLEY,HONESTWEHBY,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,KITZHEALTH,LATINO,MARRIED,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TRACK,VERSION,WEIGHT,WHNCLINC,ZIPCODE
5233.0,Monica Wehby,Dennis Richardson,No,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,All others,All others,Never,Never,Complete,,3.0,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Unfavorable,Unfavorable,Barack Obama was not a factor,1.0,Government is doing too many things better left to businesses and individuals,Went too far,Only Monica Wehby,Jeff Merkley is not,Monica Wehby is,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Approve,Illegal immigration,Disapprove,No,Yes,Not worried,Not at all worried,Disapprove,Strongly disapprove,Angry,"Dissatisfied, but not angry or angry",45+,65+,Independent/Something else,Non-black non-Democrat,All Other,Independent,Independent Men,All others,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Other,American Indian,State questionnaire,Other,American Indian,Angry,"Dissatisfied, but not angry or angry",West,Yes,Male,All other races,Married men,"Cities over 500,000","Cities over 50,000",Oregon,Telephone survey,Seriously off on the wrong track,,0.0678811371326447,No,97212.0
5231.0,Monica Wehby,Dennis Richardson,No,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,A few times a year,Occasionally,Complete,,5.0,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,To express opposition to Barack Obama,3.0,Government is doing too many things better left to businesses and individuals,Went too far,Only Monica Wehby,Jeff Merkley is not,Monica Wehby is,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,The economy,Disapprove,No,No,Worried,Very worried,Disapprove,Strongly disapprove,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,No,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Oregon,Telephone survey,Seriously off on the wrong track,,0.310043781995773,No,97302.0
5230.0,Monica Wehby,Dennis Richardson,No,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Never,Never,Complete,,2.0,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,To express opposition to Barack Obama,4.0,Government is doing too many things better left to businesses and individuals,Went too far,Only Monica Wehby,Jeff Merkley is not,Monica Wehby is,,,,,,,,Disapprove,Illegal immigration,Disapprove,No,No,Worried,Very worried,Disapprove,Strongly disapprove,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,No,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,Oregon,Telephone survey,Seriously off on the wrong track,,1.23104131221771,No,97526.0
5228.0,Monica Wehby,Dennis Richardson,No,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,,5.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,Barack Obama was not a factor,3.0,Government should do more to solve problems,Did not go far enough,Neither of them,Jeff Merkley is not,Monica Wehby is not,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Approve,The economy,Disapprove,No,Yes,Worried,Very worried,Disapprove,Strongly disapprove,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",West,Yes,Female,White women,Married women,Suburbs,Suburbs,Oregon,Telephone survey,Seriously off on the wrong track,,1.45301616191864,Yes,97381.0
5218.0,Monica Wehby,Dennis Richardson,No,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Complete,,4.0,High school graduate,No college degree,High school graduate or less,White no college degree,Omit,Favorable,Barack Obama was not a factor,3.0,Government should do more to solve problems,Went too far,Only Monica Wehby,Jeff Merkley is not,Monica Wehby is,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,The economy,Disapprove,No,Yes,Worried,Somewhat worried,Approve,Somewhat approve,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",West,Yes,Female,White women,Married women,Suburbs,Suburbs,Oregon,Telephone survey,Seriously off on the wrong track,,1.1963392496109,No,97448.0
5217.0,Monica Wehby,Dennis Richardson,No,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,A few times a month,Occasionally,Complete,,3.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Omit,Favorable,Barack Obama was not a factor,1.0,Government should do more to solve problems,Was about right,Omit,Omit,Omit,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Disapprove,Health care,Omit,No,Yes,Worried,Very worried,Approve,Somewhat approve,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,,,,,,,Moderate,,,,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",West,Omit,Male,White men,Married men,"Cities over 500,000","Cities over 50,000",Oregon,Telephone survey,Seriously off on the wrong track,,1.14257550239563,Yes,97212.0
5204.0,Monica Wehby,Dennis Richardson,No,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,,4.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,To express opposition to Barack Obama,3.0,Government is doing too many things better left to businesses and individuals,Did not go far enough,Omit,Omit,Omit,,,,,,,,Approve,Health care,Disapprove,No,No,Worried,Very worried,Disapprove,Strongly disapprove,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",West,Omit,Female,White women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Oregon,Telephone survey,Seriously off on the wrong track,,0.292488008737564,No,97322.0
5201.0,Monica Wehby,Dennis Richardson,No,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,,2.0,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Omit,Barack Obama was not a factor,4.0,Government is doing too many things better left to businesses and individuals,Omit,Neither of them,Jeff Merkley is not,Monica Wehby is not,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Omit,Illegal immigration,Disapprove,No,No,Worried,Very worried,Disapprove,Strongly disapprove,Angry,"Dissatisfied, but not angry or angry",45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",West,No,Female,White women,Non married women,Rural,Small Cities/Rural,Oregon,Telephone survey,Seriously off on the wrong track,,0.300972193479538,Yes,97603.0
5193.0,Monica Wehby,Dennis Richardson,No,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,More than once a week,Weekly,Complete,,2.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Unfavorable,To express opposition to Barack Obama,4.0,Government is doing too many things better left to businesses and individuals,Went too far,Only Monica Wehby,Jeff Merkley is not,Monica Wehby is,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Approve,Illegal immigration,Disapprove,No,No,Worried,Very worried,Disapprove,Strongly disapprove,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",West,No,Female,White women,Non married women,Rural,Small Cities/Rural,Oregon,Telephone survey,Seriously off on the wrong track,,0.415617913007736,Yes,97603.0
5192.0,Monica Wehby,Dennis Richardson,No,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Once a week,Weekly,Complete,,2.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Unfavorable,Barack Obama was not a factor,4.0,Government is doing too many things better left to businesses and individuals,Did not go far enough,Neither of them,Jeff Merkley is not,Monica Wehby is not,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,Foreign policy,Disapprove,No,Yes,Worried,Somewhat worried,Disapprove,Strongly disapprove,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,No,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Oregon,Telephone survey,Seriously off on the wrong track,,0.440564215183258,No,97701.0
5191.0,Monica Wehby,Dennis Richardson,No,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,A few times a month,Occasionally,Complete,,1.0,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,Barack Obama was not a factor,2.0,Government is doing too many things better left to businesses and individuals,Went too far,Only Monica Wehby,Jeff Merkley is not,Monica Wehby is,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,The economy,Disapprove,No,Yes,Worried,Very worried,Disapprove,Strongly disapprove,Angry,"Dissatisfied, but not angry or angry",45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,Yes,Male,White men,Married men,Suburbs,Suburbs,Oregon,Telephone survey,Seriously off on the wrong track,,1.53734803199768,No,97007.0
5188.0,Monica Wehby,Dennis Richardson,No,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,,2.0,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,To express opposition to Barack Obama,4.0,Government is doing too many things better left to businesses and individuals,Went too far,Only Monica Wehby,Jeff Merkley is not,Monica Wehby is,,,,,,,,Approve,Illegal immigration,Disapprove,No,Yes,Worried,Very worried,Disapprove,Strongly disapprove,Angry,"Dissatisfied, but not angry or angry",45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",West,No,Female,White women,Married women,Rural,Small Cities/Rural,Oregon,Telephone survey,Seriously off on the wrong track,,0.354154139757156,,97814.0
5179.0,Monica Wehby,Dennis Richardson,No,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,All others,All others,A few times a year,Occasionally,Complete,,5.0,High school graduate,No college degree,High school graduate or less,Non white no college degree,Unfavorable,Favorable,Omit,3.0,Government is doing too many things better left to businesses and individuals,Went too far,Only Monica Wehby,Jeff Merkley is not,Monica Wehby is,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Disapprove,Illegal immigration,Disapprove,No,Yes,Worried,Very worried,Disapprove,Strongly disapprove,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Independent/Something else,Non-black non-Democrat,All Other,Something else,Independent Women,All others,Conservative,,Moderate/Liberal Republicans,Conservative Independents,Other,American Indian,State questionnaire,Other,American Indian,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",West,Yes,Female,All other races,Married women,Suburbs,Suburbs,Oregon,Telephone survey,Seriously off on the wrong track,,0.456059634685516,No,97361.0
5176.0,Monica Wehby,Dennis Richardson,No,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,All others,All others,Once a week,Weekly,Complete,,3.0,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Unfavorable,Unfavorable,Barack Obama was not a factor,1.0,Government is doing too many things better left to businesses and individuals,Omit,Neither of them,Jeff Merkley is not,Monica Wehby is not,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Disapprove,The economy,Disapprove,No,Yes,Worried,Somewhat worried,Disapprove,Strongly disapprove,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent,Independent Men,All others,Conservative,,Moderate/Liberal Republicans,Conservative Independents,Other,American Indian,State questionnaire,Other,American Indian,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,No,Male,All other races,Married men,Suburbs,Suburbs,Oregon,Telephone survey,Seriously off on the wrong track,,0.187476560473442,No,97080.0
5167.0,Monica Wehby,Dennis Richardson,No,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,,4.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,To express opposition to Barack Obama,4.0,Government is doing too many things better left to businesses and individuals,Went too far,Neither of them,Jeff Merkley is not,Monica Wehby is not,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Approve,Illegal immigration,Disapprove,No,Yes,Worried,Very worried,Disapprove,Strongly disapprove,Angry,"Dissatisfied, but not angry or angry",45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,No,Female,White women,Married women,Suburbs,Suburbs,Oregon,Telephone survey,Seriously off on the wrong track,,0.601944386959076,Yes,97544.0
5155.0,Monica Wehby,Dennis Richardson,No,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Once a week,Weekly,Complete,,4.0,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,Barack Obama was not a factor,4.0,Government is doing too many things better left to businesses and individuals,Went too far,Omit,Omit,Omit,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,The economy,Approve,No,Yes,Worried,Somewhat worried,Disapprove,Strongly disapprove,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,No,Male,White men,Married men,Rural,Small Cities/Rural,Oregon,Telephone survey,Seriously off on the wrong track,,1.48055016994476,No,97458.0
5152.0,Monica Wehby,Dennis Richardson,No,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,,4.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,Barack Obama was not a factor,3.0,Government is doing too many things better left to businesses and individuals,Omit,Neither of them,Jeff Merkley is not,Monica Wehby is not,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Omit,Foreign policy,Omit,No,Yes,Worried,Somewhat worried,Disapprove,Somewhat disapprove,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,No,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Oregon,Telephone survey,Generally going in the right direction,,0.688341617584229,Yes,97330.0
5147.0,Monica Wehby,Dennis Richardson,No,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Complete,,5.0,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,Barack Obama was not a factor,3.0,Government is doing too many things better left to businesses and individuals,Went too far,Only Monica Wehby,Jeff Merkley is not,Monica Wehby is,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,The economy,Disapprove,No,Yes,Worried,Very worried,Disapprove,Strongly disapprove,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,No,Male,White men,Married men,Suburbs,Suburbs,Oregon,Telephone survey,Seriously off on the wrong track,,0.538856744766235,No,97383.0
5145.0,Monica Wehby,Dennis Richardson,No,65+,60+,65 or over,45+,60+,65+,,,,Never,Never,Complete,,4.0,Some college/assoc. degree,No college degree,More than High school graduate,,Unfavorable,Favorable,To express opposition to Barack Obama,4.0,Government is doing too many things better left to businesses and individuals,Went too far,Only Monica Wehby,Jeff Merkley is not,Monica Wehby is,,,,,,,,Approve,Foreign policy,Disapprove,,Yes,Worried,Very worried,Disapprove,Strongly disapprove,Angry,"Dissatisfied, but not angry or angry",45+,65+,Republican,,,Republican,Republican Men,,Conservative,,Independent/Something else,Conservative Republicans,,,State questionnaire,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",West,No,Male,,Married men,Rural,Small Cities/Rural,Oregon,Telephone survey,Seriously off on the wrong track,,0.3728266954422,,97471.0
5142.0,Monica Wehby,Dennis Richardson,No,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,More than once a week,Weekly,Complete,,1.0,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Omit,Barack Obama was not a factor,2.0,Government is doing too many things better left to businesses and individuals,Went too far,Neither of them,Jeff Merkley is not,Monica Wehby is not,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,The economy,Disapprove,No,Yes,Worried,Somewhat worried,Disapprove,Strongly disapprove,Angry,"Dissatisfied, but not angry or angry",45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,No,Female,White women,Married women,Suburbs,Suburbs,Oregon,Telephone survey,Seriously off on the wrong track,,2.55984997749329,No,97119.0
5134.0,Monica Wehby,Dennis Richardson,No,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,,1.0,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,To express opposition to Barack Obama,2.0,Government is doing too many things better left to businesses and individuals,Went too far,Only Monica Wehby,Jeff Merkley is not,Monica Wehby is,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,The economy,Disapprove,No,Yes,Worried,Very worried,Disapprove,Strongly disapprove,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",West,Yes,Female,White women,Married women,Suburbs,Suburbs,Oregon,Telephone survey,Seriously off on the wrong track,,2.96601629257202,No,97225.0
5133.0,Monica Wehby,Dennis Richardson,No,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,More than once a week,Weekly,Complete,,4.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,To express opposition to Barack Obama,4.0,Government is doing too many things better left to businesses and individuals,Went too far,Only Monica Wehby,Jeff Merkley is not,Monica Wehby is,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Omit,The economy,Disapprove,No,Yes,Worried,Very worried,Disapprove,Strongly disapprove,Angry,"Dissatisfied, but not angry or angry",45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,No,Female,White women,Married women,Suburbs,Suburbs,Oregon,Telephone survey,Seriously off on the wrong track,,0.354154139757156,No,97523.0
5128.0,Monica Wehby,Dennis Richardson,No,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,A few times a year,Occasionally,Complete,,4.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,To express support for Barack Obama,4.0,Government is doing too many things better left to businesses and individuals,Went too far,Omit,Omit,Omit,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Approve,Illegal immigration,Disapprove,No,No,Worried,Somewhat worried,Disapprove,Strongly disapprove,Angry,"Dissatisfied, but not angry or angry",45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",West,No,Female,White women,Non married women,Suburbs,Suburbs,Oregon,Telephone survey,Seriously off on the wrong track,,0.354154139757156,Yes,97523.0
5122.0,Monica Wehby,Dennis Richardson,No,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,More than once a week,Weekly,Complete,,4.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,To express opposition to Barack Obama,4.0,Government is doing too many things better left to businesses and individuals,Went too far,Neither of them,Jeff Merkley is not,Monica Wehby is not,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Approve,The economy,Disapprove,No,Yes,Worried,Somewhat worried,Disapprove,Strongly disapprove,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,No,Male,White men,Married men,Rural,Small Cities/Rural,Oregon,Telephone survey,Seriously off on the wrong track,,0.319037199020386,Yes,97458.0
5121.0,Monica Wehby,Dennis Richardson,No,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,More than once a week,Weekly,Complete,,1.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,To express opposition to Barack Obama,3.0,Government is doing too many things better left to businesses and individuals,Went too far,Omit,Omit,Omit,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,Illegal immigration,Disapprove,No,Yes,Worried,Somewhat worried,Disapprove,Strongly disapprove,Angry,"Dissatisfied, but not angry or angry",45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",West,No,Female,White women,Married women,Rural,Small Cities/Rural,Oregon,Telephone survey,Seriously off on the wrong track,,0.344170808792114,No,97138.0
5117.0,Monica Wehby,Dennis Richardson,No,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,,1.0,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,To express opposition to Barack Obama,2.0,Government is doing too many things better left to businesses and individuals,Omit,Neither of them,Jeff Merkley is not,Monica Wehby is not,,,,,,,,Approve,The economy,Disapprove,No,Yes,Worried,Somewhat worried,Disapprove,Strongly disapprove,Angry,"Dissatisfied, but not angry or angry",45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",West,No,Male,White men,Married men,Suburbs,Suburbs,Oregon,Telephone survey,Seriously off on the wrong track,,0.653245210647583,No,97225.0
5116.0,Monica Wehby,Dennis Richardson,No,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,,2.0,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,To express opposition to Barack Obama,4.0,Government is doing too many things better left to businesses and individuals,Went too far,Only Monica Wehby,Jeff Merkley is not,Monica Wehby is,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,Foreign policy,Disapprove,No,Yes,Worried,Very worried,Disapprove,Strongly disapprove,Angry,"Dissatisfied, but not angry or angry",45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",West,No,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Oregon,Telephone survey,Seriously off on the wrong track,,0.354154139757156,No,97756.0
