ID,SENAR14,GOVAR14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BRNAGAIN,CALL,CDNUM,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FOROBAMAS,GEOCODE,GOVTDO10,HCLINPRES,HEALTHCARE14,HUCKABEEPRES,IMMDEPORT,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,LATINO,MARRIED,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,PTYIMPT14,PTYIMPT14B,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TEABRN,TEAPARTY,TEAPARTY3,TELEPOLL,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,UNFAIRAR14,UNFAIRCOTTON,UNFAIRPRYOR,VERSION,WHNCLINC,WHTEVANG,ZIPCODE,WEIGHT
94483.0,Tom Cotton,Asa Hutchinson,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,Call 2,2.0,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,,2.0,Government is doing too many things better left to businesses and individuals,,,,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,86.0,Conservative Republicans,Mod./Liberal Republicans,Very important,Important,White,White,State questionnaire,White,White,,,South,,Female,White women,,"Cities 10,000-50,000",Small Cities/Rural,Arkansas,,,,Election day exit poll,Before that,In the last month,In the last week,In the last week,Seriously off on the wrong track,Omit,Omit,Omit,Version 1,No,,71909.0,1.51947855949402
94467.0,Tom Cotton,Asa Hutchinson,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,All others,All others,Once a week,Weekly,Complete,Yes,Call 3,3.0,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,Barack Obama was not a factor,4.0,,No,Went too far,Yes,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,The economy,No,No,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,All others,Conservative,95.0,Independent/Something else,Conservative Republicans,,,Other,American Indian,State questionnaire,Other,American Indian,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",South,No,Male,All other races,Non married men,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Both Tea Party supporter and born-again,Somewhat support,Support,Election day exit poll,,,,,,,,,Version 2,No,All others,72908.0,0.765375256538391
77628.0,Tom Cotton,Asa Hutchinson,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,Call 2,1.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,2.0,Government is doing too many things better left to businesses and individuals,,,,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Disapprove,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,52.0,Independent/Something else,Conservative Republicans,Very important,Important,White,White,State questionnaire,White,White,,,South,,Female,White women,,Rural,Small Cities/Rural,Arkansas,,,,Election day exit poll,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Only Mark Pryor,Tom Cotton did not,Mark Pryor did,Version 1,Yes,,72459.0,1.66652488708496
96797.0,Tom Cotton,Asa Hutchinson,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,All others,All others,,,Complete,,Call 3,3.0,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Unfavorable,Favorable,,4.0,Government is doing too many things better left to businesses and individuals,,,,Deported to the country they came from,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Approve,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,All others,Moderate,104.0,Conservative Republicans,Mod./Liberal Republicans,Very important,Important,Other,American Indian,State questionnaire,Other,American Indian,,,South,,Male,All other races,,"Cities 50,000-500,000","Cities over 50,000",Arkansas,,,,Election day exit poll,In the last three days,In the last month,In the last week,In the last three days,Seriously off on the wrong track,Neither of them,Tom Cotton did not,Mark Pryor did not,Version 1,No,,72701.0,0.715675592422485
94423.0,Tom Cotton,Asa Hutchinson,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,Call 3,3.0,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,4.0,Government is doing too many things better left to businesses and individuals,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,Worried,Somewhat worried,Disapprove,Strongly disapprove,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,6.0,Independent/Something else,Conservative Republicans,Very important,Important,White,White,State questionnaire,White,White,,,South,,Male,White men,,Suburbs,Suburbs,Arkansas,,,,Election day exit poll,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Only Mark Pryor,Tom Cotton did not,Mark Pryor did,Version 1,No,,72761.0,0.807188451290131
94410.0,Tom Cotton,Asa Hutchinson,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,Call 2,2.0,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,2.0,Government is doing too many things better left to businesses and individuals,,,,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Approve,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,86.0,Moderate/Liberal Republicans,Moderate Independents,Very important,Important,White,White,State questionnaire,White,White,,,South,,Male,White men,,"Cities 10,000-50,000",Small Cities/Rural,Arkansas,,,,Election day exit poll,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Only Tom Cotton,Tom Cotton did,Mark Pryor did not,Version 1,No,,71909.0,1.65936744213104
94409.0,Tom Cotton,Asa Hutchinson,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,Call 3,2.0,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,,3.0,Government is doing too many things better left to businesses and individuals,,,,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Disapprove,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,76.0,Independent/Something else,Conservative Republicans,Very important,Important,White,White,State questionnaire,White,White,,,South,,Female,White women,,Suburbs,Suburbs,Arkansas,,,,Election day exit poll,Before that,In the last month,In the last week,In the last week,Seriously off on the wrong track,Only Mark Pryor,Tom Cotton did not,Mark Pryor did,Version 1,No,,72076.0,0.543899714946747
94407.0,Tom Cotton,Asa Hutchinson,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,Call 3,4.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,5.0,Government is doing too many things better left to businesses and individuals,,,,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,98.0,Conservative Republicans,Mod./Liberal Republicans,Somewhat important,Important,White,White,State questionnaire,White,White,,,South,,Female,White women,,Rural,Small Cities/Rural,Arkansas,,,,Election day exit poll,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Omit,Omit,Omit,Version 1,No,,71730.0,0.667348265647888
94402.0,Tom Cotton,Asa Hutchinson,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,Complete,,Call 3,2.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Favorable,,2.0,Government is doing too many things better left to businesses and individuals,,,,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Disapprove,,No,,Worried,Somewhat worried,Approve,Somewhat approve,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,112.0,Independent/Something else,Conservative Republicans,Very important,Important,White,White,State questionnaire,White,White,,,South,,Female,White women,,Rural,Small Cities/Rural,Arkansas,,,,Election day exit poll,In the last three days,In the last month,In the last week,In the last three days,Generally going in the right direction,Neither of them,Tom Cotton did not,Mark Pryor did not,Version 1,Yes,,72143.0,0.6748948097229
94400.0,Tom Cotton,Asa Hutchinson,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,Call 3,3.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Unfavorable,,4.0,Government is doing too many things better left to businesses and individuals,,,,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Approve,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,94.0,Moderate/Liberal Republicans,Moderate Independents,Very important,Important,White,White,State questionnaire,White,White,,,South,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Arkansas,,,,Election day exit poll,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Neither of them,Tom Cotton did not,Mark Pryor did not,Version 1,Yes,,72901.0,0.6481813788414
94378.0,Tom Cotton,Asa Hutchinson,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,Complete,Yes,Call 3,4.0,High school graduate,No college degree,High school graduate or less,White no college degree,,,To express opposition to Barack Obama,5.0,,No,Went too far,Yes,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,Yes,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Conservative,42.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Male,White men,Married men,Rural,Small Cities/Rural,Arkansas,Both Tea Party supporter and born-again,Strongly support,Support,Election day exit poll,,,,,,,,,Version 2,No,White Born-again/Evangelical Christians,71833.0,0.664495766162872
94351.0,Tom Cotton,Asa Hutchinson,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,Call 3,3.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Favorable,,4.0,Government is doing too many things better left to businesses and individuals,,,,Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,Conservative,7.0,Moderate/Liberal Republicans,Conservative Independents,Very important,Important,White,White,State questionnaire,White,White,,,South,,Male,White men,,Suburbs,Suburbs,Arkansas,,,,Election day exit poll,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Only Mark Pryor,Tom Cotton did not,Mark Pryor did,Version 1,No,,72715.0,0.647918105125427
94350.0,Tom Cotton,Asa Hutchinson,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Complete,,Call 3,3.0,,,,,Unfavorable,Favorable,,4.0,Government should do more to solve problems,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Approve,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,9.0,Independent/Something else,Conservative Republicans,Very important,Important,White,White,State questionnaire,White,White,,,South,,Female,White women,,Suburbs,Suburbs,Arkansas,,,,Election day exit poll,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Both of them,Tom Cotton did,Mark Pryor did,Version 1,,,72714.0,0.524488270282745
94349.0,Tom Cotton,Asa Hutchinson,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,More than once a week,Weekly,Complete,Yes,Call 3,3.0,College graduate,College graduate,More than High school graduate,White college degree,,,To express opposition to Barack Obama,4.0,,No,Went too far,No,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,Yes,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,106.0,Conservative Republicans,Mod./Liberal Republicans,,,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Born-again but not Tea Party supporter,Somewhat oppose,Oppose,Election day exit poll,,,,,,,,,Version 2,No,White Born-again/Evangelical Christians,72703.0,0.6481813788414
94342.0,Tom Cotton,Asa Hutchinson,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,Call 3,2.0,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Unfavorable,,3.0,Government is doing too many things better left to businesses and individuals,,,,Omit,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,80.0,Moderate/Liberal Republicans,Conservative Independents,Very important,Important,White,White,State questionnaire,White,White,,,South,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Arkansas,,,,Election day exit poll,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Both of them,Tom Cotton did,Mark Pryor did,Version 1,No,,72210.0,0.550587117671967
94326.0,Tom Cotton,Asa Hutchinson,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,Call 2,2.0,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Omit,,2.0,Government is doing too many things better left to businesses and individuals,,,,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Approve,,No,,Not worried,Not too worried,Disapprove,Strongly disapprove,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,86.0,Independent/Something else,Conservative Republicans,Very important,Important,White,White,State questionnaire,White,White,,,South,,Female,White women,,"Cities 10,000-50,000",Small Cities/Rural,Arkansas,,,,Election day exit poll,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Both of them,Tom Cotton did,Mark Pryor did,Version 1,Yes,,71909.0,1.531369805336
94321.0,Tom Cotton,Asa Hutchinson,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,Call 3,3.0,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Favorable,,4.0,Government is doing too many things better left to businesses and individuals,,,,Offered a chance to apply for legal status,,,,,,,,Approve,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,94.0,Independent/Something else,Conservative Republicans,Somewhat important,Important,White,White,State questionnaire,White,White,,,South,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Arkansas,,,,Election day exit poll,Before that,In the last month,In the last week,In the last week,Seriously off on the wrong track,Only Mark Pryor,Tom Cotton did not,Mark Pryor did,Version 1,,,72901.0,0.702358782291412
94320.0,Tom Cotton,Asa Hutchinson,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Never,Never,Not complete,,Call 3,3.0,,,,,,,To express opposition to Barack Obama,4.0,,,,,,,,,,,,,,,No,Yes,,,,,,,45+,18-64,,,,,,,,95.0,,,,,White,White,State questionnaire,White,White,,,South,,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Arkansas,,Strongly support,Support,Election day exit poll,,,,,,,,,Version 2,,,72908.0,0.751133680343628
94278.0,Tom Cotton,Asa Hutchinson,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,More than once a week,Weekly,Complete,Yes,Call 3,3.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Barack Obama was not a factor,4.0,,No,Went too far,Yes,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Health care,No,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Women,White Democrat,Conservative,69.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Female,White women,Married women,Rural,Small Cities/Rural,Arkansas,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,,,,,,,,,Version 2,No,White Born-again/Evangelical Christians,72837.0,0.661849439144135
94276.0,Tom Cotton,Asa Hutchinson,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Once a week,Weekly,Complete,Yes,Call 3,4.0,College graduate,College graduate,More than High school graduate,White college degree,,,Barack Obama was not a factor,5.0,,No,Went too far,Yes,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Women,White Independent,Conservative,43.0,Moderate/Liberal Republicans,Conservative Independents,,,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Female,White women,Married women,Rural,Small Cities/Rural,Arkansas,Born-again but not Tea Party supporter,Neutral,Neutral,Election day exit poll,,,,,,,,,Version 2,No,White Born-again/Evangelical Christians,71852.0,1.22647798061371
94247.0,Tom Cotton,Asa Hutchinson,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Never,Never,Complete,No,Call 3,3.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Barack Obama was not a factor,4.0,,No,Was about right,No,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,Foreign policy,No,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,6.0,Moderate/Liberal Republicans,Moderate Independents,,,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",South,Yes,Male,White men,Married men,Suburbs,Suburbs,Arkansas,Neither,Neutral,Neutral,Election day exit poll,,,,,,,,,Version 2,Yes,All others,72761.0,0.807188451290131
94245.0,Tom Cotton,Asa Hutchinson,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,Call 3,2.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,Unfavorable,,3.0,Government is doing too many things better left to businesses and individuals,,,,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,Worried,Very worried,Approve,Strongly approve,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Women,White Independent,Conservative,80.0,Moderate/Liberal Republicans,Conservative Independents,Very important,Important,White,White,State questionnaire,White,White,,,South,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Arkansas,,,,Election day exit poll,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Neither of them,Tom Cotton did not,Mark Pryor did not,Version 1,No,,72210.0,0.508116841316223
94244.0,Tom Cotton,Asa Hutchinson,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Complete,Yes,Call 2,2.0,College graduate,College graduate,More than High school graduate,White college degree,,,To express opposition to Barack Obama,2.0,,No,Went too far,Yes,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,The economy,No,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,86.0,Independent/Something else,Conservative Republicans,,,White,White,State questionnaire,White,White,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",South,No,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural,Arkansas,Both Tea Party supporter and born-again,Somewhat support,Support,Election day exit poll,,,,,,,,,Version 2,No,White Born-again/Evangelical Christians,71909.0,1.51947855949402
94235.0,Tom Cotton,Asa Hutchinson,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,A few times a month,Occasionally,Complete,Yes,Call 3,3.0,College graduate,College graduate,More than High school graduate,White college degree,,,To express opposition to Barack Obama,4.0,,No,Omit,Yes,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,Illegal immigration,No,Yes,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,106.0,Independent/Something else,Conservative Republicans,,,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Both Tea Party supporter and born-again,Strongly support,Support,Election day exit poll,,,,,,,,,Version 2,No,White Born-again/Evangelical Christians,72703.0,0.6481813788414
80756.0,Tom Cotton,Asa Hutchinson,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,Complete,No,Call 2,2.0,College graduate,College graduate,More than High school graduate,White college degree,,,Barack Obama was not a factor,2.0,,No,Was about right,Yes,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,Health care,No,Yes,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,90.0,Independent/Something else,Conservative Republicans,,,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Female,White women,Married women,Suburbs,Suburbs,Arkansas,Neither,Neutral,Neutral,Election day exit poll,,,,,,,,,Version 2,No,All others,72019.0,0.662336826324463
94197.0,Tom Cotton,Asa Hutchinson,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,More than once a week,Weekly,Not complete,,Call 3,3.0,,,,,,,To express opposition to Barack Obama,4.0,,,,,,,,,,,,,,,No,No,,,,,,,18-44,18-64,,,,,,,,94.0,,,,,White,White,State questionnaire,White,White,,,South,,Male,White men,Non married men,"Cities 50,000-500,000","Cities over 50,000",Arkansas,,Somewhat support,Support,Election day exit poll,,,,,,,,,Version 2,,,72901.0,0.715675592422485
94177.0,Tom Cotton,Asa Hutchinson,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Complete,,Call 2,2.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,Favorable,,2.0,Government is doing too many things better left to businesses and individuals,,,,Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,,No,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,86.0,Independent/Something else,Conservative Republicans,Very important,Important,White,White,State questionnaire,White,White,,,South,,Female,White women,,"Cities 10,000-50,000",Small Cities/Rural,Arkansas,,,,Election day exit poll,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Only Mark Pryor,Tom Cotton did not,Mark Pryor did,Version 1,No,,71909.0,1.531369805336
94176.0,Tom Cotton,Asa Hutchinson,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,Yes,Call 3,4.0,Postgraduate study,College graduate,More than High school graduate,White college degree,,,To express opposition to Barack Obama,5.0,,No,Went too far,No,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,Yes,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,Democratic Men,White Democrat,Moderate,38.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,Omit,Male,White men,Married men,Suburbs,Suburbs,Arkansas,Both Tea Party supporter and born-again,Strongly support,Support,Election day exit poll,,,,,,,,,Version 2,No,White Born-again/Evangelical Christians,72150.0,0.682953953742981
