ID,SENVA14,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BORNINVA14,BRNAGAIN,CALL,CDNUM,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVGILLESPIE,FAVREP2,FAVWARNER,FOROBAMAS,GEOCODE,GOVTDO10,GOVTHH,GUNOWNER12,HEALTHCARE14,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,LATINO,MARRIED,MOVETOVA14,MOVETOVA10YR,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RCONGANG,RCONGANG2,REGION,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TERRWORR,TERWORR2,TIME14FEWD,TIME14MTH,TIME14WK,TIMESEN14,TRACK,VAETH14,VAETH14B,VAETH14C,VERSION,VETVOTER,WHNCLINC,WHTEVANG,ZIPCODE,WEIGHT
66102.0,Ed Gillespie,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,Call 2,7.0,High school graduate,No college degree,High school graduate or less,White no college degree,Favorable,,Unfavorable,,,4.0,Government is doing too many things better left to businesses and individuals,No,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Omit,,No,,,,Worried,Somewhat worried,Approve,Somewhat approve,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,18.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,,,South,,Female,White women,,Suburbs,Suburbs, Virginia,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Major changes,A complete overhaul or major changes,A complete overhaul or major changes or minor changes,Version 1,Yes,Yes,,23114.0,0.973421156406403
86344.0,Ed Gillespie,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,Moved to Virginia,Yes,Call 3,6.0,Postgraduate study,College graduate,More than High school graduate,White college degree,,Omit,,Omit,To express opposition to Barack Obama,3.0,,,Yes,Went too far,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,Foreign policy,No,Yes,Less than 10 years,Less than 10 years,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,6.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Female,White women,Married women,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,No,White Born-again/Evangelical Christians,24437.0,0.995420217514038
86338.0,Ed Gillespie,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 3,4.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,,Favorable,,,5.0,Government is doing too many things better left to businesses and individuals,,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,No,,,,,,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,55.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,,,South,Yes,Female,White women,,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,Seriously off on the wrong track,,,,Version 4,,Yes,,23315.0,0.833055078983307
87535.0,Ed Gillespie,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,Call 3,7.0,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,,Omit,,,4.0,Government is doing too many things better left to businesses and individuals,No,,,,,,,,,,Approve,,No,,,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Conservative,43.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,,,South,,Female,White women,,Suburbs,Suburbs, Virginia,Election day exit poll,Very worried,Very or somewhat worried,Before that,In the last month,Before that,In the last month,Seriously off on the wrong track,Major changes,A complete overhaul or major changes,A complete overhaul or major changes or minor changes,Version 1,No,,,23005.0,0.878325223922729
66090.0,Ed Gillespie,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,More than once a week,Weekly,Complete,Moved to Virginia,Yes,Call 2,5.0,Postgraduate study,College graduate,More than High school graduate,White college degree,,Favorable,,Unfavorable,To express opposition to Barack Obama,4.0,,,Yes,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,Foreign policy,No,Yes,10+ years but not born here,More than 10 years,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,10.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Male,White men,Married men,Rural,Small Cities/Rural, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,No,White Born-again/Evangelical Christians,23845.0,0.977296054363251
66087.0,Ed Gillespie,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,Call 2,7.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,,Unfavorable,,,4.0,Government should do more to solve problems,No,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Approve,,No,,,,Worried,Somewhat worried,Disapprove,Somewhat disapprove,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Moderate,104.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,,,South,,Female,White women,,Suburbs,Suburbs, Virginia,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,In the last month,Before that,In the last month,Generally going in the right direction,Minor changes,Minor changes or no changes at all,A complete overhaul or major changes or minor changes,Version 1,No,No,,23226.0,0.973421156406403
66082.0,Ed Gillespie,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,Moved to Virginia,Yes,Call 2,5.0,College graduate,College graduate,More than High school graduate,White college degree,,Favorable,,Unfavorable,To express opposition to Barack Obama,4.0,,,No,Went too far,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,No,Yes,10+ years but not born here,More than 10 years,,,,,Angry,"Dissatisfied, but not angry or angry",45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,1.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Male,White men,Married men,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,No,White Born-again/Evangelical Christians,22932.0,1.0331414937973
86325.0,Ed Gillespie,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 3,9.0,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,,Favorable,,,3.0,Government is doing too many things better left to businesses and individuals,No,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,No,,,,Worried,Very worried,Disapprove,Strongly disapprove,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,80.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,,,South,,Male,White men,,Rural,Small Cities/Rural, Virginia,Election day exit poll,Not too worried,Not too or not at all worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,No changes at all,Minor changes or no changes at all,No changes at all,Version 1,No,No,,24216.0,0.853931069374084
86324.0,Ed Gillespie,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,Complete,,,Call 3,9.0,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,,Unfavorable,,,3.0,Government should do more to solve problems,No,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,,,Worried,Very worried,Disapprove,Strongly disapprove,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Moderate,90.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,,,South,,Male,White men,,Rural,Small Cities/Rural, Virginia,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,No changes at all,Minor changes or no changes at all,No changes at all,Version 1,No,No,,24333.0,0.972485244274139
66074.0,Ed Gillespie,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,A few times a month,Occasionally,Complete,Born in Virginia,Yes,Call 2,7.0,High school graduate,No college degree,High school graduate or less,White no college degree,,Favorable,,Unfavorable,To express opposition to Barack Obama,4.0,,,No,Went too far,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,The economy,No,No,I was born in Virginia,More than 10 years,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,43.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Female,White women,Non married women,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,Yes,White Born-again/Evangelical Christians,23005.0,0.878325223922729
86314.0,Ed Gillespie,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,All others,All others,A few times a year,Occasionally,Complete,Moved to Virginia,No,Call 3,11.0,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,Omit,,Omit,Barack Obama was not a factor,1.0,,,,Did not go far enough,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,The economy,No,No,10+ years but not born here,More than 10 years,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,Independent/Something else,Non-black non-Democrat,All Other,Something else,Independent Women,All others,Liberal,28.0,Moderate/Liberal Republicans,Liberal Independents,Other,Asian,State questionnaire,Asian,Asian,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,Yes,Female,All other races,Non married women,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,No,All others,22044.0,1.01723349094391
66063.0,Ed Gillespie,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,Call 2,9.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,,Unfavorable,,,3.0,Government is doing too many things better left to businesses and individuals,No,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Disapprove,,No,,,,Worried,Very worried,Approve,Strongly approve,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Moderate,102.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,,,South,,Female,White women,,Rural,Small Cities/Rural, Virginia,Election day exit poll,Very worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Major changes,A complete overhaul or major changes,A complete overhaul or major changes or minor changes,Version 1,No,Yes,,24273.0,1.42202889919281
87613.0,Ed Gillespie,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Once a week,Weekly,Complete,Born in Virginia,Yes,Call 3,4.0,High school graduate,No college degree,High school graduate or less,White no college degree,,Favorable,,Unfavorable,To express opposition to Barack Obama,5.0,,,No,Went too far,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,The economy,No,No,I was born in Virginia,More than 10 years,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,84.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Female,White women,Non married women,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,Yes,White Born-again/Evangelical Christians,23324.0,1.02701425552368
66056.0,Ed Gillespie,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,Call 2,7.0,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,4.0,,,,Went too far,,,,,,,,,Health care,No,Yes,,,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,48.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,,Male,White men,Married men,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,No,,23059.0,0.977296054363251
66047.0,Ed Gillespie,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,All others,All others,Once a week,Weekly,Complete,Moved to Virginia,Yes,Call 2,7.0,Postgraduate study,College graduate,More than High school graduate,Non white college degree,,Favorable,,Unfavorable,To express opposition to Barack Obama,4.0,,,,Went too far,,,,,,,,,The economy,No,Yes,10+ years but not born here,More than 10 years,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent,Independent Men,All others,Moderate,43.0,Moderate/Liberal Republicans,Moderate Independents,Other,American Indian,State questionnaire,Other,American Indian,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Male,All other races,Married men,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,No,All others,23005.0,0.95440798997879
66046.0,Ed Gillespie,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 2,2.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,,Favorable,,,5.0,Government is doing too many things better left to businesses and individuals,Yes,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,No,,,,Worried,Very worried,Disapprove,Strongly disapprove,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,101.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,South,,Male,White men,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,Very worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Minor changes,Minor changes or no changes at all,A complete overhaul or major changes or minor changes,Version 1,Yes,No,,23518.0,0.913071990013123
86287.0,Ed Gillespie,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,Call 3,4.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,,Unfavorable,,,5.0,Government is doing too many things better left to businesses and individuals,No,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,No,,,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Conservative,85.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,,,South,,Female,White women,,Suburbs,Suburbs, Virginia,Election day exit poll,Very worried,Very or somewhat worried,Before that,In the last month,In the last week,In the last week,Seriously off on the wrong track,A complete overhaul,A complete overhaul or major changes,A complete overhaul or major changes or minor changes,Version 1,No,No,,23325.0,1.63114035129547
86284.0,Ed Gillespie,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 3,9.0,Postgraduate study,College graduate,More than High school graduate,White college degree,Unfavorable,,Unfavorable,,,3.0,Government is doing too many things better left to businesses and individuals,No,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Disapprove,,No,,,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Conservative,102.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,,,South,,Male,White men,,Rural,Small Cities/Rural, Virginia,Election day exit poll,Very worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Major changes,A complete overhaul or major changes,A complete overhaul or major changes or minor changes,Version 1,Yes,No,,24273.0,1.54520857334137
86281.0,Ed Gillespie,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,,Call 3,2.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Unfavorable,,Favorable,,,5.0,Government should do more to solve problems,No,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,,No,,,,Worried,Somewhat worried,Disapprove,Somewhat disapprove,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,Conservative,96.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,,,South,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,In the last month,In the last week,In the last week,Seriously off on the wrong track,Major changes,A complete overhaul or major changes,A complete overhaul or major changes or minor changes,Version 1,No,No,,23606.0,0.99033522605896
61985.0,Ed Gillespie,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,More than once a week,Weekly,Not complete,Moved to Virginia,,Call 2,6.0,,,,,,Favorable,,Unfavorable,To express opposition to Barack Obama,3.0,,,,,,,,,,,,,,No,,10+ years but not born here,More than 10 years,,,,,,,45+,65+,,,,,,,,6.0,,,White,White,State questionnaire,White,White,,,South,,Male,White men,,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,,,24437.0,0.973083138465881
87582.0,Ed Gillespie,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Complete,,,Call 3,5.0,No high school diploma,No college degree,High school graduate or less,White no college degree,Unfavorable,,Favorable,,,4.0,Government is doing too many things better left to businesses and individuals,No,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Disapprove,,No,,,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,10.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,South,,Male,White men,,Rural,Small Cities/Rural, Virginia,Election day exit poll,Very worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,A complete overhaul,A complete overhaul or major changes,A complete overhaul or major changes or minor changes,Version 1,Yes,Yes,,23845.0,0.977296054363251
86270.0,Ed Gillespie,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Once a week,Weekly,Complete,Moved to Virginia,No,Call 3,11.0,Postgraduate study,College graduate,More than High school graduate,White college degree,,Favorable,,Unfavorable,Barack Obama was not a factor,2.0,,,No,Went too far,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,The economy,No,Yes,10+ years but not born here,More than 10 years,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,71.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Female,White women,Married women,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,No,All others,22191.0,0.999625384807587
66021.0,Ed Gillespie,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,Moved to Virginia,Yes,Call 2,7.0,Postgraduate study,College graduate,More than High school graduate,White college degree,,Favorable,,Unfavorable,To express opposition to Barack Obama,4.0,,,Yes,Went too far,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,Illegal immigration,No,Yes,10+ years but not born here,More than 10 years,,,,,Angry,"Dissatisfied, but not angry or angry",45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,43.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",South,No,Male,White men,Married men,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,No,White Born-again/Evangelical Christians,23005.0,0.858615756034851
66018.0,Ed Gillespie,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 2,5.0,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,,Favorable,,,4.0,Government should do more to solve problems,No,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Disapprove,,No,,,,Worried,Somewhat worried,Disapprove,Somewhat disapprove,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Conservative,11.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,South,,Female,White women,,Rural,Small Cities/Rural, Virginia,Election day exit poll,Somewhat worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Minor changes,Minor changes or no changes at all,A complete overhaul or major changes or minor changes,Version 1,No,No,,23868.0,1.08202171325684
86256.0,Ed Gillespie,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,No,Call 3,10.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,2.0,,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,No,,,,,,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,Moderate,38.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,,,South,,Male,White men,,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Election day exit poll,,,,,,,,,,,Version 5,,No,All others,22602.0,0.964336156845093
86251.0,Ed Gillespie,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,More than once a week,Weekly,Complete,Born in Virginia,Yes,Call 3,9.0,High school graduate,No college degree,High school graduate or less,White no college degree,,Favorable,,Unfavorable,To express opposition to Barack Obama,3.0,,,No,Went too far,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,Health care,No,Yes,I was born in Virginia,More than 10 years,,,,,Angry,"Dissatisfied, but not angry or angry",45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,Conservative,80.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",South,No,Male,White men,Married men,Rural,Small Cities/Rural, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,Yes,White Born-again/Evangelical Christians,24216.0,0.853931069374084
66004.0,Ed Gillespie,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 2,11.0,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,,Favorable,,,1.0,Government is doing too many things better left to businesses and individuals,No,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Approve,,No,,,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,28.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,,,South,,Male,White men,,Suburbs,Suburbs, Virginia,Election day exit poll,Very worried,Very or somewhat worried,Before that,Before that,Before that,Before that,Seriously off on the wrong track,Minor changes,Minor changes or no changes at all,A complete overhaul or major changes or minor changes,Version 1,No,No,,22044.0,0.994406938552856
65994.0,Ed Gillespie,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 2,7.0,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,,Favorable,,,4.0,Government is doing too many things better left to businesses and individuals,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,No,,,,,,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,48.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,,South,No,Male,White men,,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,Seriously off on the wrong track,,,,Version 4,,No,,23059.0,1.08632898330688
65993.0,Ed Gillespie,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week,Weekly,Complete,Born in Virginia,Yes,Call 2,7.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,Favorable,,Unfavorable,To express opposition to Barack Obama,4.0,,,Yes,Went too far,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,Illegal immigration,No,Yes,I was born in Virginia,More than 10 years,,,,,Angry,"Dissatisfied, but not angry or angry",45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Conservative,43.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,Angry,"Dissatisfied, but not angry or angry",South,No,Male,White men,Married men,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,,,,,,,Version 2,,Yes,White Born-again/Evangelical Christians,23005.0,0.858615756034851
