ID,GOVCA14,HOUCA14,ABORT2,ABORTION,AGE,AGE3,AGE8,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAK14,BREAK14B,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,CHRISTIEPRES,CLIMATECHANGE,CONGRESS,CONGRESS4,EBOLA14,ECONBETT,ECONDIR,ECONFAIR,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVDEM2,FAVREP2,FINSIT2,FOLLOW14,FOLLOW14B,FOROBAMAH,GAY,GEOCODE,GOVTDO10,HCLINPRES,HEALTHCARE14,HILLVREP,IMMDEPORT,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME14GEN,INCWHITE,ISIS14,ISSUE14,JBUSHPRES,LANDPHONE,LATINO,LIFE,MARCHILD,MARIJUANALAW,MARRIED,NEC,NEC2,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OBAMAANG,OBAMAANG2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYSEX,PARTYWHITE,PAULPRES,PERRYPRES,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACEAI,RACEREL14,RCONGANG,RCONGANG2,REGION,REL5,RELIGN10,RELWHITE,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TEABRN,TEAPARTY,TEAPARTY3,TELEPOLL,TERRWORR,TERWORR2,TRACK,TRUSTGOV,TRUSTGOVB,UNIONHH12,VERSION,VETVOTER,WEIGHT,WHITEREL,WHNCLINC,WHTEVANG,WORK,WORKPARENT,WORKSEX,WPROTBRN,WPROTBRN3,WRKWOMEN,WRKWOMEN4
101019.0,Neel Kashkari,A Republican candidate,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,Yes,Call 3,30.0,Yes,Both regular land-line and cell phone service,,No,,,,Approve,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Somewhat closely,Somewhat or not too closely,,No,4.0,,No,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,Omit,Yes,No,,,,,,,,,,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,No,No,Conservative,26.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,,,West,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,,Female,White women,,Suburbs,Suburbs,English,California,Both Tea Party supporter and born-again,Somewhat support,Support,Election day exit poll,,,,,,,Version 5,,0.680262684822083,White Protestants,No,White Born-again/Evangelical Christians,,,,Yes,White Protestant evangelical,,
101003.0,Neel Kashkari,A Republican candidate,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,,,,Call 3,49.0,,,,,Yes,,,,,,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Favorable,,,,,,5.0,Government should do more to solve problems,,,,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,,,No,Worse than life today,,Illegal,,,,,,,,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,,,Moderate,83.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,Stayed about the same,,,West,,,,No,Female,White women,,Suburbs,Suburbs,English,California,,,,Election day exit poll,,,Seriously off on the wrong track,,,,Version 4,,0.573047041893005,,No,,,,,,,,
101002.0,Neel Kashkari,A Republican candidate,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,Somewhat closely,Somewhat or not too closely,,Call 3,30.0,,,,,,Disapprove,Somewhat disapprove,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,,4.0,,,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Disapprove,The economy,,,No,,,,,,,Worried,Somewhat worried,Disapprove,Somewhat disapprove,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Men,White Independent,,,Conservative,26.0,Moderate/Liberal Republicans,Conservative Independents,White,White,National questionnaire,White,White,,,,West,,,,,Male,White men,,Suburbs,Suburbs,English,California,,,,Election day exit poll,Not too worried,Not too or not at all worried,,,,,Version 1,No,0.715729355812073,,No,,,,,,,,
84800.0,Neel Kashkari,A Republican candidate,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,Somewhat closely,Somewhat or not too closely,,Call 2,42.0,,,,,,Disapprove,Strongly disapprove,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,,5.0,,,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,Illegal immigration,,,No,,,,,,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,,,Conservative,61.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,,,West,,,,,Female,White women,,Suburbs,Suburbs,English,California,,,,Election day exit poll,Very worried,Very or somewhat worried,,,,,Version 1,Yes,0.65840619802475,,No,,,,,,,,
100992.0,Neel Kashkari,A Republican candidate,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,,,,Call 3,22.0,,,,,,,,,Staying about the same,Poor and staying the same,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,To express opposition to Barack Obama,,2.0,,,Did not go far enough,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,The economy,,,No,,,,No,Not so good,Not so good or poor,,,,,Angry,"Dissatisfied, but not angry or angry",18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,,,Conservative,10.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",West,,,,,Male,White men,Non married men,Suburbs,Suburbs,English,California,,,,Election day exit poll,,,,,,,Version 2,,0.697167873382568,,No,,Yes,,Working men,,,All others,Working men
100984.0,Neel Kashkari,A Republican candidate,,,45-65,30-59,50-59,45+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,,,,Complete,,,,Call 3,30.0,,,,,,,,,Getting better,Getting better,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,,,Barack Obama was not a factor,,4.0,,,Went too far,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,The economy,,,No,,,,No,Not so good,Not so good or poor,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,,Independent/Something else,Black non-Democrat,Black Independent,Independent,Independent Men,All others,,,Conservative,26.0,Moderate/Liberal Republicans,Conservative Independents,Black,Black,National questionnaire,Black,Black,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,,,,,Male,Black men,Non married men,Suburbs,Suburbs,English,California,,,,Election day exit poll,,,,,,,Version 2,,0.783915042877197,,No,,Yes,,Working men,,,All others,Working men
100977.0,Neel Kashkari,A Republican candidate,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,Complete,,,Yes,Call 3,46.0,Yes,Both regular land-line and cell phone service,,Yes,,,,Disapprove,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Somewhat closely,Somewhat or not too closely,,No,5.0,,No,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,Yes,Yes,No,,,,,,,,,,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,Yes,Omit,Conservative,57.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,,,West,Catholic,Catholic,Catholic,,Male,White men,,Suburbs,Suburbs,English,California,Both Tea Party supporter and born-again,Strongly support,Support,Election day exit poll,,,,,,,Version 5,,1.57903301715851,White Catholics,No,White Born-again/Evangelical Christians,,,,No,All others,,
100975.0,Neel Kashkari,A Republican candidate,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,,,,Complete,,,Yes,Call 3,22.0,Yes,Only cell phone service,,No,,,,Approve,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,Somewhat closely,Somewhat or not too closely,,No,2.0,,No,,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,,Yes,No,Yes,,,,,,,,,,,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,All others,No,Yes,Conservative,10.0,Independent/Something else,Conservative Republicans,Other,Asian,National questionnaire,Hispanic/Latino,Hispanic/Latino,,,,West,Protestant/Other Non-Catholic Christian,Other christian,,,Female,Latino women,,Suburbs,Suburbs,English,California,,Omit,Omit,Election day exit poll,,,,,,,Version 5,,0.662621021270752,Non-white,No,All others,,,,No,,,
100971.0,Neel Kashkari,A Republican candidate,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,Somewhat closely,Somewhat or not too closely,,Call 3,43.0,,,,,,Disapprove,Somewhat disapprove,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,,4.0,,,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,The economy,,,No,,,,,,,Worried,Somewhat worried,Approve,Somewhat approve,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Independent Men,White Independent,,,Moderate,25.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,,,,West,,,,,Male,White men,,Suburbs,Suburbs,English,California,,,,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,Version 1,No,0.759774267673492,,No,,,,,,,,
84772.0,Neel Kashkari,A Republican candidate,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,Call 2,25.0,,,,,Yes,,,,,,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Favorable,Favorable,,,,,,4.0,Government is doing too many things better left to businesses and individuals,,,,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,,,,No,Better than life today,,Legal,,,,,,,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,,,Moderate,42.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,Gotten better,,,West,,,,Yes,Female,White women,,Suburbs,Suburbs,English,California,,,,Election day exit poll,,,Seriously off on the wrong track,,,,Version 4,,0.625841677188873,,No,,,,,,,,
100962.0,Neel Kashkari,A Republican candidate,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,,,,Complete,,,,Call 3,49.0,,,,,,,,,Getting worse,Worse,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,,,To express support for Barack Obama,,5.0,,,Went too far,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,Health care,,,Yes,,,,Yes,Good,Excellent or good,,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",18-44,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,Independent Women,All others,,,Moderate,83.0,Moderate/Liberal Republicans,Moderate Independents,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Hispanic/Latino,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",West,,,,,Female,Latino women,Married women,Suburbs,Suburbs,English,California,,,,Election day exit poll,,,,,,,Version 2,,0.573047041893005,,No,,Yes,,Working women,,,Working women,Working women
84450.0,Neel Kashkari,A Republican candidate,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,Complete,,,,Call 2,25.0,,,,,Yes,,,,,,Favors the wealthy,High school graduate,No college degree,High school graduate or less,White no college degree,Unfavorable,Unfavorable,,,,,,4.0,Government should do more to solve problems,,,,Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,,No,About the same,,Legal,,,,,,,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,,,Liberal,42.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,Gotten worse,,,West,,,,Yes,Male,White men,,Suburbs,Suburbs,English,California,,,,Election day exit poll,,,Seriously off on the wrong track,,,,Version 4,,0.649052858352661,,No,,,,,,,,
100959.0,Neel Kashkari,A Republican candidate,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,,,,Complete,,,,Call 3,22.0,,,,,,,,,Getting worse,Worse,,High school graduate,No college degree,High school graduate or less,Non white no college degree,,,,,,Barack Obama was not a factor,,2.0,,,Did not go far enough,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and non white",,Health care,,,Yes,,,,No,Not so good,Not so good or poor,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,All others,,,Moderate,10.0,Conservative Republicans,Mod./Liberal Republicans,Other,,National questionnaire,Hispanic/Latino,Hispanic/Latino,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",West,,,,,Female,Latino women,Non married women,Suburbs,Suburbs,English,California,,,,Election day exit poll,,,,,,,Version 2,,0.438978403806686,,No,,No,,Non-working women,,,All others,Non-working women
100952.0,Neel Kashkari,A Republican candidate,Illegal,Illegal in most cases,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Catholic/Do not attend weekly,Complete,,,No,Call 3,30.0,,,Yes,,,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,Better,,,,,4.0,,,,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,,No,,All others,,No,,,,,,,,,45+,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Independent Women,White Independent,,,Moderate,26.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,,,,West,Catholic,Catholic,Catholic,,Female,White women,Non married women,Suburbs,Suburbs,English,California,,,,Election day exit poll,,,,Only some of the time,Only some of the time or never,Yes,Version 3,,0.680262684822083,White Catholics,No,All others,,,,No,All others,,
100949.0,Neel Kashkari,A Republican candidate,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,Extremely closely,Extremely or very closely,,Call 3,22.0,,,,,,Disapprove,Somewhat disapprove,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,,,,,2.0,,,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,The economy,,,No,,,,,,,Worried,Very worried,Disapprove,Strongly disapprove,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,,,Conservative,10.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,,,West,,,,,Male,White men,,Suburbs,Suburbs,English,California,,,,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,Version 1,No,0.606837868690491,,No,,,,,,,,
100939.0,Neel Kashkari,A Republican candidate,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,Very closely,Extremely or very closely,,Call 3,22.0,,,,,,Disapprove,Somewhat disapprove,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,,,2.0,,,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Approve,The economy,,,No,,,,,,,Worried,Somewhat worried,Disapprove,Strongly disapprove,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,,,Moderate,10.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,,,,West,,,,,Male,White men,,Suburbs,Suburbs,English,California,,,,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,Version 1,No,0.598158240318298,,No,,,,,,,,
67124.0,Neel Kashkari,A Republican candidate,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,Call 1,43.0,,,,,No,,,,,,Is fair to most Americans,College graduate,College graduate,More than High school graduate,White college degree,Unfavorable,Unfavorable,,,,,,4.0,Government is doing too many things better left to businesses and individuals,,,,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",,,,,No,Worse than life today,,Legal,,,,,,,,,,45+,65+,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,,,Moderate,25.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,Gotten better,,,West,,,,No,Male,White men,,Suburbs,Suburbs,English,California,,,,Election day exit poll,,,Seriously off on the wrong track,,,,Version 4,,0.748907148838043,,No,,,,,,,,
100934.0,Neel Kashkari,A Republican candidate,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,,,,Complete,,,,Call 3,30.0,,,,,No,,,,,,Favors the wealthy,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Unfavorable,Unfavorable,,,,,,4.0,Government should do more to solve problems,,,,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",,,,,Yes,Worse than life today,,Illegal,,,,,,,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,Independent Women,All others,,,Moderate,26.0,Moderate/Liberal Republicans,Moderate Independents,Other,White,National questionnaire,Hispanic/Latino,Hispanic/Latino,Stayed about the same,,,West,,,,Yes,Female,Latino women,,Suburbs,Suburbs,English,California,,,,Election day exit poll,,,Seriously off on the wrong track,,,,Version 4,,0.781522274017334,,No,,,,,,,,
84736.0,Neel Kashkari,A Republican candidate,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,Call 2,42.0,,,,,,,,,Getting worse,Worse,,College graduate,College graduate,More than High school graduate,White college degree,,,,,,To express opposition to Barack Obama,,5.0,,,Went too far,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,Health care,,,No,,,,Yes,Poor,Not so good or poor,,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,,,Conservative,61.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,"Dissatisfied, but not angry","Dissatisfied, but not angry or angry",West,,,,,Male,White men,Married men,Suburbs,Suburbs,English,California,,,,Election day exit poll,,,,,,,Version 2,,0.692733347415924,,No,,Yes,,Working men,,,All others,Working men
100917.0,Neel Kashkari,A Republican candidate,Illegal,Illegal in most cases,45-65,30-59,50-59,45+,45-59,50-64,,,,Once a week,Weekly,Protestant/Attend weekly,Complete,,,Yes,Call 3,22.0,,,No,,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,,,,Better,,,,,2.0,,,,The Republican candidate,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more",,,,,,No,,All others,,Yes,,,,,,,,,45+,18-64,Men without children,Republican,,,Republican,Republican Men,,,,Conservative,10.0,Independent/Something else,Conservative Republicans,,,National questionnaire,,,,,,West,Protestant/Other Non-Catholic Christian,Protestant,,,Male,,Married men,Suburbs,Suburbs,English,California,,,,Election day exit poll,,,,Only some of the time,Only some of the time or never,No,Version 3,,0.461865276098251,,No,All others,,,,,,,
9590.0,Neel Kashkari,A Republican candidate,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,Complete,,,Yes,,49.0,Yes,Both regular land-line and cell phone service,,No,,,,Disapprove,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,Extremely closely,Extremely or very closely,,No,5.0,,No,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,Yes,Yes,No,,,,,,,,,,,,,45+,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,Yes,Yes,Conservative,,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,,,West,Catholic,Catholic,Catholic,,Female,White women,,Suburbs,Suburbs,English,California,Both Tea Party supporter and born-again,Strongly support,Support,Telephone survey,,,,,,,Version 5,,0.945224285125732,White Catholics,No,White Born-again/Evangelical Christians,,,,No,All others,,
100905.0,Neel Kashkari,A Republican candidate,,,45-65,30-59,50-59,45+,45-59,50-64,,,,,,,Complete,Extremely closely,Extremely or very closely,,Call 3,22.0,,,,,,Disapprove,Strongly disapprove,,,,,College graduate,College graduate,More than High school graduate,,,,,,,,,2.0,,,,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999",,Approve,Foreign policy,,,No,,,,,,,Worried,Very worried,Disapprove,Strongly disapprove,,,45+,18-64,,Republican,,,Republican,Republican Women,,,,Conservative,10.0,Independent/Something else,Conservative Republicans,,,National questionnaire,,,,,,West,,,,,Female,,,Suburbs,Suburbs,English,California,,,,Election day exit poll,Very worried,Very or somewhat worried,,,,,Version 1,,0.438978403806686,,No,,,,,,,,
100894.0,Neel Kashkari,A Republican candidate,Illegal,Illegal in most cases,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Once a week,Weekly,All others,Complete,,,Yes,Call 3,22.0,,,No,,,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,Worse,,,,,2.0,,,,It depends,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,,No,,All others,,Yes,,,,,,,,,45+,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,White Republican,,,Conservative,10.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,,,West,Protestant/Other Non-Catholic Christian,Other christian,Protestant/Other Non-Catholic Christian,,Male,White men,Married men,Suburbs,Suburbs,English,California,,,,Election day exit poll,,,,Never,Only some of the time or never,No,Version 3,,0.606837868690491,White Protestants,No,White Born-again/Evangelical Christians,,,,Yes,White Protestant evangelical,,
83100.0,Neel Kashkari,A Republican candidate,Legal,Legal in most cases,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,A few times a month,Occasionally,Catholic/Do not attend weekly,Complete,,,No,Call 2,39.0,,,No,,,,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,Worse,,,,,5.0,,,,The Republican candidate,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",,,,,Yes,,All others,,Yes,,,,,,,,,45+,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Men,All others,,,Moderate,50.0,Conservative Republicans,Mod./Liberal Republicans,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Hispanic/Latino,,,,West,Catholic,Catholic,,,Male,Latino men,Married men,Suburbs,Suburbs,English,California,,,,Election day exit poll,,,,Only some of the time,Only some of the time or never,No,Version 3,,0.932041227817535,Non-white,No,All others,,,,No,,,
66392.0,Neel Kashkari,A Republican candidate,,,65+,60+,65 or over,45+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Not complete,,,,Call 1,39.0,,,,,,,,,,,,,,,,,,,,,To express opposition to Barack Obama,,5.0,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,45+,65+,,,,,,,,,,,50.0,,,White,White,National questionnaire,White,White,,,,West,,,,,Male,White men,,Suburbs,Suburbs,English,California,,,,Election day exit poll,,,,,,,Version 2,,0.918710172176361,,,,Yes,,Working men,,,All others,Working men
84688.0,Neel Kashkari,A Republican candidate,Illegal,Illegal in most cases,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Never,Never,All others,Complete,,,No,Call 2,25.0,,,Yes,,,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,Better,,,,,4.0,,,,The Republican candidate,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,,No,,All others,,No,,,,,,,,,45+,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,,,Conservative,42.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,,,,West,None,None,None,,Female,White women,Non married women,Suburbs,Suburbs,English,California,,,,Election day exit poll,,,,Never,Only some of the time or never,No,Version 3,,0.625841677188873,White none,No,All others,,,,No,All others,,
100881.0,Neel Kashkari,A Republican candidate,,,30-44,30-59,30-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,Extremely closely,Extremely or very closely,,Call 3,36.0,,,,,,Disapprove,Somewhat disapprove,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,,,,,,,,5.0,,,,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Approve,Foreign policy,,,No,,,,,,,Worried,Somewhat worried,Disapprove,Strongly disapprove,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican,Republican Women,White Republican,,,Moderate,63.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,,,,West,,,,,Female,White women,,Suburbs,Suburbs,English,California,,,,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,Version 1,No,0.649627447128296,,No,,,,,,,,
