ID,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CONMONUMENTS,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVDEM2,FAVREP2,FORTRUMPG,GEOCODE,GOVVA17,GUNOWNER12,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME17,INCWHITE,ISSUE17VA,LATINO,MARRIED,MCAULIFFEAPP,MCAULIFFEAPP2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACEREL17VA,RACERELGILLESPIE,RACERELNORTHAM,REGION,SEX,SEXBYRACE,SEXWED,STANUM,STECONBETVA,SUBURBWHITE,TELEPOLL,TIME17,TIME17MONTH,TIME17WEEK,TRUMP2,TRUMP4,VERSION,WEIGHT,WHNCLINC,WHTEVANG
225750.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,All others,All others,Complete,,Call 3,6.0,,High school or less,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,5.0,Ralph Northam,,,,,,,,,,No,,,,45+,65+,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Non-White Democrats,,107.0,,,Other,Other,State questionnaire,Other,Non-white,Other,,,,South,Female,All other races,, Virginia,,Other,Election day exit poll,,,,,,Version 2,0.735781729221344,,
225751.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,,Call 3,2.0,,College graduate,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,3.0,Ralph Northam,,,,,,,,,,No,,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,,113.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,,,South,Female,Black women,, Virginia,,Other,Election day exit poll,,,,,,Version 2,0.749430894851685,,
225752.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,No,Call 3,6.0,Left in place,College graduate,College graduate,More than High school graduate,White college degree,White men college graduates,Favorable,Unfavorable,Donald Trump was not a factor,4.0,Ralph Northam,Yes,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Taxes,No,Yes,Strongly approve,Strongly or somewhat approve,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,9.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,Only Ralph Northam,Only Ralph Northam or neither of them,Only Ralph Northam or both of them,South,Male,White men,Married men, Virginia,Getting better,,Election day exit poll,In October,In the last few days/In the last week/In October,Before that,Strongly or Somewhat disapprove,Strongly disapprove,Version 3,1.37257981300354,No,All others
225753.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 3,6.0,,College graduate,College graduate,More than High school graduate,White college degree,White women college graduates,,,,5.0,Ralph Northam,,,,,,,,,,No,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,,107.0,,,White,White,State questionnaire,White,White,White,,,,South,Female,White women,, Virginia,,,Election day exit poll,,,,,,Version 2,0.860738635063171,,
225754.0,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,,Call 3,2.0,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,3.0,Ralph Northam,,,,,,,,,,No,,,,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Independent,All others,,113.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,,,South,Male,Black men,, Virginia,,Other,Election day exit poll,,,,,,Version 2,0.782800853252411,,
225755.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,Call 3,6.0,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,5.0,Ralph Northam,,,,,,,,,,No,,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,,107.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,,,South,Female,Black women,, Virginia,,Other,Election day exit poll,,,,,,Version 2,0.918339610099792,,
225756.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 3,2.0,Left in place,College graduate,College graduate,More than High school graduate,White college degree,White men college graduates,Unfavorable,Unfavorable,Donald Trump was not a factor,2.0,Ed Gillespie,No,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Taxes,No,Yes,Strongly disapprove,Strongly or somewhat disapprove,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Conservative,83.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,White,Both of them,Only Ed Gillespie or both of them,Only Ralph Northam or both of them,South,Male,White men,Married men, Virginia,Getting worse,,Election day exit poll,In the last few days,In the last few days/In the last week/In October,In the last few days/In the last week,Strongly or Somewhat approve,Somewhat approve,Version 3,1.71035933494568,No,All others
225757.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 3,6.0,Left in place,College graduate,College graduate,More than High school graduate,White college degree,White women college graduates,Favorable,Unfavorable,To express opposition to Donald Trump,4.0,Ralph Northam,Yes,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Taxes,No,No,Strongly approve,Strongly or somewhat approve,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,9.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,Only Ralph Northam,Only Ralph Northam or neither of them,Only Ralph Northam or both of them,South,Female,White women,Non married women, Virginia,Staying about the same,,Election day exit poll,In the last week,In the last few days/In the last week/In October,In the last few days/In the last week,Strongly or Somewhat disapprove,Strongly disapprove,Version 3,1.31406819820404,No,All others
225760.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,,Call 3,2.0,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,3.0,Ralph Northam,,,,,,,,,,No,,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,,113.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,,,South,Female,Black women,, Virginia,,Other,Election day exit poll,,,,,,Version 2,0.749430894851685,,
225761.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 3,2.0,Left in place,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,White men non college graduates,Unfavorable,Favorable,To express support for Donald Trump,2.0,Ed Gillespie,Yes,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Taxes,No,Yes,Strongly disapprove,Strongly or somewhat disapprove,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,83.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Only Ed Gillespie,Only Ed Gillespie or both of them,Only Ed Gillespie or neither of them,South,Male,White men,Married men, Virginia,Staying about the same,,Election day exit poll,Before that,Before that,Before that,Strongly or Somewhat approve,Strongly approve,Version 3,1.71035933494568,No,All others
225762.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,,Call 3,2.0,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,3.0,Ralph Northam,,,,,,,,,,No,,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,,113.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,,,South,Female,Black women,, Virginia,,Other,Election day exit poll,,,,,,Version 2,0.749430894851685,,
225763.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,6.0,Left in place,College graduate,College graduate,More than High school graduate,White college degree,White men college graduates,Unfavorable,Favorable,To express support for Donald Trump,4.0,Ed Gillespie,Yes,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,No,Yes,Strongly disapprove,Strongly or somewhat disapprove,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,9.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Only Ed Gillespie,Only Ed Gillespie or both of them,Only Ed Gillespie or neither of them,South,Male,White men,Married men, Virginia,Staying about the same,,Election day exit poll,Before that,Before that,Before that,Strongly or Somewhat approve,Strongly approve,Version 3,1.49216365814209,No,All others
225764.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,2.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,White women college graduates,,,,3.0,Ralph Northam,,,,,,,,,,No,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,,113.0,,,White,White,State questionnaire,White,White,White,,,,South,Female,White women,, Virginia,,,Election day exit poll,,,,,,Version 2,0.644023478031158,,
225766.0,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Yes,Call 3,2.0,Left in place,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,White men non college graduates,Unfavorable,Favorable,To express support for Donald Trump,2.0,Ed Gillespie,Yes,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Gun policy,No,Yes,Somewhat approve,Strongly or somewhat approve,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,83.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Only Ed Gillespie,Only Ed Gillespie or both of them,Only Ed Gillespie or neither of them,South,Male,White men,Married men, Virginia,Getting better,,Election day exit poll,Before that,Before that,Before that,Strongly or Somewhat approve,Strongly approve,Version 3,1.71035933494568,No,White Born-again/Evangelical Christians
225767.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,1.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,White men college graduates,,,,1.0,Ed Gillespie,,,,,,,,,,No,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,,70.0,,,White,White,State questionnaire,White,White,White,,,,South,Male,White men,, Virginia,,,Election day exit poll,,,,,,Version 4,1.53703331947327,,
225768.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Yes,Call 3,6.0,Left in place,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,White men non college graduates,Unfavorable,Favorable,Donald Trump was not a factor,4.0,Ed Gillespie,Yes,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Gun policy,No,No,Strongly disapprove,Strongly or somewhat disapprove,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,9.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Only Ed Gillespie,Only Ed Gillespie or both of them,Only Ed Gillespie or neither of them,South,Male,White men,Non married men, Virginia,Staying about the same,,Election day exit poll,Before that,Before that,Before that,Strongly or Somewhat approve,Strongly approve,Version 3,1.62747502326965,No,White Born-again/Evangelical Christians
225769.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,,Call 3,2.0,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,3.0,Ralph Northam,,,,,,,,,,No,,,,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Independent,All others,,113.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,,,South,Female,Black women,, Virginia,,Other,Election day exit poll,,,,,,Version 2,0.817390322685242,,
225770.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,Call 3,7.0,,College graduate,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,4.0,Ralph Northam,,,,,,,,,,No,,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,,14.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,,,South,Female,Black women,, Virginia,,Other,Election day exit poll,,,,,,Version 2,1.00436961650848,,
225771.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Yes,Call 3,3.0,Left in place,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Non-whites,Unfavorable,Unfavorable,Donald Trump was not a factor,3.0,Ralph Northam,,,,,,,,,Health care,No,,Strongly approve,Strongly or somewhat approve,18-44,18-64,,,,,,,,88.0,,,Black,Black,State questionnaire,Black,Non-white,Black,Omit,Omit,Omit,South,Male,Black men,, Virginia,Omit,Other,Election day exit poll,In October,In the last few days/In the last week/In October,Before that,Omit,Omit,Version 1,0.825959742069244,No,All others
225772.0,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,,Call 3,1.0,,College graduate,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,1.0,Ralph Northam,,,,,,,,,,No,,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,,70.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,,,South,Female,Black women,, Virginia,,Other,Election day exit poll,,,,,,Version 4,1.09656608104706,,
225773.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,2.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,3.0,Ralph Northam,,,,,,,,,,No,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,,113.0,,,White,White,State questionnaire,White,White,White,,,,South,Male,White men,, Virginia,,,Election day exit poll,,,,,,Version 2,0.672699987888336,,
225774.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 3,2.0,Left in place,College graduate,College graduate,More than High school graduate,White college degree,White men college graduates,Unfavorable,Favorable,Donald Trump was not a factor,2.0,Ed Gillespie,No,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Taxes,No,Yes,Strongly disapprove,Strongly or somewhat disapprove,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,83.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Both of them,Only Ed Gillespie or both of them,Only Ralph Northam or both of them,South,Male,White men,Married men, Virginia,Staying about the same,,Election day exit poll,Before that,Before that,Before that,Strongly or Somewhat approve,Somewhat approve,Version 3,1.71035933494568,No,White Born-again/Evangelical Christians
225775.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,All others,All others,Complete,,Call 3,1.0,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,1.0,Ralph Northam,,,,,,,,,,No,,,,18-44,18-64,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Non-White Democrats,,70.0,,,Other,Asian,State questionnaire,Asian,Non-white,Asian,,,,South,Male,All other races,, Virginia,,Other,Election day exit poll,,,,,,Version 4,1.07355058193207,,
225776.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 3,7.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,4.0,Ralph Northam,,,,,,,,,,No,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,,14.0,,,White,White,State questionnaire,White,White,White,,,,South,Female,White women,, Virginia,,,Election day exit poll,,,,,,Version 2,0.804709732532501,,
225777.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,1.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,White men college graduates,,,,1.0,Ed Gillespie,,,,,,,,,,No,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,,70.0,,,White,White,State questionnaire,White,White,White,,,,South,Male,White men,, Virginia,,,Election day exit poll,,,,,,Version 4,1.53703331947327,,
225778.0,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,Call 3,2.0,,College graduate,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,3.0,Ralph Northam,,,,,,,,,,No,,,,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,,113.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,,,South,Male,Black men,, Virginia,,Other,Election day exit poll,,,,,,Version 2,0.729838669300079,,
225779.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,No,Call 3,6.0,Removed,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,White men non college graduates,Unfavorable,Favorable,Donald Trump was not a factor,4.0,Ed Gillespie,Yes,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,No,No,Strongly disapprove,Strongly or somewhat disapprove,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,9.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Only Ed Gillespie,Only Ed Gillespie or both of them,Only Ed Gillespie or neither of them,South,Male,White men,Non married men, Virginia,Getting better,,Election day exit poll,In October,In the last few days/In the last week/In October,Before that,Strongly or Somewhat approve,Strongly approve,Version 3,1.62747502326965,Yes,All others
225780.0,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,9.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,White men college graduates,,,,5.0,Ralph Northam,,,,,,,,,,No,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,,74.0,,,White,White,State questionnaire,White,White,White,,,,South,Male,White men,, Virginia,,,Election day exit poll,,,,,,Version 2,0.561489820480347,,
225781.0,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,Latino 30-44,Black 30-44,Complete,,Call 3,1.0,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,1.0,Ed Gillespie,,,,,,,,,,Yes,,,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,,70.0,,,Other,Black,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,,South,Female,Latino women,, Virginia,,Other,Election day exit poll,,,,,,Version 4,1.71235382556915,,
225782.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,7.0,,College graduate,College graduate,More than High school graduate,White college degree,White men college graduates,,,,4.0,Ralph Northam,,,,,,,,,,No,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,,14.0,,,White,White,State questionnaire,White,White,White,,,,South,Male,White men,, Virginia,,,Election day exit poll,,,,,,Version 2,0.901536643505096,,
225783.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,Call 3,2.0,Removed,Postgraduate study,College graduate,More than High school graduate,White college degree,White women college graduates,Favorable,Unfavorable,Donald Trump was not a factor,2.0,Ralph Northam,No,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Health care,No,Yes,Strongly approve,Strongly or somewhat approve,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,83.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,Only Ralph Northam,Only Ralph Northam or neither of them,Only Ralph Northam or both of them,South,Female,White women,Married women, Virginia,Getting worse,,Election day exit poll,Before that,Before that,Before that,Strongly or Somewhat disapprove,Strongly disapprove,Version 3,0.871505558490753,No,White Born-again/Evangelical Christians
225784.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,2.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,White women non college graduates,,,,3.0,Ralph Northam,,,,,,,,,,No,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,,113.0,,,White,White,State questionnaire,White,White,White,,,,South,Female,White women,, Virginia,,,Election day exit poll,,,,,,Version 2,0.644023478031158,,
225785.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,All others,All others,Complete,,Call 3,1.0,,College graduate,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,1.0,Ed Gillespie,,,,,,,,,,No,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,All others,,70.0,,,Other,Asian,State questionnaire,Asian,Non-white,Asian,,,,South,Female,All other races,, Virginia,,Other,Election day exit poll,,,,,,Version 4,1.37195289134979,,
225786.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,Call 3,7.0,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,4.0,Ralph Northam,,,,,,,,,,No,,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,,14.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,,,South,Male,Black men,, Virginia,,Other,Election day exit poll,,,,,,Version 2,1.04909121990204,,
225787.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,9.0,,College graduate,College graduate,More than High school graduate,White college degree,White women college graduates,,,,5.0,Ed Gillespie,,,,,,,,,,No,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,,74.0,,,White,White,State questionnaire,White,White,White,,,,South,Female,White women,, Virginia,,,Election day exit poll,,,,,,Version 2,0.866438567638397,,
225788.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,No,Call 3,3.0,Removed,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Non-whites,Favorable,Unfavorable,Donald Trump was not a factor,3.0,Ralph Northam,Yes,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Taxes,No,Yes,Somewhat approve,Strongly or somewhat approve,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,88.0,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,Non-white,Black,Only Ralph Northam,Only Ralph Northam or neither of them,Only Ralph Northam or both of them,South,Female,Black women,Married women, Virginia,Staying about the same,Other,Election day exit poll,In the last week,In the last few days/In the last week/In October,In the last few days/In the last week,Strongly or Somewhat disapprove,Strongly disapprove,Version 1,0.790749967098236,No,All others
225789.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,Call 3,2.0,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Non-whites,,,,3.0,Ed Gillespie,,,,,,,,,,Yes,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,All others,,113.0,,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,,South,Male,Latino men,, Virginia,,Other,Election day exit poll,,,,,,Version 2,0.925519347190857,,
225790.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,White 18-29,Complete,,Call 3,1.0,,High school or less,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,1.0,Ralph Northam,,,,,,,,,,Yes,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,All others,,70.0,,,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,,South,Female,Latino women,, Virginia,,Other,Election day exit poll,,,,,,Version 4,1.02778625488281,,
225791.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Yes,Call 3,6.0,Removed,High school or less,No college degree,High school graduate or less,White no college degree,White men non college graduates,Unfavorable,Favorable,To express support for Donald Trump,4.0,Ed Gillespie,Yes,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Health care,No,No,Strongly disapprove,Strongly or somewhat disapprove,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Liberal,9.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,Both of them,Only Ed Gillespie or both of them,Only Ralph Northam or both of them,South,Male,White men,Non married men, Virginia,Getting better,,Election day exit poll,Before that,Before that,Before that,Strongly or Somewhat approve,Strongly approve,Version 3,1.49216365814209,No,White Born-again/Evangelical Christians
225792.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,All others,All others,Complete,,Call 3,1.0,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,Non-whites,,,,1.0,Ralph Northam,,,,,,,,,,No,,,,45+,65+,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Non-White Democrats,,70.0,,,Other,Asian,State questionnaire,Asian,Non-white,Asian,,,,South,Female,All other races,, Virginia,,Other,Election day exit poll,,,,,,Version 4,0.878578364849091,,
225793.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,2.0,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,White men non college graduates,,,,3.0,Ed Gillespie,,,,,,,,,,No,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,,113.0,,,White,White,State questionnaire,White,White,White,,,,South,Male,White men,, Virginia,,,Election day exit poll,,,,,,Version 2,0.925519347190857,,
225794.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,7.0,,Postgraduate study,College graduate,More than High school graduate,White college degree,White women college graduates,,,,4.0,Ed Gillespie,,,,,,,,,,No,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,,14.0,,,White,White,State questionnaire,White,White,White,,,,South,Female,White women,, Virginia,,,Election day exit poll,,,,,,Version 2,1.02338826656342,,
