ID,WEIGHT,GOVVA21,LGOVVA21,AGVA21,ABORT2,ABORTION,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BIDENPRES2,BIDENPRES4,BRNAGAIN,CALL,CDNUM,CHILD12,CONMONUMENTS,COUNT2,COUNTACC,DEMLIBERAL,EARLYVELECTION,EDUC18,EDUCATIONVA21,EDUCATIONVA21B,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVGOVVA21,FAVMCAULIFFE,FAVTRUMP,FAVYOUNGKIN,FORBIDENG,FORCANDGOV,GEOCODE,GUNOWNER12,HANDLECOVIDMCAULIFFE,HANDLECOVIDVA21,HANDLECOVIDYOUNGKIN,HANDLECRIMEMCAULIFFE,HANDLECRIMEVA21,HANDLECRIMEYOUNGKIN,HANDLEECONMCAULIFFE,HANDLEECONVA21,HANDLEECONYOUNGKIN,ISSUE21VA,LATINO,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,REPCONSERVATIVE,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,STANUM,STECVA,STECVA2,SUBURBWHITE,TELEPOLL,VAXMANDATEVA21,VAXSTATUS21,VERSION,VOTE2020,VOTEMETHOD,WHTEVANG,ZIPCODE
277303657.0,0.995307743549347,Glenn Youngkin,Winsome Sears,Jason Miyares,Omit,Omit,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,Yes,Call 2,10.0,No,,Not very confident or not at all confident,Not very confident,,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",A lot,A lot or Some,College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,For your candidate,5.0,,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,,No,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Conservative,299.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,South,,Female,White women,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Not so good,Not so good or Poor,Other,Election day exit poll,Opoose,,Version 2,,Election day,White Born-again/Evangelical Christians,22601.0
277303658.0,1.26939845085144,Glenn Youngkin,Winsome Sears,Jason Miyares,,,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Strongly or somewhat disapprove,Strongly disapprove,,Call 3,7.0,,Left in place,,,Too liberal,Election day,Attended college but received no degree,,,No college degree,More than high school graduate,White no college degree,White men non college graduates,Only Youngkin,Unfavorable,Favorable,Favorable,Joe Biden was not a factor,,2.0,Yes,,,,,,,,,,The coronavirus pandemic,No,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,205.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,South,About right,Male,White men,Suburbs,Suburbs, Virginia,,,White suburban men,Election day exit poll,,No,Version 1,Donald Trump,Election day,,22553.0
277303659.0,1.37630784511566,Glenn Youngkin,Winsome Sears,Jason Miyares,Illegal,Illegal in all cases,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,All others,All others,Complete,,,No,Call 3,7.0,Yes,,Very confident or somewhat confident,Very confident,,Election day,Associate's degree (AA or AS),A lot,A lot or Some,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,Against his opponent,2.0,,Only Terry McAuliffe or Both,Both of them,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,,No,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,All others,Conservative,205.0,Independent/Something else,Conservative Republicans,Other,Asian,State questionnaire,Asian,Non-white,Asian,South,,Male,All other races,Suburbs,Suburbs, Virginia,Good,Excellent or Good,Other,Election day exit poll,Favor,,Version 2,,Election day,All others,22553.0
277303660.0,0.810931324958801,Glenn Youngkin,Did not vote,Jason Miyares,,,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Strongly or somewhat disapprove,Strongly disapprove,,Call 3,7.0,,Omit,,,Too liberal,Election day,Associate's degree (AA or AS),,,No college degree,More than high school graduate,White no college degree,White women non college graduates,Only Youngkin,Omit,Unfavorable,Favorable,To express opposition to Joe Biden,,2.0,Yes,,,,,,,,,,The economy/jobs,No,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,205.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,South,About right,Female,White women,Suburbs,Suburbs, Virginia,,,White suburban women,Election day exit poll,,Yes,Version 1,Joe Biden,Election day,,22553.0
277303661.0,1.53852987289429,Terry McAuliffe,Hala Ayala,Mark Herring,Legal,Legal in most cases,65+,60+,65-74,45+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Complete,,,,Call 3,7.0,No,,Very confident or somewhat confident,Very confident,,Election day,Associate's degree (AA or AS),A lot,A lot or Some,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,For your candidate,2.0,,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,,Yes,Women without children,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,205.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,South,,Female,Latino women,Suburbs,Suburbs, Virginia,Good,Excellent or Good,Other,Election day exit poll,Favor,,Version 2,,Election day,All others,22553.0
277303662.0,0.878897547721863,Terry McAuliffe,Hala Ayala,Mark Herring,Legal,Legal in all cases,30-44,30-59,30-34,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,,No,Call 3,7.0,Yes,,Very confident or somewhat confident,Very confident,,Election day,Bachelor's degree (BA or BS),A lot,A lot or Some,College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,For your candidate,2.0,,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,,No,Men with children,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,205.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Non-white,Black,South,,Male,Black men,Suburbs,Suburbs, Virginia,Good,Excellent or Good,Other,Election day exit poll,Favor,,Version 2,,Election day,All others,22553.0
277303663.0,1.8168957233429,Terry McAuliffe,Hala Ayala,Mark Herring,,,45-65,60+,60-64,45+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,Strongly or somewhat approve,Strongly approve,,Call 3,7.0,,Omit,,,Not liberal enough,Election day,Never attended college,,,No college degree,High school graduate or less,Non white no college degree,Non-whites,Only McAuliffe,Favorable,Unfavorable,Unfavorable,Joe Biden was not a factor,,2.0,Yes,,,,,,,,,,Taxes,No,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,205.0,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,Non-white,Black,South,Omit,Female,Black women,Suburbs,Suburbs, Virginia,,,Other,Election day exit poll,,Yes,Version 1,Joe Biden,Election day,,22553.0
277303664.0,0.989897668361664,Glenn Youngkin,Winsome Sears,Jason Miyares,,,65+,60+,65-74,45+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Strongly or somewhat disapprove,Strongly disapprove,,Call 3,7.0,,Left in place,,,Too liberal,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",,,College graduate,More than high school graduate,White college degree,White women college graduates,Only Youngkin,Unfavorable,Favorable,Favorable,To express opposition to Joe Biden,,2.0,Yes,,,,,,,,,,The economy/jobs,No,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,205.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,South,Not conservative enough,Female,White women,Suburbs,Suburbs, Virginia,,,White suburban women,Election day exit poll,,Yes,Version 1,Donald Trump,Election day,,22553.0
277303665.0,1.89987897872925,Glenn Youngkin,Winsome Sears,Jason Miyares,Illegal,Illegal in most cases,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,,Yes,Call 3,7.0,No,,Not very confident or not at all confident,Not very confident,,Election day,Associate's degree (AA or AS),A lot,A lot or Some,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,Against his opponent,2.0,,Only Glenn Youngkin or Neither,Neither of them,Only Terry McAuliffe or Neither,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,,No,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Conservative,205.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,White,South,,Male,White men,Suburbs,Suburbs, Virginia,Poor,Not so good or Poor,White suburban men,Election day exit poll,Opoose,,Version 2,,Election day,White Born-again/Evangelical Christians,22553.0
277303666.0,1.48982799053192,Glenn Youngkin,Winsome Sears,Jason Miyares,Legal,Legal in most cases,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,,No,Call 3,7.0,No,,Very confident or somewhat confident,Somewhat confident,,Election day,Attended college but received no degree,Some,A lot or Some,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,For your candidate,2.0,,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,,No,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,205.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,South,,Male,White men,Suburbs,Suburbs, Virginia,Good,Excellent or Good,White suburban men,Election day exit poll,Opoose,,Version 2,,Election day,All others,22553.0
277303667.0,0.926989257335663,Terry McAuliffe,Hala Ayala,Mark Herring,Legal,Legal in all cases,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,,No,Call 3,7.0,No,,Very confident or somewhat confident,Very confident,,Election day,Bachelor's degree (BA or BS),Not much,Not much or Not at all,College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,Against his opponent,2.0,,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,,No,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,205.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,South,,Male,White men,Suburbs,Suburbs, Virginia,Good,Excellent or Good,White suburban men,Election day exit poll,Favor,,Version 2,,Election day,All others,22553.0
277303668.0,0.887600183486938,Glenn Youngkin,Winsome Sears,Jason Miyares,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Strongly or somewhat disapprove,Strongly disapprove,,Call 3,7.0,,Left in place,,,Too liberal,Election day,Bachelor's degree (BA or BS),,,College graduate,More than high school graduate,White college degree,White men college graduates,Only Youngkin,Unfavorable,Favorable,Favorable,To express opposition to Joe Biden,,2.0,Yes,,,,,,,,,,The economy/jobs,No,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Conservative,205.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,White,South,Not conservative enough,Male,White men,Suburbs,Suburbs, Virginia,,,White suburban men,Election day exit poll,,,Version 1,Donald Trump,Election day,,22553.0
277303669.0,1.29982197284698,Terry McAuliffe,Hala Ayala,Mark Herring,Legal,Legal in all cases,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,All others,All others,Complete,,,No,Call 3,7.0,No,,Very confident or somewhat confident,Somewhat confident,,Election day,Associate's degree (AA or AS),Some,A lot or Some,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,For your candidate,2.0,,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,,No,Men without children,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Non-White Democrats,Liberal,205.0,Liberal Democrats,Liberal Democrats,Other,Asian,State questionnaire,Asian,Non-white,Asian,South,,Male,All other races,Suburbs,Suburbs, Virginia,Poor,Not so good or Poor,Other,Election day exit poll,Favor,,Version 2,,Election day,All others,22553.0
277303670.0,1.50251913070679,Glenn Youngkin,Winsome Sears,Jason Miyares,,,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Strongly or somewhat disapprove,Strongly disapprove,,Call 3,7.0,,Left in place,,,Too liberal,Election day,Attended college but received no degree,,,No college degree,More than high school graduate,White no college degree,White women non college graduates,Only Youngkin,Unfavorable,Favorable,Favorable,Omit,,2.0,Yes,,,,,,,,,,Abortion,No,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Liberal,205.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,South,Not conservative enough,Female,White women,Suburbs,Suburbs, Virginia,,,White suburban women,Election day exit poll,,No,Version 1,Donald Trump,Election day,,22553.0
277303671.0,1.42659783363342,Terry McAuliffe,Hala Ayala,Mark Herring,Legal,Legal in most cases,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,,No,Call 3,7.0,Yes,,Very confident or somewhat confident,Somewhat confident,,Election day,Associate's degree (AA or AS),Some,A lot or Some,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,Against his opponent,2.0,,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Glenn Youngkin or Neither,Neither of them,Only Terry McAuliffe or Neither,Only Glenn Youngkin or Neither,Neither of them,Only Terry McAuliffe or Neither,,Yes,Women with children,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,205.0,Liberal Democrats,Liberal Democrats,Other,Black,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,South,,Female,Latino women,Suburbs,Suburbs, Virginia,Not so good,Not so good or Poor,Other,Election day exit poll,Favor,,Version 2,,Election day,All others,22553.0
277303672.0,0.859301626682281,Terry McAuliffe,Hala Ayala,Mark Herring,,,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Strongly or somewhat approve,Somewhat approve,,Call 3,7.0,,Removed,,,About right,Election day,Bachelor's degree (BA or BS),,,College graduate,More than high school graduate,White college degree,White women college graduates,Only McAuliffe,Favorable,Unfavorable,Unfavorable,Joe Biden was not a factor,,2.0,Yes,,,,,,,,,,Omit,No,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,205.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,South,Too conservative,Female,White women,Suburbs,Suburbs, Virginia,,,White suburban women,Election day exit poll,,Yes,Version 1,Joe Biden,Election day,,22553.0
277303673.0,1.89987897872925,Glenn Youngkin,Winsome Sears,Jason Miyares,Illegal,Illegal in all cases,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,,No,Call 3,7.0,No,,Not very confident or not at all confident,Not very confident,,Election day,Attended college but received no degree,A lot,A lot or Some,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,For your candidate,2.0,,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,,No,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,205.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,South,,Male,White men,Suburbs,Suburbs, Virginia,Good,Excellent or Good,White suburban men,Election day exit poll,Opoose,,Version 2,,Election day,All others,22553.0
277303674.0,2.72718739509583,Glenn Youngkin,Hala Ayala,Mark Herring,,,45-65,30-59,45-49,45+,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,Strongly or somewhat approve,Somewhat approve,,Call 3,3.0,,Left in place,,,Too liberal,Election day,Associate's degree (AA or AS),,,No college degree,More than high school graduate,Non white no college degree,Non-whites,Both of them,Favorable,Unfavorable,Favorable,Joe Biden was not a factor,,3.0,No,,,,,,,,,,Taxes,No,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,236.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Non-white,Black,South,About right,Male,Black men,Suburbs,Suburbs, Virginia,,,Other,Election day exit poll,,Yes,Version 1,Joe Biden,Election day,,23321.0
277303675.0,1.0132976770401,Terry McAuliffe,Hala Ayala,Mark Herring,Illegal,Illegal in most cases,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,,No,Call 3,3.0,No,,Very confident or somewhat confident,Very confident,,Election day,Bachelor's degree (BA or BS),Some,A lot or Some,College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,Against his opponent,3.0,,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,Only Terry McAuliffe or Both,Only Terry McAuliffe,Only Terry McAuliffe or Neither,,No,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,236.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,South,,Male,White men,Suburbs,Suburbs, Virginia,Good,Excellent or Good,White suburban men,Election day exit poll,Favor,,Version 2,,Election day,All others,23321.0
277303676.0,4.56961011886597,Glenn Youngkin,Hala Ayala,Mark Herring,Legal,Legal in most cases,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,,No,Call 3,7.0,No,,Very confident or somewhat confident,Very confident,,Election day,Associate's degree (AA or AS),A lot,A lot or Some,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,Against his opponent,2.0,,Only Glenn Youngkin or Neither,Neither of them,Only Terry McAuliffe or Neither,Only Glenn Youngkin or Neither,Neither of them,Only Terry McAuliffe or Neither,Only Glenn Youngkin or Neither,Neither of them,Only Terry McAuliffe or Neither,,No,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,43.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,South,,Female,White women,Suburbs,Suburbs, Virginia,Good,Excellent or Good,White suburban women,Election day exit poll,Opoose,,Version 2,,Election day,All others,22729.0
277303677.0,0.939307928085327,Terry McAuliffe,Hala Ayala,Mark Herring,,,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Strongly or somewhat approve,Strongly approve,,Call 3,3.0,,Removed,,,About right,Election day,Bachelor's degree (BA or BS),,,College graduate,More than high school graduate,White college degree,White women college graduates,Only McAuliffe,Favorable,Unfavorable,Unfavorable,Joe Biden was not a factor,,3.0,Yes,,,,,,,,,,Taxes,No,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,236.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,South,Too conservative,Female,White women,Suburbs,Suburbs, Virginia,,,White suburban women,Election day exit poll,,Yes,Version 1,Joe Biden,Election day,,23321.0
277303678.0,1.45238089561462,Terry McAuliffe,Hala Ayala,Jason Miyares,Legal,Legal in most cases,45-65,30-59,45-49,45+,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,,No,Call 3,3.0,Yes,,Very confident or somewhat confident,Very confident,,Election day,Associate's degree (AA or AS),A lot,A lot or Some,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,For your candidate,3.0,,Only Terry McAuliffe or Both,Both of them,Only Glenn Youngkin or Both,Only Terry McAuliffe or Both,Both of them,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Neither of them,Only Terry McAuliffe or Neither,,No,Women with children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,236.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,South,,Female,White women,Suburbs,Suburbs, Virginia,Not so good,Not so good or Poor,White suburban women,Election day exit poll,Favor,,Version 2,,Election day,All others,23321.0
277303679.0,3.44333481788635,Terry McAuliffe,Hala Ayala,Mark Herring,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Strongly or somewhat approve,Somewhat approve,,Call 3,7.0,,Removed,,,About right,Election day,Attended college but received no degree,,,No college degree,More than high school graduate,White no college degree,White women non college graduates,Only McAuliffe,Favorable,Favorable,Unfavorable,Joe Biden was not a factor,,2.0,Yes,,,,,,,,,,Education,No,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,43.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,South,Not conservative enough,Female,White women,Suburbs,Suburbs, Virginia,,,White suburban women,Election day exit poll,,Yes,Version 1,Joe Biden,Election day,,22729.0
277303680.0,1.8125433921814,Glenn Youngkin,Winsome Sears,Jason Miyares,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Strongly or somewhat disapprove,Strongly disapprove,,Call 3,3.0,,Left in place,,,Too liberal,Election day,Associate's degree (AA or AS),,,No college degree,More than high school graduate,White no college degree,White women non college graduates,Only Youngkin,Unfavorable,Favorable,Favorable,To express opposition to Joe Biden,,3.0,,,,,,,,,,,Taxes,No,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,236.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,South,About right,Female,White women,Suburbs,Suburbs, Virginia,,,White suburban women,Election day exit poll,,Yes,Version 1,Donald Trump,Election day,,23321.0
277303681.0,3.5485942363739,Terry McAuliffe,Hala Ayala,Mark Herring,Illegal,Illegal in most cases,18-29,18-29,25-29,18-44,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,,,Yes,Call 3,7.0,Yes,,Very confident or somewhat confident,Somewhat confident,,Election day,Associate's degree (AA or AS),Some,A lot or Some,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,For your candidate,2.0,,Only Terry McAuliffe or Both,Both of them,Only Glenn Youngkin or Both,Only Terry McAuliffe or Both,Both of them,Only Glenn Youngkin or Both,Only Terry McAuliffe or Both,Both of them,Only Glenn Youngkin or Both,,No,Women with children,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,43.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Non-white,Black,South,,Female,Black women,Suburbs,Suburbs, Virginia,Not so good,Not so good or Poor,Other,Election day exit poll,Favor,,Version 2,,Election day,All others,22729.0
277303682.0,2.29189276695251,Glenn Youngkin,Winsome Sears,Jason Miyares,Illegal,Illegal in most cases,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,No,Call 3,3.0,No,,Very confident or somewhat confident,Very confident,,Election day,Associate's degree (AA or AS),A lot,A lot or Some,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,For your candidate,3.0,,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,,No,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,236.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,South,,Male,White men,Suburbs,Suburbs, Virginia,Good,Excellent or Good,White suburban men,Election day exit poll,Opoose,,Version 2,,Election day,All others,23321.0
277303683.0,2.34326457977295,Glenn Youngkin,Winsome Sears,Jason Miyares,,,45-65,30-59,50-59,45+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Strongly or somewhat disapprove,Strongly disapprove,,Call 3,7.0,,Left in place,,,Too liberal,Election day,Bachelor's degree (BA or BS),,,College graduate,More than high school graduate,White college degree,White men college graduates,Only Youngkin,Unfavorable,Unfavorable,Favorable,Omit,,2.0,Yes,,,,,,,,,,Taxes,No,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,43.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,South,About right,Male,White men,Suburbs,Suburbs, Virginia,,,White suburban men,Election day exit poll,,Yes,Version 1,Donald Trump,Election day,,22729.0
277303684.0,1.42270708084106,Glenn Youngkin,Winsome Sears,Jason Miyares,Illegal,Illegal in most cases,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,,No,Call 3,3.0,No,,Very confident or somewhat confident,Somewhat confident,,Election day,Bachelor's degree (BA or BS),Not much,Not much or Not at all,College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,For your candidate,3.0,,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,Only Glenn Youngkin or Neither,Only Glenn Youngkin,Only Glenn Youngkin or Both,,No,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,236.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,South,,Male,White men,Suburbs,Suburbs, Virginia,Not so good,Not so good or Poor,White suburban men,Election day exit poll,Opoose,,Version 2,,Election day,All others,23321.0
